actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
269,PT05M18.00S,2022-01-24T00:54:35.2Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,30,38,2022-01-24T00:56:09Z,2600000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M18.00S,2022-01-24T00:54:35.2Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,30,38,2022-01-24T00:56:09Z,2610000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M18.00S,2022-01-24T00:56:13.6Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612766,30,38,2022-01-24T00:56:13Z,2620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M05.00S,2022-01-24T00:57:55.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630547,92.59198423127464,52.20588235294118,1610612766,32,38,2022-01-24T00:57:59Z,2630000,11.0,17.0,1,right,J. Bouknight driving DUNK (2 PTS),[1630547],1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,2.03,Made,2.0,,,,,,,,,,,,,,,,,,
273,PT04M50.00S,2022-01-24T00:58:11.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630547,,,1610612737,32,38,2022-01-24T00:58:18Z,2640000,,,0,,J. Bouknight personal FOUL (2 PF) (Young 2 FT),"[1630547, 1629027]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,2882.0,,2.0,0.0,Young,1629027.0,,,,,
275,PT04M50.00S,2022-01-24T00:58:34.7Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,32,39,2022-01-24T00:58:34Z,2660000,,,0,,T. Young Free Throw 1 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
276,PT04M50.00S,2022-01-24T00:58:49.4Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,32,40,2022-01-24T00:58:49Z,2670000,,,0,,T. Young Free Throw 2 of 2 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
277,PT04M40.00S,2022-01-24T00:59:04.9Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612766,32,40,2022-01-24T00:59:12Z,2680000,,,0,,J. Collins shooting personal FOUL (3 PF) (Washington 2 FT),"[1628381, 1629023]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Washington,1629023.0,,,,,
279,PT04M40.00S,2022-01-24T00:59:31.9Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,33,40,2022-01-24T00:59:31Z,2700000,,,0,,P. Washington Free Throw 1 of 2 (3 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
280,PT04M40.00S,2022-01-24T00:59:32.6Z,2,REGULAR,substitution,out,[],1628381,,,1610612766,33,40,2022-01-24T00:59:40Z,2710000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M40.00S,2022-01-24T00:59:32.6Z,2,REGULAR,substitution,in,[],201568,,,1610612766,33,40,2022-01-24T00:59:40Z,2720000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M40.00S,2022-01-24T00:59:56.2Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,34,40,2022-01-24T00:59:56Z,2730000,,,0,,P. Washington Free Throw 2 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
283,PT04M18.00S,2022-01-24T01:00:20.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,33.98488830486202,47.549019607843135,1610612737,34,40,2022-01-24T01:00:24Z,2740000,12.0,267.0,1,left,MISS T. Young 26' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
284,PT04M16.00S,2022-01-24T01:00:22.4Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,34,40,2022-01-24T01:00:24Z,2750000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,
285,PT04M10.00S,2022-01-24T01:00:28.2Z,2,REGULAR,3pt,Jump Shot,[],1630163,65.1281208935611,24.754901960784316,1610612766,34,40,2022-01-24T01:00:34Z,2760000,-126.0,275.0,1,right,MISS L. Ball 30' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,30.28,Missed,,,,,,,,,,,,,,,,,,,
286,PT04M05.00S,2022-01-24T01:00:33.2Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,34,40,2022-01-24T01:00:34Z,2770000,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,285.0,4.0,4.0,0.0,,,,,,,,,,,
287,PT03M52.00S,2022-01-24T01:00:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629631,32.013797634691194,44.36274509803921,1610612737,34,43,2022-01-24T01:00:50Z,2780000,28.0,248.0,1,left,D. Hunter 25' 3PT  (9 PTS) (K. Huerter 1 AST),"[1629631, 1628989]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.0,Made,9.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,,
289,PT03M37.00S,2022-01-24T01:01:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.46057818659659,53.18627450980392,1610612766,36,43,2022-01-24T01:01:06Z,2800000,16.0,18.0,1,right,L. Ball driving finger roll Layup (8 PTS) (P. Washington 1 AST),"[1630163, 1629023]",1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,2.43,Made,8.0,P. Washington,1629023.0,1.0,,,,,,,,,,,,,,,
291,PT03M24.00S,2022-01-24T01:01:14.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,30.042706964520367,21.568627450980394,1610612737,36,46,2022-01-24T01:01:18Z,2820000,142.0,230.0,1,left,K. Huerter 27' 3PT  (6 PTS) (D. Gallinari 2 AST),"[1628989, 201568]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,27.03,Made,6.0,D. Gallinari,201568.0,2.0,,,,,,,,,,,,,,,
293,PT03M00.00S,2022-01-24T01:01:38.3Z,2,REGULAR,3pt,Jump Shot,[],1630163,65.91655716162943,21.568627450980394,1610612766,36,46,2022-01-24T01:01:48Z,2840000,-142.0,268.0,1,right,MISS L. Ball 30' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,30.33,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M54.00S,2022-01-24T01:01:44.3Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,36,46,2022-01-24T01:01:48Z,2850000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,293.0,4.0,4.0,0.0,,,,,,,,,,,
295,PT02M46.00S,2022-01-24T01:01:53.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612737,36,46,2022-01-24T01:02:45Z,2860000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Hunter 2 FT),"[1628970, 1629631]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,Hunter,1629631.0,,,,,
298,PT02M46.00S,2022-01-24T01:02:56.9Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,36,47,2022-01-24T01:02:56Z,2890000,,,0,,D. Hunter Free Throw 1 of 2 (10 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
299,PT02M46.00S,2022-01-24T01:02:57.6Z,2,REGULAR,substitution,out,[],1630547,,,1610612737,36,47,2022-01-24T01:03:01Z,2900000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M46.00S,2022-01-24T01:02:57.6Z,2,REGULAR,substitution,in,[],1626179,,,1610612737,36,47,2022-01-24T01:03:01Z,2910000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M46.00S,2022-01-24T01:03:16.0Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,36,48,2022-01-24T01:03:16Z,2920000,,,0,,D. Hunter Free Throw 2 of 2 (11 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
302,PT02M31.00S,2022-01-24T01:03:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,90.09526938239159,55.14705882352941,1610612766,38,48,2022-01-24T01:04:01Z,2930000,26.0,41.0,1,right,M. Bridges driving reverse Layup (10 PTS),[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,4.81,Made,10.0,,,,,,,,,,,,,,,,,,
303,PT02M31.00S,2022-01-24T01:03:38.7Z,2,REGULAR,foul,personal,['1freethrow'],201568,,,1610612766,38,48,2022-01-24T01:03:46Z,2940000,,,0,,D. Gallinari shooting personal FOUL (2 PF) (Bridges 1 FT),"[201568, 1628970]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Bridges,1628970.0,,,,,
305,PT02M31.00S,2022-01-24T01:04:03.0Z,2,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,38,48,2022-01-24T01:04:05Z,2960000,,,0,,MISS M. Bridges Free Throw 1 of 1,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M29.00S,2022-01-24T01:04:05.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,38,48,2022-01-24T01:04:05Z,2970000,,,0,,C. Capela REBOUND (Off:0 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,305.0,5.0,5.0,0.0,,,,,,,,,,,
307,PT02M08.00S,2022-01-24T01:04:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,7.5722733245729295,50.245098039215684,1610612737,38,48,2022-01-24T01:04:31Z,2980000,-1.0,19.0,1,left,MISS D. Gallinari Layup,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,,
309,PT02M02.00S,2022-01-24T01:04:29.5Z,2,REGULAR,rebound,offensive,[],201568,,,1610612737,38,48,2022-01-24T01:04:31Z,3000000,,,0,,D. Gallinari REBOUND (Off:1 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,307.0,5.0,4.0,1.0,,,,,,,,,,,
310,PT02M02.00S,2022-01-24T01:04:30.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201568,5.590000152587891,50.0,1610612737,38,50,2022-01-24T01:05:25Z,3010000,0.0,0.0,1,left,D. Gallinari tip Layup (4 PTS),[201568],1610612737.0,ATL,tip,,,Gallinari,D. Gallinari,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
311,PT01M50.00S,2022-01-24T01:04:44.2Z,2,REGULAR,turnover,bad pass,[],1629023,,,1610612766,38,50,2022-01-24T01:13:14Z,3020000,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1629631]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,2.0,,,,,,,Hunter,1629631.0,
312,PT01M50.00S,2022-01-24T01:04:44.2Z,2,REGULAR,steal,,[],1629631,,,1610612737,38,50,2022-01-24T01:10:55Z,3030000,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M49.00S,2022-01-24T01:04:48.8Z,2,REGULAR,turnover,bad pass,[],1628989,,,1610612737,38,50,2022-01-24T01:13:26Z,3040000,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1626179]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,Rozier,1626179.0,
340,PT01M49.00S,2022-01-24T01:04:48.8Z,2,REGULAR,steal,,[],1626179,,,1610612766,38,50,2022-01-24T01:08:06Z,3045000,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M43.00S,2022-01-24T01:04:51.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628998,93.11760840998686,49.50980392156863,1610612766,40,50,2022-01-24T01:13:39Z,3050000,-2.0,12.0,1,right,C. Martin DUNK (2 PTS) (P. Washington 2 AST),"[1628998, 1629023]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,1.25,Made,2.0,P. Washington,1629023.0,2.0,,,,,,,,,,,,,,,
316,PT01M22.00S,2022-01-24T01:05:10.0Z,2,REGULAR,3pt,Jump Shot,[],1629631,8.09789750328515,96.32352941176471,1610612737,40,50,2022-01-24T01:05:16Z,3070000,-232.0,24.0,1,left,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
317,PT01M19.00S,2022-01-24T01:05:13.0Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,40,50,2022-01-24T01:05:16Z,3080000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,316.0,3.0,3.0,0.0,,,,,,,,,,,
318,PT01M13.00S,2022-01-24T01:05:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,90.88370565045992,56.127450980392155,1610612766,42,50,2022-01-24T01:05:23Z,3090000,31.0,33.0,1,right,M. Bridges Layup (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,4.52,Made,12.0,,,,,,,,,,,,,,,,,,
319,PT00M55.70S,2022-01-24T01:05:36.7Z,2,REGULAR,3pt,Jump Shot,[],201568,31.882391590013142,32.84313725490196,1610612737,42,53,2022-01-24T01:05:40Z,3100000,86.0,247.0,1,left,D. Gallinari 26' 3PT  (7 PTS) (T. Young 4 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.17,Made,7.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,,
321,PT00M49.80S,2022-01-24T01:05:45.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,74.32654402102497,12.009803921568627,1610612766,42,53,2022-01-24T01:05:50Z,3120000,-190.0,189.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M47.30S,2022-01-24T01:05:47.9Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,42,53,2022-01-24T01:05:50Z,3130000,,,0,,D. Gallinari REBOUND (Off:1 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,321.0,6.0,5.0,1.0,,,,,,,,,,,
323,PT00M42.20S,2022-01-24T01:05:54.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612737,42,53,2022-01-24T01:06:17Z,3140000,,,0,,M. Bridges personal FOUL (2 PF) (Young 2 FT),"[1628970, 1629027]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,204058.0,,2.0,0.0,Young,1629027.0,,,,,
325,PT00M42.20S,2022-01-24T01:06:24.1Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,42,54,2022-01-24T01:06:24Z,3160000,,,0,,T. Young Free Throw 1 of 2 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
326,PT00M42.20S,2022-01-24T01:06:25.3Z,2,REGULAR,substitution,out,[],201568,,,1610612737,42,54,2022-01-24T01:06:40Z,3170000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M42.20S,2022-01-24T01:06:25.3Z,2,REGULAR,substitution,out,[],203991,,,1610612737,42,54,2022-01-24T01:06:40Z,3180000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M42.20S,2022-01-24T01:06:25.3Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,42,54,2022-01-24T01:06:40Z,3190000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M42.20S,2022-01-24T01:06:25.3Z,2,REGULAR,substitution,in,[],1628995,,,1610612737,42,54,2022-01-24T01:06:40Z,3200000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M42.20S,2022-01-24T01:06:45.9Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,42,55,2022-01-24T01:06:45Z,3210000,,,0,,T. Young Free Throw 2 of 2 (15 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
331,PT00M29.60S,2022-01-24T01:07:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.5407358738502,55.88235294117647,1610612766,42,55,2022-01-24T01:07:11Z,3220000,29.0,27.0,1,right,MISS T. Rozier Layup,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,3.99,Missed,,,,,,,,,,,,,,,,,,,
332,PT00M29.10S,2022-01-24T01:07:05.6Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,42,55,2022-01-24T01:07:05Z,3230000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,331.0,2.0,1.0,1.0,,,,,,,,,,,
333,PT00M29.10S,2022-01-24T01:07:05.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,94.40999984741211,50.0,1610612766,44,55,2022-01-24T01:07:05Z,3240000,0.0,0.0,1,right,L. Ball tip Layup (10 PTS),[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
334,PT00M04.30S,2022-01-24T01:07:31.4Z,2,REGULAR,3pt,Jump Shot,[],1628995,13.222733245729303,2.941176470588235,1610612737,44,55,2022-01-24T01:07:38Z,3250000,235.0,72.0,1,left,MISS K. Knox II 24' step back 3PT - blocked,"[1628995, 1629023]",1610612737.0,ATL,step back,,,Knox II,K. Knox II,,,,,24.6,Missed,,,,,,,,,,,,,,,Washington,1629023.0,,,
335,PT00M04.30S,2022-01-24T01:07:31.4Z,2,REGULAR,block,,[],1629023,,,1610612737,44,55,2022-01-24T01:07:33Z,3260000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M01.60S,2022-01-24T01:07:34.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,44,55,2022-01-24T01:07:34Z,3270000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,334.0,4.0,4.0,0.0,,,,,,,,,,,
337,PT00M00.00S,2022-01-24T01:07:39.5Z,2,REGULAR,2pt,Jump Shot,[],1628998,77.7431011826544,83.08823529411765,1610612766,44,55,2022-01-24T01:14:06Z,3280000,165.0,157.0,1,right,MISS C. Martin 22' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,22.78,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M00.00S,2022-01-24T01:07:39.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,44,55,2022-01-24T01:07:43Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,
339,PT00M00.00S,2022-01-24T01:07:43.7Z,2,REGULAR,period,end,[],0,,,1610612766,44,55,2022-01-24T01:07:43Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-01-24T01:21:49.7Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,44,55,2022-01-24T01:22:59Z,3310000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-01-24T01:21:49.7Z,3,REGULAR,substitution,out,['startperiod'],1630168,,,1610612766,44,55,2022-01-24T01:22:59Z,3320000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-01-24T01:21:49.7Z,3,REGULAR,substitution,out,['startperiod'],1628995,,,1610612766,44,55,2022-01-24T01:22:59Z,3330000,,,0,,SUB out: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-01-24T01:21:49.7Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,44,55,2022-01-24T01:22:59Z,3340000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-01-24T01:21:49.7Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612766,44,55,2022-01-24T01:22:59Z,3350000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-01-24T01:21:49.7Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612766,44,55,2022-01-24T01:22:59Z,3360000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-01-24T01:23:08.0Z,3,REGULAR,period,start,[],0,,,1610612737,44,55,2022-01-24T01:23:08Z,3370000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M43.00S,2022-01-24T01:23:26.8Z,3,REGULAR,3pt,Jump Shot,[],1629027,63.81406044678055,31.372549019607842,1610612737,44,58,2022-01-24T01:23:55Z,3380000,-93.0,288.0,1,right,T. Young 30' 3PT pullup (18 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,30.23,Made,18.0,,,,,,,,,,,,,,,,,,
349,PT11M43.00S,2022-01-24T01:23:29.4Z,3,REGULAR,foul,personal,['1freethrow'],1628998,,,1610612737,44,58,2022-01-24T01:23:40Z,3390000,,,0,,C. Martin shooting personal FOUL (3 PF) (Young 1 FT),"[1628998, 1629027]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Young,1629027.0,,,,,
351,PT11M43.00S,2022-01-24T01:23:54.1Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,44,58,2022-01-24T01:23:57Z,3410000,,,0,,MISS T. Young Free Throw 1 of 1,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
352,PT11M40.00S,2022-01-24T01:23:57.1Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,44,58,2022-01-24T01:23:57Z,3420000,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,351.0,3.0,2.0,1.0,,,,,,,,,,,
353,PT11M32.00S,2022-01-24T01:24:05.9Z,3,REGULAR,foul,personal,[],1626179,,,1610612737,44,58,2022-01-24T01:24:12Z,3430000,,,0,,T. Rozier personal FOUL (2 PF),"[1626179, 1629027]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Young,1629027.0,,,,,
355,PT11M20.00S,2022-01-24T01:24:32.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628989,94.03745072273325,68.13725490196079,1610612737,44,60,2022-01-24T01:24:35Z,3450000,91.0,4.0,1,right,K. Huerter 9' pullup Jump Shot (8 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,9.08,Made,8.0,,,,,,,,,,,,,,,,,,
356,PT10M58.00S,2022-01-24T01:24:54.0Z,3,REGULAR,3pt,Jump Shot,[],1628970,16.376478318002626,96.07843137254902,1610612766,44,60,2022-01-24T01:24:58Z,3460000,-230.0,101.0,1,left,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
357,PT10M56.00S,2022-01-24T01:24:56.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,44,60,2022-01-24T01:24:58Z,3470000,,,0,,C. Capela REBOUND (Off:0 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,356.0,6.0,6.0,0.0,,,,,,,,,,,
358,PT10M47.00S,2022-01-24T01:25:04.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.59198423127464,51.225490196078425,1610612737,44,60,2022-01-24T01:25:09Z,3480000,6.0,17.0,1,right,MISS C. Capela alley-oop DUNK - blocked,"[203991, 1628970]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.82,Missed,,,,,,,,,,,,,,,Bridges,1628970.0,,,
