actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
267,PT04M19.00S,2021-11-20T00:59:46.8Z,2,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612754,47,42,2021-11-20T01:00:12Z,2620000,,,0,,M. Bridges shooting personal FOUL (3 PF) (Craig 2 FT),"[1628970, 1628470]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,201245.0,,,,,,,,3.0,0.0,Craig,1628470.0,,,,,,
269,PT04M19.00S,2021-11-20T01:00:14.3Z,2,REGULAR,freethrow,1 of 2,[],1628470,,,1610612754,47,43,2021-11-20T01:00:14Z,2640000,,,0,,T. Craig Free Throw 1 of 2 (4 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
270,PT04M19.00S,2021-11-20T01:00:15.8Z,2,REGULAR,substitution,out,[],1628970,,,1610612754,47,43,2021-11-20T01:00:19Z,2650000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M19.00S,2021-11-20T01:00:15.8Z,2,REGULAR,substitution,in,[],1626162,,,1610612754,47,43,2021-11-20T01:00:19Z,2660000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M19.00S,2021-11-20T01:00:32.8Z,2,REGULAR,freethrow,2 of 2,[],1628470,,,1610612754,47,44,2021-11-20T01:00:32Z,2670000,,,0,,T. Craig Free Throw 2 of 2 (5 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
273,PT04M04.00S,2021-11-20T01:00:50.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,7.5722733245729295,50.73529411764706,1610612766,47,44,2021-11-20T01:01:00Z,2680000,-4.0,19.0,1,left,MISS C. Martin driving Layup - blocked,"[1628998, 1626167]",1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,1.91,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
274,PT04M04.00S,2021-11-20T01:00:50.2Z,2,REGULAR,block,,[],1626167,,,1610612766,47,44,2021-11-20T01:00:53Z,2690000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M04.00S,2021-11-20T01:00:50.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,47,44,2021-11-20T01:01:00Z,2700000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,,,,
276,PT04M04.00S,2021-11-20T01:00:55.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,47,44,2021-11-20T01:00:55Z,2710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M44.00S,2021-11-20T01:01:19.5Z,2,REGULAR,foul,personal,[],1629667,,,1610612754,47,44,2021-11-20T01:01:42Z,2720000,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 204456]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,201245.0,,,,,,,,1.0,0.0,McConnell,204456.0,,,,,,
279,PT03M28.00S,2021-11-20T01:01:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629103,89.70105124835742,63.23529411764706,1610612754,47,44,2021-11-20T01:02:35Z,2740000,66.0,44.0,1,right,MISS K. Martin 7' driving floating bank Shot,[1629103],1610612754.0,IND,driving floating bank,,,Martin,K. Martin,,,,,7.97,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M25.00S,2021-11-20T01:02:01.9Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,47,44,2021-11-20T01:02:09Z,2750000,,,0,,G. Hayward REBOUND (Off:1 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,279.0,2.0,1.0,1.0,,,,,,,,,,
281,PT03M19.00S,2021-11-20T01:02:06.9Z,2,REGULAR,3pt,Jump Shot,[],1630163,23.603810775295663,9.068627450980392,1610612766,50,44,2021-11-20T01:02:13Z,2760000,205.0,169.0,1,left,L. Ball 26' 3PT step back (19 PTS) (C. Martin 1 AST),"[1630163, 1628998]",1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,26.57,Made,19.0,,,,,,,,,,,,,C. Martin,1628998.0,1.0,,,
283,PT03M07.00S,2021-11-20T01:02:19.4Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,50,44,2021-11-20T01:02:53Z,2780000,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 202330]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,1.0,Hayward,202330.0,,,,,,,,,,,,,,
284,PT03M07.00S,2021-11-20T01:02:19.4Z,2,REGULAR,steal,,[],202330,,,1610612766,50,44,2021-11-20T01:02:21Z,2790000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M03.00S,2021-11-20T01:02:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202330,8.229303547963205,50.98039215686274,1610612766,52,44,2021-11-20T01:02:36Z,2800000,-5.0,25.0,1,left,G. Hayward running Layup (10 PTS) (L. Ball 2 AST),"[202330, 1630163]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,2.54,Made,10.0,,,,,,,,,,,,,L. Ball,1630163.0,2.0,,,
287,PT03M03.00S,2021-11-20T01:02:32.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,52,44,2021-11-20T01:02:32Z,2820000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M03.00S,2021-11-20T01:03:02.9Z,2,REGULAR,substitution,out,[],1629667,,,1610612754,52,44,2021-11-20T01:03:54Z,2830000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M03.00S,2021-11-20T01:03:02.9Z,2,REGULAR,substitution,out,[],204456,,,1610612754,52,44,2021-11-20T01:03:54Z,2840000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M03.00S,2021-11-20T01:03:02.9Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,52,44,2021-11-20T01:03:54Z,2850000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M03.00S,2021-11-20T01:03:02.9Z,2,REGULAR,substitution,out,[],1629103,,,1610612754,52,44,2021-11-20T01:03:54Z,2860000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M03.00S,2021-11-20T01:03:02.9Z,2,REGULAR,substitution,in,[],203486,,,1610612754,52,44,2021-11-20T01:03:54Z,2870000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M03.00S,2021-11-20T01:03:02.9Z,2,REGULAR,substitution,in,[],1627734,,,1610612754,52,44,2021-11-20T01:03:54Z,2880000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M03.00S,2021-11-20T01:03:02.9Z,2,REGULAR,substitution,in,[],1627763,,,1610612754,52,44,2021-11-20T01:03:54Z,2890000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M03.00S,2021-11-20T01:03:02.9Z,2,REGULAR,substitution,in,[],1627747,,,1610612754,52,44,2021-11-20T01:03:54Z,2900000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M41.00S,2021-11-20T01:04:18.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,84.83902759526939,45.09803921568628,1610612754,52,44,2021-11-20T01:04:23Z,2910000,-25.0,90.0,1,right,MISS M. Brogdon 9' fadeaway Shot - blocked,"[1627763, 202330]",1610612754.0,IND,fadeaway,,,Brogdon,M. Brogdon,,,,,9.33,Missed,,,,,,,,,,,,,,,,,Hayward,202330.0,
297,PT02M41.00S,2021-11-20T01:04:18.0Z,2,REGULAR,block,,[],202330,,,1610612754,52,44,2021-11-20T01:04:20Z,2920000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M38.00S,2021-11-20T01:04:21.0Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,52,44,2021-11-20T01:04:23Z,2930000,,,0,,G. Hayward REBOUND (Off:1 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,296.0,3.0,2.0,1.0,,,,,,,,,,
299,PT02M31.00S,2021-11-20T01:04:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,7.5722733245729295,51.470588235294116,1610612766,54,44,2021-11-20T01:04:32Z,2940000,-7.0,19.0,1,left,C. Martin cutting Layup (3 PTS) (G. Hayward 1 AST),"[1628998, 202330]",1610612766.0,CHA,cutting,,,Martin,C. Martin,,,,,2.01,Made,3.0,,,,,,,,,,,,,G. Hayward,202330.0,1.0,,,
301,PT02M18.00S,2021-11-20T01:04:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.59855453350855,41.911764705882355,1610612754,54,44,2021-11-20T01:04:46Z,2960000,-40.0,64.0,1,right,MISS C. LeVert 7' fadeaway Shot,[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,7.58,Missed,,,,,,,,,,,,,,,,,,,
302,PT02M14.00S,2021-11-20T01:04:44.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,54,44,2021-11-20T01:04:46Z,2970000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,301.0,3.0,2.0,1.0,,,,,,,,,,
303,PT02M06.00S,2021-11-20T01:04:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,19.267411300919843,49.754901960784316,1610612766,56,44,2021-11-20T01:04:57Z,2980000,1.0,129.0,1,left,L. Ball 12' floating Jump Shot (21 PTS),[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,12.86,Made,21.0,,,,,,,,,,,,,,,,,,
304,PT01M41.00S,2021-11-20T01:05:17.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,91.67214191852825,54.41176470588235,1610612754,56,46,2021-11-20T01:05:22Z,2990000,22.0,26.0,1,right,D. Sabonis Hook (7 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,3.4,Made,7.0,,,,,,,,,,,,,,,,,,
305,PT01M25.00S,2021-11-20T01:05:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,12.828515111695138,43.872549019607845,1610612766,58,46,2021-11-20T01:05:38Z,3000000,31.0,68.0,1,left,G. Hayward 7' Jump Shot (12 PTS) (L. Ball 3 AST),"[202330, 1630163]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,7.47,Made,12.0,,,,,,,,,,,,,L. Ball,1630163.0,3.0,,,
307,PT01M01.00S,2021-11-20T01:05:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.33574244415243,50.49019607843137,1610612754,58,46,2021-11-20T01:06:21Z,3020000,2.0,67.0,1,right,MISS C. LeVert 6' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,6.65,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M00.00S,2021-11-20T01:05:58.2Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,58,46,2021-11-20T01:06:04Z,3030000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,307.0,4.0,3.0,1.0,,,,,,,,,,
309,PT00M57.70S,2021-11-20T01:06:02.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202330,8.09789750328515,52.20588235294118,1610612766,60,46,2021-11-20T01:06:47Z,3040000,-11.0,24.0,1,left,G. Hayward running Layup (14 PTS) (L. Ball 4 AST),"[202330, 1630163]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,2.6,Made,14.0,,,,,,,,,,,,,L. Ball,1630163.0,4.0,,,
311,PT00M34.80S,2021-11-20T01:06:27.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,83.78777923784494,49.50980392156863,1610612754,60,46,2021-11-20T01:06:31Z,3060000,-2.0,100.0,1,right,MISS C. LeVert 9' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,9.99,Missed,,,,,,,,,,,,,,,,,,,
312,PT00M32.80S,2021-11-20T01:06:29.7Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,60,46,2021-11-20T01:06:29Z,3070000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,311.0,5.0,4.0,1.0,,,,,,,,,,
313,PT00M16.60S,2021-11-20T01:06:45.9Z,2,REGULAR,3pt,Jump Shot,[],1628998,8.623521681997373,97.05882352941177,1610612766,63,46,2021-11-20T01:06:52Z,3080000,-235.0,29.0,1,left,C. Martin 3PT  (6 PTS) (G. Hayward 2 AST),"[1628998, 202330]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.7,Made,6.0,,,,,,,,,,,,,G. Hayward,202330.0,2.0,,,
315,PT00M00.30S,2021-11-20T01:07:06.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,87.07293035479631,42.64705882352941,1610612754,63,48,2021-11-20T01:07:47Z,3100000,-37.0,69.0,1,right,M. Brogdon 7' driving floating Jump Shot (14 PTS),[1627763],1610612754.0,IND,driving floating,,,Brogdon,M. Brogdon,,,,,7.82,Made,14.0,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2021-11-20T01:07:14.1Z,2,REGULAR,period,end,[],0,,,1610612766,63,48,2021-11-20T01:07:14Z,3110000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-11-20T01:21:52.2Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,63,48,2021-11-20T01:22:22Z,3120000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-11-20T01:21:52.2Z,3,REGULAR,substitution,out,['startperiod'],1626162,,,1610612766,63,48,2021-11-20T01:22:22Z,3130000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-11-20T01:21:52.2Z,3,REGULAR,substitution,out,['startperiod'],203200,,,1610612766,63,48,2021-11-20T01:22:22Z,3140000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-11-20T01:21:52.2Z,3,REGULAR,substitution,in,['startperiod'],1628970,,,1610612766,63,48,2021-11-20T01:22:22Z,3150000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-11-20T01:21:52.2Z,3,REGULAR,substitution,in,['startperiod'],1626179,,,1610612766,63,48,2021-11-20T01:22:22Z,3160000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-11-20T01:21:52.2Z,3,REGULAR,substitution,in,['startperiod'],1630537,,,1610612766,63,48,2021-11-20T01:22:22Z,3170000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-11-20T01:22:22.7Z,3,REGULAR,period,start,[],0,,,1610612754,63,48,2021-11-20T01:22:22Z,3180000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M40.00S,2021-11-20T01:22:41.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626167,6.521024967148489,49.754901960784316,1610612754,63,48,2021-11-20T01:22:49Z,3190000,1.0,9.0,1,left,MISS M. Turner Layup - blocked,"[1626167, 203486]",1610612754.0,IND,,,,Turner,M. Turner,,,,,0.89,Missed,,,,,,,,,,,,,,,,,Plumlee,203486.0,
325,PT11M40.00S,2021-11-20T01:22:41.1Z,3,REGULAR,block,,[],203486,,,1610612754,63,48,2021-11-20T01:22:43Z,3200000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M38.00S,2021-11-20T01:22:43.1Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,63,48,2021-11-20T01:22:49Z,3210000,,,0,,L. Ball REBOUND (Off:1 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,324.0,6.0,5.0,1.0,,,,,,,,,,
327,PT11M37.00S,2021-11-20T01:22:46.0Z,3,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612766,63,48,2021-11-20T01:23:03Z,3220000,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Hayward 2 FT),"[1627763, 202330]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,,,,203593.0,,,,,,,,2.0,0.0,Hayward,202330.0,,,,,,
329,PT11M37.00S,2021-11-20T01:23:08.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202330,,,1610612766,64,48,2021-11-20T01:23:24Z,3240000,,,0,,G. Hayward Free Throw 1 of 2 (15 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
330,PT11M37.00S,2021-11-20T01:23:08.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202330,,,1610612766,64,48,2021-11-20T01:23:24Z,3250000,,,0,,MISS G. Hayward Free Throw 2 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,,
331,PT11M35.00S,2021-11-20T01:23:10.0Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,64,48,2021-11-20T01:23:24Z,3260000,,,0,,M. Turner REBOUND (Off:2 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,330.0,4.0,2.0,2.0,,,,,,,,,,
332,PT11M22.00S,2021-11-20T01:23:37.2Z,3,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612754,64,48,2021-11-20T01:23:43Z,3270000,,,0,,T. Rozier shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1626179, 1627734]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,201245.0,,,,,,,,1.0,0.0,Sabonis,1627734.0,,,,,,
334,PT11M22.00S,2021-11-20T01:23:59.2Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,64,48,2021-11-20T01:23:59Z,3290000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
335,PT11M22.00S,2021-11-20T01:23:59.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,64,48,2021-11-20T01:23:59Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,334.0,,,,,,,,,,,,,
336,PT11M22.00S,2021-11-20T01:24:16.7Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,64,49,2021-11-20T01:24:16Z,3310000,,,0,,D. Sabonis Free Throw 2 of 2 (8 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
337,PT11M01.00S,2021-11-20T01:24:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,84.44480946123521,59.068627450980394,1610612766,66,49,2021-11-20T01:24:47Z,3320000,45.0,94.0,1,right,T. Rozier 10' turnaround fadeaway Jump Shot (8 PTS),[1626179],1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,10.41,Made,8.0,,,,,,,,,,,,,,,,,,
338,PT10M44.00S,2021-11-20T01:24:57.9Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612754,66,49,2021-11-20T01:25:01Z,3330000,,,0,,D. Sabonis lost ball TURNOVER (3 TO),"[1627734, 202330]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,3.0,Hayward,202330.0,,,,,,,,,,,,,,
339,PT10M44.00S,2021-11-20T01:24:57.9Z,3,REGULAR,steal,,[],202330,,,1610612766,66,49,2021-11-20T01:24:59Z,3340000,,,0,,G. Hayward STEAL (3 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M38.00S,2021-11-20T01:25:03.7Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",202330,79.58278580814718,32.35294117647059,1610612766,68,49,2021-11-20T01:26:05Z,3350000,-88.0,139.0,1,right,G. Hayward 16' step back Jump Shot (17 PTS),[202330],1610612766.0,CHA,step back,,,Hayward,G. Hayward,,,,,16.5,Made,17.0,,,,,,,,,,,,,,,,,,
341,PT10M24.00S,2021-11-20T01:25:16.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,12.697109067017081,50.0,1610612754,68,51,2021-11-20T01:26:37Z,3360000,0.0,67.0,1,left,M. Brogdon 6' floating Jump Shot (16 PTS),[1627763],1610612754.0,IND,floating,,,Brogdon,M. Brogdon,,,,,6.69,Made,16.0,,,,,,,,,,,,,,,,,,
342,PT10M20.00S,2021-11-20T01:25:23.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,68,51,2021-11-20T01:25:23Z,3370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT10M16.00S,2021-11-20T01:25:38.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.51182654402102,51.225490196078425,1610612766,70,51,2021-11-20T01:25:42Z,3380000,6.0,8.0,1,right,M. Plumlee cutting DUNK (5 PTS) (G. Hayward 3 AST),"[203486, 202330]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,1.05,Made,5.0,,,,,,,,,,,,,G. Hayward,202330.0,3.0,,,
345,PT10M15.00S,2021-11-20T01:25:45.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,70,51,2021-11-20T01:25:45Z,3400000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M57.00S,2021-11-20T01:28:52.5Z,3,REGULAR,3pt,Jump Shot,[],1627763,8.229303547963205,2.450980392156863,1610612754,70,51,2021-11-20T01:28:57Z,3410000,238.0,25.0,1,left,MISS M. Brogdon 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
347,PT09M54.00S,2021-11-20T01:28:55.5Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,70,51,2021-11-20T01:28:57Z,3420000,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,346.0,5.0,5.0,0.0,,,,,,,,,,
348,PT09M40.00S,2021-11-20T01:29:09.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,84.1819973718791,2.450980392156863,1610612766,70,51,2021-11-20T01:29:14Z,3430000,-238.0,96.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
349,PT09M36.00S,2021-11-20T01:29:13.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,70,51,2021-11-20T01:29:14Z,3440000,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,348.0,6.0,6.0,0.0,,,,,,,,,,
350,PT09M28.00S,2021-11-20T01:29:21.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,16.376478318002626,48.03921568627451,1610612754,70,53,2021-11-20T01:29:26Z,3450000,10.0,101.0,1,left,C. Duarte 10' pullup Jump Shot (6 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,10.19,Made,6.0,,,,,,,,,,,,,,,,,,
351,PT09M19.00S,2021-11-20T01:29:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,92.06636005256242,49.50980392156863,1610612766,72,53,2021-11-20T01:30:08Z,3460000,-2.0,22.0,1,right,G. Hayward turnaround bank Jump Shot (19 PTS) (M. Plumlee 3 AST),"[202330, 203486]",1610612766.0,CHA,turnaround bank,,,Hayward,G. Hayward,,,,,2.22,Made,19.0,,,,,,,,,,,,,M. Plumlee,203486.0,3.0,,,
353,PT09M19.00S,2021-11-20T01:29:35.7Z,3,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612766,72,53,2021-11-20T01:29:44Z,3480000,,,0,,C. LeVert shooting personal FOUL (2 PF) (Hayward 1 FT),"[1627747, 202330]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,201245.0,,,,,,,,2.0,0.0,Hayward,202330.0,,,,,,
355,PT09M19.00S,2021-11-20T01:29:54.9Z,3,REGULAR,substitution,out,[],1627747,,,1610612766,72,53,2021-11-20T01:30:08Z,3500000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
