actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
267,PT06M55.00S,2021-11-01T23:50:26.7Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,37,50,2021-11-01T23:50:26Z,2640000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,
268,PT06M52.00S,2021-11-01T23:50:29.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,77.08607095926413,9.803921568627452,1610612766,40,50,2021-11-01T23:50:33Z,2650000,-201.0,163.0,1,right,T. Rozier 25' 3PT  (5 PTS) (M. Bridges 4 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,25.87,Made,,,,,,,,,5.0,M. Bridges,1628970.0,4.0,,,,,
270,PT06M38.00S,2021-11-01T23:50:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,8.360709592641262,41.17647058823529,1610612739,40,50,2021-11-01T23:50:53Z,2670000,44.0,26.0,1,left,MISS D. Garland driving Layup - blocked,"[1629636, 203486]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,,,5.12,Missed,Plumlee,203486.0,,,,,,,,,,,,,,,
271,PT06M38.00S,2021-11-01T23:50:46.7Z,2,REGULAR,block,,[],203486,,,1610612739,40,50,2021-11-01T23:50:50Z,2680000,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M38.00S,2021-11-01T23:50:46.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,40,50,2021-11-01T23:50:53Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,
273,PT06M38.00S,2021-11-01T23:50:53.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,40,50,2021-11-01T23:50:53Z,2700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M38.00S,2021-11-01T23:50:53.9Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,40,50,2021-11-01T23:50:56Z,2710000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M38.00S,2021-11-01T23:50:53.9Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,40,50,2021-11-01T23:50:56Z,2720000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M35.00S,2021-11-01T23:51:08.9Z,2,REGULAR,turnover,bad pass,[],201937,,,1610612739,40,50,2021-11-01T23:51:16Z,2730000,,,0,,R. Rubio bad pass TURNOVER (2 TO),"[201937, 1626179]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,2.0,,,,,,,,,Rozier,1626179.0,,,,,,,,,
277,PT06M35.00S,2021-11-01T23:51:08.9Z,2,REGULAR,steal,,[],1626179,,,1610612766,40,50,2021-11-01T23:51:10Z,2740000,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M31.00S,2021-11-01T23:51:13.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,94.03745072273325,48.28431372549019,1610612766,42,50,2021-11-01T23:51:30Z,2750000,-9.0,4.0,1,right,K. Oubre Jr. running DUNK (2 PTS) (M. Bridges 5 AST),"[1626162, 1628970]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,,,0.93,Made,,,,,,,,,2.0,M. Bridges,1628970.0,5.0,,,,,
280,PT06M31.00S,2021-11-01T23:51:25.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,42,50,2021-11-01T23:51:25Z,2770000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M07.00S,2021-11-01T23:54:32.6Z,2,REGULAR,2pt,Jump Shot,[],1629636,6.915243101182654,77.45098039215686,1610612739,42,52,2021-11-01T23:54:37Z,2780000,-137.0,13.0,1,left,D. Garland 13' Jump Shot (8 PTS) (R. Rubio 6 AST),"[1629636, 201937]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,13.79,Made,,,,,,,,,8.0,R. Rubio,201937.0,6.0,,,,,
283,PT05M48.00S,2021-11-01T23:54:50.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,93.9060446780552,3.431372549019608,1610612766,42,52,2021-11-01T23:54:55Z,2800000,-233.0,5.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,23.28,Missed,,,,,,,,,,,,,,,,,
284,PT05M46.00S,2021-11-01T23:54:52.6Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,42,52,2021-11-01T23:54:55Z,2810000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,
285,PT05M37.00S,2021-11-01T23:55:02.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,11.908672798948752,37.254901960784316,1610612739,42,54,2021-11-01T23:55:07Z,2820000,64.0,59.0,1,left,L. Markkanen 8' turnaround bank Jump Shot (9 PTS),[1628374],1610612739.0,CLE,turnaround bank,,,Markkanen,L. Markkanen,,,,,,,8.71,Made,,,,,,,,,9.0,,,,,,,,
286,PT05M23.00S,2021-11-01T23:55:15.6Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,42,54,2021-11-01T23:55:19Z,2830000,,,0,,T. Rozier bad pass TURNOVER (3 TO),"[1626179, 1628374]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,3.0,,,,,,,,,Markkanen,1628374.0,,,,,,,,,
287,PT05M23.00S,2021-11-01T23:55:15.6Z,2,REGULAR,steal,,[],1628374,,,1610612739,42,54,2021-11-01T23:55:17Z,2840000,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M15.00S,2021-11-01T23:55:24.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628386,7.5722733245729295,49.26470588235294,1610612739,42,56,2021-11-01T23:55:47Z,2850000,4.0,19.0,1,left,J. Allen DUNK (17 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,1.91,Made,,,,,,,,,17.0,,,,,,,,
289,PT05M15.00S,2021-11-01T23:55:35.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,42,56,2021-11-01T23:55:35Z,2860000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M15.00S,2021-11-01T23:56:03.2Z,2,REGULAR,substitution,out,[],1628970,,,1610612766,42,56,2021-11-01T23:56:59Z,2870000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M15.00S,2021-11-01T23:56:03.2Z,2,REGULAR,substitution,out,[],201937,,,1610612766,42,56,2021-11-01T23:56:59Z,2880000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M15.00S,2021-11-01T23:56:03.2Z,2,REGULAR,substitution,in,[],202330,,,1610612766,42,56,2021-11-01T23:56:59Z,2890000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M15.00S,2021-11-01T23:56:03.2Z,2,REGULAR,substitution,in,[],1626224,,,1610612766,42,56,2021-11-01T23:56:59Z,2900000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M00.00S,2021-11-01T23:57:16.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,89.70105124835742,56.86274509803921,1610612766,44,56,2021-11-01T23:57:21Z,2910000,34.0,44.0,1,right,T. Rozier floating Jump Shot (7 PTS),[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,,,5.6,Made,,,,,,,,,7.0,,,,,,,,
295,PT05M00.00S,2021-11-01T23:57:19.7Z,2,REGULAR,foul,personal,['1freethrow'],1626224,,,1610612766,44,56,2021-11-01T23:57:39Z,2920000,,,0,,C. Osman shooting personal FOUL (3 PF) (Rozier 1 FT),"[1626224, 1626179]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,1628171.0,,,,,,,,,,,,,,,,3.0,0.0,Rozier,1626179.0,
297,PT05M00.00S,2021-11-01T23:57:40.5Z,2,REGULAR,substitution,out,[],1626224,,,1610612766,44,56,2021-11-01T23:57:44Z,2940000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M00.00S,2021-11-01T23:57:40.5Z,2,REGULAR,substitution,in,[],1629012,,,1610612766,44,56,2021-11-01T23:57:44Z,2950000,,,0,,SUB in: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M00.00S,2021-11-01T23:57:54.2Z,2,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,45,56,2021-11-01T23:57:54Z,2960000,,,0,,T. Rozier Free Throw 1 of 1 (8 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,
300,PT04M45.00S,2021-11-01T23:58:11.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,45,56,2021-11-01T23:58:11Z,2970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M39.00S,2021-11-01T23:58:34.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,28.597240473061763,84.06862745098039,1610612739,45,56,2021-11-01T23:58:39Z,2980000,-170.0,216.0,1,left,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,27.53,Missed,,,,,,,,,,,,,,,,,
302,PT04M35.00S,2021-11-01T23:58:38.6Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,45,56,2021-11-01T23:58:39Z,2990000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,301.0,2.0,2.0,0.0,,,,,,,,,,,
303,PT04M23.00S,2021-11-01T23:58:50.4Z,2,REGULAR,3pt,Jump Shot,[],1626179,90.3580814717477,97.54901960784314,1610612766,45,56,2021-11-01T23:59:01Z,3000000,238.0,38.0,1,right,MISS T. Rozier 24' fadeaway 3PT,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,,,24.07,Missed,,,,,,,,,,,,,,,,,
304,PT04M23.00S,2021-11-01T23:58:50.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,45,56,2021-11-01T23:59:01Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,
305,PT04M23.00S,2021-11-01T23:58:57.7Z,2,REGULAR,foul,personal,[],1628374,,,1610612766,45,56,2021-11-01T23:59:21Z,3020000,,,0,,L. Markkanen loose ball personal FOUL (1 PF),"[1628374, 1626162]",1610612739.0,CLE,loose ball,,,Markkanen,L. Markkanen,,,,,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,
307,PT04M11.00S,2021-11-01T23:59:22.4Z,2,REGULAR,turnover,bad pass,[],202330,,,1610612766,45,56,2021-11-01T23:59:27Z,3040000,,,0,,G. Hayward bad pass TURNOVER (2 TO),"[202330, 1629636]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,2.0,,,,,,,,,Garland,1629636.0,,,,,,,,,
308,PT04M11.00S,2021-11-01T23:59:22.4Z,2,REGULAR,steal,,[],1629636,,,1610612739,45,56,2021-11-01T23:59:24Z,3050000,,,0,,D. Garland STEAL (2 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M05.00S,2021-11-01T23:59:27.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629636,6.783837056504599,49.754901960784316,1610612739,45,58,2021-11-01T23:59:38Z,3060000,1.0,11.0,1,left,D. Garland running Layup (10 PTS),[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,,,1.14,Made,,,,,,,,,10.0,,,,,,,,
310,PT03M53.00S,2021-11-01T23:59:40.3Z,2,REGULAR,3pt,Jump Shot,[],202330,72.22404730617609,17.892156862745097,1610612766,45,58,2021-11-01T23:59:47Z,3070000,-161.0,209.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,26.32,Missed,,,,,,,,,,,,,,,,,
311,PT03M48.00S,2021-11-01T23:59:45.3Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,45,58,2021-11-01T23:59:47Z,3080000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,310.0,3.0,1.0,2.0,,,,,,,,,,,
312,PT03M46.00S,2021-11-01T23:59:46.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,72.7496714848883,81.12745098039215,1610612766,45,58,2021-11-01T23:59:51Z,3090000,156.0,204.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,25.63,Missed,,,,,,,,,,,,,,,,,
313,PT03M43.00S,2021-11-01T23:59:49.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,45,58,2021-11-01T23:59:49Z,3100000,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,312.0,5.0,2.0,3.0,,,,,,,,,,,
314,PT03M22.00S,2021-11-02T00:00:11.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,28.07161629434954,77.20588235294117,1610612739,45,58,2021-11-02T00:00:20Z,3110000,-136.0,211.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,25.14,Missed,,,,,,,,,,,,,,,,,
315,PT03M16.00S,2021-11-02T00:00:16.4Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612739,45,58,2021-11-02T00:00:16Z,3120000,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,314.0,5.0,3.0,2.0,,,,,,,,,,,
316,PT03M16.00S,2021-11-02T00:00:16.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628374,5.590000152587891,50.0,1610612739,45,58,2021-11-02T00:09:17Z,3130000,0.0,0.0,1,left,MISS L. Markkanen putback DUNK,[1628374],1610612739.0,CLE,putback,,,Markkanen,L. Markkanen,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
317,PT03M13.00S,2021-11-02T00:00:19.4Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,45,58,2021-11-02T00:09:17Z,3140000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,316.0,2.0,1.0,1.0,,,,,,,,,,,
318,PT03M11.00S,2021-11-02T00:00:21.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,68.28186596583443,74.50980392156863,1610612766,45,58,2021-11-02T00:02:14Z,3150000,123.0,246.0,1,right,MISS T. Rozier 27' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,27.45,Missed,,,,,,,,,,,,,,,,,
319,PT03M06.00S,2021-11-02T00:00:26.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,45,58,2021-11-02T00:00:36Z,3160000,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,318.0,6.0,3.0,3.0,,,,,,,,,,,
320,PT03M04.00S,2021-11-02T00:00:28.8Z,2,REGULAR,turnover,bad pass,[],1628374,,,1610612739,45,58,2021-11-02T01:13:23Z,3170000,,,0,,L. Markkanen bad pass TURNOVER (1 TO),"[1628374, 1626162]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,1.0,,,,,,,,,Oubre Jr.,1626162.0,,,,,,,,,
321,PT03M04.00S,2021-11-02T00:00:28.8Z,2,REGULAR,steal,,[],1626162,,,1610612766,45,58,2021-11-02T00:02:35Z,3180000,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M01.00S,2021-11-02T00:00:32.5Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,45,58,2021-11-02T00:00:42Z,3190000,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1629012]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,2.0,,,,,,,,,Sexton,1629012.0,,,,,,,,,
323,PT03M01.00S,2021-11-02T00:00:32.5Z,2,REGULAR,steal,,[],1629012,,,1610612739,45,58,2021-11-02T00:00:36Z,3200000,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M56.00S,2021-11-02T00:00:36.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628374,7.440867279894875,49.50980392156863,1610612739,45,60,2021-11-02T00:03:49Z,3210000,2.0,17.0,1,left,L. Markkanen alley-oop DUNK (11 PTS) (E. Mobley 3 AST),"[1628374, 1630596]",1610612739.0,CLE,alley-oop,,,Markkanen,L. Markkanen,,,,,,,1.76,Made,,,,,,,,,11.0,E. Mobley,1630596.0,3.0,,,,,
326,PT02M43.00S,2021-11-02T00:00:49.9Z,2,REGULAR,2pt,Jump Shot,[],1630163,78.13731931668858,42.40196078431372,1610612766,45,60,2021-11-02T00:00:55Z,3230000,-38.0,153.0,1,right,MISS L. Ball 15' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,,,15.76,Missed,,,,,,,,,,,,,,,,,
327,PT02M38.00S,2021-11-02T00:00:54.9Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,45,60,2021-11-02T00:04:31Z,3240000,,,0,,L. Ball REBOUND (Off:2 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,326.0,3.0,1.0,2.0,,,,,,,,,,,
328,PT02M38.00S,2021-11-02T00:00:55.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626162,93.77463863337714,52.450980392156865,1610612766,45,60,2021-11-02T00:01:00Z,3250000,12.0,6.0,1,right,MISS K. Oubre Jr. DUNK - blocked,"[1626162, 1628386]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,1.37,Missed,Allen,1628386.0,,,,,,,,,,,,,,,
329,PT02M38.00S,2021-11-02T00:00:55.1Z,2,REGULAR,block,,[],1628386,,,1610612766,45,60,2021-11-02T00:00:57Z,3260000,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M33.00S,2021-11-02T00:01:00.1Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,45,60,2021-11-02T00:01:00Z,3270000,,,0,,L. Ball REBOUND (Off:3 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,328.0,4.0,1.0,3.0,,,,,,,,,,,
331,PT02M33.00S,2021-11-02T00:01:00.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,92.19776609724047,52.20588235294118,1610612766,45,60,2021-11-02T00:01:09Z,3280000,11.0,21.0,1,right,MISS L. Ball Layup,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,2.35,Missed,,,,,,,,,,,,,,,,,
332,PT02M27.00S,2021-11-02T00:01:06.0Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612766,45,60,2021-11-02T00:05:58Z,3290000,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,331.0,4.0,1.0,3.0,,,,,,,,,,,
333,PT02M26.00S,2021-11-02T00:01:07.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202330,66.83639947437582,40.68627450980392,1610612766,45,60,2021-11-02T00:03:14Z,3300000,-47.0,259.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,26.34,Missed,,,,,,,,,,,,,,,,,
334,PT02M26.00S,2021-11-02T00:01:07.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,45,60,2021-11-02T00:03:14Z,3310000,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,333.0,6.0,4.0,2.0,,,,,,,,,,,
335,PT02M26.00S,2021-11-02T00:02:14.8Z,2,REGULAR,substitution,out,[],1630163,,,1610612739,45,60,2021-11-02T00:02:44Z,3320000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M26.00S,2021-11-02T00:02:14.8Z,2,REGULAR,substitution,out,[],1626162,,,1610612739,45,60,2021-11-02T00:02:44Z,3330000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M26.00S,2021-11-02T00:02:14.8Z,2,REGULAR,substitution,out,[],203486,,,1610612739,45,60,2021-11-02T00:02:44Z,3340000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT02M26.00S,2021-11-02T00:02:14.8Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,45,60,2021-11-02T00:02:44Z,3350000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT02M26.00S,2021-11-02T00:02:14.8Z,2,REGULAR,substitution,in,[],1628970,,,1610612739,45,60,2021-11-02T00:02:44Z,3360000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M26.00S,2021-11-02T00:02:14.8Z,2,REGULAR,substitution,in,[],1629023,,,1610612739,45,60,2021-11-02T00:02:44Z,3370000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT02M26.00S,2021-11-02T00:02:14.8Z,2,REGULAR,substitution,in,[],1628998,,,1610612739,45,60,2021-11-02T00:02:44Z,3380000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M26.00S,2021-11-02T00:02:14.8Z,2,REGULAR,substitution,in,[],201937,,,1610612739,45,60,2021-11-02T00:02:44Z,3390000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M26.00S,2021-11-02T00:02:48.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,45,60,2021-11-02T00:29:47Z,3400000,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,,
344,PT02M14.00S,2021-11-02T00:03:01.6Z,2,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612739,45,60,2021-11-02T00:03:19Z,3410000,,,0,,C. Martin shooting personal FOUL (2 PF) (Mobley 2 FT),"[1628998, 1630596]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,202007.0,,,,,,,,,,,,,,,,2.0,0.0,Mobley,1630596.0,
346,PT02M14.00S,2021-11-02T00:03:23.8Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,45,60,2021-11-02T00:03:23Z,3430000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,
347,PT02M14.00S,2021-11-02T00:03:23.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,45,60,2021-11-02T00:03:23Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,346.0,,,,,,,,,,,,,,
348,PT02M14.00S,2021-11-02T00:03:40.3Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,45,61,2021-11-02T00:03:40Z,3450000,,,0,,E. Mobley Free Throw 2 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,
349,PT02M02.00S,2021-11-02T00:03:54.5Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,45,61,2021-11-02T00:03:58Z,3460000,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 1628386]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,2.0,,,,,,,,,Allen,1628386.0,,,,,,,,,
350,PT02M02.00S,2021-11-02T00:03:54.5Z,2,REGULAR,steal,,[],1628386,,,1610612739,45,61,2021-11-02T00:03:56Z,3470000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
