actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
527,PT08M07.00S,2022-03-20T00:57:42.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,116,86,2022-03-20T00:57:42Z,5240000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M07.00S,2022-03-20T00:59:21.9Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,116,86,2022-03-20T01:00:40Z,5250000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M07.00S,2022-03-20T00:59:21.9Z,4,REGULAR,substitution,out,[],202722,,,1610612766,116,86,2022-03-20T01:00:40Z,5260000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M07.00S,2022-03-20T00:59:21.9Z,4,REGULAR,substitution,in,[],202738,,,1610612766,116,86,2022-03-20T01:00:40Z,5270000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M07.00S,2022-03-20T00:59:21.9Z,4,REGULAR,substitution,in,[],1630182,,,1610612766,116,86,2022-03-20T01:00:40Z,5280000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M07.00S,2022-03-20T01:00:56.2Z,4,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,116,86,2022-03-20T01:00:56Z,5290000,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Missed,,,,,,,,,,,,,,,,,,,
533,PT08M07.00S,2022-03-20T01:00:56.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,116,86,2022-03-20T01:00:56Z,5300000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,532.0,,,,,,
534,PT08M07.00S,2022-03-20T01:01:11.3Z,4,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,117,86,2022-03-20T01:01:11Z,5310000,,,0,,J. McDaniels Free Throw 2 of 2 (3 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
535,PT07M55.00S,2022-03-20T01:01:23.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630182,93.24901445466492,50.0,1610612742,117,88,2022-03-20T01:01:28Z,5320000,0.0,11.0,1,right,J. Green driving DUNK (7 PTS),[1630182],1610612742.0,DAL,driving,,,Green,J. Green,,,,,1.1,Made,7.0,,,,,,,,,,,,,,,,,,
536,PT07M41.00S,2022-03-20T01:01:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,8.229303547963205,49.754901960784316,1610612766,117,88,2022-03-20T01:01:43Z,5330000,1.0,25.0,1,left,MISS L. Ball Layup,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
537,PT07M39.00S,2022-03-20T01:01:39.9Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,117,88,2022-03-20T01:01:43Z,5340000,,,0,,M. Chriss REBOUND (Off:1 Def:3),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,536.0,4.0,3.0,1.0,,,
538,PT07M34.00S,2022-03-20T01:01:44.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203504,68.54467805519053,67.8921568627451,1610612742,117,88,2022-03-20T01:01:50Z,5350000,89.0,243.0,1,right,MISS T. Burke 25' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
539,PT07M30.00S,2022-03-20T01:01:48.3Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,117,88,2022-03-20T01:01:50Z,5360000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,538.0,4.0,3.0,1.0,,,
540,PT07M21.00S,2022-03-20T01:02:01.5Z,4,REGULAR,foul,personal,[],1628425,,,1610612766,117,88,2022-03-20T01:02:22Z,5370000,,,0,,S. Brown personal FOUL (2 PF),"[1628425, 1626149]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,1627529.0,2.0,0.0,Harrell,1626149.0,,,,,,,,,,
542,PT07M14.00S,2022-03-20T01:02:35.9Z,4,REGULAR,2pt,Jump Shot,[],202738,11.777266754270697,31.127450980392158,1610612766,119,88,2022-03-20T01:02:39Z,5390000,94.0,58.0,1,left,I. Thomas 11' pullup Jump Shot (8 PTS) (M. Harrell 4 AST),"[202738, 1626149]",1610612766.0,CHA,pullup,,,Thomas,I. Thomas,,,,,11.09,Made,8.0,M. Harrell,1626149.0,4.0,,,,,,,,,,,,,,,
544,PT06M59.00S,2022-03-20T01:02:51.1Z,4,REGULAR,2pt,Jump Shot,[],203504,78.0059132720105,34.80392156862745,1610612742,119,88,2022-03-20T01:02:56Z,5410000,-76.0,154.0,1,right,MISS T. Burke 17' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,17.19,Missed,,,,,,,,,,,,,,,,,,,
545,PT06M58.00S,2022-03-20T01:02:52.1Z,4,REGULAR,rebound,offensive,[],1627737,,,1610612742,119,88,2022-03-20T01:02:56Z,5420000,,,0,,M. Chriss REBOUND (Off:2 Def:3),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,544.0,5.0,3.0,2.0,,,
546,PT06M58.00S,2022-03-20T01:02:55.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627737,93.24901445466492,53.18627450980392,1610612742,119,90,2022-03-20T01:03:03Z,5430000,16.0,11.0,1,right,M. Chriss putback Layup (2 PTS),[1627737],1610612742.0,DAL,putback,,,Chriss,M. Chriss,,,,,1.93,Made,2.0,,,,,,,,,,,,,,,,,,
547,PT06M58.00S,2022-03-20T01:02:57.4Z,4,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612742,119,90,2022-03-20T01:03:05Z,5440000,,,0,,L. Ball shooting personal FOUL (3 PF) (Chriss 1 FT),"[1630163, 1627737]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,1627529.0,3.0,0.0,Chriss,1627737.0,,,,,,,,,,
549,PT06M58.00S,2022-03-20T01:03:20.6Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627737,,,1610612742,119,90,2022-03-20T01:03:23Z,5460000,,,0,,MISS M. Chriss Free Throw 1 of 1,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,Missed,,,,,,,,,,,,,,,,,,,
550,PT06M56.00S,2022-03-20T01:03:22.6Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612766,119,90,2022-03-20T01:03:23Z,5470000,,,0,,M. Harrell REBOUND (Off:3 Def:1),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,549.0,4.0,1.0,3.0,,,
551,PT06M41.00S,2022-03-20T01:03:36.0Z,4,REGULAR,3pt,Jump Shot,[],1626162,8.229303547963205,3.1862745098039214,1610612766,119,90,2022-03-20T01:03:40Z,5480000,234.0,25.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
552,PT06M37.00S,2022-03-20T01:03:40.0Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,119,90,2022-03-20T01:03:40Z,5490000,,,0,,M. Chriss REBOUND (Off:2 Def:4),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,551.0,6.0,4.0,2.0,,,
553,PT06M31.00S,2022-03-20T01:03:48.6Z,4,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612742,119,90,2022-03-20T01:03:57Z,5500000,,,0,,M. Harrell shooting personal FOUL (2 PF) (Chriss 2 FT),"[1626149, 1627737]",1610612766.0,CHA,shooting,,,Harrell,M. Harrell,,,,,,,,,,,202026.0,2.0,0.0,Chriss,1627737.0,,,,,,,,,,
555,PT06M31.00S,2022-03-20T01:04:14.2Z,4,REGULAR,freethrow,1 of 2,[],1627737,,,1610612742,119,91,2022-03-20T01:04:14Z,5520000,,,0,,M. Chriss Free Throw 1 of 2 (3 PTS),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
556,PT06M31.00S,2022-03-20T01:04:14.2Z,4,REGULAR,freethrow,2 of 2,[],1627737,,,1610612742,119,91,2022-03-20T01:04:34Z,5530000,,,0,,MISS M. Chriss Free Throw 2 of 2,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,Missed,,,,,,,,,,,,,,,,,,,
557,PT06M26.00S,2022-03-20T01:04:19.2Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612766,119,91,2022-03-20T01:04:34Z,5540000,,,0,,M. Harrell REBOUND (Off:3 Def:2),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,556.0,5.0,2.0,3.0,,,
558,PT06M13.00S,2022-03-20T01:04:46.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,3.7614980289093296,49.26470588235294,1610612766,121,91,2022-03-20T01:04:51Z,5550000,4.0,-17.0,1,left,K. Oubre Jr. cutting DUNK (15 PTS) (L. Ball 7 AST),"[1626162, 1630163]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,1.75,Made,15.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,,
560,PT06M01.00S,2022-03-20T01:04:57.7Z,4,REGULAR,3pt,Jump Shot,[],1627737,71.30420499342969,81.12745098039215,1610612742,121,91,2022-03-20T01:05:03Z,5570000,156.0,217.0,1,right,MISS M. Chriss 26' 3PT,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,,
561,PT05M59.00S,2022-03-20T01:05:00.6Z,4,REGULAR,rebound,offensive,[],1630182,,,1610612742,121,91,2022-03-20T01:05:00Z,5580000,,,0,,J. Green REBOUND (Off:2 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,560.0,3.0,1.0,2.0,,,
562,PT05M56.00S,2022-03-20T01:05:06.0Z,4,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612742,121,91,2022-03-20T01:05:21Z,5590000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Brown 2 FT),"[1629667, 1628425]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,202058.0,2.0,0.0,Brown,1628425.0,,,,,,,,,,
564,PT05M56.00S,2022-03-20T01:05:30.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628425,,,1610612742,121,92,2022-03-20T01:05:30Z,5610000,,,0,,S. Brown Free Throw 1 of 2 (3 PTS),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
565,PT05M56.00S,2022-03-20T01:05:44.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628425,,,1610612742,121,93,2022-03-20T01:05:44Z,5620000,,,0,,S. Brown Free Throw 2 of 2 (4 PTS),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
566,PT05M45.00S,2022-03-20T01:05:59.4Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203504,,,1610612766,121,93,2022-03-20T01:06:07Z,5630000,,,0,,T. Burke shooting personal FOUL (4 PF) (Thomas 3 FT),"[203504, 202738]",1610612742.0,DAL,shooting,,,Burke,T. Burke,,,,,,,,,,,202026.0,4.0,0.0,Thomas,202738.0,,,,,,,,,,
568,PT05M45.00S,2022-03-20T01:06:32.8Z,4,REGULAR,freethrow,1 of 3,[],202738,,,1610612766,122,93,2022-03-20T01:06:32Z,5650000,,,0,,I. Thomas Free Throw 1 of 3 (9 PTS),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
569,PT05M45.00S,2022-03-20T01:06:47.3Z,4,REGULAR,freethrow,2 of 3,[],202738,,,1610612766,123,93,2022-03-20T01:06:47Z,5660000,,,0,,I. Thomas Free Throw 2 of 3 (10 PTS),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
570,PT05M45.00S,2022-03-20T01:07:01.5Z,4,REGULAR,freethrow,3 of 3,[],202738,,,1610612766,124,93,2022-03-20T01:07:01Z,5670000,,,0,,I. Thomas Free Throw 3 of 3 (11 PTS),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
571,PT05M30.00S,2022-03-20T01:07:20.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628425,92.32917214191852,64.95098039215686,1610612742,124,93,2022-03-20T01:09:07Z,5680000,75.0,20.0,1,right,MISS S. Brown 7' driving floating Shot,[1628425],1610612742.0,DAL,driving floating,,,Brown,S. Brown,,,,,7.73,Missed,,,,,,,,,,,,,,,,,,,
572,PT05M29.00S,2022-03-20T01:07:21.0Z,4,REGULAR,rebound,offensive,[],1628425,,,1610612742,124,93,2022-03-20T01:09:07Z,5690000,,,0,,S. Brown REBOUND (Off:2 Def:0),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,571.0,2.0,0.0,2.0,,,
573,PT05M27.00S,2022-03-20T01:08:23.2Z,4,REGULAR,stoppage,other,[],0,,,1610612742,124,93,2022-03-20T01:09:05Z,5700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M19.00S,2022-03-20T01:08:32.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628373,92.59198423127464,49.754901960784316,1610612742,124,95,2022-03-20T01:08:36Z,5710000,-1.0,17.0,1,right,F. Ntilikina driving Layup (11 PTS),[1628373],1610612742.0,DAL,driving,,,Ntilikina,F. Ntilikina,,,,,1.71,Made,11.0,,,,,,,,,,,,,,,,,,
575,PT04M56.00S,2022-03-20T01:09:04.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,124,95,2022-03-20T01:09:04Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M56.00S,2022-03-20T01:09:09.4Z,4,REGULAR,substitution,out,[],1630163,,,1610612766,124,95,2022-03-20T01:09:16Z,5730000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M56.00S,2022-03-20T01:09:09.4Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,124,95,2022-03-20T01:09:16Z,5740000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M52.00S,2022-03-20T01:09:24.9Z,4,REGULAR,3pt,Jump Shot,[],1626162,29.25427069645204,26.47058823529412,1610612766,124,95,2022-03-20T01:09:50Z,5750000,118.0,222.0,1,left,MISS K. Oubre Jr. 25' step back 3PT,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
579,PT04M49.00S,2022-03-20T01:09:27.9Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,124,95,2022-03-20T01:09:29Z,5760000,,,0,,M. Chriss REBOUND (Off:2 Def:5),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,578.0,7.0,5.0,2.0,,,
580,PT04M39.00S,2022-03-20T01:09:37.9Z,4,REGULAR,3pt,Jump Shot,[],1628425,94.1688567674113,3.9215686274509802,1610612742,124,95,2022-03-20T01:09:42Z,5770000,-230.0,2.0,1,right,MISS S. Brown 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
581,PT04M38.00S,2022-03-20T01:09:38.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,124,95,2022-03-20T01:09:42Z,5780000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,580.0,5.0,4.0,1.0,,,
582,PT04M19.00S,2022-03-20T01:09:58.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,9.411957950065702,50.73529411764706,1610612766,124,95,2022-03-20T01:10:06Z,5790000,-4.0,36.0,1,left,MISS J. McDaniels pullup Shot,[1629667],1610612766.0,CHA,pullup,,,McDaniels,J. McDaniels,,,,,3.62,Missed,,,,,,,,,,,,,,,,,,,
583,PT04M16.00S,2022-03-20T01:10:01.7Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612766,124,95,2022-03-20T01:10:06Z,5800000,,,0,,M. Harrell REBOUND (Off:4 Def:2),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,582.0,6.0,2.0,4.0,,,
584,PT04M16.00S,2022-03-20T01:10:02.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628425,,,1610612766,124,95,2022-03-20T01:10:25Z,5810000,,,0,,S. Brown shooting personal FOUL (3 PF) (Harrell 2 FT),"[1628425, 1626149]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,1627529.0,3.0,0.0,Harrell,1626149.0,,,,,,,,,,
586,PT04M16.00S,2022-03-20T01:10:28.2Z,4,REGULAR,foul,technical,['1freethrow'],1626149,,,1610612766,124,95,2022-03-20T01:10:33Z,5830000,,,0,,M. Harrell technical FOUL (1 Tech),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,1627529.0,2.0,1.0,,,,,,,,,,,,
587,PT04M16.00S,2022-03-20T01:10:41.7Z,4,REGULAR,freethrow,1 of 1,[],1628373,,,1610612766,124,96,2022-03-20T01:10:41Z,5840000,,,0,,F. Ntilikina technical Free Throw 1 of 1 (12 PTS),[1628373],1610612742.0,DAL,technical,,,Ntilikina,F. Ntilikina,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
588,PT04M16.00S,2022-03-20T01:11:13.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626149,,,1610612766,125,96,2022-03-20T01:11:13Z,5850000,,,0,,M. Harrell Free Throw 1 of 2 (12 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
589,PT04M16.00S,2022-03-20T01:11:37.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626149,,,1610612766,126,96,2022-03-20T01:11:37Z,5860000,,,0,,M. Harrell Free Throw 2 of 2 (13 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
590,PT04M06.00S,2022-03-20T01:11:48.9Z,4,REGULAR,3pt,Jump Shot,[],203504,68.9388961892247,33.57843137254902,1610612742,126,96,2022-03-20T01:12:07Z,5870000,-82.0,239.0,1,right,MISS T. Burke 25' pullup 3PT,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
591,PT04M04.00S,2022-03-20T01:11:50.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,126,96,2022-03-20T01:12:02Z,5880000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,
592,PT04M04.00S,2022-03-20T01:11:53.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,126,96,2022-03-20T01:11:53Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M04.00S,2022-03-20T01:11:59.0Z,4,REGULAR,substitution,out,[],1626149,,,1610612766,126,96,2022-03-20T01:12:03Z,5900000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M04.00S,2022-03-20T01:11:59.0Z,4,REGULAR,substitution,in,[],1630208,,,1610612766,126,96,2022-03-20T01:12:03Z,5910000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M45.00S,2022-03-20T01:12:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,8.229303547963205,36.27450980392157,1610612766,126,96,2022-03-20T01:12:29Z,5920000,69.0,25.0,1,left,MISS K. Oubre Jr. 7' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,7.3,Missed,,,,,,,,,,,,,,,,,,,
596,PT03M41.00S,2022-03-20T01:12:26.4Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,126,96,2022-03-20T01:12:26Z,5930000,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,595.0,1.0,0.0,1.0,,,
597,PT03M40.00S,2022-03-20T01:12:27.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.995400788436268,49.50980392156863,1610612766,126,96,2022-03-20T01:12:32Z,5940000,2.0,4.0,1,left,MISS K. Oubre Jr. Layup - blocked,"[1626162, 1627737]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,0.46,Missed,,,,,,,,,,,,,,,,,Chriss,1627737.0,
598,PT03M40.00S,2022-03-20T01:12:27.8Z,4,REGULAR,block,,[],1627737,,,1610612766,126,96,2022-03-20T01:12:30Z,5950000,,,0,,M. Chriss BLOCK (2 BLK),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M40.00S,2022-03-20T01:12:27.8Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,126,96,2022-03-20T01:12:32Z,5960000,,,0,,M. Chriss REBOUND (Off:2 Def:6),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,597.0,8.0,6.0,2.0,,,
600,PT03M31.00S,2022-03-20T01:12:37.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627737,92.85479632063075,49.754901960784316,1610612742,126,98,2022-03-20T01:12:41Z,5970000,-1.0,15.0,1,right,M. Chriss cutting DUNK (5 PTS) (J. Green 2 AST),"[1627737, 1630182]",1610612742.0,DAL,cutting,,,Chriss,M. Chriss,,,,,1.47,Made,5.0,J. Green,1630182.0,2.0,,,,,,,,,,,,,,,
602,PT03M18.00S,2022-03-20T01:12:52.6Z,4,REGULAR,turnover,traveling,[],1629667,,,1610612766,126,98,2022-03-20T01:13:00Z,5990000,,,0,,J. McDaniels traveling TURNOVER (1 TO),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,202026.0,,,,,1.0,,,,,,,,,
603,PT02M56.00S,2022-03-20T01:13:27.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203504,89.30683311432325,97.05882352941177,1610612742,126,98,2022-03-20T01:13:33Z,6000000,235.0,48.0,1,right,MISS T. Burke 24' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,24.01,Missed,,,,,,,,,,,,,,,,,,,
604,PT02M53.00S,2022-03-20T01:13:30.2Z,4,REGULAR,rebound,offensive,[],1628373,,,1610612742,126,98,2022-03-20T01:16:19Z,6010000,,,0,,F. Ntilikina REBOUND (Off:2 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,603.0,4.0,2.0,2.0,,,
605,PT02M51.00S,2022-03-20T01:13:32.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627737,93.24901445466492,53.18627450980392,1610612742,126,98,2022-03-20T01:13:35Z,6020000,16.0,11.0,1,right,MISS M. Chriss DUNK - blocked,"[1627737, 1630208]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,1.93,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0,
606,PT02M51.00S,2022-03-20T01:13:32.0Z,4,REGULAR,block,,[],1630208,,,1610612742,126,98,2022-03-20T01:13:33Z,6030000,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M51.00S,2022-03-20T01:13:32.0Z,4,REGULAR,rebound,defensive,[],202738,,,1610612766,126,98,2022-03-20T01:13:35Z,6040000,,,0,,I. Thomas REBOUND (Off:0 Def:1),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,605.0,1.0,1.0,0.0,,,
608,PT02M42.00S,2022-03-20T01:13:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202738,7.046649145860711,51.225490196078425,1610612766,126,98,2022-03-20T01:13:43Z,6050000,-6.0,14.0,1,left,MISS I. Thomas driving Layup,[202738],1610612766.0,CHA,driving,,,Thomas,I. Thomas,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
609,PT02M40.00S,2022-03-20T01:13:42.3Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,126,98,2022-03-20T01:13:42Z,6060000,,,0,,F. Ntilikina REBOUND (Off:2 Def:3),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,608.0,5.0,3.0,2.0,,,
610,PT02M37.00S,2022-03-20T01:13:45.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203504,79.84559789750328,7.598039215686274,1610612742,126,101,2022-03-20T01:14:47Z,6070000,-212.0,137.0,1,right,T. Burke 25' 3PT running (5 PTS) (F. Ntilikina 2 AST),"[203504, 1628373]",1610612742.0,DAL,running,,,Burke,T. Burke,,,,,25.24,Made,5.0,F. Ntilikina,1628373.0,2.0,,,,,,,,,,,,,,,
