actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
270,PT02M50.00S,2022-02-10T01:38:03.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,39,50,2022-02-10T01:38:03Z,2690000,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,269.0,4.0,4.0,0.0,,,,,,,,,,,,,,
271,PT02M45.00S,2022-02-10T01:38:08.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,6.915243101182654,49.50980392156863,1610612766,41,50,2022-02-10T01:38:20Z,2700000,2.0,13.0,1,left,M. Bridges running DUNK (6 PTS) (M. Plumlee 4 AST),"[1628970, 203486]",1610612766.0,CHA,,Bridges,M. Bridges,running,,,,,,1.27,Made,,,,,,,,,,6.0,,,M. Plumlee,203486.0,4.0,,,
273,PT02M31.00S,2022-02-10T01:38:25.8Z,2,REGULAR,foul,personal,[],1628970,,,1610612741,41,50,2022-02-10T01:38:56Z,2720000,,,0,,M. Bridges personal FOUL (1 PF),"[1628970, 201942]",1610612766.0,CHA,2004.0,Bridges,M. Bridges,,,,,,,,,,,,,,1.0,0.0,DeRozan,201942.0,,,,,,,,,
275,PT02M31.00S,2022-02-10T01:38:42.6Z,2,REGULAR,substitution,out,[],1628972,,,1610612741,41,50,2022-02-10T01:38:46Z,2740000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M31.00S,2022-02-10T01:38:42.6Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,41,50,2022-02-10T01:38:46Z,2750000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M22.00S,2022-02-10T01:39:00.9Z,2,REGULAR,3pt,Jump Shot,[],201942,73.66951379763469,15.931372549019606,1610612741,41,53,2022-02-10T01:39:08Z,2760000,-170.0,195.0,1,right,D. DeRozan 25' 3PT  (13 PTS) (N. Vucevic 3 AST),"[201942, 202696]",1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,25.89,Made,,,,,,,,,,13.0,,,N. Vucevic,202696.0,3.0,,,
279,PT02M04.00S,2022-02-10T01:39:19.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,7.440867279894875,96.07843137254902,1610612766,41,53,2022-02-10T01:39:25Z,2780000,-230.0,17.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,
280,PT02M01.00S,2022-02-10T01:39:22.8Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,41,53,2022-02-10T01:39:25Z,2790000,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,279.0,3.0,3.0,0.0,,,,,,,,,,,,,,
281,PT01M41.00S,2022-02-10T01:39:42.1Z,2,REGULAR,3pt,Jump Shot,[],201942,68.9388961892247,73.0392156862745,1610612741,41,56,2022-02-10T01:39:48Z,2800000,115.0,239.0,1,right,D. DeRozan 26' 3PT  (16 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,26.58,Made,,,,,,,,,,16.0,,,,,,,,
282,PT01M26.00S,2022-02-10T01:39:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203486,7.5722733245729295,46.81372549019608,1610612766,43,56,2022-02-10T01:47:50Z,2810000,16.0,19.0,1,left,M. Plumlee driving Layup (2 PTS) (T. Rozier 4 AST),"[203486, 1626179]",1610612766.0,CHA,,Plumlee,M. Plumlee,driving,,,,,,2.45,Made,,,,,,,,,,2.0,,,T. Rozier,1626179.0,4.0,,,
284,PT01M06.00S,2022-02-10T01:40:16.4Z,2,REGULAR,3pt,Jump Shot,[],1629750,93.38042049934296,4.6568627450980395,1610612741,43,56,2022-02-10T01:40:24Z,2830000,-227.0,10.0,1,right,MISS J. Green 3PT - blocked,"[1629750, 1626162]",1610612741.0,CHI,,Green,J. Green,,,,,,,22.69,Missed,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0,
285,PT01M06.00S,2022-02-10T01:40:16.4Z,2,REGULAR,block,,[],1626162,,,1610612741,43,56,2022-02-10T01:40:19Z,2840000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M02.00S,2022-02-10T01:40:20.4Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,43,56,2022-02-10T01:40:24Z,2850000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,284.0,3.0,3.0,0.0,,,,,,,,,,,,,,
287,PT01M00.00S,2022-02-10T01:40:23.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,28.465834428383708,79.90196078431373,1610612766,43,56,2022-02-10T01:43:34Z,2860000,-150.0,215.0,1,left,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
288,PT00M56.80S,2022-02-10T01:40:26.6Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,43,56,2022-02-10T01:43:34Z,2870000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,287.0,5.0,4.0,1.0,,,,,,,,,,,,,,
289,PT00M55.30S,2022-02-10T01:40:28.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629023,32.14520367936925,51.225490196078425,1610612766,43,56,2022-02-10T01:40:38Z,2880000,-6.0,250.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
290,PT00M55.30S,2022-02-10T01:40:28.8Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612766,43,56,2022-02-10T01:40:38Z,2890000,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,289.0,5.0,4.0,1.0,,,,,,,,,,,,,,
291,PT00M52.60S,2022-02-10T01:40:35.0Z,2,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,43,56,2022-02-10T01:40:52Z,2900000,,,0,,P. Washington bad pass out-of-bounds TURNOVER (1 TO),[1629023],1610612766.0,CHA,2004.0,Washington,P. Washington,bad pass,,,,,,,,,,,,1.0,,,,,,,,,,,,,
292,PT00M45.60S,2022-02-10T01:40:57.8Z,2,REGULAR,foul,offensive,[],202696,,,1610612741,43,56,2022-02-10T01:43:54Z,2910000,,,0,,N. Vucevic offensive FOUL (2 PF),"[202696, 1626179]",1610612741.0,CHI,2004.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,2.0,0.0,Rozier,1626179.0,,,,,,,,,
294,PT00M45.60S,2022-02-10T01:40:57.8Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612741,43,56,2022-02-10T01:43:54Z,2930000,,,0,,N. Vucevic offensive foul TURNOVER (2 TO),[202696],1610612741.0,CHI,2004.0,Vucevic,N. Vucevic,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
295,PT00M31.50S,2022-02-10T01:41:27.2Z,2,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612766,43,56,2022-02-10T01:43:54Z,2940000,,,0,,J. Green shooting personal FOUL (2 PF) (Bridges 2 FT),"[1629750, 1628970]",1610612741.0,CHI,1204.0,Green,J. Green,shooting,,,,,,,,,,,,,2.0,0.0,Bridges,1628970.0,,,,,,,,,
297,PT00M31.50S,2022-02-10T01:41:53.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628970,,,1610612766,44,56,2022-02-10T01:41:53Z,2960000,,,0,,M. Bridges Free Throw 1 of 2 (7 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
298,PT00M31.50S,2022-02-10T01:42:06.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628970,,,1610612766,45,56,2022-02-10T01:42:06Z,2970000,,,0,,M. Bridges Free Throw 2 of 2 (8 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
299,PT00M10.30S,2022-02-10T01:42:30.9Z,2,REGULAR,2pt,Jump Shot,[],201942,82.47371879106439,33.82352941176471,1610612741,45,58,2022-02-10T01:42:41Z,2980000,-81.0,112.0,1,right,D. DeRozan 13' turnaround fadeaway Jump Shot (18 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,turnaround fadeaway,,,,,,13.83,Made,,,,,,,,,,18.0,,,,,,,,
300,PT00M00.00S,2022-02-10T01:42:52.2Z,2,REGULAR,3pt,Jump Shot,[],1626162,30.831143232588698,21.813725490196077,1610612766,45,58,2022-02-10T01:42:58Z,2990000,141.0,237.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,27.6,Missed,,,,,,,,,,,,,,,,,,
301,PT00M00.00S,2022-02-10T01:42:52.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,45,58,2022-02-10T01:42:58Z,3000000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,
302,PT00M00.00S,2022-02-10T01:42:55.5Z,2,REGULAR,period,end,[],0,,,1610612766,45,58,2022-02-10T01:42:55Z,3010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-02-10T01:48:22.2Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,45,58,2022-02-10T01:58:12Z,3020000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-02-10T01:48:22.2Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,45,58,2022-02-10T01:58:12Z,3030000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-02-10T01:58:19.2Z,3,REGULAR,period,start,[],0,,,1610612741,45,58,2022-02-10T01:58:19Z,3040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M36.00S,2022-02-10T01:58:42.5Z,3,REGULAR,3pt,Jump Shot,[],1629632,39.635348226018394,45.09803921568628,1610612741,45,58,2022-02-10T01:58:49Z,3050000,25.0,320.0,1,left,MISS C. White 32' 3PT,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,32.1,Missed,,,,,,,,,,,,,,,,,,
307,PT11M33.00S,2022-02-10T01:58:45.5Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,45,58,2022-02-10T01:58:49Z,3060000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,306.0,4.0,4.0,0.0,,,,,,,,,,,,,,
308,PT11M25.00S,2022-02-10T01:58:52.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.85479632063075,47.794117647058826,1610612766,45,58,2022-02-10T01:59:00Z,3070000,-11.0,15.0,1,right,MISS M. Bridges DUNK,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,
309,PT11M24.00S,2022-02-10T01:58:55.0Z,3,REGULAR,rebound,offensive,[],1626179,,,1610612766,45,58,2022-02-10T01:58:55Z,3080000,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,,308.0,2.0,1.0,1.0,,,,,,,,,,,,,,
310,PT11M21.00S,2022-02-10T01:58:56.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,92.85479632063075,4.411764705882353,1610612766,45,58,2022-02-10T01:59:04Z,3090000,-228.0,15.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,22.84,Missed,,,,,,,,,,,,,,,,,,
311,PT11M19.00S,2022-02-10T01:58:58.9Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,45,58,2022-02-10T01:59:04Z,3100000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,310.0,3.0,3.0,0.0,,,,,,,,,,,,,,
312,PT11M13.00S,2022-02-10T01:59:05.1Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612741,45,58,2022-02-10T01:59:14Z,3110000,,,0,,D. DeRozan lost ball TURNOVER (4 TO),"[201942, 1630163]",1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,,,,,4.0,,,,,,Ball,1630163.0,,,,,,
313,PT11M13.00S,2022-02-10T01:59:05.1Z,3,REGULAR,steal,,[],1630163,,,1610612766,45,58,2022-02-10T01:59:08Z,3120000,,,0,,L. Ball STEAL (4 STL),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT10M58.00S,2022-02-10T01:59:19.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,70.12155059132719,73.52941176470588,1610612766,45,58,2022-02-10T01:59:26Z,3130000,118.0,228.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
315,PT10M55.00S,2022-02-10T01:59:22.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,45,58,2022-02-10T01:59:26Z,3140000,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,314.0,9.0,8.0,1.0,,,,,,,,,,,,,,
316,PT10M47.00S,2022-02-10T01:59:31.3Z,3,REGULAR,2pt,Jump Shot,[],202696,11.645860709592641,82.35294117647058,1610612741,45,60,2022-02-10T01:59:39Z,3150000,-162.0,57.0,1,left,N. Vucevic 17' Jump Shot (12 PTS) (D. DeRozan 2 AST),"[202696, 201942]",1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,17.15,Made,,,,,,,,,,12.0,,,D. DeRozan,201942.0,2.0,,,
318,PT10M33.00S,2022-02-10T01:59:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.9060446780552,52.69607843137255,1610612766,47,60,2022-02-10T02:27:52Z,3170000,13.0,5.0,1,right,L. Ball driving Layup (11 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,driving,,,,,,1.43,Made,,,,,,,,,,11.0,,,,,,,,
319,PT10M13.00S,2022-02-10T02:00:04.8Z,3,REGULAR,3pt,Jump Shot,[],203897,35.69316688567674,39.705882352941174,1610612741,47,60,2022-02-10T02:00:10Z,3180000,51.0,283.0,1,left,MISS Z. LaVine 28' 3PT,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,28.76,Missed,,,,,,,,,,,,,,,,,,
320,PT10M10.00S,2022-02-10T02:00:07.8Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,47,60,2022-02-10T02:00:10Z,3190000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,319.0,2.0,1.0,1.0,,,,,,,,,,,,,,
321,PT10M09.00S,2022-02-10T02:00:08.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,93.64323258869908,51.470588235294116,1610612766,49,60,2022-02-10T02:28:23Z,3200000,7.0,7.0,1,right,K. Oubre Jr. running Layup (9 PTS),[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,running,,,,,,1.04,Made,,,,,,,,,,9.0,,,,,,,,
322,PT09M59.00S,2022-02-10T02:00:21.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,49,60,2022-02-10T02:00:21Z,3210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT09M54.00S,2022-02-10T02:00:37.9Z,3,REGULAR,3pt,Jump Shot,[],1629632,26.49474375821288,83.57843137254902,1610612741,49,63,2022-02-10T02:00:50Z,3220000,-168.0,197.0,1,left,C. White 25' 3PT  (11 PTS) (N. Vucevic 4 AST),"[1629632, 202696]",1610612741.0,CHI,,White,C. White,,,,,,,25.85,Made,,,,,,,,,,11.0,,,N. Vucevic,202696.0,4.0,,,
325,PT09M36.00S,2022-02-10T02:00:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,90.62089356110381,35.78431372549019,1610612766,49,63,2022-02-10T02:01:05Z,3240000,-71.0,36.0,1,right,MISS L. Ball 7' Layup,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,7.96,Missed,,,,,,,,,,,,,,,,,,
326,PT09M34.00S,2022-02-10T02:00:57.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,49,63,2022-02-10T02:01:05Z,3250000,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,325.0,10.0,9.0,1.0,,,,,,,,,,,,,,
327,PT09M29.00S,2022-02-10T02:01:02.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,5.863994743758213,95.83333333333334,1610612741,49,63,2022-02-10T02:01:15Z,3260000,-229.0,3.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,
328,PT09M29.00S,2022-02-10T02:01:02.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,49,63,2022-02-10T02:01:15Z,3270000,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,327.0,6.0,5.0,1.0,,,,,,,,,,,,,,
329,PT09M24.00S,2022-02-10T02:01:13.2Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612766,49,63,2022-02-10T02:01:31Z,3280000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Plumlee 2 FT),"[201942, 203486]",1610612741.0,CHI,1193.0,DeRozan,D. DeRozan,shooting,,,,,,,,,,,,,2.0,0.0,Plumlee,203486.0,,,,,,,,,
331,PT09M24.00S,2022-02-10T02:01:39.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203486,,,1610612766,49,63,2022-02-10T02:01:39Z,3300000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT09M24.00S,2022-02-10T02:01:39.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,49,63,2022-02-10T02:01:39Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,
333,PT09M24.00S,2022-02-10T02:01:53.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203486,,,1610612766,50,63,2022-02-10T02:01:53Z,3320000,,,0,,M. Plumlee Free Throw 2 of 2 (3 PTS),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
334,PT09M09.00S,2022-02-10T02:02:09.4Z,3,REGULAR,3pt,Jump Shot,[],1629750,24.917871222076215,85.5392156862745,1610612741,50,63,2022-02-10T02:02:15Z,3330000,-178.0,182.0,1,left,MISS J. Green 25' 3PT,[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
335,PT09M06.00S,2022-02-10T02:02:12.4Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,50,63,2022-02-10T02:02:15Z,3340000,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,334.0,7.0,6.0,1.0,,,,,,,,,,,,,,
336,PT08M51.00S,2022-02-10T02:02:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,92.85479632063075,36.029411764705884,1610612766,52,63,2022-02-10T02:04:22Z,3350000,-70.0,15.0,1,right,L. Ball 7' driving floating Jump Shot (13 PTS) (T. Rozier 5 AST),"[1630163, 1626179]",1610612766.0,CHA,,Ball,L. Ball,driving floating,,,,,,7.14,Made,,,,,,,,,,13.0,,,T. Rozier,1626179.0,5.0,,,
337,PT08M31.00S,2022-02-10T02:02:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,7.30946123521682,52.94117647058824,1610612741,52,65,2022-02-10T02:02:56Z,3360000,-15.0,16.0,1,left,J. Green Layup (4 PTS) (Z. LaVine 3 AST),"[1629750, 203897]",1610612741.0,CHI,,Green,J. Green,,,,,,,2.19,Made,,,,,,,,,,4.0,,,Z. LaVine,203897.0,3.0,,,
339,PT08M12.00S,2022-02-10T02:03:05.8Z,3,REGULAR,3pt,Jump Shot,[],1626179,91.14651773981603,3.431372549019608,1610612766,52,65,2022-02-10T02:03:18Z,3380000,-233.0,31.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,
340,PT08M10.00S,2022-02-10T02:03:07.8Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,52,65,2022-02-10T02:03:18Z,3390000,,,0,,M. Plumlee REBOUND (Off:2 Def:6),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,339.0,8.0,6.0,2.0,,,,,,,,,,,,,,
341,PT08M10.00S,2022-02-10T02:03:19.8Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612766,52,65,2022-02-10T02:03:31Z,3400000,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Ball 2 FT),"[202696, 1630163]",1610612741.0,CHI,2004.0,Vucevic,N. Vucevic,shooting,,,,,,,,,,,,,3.0,0.0,Ball,1630163.0,,,,,,,,,
343,PT08M10.00S,2022-02-10T02:03:50.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630163,,,1610612766,53,65,2022-02-10T02:03:50Z,3420000,,,0,,L. Ball Free Throw 1 of 2 (14 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
344,PT08M10.00S,2022-02-10T02:03:56.6Z,3,REGULAR,substitution,out,[],1629750,,,1610612766,53,65,2022-02-10T02:03:59Z,3430000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT08M10.00S,2022-02-10T02:03:56.6Z,3,REGULAR,substitution,in,[],1628972,,,1610612766,53,65,2022-02-10T02:03:59Z,3440000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT08M10.00S,2022-02-10T02:04:23.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630163,,,1610612766,54,65,2022-02-10T02:04:23Z,3450000,,,0,,L. Ball Free Throw 2 of 2 (15 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
348,PT07M45.00S,2022-02-10T02:04:48.6Z,3,REGULAR,2pt,Jump Shot,[],203897,9.411957950065702,13.970588235294118,1610612741,54,65,2022-02-10T02:04:58Z,3460000,180.0,36.0,1,left,MISS Z. LaVine 18' step back Shot,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,step back,,,,,,18.37,Missed,,,,,,,,,,,,,,,,,,
349,PT07M42.00S,2022-02-10T02:04:51.9Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,54,65,2022-02-10T02:04:51Z,3470000,,,0,,M. Plumlee REBOUND (Off:2 Def:7),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,348.0,9.0,7.0,2.0,,,,,,,,,,,,,,
350,PT07M29.00S,2022-02-10T02:05:04.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,82.21090670170827,41.911764705882355,1610612766,56,65,2022-02-10T02:05:11Z,3480000,-40.0,115.0,1,right,L. Ball 12' floating Jump Shot (17 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,floating,,,,,,12.16,Made,,,,,,,,,,17.0,,,,,,,,
351,PT07M18.00S,2022-02-10T02:05:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,13.748357424441524,47.794117647058826,1610612741,56,67,2022-02-10T02:05:37Z,3490000,11.0,77.0,1,left,D. DeRozan 7' floating Jump Shot (20 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,floating,,,,,,7.75,Made,,,,,,,,,,20.0,,,,,,,,
352,PT07M18.00S,2022-02-10T02:05:25.5Z,3,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612741,56,67,2022-02-10T02:05:36Z,3500000,,,0,,L. Ball shooting personal FOUL (3 PF) (DeRozan 1 FT),"[1630163, 201942]",1610612766.0,CHA,1204.0,Ball,L. Ball,shooting,,,,,,,,,,,,,3.0,0.0,DeRozan,201942.0,,,,,,,,,
354,PT07M18.00S,2022-02-10T02:05:45.3Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,56,68,2022-02-10T02:05:45Z,3520000,,,0,,D. DeRozan Free Throw 1 of 1 (21 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
355,PT06M58.00S,2022-02-10T02:06:08.9Z,3,REGULAR,3pt,Jump Shot,[],1628970,71.43561103810775,77.20588235294117,1610612766,56,68,2022-02-10T02:06:14Z,3530000,136.0,216.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
356,PT06M55.00S,2022-02-10T02:06:11.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,56,68,2022-02-10T02:06:11Z,3540000,,,0,,N. Vucevic REBOUND (Off:1 Def:10),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,355.0,11.0,10.0,1.0,,,,,,,,,,,,,,
