actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
453,PT03M56.00S,2022-04-10T21:11:38.5Z,3,REGULAR,substitution,out,[],1626179,,,1610612766,73,72,2022-04-10T21:11:43Z,4390000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M56.00S,2022-04-10T21:11:38.5Z,3,REGULAR,substitution,out,[],203486,,,1610612766,73,72,2022-04-10T21:11:43Z,4400000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M56.00S,2022-04-10T21:11:38.5Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,73,72,2022-04-10T21:11:43Z,4410000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M56.00S,2022-04-10T21:11:38.5Z,3,REGULAR,substitution,in,[],1626149,,,1610612766,73,72,2022-04-10T21:11:43Z,4420000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M56.00S,2022-04-10T21:11:52.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628970,,,1610612766,74,72,2022-04-10T21:11:52Z,4430000,,,0,,M. Bridges Free Throw 2 of 2 (9 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
458,PT03M31.00S,2022-04-10T21:12:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,91.01511169513797,62.745098039215684,1610612764,74,72,2022-04-10T21:12:23Z,4440000,64.0,32.0,1,right,MISS I. Smith 7' driving Layup - blocked,"[202397, 1628998]",1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,7.13,Missed,,,,,,,,,Martin,1628998.0,,,,,,,,,
459,PT03M31.00S,2022-04-10T21:12:19.8Z,3,REGULAR,block,,[],1628998,,,1610612764,74,72,2022-04-10T21:12:22Z,4450000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M28.00S,2022-04-10T21:12:22.8Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,74,72,2022-04-10T21:12:22Z,4460000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,458.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
461,PT03M22.00S,2022-04-10T21:12:29.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202738,29.911300919842315,30.14705882352941,1610612766,77,72,2022-04-10T21:12:36Z,4470000,99.0,229.0,1,left,I. Thomas 24' 3PT  (5 PTS) (M. Bridges 4 AST),"[202738, 1628970]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,24.93,Made,,,,,5.0,,,,,,,,,,,M. Bridges,1628970.0,4.0,
463,PT03M01.00S,2022-04-10T21:12:49.3Z,3,REGULAR,turnover,bad pass,[],202397,,,1610612764,77,72,2022-04-10T21:12:57Z,4490000,,,0,,I. Smith bad pass TURNOVER (2 TO),"[202397, 1628998]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,2.0,Martin,1628998.0,,,,,,,,,,,
464,PT03M01.00S,2022-04-10T21:12:49.3Z,3,REGULAR,steal,,[],1628998,,,1610612766,77,72,2022-04-10T21:12:51Z,4500000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M55.00S,2022-04-10T21:12:54.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628970,7.046649145860711,46.32352941176471,1610612766,77,72,2022-04-10T21:14:41Z,4510000,18.0,14.0,1,left,MISS M. Bridges running finger roll Layup,[1628970],1610612766.0,CHA,running finger roll,,,Bridges,M. Bridges,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,,
466,PT02M53.00S,2022-04-10T21:12:56.5Z,3,REGULAR,rebound,offensive,[],1626149,,,1610612766,77,72,2022-04-10T21:19:26Z,4520000,,,0,,M. Harrell REBOUND (Off:2 Def:0),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,465.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
501,PT02M53.00S,2022-04-10T21:12:59.4Z,3,REGULAR,turnover,lost ball,[],1626149,,,1610612766,77,72,2022-04-10T21:20:08Z,4525000,,,0,,M. Harrell lost ball TURNOVER (1 TO),"[1626149, 202397]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,1.0,Smith,202397.0,,,,,,,,,,,
502,PT02M53.00S,2022-04-10T21:12:59.4Z,3,REGULAR,steal,,[],202397,,,1610612764,77,72,2022-04-10T21:19:56Z,4527500,,,0,,I. Smith STEAL (1 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M46.00S,2022-04-10T21:13:04.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630264,90.48948751642575,46.81372549019608,1610612764,77,72,2022-04-10T21:19:56Z,4530000,-16.0,37.0,1,right,MISS A. Gill cutting DUNK - blocked,"[1630264, 1626149]",1610612764.0,WAS,cutting,,,Gill,A. Gill,,,,,4.02,Missed,,,,,,,,,Harrell,1626149.0,,,,,,,,,
468,PT02M46.00S,2022-04-10T21:13:04.3Z,3,REGULAR,block,,[],1626149,,,1610612764,77,72,2022-04-10T21:13:07Z,4540000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M40.00S,2022-04-10T21:13:10.3Z,3,REGULAR,rebound,offensive,[],1630176,,,1610612764,77,72,2022-04-10T21:13:11Z,4550000,,,0,,V. Carey Jr. REBOUND (Off:4 Def:1),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,467.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
470,PT02M40.00S,2022-04-10T21:13:10.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1630176,94.40999984741211,50.0,1610612764,77,74,2022-04-10T21:19:56Z,4560000,0.0,0.0,1,right,V. Carey Jr. putback Layup (7 PTS),[1630176],1610612764.0,WAS,putback,,,Carey Jr.,V. Carey Jr.,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,,
471,PT02M30.00S,2022-04-10T21:13:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,18.478975032851512,39.950980392156865,1610612766,79,74,2022-04-10T21:23:27Z,4570000,50.0,121.0,1,left,I. Thomas 13' driving floating Jump Shot (7 PTS) (M. Harrell 2 AST),"[202738, 1626149]",1610612766.0,CHA,driving floating,,,Thomas,I. Thomas,,,,,13.12,Made,,,,,7.0,,,,,,,,,,,M. Harrell,1626149.0,2.0,
473,PT02M16.00S,2022-04-10T21:13:33.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.9862023653088,45.34313725490196,1610612764,79,76,2022-04-10T21:13:39Z,4590000,-23.0,13.0,1,right,I. Smith driving reverse Layup (6 PTS),[202397],1610612764.0,WAS,driving reverse,,,Smith,I. Smith,,,,,2.69,Made,,,,,6.0,,,,,,,,,,,,,,
474,PT02M11.00S,2022-04-10T21:13:41.6Z,3,REGULAR,foul,personal,['2freethrow'],1630225,,,1610612766,79,76,2022-04-10T21:13:59Z,4600000,,,0,,I. Todd shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630225, 202738]",1610612764.0,WAS,shooting,,,Todd,I. Todd,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Thomas,202738.0,,,,
476,PT02M11.00S,2022-04-10T21:14:17.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,79,76,2022-04-10T21:14:17Z,4620000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M11.00S,2022-04-10T21:16:03.1Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,79,76,2022-04-10T21:16:31Z,4630000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M11.00S,2022-04-10T21:16:03.1Z,3,REGULAR,substitution,out,[],1630557,,,1610612766,79,76,2022-04-10T21:16:31Z,4640000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M11.00S,2022-04-10T21:16:03.1Z,3,REGULAR,substitution,in,[],1629667,,,1610612766,79,76,2022-04-10T21:16:31Z,4650000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M11.00S,2022-04-10T21:16:03.1Z,3,REGULAR,substitution,in,[],203526,,,1610612766,79,76,2022-04-10T21:16:31Z,4660000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M11.00S,2022-04-10T21:16:47.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202738,,,1610612766,80,76,2022-04-10T21:16:47Z,4670000,,,0,,I. Thomas Free Throw 1 of 2 (8 PTS),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
482,PT02M11.00S,2022-04-10T21:17:00.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202738,,,1610612766,81,76,2022-04-10T21:17:00Z,4680000,,,0,,I. Thomas Free Throw 2 of 2 (9 PTS),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
483,PT01M55.00S,2022-04-10T21:17:18.1Z,3,REGULAR,2pt,Jump Shot,[],202397,76.5604467805519,31.372549019607842,1610612764,81,78,2022-04-10T21:17:22Z,4690000,-93.0,168.0,1,right,I. Smith 19' pullup Jump Shot (8 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,19.19,Made,,,,,8.0,,,,,,,,,,,,,,
484,PT01M47.00S,2022-04-10T21:17:29.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,81,78,2022-04-10T21:17:29Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M42.00S,2022-04-10T21:17:44.6Z,3,REGULAR,3pt,Jump Shot,[],202738,35.43035479632063,34.068627450980394,1610612766,84,78,2022-04-10T21:17:52Z,4710000,80.0,281.0,1,left,I. Thomas 29' 3PT pullup (12 PTS) (M. Harrell 3 AST),"[202738, 1626149]",1610612766.0,CHA,pullup,,,Thomas,I. Thomas,,,,,29.16,Made,,,,,12.0,,,,,,,,,,,M. Harrell,1626149.0,3.0,
487,PT01M25.00S,2022-04-10T21:18:02.3Z,3,REGULAR,2pt,Jump Shot,[],1630176,77.34888304862024,34.068627450980394,1610612764,84,80,2022-04-10T21:21:26Z,4730000,-80.0,160.0,1,right,V. Carey Jr. 17' turnaround Jump Shot (9 PTS),[1630176],1610612764.0,WAS,turnaround,,,Carey Jr.,V. Carey Jr.,,,,,17.91,Made,,,,,9.0,,,,,,,,,,,,,,
488,PT01M10.00S,2022-04-10T21:18:17.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,11.383048620236531,51.9607843137255,1610612766,86,80,2022-04-10T21:18:21Z,4740000,-10.0,55.0,1,left,I. Thomas driving floating Jump Shot (14 PTS),[202738],1610612766.0,CHA,driving floating,,,Thomas,I. Thomas,,,,,5.54,Made,,,,,14.0,,,,,,,,,,,,,,
489,PT00M57.80S,2022-04-10T21:18:29.8Z,3,REGULAR,3pt,Jump Shot,[],1630225,71.56701708278581,19.11764705882353,1610612764,86,80,2022-04-10T21:18:38Z,4750000,-154.0,215.0,1,right,MISS I. Todd 26' 3PT,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M51.50S,2022-04-10T21:18:36.1Z,3,REGULAR,rebound,offensive,[],1630264,,,1610612764,86,80,2022-04-10T21:18:38Z,4760000,,,0,,A. Gill REBOUND (Off:2 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,489.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
491,PT00M50.70S,2022-04-10T21:18:37.6Z,3,REGULAR,turnover,bad pass,[],1630264,,,1610612764,86,80,2022-04-10T21:18:45Z,4770000,,,0,,A. Gill bad pass TURNOVER (1 TO),"[1630264, 1626149]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,1.0,Harrell,1626149.0,,,,,,,,,,,
492,PT00M50.70S,2022-04-10T21:18:37.6Z,3,REGULAR,steal,,[],1626149,,,1610612766,86,80,2022-04-10T21:18:39Z,4780000,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M45.10S,2022-04-10T21:18:43.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,13.091327201051248,48.03921568627451,1610612766,86,80,2022-04-10T21:18:51Z,4790000,10.0,71.0,1,left,MISS C. Martin 7' turnaround Shot,[1628998],1610612766.0,CHA,turnaround,,,Martin,C. Martin,,,,,7.13,Missed,,,,,,,,,,,,,,,,,,,
494,PT00M41.30S,2022-04-10T21:18:47.1Z,3,REGULAR,rebound,defensive,[],203526,,,1610612764,86,80,2022-04-10T21:18:47Z,4800000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,493.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
495,PT00M35.60S,2022-04-10T21:18:57.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202738,,,1610612764,86,80,2022-04-10T21:19:11Z,4810000,,,0,,I. Thomas personal FOUL (2 PF) (Neto 2 FT),"[202738, 203526]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Neto,203526.0,,,,
497,PT00M35.60S,2022-04-10T21:19:18.0Z,3,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,86,81,2022-04-10T21:19:18Z,4830000,,,0,,R. Neto Free Throw 1 of 2 (6 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
498,PT00M35.60S,2022-04-10T21:19:33.4Z,3,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,86,82,2022-04-10T21:19:33Z,4840000,,,0,,R. Neto Free Throw 2 of 2 (7 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
499,PT00M22.30S,2022-04-10T21:19:50.1Z,3,REGULAR,3pt,Jump Shot,[],1629667,6.1268068331143235,95.58823529411765,1610612766,89,82,2022-04-10T21:20:19Z,4850000,-228.0,5.0,1,left,J. McDaniels 3PT  (9 PTS) (M. Harrell 4 AST),"[1629667, 1626149]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,22.8,Made,,,,,9.0,,,,,,,,,,,M. Harrell,1626149.0,4.0,
503,PT00M04.70S,2022-04-10T21:20:11.5Z,3,REGULAR,2pt,Jump Shot,[],202397,75.90341655716163,31.862745098039213,1610612764,89,82,2022-04-10T21:23:15Z,4870000,-91.0,174.0,1,right,MISS I. Smith 19' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,19.62,Missed,,,,,,,,,,,,,,,,,,,
504,PT00M04.70S,2022-04-10T21:20:11.5Z,3,REGULAR,rebound,offensive,[],1630176,,,1610612764,89,82,2022-04-10T21:20:21Z,4880000,,,0,,V. Carey Jr. REBOUND (Off:5 Def:1),[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,503.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
505,PT00M00.00S,2022-04-10T21:20:27.9Z,3,REGULAR,period,end,[],0,,,1610612764,89,82,2022-04-10T21:20:27Z,4890000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-04-10T21:20:35.8Z,4,REGULAR,substitution,out,['startperiod'],1630225,,,1610612764,89,82,2022-04-10T21:23:21Z,4900000,,,0,,SUB out: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-04-10T21:20:35.8Z,4,REGULAR,substitution,out,['startperiod'],1630176,,,1610612764,89,82,2022-04-10T21:23:21Z,4910000,,,0,,SUB out: V. Carey Jr.,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-04-10T21:20:35.8Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612764,89,82,2022-04-10T21:23:21Z,4920000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-04-10T21:20:35.8Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,89,82,2022-04-10T21:23:21Z,4930000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-04-10T21:23:09.9Z,4,REGULAR,period,start,[],0,,,1610612766,89,82,2022-04-10T21:23:21Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M45.00S,2022-04-10T21:23:24.0Z,4,REGULAR,3pt,Jump Shot,[],1626162,7.178055190538765,3.9215686274509802,1610612766,89,82,2022-04-10T21:23:30Z,4950000,230.0,15.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
512,PT11M40.00S,2022-04-10T21:23:29.0Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,89,82,2022-04-10T21:23:30Z,4960000,,,0,,A. Gill REBOUND (Off:2 Def:3),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,511.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
513,PT11M32.00S,2022-04-10T21:23:36.8Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612764,89,82,2022-04-10T21:23:42Z,4970000,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 202738]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,1.0,Thomas,202738.0,,,,,,,,,,,
514,PT11M32.00S,2022-04-10T21:23:36.8Z,4,REGULAR,steal,,[],202738,,,1610612766,89,82,2022-04-10T21:23:39Z,4980000,,,0,,I. Thomas STEAL (1 STL),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M29.00S,2022-04-10T21:23:45.7Z,4,REGULAR,foul,personal,['2freethrow'],202397,,,1610612766,89,82,2022-04-10T21:23:58Z,4990000,,,0,,I. Smith shooting personal FOUL (1 PF) (Martin 2 FT),"[202397, 1628998]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Martin,1628998.0,,,,
517,PT11M29.00S,2022-04-10T21:24:11.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628998,,,1610612766,90,82,2022-04-10T21:24:11Z,5010000,,,0,,C. Martin Free Throw 1 of 2 (4 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
518,PT11M29.00S,2022-04-10T21:24:26.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628998,,,1610612766,91,82,2022-04-10T21:24:26Z,5020000,,,0,,C. Martin Free Throw 2 of 2 (5 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
519,PT11M22.00S,2022-04-10T21:24:40.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,91,82,2022-04-10T21:24:40Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M16.00S,2022-04-10T21:24:53.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,89.04402102496715,50.49019607843137,1610612764,91,82,2022-04-10T21:25:00Z,5040000,2.0,50.0,1,right,MISS R. Neto driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,5.06,Missed,,,,,,,,,,,,,,,,,,,
521,PT11M14.00S,2022-04-10T21:24:58.0Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,91,82,2022-04-10T21:24:58Z,5050000,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,520.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
522,PT11M14.00S,2022-04-10T21:24:58.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,94.40999984741211,50.0,1610612764,91,82,2022-04-10T21:24:58Z,5060000,0.0,0.0,1,right,MISS D. Gafford tip Layup,[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
523,PT11M14.00S,2022-04-10T21:24:58.6Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,91,82,2022-04-10T21:24:58Z,5070000,,,0,,D. Gafford REBOUND (Off:2 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,522.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
524,PT11M14.00S,2022-04-10T21:25:07.7Z,4,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612764,91,82,2022-04-10T21:25:22Z,5080000,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Gafford 2 FT),"[1626162, 1629655]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Gafford,1629655.0,,,,
526,PT11M14.00S,2022-04-10T21:25:33.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629655,,,1610612764,91,83,2022-04-10T21:25:33Z,5100000,,,0,,D. Gafford Free Throw 1 of 2 (12 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
527,PT11M14.00S,2022-04-10T21:25:53.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629655,,,1610612764,91,84,2022-04-10T21:25:53Z,5110000,,,0,,D. Gafford Free Throw 2 of 2 (13 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
528,PT10M55.00S,2022-04-10T21:26:14.8Z,4,REGULAR,turnover,lost ball,[],1626149,,,1610612766,91,84,2022-04-10T21:26:19Z,5120000,,,0,,M. Harrell lost ball TURNOVER (2 TO),"[1626149, 202397]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,2.0,Smith,202397.0,,,,,,,,,,,
529,PT10M55.00S,2022-04-10T21:26:14.8Z,4,REGULAR,steal,,[],202397,,,1610612764,91,84,2022-04-10T21:26:18Z,5130000,,,0,,I. Smith STEAL (2 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M45.00S,2022-04-10T21:26:24.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203526,92.9862023653088,46.81372549019608,1610612764,91,86,2022-04-10T21:26:28Z,5140000,-16.0,13.0,1,right,R. Neto driving Layup (9 PTS) (I. Smith 2 AST),"[203526, 202397]",1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,2.08,Made,,,,,9.0,,,,,,,,,,,I. Smith,202397.0,2.0,
532,PT10M29.00S,2022-04-10T21:26:39.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,7.30946123521682,58.82352941176471,1610612766,93,86,2022-04-10T21:26:43Z,5160000,-44.0,16.0,1,left,J. McDaniels turnaround bank Jump Shot (11 PTS),[1629667],1610612766.0,CHA,turnaround bank,,,McDaniels,J. McDaniels,,,,,4.7,Made,,,,,11.0,,,,,,,,,,,,,,
533,PT10M04.00S,2022-04-10T21:27:05.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630264,88.78120893561103,39.950980392156865,1610612764,93,86,2022-04-10T21:29:01Z,5170000,-50.0,53.0,1,right,MISS A. Gill 7' turnaround Hook,[1630264],1610612764.0,WAS,turnaround,,,Gill,A. Gill,,,,,7.3,Missed,,,,,,,,,,,,,,,,,,,
534,PT10M03.00S,2022-04-10T21:27:06.2Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,93,86,2022-04-10T21:27:09Z,5180000,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,533.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
535,PT10M02.00S,2022-04-10T21:27:07.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,89.30683311432325,51.71568627450981,1610612764,93,86,2022-04-10T21:28:50Z,5190000,9.0,48.0,1,right,MISS D. Gafford putback Layup,[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,,
536,PT10M00.00S,2022-04-10T21:27:10.0Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,93,86,2022-04-10T21:27:10Z,5200000,,,0,,J. McDaniels REBOUND (Off:2 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,535.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
