actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
549,PT12M00.00S,2022-03-01T02:25:06.8Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,69,100,2022-03-01T02:25:40Z,5440000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-03-01T02:25:06.8Z,4,REGULAR,substitution,in,['startperiod'],1630201,,,1610612751,69,100,2022-03-01T02:25:40Z,5450000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-03-01T02:25:43.8Z,4,REGULAR,period,start,[],0,,,1610612751,69,100,2022-03-01T02:25:43Z,5460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT11M40.00S,2022-03-01T02:26:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,5.601182654402102,46.07843137254902,1610612751,71,100,2022-03-01T02:26:06Z,5470000,20.0,0.0,1,left,D. Sharpe driving Layup (2 PTS),[1630549],1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Made,2.0,,,,,1.96,,,,,,
553,PT11M20.00S,2022-03-01T02:26:22.3Z,4,REGULAR,turnover,lost ball,[],1630567,,,1610612761,71,100,2022-03-01T02:26:25Z,5480000,,,0,,S. Barnes lost ball TURNOVER (5 TO),"[1630567, 1630556]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,5.0,Edwards,1630556.0,,,,,,,,,,,,,,,,,,
554,PT11M20.00S,2022-03-01T02:26:22.3Z,4,REGULAR,steal,,[],1630556,,,1610612751,71,100,2022-03-01T02:26:23Z,5490000,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT11M13.00S,2022-03-01T02:26:32.1Z,4,REGULAR,foul,personal,[],1630567,,,1610612751,71,100,2022-03-01T02:27:00Z,5500000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1630556]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,202901.0,1.0,0.0,Edwards,1630556.0,,,,,,,,,,,,,
557,PT11M04.00S,2022-03-01T02:26:57.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201609,9.543363994743759,73.2843137254902,1610612751,71,100,2022-03-01T02:27:02Z,5520000,-116.0,37.0,1,left,MISS G. Dragic 12' fadeaway Shot,[201609],1610612751.0,BKN,fadeaway,,,Dragic,G. Dragic,,,,,,,,,,,,,Missed,,,,,,12.22,,,,,,
558,PT11M00.00S,2022-03-01T02:27:01.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,71,100,2022-03-01T02:27:02Z,5530000,,,0,,S. Barnes REBOUND (Off:8 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,557.0,15.0,7.0,8.0,,,,,,,
559,PT10M58.00S,2022-03-01T02:27:05.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,92.19776609724047,52.20588235294118,1610612761,71,102,2022-03-01T02:27:11Z,5540000,11.0,21.0,1,right,P. Achiuwa running Layup (20 PTS) (S. Barnes 4 AST),"[1630173, 1630567]",1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Made,20.0,,,,,2.35,S. Barnes,1630567.0,4.0,,,
560,PT10M58.00S,2022-03-01T02:27:08.7Z,4,REGULAR,foul,personal,['1freethrow'],1630556,,,1610612761,71,102,2022-03-01T02:27:13Z,5550000,,,0,,K. Edwards shooting personal FOUL (1 PF) (Achiuwa 1 FT),"[1630556, 1630173]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,202901.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,,
563,PT10M58.00S,2022-03-01T02:27:27.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630173,,,1610612761,71,102,2022-03-01T02:27:29Z,5570000,,,0,,MISS P. Achiuwa Free Throw 1 of 1,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Missed,,,,,,,,,,,,
564,PT10M56.00S,2022-03-01T02:27:29.8Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,71,102,2022-03-01T02:27:29Z,5580000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,563.0,1.0,1.0,0.0,,,,,,,
565,PT10M46.00S,2022-03-01T02:27:41.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,8.886333771353483,52.69607843137255,1610612751,71,102,2022-03-01T02:29:02Z,5590000,-13.0,31.0,1,left,MISS N. Claxton turnaround Shot - blocked,"[1629651, 1630567]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,,,,,,,,,Missed,,,,,,3.38,,,,Barnes,1630567.0,
566,PT10M46.00S,2022-03-01T02:27:41.7Z,4,REGULAR,block,,[],1630567,,,1610612751,71,102,2022-03-01T02:27:44Z,5600000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT10M44.00S,2022-03-01T02:27:43.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,71,102,2022-03-01T02:28:18Z,5610000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,565.0,,,,,,,,,,
568,PT10M44.00S,2022-03-01T02:27:46.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,71,102,2022-03-01T02:27:46Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M38.00S,2022-03-01T02:27:59.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630556,11.12023653088042,5.88235294117647,1610612751,71,102,2022-03-01T02:28:05Z,5630000,221.0,52.0,1,left,MISS K. Edwards 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,Missed,,,,,,22.66,,,,,,
570,PT10M34.00S,2022-03-01T02:28:03.5Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,71,102,2022-03-01T02:28:05Z,5640000,,,0,,M. Flynn REBOUND (Off:1 Def:3),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,569.0,4.0,3.0,1.0,,,,,,,
571,PT10M26.00S,2022-03-01T02:28:11.1Z,4,REGULAR,3pt,Jump Shot,[],201152,92.32917214191852,4.166666666666666,1610612761,71,105,2022-03-01T02:28:14Z,5650000,-229.0,20.0,1,right,T. Young 3PT  (11 PTS) (P. Achiuwa 4 AST),"[201152, 1630173]",1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,Made,11.0,,,,,23.0,P. Achiuwa,1630173.0,4.0,,,
573,PT10M13.00S,2022-03-01T02:28:25.2Z,4,REGULAR,2pt,Jump Shot,[],1630561,15.850854139290407,29.411764705882355,1610612751,71,105,2022-03-01T02:28:28Z,5670000,103.0,96.0,1,left,MISS D. Duke Jr. 14' driving floating Shot,[1630561],1610612751.0,BKN,driving floating,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Missed,,,,,,14.11,,,,,,
574,PT10M11.00S,2022-03-01T02:28:27.2Z,4,REGULAR,rebound,defensive,[],201152,,,1610612761,71,105,2022-03-01T02:31:04Z,5680000,,,0,,T. Young REBOUND (Off:0 Def:3),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,573.0,3.0,3.0,0.0,,,,,,,
575,PT10M06.00S,2022-03-01T02:28:31.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,94.69448094612353,54.166666666666664,1610612761,71,105,2022-03-01T02:28:36Z,5690000,21.0,-3.0,1,right,MISS D. Banton running Layup,[1630625],1610612761.0,TOR,running,,,Banton,D. Banton,,,,,,,,,,,,,Missed,,,,,,2.1,,,,,,
576,PT10M02.00S,2022-03-01T02:28:35.7Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,71,105,2022-03-01T02:28:36Z,5700000,,,0,,S. Barnes REBOUND (Off:9 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,575.0,16.0,7.0,9.0,,,,,,,
577,PT10M02.00S,2022-03-01T02:28:35.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,71,107,2022-03-01T02:28:42Z,5710000,0.0,0.0,1,right,S. Barnes tip Layup (28 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,,,,,,,,,Made,28.0,,,,,0.0,,,,,,
578,PT09M53.00S,2022-03-01T02:28:44.7Z,4,REGULAR,turnover,bad pass,[],1630556,,,1610612751,71,107,2022-03-01T02:28:48Z,5720000,,,0,,K. Edwards bad pass TURNOVER (2 TO),"[1630556, 1630567]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,2.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,
579,PT09M53.00S,2022-03-01T02:28:44.7Z,4,REGULAR,steal,,[],1630567,,,1610612761,71,107,2022-03-01T02:28:46Z,5730000,,,0,,S. Barnes STEAL (5 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT09M50.00S,2022-03-01T02:28:47.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630625,93.11760840998686,49.01960784313725,1610612761,71,109,2022-03-01T02:28:53Z,5740000,-5.0,12.0,1,right,D. Banton running Layup (2 PTS) (M. Flynn 5 AST),"[1630625, 1630201]",1610612761.0,TOR,running,,,Banton,D. Banton,,,,,,,,,,,,,Made,2.0,,,,,1.31,M. Flynn,1630201.0,5.0,,,
582,PT09M49.00S,2022-03-01T02:28:51.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,71,109,2022-03-01T02:28:51Z,5760000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT09M49.00S,2022-03-01T02:31:04.8Z,4,REGULAR,substitution,out,[],1630567,,,1610612751,71,109,2022-03-01T02:31:25Z,5770000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT09M49.00S,2022-03-01T02:31:04.8Z,4,REGULAR,substitution,out,[],1630173,,,1610612751,71,109,2022-03-01T02:31:25Z,5780000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M49.00S,2022-03-01T02:31:04.8Z,4,REGULAR,substitution,out,[],1630201,,,1610612751,71,109,2022-03-01T02:31:25Z,5790000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M49.00S,2022-03-01T02:31:04.8Z,4,REGULAR,substitution,in,[],1629004,,,1610612751,71,109,2022-03-01T02:31:25Z,5800000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M49.00S,2022-03-01T02:31:04.8Z,4,REGULAR,substitution,in,[],1629139,,,1610612751,71,109,2022-03-01T02:31:25Z,5810000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT09M49.00S,2022-03-01T02:31:04.8Z,4,REGULAR,substitution,in,[],1630551,,,1610612751,71,109,2022-03-01T02:31:25Z,5820000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M34.00S,2022-03-01T02:32:00.8Z,4,REGULAR,3pt,Jump Shot,[],1630549,5.995400788436268,3.431372549019608,1610612751,74,109,2022-03-01T02:32:05Z,5830000,233.0,4.0,1,left,D. Sharpe 3PT  (5 PTS) (G. Dragic 4 AST),"[1630549, 201609]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Made,5.0,,,,,23.28,G. Dragic,201609.0,4.0,,,
591,PT09M14.00S,2022-03-01T02:32:20.3Z,4,REGULAR,3pt,Jump Shot,[],1629139,87.20433639947439,4.901960784313726,1610612761,74,109,2022-03-01T02:32:23Z,5850000,-225.0,68.0,1,right,MISS Y. Watanabe 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,Missed,,,,,,23.55,,,,,,
592,PT09M11.00S,2022-03-01T02:32:23.3Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,74,109,2022-03-01T02:32:23Z,5860000,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,591.0,3.0,3.0,0.0,,,,,,,
593,PT09M03.00S,2022-03-01T02:32:31.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630556,10.726018396846255,50.98039215686274,1610612751,76,109,2022-03-01T02:32:35Z,5870000,-5.0,48.0,1,left,K. Edwards floating Jump Shot (2 PTS) (G. Dragic 5 AST),"[1630556, 201609]",1610612751.0,BKN,floating,,,Edwards,K. Edwards,,,,,,,,,,,,,Made,2.0,,,,,4.85,G. Dragic,201609.0,5.0,,,
595,PT08M55.00S,2022-03-01T02:32:42.0Z,4,REGULAR,foul,personal,['2freethrow'],1630561,,,1610612761,76,109,2022-03-01T02:32:55Z,5890000,,,0,,D. Duke Jr. shooting personal FOUL (1 PF) (Young 2 FT),"[1630561, 201152]",1610612751.0,BKN,shooting,,,Duke Jr.,D. Duke Jr.,,,,,,,,200832.0,1.0,0.0,Young,201152.0,,,,,,,,,,,,,
597,PT08M55.00S,2022-03-01T02:33:05.8Z,4,REGULAR,freethrow,1 of 2,[],201152,,,1610612761,76,109,2022-03-01T02:53:02Z,5915000,,,0,,MISS T. Young Free Throw 1 of 2,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,Missed,,,,,,,,,,,,
598,PT08M55.00S,2022-03-01T02:33:05.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,76,109,2022-03-01T02:53:02Z,5922500,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,597.0,,,,,,,,,,
709,PT08M55.00S,2022-03-01T02:33:20.4Z,4,REGULAR,substitution,out,[],201609,,,1610612761,76,109,2022-03-01T02:54:16Z,5924375,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT08M55.00S,2022-03-01T02:33:20.4Z,4,REGULAR,substitution,in,[],1630560,,,1610612761,76,109,2022-03-01T02:54:16Z,5925312,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M55.00S,2022-03-01T02:33:05.8Z,4,REGULAR,freethrow,2 of 2,[],201152,,,1610612761,76,109,2022-03-01T02:53:02Z,5926250,,,0,,MISS T. Young Free Throw 2 of 2,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,Missed,,,,,,,,,,,,
602,PT08M53.00S,2022-03-01T02:33:07.8Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,76,109,2022-03-01T02:53:02Z,5928125,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,601.0,1.0,1.0,0.0,,,,,,,
603,PT08M45.00S,2022-03-01T02:33:35.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630561,6.915243101182654,54.65686274509803,1610612751,76,109,2022-03-01T02:34:58Z,5945000,-23.0,13.0,1,left,MISS D. Duke Jr. driving Layup,[1630561],1610612751.0,BKN,driving,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Missed,,,,,,2.64,,,,,,
604,PT08M43.00S,2022-03-01T02:33:37.1Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,76,109,2022-03-01T02:34:58Z,5947500,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,603.0,2.0,1.0,1.0,,,,,,,
605,PT08M43.00S,2022-03-01T02:33:39.7Z,4,REGULAR,foul,personal,['2freethrow'],201152,,,1610612751,76,109,2022-03-01T02:33:52Z,5990000,,,0,,T. Young shooting personal FOUL (3 PF) (Claxton 2 FT),"[201152, 1629651]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,,,,202901.0,3.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,
607,PT08M43.00S,2022-03-01T02:34:07.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,76,109,2022-03-01T02:52:43Z,6010000,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Missed,,,,,,,,,,,,
608,PT08M43.00S,2022-03-01T02:34:07.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,76,109,2022-03-01T02:34:07Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,607.0,,,,,,,,,,
609,PT08M43.00S,2022-03-01T02:34:07.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,76,109,2022-03-01T02:52:43Z,6030000,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Missed,,,,,,,,,,,,
610,PT08M39.00S,2022-03-01T02:34:11.6Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,76,109,2022-03-01T02:34:24Z,6040000,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,609.0,1.0,1.0,0.0,,,,,,,
611,PT08M20.00S,2022-03-01T02:34:44.1Z,4,REGULAR,3pt,Jump Shot,[],1630625,66.5735873850197,37.5,1610612761,76,112,2022-03-01T02:34:48Z,6050000,-62.0,262.0,1,right,D. Banton 26' 3PT pullup (5 PTS),[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,,,,,,,,,Made,5.0,,,,,26.91,,,,,,
612,PT08M07.00S,2022-03-01T02:34:57.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630561,11.777266754270697,54.90196078431373,1610612751,76,112,2022-03-01T02:35:17Z,6060000,-25.0,58.0,1,left,MISS D. Duke Jr. 6' pullup Shot,[1630561],1610612751.0,BKN,pullup,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Missed,,,,,,6.31,,,,,,
613,PT08M07.00S,2022-03-01T02:34:57.1Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,76,112,2022-03-01T02:35:00Z,6070000,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,612.0,2.0,2.0,0.0,,,,,,,
614,PT08M02.00S,2022-03-01T02:35:02.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629004,93.9060446780552,48.77450980392157,1610612761,76,114,2022-03-01T02:35:06Z,6080000,-6.0,5.0,1,right,S. Mykhailiuk running Layup (2 PTS) (J. Champagnie 1 AST),"[1629004, 1630551]",1610612761.0,TOR,running,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,Made,2.0,,,,,0.78,J. Champagnie,1630551.0,1.0,,,
616,PT07M43.00S,2022-03-01T02:35:20.8Z,4,REGULAR,2pt,Jump Shot,[],1630560,23.209592641261498,58.82352941176471,1610612751,78,114,2022-03-01T02:35:23Z,6100000,-44.0,166.0,1,left,C. Thomas 17' pullup Jump Shot (8 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,8.0,,,,,17.15,,,,,,
617,PT07M21.00S,2022-03-01T02:35:42.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,91.93495400788436,39.950980392156865,1610612761,78,114,2022-03-01T02:35:45Z,6110000,-50.0,23.0,1,right,MISS D. Banton driving floating bank Shot,[1630625],1610612761.0,TOR,driving floating bank,,,Banton,D. Banton,,,,,,,,,,,,,Missed,,,,,,5.53,,,,,,
618,PT07M18.00S,2022-03-01T02:35:45.1Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,78,114,2022-03-01T02:35:45Z,6120000,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,617.0,2.0,2.0,0.0,,,,,,,
619,PT07M13.00S,2022-03-01T02:35:50.4Z,4,REGULAR,3pt,Jump Shot,[],1630556,3.7614980289093296,95.09803921568627,1610612751,81,114,2022-03-01T02:36:09Z,6130000,-225.0,-17.0,1,left,K. Edwards 3PT  (5 PTS) (C. Thomas 2 AST),"[1630556, 1630560]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,Made,5.0,,,,,22.61,C. Thomas,1630560.0,2.0,,,
621,PT06M47.00S,2022-03-01T02:36:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,94.30026281208936,43.627450980392155,1610612761,81,116,2022-03-01T02:36:39Z,6150000,-32.0,1.0,1,right,J. Champagnie cutting Layup (2 PTS) (D. Banton 1 AST),"[1630551, 1630625]",1610612761.0,TOR,cutting,,,Champagnie,J. Champagnie,,,,,,,,,,,,,Made,2.0,,,,,3.19,D. Banton,1630625.0,1.0,,,
623,PT06M30.00S,2022-03-01T02:36:34.0Z,4,REGULAR,turnover,bad pass,[],1630556,,,1610612751,81,116,2022-03-01T02:36:37Z,6170000,,,0,,K. Edwards bad pass TURNOVER (3 TO),"[1630556, 201152]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,3.0,Young,201152.0,,,,,,,,,,,,,,,,,,
624,PT06M30.00S,2022-03-01T02:36:34.0Z,4,REGULAR,steal,,[],201152,,,1610612761,81,116,2022-03-01T02:36:35Z,6180000,,,0,,T. Young STEAL (1 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M26.00S,2022-03-01T02:36:38.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629139,93.64323258869908,51.9607843137255,1610612761,81,118,2022-03-01T02:36:50Z,6190000,10.0,7.0,1,right,Y. Watanabe running DUNK (4 PTS) (S. Mykhailiuk 1 AST),"[1629139, 1629004]",1610612761.0,TOR,running,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,Made,4.0,,,,,1.22,S. Mykhailiuk,1629004.0,1.0,,,
627,PT06M26.00S,2022-03-01T02:36:43.8Z,4,REGULAR,foul,personal,['1freethrow'],1630556,,,1610612761,81,118,2022-03-01T02:36:51Z,6210000,,,0,,K. Edwards shooting personal FOUL (2 PF) (Watanabe 1 FT),"[1630556, 1629139]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,203591.0,2.0,0.0,Watanabe,1629139.0,,,,,,,,,,,,,
629,PT06M26.00S,2022-03-01T02:36:52.3Z,4,REGULAR,substitution,out,[],201152,,,1610612761,81,118,2022-03-01T02:36:59Z,6230000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M26.00S,2022-03-01T02:36:52.3Z,4,REGULAR,substitution,in,[],1628391,,,1610612761,81,118,2022-03-01T02:36:59Z,6240000,,,0,,SUB in: D. Wilson,[1628391],1610612761.0,TOR,,,,Wilson,D. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M26.00S,2022-03-01T02:37:13.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629139,,,1610612761,81,118,2022-03-01T02:37:20Z,6250000,,,0,,MISS Y. Watanabe Free Throw 1 of 1,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,Missed,,,,,,,,,,,,
632,PT06M22.00S,2022-03-01T02:37:17.3Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,81,118,2022-03-01T02:37:20Z,6260000,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,631.0,3.0,2.0,1.0,,,,,,,
633,PT06M15.00S,2022-03-01T02:37:21.8Z,4,REGULAR,foul,personal,['3freethrow'],1629139,,,1610612751,81,118,2022-03-01T02:37:29Z,6270000,,,0,,Y. Watanabe shooting personal FOUL (1 PF) (Thomas 3 FT),"[1629139, 1630560]",1610612761.0,TOR,shooting,,,Watanabe,Y. Watanabe,,,,,,,,200832.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,
635,PT06M15.00S,2022-03-01T02:37:51.2Z,4,REGULAR,freethrow,1 of 3,[],1630560,,,1610612751,82,118,2022-03-01T02:37:51Z,6290000,,,0,,C. Thomas Free Throw 1 of 3 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,
636,PT06M15.00S,2022-03-01T02:38:03.7Z,4,REGULAR,freethrow,2 of 3,[],1630560,,,1610612751,83,118,2022-03-01T02:38:03Z,6300000,,,0,,C. Thomas Free Throw 2 of 3 (10 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,
637,PT06M15.00S,2022-03-01T02:38:16.5Z,4,REGULAR,freethrow,3 of 3,[],1630560,,,1610612751,84,118,2022-03-01T02:38:16Z,6310000,,,0,,C. Thomas Free Throw 3 of 3 (11 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
