actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
358,PT00M02.00S,2022-01-09T18:06:34.8Z,2,REGULAR,rebound,defensive,[],1627854,,,1610612759,60,51,2022-01-09T18:06:39Z,3510000,,,0,,B. Forbes REBOUND (Off:0 Def:1),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,357.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
359,PT00M00.00S,2022-01-09T18:06:40.5Z,2,REGULAR,period,end,[],0,,,1610612759,60,51,2022-01-09T18:06:40Z,3520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-01-09T18:21:11.1Z,3,REGULAR,substitution,out,['startperiod'],1630560,,,1610612759,60,51,2022-01-09T18:21:49Z,3530000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-01-09T18:21:11.1Z,3,REGULAR,substitution,out,['startperiod'],1627854,,,1610612759,60,51,2022-01-09T18:21:49Z,3540000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-01-09T18:21:11.1Z,3,REGULAR,substitution,out,['startperiod'],204020,,,1610612759,60,51,2022-01-09T18:21:49Z,3550000,,,0,,SUB out: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-01-09T18:21:11.1Z,3,REGULAR,substitution,out,['startperiod'],1629111,,,1610612759,60,51,2022-01-09T18:21:49Z,3560000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-01-09T18:21:11.1Z,3,REGULAR,substitution,in,['startperiod'],201988,,,1610612759,60,51,2022-01-09T18:21:49Z,3570000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-01-09T18:21:11.1Z,3,REGULAR,substitution,in,['startperiod'],1627749,,,1610612759,60,51,2022-01-09T18:21:49Z,3580000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-01-09T18:21:11.1Z,3,REGULAR,substitution,in,['startperiod'],1629022,,,1610612759,60,51,2022-01-09T18:21:49Z,3590000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-01-09T18:21:11.1Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,60,51,2022-01-09T18:21:49Z,3600000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-01-09T18:22:03.5Z,3,REGULAR,period,start,[],0,,,1610612751,60,51,2022-01-09T18:22:03Z,3610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT11M44.00S,2022-01-09T18:22:18.9Z,3,REGULAR,3pt,Jump Shot,[],201988,31.35676741130092,61.029411764705884,1610612751,60,51,2022-01-09T18:22:25Z,3620000,-55.0,242.0,1,left,MISS P. Mills 24' 3PT - blocked,"[201988, 1629022]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.85,Missed,,,,,,,,,,,,,,,Walker IV,1629022.0,,,
370,PT11M44.00S,2022-01-09T18:22:18.9Z,3,REGULAR,block,,[],1629022,,,1610612751,60,51,2022-01-09T18:22:21Z,3630000,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M40.00S,2022-01-09T18:22:22.9Z,3,REGULAR,rebound,offensive,[],1630561,,,1610612751,60,51,2022-01-09T18:22:25Z,3640000,,,0,,D. Duke Jr. REBOUND (Off:1 Def:4),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,369.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
372,PT11M38.00S,2022-01-09T18:22:24.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,5.075558475689881,48.529411764705884,1610612751,62,51,2022-01-09T18:22:29Z,3650000,7.0,-5.0,1,left,N. Claxton alley-oop DUNK (9 PTS) (P. Mills 3 AST),"[1629651, 201988]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,0.88,Made,,,,,,,,,,,9.0,P. Mills,201988.0,3.0,,,,,
374,PT11M21.00S,2022-01-09T18:22:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.51182654402102,51.71568627450981,1610612759,62,53,2022-01-09T18:22:44Z,3670000,9.0,8.0,1,right,J. Poeltl Layup (6 PTS) (L. Walker IV 1 AST),"[1627751, 1629022]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,1.21,Made,,,,,,,,,,,6.0,L. Walker IV,1629022.0,1.0,,,,,
376,PT11M07.00S,2022-01-09T18:22:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201988,7.703679369250986,50.0,1610612751,64,53,2022-01-09T18:23:00Z,3690000,0.0,20.0,1,left,P. Mills driving Layup (7 PTS),[201988],1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,1.99,Made,,,,,,,,,,,7.0,,,,,,,,
377,PT10M56.00S,2022-01-09T18:23:06.1Z,3,REGULAR,2pt,Jump Shot,[],1630563,94.03745072273325,68.87254901960785,1610612759,64,53,2022-01-09T18:23:13Z,3700000,94.0,4.0,1,right,MISS J. Primo 9' floating Shot,[1630563],1610612759.0,SAS,floating,,,Primo,J. Primo,,,,,9.45,Missed,,,,,,,,,,,,,,,,,,,
378,PT10M54.00S,2022-01-09T18:23:08.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,64,53,2022-01-09T18:23:13Z,3710000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,377.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
379,PT10M49.00S,2022-01-09T18:23:14.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630561,5.469776609724048,51.71568627450981,1610612751,64,53,2022-01-09T18:23:21Z,3720000,-9.0,-1.0,1,left,MISS D. Duke Jr. running reverse Layup,[1630561],1610612751.0,BKN,running reverse,,,Duke Jr.,D. Duke Jr.,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,,
380,PT10M45.00S,2022-01-09T18:23:18.0Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,64,53,2022-01-09T18:23:18Z,3730000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,379.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
381,PT10M42.00S,2022-01-09T18:23:21.0Z,3,REGULAR,turnover,bad pass,[],1630563,,,1610612759,64,53,2022-01-09T18:23:25Z,3740000,,,0,,J. Primo bad pass TURNOVER (3 TO),"[1630563, 201142]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,3.0,,,,,,,Durant,201142.0,
382,PT10M42.00S,2022-01-09T18:23:21.0Z,3,REGULAR,steal,,[],201142,,,1610612751,64,53,2022-01-09T18:23:23Z,3750000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT10M38.00S,2022-01-09T18:23:24.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630561,5.732588699080158,49.01960784313725,1610612751,66,53,2022-01-09T18:23:34Z,3760000,5.0,1.0,1,left,D. Duke Jr. running Layup (6 PTS) (K. Durant 3 AST),"[1630561, 201142]",1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,0.51,Made,,,,,,,,,,,6.0,K. Durant,201142.0,3.0,,,,,
385,PT10M19.00S,2022-01-09T18:23:43.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.72996057818659,49.50980392156863,1610612759,66,55,2022-01-09T18:23:49Z,3780000,-2.0,63.0,1,right,D. Murray 6' turnaround Jump Shot (13 PTS),[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,6.28,Made,,,,,,,,,,,13.0,,,,,,,,
386,PT10M02.00S,2022-01-09T18:24:02.6Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612751,66,55,2022-01-09T18:24:14Z,3790000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Claxton 2 FT),"[1627751, 1629651]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,1179.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,
388,PT10M02.00S,2022-01-09T18:24:36.3Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,67,55,2022-01-09T18:24:55Z,3810000,,,0,,N. Claxton Free Throw 1 of 2 (10 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
389,PT10M02.00S,2022-01-09T18:24:36.3Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,67,55,2022-01-09T18:24:55Z,3820000,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
390,PT09M59.00S,2022-01-09T18:24:39.3Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,67,55,2022-01-09T18:24:55Z,3830000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,389.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
391,PT09M47.00S,2022-01-09T18:25:06.8Z,3,REGULAR,3pt,Jump Shot,[],1629022,90.62089356110381,5.147058823529411,1610612759,67,55,2022-01-09T18:25:11Z,3840000,-224.0,36.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,,
392,PT09M44.00S,2022-01-09T18:25:09.8Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,67,55,2022-01-09T18:25:11Z,3850000,,,0,,N. Claxton REBOUND (Off:1 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,391.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
393,PT09M33.00S,2022-01-09T18:25:20.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,9.806176084099869,59.31372549019608,1610612751,69,55,2022-01-09T18:25:24Z,3860000,-47.0,40.0,1,left,J. Harden 6' driving floating bank Jump Shot (11 PTS),[201935],1610612751.0,BKN,driving floating bank,,,Harden,J. Harden,,,,,6.12,Made,,,,,,,,,,,11.0,,,,,,,,
394,PT09M10.00S,2022-01-09T18:25:47.2Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612759,69,55,2022-01-09T18:25:55Z,3870000,,,0,,J. Harden shooting personal FOUL (1 PF) (Poeltl 2 FT),"[201935, 1627751]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,202053.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,,
396,PT09M10.00S,2022-01-09T18:26:17.5Z,3,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,69,55,2022-01-09T18:26:17Z,3890000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
397,PT09M10.00S,2022-01-09T18:26:17.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,69,55,2022-01-09T18:26:17Z,3900000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,396.0,,,,,,,,,,,,,,,,,,
398,PT09M10.00S,2022-01-09T18:26:35.7Z,3,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,69,56,2022-01-09T18:26:35Z,3910000,,,0,,J. Poeltl Free Throw 2 of 2 (7 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,,,,,,,,,,,7.0,,,,,,,,
399,PT08M56.00S,2022-01-09T18:26:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.85742444152431,51.225490196078425,1610612751,69,56,2022-01-09T18:26:56Z,3920000,-6.0,50.0,1,left,MISS J. Harden driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
400,PT08M54.00S,2022-01-09T18:26:54.8Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,69,56,2022-01-09T18:26:56Z,3930000,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,399.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
401,PT08M50.00S,2022-01-09T18:26:58.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628966,92.9862023653088,48.77450980392157,1610612759,69,58,2022-01-09T18:27:08Z,3940000,-6.0,13.0,1,right,K. Bates-Diop running DUNK (4 PTS) (D. Murray 8 AST),"[1628966, 1627749]",1610612759.0,SAS,running,,,Bates-Diop,K. Bates-Diop,,,,,1.47,Made,,,,,,,,,,,4.0,D. Murray,1627749.0,8.0,,,,,
403,PT08M38.00S,2022-01-09T18:27:10.7Z,3,REGULAR,3pt,Jump Shot,[],201988,28.203022339027594,18.38235294117647,1610612751,72,58,2022-01-09T18:27:15Z,3960000,158.0,213.0,1,left,P. Mills 26' 3PT  (10 PTS) (J. Harden 10 AST),"[201988, 201935]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.49,Made,,,,,,,,,,,10.0,J. Harden,201935.0,10.0,,,,,
405,PT08M24.00S,2022-01-09T18:27:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,91.93495400788436,55.392156862745104,1610612759,72,58,2022-01-09T18:27:28Z,3980000,27.0,23.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 201142]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,3.57,Missed,,,,,,,,,,,,,,,Durant,201142.0,,,
406,PT08M24.00S,2022-01-09T18:27:24.6Z,3,REGULAR,block,,[],201142,,,1610612759,72,58,2022-01-09T18:27:27Z,3990000,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M21.00S,2022-01-09T18:27:27.6Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,72,58,2022-01-09T18:27:28Z,4000000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,405.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
408,PT08M19.00S,2022-01-09T18:27:29.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201988,25.706307490144546,17.892156862745097,1610612751,72,58,2022-01-09T18:27:34Z,4010000,161.0,189.0,1,left,MISS P. Mills 24' running 3PT,[201988],1610612751.0,BKN,running,,,Mills,P. Mills,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
409,PT08M16.00S,2022-01-09T18:27:32.4Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,72,58,2022-01-09T18:27:34Z,4020000,,,0,,J. Poeltl REBOUND (Off:4 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,408.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
410,PT08M07.00S,2022-01-09T18:27:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,93.9060446780552,48.03921568627451,1610612759,72,60,2022-01-09T18:27:45Z,4030000,-10.0,5.0,1,right,K. Bates-Diop driving finger roll Layup (6 PTS) (L. Walker IV 2 AST),"[1628966, 1629022]",1610612759.0,SAS,driving finger roll,,,Bates-Diop,K. Bates-Diop,,,,,1.09,Made,,,,,,,,,,,6.0,L. Walker IV,1629022.0,2.0,,,,,
412,PT07M58.00S,2022-01-09T18:27:52.3Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,72,60,2022-01-09T18:28:01Z,4050000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612751.0,BKN,bad pass,,,Harden,J. Harden,,,,,,,,,,,1179.0,,,,,2.0,,,,,,,,,
413,PT07M39.00S,2022-01-09T18:28:21.0Z,3,REGULAR,foul,personal,['2freethrow'],201935,,,1610612759,72,60,2022-01-09T18:28:36Z,4060000,,,0,,J. Harden shooting personal FOUL (2 PF) (Walker IV 2 FT),"[201935, 1629022]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,,,,,,,202007.0,2.0,0.0,Walker IV,1629022.0,,,,,,,,,,
415,PT07M39.00S,2022-01-09T18:28:42.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629022,,,1610612759,72,61,2022-01-09T18:28:42Z,4080000,,,0,,L. Walker IV Free Throw 1 of 2 (13 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,,,,,,,13.0,,,,,,,,
416,PT07M39.00S,2022-01-09T18:28:44.1Z,3,REGULAR,substitution,out,[],1630561,,,1610612759,72,61,2022-01-09T18:28:48Z,4090000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M39.00S,2022-01-09T18:28:44.1Z,3,REGULAR,substitution,in,[],1630556,,,1610612759,72,61,2022-01-09T18:28:48Z,4100000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M39.00S,2022-01-09T18:29:00.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629022,,,1610612759,72,62,2022-01-09T18:29:00Z,4110000,,,0,,L. Walker IV Free Throw 2 of 2 (14 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
419,PT07M22.00S,2022-01-09T18:29:21.9Z,3,REGULAR,3pt,Jump Shot,[],201935,21.107095926412615,9.803921568627452,1610612751,72,62,2022-01-09T18:29:26Z,4120000,201.0,146.0,1,left,MISS J. Harden 24' 3PT,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
420,PT07M18.00S,2022-01-09T18:29:25.9Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,72,62,2022-01-09T18:29:26Z,4130000,,,0,,J. Poeltl REBOUND (Off:4 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,419.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
421,PT07M05.00S,2022-01-09T18:29:41.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,72,62,2022-01-09T18:29:41Z,4140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M58.00S,2022-01-09T18:29:59.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.40932982917214,58.57843137254902,1610612759,72,62,2022-01-09T18:30:04Z,4150000,43.0,28.0,1,right,MISS J. Poeltl driving Layup - blocked,"[1627751, 201142]",1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,5.14,Missed,,,,,,,,,,,,,,,Durant,201142.0,,,
423,PT06M58.00S,2022-01-09T18:29:59.0Z,3,REGULAR,block,,[],201142,,,1610612759,72,62,2022-01-09T18:30:01Z,4160000,,,0,,K. Durant BLOCK (3 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M53.00S,2022-01-09T18:30:04.0Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,72,62,2022-01-09T18:30:04Z,4170000,,,0,,J. Poeltl REBOUND (Off:5 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,422.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
425,PT06M53.00S,2022-01-09T18:30:03.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1627751,94.40999984741211,50.0,1610612759,72,64,2022-01-09T18:30:55Z,4180000,0.0,0.0,1,right,J. Poeltl putback DUNK (9 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,0.0,Made,,,,,,,,,,,9.0,,,,,,,,
426,PT06M36.00S,2022-01-09T18:30:21.0Z,3,REGULAR,3pt,Jump Shot,[],1630556,19.267411300919843,90.93137254901961,1610612751,75,64,2022-01-09T18:30:25Z,4190000,-205.0,129.0,1,left,K. Edwards 24' 3PT  (3 PTS) (K. Durant 4 AST),"[1630556, 201142]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,24.17,Made,,,,,,,,,,,3.0,K. Durant,201142.0,4.0,,,,,
428,PT06M24.00S,2022-01-09T18:30:39.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,75,64,2022-01-09T18:30:39Z,4210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M24.00S,2022-01-09T18:30:42.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,75,64,2022-01-09T18:30:42Z,4220000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M24.00S,2022-01-09T18:30:48.3Z,3,REGULAR,substitution,out,[],201988,,,1610612759,75,64,2022-01-09T18:33:23Z,4230000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M24.00S,2022-01-09T18:30:48.3Z,3,REGULAR,substitution,out,[],1629022,,,1610612759,75,64,2022-01-09T18:33:23Z,4240000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M24.00S,2022-01-09T18:30:48.3Z,3,REGULAR,substitution,out,[],1630563,,,1610612759,75,64,2022-01-09T18:33:23Z,4250000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M24.00S,2022-01-09T18:30:48.3Z,3,REGULAR,substitution,in,[],1630560,,,1610612759,75,64,2022-01-09T18:33:23Z,4260000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M24.00S,2022-01-09T18:30:48.3Z,3,REGULAR,substitution,in,[],204020,,,1610612759,75,64,2022-01-09T18:33:23Z,4270000,,,0,,SUB in: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M24.00S,2022-01-09T18:30:48.3Z,3,REGULAR,substitution,in,[],1627854,,,1610612759,75,64,2022-01-09T18:33:23Z,4280000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M18.00S,2022-01-09T18:33:48.0Z,3,REGULAR,turnover,lost ball,[],1628966,,,1610612759,75,64,2022-01-09T18:33:52Z,4290000,,,0,,K. Bates-Diop lost ball TURNOVER (2 TO),"[1628966, 1629651]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,2.0,,,,,,,Claxton,1629651.0,
437,PT06M18.00S,2022-01-09T18:33:48.0Z,3,REGULAR,steal,,[],1629651,,,1610612751,75,64,2022-01-09T18:34:18Z,4300000,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M14.00S,2022-01-09T18:33:51.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629651,5.995400788436268,48.77450980392157,1610612751,77,64,2022-01-09T18:33:57Z,4310000,6.0,4.0,1,left,N. Claxton running DUNK (12 PTS) (J. Harden 11 AST),"[1629651, 201935]",1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,0.72,Made,,,,,,,,,,,12.0,J. Harden,201935.0,11.0,,,,,
440,PT05M59.00S,2022-01-09T18:34:06.5Z,3,REGULAR,3pt,Jump Shot,[],1627854,90.62089356110381,95.83333333333334,1610612759,77,67,2022-01-09T18:34:11Z,4330000,229.0,36.0,1,right,B. Forbes 3PT  (8 PTS) (J. Poeltl 3 AST),"[1627854, 1627751]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,23.2,Made,,,,,,,,,,,8.0,J. Poeltl,1627751.0,3.0,,,,,
442,PT05M36.00S,2022-01-09T18:34:30.3Z,3,REGULAR,2pt,Jump Shot,[],1630560,11.12023653088042,68.62745098039215,1610612751,77,67,2022-01-09T18:34:34Z,4350000,-93.0,52.0,1,left,MISS C. Thomas 10' driving floating bank Shot,[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,10.66,Missed,,,,,,,,,,,,,,,,,,,
443,PT05M32.00S,2022-01-09T18:34:34.3Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,77,67,2022-01-09T18:34:34Z,4360000,,,0,,N. Claxton REBOUND (Off:2 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,442.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
444,PT05M32.00S,2022-01-09T18:34:33.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,79,67,2022-01-09T18:36:50Z,4370000,0.0,0.0,1,left,N. Claxton putback Layup (14 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,0.0,Made,,,,,,,,,,,14.0,,,,,,,,
