actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
531,PT08M38.00S,2022-02-18T02:27:16.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,83,90,2022-02-18T02:27:16Z,5200000,,,0,,D. Avdija REBOUND (Off:0 Def:8),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,530.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
532,PT08M29.00S,2022-02-18T02:27:24.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,95.3515111695138,3.9215686274509802,1610612764,83,93,2022-02-18T02:27:29Z,5210000,-230.0,-9.0,1,right,C. Kispert 3PT  (16 PTS) (D. Avdija 2 AST),"[1630557, 1630166]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.06,Made,,,,,16.0,,,D. Avdija,1630166.0,2.0,,,,,,,,,
534,PT08M12.00S,2022-02-18T02:27:44.4Z,4,REGULAR,foul,personal,[],1630166,,,1610612751,83,93,2022-02-18T02:27:49Z,5230000,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1630561]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,201245.0,,,,2.0,0.0,Duke Jr.,1630561.0,
536,PT08M12.00S,2022-02-18T02:27:50.5Z,4,REGULAR,substitution,out,[],200746,,,1610612751,83,93,2022-02-18T02:27:59Z,5250000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M12.00S,2022-02-18T02:27:50.5Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,83,93,2022-02-18T02:27:59Z,5260000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M12.00S,2022-02-18T02:27:50.5Z,4,REGULAR,substitution,in,[],203083,,,1610612751,83,93,2022-02-18T02:27:59Z,5270000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M12.00S,2022-02-18T02:27:50.5Z,4,REGULAR,substitution,in,[],203552,,,1610612751,83,93,2022-02-18T02:27:59Z,5280000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M59.00S,2022-02-18T02:28:18.3Z,4,REGULAR,turnover,lost ball,[],203552,,,1610612751,83,93,2022-02-18T02:28:21Z,5290000,,,0,,S. Curry lost ball TURNOVER (3 TO),"[203552, 1630557]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,3.0,Kispert,1630557.0,,,,,
541,PT07M59.00S,2022-02-18T02:28:18.3Z,4,REGULAR,steal,,[],1630557,,,1610612764,83,93,2022-02-18T02:29:12Z,5300000,,,0,,C. Kispert STEAL (2 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M52.00S,2022-02-18T02:28:32.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,83,93,2022-02-18T02:28:32Z,5310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M44.00S,2022-02-18T02:28:50.1Z,4,REGULAR,foul,personal,[],1630561,,,1610612764,83,93,2022-02-18T02:32:26Z,5320000,,,0,,D. Duke Jr. personal FOUL (2 PF),"[1630561, 202397]",1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,201245.0,,,,2.0,0.0,Smith,202397.0,
545,PT07M34.00S,2022-02-18T02:29:21.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202397,74.58935611038108,46.81372549019608,1610612764,83,95,2022-02-18T02:35:07Z,5340000,-16.0,186.0,1,right,I. Smith 18' pullup Jump Shot (8 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,18.71,Made,,,,,8.0,,,,,,,,,,,,,,
546,PT07M11.00S,2022-02-18T02:29:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,8.229303547963205,50.73529411764706,1610612751,83,95,2022-02-18T02:29:48Z,5350000,-4.0,25.0,1,left,MISS B. Brown driving Layup - blocked,"[1628971, 1630264]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,2.52,Missed,,,,,,Gill,1630264.0,,,,,,,,,,,,
547,PT07M11.00S,2022-02-18T02:29:45.0Z,4,REGULAR,block,,[],1630264,,,1610612751,83,95,2022-02-18T02:29:47Z,5360000,,,0,,A. Gill BLOCK (2 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M11.00S,2022-02-18T02:29:45.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,83,95,2022-02-18T02:29:48Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,,,
549,PT07M11.00S,2022-02-18T02:29:54.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,83,95,2022-02-18T02:29:54Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M11.00S,2022-02-18T02:29:55.0Z,4,REGULAR,substitution,out,[],1630561,,,1610612751,83,95,2022-02-18T02:29:57Z,5390000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M11.00S,2022-02-18T02:29:55.0Z,4,REGULAR,substitution,in,[],1630560,,,1610612751,83,95,2022-02-18T02:29:57Z,5400000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M10.00S,2022-02-18T02:30:12.7Z,4,REGULAR,foul,personal,[],1630264,,,1610612751,83,95,2022-02-18T02:30:20Z,5410000,,,0,,A. Gill personal FOUL (3 PF),"[1630264, 203083]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,201245.0,,,,3.0,0.0,Drummond,203083.0,
554,PT07M03.00S,2022-02-18T02:30:37.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,10.068988173455978,2.696078431372549,1610612751,86,95,2022-02-18T02:30:41Z,5430000,237.0,42.0,1,left,C. Thomas 24' 3PT  (12 PTS) (P. Mills 3 AST),"[1630560, 201988]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,24.02,Made,,,,,12.0,,,P. Mills,201988.0,3.0,,,,,,,,,
556,PT06M48.00S,2022-02-18T02:30:52.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,92.9862023653088,51.71568627450981,1610612764,86,97,2022-02-18T02:30:56Z,5450000,9.0,13.0,1,right,R. Hachimura cutting DUNK (13 PTS) (C. Kispert 1 AST),"[1629060, 1630557]",1610612764.0,WAS,cutting,,,Hachimura,R. Hachimura,,,,,1.59,Made,,,,,13.0,,,C. Kispert,1630557.0,1.0,,,,,,,,,
559,PT06M29.00S,2022-02-18T02:31:11.3Z,4,REGULAR,2pt,Jump Shot,[],201988,20.581471747700395,28.186274509803923,1610612751,86,97,2022-02-18T02:31:18Z,5470000,109.0,141.0,1,left,MISS P. Mills 17' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,17.83,Missed,,,,,,,,,,,,,,,,,,,
560,PT06M28.00S,2022-02-18T02:31:12.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,86,97,2022-02-18T02:31:18Z,5480000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,,,,
561,PT06M28.00S,2022-02-18T02:31:17.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,86,97,2022-02-18T02:31:17Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M28.00S,2022-02-18T02:31:21.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,86,97,2022-02-18T02:31:21Z,5500000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M28.00S,2022-02-18T02:31:23.1Z,4,REGULAR,substitution,out,[],203083,,,1610612764,86,97,2022-02-18T02:33:56Z,5510000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M28.00S,2022-02-18T02:31:23.1Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,86,97,2022-02-18T02:33:56Z,5520000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M28.00S,2022-02-18T02:31:23.1Z,4,REGULAR,substitution,in,[],200746,,,1610612764,86,97,2022-02-18T02:33:56Z,5530000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M28.00S,2022-02-18T02:31:23.1Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,86,97,2022-02-18T02:33:56Z,5540000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M11.00S,2022-02-18T02:34:26.7Z,4,REGULAR,3pt,Jump Shot,[],202397,94.43166885676742,95.83333333333334,1610612764,86,97,2022-02-18T02:34:32Z,5550000,229.0,0.0,1,right,MISS I. Smith 3PT,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
569,PT06M06.00S,2022-02-18T02:34:31.7Z,4,REGULAR,rebound,defensive,[],203552,,,1610612751,86,97,2022-02-18T02:34:32Z,5560000,,,0,,S. Curry REBOUND (Off:1 Def:3),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,568.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
570,PT05M57.00S,2022-02-18T02:34:40.2Z,4,REGULAR,3pt,Jump Shot,[],1630560,33.459264126149804,51.470588235294116,1610612751,86,97,2022-02-18T02:34:46Z,5570000,-7.0,262.0,1,left,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
571,PT05M55.00S,2022-02-18T02:34:42.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,86,97,2022-02-18T02:34:46Z,5580000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,,,
572,PT05M55.00S,2022-02-18T02:34:46.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,86,97,2022-02-18T02:34:46Z,5590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M42.00S,2022-02-18T02:35:05.8Z,4,REGULAR,turnover,bad pass,[],1630264,,,1610612764,86,97,2022-02-18T02:39:05Z,5600000,,,0,,A. Gill bad pass TURNOVER (2 TO),"[1630264, 201988]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,2.0,Mills,201988.0,,,,,
574,PT05M42.00S,2022-02-18T02:35:05.8Z,4,REGULAR,steal,,[],201988,,,1610612751,86,97,2022-02-18T02:35:07Z,5610000,,,0,,P. Mills STEAL (2 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M39.00S,2022-02-18T02:35:09.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201988,6.389618922470433,50.73529411764706,1610612751,88,97,2022-02-18T02:35:14Z,5620000,-4.0,8.0,1,left,P. Mills running finger roll Layup (22 PTS),[201988],1610612751.0,BKN,running finger roll,,,Mills,P. Mills,,,,,0.85,Made,,,,,22.0,,,,,,,,,,,,,,
576,PT05M20.00S,2022-02-18T02:35:31.6Z,4,REGULAR,foul,personal,['2freethrow'],200746,,,1610612764,88,97,2022-02-18T02:35:53Z,5630000,,,0,,L. Aldridge shooting personal FOUL (4 PF) (Gill 2 FT),"[200746, 1630264]",1610612751.0,BKN,shooting,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,1148.0,,,,4.0,0.0,Gill,1630264.0,
578,PT05M20.00S,2022-02-18T02:35:58.7Z,4,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,88,98,2022-02-18T02:35:58Z,5650000,,,0,,A. Gill Free Throw 1 of 2 (9 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
579,PT05M20.00S,2022-02-18T02:35:58.7Z,4,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,88,98,2022-02-18T02:36:14Z,5660000,,,0,,MISS A. Gill Free Throw 2 of 2,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,Missed,,,,,,,,,,,,,,,,,,,
580,PT05M17.00S,2022-02-18T02:36:01.7Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,88,98,2022-02-18T02:36:14Z,5670000,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,579.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
581,PT05M09.00S,2022-02-18T02:36:22.3Z,4,REGULAR,3pt,Jump Shot,[],1630560,20.97568988173456,90.44117647058823,1610612751,91,98,2022-02-18T02:36:26Z,5680000,-202.0,145.0,1,left,C. Thomas 24' 3PT  (15 PTS) (S. Curry 4 AST),"[1630560, 203552]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,24.86,Made,,,,,15.0,,,S. Curry,203552.0,4.0,,,,,,,,,
583,PT04M54.00S,2022-02-18T02:36:37.0Z,4,REGULAR,3pt,Jump Shot,[],1630264,93.24901445466492,2.941176470588235,1610612764,91,101,2022-02-18T02:36:41Z,5700000,-235.0,11.0,1,right,A. Gill 3PT  (12 PTS) (K. Kuzma 5 AST),"[1630264, 1628398]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,23.56,Made,,,,,12.0,,,K. Kuzma,1628398.0,5.0,,,,,,,,,
585,PT04M41.00S,2022-02-18T02:36:53.4Z,4,REGULAR,foul,personal,[],1630264,,,1610612751,91,101,2022-02-18T02:37:11Z,5720000,,,0,,A. Gill personal FOUL (4 PF),"[1630264, 201988]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,202053.0,,,,4.0,0.0,Mills,201988.0,
587,PT04M41.00S,2022-02-18T02:37:01.5Z,4,REGULAR,substitution,out,[],1630557,,,1610612751,91,101,2022-02-18T02:37:06Z,5740000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M41.00S,2022-02-18T02:37:01.5Z,4,REGULAR,substitution,in,[],203484,,,1610612751,91,101,2022-02-18T02:37:06Z,5750000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M35.00S,2022-02-18T02:37:23.6Z,4,REGULAR,foul,personal,[],1628398,,,1610612751,91,101,2022-02-18T02:37:29Z,5760000,,,0,,K. Kuzma personal FOUL (2 PF),"[1628398, 200746]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,201245.0,,,,2.0,0.0,Aldridge,200746.0,
591,PT04M22.00S,2022-02-18T02:37:48.8Z,4,REGULAR,2pt,Jump Shot,[],200746,7.5722733245729295,18.137254901960784,1610612751,93,101,2022-02-18T02:37:54Z,5780000,159.0,19.0,1,left,L. Aldridge 16' Jump Shot (13 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,16.04,Made,,,,,13.0,,,,,,,,,,,,,,
592,PT04M22.00S,2022-02-18T02:37:53.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628398,,,1610612751,93,101,2022-02-18T02:38:00Z,5790000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Aldridge 1 FT),"[1628398, 200746]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,201245.0,,,,3.0,0.0,Aldridge,200746.0,
594,PT04M22.00S,2022-02-18T02:38:23.0Z,4,REGULAR,freethrow,1 of 1,[],200746,,,1610612751,94,101,2022-02-18T02:38:23Z,5810000,,,0,,L. Aldridge Free Throw 1 of 1 (14 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
595,PT04M04.00S,2022-02-18T02:38:41.5Z,4,REGULAR,3pt,Jump Shot,[],202397,85.75886990801577,4.6568627450980395,1610612764,94,104,2022-02-18T02:38:45Z,5820000,-227.0,81.0,1,right,I. Smith 24' 3PT step back (11 PTS),[202397],1610612764.0,WAS,step back,,,Smith,I. Smith,,,,,24.09,Made,,,,,11.0,,,,,,,,,,,,,,
596,PT03M50.00S,2022-02-18T02:38:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630560,28.597240473061763,21.568627450980394,1610612751,94,104,2022-02-18T02:39:02Z,5830000,142.0,216.0,1,left,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
597,PT03M48.00S,2022-02-18T02:38:56.9Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,94,104,2022-02-18T02:39:02Z,5840000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,596.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
598,PT03M48.00S,2022-02-18T02:39:01.6Z,4,REGULAR,foul,personal,[],201988,,,1610612764,94,104,2022-02-18T02:39:07Z,5850000,,,0,,P. Mills personal FOUL (2 PF),"[201988, 203484]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,202053.0,,,,2.0,0.0,Caldwell-Pope,203484.0,
600,PT03M48.00S,2022-02-18T02:39:16.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,94,104,2022-02-18T02:39:16Z,5870000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M36.00S,2022-02-18T02:41:01.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,92.9862023653088,49.754901960784316,1610612764,94,106,2022-02-18T02:41:05Z,5880000,-1.0,13.0,1,right,R. Hachimura cutting DUNK (15 PTS) (I. Smith 5 AST),"[1629060, 202397]",1610612764.0,WAS,cutting,,,Hachimura,R. Hachimura,,,,,1.35,Made,,,,,15.0,,,I. Smith,202397.0,5.0,,,,,,,,,
603,PT03M21.00S,2022-02-18T02:41:17.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612751,94,106,2022-02-18T02:41:34Z,5900000,,,0,,A. Gill shooting personal FOUL (5 PF) (Thomas 2 FT),"[1630264, 1630560]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,,,,,,,,,,,,,202053.0,,,,5.0,0.0,Thomas,1630560.0,
605,PT03M21.00S,2022-02-18T02:41:48.7Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,95,106,2022-02-18T02:41:48Z,5920000,,,0,,C. Thomas Free Throw 1 of 2 (16 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
606,PT03M21.00S,2022-02-18T02:42:04.3Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,96,106,2022-02-18T02:42:04Z,5930000,,,0,,C. Thomas Free Throw 2 of 2 (17 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
607,PT03M03.00S,2022-02-18T02:42:24.0Z,4,REGULAR,turnover,lost ball,[],1628398,,,1610612764,96,106,2022-02-18T02:42:28Z,5940000,,,0,,K. Kuzma lost ball TURNOVER (7 TO),"[1628398, 201988]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,7.0,Mills,201988.0,,,,,
608,PT03M03.00S,2022-02-18T02:42:24.0Z,4,REGULAR,steal,,[],201988,,,1610612751,96,106,2022-02-18T02:42:45Z,5950000,,,0,,P. Mills STEAL (3 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M58.00S,2022-02-18T02:42:28.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,6.652431011826544,45.09803921568628,1610612751,98,106,2022-02-18T02:42:33Z,5960000,25.0,10.0,1,left,B. Brown running Layup (10 PTS),[1628971],1610612751.0,BKN,running,,,Brown,B. Brown,,,,,2.65,Made,,,,,10.0,,,,,,,,,,,,,,
610,PT02M38.00S,2022-02-18T02:42:51.8Z,4,REGULAR,foul,offensive,['inpenalty'],1629060,,,1610612764,98,106,2022-02-18T02:43:02Z,5970000,,,0,,R. Hachimura offensive FOUL (1 PF),"[1629060, 201988]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,201245.0,,,,1.0,0.0,Mills,201988.0,
612,PT02M38.00S,2022-02-18T02:42:51.8Z,4,REGULAR,turnover,offensive foul,[],1629060,,,1610612764,98,106,2022-02-18T02:42:51Z,5990000,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,201245.0,1.0,,,,,,,
613,PT02M38.00S,2022-02-18T02:42:59.4Z,4,REGULAR,substitution,out,[],1630264,,,1610612751,98,106,2022-02-18T02:43:03Z,6000000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M38.00S,2022-02-18T02:42:59.4Z,4,REGULAR,substitution,in,[],1630166,,,1610612751,98,106,2022-02-18T02:43:03Z,6010000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M31.00S,2022-02-18T02:43:17.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630560,7.835085413929041,63.970588235294116,1610612751,100,106,2022-02-18T02:43:22Z,6020000,-70.0,21.0,1,left,C. Thomas 7' driving floating Jump Shot (19 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,7.3,Made,,,,,19.0,,,,,,,,,,,,,,
616,PT02M13.00S,2022-02-18T02:43:36.0Z,4,REGULAR,2pt,Jump Shot,[],202397,73.66951379763469,43.13725490196079,1610612764,100,108,2022-02-18T02:43:39Z,6030000,-34.0,195.0,1,right,I. Smith 19' pullup Jump Shot (13 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,19.8,Made,,,,,13.0,,,,,,,,,,,,,,
617,PT01M57.00S,2022-02-18T02:43:50.9Z,4,REGULAR,turnover,bad pass,[],1630560,,,1610612751,100,108,2022-02-18T02:43:54Z,6040000,,,0,,C. Thomas bad pass TURNOVER (2 TO),"[1630560, 1630166]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,2.0,Avdija,1630166.0,,,,,
618,PT01M57.00S,2022-02-18T02:43:50.9Z,4,REGULAR,steal,,[],1630166,,,1610612764,100,108,2022-02-18T02:43:53Z,6050000,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M55.00S,2022-02-18T02:43:55.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,93.64323258869908,49.01960784313725,1610612764,100,110,2022-02-18T02:43:59Z,6060000,-5.0,7.0,1,right,D. Avdija running DUNK (13 PTS),[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,0.88,Made,,,,,13.0,,,,,,,,,,,,,,
620,PT01M42.00S,2022-02-18T02:44:12.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612751,100,110,2022-02-18T02:44:32Z,6070000,,,0,,D. Avdija shooting personal FOUL (3 PF) (Thomas 2 FT),"[1630166, 1630560]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,201245.0,,,,3.0,0.0,Thomas,1630560.0,
622,PT01M42.00S,2022-02-18T02:44:38.2Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,100,110,2022-02-18T02:44:38Z,6090000,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
623,PT01M42.00S,2022-02-18T02:44:38.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,100,110,2022-02-18T02:44:38Z,6100000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,622.0,,,,,,,,,,,,,,,,,,
624,PT01M42.00S,2022-02-18T02:44:53.5Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,101,110,2022-02-18T02:44:53Z,6110000,,,0,,C. Thomas Free Throw 2 of 2 (20 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
625,PT01M30.00S,2022-02-18T02:45:06.8Z,4,REGULAR,3pt,Jump Shot,[],1629060,68.15045992115637,66.17647058823529,1610612764,101,113,2022-02-18T02:45:13Z,6120000,81.0,247.0,1,right,R. Hachimura 25' 3PT  (18 PTS) (I. Smith 6 AST),"[1629060, 202397]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,25.98,Made,,,,,18.0,,,I. Smith,202397.0,6.0,,,,,,,,,
627,PT01M29.00S,2022-02-18T02:45:14.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,101,113,2022-02-18T02:45:14Z,6140000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
