actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
177,PT09M55.00S,2021-11-28T01:11:11.4Z,2,REGULAR,rebound,offensive,[],201935,,,1610612751,22,40,2021-11-28T01:11:11Z,1750000,,,0,,J. Harden REBOUND (Off:2 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,176.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
178,PT09M54.00S,2021-11-28T01:11:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,7.5722733245729295,51.71568627450981,1610612751,22,40,2021-11-28T01:11:22Z,1760000,-9.0,19.0,1,left,MISS J. Harden reverse Layup - blocked,"[201935, 201580]",1610612751.0,BKN,reverse,,,Harden,J. Harden,,,,,2.06,Missed,,,,,,,,,,,,,,,,,McGee,201580.0,
179,PT09M54.00S,2021-11-28T01:11:12.7Z,2,REGULAR,block,,[],201580,,,1610612751,22,40,2021-11-28T01:11:14Z,1770000,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M51.00S,2021-11-28T01:11:15.7Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,22,40,2021-11-28T01:11:22Z,1780000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
181,PT09M42.00S,2021-11-28T01:11:26.5Z,2,REGULAR,foul,personal,[],201935,,,1610612756,22,40,2021-11-28T01:11:44Z,1790000,,,0,,J. Harden personal FOUL (2 PF),"[201935, 201580]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,McGee,201580.0,,,
183,PT09M40.00S,2021-11-28T01:11:44.5Z,2,REGULAR,3pt,Jump Shot,[],1629013,69.59592641261499,70.58823529411765,1610612756,22,40,2021-11-28T01:11:50Z,1810000,103.0,233.0,1,right,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
184,PT09M36.00S,2021-11-28T01:11:48.5Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,22,40,2021-11-28T01:11:50Z,1820000,,,0,,J. Harden REBOUND (Off:2 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,183.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
185,PT09M31.00S,2021-11-28T01:11:53.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201988,31.488173455978973,59.55882352941176,1610612751,25,40,2021-11-28T01:12:14Z,1830000,-48.0,243.0,1,left,P. Mills 24' 3PT pullup (6 PTS) (J. Harden 6 AST),"[201988, 201935]",1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,24.81,Made,,,,,6.0,,,,J. Harden,201935.0,6.0,,,,,,,,
187,PT09M15.00S,2021-11-28T01:12:08.8Z,2,REGULAR,2pt,Jump Shot,[],201580,77.4802890932983,53.18627450980392,1610612756,25,40,2021-11-28T01:12:27Z,1850000,16.0,159.0,1,right,MISS J. McGee 16' Jump Shot,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,16.0,Missed,,,,,,,,,,,,,,,,,,,
188,PT09M15.00S,2021-11-28T01:12:08.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,25,40,2021-11-28T01:12:27Z,1860000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,
189,PT09M14.00S,2021-11-28T01:12:17.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,25,40,2021-11-28T01:12:17Z,1870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M14.00S,2021-11-28T01:12:18.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,25,40,2021-11-28T01:12:28Z,1880000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M14.00S,2021-11-28T01:12:18.0Z,2,REGULAR,substitution,in,[],101108,,,1610612756,25,40,2021-11-28T01:12:28Z,1890000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M09.00S,2021-11-28T01:12:44.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,94.03745072273325,49.50980392156863,1610612756,25,42,2021-11-28T01:12:49Z,1900000,-2.0,4.0,1,right,M. Bridges driving Layup (7 PTS) (L. Shamet 1 AST),"[1628969, 1629013]",1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,0.43,Made,,,,,7.0,,,,L. Shamet,1629013.0,1.0,,,,,,,,
194,PT08M52.00S,2021-11-28T01:13:00.3Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612751,25,42,2021-11-28T01:13:05Z,1920000,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1628969]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,3.0,Bridges,1628969.0,,,,,,,,,,,
195,PT08M52.00S,2021-11-28T01:13:00.3Z,2,REGULAR,steal,,[],1628969,,,1610612756,25,42,2021-11-28T01:13:02Z,1930000,,,0,,M. Bridges STEAL (3 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M50.00S,2021-11-28T01:13:04.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,94.03745072273325,50.0,1610612756,25,44,2021-11-28T01:13:15Z,1940000,0.0,4.0,1,right,M. Bridges running DUNK (9 PTS),[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,0.35,Made,,,,,9.0,,,,,,,,,,,,,,
197,PT08M50.00S,2021-11-28T01:13:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,25,44,2021-11-28T01:13:12Z,1950000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M50.00S,2021-11-28T01:15:16.7Z,2,REGULAR,substitution,out,[],1628975,,,1610612751,25,44,2021-11-28T01:15:46Z,1960000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M50.00S,2021-11-28T01:15:16.7Z,2,REGULAR,substitution,out,[],201988,,,1610612751,25,44,2021-11-28T01:15:46Z,1970000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M50.00S,2021-11-28T01:15:16.7Z,2,REGULAR,substitution,in,[],201142,,,1610612751,25,44,2021-11-28T01:15:46Z,1980000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M50.00S,2021-11-28T01:15:16.7Z,2,REGULAR,substitution,in,[],1627761,,,1610612751,25,44,2021-11-28T01:15:46Z,1990000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M29.00S,2021-11-28T01:16:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.325229960578188,60.29411764705882,1610612751,27,44,2021-11-28T01:16:29Z,2000000,-51.0,92.0,1,left,K. Durant 10' pullup Jump Shot (7 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.51,Made,,,,,7.0,,,,,,,,,,,,,,
203,PT08M11.00S,2021-11-28T01:16:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201580,94.03745072273325,51.9607843137255,1610612756,27,44,2021-11-28T01:16:46Z,2010000,10.0,4.0,1,right,MISS J. McGee cutting Layup,[201580],1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,1.04,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M08.00S,2021-11-28T01:16:45.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,27,44,2021-11-28T01:16:46Z,2020000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,203.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
205,PT07M48.00S,2021-11-28T01:17:04.9Z,2,REGULAR,2pt,Jump Shot,[],201142,15.062417871222076,70.83333333333334,1610612751,27,44,2021-11-28T01:17:09Z,2030000,-104.0,89.0,1,left,MISS K. Durant 13' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,13.71,Missed,,,,,,,,,,,,,,,,,,,
206,PT07M45.00S,2021-11-28T01:17:07.9Z,2,REGULAR,rebound,offensive,[],200794,,,1610612751,27,44,2021-11-28T01:17:09Z,2040000,,,0,,P. Millsap REBOUND (Off:1 Def:0),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,205.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
207,PT07M43.00S,2021-11-28T01:17:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200794,5.995400788436268,50.0,1610612751,29,44,2021-11-28T01:17:25Z,2050000,0.0,4.0,1,left,P. Millsap putback Layup (2 PTS),[200794],1610612751.0,BKN,putback,,,Millsap,P. Millsap,,,,,0.39,Made,,,,,2.0,,,,,,,,,,,,,,
208,PT07M20.00S,2021-11-28T01:17:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,93.51182654402102,50.245098039215684,1610612756,29,46,2021-11-28T01:17:39Z,2060000,1.0,8.0,1,right,L. Shamet driving Layup (5 PTS),[1629013],1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,0.86,Made,,,,,5.0,,,,,,,,,,,,,,
209,PT07M06.00S,2021-11-28T01:17:46.7Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612751,29,46,2021-11-28T01:17:52Z,2070000,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 1628969]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,2.0,Bridges,1628969.0,,,,,,,,,,,
210,PT07M06.00S,2021-11-28T01:17:46.7Z,2,REGULAR,steal,,[],1628969,,,1610612756,29,46,2021-11-28T01:18:11Z,2080000,,,0,,M. Bridges STEAL (4 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M03.00S,2021-11-28T01:17:50.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629661,94.1688567674113,51.225490196078425,1610612756,29,48,2021-11-28T01:18:38Z,2090000,6.0,2.0,1,right,C. Johnson running DUNK (5 PTS) (M. Bridges 1 AST),"[1629661, 1628969]",1610612756.0,PHX,running,,,Johnson,C. Johnson,,,,,0.65,Made,,,,,5.0,,,,M. Bridges,1628969.0,1.0,,,,,,,,
213,PT06M51.00S,2021-11-28T01:18:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612751,29,48,2021-11-28T01:18:26Z,2110000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Harden 2 FT),"[1628969, 201935]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Harden,201935.0,,,
215,PT06M51.00S,2021-11-28T01:18:35.1Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,30,48,2021-11-28T01:18:35Z,2130000,,,0,,J. Harden Free Throw 1 of 2 (3 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
216,PT06M51.00S,2021-11-28T01:18:35.9Z,2,REGULAR,substitution,out,[],200794,,,1610612751,30,48,2021-11-28T01:18:46Z,2140000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M51.00S,2021-11-28T01:18:35.9Z,2,REGULAR,substitution,out,[],201580,,,1610612751,30,48,2021-11-28T01:18:46Z,2150000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M51.00S,2021-11-28T01:18:35.9Z,2,REGULAR,substitution,in,[],200746,,,1610612751,30,48,2021-11-28T01:18:46Z,2160000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M51.00S,2021-11-28T01:18:35.9Z,2,REGULAR,substitution,in,[],1629028,,,1610612751,30,48,2021-11-28T01:18:46Z,2170000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M51.00S,2021-11-28T01:18:58.7Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,31,48,2021-11-28T01:18:58Z,2180000,,,0,,J. Harden Free Throw 2 of 2 (4 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
221,PT06M40.00S,2021-11-28T01:19:12.0Z,2,REGULAR,3pt,Jump Shot,[],101108,70.12155059132719,25.49019607843137,1610612756,31,51,2021-11-28T01:19:35Z,2190000,-123.0,228.0,1,right,C. Paul 25' 3PT running pullup (7 PTS),[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,25.92,Made,,,,,7.0,,,,,,,,,,,,,,
222,PT06M24.00S,2021-11-28T01:19:28.2Z,2,REGULAR,3pt,Jump Shot,[],201142,28.07161629434954,77.20588235294117,1610612751,31,51,2021-11-28T01:19:32Z,2200000,-136.0,211.0,1,left,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
223,PT06M22.00S,2021-11-28T01:19:30.2Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,31,51,2021-11-28T01:19:32Z,2210000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,222.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
224,PT06M17.00S,2021-11-28T01:19:35.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,93.11760840998686,97.79411764705883,1610612756,31,51,2021-11-28T01:19:46Z,2220000,239.0,12.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,,
225,PT06M14.00S,2021-11-28T01:19:38.6Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,31,51,2021-11-28T01:19:46Z,2230000,,,0,,J. Harden REBOUND (Off:2 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,224.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
226,PT06M07.00S,2021-11-28T01:19:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201949,5.732588699080158,48.529411764705884,1610612751,31,51,2021-11-28T01:19:50Z,2240000,7.0,1.0,1,left,MISS J. Johnson Layup,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,0.75,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M07.00S,2021-11-28T01:19:45.5Z,2,REGULAR,rebound,offensive,[],201949,,,1610612751,31,51,2021-11-28T01:19:50Z,2250000,,,0,,J. Johnson REBOUND (Off:1 Def:0),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,226.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
228,PT06M03.00S,2021-11-28T01:19:48.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201949,5.590000152587891,50.0,1610612751,33,51,2021-11-28T01:19:48Z,2260000,0.0,0.0,1,left,J. Johnson tip Layup (2 PTS),[201949],1610612751.0,BKN,tip,,,Johnson,J. Johnson,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
229,PT05M45.00S,2021-11-28T01:20:07.3Z,2,REGULAR,3pt,Jump Shot,[],101108,68.80749014454665,33.82352941176471,1610612756,33,51,2021-11-28T01:20:12Z,2270000,-81.0,241.0,1,right,MISS C. Paul 25' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
230,PT05M42.00S,2021-11-28T01:20:10.3Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,33,51,2021-11-28T01:20:12Z,2280000,,,0,,J. Harden REBOUND (Off:2 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,229.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
231,PT05M36.00S,2021-11-28T01:20:17.2Z,2,REGULAR,2pt,Jump Shot,[],201142,12.959921156373195,22.794117647058822,1610612751,33,51,2021-11-28T01:20:23Z,2290000,136.0,69.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.26,Missed,,,,,,,,,,,,,,,,,,,
232,PT05M30.00S,2021-11-28T01:20:22.3Z,2,REGULAR,rebound,offensive,[],1627761,,,1610612751,33,51,2021-11-28T01:20:22Z,2300000,,,0,,D. Bembry REBOUND (Off:1 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
233,PT05M30.00S,2021-11-28T01:20:22.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627761,5.590000152587891,50.0,1610612751,33,51,2021-11-28T01:20:25Z,2310000,0.0,0.0,1,left,MISS D. Bembry putback Layup,[1627761],1610612751.0,BKN,putback,,,Bembry,D. Bembry,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
234,PT05M30.00S,2021-11-28T01:20:22.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,33,51,2021-11-28T01:20:25Z,2320000,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
235,PT05M26.00S,2021-11-28T01:20:25.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,76.2976346911958,88.48039215686273,1610612756,33,51,2021-11-28T01:20:31Z,2330000,192.0,170.0,1,right,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
236,PT05M23.00S,2021-11-28T01:20:28.7Z,2,REGULAR,rebound,offensive,[],1629013,,,1610612756,33,51,2021-11-28T01:20:28Z,2340000,,,0,,L. Shamet REBOUND (Off:1 Def:0),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,235.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
237,PT05M19.00S,2021-11-28T01:20:33.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629013,77.4802890932983,53.18627450980392,1610612756,33,51,2021-11-28T01:20:37Z,2350000,16.0,159.0,1,right,MISS L. Shamet 16' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,16.0,Missed,,,,,,,,,,,,,,,,,,,
238,PT05M15.00S,2021-11-28T01:20:37.2Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,33,51,2021-11-28T01:20:37Z,2360000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,237.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
239,PT05M11.00S,2021-11-28T01:20:41.6Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612751,33,51,2021-11-28T01:20:46Z,2370000,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1628969]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,4.0,Bridges,1628969.0,,,,,,,,,,,
240,PT05M11.00S,2021-11-28T01:20:41.6Z,2,REGULAR,steal,,[],1628969,,,1610612756,33,51,2021-11-28T01:20:43Z,2380000,,,0,,M. Bridges STEAL (5 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M04.00S,2021-11-28T01:20:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,91.80354796320631,53.18627450980392,1610612756,33,51,2021-11-28T01:21:04Z,2390000,16.0,25.0,1,right,MISS M. Bridges running Layup - blocked,"[1628969, 201949]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,2.92,Missed,,,,,,,,,,,,,,,,,Johnson,201949.0,
242,PT05M04.00S,2021-11-28T01:20:48.0Z,2,REGULAR,block,,[],201949,,,1610612756,33,51,2021-11-28T01:20:51Z,2400000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M01.00S,2021-11-28T01:20:51.0Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,33,51,2021-11-28T01:21:04Z,2410000,,,0,,J. Harden REBOUND (Off:2 Def:7),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,241.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
244,PT04M53.00S,2021-11-28T01:20:58.9Z,2,REGULAR,2pt,Jump Shot,[],200746,22.421156373193167,70.09803921568627,1610612751,35,51,2021-11-28T01:21:15Z,2420000,-100.0,158.0,1,left,L. Aldridge 18' Jump Shot (6 PTS) (J. Harden 7 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,18.75,Made,,,,,6.0,,,,J. Harden,201935.0,7.0,,,,,,,,
246,PT04M52.00S,2021-11-28T01:21:04.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,35,51,2021-11-28T01:21:04Z,2440000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M52.00S,2021-11-28T01:21:09.5Z,2,REGULAR,substitution,out,[],201935,,,1610612756,35,51,2021-11-28T01:23:46Z,2450000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M52.00S,2021-11-28T01:21:09.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,35,51,2021-11-28T01:23:46Z,2460000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M52.00S,2021-11-28T01:21:09.5Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,35,51,2021-11-28T01:23:46Z,2470000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M52.00S,2021-11-28T01:21:09.5Z,2,REGULAR,substitution,in,[],201988,,,1610612756,35,51,2021-11-28T01:23:46Z,2480000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M52.00S,2021-11-28T01:21:09.5Z,2,REGULAR,substitution,in,[],203109,,,1610612756,35,51,2021-11-28T01:23:46Z,2490000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M52.00S,2021-11-28T01:21:09.5Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,35,51,2021-11-28T01:23:46Z,2500000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M32.00S,2021-11-28T01:24:23.3Z,2,REGULAR,2pt,Jump Shot,[],1626164,79.188567674113,30.88235294117647,1610612756,35,51,2021-11-28T01:24:28Z,2510000,-96.0,143.0,1,right,MISS D. Booker 17' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,17.21,Missed,,,,,,,,,,,,,,,,,,,
254,PT04M29.00S,2021-11-28T01:24:26.3Z,2,REGULAR,rebound,defensive,[],1627761,,,1610612751,35,51,2021-11-28T01:24:28Z,2520000,,,0,,D. Bembry REBOUND (Off:1 Def:2),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,253.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
255,PT04M21.00S,2021-11-28T01:24:34.5Z,2,REGULAR,2pt,Jump Shot,[],200746,23.209592641261498,59.80392156862745,1610612751,37,51,2021-11-28T01:24:40Z,2530000,-49.0,166.0,1,left,L. Aldridge 17' Jump Shot (8 PTS) (K. Durant 2 AST),"[200746, 201142]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,17.28,Made,,,,,8.0,,,,K. Durant,201142.0,2.0,,,,,,,,
257,PT04M03.00S,2021-11-28T01:24:52.8Z,2,REGULAR,3pt,Jump Shot,[],203109,95.0886990801577,3.6764705882352944,1610612756,37,51,2021-11-28T01:24:57Z,2550000,-232.0,-6.0,1,right,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
258,PT04M00.00S,2021-11-28T01:24:55.8Z,2,REGULAR,rebound,defensive,[],1627761,,,1610612751,37,51,2021-11-28T01:24:57Z,2560000,,,0,,D. Bembry REBOUND (Off:1 Def:3),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,257.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
259,PT03M54.00S,2021-11-28T01:25:02.0Z,2,REGULAR,turnover,bad pass,[],201949,,,1610612751,37,51,2021-11-28T01:25:06Z,2570000,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[201949, 1628969]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,1.0,Bridges,1628969.0,,,,,,,,,,,
260,PT03M54.00S,2021-11-28T01:25:02.0Z,2,REGULAR,steal,,[],1628969,,,1610612756,37,51,2021-11-28T01:25:04Z,2580000,,,0,,M. Bridges STEAL (6 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
