actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
278,PT04M06.00S,2021-11-20T01:27:43.6Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,43,59,2021-11-20T01:27:43Z,2750000,,,0,,W. Carter Jr. Free Throw 2 of 2 (1 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
279,PT03M45.00S,2021-11-20T01:28:07.5Z,2,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612751,43,59,2021-11-20T01:28:37Z,2760000,,,0,,B. Brown lost ball out-of-bounds TURNOVER (1 TO),[1628971],1610612751.0,BKN,lost ball,,,Brown,B. Brown,,,,,,,,,,,,,,,,,1.0,,,200832.0,,,,,
280,PT03M33.00S,2021-11-20T01:28:28.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,89.96386333771353,3.431372549019608,1610612753,43,62,2021-11-20T01:28:32Z,2770000,-233.0,42.0,1,right,R. Hampton 3PT  (7 PTS) (C. Anthony 6 AST),"[1630181, 1630175]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,23.65,Made,,,,,,,7.0,C. Anthony,1630175.0,6.0,,,,,,,,,
282,PT03M18.00S,2021-11-20T01:28:41.8Z,2,REGULAR,3pt,Jump Shot,[],1627761,29.911300919842315,22.058823529411764,1610612751,43,62,2021-11-20T01:28:47Z,2790000,140.0,229.0,1,left,MISS D. Bembry 26' 3PT,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M16.00S,2021-11-20T01:28:43.8Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,43,62,2021-11-20T01:28:47Z,2800000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,282.0,5.0,5.0,0.0,,,,,,,,,,,,,
284,PT02M56.00S,2021-11-20T01:29:04.9Z,2,REGULAR,2pt,Jump Shot,[],203082,71.69842312746385,45.34313725490196,1610612753,43,62,2021-11-20T01:29:09Z,2810000,-23.0,214.0,1,right,MISS T. Ross 21' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,21.48,Missed,,,,,,,,,,,,,,,,,,,
285,PT02M53.00S,2021-11-20T01:29:07.9Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,43,62,2021-11-20T01:29:09Z,2820000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,284.0,3.0,2.0,1.0,,,,,,,,,,,,,
286,PT02M45.00S,2021-11-20T01:29:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,7.5722733245729295,47.30392156862745,1610612751,45,62,2021-11-20T01:29:34Z,2830000,13.0,19.0,1,left,D. Bembry driving Layup (4 PTS) (J. Harden 3 AST),"[1627761, 201935]",1610612751.0,BKN,driving,,,Bembry,D. Bembry,,,,,2.31,Made,,,,,,,4.0,J. Harden,201935.0,3.0,,,,,,,,,
288,PT02M29.00S,2021-11-20T01:29:34.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,45,62,2021-11-20T01:29:34Z,2850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M29.00S,2021-11-20T01:29:38.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,45,62,2021-11-20T01:29:38Z,2860000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M29.00S,2021-11-20T01:31:09.3Z,2,REGULAR,substitution,out,[],1630181,,,1610612753,45,62,2021-11-20T01:32:59Z,2875000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M29.00S,2021-11-20T01:31:09.3Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,45,62,2021-11-20T01:32:59Z,2882500,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M25.00S,2021-11-20T01:32:40.0Z,2,REGULAR,3pt,Jump Shot,[],1630175,89.83245729303549,3.1862745098039214,1610612753,45,62,2021-11-20T01:32:44Z,2890000,-234.0,43.0,1,right,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M22.00S,2021-11-20T01:32:43.0Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,45,62,2021-11-20T01:32:44Z,2900000,,,0,,B. Griffin REBOUND (Off:2 Def:4),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,292.0,6.0,4.0,2.0,,,,,,,,,,,,,
296,PT02M03.00S,2021-11-20T01:33:01.6Z,2,REGULAR,3pt,Jump Shot,[],1628975,18.610381077529567,93.13725490196079,1610612751,45,62,2021-11-20T01:33:07Z,2910000,-216.0,122.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
297,PT01M59.00S,2021-11-20T01:33:05.6Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,45,62,2021-11-20T01:33:07Z,2920000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,,
298,PT01M51.00S,2021-11-20T01:33:13.4Z,2,REGULAR,3pt,Jump Shot,[],1630591,66.70499342969777,21.323529411764707,1610612753,45,62,2021-11-20T01:33:19Z,2930000,-143.0,260.0,1,right,MISS J. Suggs 29' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,29.74,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M49.00S,2021-11-20T01:33:15.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,45,62,2021-11-20T01:33:19Z,2940000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,
300,PT01M49.00S,2021-11-20T01:33:18.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,45,62,2021-11-20T01:33:18Z,2950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M49.00S,2021-11-20T01:33:25.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,45,62,2021-11-20T01:33:25Z,2960000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M49.00S,2021-11-20T01:34:13.4Z,2,REGULAR,substitution,out,[],1628971,,,1610612751,45,62,2021-11-20T01:34:40Z,2970000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M49.00S,2021-11-20T01:34:13.4Z,2,REGULAR,substitution,out,[],1627761,,,1610612751,45,62,2021-11-20T01:34:40Z,2980000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M49.00S,2021-11-20T01:34:13.4Z,2,REGULAR,substitution,in,[],201949,,,1610612751,45,62,2021-11-20T01:34:40Z,2990000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M49.00S,2021-11-20T01:34:13.4Z,2,REGULAR,substitution,in,[],201988,,,1610612751,45,62,2021-11-20T01:34:40Z,3000000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M36.00S,2021-11-20T01:35:00.0Z,2,REGULAR,3pt,Jump Shot,[],1628975,20.71287779237845,89.95098039215686,1610612751,48,62,2021-11-20T01:35:03Z,3010000,-200.0,142.0,1,left,J. Carter 24' 3PT  (3 PTS) (J. Harden 4 AST),"[1628975, 201935]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,24.52,Made,,,,,,,3.0,J. Harden,201935.0,4.0,,,,,,,,,
308,PT01M12.00S,2021-11-20T01:35:26.7Z,2,REGULAR,foul,offensive,[],1630591,,,1610612753,48,62,2021-11-20T01:35:41Z,3030000,,,0,,J. Suggs charge offensive FOUL (1 PF),"[1630591, 201933]",1610612753.0,ORL,charge,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Griffin,201933.0,
310,PT01M12.00S,2021-11-20T01:35:26.7Z,2,REGULAR,turnover,offensive foul,[],1630591,,,1610612753,48,62,2021-11-20T01:35:26Z,3050000,,,0,,J. Suggs offensive foul TURNOVER (1 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,1.0,,,1201.0,,,,,
311,PT01M03.00S,2021-11-20T01:35:46.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,18.610381077529567,92.15686274509804,1610612751,48,62,2021-11-20T01:35:51Z,3060000,-211.0,122.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
312,PT01M01.00S,2021-11-20T01:35:48.7Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,48,62,2021-11-20T01:35:51Z,3070000,,,0,,M. Bamba REBOUND (Off:0 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,311.0,4.0,4.0,0.0,,,,,,,,,,,,,
313,PT00M38.10S,2021-11-20T01:36:12.5Z,2,REGULAR,turnover,lost ball,[],1630175,,,1610612753,48,62,2021-11-20T01:36:16Z,3080000,,,0,,C. Anthony lost ball TURNOVER (1 TO),"[1630175, 201933]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,1.0,Griffin,201933.0,,,,,,
314,PT00M38.10S,2021-11-20T01:36:12.5Z,2,REGULAR,steal,,[],201933,,,1610612751,48,62,2021-11-20T01:36:14Z,3090000,,,0,,B. Griffin STEAL (2 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M34.30S,2021-11-20T01:36:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203082,,,1610612751,48,62,2021-11-20T02:14:53Z,3100000,,,0,,T. Ross shooting personal FOUL (2 PF) (Harden 2 FT),"[203082, 201935]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Harden,201935.0,
317,PT00M34.30S,2021-11-20T01:36:57.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201935,,,1610612751,49,62,2021-11-20T01:36:57Z,3120000,,,0,,J. Harden Free Throw 1 of 2 (14 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
318,PT00M34.30S,2021-11-20T01:37:05.1Z,2,REGULAR,substitution,out,[],201949,,,1610612751,49,62,2021-11-20T01:37:16Z,3130000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M34.30S,2021-11-20T01:37:05.1Z,2,REGULAR,substitution,in,[],1627761,,,1610612751,49,62,2021-11-20T01:37:16Z,3140000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M34.30S,2021-11-20T01:37:18.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201935,,,1610612751,50,62,2021-11-20T01:37:18Z,3150000,,,0,,J. Harden Free Throw 2 of 2 (15 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
321,PT00M29.40S,2021-11-20T01:37:34.7Z,2,REGULAR,foul,offensive,['inpenalty'],1628976,,,1610612753,50,62,2021-11-20T01:37:54Z,3160000,,,0,,W. Carter Jr. offensive FOUL (2 PF),"[1628976, 201933]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Griffin,201933.0,
323,PT00M29.40S,2021-11-20T01:37:34.7Z,2,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,50,62,2021-11-20T01:37:54Z,3180000,,,0,,W. Carter Jr. offensive foul TURNOVER (1 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,1.0,,,1201.0,,,,,
324,PT00M08.00S,2021-11-20T01:38:11.0Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630591,,,1610612751,50,62,2021-11-20T01:38:31Z,3190000,,,0,,J. Suggs shooting personal FOUL (2 PF) (Harden 3 FT),"[1630591, 201935]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Harden,201935.0,
326,PT00M08.00S,2021-11-20T01:38:42.8Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],201935,,,1610612751,51,62,2021-11-20T01:38:42Z,3210000,,,0,,J. Harden Free Throw 1 of 3 (16 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
327,PT00M08.00S,2021-11-20T01:38:43.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612751,51,62,2021-11-20T01:38:56Z,3220000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support 3 FTs
328,PT00M08.00S,2021-11-20T01:38:59.3Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],201935,,,1610612751,52,62,2021-11-20T01:38:59Z,3230000,,,0,,J. Harden Free Throw 2 of 3 (17 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
329,PT00M08.00S,2021-11-20T01:39:00.2Z,2,REGULAR,substitution,out,[],201988,,,1610612751,52,62,2021-11-20T01:39:04Z,3240000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M08.00S,2021-11-20T01:39:00.2Z,2,REGULAR,substitution,in,[],1628971,,,1610612751,52,62,2021-11-20T01:39:04Z,3250000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M08.00S,2021-11-20T01:39:19.3Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],201935,,,1610612751,53,62,2021-11-20T01:39:19Z,3260000,,,0,,J. Harden Free Throw 3 of 3 (18 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
332,PT00M01.80S,2021-11-20T01:39:29.9Z,2,REGULAR,3pt,Jump Shot,[],1628976,69.07030223390277,70.34313725490196,1610612753,53,62,2021-11-20T01:40:20Z,3270000,102.0,238.0,1,right,MISS W. Carter Jr. 25' 3PT - blocked,"[1628976, 1628971]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.9,Missed,Brown,1628971.0,,,,,,,,,,,,,,,,,
333,PT00M01.80S,2021-11-20T01:39:29.9Z,2,REGULAR,block,,[],1628971,,,1610612753,53,62,2021-11-20T01:39:33Z,3280000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M01.80S,2021-11-20T01:39:29.9Z,2,REGULAR,rebound,offensive,[],1630591,,,1610612753,53,62,2021-11-20T01:40:20Z,3290000,,,0,,J. Suggs REBOUND (Off:2 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,332.0,2.0,0.0,2.0,,,,,,,,,,,,,
336,PT00M00.40S,2021-11-20T01:39:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,93.11760840998686,57.107843137254896,1610612753,53,62,2021-11-20T01:41:13Z,3295000,36.0,12.0,1,right,MISS J. Suggs tip Layup,[1630591],1610612753.0,ORL,tip,,,Suggs,J. Suggs,,,,,3.75,Missed,,,,,,,,,,,,,,,,,,,
337,PT00M00.10S,2021-11-20T01:39:35.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,53,62,2021-11-20T01:41:13Z,3297500,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,336.0,,,,,,,,,,,,,,,,
335,PT00M00.00S,2021-11-20T01:39:39.6Z,2,REGULAR,period,end,[],0,,,1610612753,53,62,2021-11-20T01:39:39Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-11-20T01:54:08.8Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612753,53,62,2021-11-20T01:55:08Z,3310000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-11-20T01:54:08.8Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612753,53,62,2021-11-20T01:55:08Z,3320000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-20T01:54:08.8Z,3,REGULAR,substitution,in,['startperiod'],201988,,,1610612753,53,62,2021-11-20T01:55:08Z,3330000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-20T01:54:08.8Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,53,62,2021-11-20T01:55:08Z,3340000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-20T01:55:18.6Z,3,REGULAR,period,start,[],0,,,1610612751,53,62,2021-11-20T01:55:18Z,3350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-20T01:55:19.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,53,62,2021-11-20T01:55:49Z,3360000,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,1201.0,,,,,
344,PT11M44.00S,2021-11-20T01:55:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201933,90.09526938239159,49.01960784313725,1610612751,53,62,2021-11-20T01:55:40Z,3370000,-5.0,41.0,1,right,MISS B. Griffin cutting Layup,[201933],1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,,
345,PT11M42.00S,2021-11-20T01:55:35.2Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,53,62,2021-11-20T01:55:40Z,3380000,,,0,,M. Bamba REBOUND (Off:0 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,344.0,5.0,5.0,0.0,,,,,,,,,,,,,
346,PT11M30.00S,2021-11-20T01:55:47.7Z,3,REGULAR,3pt,Jump Shot,[],1630591,7.440867279894875,94.85294117647058,1610612753,53,62,2021-11-20T01:55:52Z,3390000,-224.0,17.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,22.5,Missed,,,,,,,,,,,,,,,,,,,
347,PT11M28.00S,2021-11-20T01:55:49.7Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,53,62,2021-11-20T01:55:52Z,3400000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,346.0,6.0,5.0,1.0,,,,,,,,,,,,,
348,PT11M26.00S,2021-11-20T01:55:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,6.652431011826544,55.392156862745104,1610612753,53,64,2021-11-20T01:56:10Z,3410000,-27.0,10.0,1,left,J. Suggs cutting Layup (19 PTS) (W. Carter Jr. 3 AST),"[1630591, 1628976]",1610612753.0,ORL,cutting,,,Suggs,J. Suggs,,,,,2.88,Made,,,,,,,19.0,W. Carter Jr.,1628976.0,3.0,,,,,,,,,
350,PT11M03.00S,2021-11-20T01:56:14.9Z,3,REGULAR,3pt,Jump Shot,[],201935,89.96386333771353,95.58823529411765,1610612751,53,64,2021-11-20T01:56:20Z,3430000,228.0,42.0,1,right,MISS J. Harden step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
351,PT10M59.00S,2021-11-20T01:56:18.9Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,53,64,2021-11-20T01:56:20Z,3440000,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,350.0,4.0,4.0,0.0,,,,,,,,,,,,,
352,PT10M56.00S,2021-11-20T01:56:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,9.806176084099869,40.19607843137255,1610612753,53,64,2021-11-20T01:56:29Z,3450000,49.0,40.0,1,left,MISS C. Anthony 6' driving Layup - blocked,"[1630175, 201933]",1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,6.31,Missed,Griffin,201933.0,,,,,,,,,,,,,,,,,
353,PT10M56.00S,2021-11-20T01:56:23.1Z,3,REGULAR,block,,[],201933,,,1610612753,53,64,2021-11-20T01:56:26Z,3460000,,,0,,B. Griffin BLOCK (2 BLK),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M56.00S,2021-11-20T01:56:23.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,53,64,2021-11-20T01:56:29Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,
355,PT10M56.00S,2021-11-20T01:56:27.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,53,64,2021-11-20T01:56:28Z,3480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT10M56.00S,2021-11-20T01:56:28.9Z,3,REGULAR,substitution,out,[],1628975,,,1610612753,53,64,2021-11-20T01:56:32Z,3490000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT10M56.00S,2021-11-20T01:56:28.9Z,3,REGULAR,substitution,in,[],201949,,,1610612753,53,64,2021-11-20T01:56:32Z,3500000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M49.00S,2021-11-20T01:56:45.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628964,8.754927726675426,73.52941176470588,1610612753,53,64,2021-11-20T01:56:53Z,3510000,-118.0,30.0,1,left,MISS M. Bamba 12' turnaround fadeaway Shot,[1628964],1610612753.0,ORL,turnaround fadeaway,,,Bamba,M. Bamba,,,,,12.13,Missed,,,,,,,,,,,,,,,,,,,
359,PT10M47.00S,2021-11-20T01:56:47.7Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,53,64,2021-11-20T01:56:53Z,3520000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,358.0,3.0,3.0,0.0,,,,,,,,,,,,,
360,PT10M41.00S,2021-11-20T01:56:52.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,91.01511169513797,54.166666666666664,1610612751,55,64,2021-11-20T01:57:02Z,3530000,21.0,32.0,1,right,J. Johnson driving Layup (8 PTS),[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,3.82,Made,,,,,,,8.0,,,,,,,,,,,,
361,PT10M32.00S,2021-11-20T01:57:03.5Z,3,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,55,64,2021-11-20T01:57:14Z,3540000,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,1.0,,,1627964.0,,,,,
362,PT10M14.00S,2021-11-20T01:57:26.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201935,72.48685939553219,76.47058823529412,1610612751,58,64,2021-11-20T01:57:31Z,3550000,132.0,206.0,1,right,J. Harden 24' 3PT step back (21 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,24.5,Made,,,,,,,21.0,,,,,,,,,,,,
363,PT09M56.00S,2021-11-20T01:57:43.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,14.799605781865965,48.529411764705884,1610612753,58,64,2021-11-20T01:57:47Z,3560000,7.0,87.0,1,left,MISS J. Suggs 8' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,8.69,Missed,,,,,,,,,,,,,,,,,,,
364,PT09M54.00S,2021-11-20T01:57:45.7Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,58,64,2021-11-20T01:57:45Z,3570000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,363.0,7.0,5.0,2.0,,,,,,,,,,,,,
365,PT09M50.00S,2021-11-20T01:57:52.8Z,3,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,58,64,2021-11-20T01:57:58Z,3580000,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,2.0,,,1201.0,,,,,
366,PT09M36.00S,2021-11-20T01:58:10.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201988,89.96386333771353,97.05882352941177,1610612751,58,64,2021-11-20T01:58:14Z,3590000,235.0,42.0,1,right,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
