actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
458,PT03M34.00S,2022-04-10T21:19:50.4Z,3,REGULAR,3pt,Jump Shot,[],201142,31.09395532194481,33.82352941176471,1610612751,91,91,2022-04-10T21:19:55Z,4510000,81.0,240.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
459,PT03M30.00S,2022-04-10T21:19:54.4Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,91,91,2022-04-10T21:19:55Z,4520000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,458.0,2.0,2.0,0.0,,,,,,,,,
460,PT03M08.00S,2022-04-10T21:20:16.3Z,3,REGULAR,3pt,Jump Shot,[],1629052,66.17936925098554,49.754901960784316,1610612754,91,91,2022-04-10T21:20:21Z,4530000,-1.0,265.0,1,right,MISS O. Brissett 26' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
461,PT03M05.00S,2022-04-10T21:20:19.6Z,3,REGULAR,rebound,offensive,[],1630169,,,1610612754,91,91,2022-04-10T21:20:19Z,4540000,,,0,,T. Haliburton REBOUND (Off:2 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,460.0,4.0,2.0,2.0,,,,,,,,,
462,PT03M03.00S,2022-04-10T21:20:22.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,95.0886990801577,97.05882352941177,1610612754,91,91,2022-04-10T21:20:26Z,4550000,235.0,-6.0,1,right,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,23.54,Missed,,,,,,,,,,,,,,,,,,,
463,PT03M00.00S,2022-04-10T21:20:25.1Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,91,91,2022-04-10T21:20:26Z,4560000,,,0,,B. Brown REBOUND (Off:0 Def:6),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,462.0,6.0,6.0,0.0,,,,,,,,,
464,PT02M51.00S,2022-04-10T21:20:34.1Z,3,REGULAR,3pt,Jump Shot,[],202681,23.73521681997372,84.06862745098039,1610612751,94,91,2022-04-10T21:20:39Z,4570000,-170.0,171.0,1,left,K. Irving 24' 3PT  (22 PTS) (K. Durant 14 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,24.11,Made,22.0,K. Durant,201142.0,14.0,,,,,,,,,,,,,,,
466,PT02M38.00S,2022-04-10T21:20:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.77463863337714,53.92156862745098,1610612754,94,91,2022-04-10T21:20:51Z,4590000,20.0,6.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,2.05,Missed,,,,,,,,,,,,,,,,,,,
467,PT02M36.00S,2022-04-10T21:20:49.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,94,91,2022-04-10T21:20:51Z,4600000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,466.0,5.0,5.0,0.0,,,,,,,,,
468,PT02M32.00S,2022-04-10T21:20:56.2Z,3,REGULAR,foul,personal,[],204456,,,1610612751,94,91,2022-04-10T21:24:57Z,4610000,,,0,,T. McConnell take personal FOUL (2 PF),"[204456, 202681]",1610612754.0,IND,take,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Irving,202681.0,
470,PT02M32.00S,2022-04-10T21:21:01.0Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,94,91,2022-04-10T21:21:09Z,4630000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M32.00S,2022-04-10T21:21:01.0Z,3,REGULAR,substitution,out,[],1627741,,,1610612751,94,91,2022-04-10T21:21:09Z,4640000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M32.00S,2022-04-10T21:21:01.0Z,3,REGULAR,substitution,in,[],1630556,,,1610612751,94,91,2022-04-10T21:21:09Z,4650000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M32.00S,2022-04-10T21:21:01.0Z,3,REGULAR,substitution,in,[],1630613,,,1610612751,94,91,2022-04-10T21:21:09Z,4660000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M32.00S,2022-04-10T21:21:01.0Z,3,REGULAR,substitution,out,[],204456,,,1610612751,94,91,2022-04-10T21:21:21Z,4670000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M32.00S,2022-04-10T21:21:01.0Z,3,REGULAR,substitution,in,[],202362,,,1610612751,94,91,2022-04-10T21:21:21Z,4680000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M24.00S,2022-04-10T21:21:37.7Z,3,REGULAR,2pt,Jump Shot,[],201142,10.33180026281209,13.970588235294118,1610612751,96,91,2022-04-10T21:21:42Z,4690000,180.0,45.0,1,left,K. Durant 18' pullup Jump Shot (14 PTS) (N. Claxton 3 AST),"[201142, 1629651]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,18.55,Made,14.0,N. Claxton,1629651.0,3.0,,,,,,,,,,,,,,,
478,PT01M58.00S,2022-04-10T21:22:03.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629052,81.15965834428384,51.470588235294116,1610612754,96,91,2022-04-10T21:22:08Z,4710000,7.0,125.0,1,right,MISS O. Brissett 12' driving floating Shot,[1629052],1610612754.0,IND,driving floating,,,Brissett,O. Brissett,,,,,12.48,Missed,,,,,,,,,,,,,,,,,,,
479,PT01M56.00S,2022-04-10T21:22:05.8Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,96,91,2022-04-10T21:22:08Z,4720000,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,478.0,3.0,3.0,0.0,,,,,,,,,
480,PT01M52.00S,2022-04-10T21:22:11.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629651,5.732588699080158,47.05882352941176,1610612751,98,91,2022-04-10T21:26:37Z,4730000,15.0,1.0,1,left,N. Claxton alley-oop DUNK (10 PTS) (K. Durant 15 AST),"[1629651, 201142]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,1.48,Made,10.0,K. Durant,201142.0,15.0,,,,,,,,,,,,,,,
482,PT01M51.00S,2022-04-10T21:22:19.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,98,91,2022-04-10T21:22:19Z,4750000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M51.00S,2022-04-10T21:22:20.8Z,3,REGULAR,substitution,out,[],202681,,,1610612754,98,91,2022-04-10T21:23:46Z,4760000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M51.00S,2022-04-10T21:22:20.8Z,3,REGULAR,substitution,out,[],1629052,,,1610612754,98,91,2022-04-10T21:23:46Z,4770000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M51.00S,2022-04-10T21:22:20.8Z,3,REGULAR,substitution,in,[],1628971,,,1610612754,98,91,2022-04-10T21:23:46Z,4780000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M51.00S,2022-04-10T21:22:20.8Z,3,REGULAR,substitution,in,[],1630543,,,1610612754,98,91,2022-04-10T21:23:46Z,4790000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M36.00S,2022-04-10T21:24:08.8Z,3,REGULAR,3pt,Jump Shot,[],1630613,68.28186596583443,33.088235294117645,1610612754,98,94,2022-04-10T21:24:14Z,4800000,-85.0,246.0,1,right,D. Washington Jr. 25' 3PT step back (12 PTS),[1630613],1610612754.0,IND,step back,,,Washington Jr.,D. Washington Jr.,,,,,25.99,Made,12.0,,,,,,,,,,,,,,,,,,
488,PT01M21.00S,2022-04-10T21:24:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.915243101182654,38.48039215686275,1610612751,98,94,2022-04-10T21:24:30Z,4810000,58.0,13.0,1,left,MISS B. Brown Layup - blocked,"[1628971, 1630543]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,5.89,Missed,,,,,Jackson,1630543.0,,,,,,,,,,,,,
489,PT01M21.00S,2022-04-10T21:24:24.9Z,3,REGULAR,block,,[],1630543,,,1610612751,98,94,2022-04-10T21:24:28Z,4820000,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M21.00S,2022-04-10T21:24:24.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,98,94,2022-04-10T21:24:30Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,
491,PT01M21.00S,2022-04-10T21:24:30.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,98,94,2022-04-10T21:24:30Z,4840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M14.00S,2022-04-10T21:24:46.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,7.440867279894875,20.588235294117645,1610612751,100,94,2022-04-10T21:24:49Z,4850000,147.0,17.0,1,left,K. Durant 14' pullup Jump Shot (16 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,14.81,Made,16.0,,,,,,,,,,,,,,,,,,
493,PT01M02.00S,2022-04-10T21:24:57.4Z,3,REGULAR,2pt,Jump Shot,[],202362,76.95466491458606,49.50980392156863,1610612754,100,94,2022-04-10T21:25:02Z,4860000,-2.0,164.0,1,right,MISS L. Stephenson 16' step back Shot,[202362],1610612754.0,IND,step back,,,Stephenson,L. Stephenson,,,,,16.41,Missed,,,,,,,,,,,,,,,,,,,
494,PT01M00.00S,2022-04-10T21:24:59.4Z,3,REGULAR,rebound,defensive,[],201988,,,1610612751,100,94,2022-04-10T21:25:02Z,4870000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,493.0,1.0,1.0,0.0,,,,,,,,,
495,PT00M46.20S,2022-04-10T21:25:14.6Z,3,REGULAR,3pt,Jump Shot,[],1628971,6.1268068331143235,3.431372549019608,1610612751,103,94,2022-04-10T21:25:20Z,4880000,233.0,5.0,1,left,B. Brown 3PT  (17 PTS) (N. Claxton 4 AST),"[1628971, 1629651]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.29,Made,17.0,N. Claxton,1629651.0,4.0,,,,,,,,,,,,,,,
497,PT00M36.30S,2022-04-10T21:25:26.8Z,3,REGULAR,2pt,Jump Shot,[],1630169,88.51839684625493,79.16666666666666,1610612754,103,94,2022-04-10T21:25:32Z,4900000,146.0,55.0,1,right,MISS T. Haliburton 15' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,15.6,Missed,,,,,,,,,,,,,,,,,,,
498,PT00M31.20S,2022-04-10T21:25:31.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,103,94,2022-04-10T21:25:31Z,4910000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,497.0,6.0,6.0,0.0,,,,,,,,,
499,PT00M25.40S,2022-04-10T21:25:37.7Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612751,103,94,2022-04-10T21:25:41Z,4920000,,,0,,B. Brown bad pass TURNOVER (3 TO),"[1628971, 1630678]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,3.0,Taylor,1630678.0,,,,,,
500,PT00M25.40S,2022-04-10T21:25:37.7Z,3,REGULAR,steal,,[],1630678,,,1610612754,103,94,2022-04-10T21:25:39Z,4930000,,,0,,T. Taylor STEAL (1 STL),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M19.10S,2022-04-10T21:25:43.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630613,94.56307490144546,96.07843137254902,1610612754,103,94,2022-04-10T21:25:49Z,4940000,230.0,-1.0,1,right,MISS D. Washington Jr. 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
502,PT00M15.60S,2022-04-10T21:25:47.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,103,94,2022-04-10T21:26:33Z,4950000,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,501.0,7.0,7.0,0.0,,,,,,,,,
503,PT00M07.30S,2022-04-10T21:25:57.2Z,3,REGULAR,foul,personal,[],1630678,,,1610612751,103,94,2022-04-10T21:33:00Z,4960000,,,0,,T. Taylor take personal FOUL (2 PF),"[1630678, 201142]",1610612754.0,IND,take,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Durant,201142.0,
505,PT00M07.30S,2022-04-10T21:26:05.2Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,103,94,2022-04-10T21:26:22Z,4980000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M07.30S,2022-04-10T21:26:05.2Z,3,REGULAR,substitution,out,[],1630169,,,1610612751,103,94,2022-04-10T21:26:22Z,4990000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M07.30S,2022-04-10T21:26:05.2Z,3,REGULAR,substitution,out,[],1630543,,,1610612751,103,94,2022-04-10T21:26:22Z,5000000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M07.30S,2022-04-10T21:26:05.2Z,3,REGULAR,substitution,in,[],202681,,,1610612751,103,94,2022-04-10T21:26:22Z,5010000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M07.30S,2022-04-10T21:26:05.2Z,3,REGULAR,substitution,in,[],1628221,,,1610612751,103,94,2022-04-10T21:26:22Z,5020000,,,0,,SUB in: G. York,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M07.30S,2022-04-10T21:26:05.2Z,3,REGULAR,substitution,in,[],204456,,,1610612751,103,94,2022-04-10T21:26:22Z,5030000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M03.20S,2022-04-10T21:26:36.0Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612751,103,94,2022-04-10T21:26:41Z,5040000,,,0,,K. Durant bad pass TURNOVER (6 TO),"[201142, 1630613]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,6.0,Washington Jr.,1630613.0,,,,,,
512,PT00M03.20S,2022-04-10T21:26:36.0Z,3,REGULAR,steal,,[],1630613,,,1610612754,103,94,2022-04-10T21:26:37Z,5050000,,,0,,D. Washington Jr. STEAL (1 STL),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M00.10S,2022-04-10T21:26:40.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202362,92.85479632063075,49.50980392156863,1610612754,103,94,2022-04-10T21:26:52Z,5060000,-2.0,15.0,1,right,MISS L. Stephenson running Layup - blocked,"[202362, 1628971]",1610612754.0,IND,running,,,Stephenson,L. Stephenson,,,,,1.49,Missed,,,,,Brown,1628971.0,,,,,,,,,,,,,
514,PT00M00.10S,2022-04-10T21:26:40.3Z,3,REGULAR,block,,[],1628971,,,1610612754,103,94,2022-04-10T21:26:42Z,5070000,,,0,,B. Brown BLOCK (2 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M00.10S,2022-04-10T21:26:40.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,103,94,2022-04-10T21:26:52Z,5080000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,513.0,,,,,,,,,,,,
516,PT00M00.10S,2022-04-10T21:26:45.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,103,94,2022-04-10T21:26:45Z,5090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M00.00S,2022-04-10T21:27:02.3Z,3,REGULAR,period,end,[],0,,,1610612754,103,94,2022-04-10T21:27:02Z,5100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-04-10T21:27:07.5Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612754,103,94,2022-04-10T21:30:21Z,5110000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-04-10T21:27:07.5Z,4,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,103,94,2022-04-10T21:30:21Z,5120000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-04-10T21:27:07.5Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612754,103,94,2022-04-10T21:30:21Z,5130000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-04-10T21:27:07.5Z,4,REGULAR,substitution,in,['startperiod'],1630543,,,1610612754,103,94,2022-04-10T21:30:21Z,5140000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-04-10T21:30:39.1Z,4,REGULAR,period,start,[],0,,,1610612751,103,94,2022-04-10T21:30:39Z,5150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M44.00S,2022-04-10T21:30:54.3Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612751,103,94,2022-04-10T21:30:58Z,5160000,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1630543]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,2.0,Jackson,1630543.0,,,,,,
524,PT11M44.00S,2022-04-10T21:30:54.3Z,4,REGULAR,steal,,[],1630543,,,1610612754,103,94,2022-04-10T21:30:56Z,5170000,,,0,,I. Jackson STEAL (2 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT11M41.00S,2022-04-10T21:30:57.4Z,4,REGULAR,turnover,bad pass,[],1630543,,,1610612754,103,94,2022-04-10T21:31:02Z,5180000,,,0,,I. Jackson bad pass TURNOVER (2 TO),"[1630543, 202681]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,2.0,Irving,202681.0,,,,,,
526,PT11M41.00S,2022-04-10T21:30:57.4Z,4,REGULAR,steal,,[],202681,,,1610612751,103,94,2022-04-10T21:31:37Z,5190000,,,0,,K. Irving STEAL (1 STL),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M36.00S,2022-04-10T21:31:03.8Z,4,REGULAR,foul,personal,['2freethrow'],202362,,,1610612751,103,94,2022-04-10T21:31:20Z,5200000,,,0,,L. Stephenson shooting personal FOUL (4 PF) (Brown 2 FT),"[202362, 1628971]",1610612754.0,IND,shooting,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,1830.0,4.0,0.0,Brown,1628971.0,
529,PT11M36.00S,2022-04-10T21:31:29.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628971,,,1610612751,104,94,2022-04-10T21:31:29Z,5220000,,,0,,B. Brown Free Throw 1 of 2 (18 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
530,PT11M36.00S,2022-04-10T21:31:45.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628971,,,1610612751,105,94,2022-04-10T21:31:45Z,5230000,,,0,,B. Brown Free Throw 2 of 2 (19 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
531,PT11M26.00S,2022-04-10T21:31:57.6Z,4,REGULAR,3pt,Jump Shot,[],1630678,94.30026281208936,3.6764705882352944,1610612754,105,94,2022-04-10T21:32:02Z,5240000,-232.0,1.0,1,right,MISS T. Taylor 3PT,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
532,PT11M23.00S,2022-04-10T21:32:00.6Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,105,94,2022-04-10T21:32:02Z,5250000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,531.0,2.0,2.0,0.0,,,,,,,,,
533,PT11M15.00S,2022-04-10T21:32:08.3Z,4,REGULAR,2pt,Jump Shot,[],1630556,15.850854139290407,32.35294117647059,1610612751,107,94,2022-04-10T21:32:14Z,5260000,88.0,96.0,1,left,K. Edwards 13' driving floating Jump Shot (6 PTS) (P. Mills 1 AST),"[1630556, 201988]",1610612751.0,BKN,driving floating,,,Edwards,K. Edwards,,,,,13.07,Made,6.0,P. Mills,201988.0,1.0,,,,,,,,,,,,,,,
534,PT11M00.00S,2022-04-10T21:32:22.5Z,4,REGULAR,3pt,Jump Shot,[],1630613,74.72076215505913,14.460784313725492,1610612754,107,97,2022-04-10T21:32:26Z,5270000,-178.0,185.0,1,right,D. Washington Jr. 25' 3PT  (15 PTS),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,25.66,Made,15.0,,,,,,,,,,,,,,,,,,
535,PT10M46.00S,2022-04-10T21:32:37.4Z,4,REGULAR,turnover,bad pass,[],1630556,,,1610612751,107,97,2022-04-10T21:32:43Z,5280000,,,0,,K. Edwards bad pass TURNOVER (2 TO),"[1630556, 1628221]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,2.0,York,1628221.0,,,,,,
536,PT10M46.00S,2022-04-10T21:32:37.4Z,4,REGULAR,steal,,[],1628221,,,1610612754,107,97,2022-04-10T21:32:43Z,5290000,,,0,,G. York STEAL (2 STL),[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M45.00S,2022-04-10T21:32:43.7Z,4,REGULAR,foul,personal,['2freethrow'],202681,,,1610612754,107,97,2022-04-10T21:32:53Z,5300000,,,0,,K. Irving shooting personal FOUL (2 PF) (York 2 FT),"[202681, 1628221]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,York,1628221.0,
539,PT10M45.00S,2022-04-10T21:33:06.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628221,,,1610612754,107,97,2022-04-10T21:33:06Z,5320000,,,0,,MISS G. York Free Throw 1 of 2,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,Missed,,,,,,,,,,,,,,,,,,,
540,PT10M45.00S,2022-04-10T21:33:06.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,107,97,2022-04-10T21:33:06Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,539.0,,,,,,,,,,,,
541,PT10M45.00S,2022-04-10T21:33:19.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628221,,,1610612754,107,98,2022-04-10T21:33:19Z,5340000,,,0,,G. York Free Throw 2 of 2 (1 PTS),[1628221],1610612754.0,IND,,,,York,G. York,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
542,PT10M38.00S,2022-04-10T21:33:31.0Z,4,REGULAR,foul,offensive,[],1629651,,,1610612751,107,98,2022-04-10T21:33:46Z,5350000,,,0,,N. Claxton offensive FOUL (3 PF),"[1629651, 1630613]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Washington Jr.,1630613.0,
544,PT10M38.00S,2022-04-10T21:33:31.0Z,4,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,107,98,2022-04-10T21:33:31Z,5370000,,,0,,N. Claxton offensive foul TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,1.0,,,202026.0,,,,,
545,PT10M38.00S,2022-04-10T21:33:39.8Z,4,REGULAR,substitution,out,[],1628221,,,1610612754,107,98,2022-04-10T21:33:43Z,5380000,,,0,,SUB out: G. York,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M38.00S,2022-04-10T21:33:39.8Z,4,REGULAR,substitution,in,[],204456,,,1610612754,107,98,2022-04-10T21:33:43Z,5390000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
