actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
351,PT09M43.00S,2022-02-15T01:57:53.9Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612758,60,55,2022-02-15T01:58:06Z,3460000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Sabonis 2 FT),"[203083, 1627734]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1193.0,,3.0,0.0,Sabonis,1627734.0,,,,,
354,PT09M43.00S,2022-02-15T01:58:19.3Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,60,55,2022-02-15T01:58:41Z,3480000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
355,PT09M43.00S,2022-02-15T01:58:19.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,60,55,2022-02-15T01:58:41Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,,,
356,PT09M43.00S,2022-02-15T01:58:19.3Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,60,55,2022-02-15T01:58:41Z,3500000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M39.00S,2022-02-15T01:58:23.3Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,60,55,2022-02-15T01:58:41Z,3510000,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,356.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
358,PT09M20.00S,2022-02-15T01:59:01.0Z,3,REGULAR,2pt,Jump Shot,[],203552,13.87976346911958,18.137254901960784,1610612751,62,55,2022-02-15T01:59:06Z,3520000,159.0,78.0,1,left,S. Curry 17' pullup Jump Shot (18 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,17.74,Made,,,,,18.0,,,,,,,,,,,,,,
359,PT09M06.00S,2022-02-15T01:59:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.99277266754271,51.9607843137255,1610612758,62,55,2022-02-15T01:59:20Z,3530000,10.0,60.0,1,right,MISS D. Fox 6' floating Shot - blocked,"[1628368, 1628971]",1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,6.12,Missed,,,,,,,,,,,,,,,,,,Brown,1628971.0
360,PT09M06.00S,2022-02-15T01:59:14.2Z,3,REGULAR,block,,[],1628971,,,1610612758,62,55,2022-02-15T01:59:16Z,3540000,,,0,,B. Brown BLOCK (2 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M03.00S,2022-02-15T01:59:17.2Z,3,REGULAR,rebound,offensive,[],1628368,,,1610612758,62,55,2022-02-15T01:59:20Z,3550000,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,359.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
362,PT09M01.00S,2022-02-15T01:59:19.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627734,75.77201051248358,39.950980392156865,1610612758,62,55,2022-02-15T01:59:24Z,3560000,-50.0,175.0,1,right,MISS D. Sabonis 18' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,18.23,Missed,,,,,,,,,,,,,,,,,,,
363,PT08M59.00S,2022-02-15T01:59:21.7Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,62,55,2022-02-15T01:59:24Z,3570000,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,362.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
364,PT08M54.00S,2022-02-15T01:59:29.2Z,3,REGULAR,turnover,out-of-bounds,[],1630556,,,1610612751,62,55,2022-02-15T01:59:36Z,3580000,,,0,,K. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630556],1610612751.0,BKN,bad pass,,,Edwards,K. Edwards,,,,,,,,,,,,,,,1628172.0,1.0,,,,,,,,,
365,PT08M42.00S,2022-02-15T01:59:46.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203084,86.5473061760841,30.637254901960787,1610612758,62,57,2022-02-15T01:59:49Z,3590000,-97.0,74.0,1,right,H. Barnes 12' fadeaway Jump Shot (4 PTS),[203084],1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,12.18,Made,,,,,4.0,,,,,,,,,,,,,,
366,PT08M17.00S,2022-02-15T02:00:10.7Z,3,REGULAR,2pt,Jump Shot,[],1628971,28.86005256241787,49.26470588235294,1610612751,62,57,2022-02-15T02:01:16Z,3600000,4.0,219.0,1,left,MISS B. Brown 21' Jump Shot,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,21.88,Missed,,,,,,,,,,,,,,,,,,,
367,PT08M16.00S,2022-02-15T02:00:11.7Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,62,57,2022-02-15T02:01:16Z,3610000,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,366.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
368,PT08M16.00S,2022-02-15T02:00:13.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612751,62,57,2022-02-15T02:00:13Z,3620000,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
369,PT08M16.00S,2022-02-15T02:00:13.4Z,3,REGULAR,rebound,offensive,[],203083,,,1610612751,62,57,2022-02-15T02:00:13Z,3630000,,,0,,A. Drummond REBOUND (Off:3 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,368.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
370,PT08M16.00S,2022-02-15T02:00:16.5Z,3,REGULAR,turnover,traveling,[],203083,,,1610612751,62,57,2022-02-15T02:00:20Z,3640000,,,0,,A. Drummond traveling TURNOVER (1 TO),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1193.0,1.0,,,,,,,,,
371,PT08M16.00S,2022-02-15T02:00:26.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,62,57,2022-02-15T02:00:31Z,3650000,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,
372,PT08M03.00S,2022-02-15T02:00:49.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,76.5604467805519,58.08823529411765,1610612758,62,57,2022-02-15T02:00:53Z,3660000,40.0,168.0,1,right,MISS D. Fox 17' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,17.26,Missed,,,,,,,,,,,,,,,,,,,
373,PT08M01.00S,2022-02-15T02:00:51.2Z,3,REGULAR,rebound,defensive,[],203552,,,1610612751,62,57,2022-02-15T02:00:53Z,3670000,,,0,,S. Curry REBOUND (Off:0 Def:4),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,372.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
374,PT07M49.00S,2022-02-15T02:01:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,5.863994743758213,43.38235294117647,1610612751,64,57,2022-02-15T02:01:10Z,3680000,33.0,3.0,1,left,B. Brown driving Layup (14 PTS) (S. Curry 3 AST),"[1628971, 203552]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,3.32,Made,,,,,14.0,S. Curry,203552.0,3.0,,,,,,,,,,,
376,PT07M49.00S,2022-02-15T02:01:08.0Z,3,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612751,64,57,2022-02-15T02:01:39Z,3700000,,,0,,D. Fox shooting personal FOUL (2 PF) (Brown 1 FT),"[1628368, 1628971]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,1628172.0,,2.0,0.0,Brown,1628971.0,,,,,
378,PT07M49.00S,2022-02-15T02:01:14.8Z,3,REGULAR,substitution,out,[],1630556,,,1610612751,64,57,2022-02-15T02:01:30Z,3720000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M49.00S,2022-02-15T02:01:14.8Z,3,REGULAR,substitution,in,[],201949,,,1610612751,64,57,2022-02-15T02:01:30Z,3730000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M49.00S,2022-02-15T02:01:55.3Z,3,REGULAR,freethrow,1 of 1,[],1628971,,,1610612751,65,57,2022-02-15T02:01:55Z,3740000,,,0,,B. Brown Free Throw 1 of 1 (15 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
381,PT07M41.00S,2022-02-15T02:02:06.3Z,3,REGULAR,3pt,Jump Shot,[],203200,67.09921156373193,51.9607843137255,1610612758,65,57,2022-02-15T02:02:10Z,3750000,10.0,257.0,1,right,MISS J. Holiday 25' pullup 3PT,[203200],1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
382,PT07M38.00S,2022-02-15T02:02:09.3Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,65,57,2022-02-15T02:02:10Z,3760000,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,381.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
383,PT07M31.00S,2022-02-15T02:02:16.7Z,3,REGULAR,3pt,Jump Shot,[],203552,27.283180026281208,22.54901960784314,1610612751,68,57,2022-02-15T02:02:37Z,3770000,137.0,204.0,1,left,S. Curry 24' 3PT pullup (21 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,24.59,Made,,,,,21.0,,,,,,,,,,,,,,
384,PT07M14.00S,2022-02-15T02:02:33.9Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612758,68,57,2022-02-15T02:02:41Z,3780000,,,0,,H. Barnes bad pass TURNOVER (2 TO),"[203084, 1628971]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,2.0,,,,,Brown,1628971.0,,,
385,PT07M14.00S,2022-02-15T02:02:33.9Z,3,REGULAR,steal,,[],1628971,,,1610612751,68,57,2022-02-15T02:02:35Z,3790000,,,0,,B. Brown STEAL (3 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M12.00S,2022-02-15T02:02:39.4Z,3,REGULAR,turnover,traveling,[],203552,,,1610612751,68,57,2022-02-15T02:02:44Z,3800000,,,0,,S. Curry traveling TURNOVER (3 TO),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,2004.0,3.0,,,,,,,,,
387,PT07M12.00S,2022-02-15T02:02:58.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,68,57,2022-02-15T02:02:58Z,3810000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M12.00S,2022-02-15T02:02:59.1Z,3,REGULAR,substitution,out,[],203090,,,1610612758,68,57,2022-02-15T02:05:36Z,3820000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M12.00S,2022-02-15T02:02:59.1Z,3,REGULAR,substitution,out,[],203200,,,1610612758,68,57,2022-02-15T02:05:36Z,3830000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M12.00S,2022-02-15T02:02:59.1Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,68,57,2022-02-15T02:05:36Z,3840000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M12.00S,2022-02-15T02:02:59.1Z,3,REGULAR,substitution,in,[],1626158,,,1610612758,68,57,2022-02-15T02:05:36Z,3850000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M12.00S,2022-02-15T02:02:59.1Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,68,57,2022-02-15T02:05:36Z,3860000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M12.00S,2022-02-15T02:02:59.1Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,68,57,2022-02-15T02:05:36Z,3870000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M55.00S,2022-02-15T02:06:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,92.9862023653088,45.09803921568628,1610612758,68,57,2022-02-15T02:06:30Z,3880000,-25.0,13.0,1,right,MISS H. Barnes cutting Layup,[203084],1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,2.79,Missed,,,,,,,,,,,,,,,,,,,
395,PT06M53.00S,2022-02-15T02:06:11.3Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,68,57,2022-02-15T02:06:30Z,3890000,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,394.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
396,PT06M50.00S,2022-02-15T02:06:12.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626158,92.32917214191852,48.529411764705884,1610612758,68,57,2022-02-15T02:06:16Z,3900000,-7.0,20.0,1,right,MISS R. Holmes putback Layup,[1626158],1610612758.0,SAC,putback,,,Holmes,R. Holmes,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
397,PT06M50.00S,2022-02-15T02:06:12.8Z,3,REGULAR,rebound,defensive,[],203552,,,1610612751,68,57,2022-02-15T02:06:16Z,3910000,,,0,,S. Curry REBOUND (Off:0 Def:5),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,396.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
398,PT06M41.00S,2022-02-15T02:06:21.7Z,3,REGULAR,2pt,Jump Shot,[],203552,24.129434954007884,61.76470588235294,1610612751,70,57,2022-02-15T02:06:26Z,3920000,-59.0,174.0,1,left,S. Curry 18' pullup Jump Shot (23 PTS) (A. Drummond 2 AST),"[203552, 203083]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,18.4,Made,,,,,23.0,A. Drummond,203083.0,2.0,,,,,,,,,,,
400,PT06M27.00S,2022-02-15T02:06:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.11760840998686,45.588235294117645,1610612758,70,59,2022-02-15T02:06:41Z,3940000,-22.0,12.0,1,right,D. Mitchell driving Layup (13 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,2.52,Made,,,,,13.0,,,,,,,,,,,,,,
401,PT06M09.00S,2022-02-15T02:06:54.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.783837056504599,46.32352941176471,1610612751,72,59,2022-02-15T02:07:15Z,3950000,18.0,11.0,1,left,A. Drummond DUNK (4 PTS) (S. Curry 4 AST),"[203083, 203552]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,2.16,Made,,,,,4.0,S. Curry,203552.0,4.0,,,,,,,,,,,
403,PT06M02.00S,2022-02-15T02:07:04.7Z,3,REGULAR,foul,personal,[],201949,,,1610612758,72,59,2022-02-15T02:07:07Z,3970000,,,0,,J. Johnson personal FOUL (4 PF),"[201949, 203084]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,2004.0,,4.0,0.0,Barnes,203084.0,,,,,
405,PT06M02.00S,2022-02-15T02:07:12.6Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,72,59,2022-02-15T02:07:17Z,3990000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M02.00S,2022-02-15T02:07:12.6Z,3,REGULAR,substitution,in,[],1628978,,,1610612758,72,59,2022-02-15T02:07:17Z,4000000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M58.00S,2022-02-15T02:07:29.3Z,3,REGULAR,turnover,lost ball,[],1629002,,,1610612758,72,59,2022-02-15T02:07:34Z,4010000,,,0,,C. Metu lost ball TURNOVER (2 TO),"[1629002, 1628971]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,2.0,,,,,Brown,1628971.0,,,
408,PT05M58.00S,2022-02-15T02:07:29.3Z,3,REGULAR,steal,,[],1628971,,,1610612751,72,59,2022-02-15T02:07:32Z,4020000,,,0,,B. Brown STEAL (4 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M42.00S,2022-02-15T02:07:45.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201988,24.655059132720105,84.06862745098039,1610612751,72,59,2022-02-15T02:07:49Z,4030000,-170.0,179.0,1,left,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
410,PT05M39.00S,2022-02-15T02:07:48.0Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612758,72,59,2022-02-15T02:07:49Z,4040000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:7),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,409.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
411,PT05M32.00S,2022-02-15T02:07:55.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,90.22667542706965,36.029411764705884,1610612758,72,61,2022-02-15T02:07:59Z,4050000,-70.0,39.0,1,right,R. Holmes 8' Hook (2 PTS) (D. DiVincenzo 1 AST),"[1626158, 1628978]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,8.02,Made,,,,,2.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,
413,PT05M14.00S,2022-02-15T02:08:13.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,5.863994743758213,48.77450980392157,1610612751,74,61,2022-02-15T02:08:17Z,4070000,6.0,3.0,1,left,A. Drummond DUNK (6 PTS) (P. Mills 1 AST),"[203083, 201988]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,0.66,Made,,,,,6.0,P. Mills,201988.0,1.0,,,,,,,,,,,
415,PT04M55.00S,2022-02-15T02:08:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,94.69448094612353,55.392156862745104,1610612758,74,61,2022-02-15T02:08:36Z,4090000,27.0,-3.0,1,right,MISS C. Metu driving reverse Layup,[1629002],1610612758.0,SAC,driving reverse,,,Metu,C. Metu,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
416,PT04M52.00S,2022-02-15T02:08:34.8Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,74,61,2022-02-15T02:08:36Z,4100000,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,415.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
417,PT04M46.00S,2022-02-15T02:08:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201988,5.863994743758213,54.90196078431373,1610612751,74,61,2022-02-15T02:08:46Z,4110000,-25.0,3.0,1,left,MISS P. Mills driving reverse Layup,[201988],1610612751.0,BKN,driving reverse,,,Mills,P. Mills,,,,,2.46,Missed,,,,,,,,,,,,,,,,,,,
418,PT04M44.00S,2022-02-15T02:08:43.3Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,74,61,2022-02-15T02:08:46Z,4120000,,,0,,H. Barnes REBOUND (Off:3 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,417.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
419,PT04M27.00S,2022-02-15T02:09:00.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,93.77463863337714,52.450980392156865,1610612758,74,61,2022-02-15T02:09:03Z,4130000,12.0,6.0,1,right,MISS R. Holmes DUNK - blocked,"[1626158, 203083]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,Drummond,203083.0
420,PT04M27.00S,2022-02-15T02:09:00.2Z,3,REGULAR,block,,[],203083,,,1610612758,74,61,2022-02-15T02:09:02Z,4140000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M24.00S,2022-02-15T02:09:03.2Z,3,REGULAR,rebound,offensive,[],1629002,,,1610612758,74,61,2022-02-15T02:09:03Z,4150000,,,0,,C. Metu REBOUND (Off:3 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,419.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
422,PT04M23.00S,2022-02-15T02:09:08.3Z,3,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,74,61,2022-02-15T02:09:12Z,4160000,,,0,,D. Mitchell step out-of-bounds TURNOVER (2 TO),[1630558],1610612758.0,SAC,step,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,2004.0,2.0,,,,,,,,,
423,PT04M23.00S,2022-02-15T02:09:10.8Z,3,REGULAR,substitution,out,[],201988,,,1610612751,74,61,2022-02-15T02:09:23Z,4170000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M23.00S,2022-02-15T02:09:10.8Z,3,REGULAR,substitution,out,[],203552,,,1610612751,74,61,2022-02-15T02:09:23Z,4180000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M23.00S,2022-02-15T02:09:10.8Z,3,REGULAR,substitution,out,[],203084,,,1610612751,74,61,2022-02-15T02:09:23Z,4190000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M23.00S,2022-02-15T02:09:10.8Z,3,REGULAR,substitution,in,[],1628975,,,1610612751,74,61,2022-02-15T02:09:23Z,4200000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M23.00S,2022-02-15T02:09:10.8Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,74,61,2022-02-15T02:09:23Z,4210000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M23.00S,2022-02-15T02:09:10.8Z,3,REGULAR,substitution,in,[],203200,,,1610612751,74,61,2022-02-15T02:09:23Z,4220000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M07.00S,2022-02-15T02:09:50.9Z,3,REGULAR,turnover,bad pass,[],203083,,,1610612751,74,61,2022-02-15T02:09:55Z,4230000,,,0,,A. Drummond bad pass TURNOVER (2 TO),"[203083, 1630558]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,2.0,,,,,Mitchell,1630558.0,,,
430,PT04M07.00S,2022-02-15T02:09:50.9Z,3,REGULAR,steal,,[],1630558,,,1610612758,74,61,2022-02-15T02:09:53Z,4240000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M02.00S,2022-02-15T02:10:04.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,74,61,2022-02-15T02:10:04Z,4250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M56.00S,2022-02-15T02:10:21.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203200,92.19776609724047,55.63725490196079,1610612758,74,61,2022-02-15T02:10:25Z,4260000,28.0,21.0,1,right,MISS J. Holiday Layup - blocked,"[203200, 1628971]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,3.5,Missed,,,,,,,,,,,,,,,,,,Brown,1628971.0
433,PT03M56.00S,2022-02-15T02:10:21.2Z,3,REGULAR,block,,[],1628971,,,1610612758,74,61,2022-02-15T02:11:36Z,4270000,,,0,,B. Brown BLOCK (3 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M55.00S,2022-02-15T02:10:22.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,74,61,2022-02-15T02:10:25Z,4280000,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,432.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
435,PT03M55.00S,2022-02-15T02:10:27.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,74,61,2022-02-15T02:10:27Z,4290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M40.00S,2022-02-15T02:10:54.2Z,3,REGULAR,2pt,Jump Shot,[],1630560,26.757555847568987,62.00980392156863,1610612751,74,61,2022-02-15T02:10:58Z,4300000,-60.0,199.0,1,left,MISS C. Thomas 20' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,20.78,Missed,,,,,,,,,,,,,,,,,,,
