actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
265,PT04M48.00S,2021-10-28T00:23:23.8Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,38,43,2021-10-28T00:23:26Z,2620000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,
266,PT04M42.00S,2021-10-28T00:23:33.2Z,2,REGULAR,foul,personal,['2freethrow'],202693,,,1610612751,38,43,2021-10-28T00:23:54Z,2630000,,,0,,M. Morris shooting personal FOUL (2 PF) (Harden 2 FT),"[202693, 201935]",1610612748.0,MIA,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Harden,201935.0,,,,,
268,PT04M42.00S,2021-10-28T00:24:04.0Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,39,43,2021-10-28T00:24:04Z,2650000,,,0,,J. Harden Free Throw 1 of 2 (10 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
269,PT04M42.00S,2021-10-28T00:24:04.6Z,2,REGULAR,substitution,out,[],202693,,,1610612751,39,43,2021-10-28T00:24:10Z,2660000,,,0,,SUB out: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M42.00S,2021-10-28T00:24:04.6Z,2,REGULAR,substitution,out,[],1628389,,,1610612751,39,43,2021-10-28T00:24:10Z,2670000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M42.00S,2021-10-28T00:24:04.6Z,2,REGULAR,substitution,in,[],203473,,,1610612751,39,43,2021-10-28T00:24:10Z,2680000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M42.00S,2021-10-28T00:24:04.6Z,2,REGULAR,substitution,in,[],200782,,,1610612751,39,43,2021-10-28T00:24:10Z,2690000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M42.00S,2021-10-28T00:24:31.9Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,40,43,2021-10-28T00:24:31Z,2700000,,,0,,J. Harden Free Throw 2 of 2 (11 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
274,PT04M20.00S,2021-10-28T00:24:55.2Z,2,REGULAR,2pt,Jump Shot,[],202710,20.97568988173456,41.911764705882355,1610612748,40,43,2021-10-28T00:25:00Z,2710000,40.0,145.0,1,left,MISS J. Butler 15' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,15.02,Missed,,,,,,,,,,,,,,,,,,,
275,PT04M16.00S,2021-10-28T00:24:59.2Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,40,43,2021-10-28T00:25:00Z,2720000,,,0,,D. Dedmon REBOUND (Off:4 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,274.0,6.0,2.0,4.0,,,,,,,,,,,
276,PT04M15.00S,2021-10-28T00:25:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,5.995400788436268,48.529411764705884,1610612748,40,45,2021-10-28T00:25:03Z,2730000,7.0,4.0,1,left,D. Dedmon putback Layup (8 PTS),[203473],1610612748.0,MIA,putback,,,Dedmon,D. Dedmon,,,,,0.84,Made,8.0,,,,,,,,,,,,,,,,,,
277,PT04M05.00S,2021-10-28T00:25:10.0Z,2,REGULAR,3pt,Jump Shot,[],201988,69.46452036793693,73.52941176470588,1610612751,40,45,2021-10-28T00:25:14Z,2740000,118.0,235.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
278,PT04M03.00S,2021-10-28T00:25:13.1Z,2,REGULAR,rebound,offensive,[],201988,,,1610612751,40,45,2021-10-28T00:25:13Z,2750000,,,0,,P. Mills REBOUND (Off:1 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,277.0,2.0,1.0,1.0,,,,,,,,,,,
279,PT03M58.00S,2021-10-28T00:25:17.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201142,93.38042049934296,50.73529411764706,1610612751,42,45,2021-10-28T00:25:21Z,2760000,4.0,10.0,1,right,K. Durant driving DUNK (9 PTS) (P. Mills 2 AST),"[201142, 201988]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,1.04,Made,9.0,P. Mills,201988.0,2.0,,,,,,,,,,,,,,,
281,PT03M39.00S,2021-10-28T00:25:36.7Z,2,REGULAR,2pt,Jump Shot,[],203473,20.45006570302234,36.51960784313725,1610612748,42,45,2021-10-28T00:25:43Z,2780000,67.0,140.0,1,left,MISS D. Dedmon 15' floating Shot,[203473],1610612748.0,MIA,floating,,,Dedmon,D. Dedmon,,,,,15.51,Missed,,,,,,,,,,,,,,,,,,,
282,PT03M38.00S,2021-10-28T00:25:37.7Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,42,45,2021-10-28T00:25:43Z,2790000,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,281.0,8.0,8.0,0.0,,,,,,,,,,,
283,PT03M38.00S,2021-10-28T00:25:44.5Z,2,REGULAR,foul,personal,[],200782,,,1610612751,42,45,2021-10-28T00:25:51Z,2800000,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 201142]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,2530.0,,2.0,0.0,Durant,201142.0,,,,,
285,PT03M27.00S,2021-10-28T00:26:07.1Z,2,REGULAR,3pt,Jump Shot,[],201988,70.51576872536137,75.24509803921569,1610612751,42,45,2021-10-28T00:26:12Z,2820000,126.0,225.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
286,PT03M24.00S,2021-10-28T00:26:10.1Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,42,45,2021-10-28T00:26:12Z,2830000,,,0,,J. Butler REBOUND (Off:3 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,285.0,8.0,5.0,3.0,,,,,,,,,,,
287,PT03M04.00S,2021-10-28T00:26:30.3Z,2,REGULAR,2pt,Jump Shot,[],1629639,7.966491458607096,26.47058823529412,1610612748,42,47,2021-10-28T00:26:42Z,2840000,118.0,22.0,1,left,T. Herro 11' floating Jump Shot (9 PTS),[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,11.97,Made,9.0,,,,,,,,,,,,,,,,,,
289,PT02M47.00S,2021-10-28T00:26:49.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612751,42,47,2021-10-28T00:29:45Z,2860000,,,0,,P. Tucker shooting personal FOUL (3 PF) (Durant 2 FT),"[200782, 201142]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,,,,,1627962.0,,3.0,0.0,Durant,201142.0,,,,,
291,PT02M47.00S,2021-10-28T00:27:02.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,42,47,2021-10-28T00:27:02Z,2880000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M47.00S,2021-10-28T00:27:03.5Z,2,REGULAR,substitution,out,[],203473,,,1610612751,42,47,2021-10-28T00:29:41Z,2890000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M47.00S,2021-10-28T00:27:03.5Z,2,REGULAR,substitution,out,[],200782,,,1610612751,42,47,2021-10-28T00:29:41Z,2900000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M47.00S,2021-10-28T00:27:03.5Z,2,REGULAR,substitution,in,[],200768,,,1610612751,42,47,2021-10-28T00:29:41Z,2910000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M47.00S,2021-10-28T00:27:03.5Z,2,REGULAR,substitution,in,[],1628389,,,1610612751,42,47,2021-10-28T00:29:41Z,2920000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M47.00S,2021-10-28T00:30:00.7Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,43,47,2021-10-28T00:30:00Z,2930000,,,0,,K. Durant Free Throw 1 of 2 (10 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
297,PT02M47.00S,2021-10-28T00:30:00.7Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,43,47,2021-10-28T00:30:20Z,2940000,,,0,,MISS K. Durant Free Throw 2 of 2,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M44.00S,2021-10-28T00:30:03.7Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,43,47,2021-10-28T00:30:20Z,2950000,,,0,,T. Herro REBOUND (Off:2 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,297.0,5.0,3.0,2.0,,,,,,,,,,,
299,PT02M33.00S,2021-10-28T00:30:30.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.258212877792378,48.529411764705884,1610612748,43,47,2021-10-28T00:30:34Z,2960000,7.0,6.0,1,left,MISS B. Adebayo alley-oop DUNK,[1628389],1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M31.00S,2021-10-28T00:30:32.8Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,43,47,2021-10-28T00:30:34Z,2970000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,,,,
301,PT02M27.00S,2021-10-28T00:30:37.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",201142,94.69448094612353,51.71568627450981,1610612751,45,47,2021-10-28T00:30:51Z,2980000,9.0,-3.0,1,right,K. Durant driving bank Jump Shot (12 PTS),[201142],1610612751.0,BKN,driving bank,,,Durant,K. Durant,,,,,0.9,Made,12.0,,,,,,,,,,,,,,,,,,
302,PT02M22.00S,2021-10-28T00:30:47.6Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",200782,,,1610612748,45,47,2021-10-28T00:31:01Z,2990000,,,0,,P. Tucker technical FOUL (1 Tech),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,1627962.0,,3.0,1.0,,,,,,,
303,PT02M22.00S,2021-10-28T00:31:11.8Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612748,46,47,2021-10-28T00:31:11Z,3000000,,,0,,K. Durant technical Free Throw 1 of 1 (13 PTS),[201142],1610612751.0,BKN,technical,,,Durant,K. Durant,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
304,PT02M14.00S,2021-10-28T00:31:46.2Z,2,REGULAR,3pt,Jump Shot,[],1629130,29.25427069645204,25.0,1610612748,46,47,2021-10-28T00:31:51Z,3010000,125.0,222.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
305,PT02M10.00S,2021-10-28T00:31:50.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,46,47,2021-10-28T00:31:51Z,3020000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,304.0,3.0,3.0,0.0,,,,,,,,,,,
306,PT02M04.00S,2021-10-28T00:31:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.51182654402102,48.77450980392157,1610612751,46,47,2021-10-28T00:32:22Z,3030000,-6.0,8.0,1,right,MISS B. Brown cutting Layup - blocked,"[1628971, 1629130]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,1.05,Missed,,,,,,,,,,,,,,,Robinson,1629130.0,,,
307,PT02M04.00S,2021-10-28T00:31:55.6Z,2,REGULAR,block,,[],1629130,,,1610612751,46,47,2021-10-28T00:31:58Z,3040000,,,0,,D. Robinson BLOCK (1 BLK),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M02.00S,2021-10-28T00:31:57.6Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,46,47,2021-10-28T00:32:04Z,3050000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,306.0,4.0,4.0,0.0,,,,,,,,,,,
309,PT01M59.00S,2021-10-28T00:32:00.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,30.17411300919842,29.901960784313726,1610612748,46,47,2021-10-28T00:32:08Z,3060000,100.0,231.0,1,left,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M59.00S,2021-10-28T00:32:00.9Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,46,47,2021-10-28T00:32:08Z,3070000,,,0,,B. Griffin REBOUND (Off:0 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,309.0,3.0,3.0,0.0,,,,,,,,,,,
311,PT01M53.00S,2021-10-28T00:32:11.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612751,46,47,2021-10-28T00:32:28Z,3080000,,,0,,D. Robinson personal FOUL (3 PF) (Mills 2 FT),"[1629130, 201988]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,2530.0,,3.0,0.0,Mills,201988.0,,,,,
313,PT01M53.00S,2021-10-28T00:32:49.6Z,2,REGULAR,freethrow,1 of 2,[],201988,,,1610612751,47,47,2021-10-28T00:32:49Z,3100000,,,0,,P. Mills Free Throw 1 of 2 (1 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
314,PT01M53.00S,2021-10-28T00:32:50.5Z,2,REGULAR,substitution,out,[],1629130,,,1610612751,47,47,2021-10-28T00:32:55Z,3110000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M53.00S,2021-10-28T00:32:50.5Z,2,REGULAR,substitution,in,[],202693,,,1610612751,47,47,2021-10-28T00:32:55Z,3120000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M53.00S,2021-10-28T00:33:12.4Z,2,REGULAR,freethrow,2 of 2,[],201988,,,1610612751,48,47,2021-10-28T00:33:12Z,3130000,,,0,,P. Mills Free Throw 2 of 2 (2 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
317,PT01M39.00S,2021-10-28T00:33:28.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.1268068331143235,47.549019607843135,1610612748,48,49,2021-10-28T00:33:32Z,3140000,12.0,5.0,1,left,B. Adebayo cutting DUNK (10 PTS) (J. Butler 3 AST),"[1628389, 202710]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,1.33,Made,10.0,J. Butler,202710.0,3.0,,,,,,,,,,,,,,,
319,PT01M12.00S,2021-10-28T00:33:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201933,93.38042049934296,51.225490196078425,1610612751,48,49,2021-10-28T00:34:09Z,3160000,6.0,10.0,1,right,MISS B. Griffin driving finger roll Layup,[201933],1610612751.0,BKN,driving finger roll,,,Griffin,B. Griffin,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
320,PT01M12.00S,2021-10-28T00:33:55.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,48,49,2021-10-28T00:34:09Z,3170000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,
321,PT01M12.00S,2021-10-28T00:34:07.6Z,2,REGULAR,foul,personal,[],201933,,,1610612748,48,49,2021-10-28T00:34:16Z,3180000,,,0,,B. Griffin loose ball personal FOUL (1 PF),"[201933, 200768]",1610612751.0,BKN,loose ball,,,Griffin,B. Griffin,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,Lowry,200768.0,,,,,
323,PT00M50.50S,2021-10-28T00:34:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,7.966491458607096,42.8921568627451,1610612748,48,49,2021-10-28T00:35:00Z,3200000,36.0,22.0,1,left,MISS J. Butler floating Shot,[202710],1610612748.0,MIA,floating,,,Butler,J. Butler,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M48.50S,2021-10-28T00:34:57.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,48,49,2021-10-28T00:35:00Z,3210000,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,323.0,3.0,3.0,0.0,,,,,,,,,,,
325,PT00M45.40S,2021-10-28T00:35:01.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201988,95.3515111695138,95.58823529411765,1610612751,48,49,2021-10-28T00:35:06Z,3220000,228.0,-9.0,1,right,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M41.50S,2021-10-28T00:35:05.0Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,48,49,2021-10-28T00:35:06Z,3230000,,,0,,T. Herro REBOUND (Off:2 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,325.0,6.0,4.0,2.0,,,,,,,,,,,
327,PT00M37.70S,2021-10-28T00:35:08.9Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,48,49,2021-10-28T00:35:14Z,3240000,,,0,,T. Herro lost ball TURNOVER (3 TO),"[1629639, 1628971]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,3.0,,,,,,,Brown,1628971.0,
328,PT00M37.70S,2021-10-28T00:35:08.9Z,2,REGULAR,steal,,[],1628971,,,1610612751,48,49,2021-10-28T00:35:10Z,3250000,,,0,,B. Brown STEAL (1 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M34.40S,2021-10-28T00:35:13.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201933,93.11760840998686,50.245098039215684,1610612751,50,49,2021-10-28T00:35:18Z,3260000,1.0,12.0,1,right,B. Griffin alley-oop DUNK (5 PTS) (J. Harden 3 AST),"[201933, 201935]",1610612751.0,BKN,alley-oop,,,Griffin,B. Griffin,,,,,1.23,Made,5.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,,
331,PT00M34.40S,2021-10-28T00:35:19.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",200768,,,1610612751,50,49,2021-10-28T00:35:36Z,3280000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Griffin 1 FT),"[200768, 201933]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,1628171.0,,1.0,0.0,Griffin,201933.0,,,,,
333,PT00M34.40S,2021-10-28T00:35:51.5Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",201933,,,1610612751,51,49,2021-10-28T00:35:51Z,3300000,,,0,,B. Griffin Free Throw 1 of 1 (6 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
334,PT00M29.40S,2021-10-28T00:35:58.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,31.488173455978973,53.18627450980392,1610612748,51,49,2021-10-28T00:36:03Z,3310000,-16.0,243.0,1,left,MISS T. Herro 24' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M26.40S,2021-10-28T00:36:01.5Z,2,REGULAR,rebound,defensive,[],201933,,,1610612751,51,49,2021-10-28T00:36:03Z,3320000,,,0,,B. Griffin REBOUND (Off:0 Def:4),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,334.0,4.0,4.0,0.0,,,,,,,,,,,
336,PT00M07.20S,2021-10-28T00:36:20.7Z,2,REGULAR,3pt,Jump Shot,[],201935,64.99671484888306,47.794117647058826,1610612751,51,49,2021-10-28T00:36:25Z,3330000,-11.0,277.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,,
337,PT00M04.00S,2021-10-28T00:36:23.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,51,49,2021-10-28T00:36:25Z,3340000,,,0,,B. Adebayo REBOUND (Off:0 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,336.0,7.0,7.0,0.0,,,,,,,,,,,
338,PT00M01.30S,2021-10-28T00:36:31.1Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,51,49,2021-10-28T00:36:35Z,3350000,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,1627962.0,1.0,,,,,,,,,
339,PT00M01.30S,2021-10-28T00:36:36.1Z,2,REGULAR,substitution,out,[],1628971,,,1610612751,51,49,2021-10-28T00:36:44Z,3360000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M01.30S,2021-10-28T00:36:36.1Z,2,REGULAR,substitution,in,[],203925,,,1610612751,51,49,2021-10-28T00:36:44Z,3370000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2021-10-28T00:36:58.5Z,2,REGULAR,period,end,[],0,,,1610612751,51,49,2021-10-28T00:36:58Z,3380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-10-28T00:51:51.5Z,3,REGULAR,substitution,out,['startperiod'],201988,,,1610612751,51,49,2021-10-28T00:52:11Z,3390000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-10-28T00:51:51.5Z,3,REGULAR,substitution,out,['startperiod'],202693,,,1610612751,51,49,2021-10-28T00:52:11Z,3400000,,,0,,SUB out: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-10-28T00:51:51.5Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612751,51,49,2021-10-28T00:52:11Z,3410000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-10-28T00:51:51.5Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,51,49,2021-10-28T00:52:11Z,3420000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-10-28T00:51:51.5Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612751,51,49,2021-10-28T00:52:11Z,3430000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-10-28T00:51:51.5Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612751,51,49,2021-10-28T00:52:11Z,3440000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-10-28T00:52:18.4Z,3,REGULAR,period,start,[],0,,,1610612751,51,49,2021-10-28T00:52:18Z,3450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M46.00S,2021-10-28T00:52:31.7Z,3,REGULAR,3pt,Jump Shot,[],201142,29.25427069645204,23.774509803921568,1610612751,54,49,2021-10-28T00:52:39Z,3460000,131.0,222.0,1,left,K. Durant 25' 3PT  (16 PTS) (J. Harden 4 AST),"[201142, 201935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.83,Made,16.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,,
351,PT11M31.00S,2021-10-28T00:52:51.2Z,3,REGULAR,foul,personal,[],201935,,,1610612748,54,49,2021-10-28T00:53:08Z,3480000,,,0,,J. Harden personal FOUL (2 PF),"[201935, 1628389]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,2530.0,,2.0,0.0,Adebayo,1628389.0,,,,,
353,PT11M21.00S,2021-10-28T00:53:13.2Z,3,REGULAR,2pt,Jump Shot,[],1628389,73.9323258869908,47.05882352941176,1610612748,54,49,2021-10-28T00:53:18Z,3500000,-15.0,193.0,1,right,MISS B. Adebayo 19' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,19.31,Missed,,,,,,,,,,,,,,,,,,,
