actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
184,PT11M00.00S,2022-02-25T01:20:33.6Z,2,REGULAR,3pt,Jump Shot,[],201143,67.23061760840999,60.5392156862745,1610612738,24,41,2022-02-25T01:20:38Z,1800000,53.0,256.0,1,right,A. Horford 26' 3PT  (5 PTS) (J. Brown 1 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,26.09,Made,5.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,
186,PT10M42.00S,2022-02-25T01:20:50.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201949,17.821944809461236,45.09803921568628,1610612751,24,41,2022-02-25T01:20:55Z,1820000,25.0,115.0,1,left,MISS J. Johnson 11' turnaround Shot,[201949],1610612751.0,BKN,turnaround,,,Johnson,J. Johnson,,,,,,,,11.76,Missed,,,,,,,,,,,,,,,,
187,PT10M39.00S,2022-02-25T01:20:53.8Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,24,41,2022-02-25T01:20:55Z,1830000,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,
188,PT10M36.00S,2022-02-25T01:20:57.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,94.03745072273325,45.34313725490196,1610612738,24,43,2022-02-25T01:21:05Z,1840000,-23.0,4.0,1,right,J. Brown running reverse Layup (8 PTS) (A. Horford 1 AST),"[1627759, 201143]",1610612738.0,BOS,running reverse,,,Brown,J. Brown,,,,,,,,2.36,Made,8.0,A. Horford,201143.0,1.0,,,,,,,,,,,,
190,PT10M19.00S,2022-02-25T01:21:14.0Z,2,REGULAR,2pt,Jump Shot,[],201988,17.16491458607096,26.96078431372549,1610612751,24,43,2022-02-25T01:21:19Z,1860000,115.0,109.0,1,left,MISS P. Mills 15' fadeaway Shot,[201988],1610612751.0,BKN,fadeaway,,,Mills,P. Mills,,,,,,,,15.85,Missed,,,,,,,,,,,,,,,,
191,PT10M17.00S,2022-02-25T01:21:16.0Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,24,43,2022-02-25T01:21:19Z,1870000,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,,,,
192,PT10M16.00S,2022-02-25T01:21:24.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,24,43,2022-02-25T01:21:24Z,1880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M10.00S,2022-02-25T01:21:41.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,79.97700394218134,35.53921568627451,1610612738,24,45,2022-02-25T01:21:46Z,1890000,-72.0,136.0,1,right,J. Brown 15' pullup Jump Shot (10 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,15.38,Made,10.0,,,,,,,,,,,,,,,
194,PT09M48.00S,2022-02-25T01:22:04.8Z,2,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612751,24,45,2022-02-25T01:22:34Z,1900000,,,0,,D. White shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628401, 201949]",1610612738.0,BOS,shooting,,,White,D. White,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Johnson,201949.0,,,
196,PT09M48.00S,2022-02-25T01:22:37.6Z,2,REGULAR,freethrow,1 of 2,[],201949,,,1610612751,25,45,2022-02-25T01:22:37Z,1920000,,,0,,J. Johnson Free Throw 1 of 2 (4 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
197,PT09M48.00S,2022-02-25T01:22:48.3Z,2,REGULAR,freethrow,2 of 2,[],201949,,,1610612751,26,45,2022-02-25T01:22:48Z,1930000,,,0,,J. Johnson Free Throw 2 of 2 (5 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
198,PT09M35.00S,2022-02-25T01:23:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,94.03745072273325,47.30392156862745,1610612738,26,47,2022-02-25T01:23:14Z,1940000,-13.0,4.0,1,right,D. White driving Layup (5 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,driving,,,White,D. White,,,,,,,,1.39,Made,5.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,
199,PT09M35.00S,2022-02-25T01:23:07.4Z,2,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612738,26,47,2022-02-25T01:23:14Z,1950000,,,0,,B. Brown shooting personal FOUL (2 PF) (White 1 FT),"[1628971, 1628401]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,White,1628401.0,,,
202,PT09M35.00S,2022-02-25T01:23:29.1Z,2,REGULAR,freethrow,1 of 1,[],1628401,,,1610612738,26,48,2022-02-25T01:23:29Z,1970000,,,0,,D. White Free Throw 1 of 1 (6 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
203,PT09M20.00S,2022-02-25T01:23:45.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201949,19.004599211563733,51.470588235294116,1610612751,28,48,2022-02-25T01:23:55Z,1980000,-7.0,126.0,1,left,J. Johnson 12' pullup Jump Shot (7 PTS),[201949],1610612751.0,BKN,pullup,,,Johnson,J. Johnson,,,,,,,,12.63,Made,7.0,,,,,,,,,,,,,,,
204,PT09M01.00S,2022-02-25T01:24:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,93.38042049934296,53.67647058823529,1610612738,28,48,2022-02-25T01:24:14Z,1990000,18.0,10.0,1,right,MISS G. Williams driving Layup - blocked,"[1629684, 201949]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,,,,2.08,Missed,,,,,,,,,,,,,,,Johnson,201949.0
205,PT09M01.00S,2022-02-25T01:24:05.5Z,2,REGULAR,block,,[],201949,,,1610612738,28,48,2022-02-25T01:24:14Z,2000000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M57.00S,2022-02-25T01:24:09.5Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,28,48,2022-02-25T01:24:14Z,2010000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,
207,PT08M53.00S,2022-02-25T01:24:12.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203552,27.94021024967148,22.058823529411764,1610612751,28,48,2022-02-25T01:26:22Z,2020000,140.0,210.0,1,left,MISS S. Curry 25' running 3PT,[203552],1610612751.0,BKN,running,,,Curry,S. Curry,,,,,,,,25.23,Missed,,,,,,,,,,,,,,,,
208,PT08M51.00S,2022-02-25T01:24:14.6Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612751,28,48,2022-02-25T01:24:14Z,2030000,,,0,,B. Brown REBOUND (Off:2 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,207.0,4.0,2.0,2.0,,,,,,,,
209,PT08M43.00S,2022-02-25T01:24:23.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.863994743758213,51.225490196078425,1610612751,30,48,2022-02-25T01:24:30Z,2040000,-6.0,3.0,1,left,N. Claxton driving Layup (2 PTS) (J. Johnson 4 AST),"[1629651, 201949]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,,,,0.66,Made,2.0,J. Johnson,201949.0,4.0,,,,,,,,,,,,
211,PT08M29.00S,2022-02-25T01:24:36.5Z,2,REGULAR,3pt,Jump Shot,[],201143,69.46452036793693,70.58823529411765,1610612738,30,48,2022-02-25T01:24:40Z,2060000,103.0,235.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,25.61,Missed,,,,,,,,,,,,,,,,
212,PT08M27.00S,2022-02-25T01:24:38.5Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,30,48,2022-02-25T01:24:40Z,2070000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,
213,PT08M20.00S,2022-02-25T01:24:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201949,10.463206307490145,51.470588235294116,1610612751,30,48,2022-02-25T01:24:50Z,2080000,-7.0,46.0,1,left,MISS J. Johnson driving finger roll Layup,[201949],1610612751.0,BKN,driving finger roll,,,Johnson,J. Johnson,,,,,,,,4.65,Missed,,,,,,,,,,,,,,,,
214,PT08M17.00S,2022-02-25T01:24:49.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,30,48,2022-02-25T01:24:50Z,2090000,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,213.0,4.0,4.0,0.0,,,,,,,,
215,PT08M10.00S,2022-02-25T01:24:55.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,67.62483574244416,46.81372549019608,1610612738,30,51,2022-02-25T01:25:02Z,2100000,-16.0,252.0,1,right,P. Pritchard 25' 3PT step back (6 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,,,,25.23,Made,6.0,,,,,,,,,,,,,,,
216,PT08M08.00S,2022-02-25T01:25:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,30,51,2022-02-25T01:25:07Z,2110000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M08.00S,2022-02-25T01:25:10.2Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,30,51,2022-02-25T01:28:21Z,2120000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M08.00S,2022-02-25T01:25:10.2Z,2,REGULAR,substitution,in,[],203083,,,1610612751,30,51,2022-02-25T01:28:21Z,2130000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M50.00S,2022-02-25T01:28:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,16.376478318002626,41.911764705882355,1610612751,30,51,2022-02-25T01:29:02Z,2140000,40.0,101.0,1,left,MISS B. Brown 10' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,,,,10.92,Missed,,,,,,,,,,,,,,,,
220,PT07M46.00S,2022-02-25T01:28:50.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,30,51,2022-02-25T01:29:02Z,2150000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,
221,PT07M46.00S,2022-02-25T01:28:56.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,30,51,2022-02-25T01:28:56Z,2160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M43.00S,2022-02-25T01:29:11.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203552,13.091327201051248,37.5,1610612751,32,51,2022-02-25T01:29:17Z,2170000,62.0,71.0,1,left,S. Curry 9' driving bank Jump Shot (6 PTS) (B. Brown 2 AST),"[203552, 1628971]",1610612751.0,BKN,driving bank,,,Curry,S. Curry,,,,,,,,9.43,Made,6.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,
224,PT07M28.00S,2022-02-25T01:29:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,83.78777923784494,58.57843137254902,1610612738,32,51,2022-02-25T01:29:33Z,2190000,43.0,100.0,1,right,MISS D. White 10' floating Shot,[1628401],1610612738.0,BOS,floating,,,White,D. White,,,,,,,,10.87,Missed,,,,,,,,,,,,,,,,
225,PT07M24.00S,2022-02-25T01:29:30.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,32,51,2022-02-25T01:29:33Z,2200000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,224.0,5.0,3.0,2.0,,,,,,,,
226,PT07M17.00S,2022-02-25T01:29:38.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.258212877792378,49.01960784313725,1610612751,34,51,2022-02-25T01:29:46Z,2210000,5.0,6.0,1,left,A. Drummond DUNK (2 PTS) (P. Mills 2 AST),"[203083, 201988]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,0.8,Made,2.0,P. Mills,201988.0,2.0,,,,,,,,,,,,
228,PT07M01.00S,2022-02-25T01:29:58.9Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,34,51,2022-02-25T01:30:06Z,2230000,,,0,,J. Brown bad pass TURNOVER (1 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,1.0,,,,,,,,,,,,,,,,,,,,
229,PT07M01.00S,2022-02-25T01:30:03.7Z,2,REGULAR,foul,personal,[],1628401,,,1610612751,34,51,2022-02-25T01:30:20Z,2240000,,,0,,D. White loose ball personal FOUL (2 PF),"[1628401, 203552]",1610612738.0,BOS,loose ball,,,White,D. White,,,,,,,,,,,,,,,,,,200834.0,2.0,0.0,Curry,203552.0,,,
231,PT07M01.00S,2022-02-25T01:30:11.5Z,2,REGULAR,substitution,out,[],1628401,,,1610612751,34,51,2022-02-25T01:30:15Z,2260000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M01.00S,2022-02-25T01:30:11.5Z,2,REGULAR,substitution,in,[],1628369,,,1610612751,34,51,2022-02-25T01:30:15Z,2270000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M01.00S,2022-02-25T01:30:11.5Z,2,REGULAR,substitution,out,[],201988,,,1610612751,34,51,2022-02-25T01:30:20Z,2280000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M01.00S,2022-02-25T01:30:11.5Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,34,51,2022-02-25T01:30:20Z,2290000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M52.00S,2022-02-25T01:30:39.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203552,17.821944809461236,21.323529411764707,1610612751,36,51,2022-02-25T01:30:43Z,2300000,143.0,115.0,1,left,S. Curry 18' pullup Jump Shot (8 PTS),[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,,,,18.38,Made,8.0,,,,,,,,,,,,,,,
236,PT06M35.00S,2022-02-25T01:30:58.7Z,2,REGULAR,foul,technical,['1freethrow'],203083,,,1610612738,36,51,2022-02-25T01:31:23Z,2310000,,,0,,A. Drummond defensive-3-second technical FOUL (1 Tech),[203083],1610612751.0,BKN,defensive-3-second,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,200834.0,0.0,1.0,,,,,
237,PT06M35.00S,2022-02-25T01:31:13.4Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,36,51,2022-02-25T01:31:20Z,2320000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M35.00S,2022-02-25T01:31:13.4Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,36,51,2022-02-25T01:31:20Z,2330000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M35.00S,2022-02-25T01:31:24.1Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,36,52,2022-02-25T01:31:24Z,2340000,,,0,,J. Tatum technical Free Throw 1 of 1 (8 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
240,PT06M24.00S,2022-02-25T01:31:45.6Z,2,REGULAR,3pt,Jump Shot,[],1630202,69.07030223390277,72.05882352941177,1610612738,36,52,2022-02-25T01:31:50Z,2350000,110.0,238.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,26.25,Missed,,,,,,,,,,,,,,,,
241,PT06M21.00S,2022-02-25T01:31:48.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,36,52,2022-02-25T01:31:50Z,2360000,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,
242,PT06M14.00S,2022-02-25T01:31:58.6Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612751,36,52,2022-02-25T01:32:11Z,2370000,,,0,,A. Horford shooting personal FOUL (1 PF) (Brown 2 FT),"[201143, 1628971]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Brown,1628971.0,,,
244,PT06M14.00S,2022-02-25T01:32:19.2Z,2,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,37,52,2022-02-25T01:32:19Z,2390000,,,0,,B. Brown Free Throw 1 of 2 (11 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
245,PT06M14.00S,2022-02-25T01:32:32.5Z,2,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,38,52,2022-02-25T01:32:32Z,2400000,,,0,,B. Brown Free Throw 2 of 2 (12 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
246,PT06M05.00S,2022-02-25T01:32:45.3Z,2,REGULAR,3pt,Jump Shot,[],1630202,65.91655716162943,45.34313725490196,1610612738,38,52,2022-02-25T01:32:50Z,2410000,-23.0,268.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,26.89,Missed,,,,,,,,,,,,,,,,
247,PT06M02.00S,2022-02-25T01:32:48.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,38,52,2022-02-25T01:32:50Z,2420000,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,
248,PT05M48.00S,2022-02-25T01:33:01.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,15.850854139290407,36.76470588235294,1610612751,38,52,2022-02-25T01:33:10Z,2430000,66.0,96.0,1,left,MISS B. Brown 11' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,,,,11.7,Missed,,,,,,,,,,,,,,,,
249,PT05M47.00S,2022-02-25T01:33:02.6Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,38,52,2022-02-25T01:34:23Z,2440000,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,248.0,4.0,3.0,1.0,,,,,,,,
250,PT05M47.00S,2022-02-25T01:33:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612751,38,52,2022-02-25T01:33:23Z,2450000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Drummond 2 FT),"[1629057, 203083]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Drummond,203083.0,,,
252,PT05M47.00S,2022-02-25T01:33:30.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203083,,,1610612751,39,52,2022-02-25T01:33:30Z,2470000,,,0,,A. Drummond Free Throw 1 of 2 (3 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
253,PT05M47.00S,2022-02-25T01:33:31.6Z,2,REGULAR,substitution,out,[],1630202,,,1610612751,39,52,2022-02-25T01:33:34Z,2480000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M47.00S,2022-02-25T01:33:31.6Z,2,REGULAR,substitution,in,[],203935,,,1610612751,39,52,2022-02-25T01:33:34Z,2490000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M47.00S,2022-02-25T01:33:47.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203083,,,1610612751,39,52,2022-02-25T01:33:47Z,2500000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,Missed,,,,,,,,,,,,,,,,
256,PT05M44.00S,2022-02-25T01:33:49.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,39,52,2022-02-25T01:33:49Z,2510000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,255.0,4.0,4.0,0.0,,,,,,,,
257,PT05M28.00S,2022-02-25T01:34:05.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,93.77463863337714,49.754901960784316,1610612738,39,54,2022-02-25T01:34:17Z,2520000,-1.0,6.0,1,right,R. Williams III alley-oop DUNK (8 PTS) (M. Smart 3 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,,,,0.61,Made,8.0,M. Smart,203935.0,3.0,,,,,,,,,,,,
259,PT05M10.00S,2022-02-25T01:34:23.0Z,2,REGULAR,3pt,Jump Shot,[],203552,4.944152431011826,95.58823529411765,1610612751,39,54,2022-02-25T01:34:29Z,2540000,-228.0,-6.0,1,left,MISS S. Curry 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,22.8,Missed,,,,,,,,,,,,,,,,
260,PT05M08.00S,2022-02-25T01:34:25.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,39,54,2022-02-25T01:34:29Z,2550000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,259.0,,,,,,,,,,,
261,PT05M08.00S,2022-02-25T01:34:29.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,39,54,2022-02-25T01:34:29Z,2560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M08.00S,2022-02-25T01:34:31.8Z,2,REGULAR,substitution,out,[],201143,,,1610612751,39,54,2022-02-25T01:34:37Z,2570000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M08.00S,2022-02-25T01:34:31.8Z,2,REGULAR,substitution,in,[],1629684,,,1610612751,39,54,2022-02-25T01:34:37Z,2580000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M02.00S,2022-02-25T01:34:53.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201949,31.09395532194481,35.78431372549019,1610612751,39,54,2022-02-25T01:35:04Z,2590000,71.0,240.0,1,left,MISS J. Johnson 25' 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,25.01,Missed,,,,,,,,,,,,,,,,
265,PT04M57.00S,2022-02-25T01:34:58.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,39,54,2022-02-25T01:35:04Z,2600000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,
266,PT04M46.00S,2022-02-25T01:35:11.4Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,39,54,2022-02-25T01:35:27Z,2610000,,,0,,B. Brown shooting personal FOUL (3 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,200834.0,3.0,0.0,Tatum,1628369.0,,,
268,PT04M46.00S,2022-02-25T01:35:35.9Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,39,54,2022-02-25T01:35:35Z,2630000,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Missed,,,,,,,,,,,,,,,,
269,PT04M46.00S,2022-02-25T01:35:35.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,39,54,2022-02-25T01:35:35Z,2640000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,268.0,,,,,,,,,,,
270,PT04M46.00S,2022-02-25T01:36:00.7Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,39,55,2022-02-25T01:36:00Z,2650000,,,0,,J. Tatum Free Throw 2 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
271,PT04M32.00S,2022-02-25T01:36:18.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,5.863994743758213,49.26470588235294,1610612751,41,55,2022-02-25T01:36:22Z,2660000,4.0,3.0,1,left,A. Drummond DUNK (5 PTS) (C. Thomas 1 AST),"[203083, 1630560]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,0.45,Made,5.0,C. Thomas,1630560.0,1.0,,,,,,,,,,,,
273,PT04M13.00S,2022-02-25T01:36:37.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,71.17279894875165,76.9607843137255,1610612738,41,55,2022-02-25T01:36:41Z,2680000,135.0,218.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,25.67,Missed,,,,,,,,,,,,,,,,
