actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
271,PT03M19.00S,2022-04-01T00:18:58.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201572,86.94152431011827,43.872549019607845,1610612749,54,47,2022-04-01T00:19:03Z,2690000,-31.0,70.0,1,right,MISS B. Lopez 7' turnaround Hook,[201572],1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,7.66,Missed,,,,,,,,,,,,,,,,,,,
272,PT03M16.00S,2022-04-01T00:19:01.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,54,47,2022-04-01T00:19:03Z,2700000,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,271.0,4.0,4.0,0.0,,,,,,,,,,,,,
273,PT03M10.00S,2022-04-01T00:19:07.8Z,2,REGULAR,3pt,Jump Shot,[],203552,32.276609724047304,56.127450980392155,1610612751,54,47,2022-04-01T00:19:18Z,2710000,-31.0,251.0,1,left,MISS S. Curry 25' pullup 3PT,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
274,PT03M08.00S,2022-04-01T00:19:09.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,54,47,2022-04-01T00:19:18Z,2720000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,
275,PT02M57.00S,2022-04-01T00:19:22.0Z,2,REGULAR,3pt,Jump Shot,[],203114,67.88764783180025,61.76470588235294,1610612749,54,47,2022-04-01T00:19:31Z,2730000,59.0,249.0,1,right,MISS K. Middleton 25' pullup 3PT - blocked,"[203114, 203083]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,25.62,Missed,Drummond,203083.0,,,,,,,,,,,,,,,,,
276,PT02M57.00S,2022-04-01T00:19:22.0Z,2,REGULAR,block,,[],203083,,,1610612749,54,47,2022-04-01T00:19:25Z,2740000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M55.00S,2022-04-01T00:19:24.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,54,47,2022-04-01T00:19:31Z,2750000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,275.0,5.0,5.0,0.0,,,,,,,,,,,,,
278,PT02M55.00S,2022-04-01T00:19:34.4Z,2,REGULAR,foul,personal,[],203114,,,1610612751,54,47,2022-04-01T00:19:40Z,2760000,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 201142]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Durant,201142.0,,,,
280,PT02M55.00S,2022-04-01T00:19:54.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,54,47,2022-04-01T00:19:54Z,2780000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M55.00S,2022-04-01T00:19:54.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612751,54,47,2022-04-01T00:20:40Z,2790000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,Common Foul Upheld
282,PT02M55.00S,2022-04-01T00:19:56.4Z,2,REGULAR,substitution,out,[],202681,,,1610612751,54,47,2022-04-01T00:22:48Z,2800000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M55.00S,2022-04-01T00:19:56.4Z,2,REGULAR,substitution,out,[],201572,,,1610612751,54,47,2022-04-01T00:22:48Z,2810000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M55.00S,2022-04-01T00:19:56.4Z,2,REGULAR,substitution,out,[],201950,,,1610612751,54,47,2022-04-01T00:22:48Z,2820000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M55.00S,2022-04-01T00:19:56.4Z,2,REGULAR,substitution,in,[],201609,,,1610612751,54,47,2022-04-01T00:22:48Z,2830000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M55.00S,2022-04-01T00:19:56.4Z,2,REGULAR,substitution,in,[],203507,,,1610612751,54,47,2022-04-01T00:22:48Z,2840000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M55.00S,2022-04-01T00:19:56.4Z,2,REGULAR,substitution,in,[],201588,,,1610612751,54,47,2022-04-01T00:22:48Z,2850000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M42.00S,2022-04-01T00:23:16.1Z,2,REGULAR,foul,personal,[],202083,,,1610612751,54,47,2022-04-01T00:23:43Z,2860000,,,0,,W. Matthews personal FOUL (1 PF),"[202083, 201142]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Durant,201142.0,,,,
290,PT02M34.00S,2022-04-01T00:23:37.5Z,2,REGULAR,3pt,Jump Shot,[],201609,31.488173455978973,37.745098039215684,1610612751,54,47,2022-04-01T00:23:47Z,2880000,61.0,243.0,1,left,MISS G. Dragic 25' 3PT,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M30.00S,2022-04-01T00:23:42.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,54,47,2022-04-01T00:23:42Z,2890000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,290.0,4.0,4.0,0.0,,,,,,,,,,,,,
292,PT02M22.00S,2022-04-01T00:23:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,93.77463863337714,46.07843137254902,1610612749,54,47,2022-04-01T00:23:59Z,2900000,-20.0,6.0,1,right,MISS G. Hill driving Layup,[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,2.05,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M20.00S,2022-04-01T00:23:51.5Z,2,REGULAR,rebound,defensive,[],201609,,,1610612751,54,47,2022-04-01T00:23:51Z,2910000,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,,
294,PT02M16.00S,2022-04-01T00:23:55.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201142,32.276609724047304,38.48039215686275,1610612751,54,47,2022-04-01T00:24:50Z,2920000,58.0,251.0,1,left,MISS K. Durant 25' running pullup 3PT,[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M13.00S,2022-04-01T00:23:58.4Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,54,47,2022-04-01T00:24:06Z,2930000,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,,
296,PT02M09.00S,2022-04-01T00:24:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,92.72339027595268,49.01960784313725,1610612749,54,49,2022-04-01T00:24:16Z,2940000,-5.0,16.0,1,right,G. Antetokounmpo running finger roll Layup (18 PTS) (K. Middleton 3 AST),"[203507, 203114]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.66,Made,,,,,,,18.0,K. Middleton,203114.0,3.0,,,,,,,,,
297,PT01M57.00S,2022-04-01T00:24:14.5Z,2,REGULAR,3pt,Jump Shot,[],203552,23.078186596583443,87.00980392156863,1610612751,57,49,2022-04-01T00:24:24Z,2950000,-185.0,164.0,1,left,S. Curry 24' 3PT  (8 PTS) (A. Drummond 1 AST),"[203552, 203083]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,24.75,Made,,,,,,,8.0,A. Drummond,203083.0,1.0,,,,,,,,,
299,PT01M49.00S,2022-04-01T00:24:22.9Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,57,49,2022-04-01T00:24:27Z,2970000,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 201609]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,2.0,Dragic,201609.0,
300,PT01M49.00S,2022-04-01T00:24:22.9Z,2,REGULAR,steal,,[],201609,,,1610612751,57,49,2022-04-01T00:24:24Z,2980000,,,0,,G. Dragic STEAL (2 STL),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M46.00S,2022-04-01T00:24:28.0Z,2,REGULAR,turnover,out-of-bounds,[],201609,,,1610612751,57,49,2022-04-01T00:24:41Z,2990000,,,0,,G. Dragic bad pass out-of-bounds TURNOVER (1 TO),[201609],1610612751.0,BKN,bad pass,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,201638.0,,,,,1.0,,,
303,PT01M31.00S,2022-04-01T00:24:51.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,87.99277266754271,96.07843137254902,1610612749,57,49,2022-04-01T00:24:57Z,3000000,230.0,60.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M25.00S,2022-04-01T00:24:57.7Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,57,49,2022-04-01T00:24:57Z,3010000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,303.0,5.0,4.0,1.0,,,,,,,,,,,,,
305,PT01M25.00S,2022-04-01T00:24:56.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203507,94.40999984741211,50.0,1610612749,57,51,2022-04-01T00:24:56Z,3020000,0.0,0.0,1,right,G. Antetokounmpo putback DUNK (20 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,0.0,Made,,,,,,,20.0,,,,,,,,,,,,
306,PT01M12.00S,2022-04-01T00:25:10.6Z,2,REGULAR,turnover,lost ball,[],201142,,,1610612751,57,51,2022-04-01T00:25:13Z,3030000,,,0,,K. Durant lost ball TURNOVER (5 TO),"[201142, 203114]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,5.0,Middleton,203114.0,
307,PT01M12.00S,2022-04-01T00:25:10.6Z,2,REGULAR,steal,,[],203114,,,1610612749,57,51,2022-04-01T00:25:12Z,3040000,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M08.00S,2022-04-01T00:25:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203114,90.62089356110381,43.38235294117647,1610612749,57,53,2022-04-01T00:25:24Z,3050000,-33.0,36.0,1,right,K. Middleton running finger roll Layup (9 PTS),[203114],1610612749.0,MIL,running finger roll,,,Middleton,K. Middleton,,,,,4.87,Made,,,,,,,9.0,,,,,,,,,,,,
309,PT00M50.90S,2022-04-01T00:25:32.7Z,2,REGULAR,3pt,Jump Shot,[],1628971,7.440867279894875,3.1862745098039214,1610612751,60,53,2022-04-01T00:25:40Z,3060000,234.0,17.0,1,left,B. Brown 3PT  (10 PTS) (A. Drummond 2 AST),"[1628971, 203083]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.47,Made,,,,,,,10.0,A. Drummond,203083.0,2.0,,,,,,,,,
311,PT00M24.80S,2022-04-01T00:26:02.4Z,2,REGULAR,3pt,Jump Shot,[],203114,71.04139290407359,23.52941176470588,1610612749,60,56,2022-04-01T00:26:08Z,3080000,-132.0,220.0,1,right,K. Middleton 25' 3PT  (12 PTS) (G. Antetokounmpo 3 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.65,Made,,,,,,,12.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,
313,PT00M00.80S,2022-04-01T00:26:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.1268068331143235,53.431372549019606,1610612751,60,56,2022-04-01T00:27:05Z,3100000,-17.0,5.0,1,left,MISS A. Drummond cutting Layup,[203083],1610612751.0,BKN,cutting,,,Drummond,A. Drummond,,,,,1.79,Missed,,,,,,,,,,,,,,,,,,,
314,PT00M00.80S,2022-04-01T00:26:32.6Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,60,56,2022-04-01T00:26:35Z,3110000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,313.0,1.0,1.0,0.0,,,,,,,,,,,,,
315,PT00M00.00S,2022-04-01T00:26:36.0Z,2,REGULAR,period,end,[],0,,,1610612749,60,56,2022-04-01T00:26:36Z,3120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-04-01T00:41:41.5Z,3,REGULAR,substitution,out,['startperiod'],201609,,,1610612749,60,56,2022-04-01T00:42:41Z,3130000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-04-01T00:41:41.5Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,60,56,2022-04-01T00:42:41Z,3140000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-04-01T00:41:41.5Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,60,56,2022-04-01T00:42:41Z,3150000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-04-01T00:41:41.5Z,3,REGULAR,substitution,in,['startperiod'],202681,,,1610612749,60,56,2022-04-01T00:42:41Z,3160000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-04-01T00:41:41.5Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,60,56,2022-04-01T00:42:41Z,3170000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-04-01T00:41:41.5Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,60,56,2022-04-01T00:42:41Z,3180000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-04-01T00:42:43.9Z,3,REGULAR,period,start,[],0,,,1610612749,60,56,2022-04-01T00:42:43Z,3190000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M51.00S,2022-04-01T00:42:52.2Z,3,REGULAR,2pt,Jump Shot,[],203114,25.443495400788436,32.59803921568628,1610612749,60,56,2022-04-01T00:42:58Z,3200000,87.0,187.0,1,left,MISS K. Middleton 20' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,20.6,Missed,,,,,,,,,,,,,,,,,,,
324,PT11M45.00S,2022-04-01T00:42:58.2Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,60,56,2022-04-01T00:42:58Z,3210000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,323.0,2.0,2.0,0.0,,,,,,,,,,,,,
325,PT11M33.00S,2022-04-01T00:43:10.3Z,3,REGULAR,turnover,bad pass,[],202681,,,1610612751,60,56,2022-04-01T00:43:50Z,3220000,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 201950]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,1.0,Holiday,201950.0,
326,PT11M33.00S,2022-04-01T00:43:10.3Z,3,REGULAR,steal,,[],201950,,,1610612749,60,56,2022-04-01T00:43:12Z,3230000,,,0,,J. Holiday STEAL (3 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M25.00S,2022-04-01T00:43:17.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201572,32.013797634691194,49.754901960784316,1610612749,60,56,2022-04-01T00:43:24Z,3240000,1.0,248.0,1,left,MISS B. Lopez 24' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
328,PT11M20.00S,2022-04-01T00:43:22.6Z,3,REGULAR,rebound,offensive,[],202083,,,1610612749,60,56,2022-04-01T00:43:22Z,3250000,,,0,,W. Matthews REBOUND (Off:1 Def:0),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,327.0,1.0,0.0,1.0,,,,,,,,,,,,,
329,PT11M18.00S,2022-04-01T00:43:25.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",201950,6.521024967148489,54.41176470588235,1610612749,60,56,2022-04-01T00:45:04Z,3260000,-22.0,9.0,1,left,MISS J. Holiday driving bank Hook,[201950],1610612749.0,MIL,driving bank,,,Holiday,J. Holiday,,,,,2.38,Missed,,,,,,,,,,,,,,,,,,,
330,PT11M15.00S,2022-04-01T00:43:28.0Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,60,56,2022-04-01T00:43:36Z,3270000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,329.0,6.0,4.0,2.0,,,,,,,,,,,,,
331,PT11M15.00S,2022-04-01T00:43:27.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203507,5.590000152587891,50.0,1610612749,60,58,2022-04-01T00:45:10Z,3280000,0.0,0.0,1,left,G. Antetokounmpo tip DUNK (22 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,0.0,Made,,,,,,,22.0,,,,,,,,,,,,
332,PT11M07.00S,2022-04-01T00:43:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,88.78120893561103,61.029411764705884,1610612751,62,58,2022-04-01T00:43:46Z,3290000,55.0,53.0,1,right,K. Durant 7' pullup Jump Shot (9 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,7.65,Made,,,,,,,9.0,,,,,,,,,,,,
333,PT10M56.00S,2022-04-01T00:43:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.178055190538765,43.872549019607845,1610612749,62,58,2022-04-01T00:43:58Z,3300000,31.0,15.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,,
334,PT10M55.00S,2022-04-01T00:43:50.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,62,58,2022-04-01T00:43:50Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,
335,PT10M55.00S,2022-04-01T00:43:51.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,62,58,2022-04-01T00:43:51Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT10M53.00S,2022-04-01T00:44:10.1Z,3,REGULAR,foul,personal,[],201142,,,1610612749,62,58,2022-04-01T00:44:16Z,3330000,,,0,,K. Durant personal FOUL (1 PF),"[201142, 203507]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Antetokounmpo,203507.0,,,,
338,PT10M47.00S,2022-04-01T00:44:31.5Z,3,REGULAR,turnover,lost ball,[],203114,,,1610612749,62,58,2022-04-01T00:44:40Z,3350000,,,0,,K. Middleton lost ball TURNOVER (2 TO),"[203114, 203083]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,2.0,Drummond,203083.0,
339,PT10M47.00S,2022-04-01T00:44:31.5Z,3,REGULAR,steal,,[],203083,,,1610612751,62,58,2022-04-01T00:44:34Z,3360000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT10M42.00S,2022-04-01T00:44:36.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,88.51839684625493,42.64705882352941,1610612751,62,58,2022-04-01T00:44:49Z,3370000,-37.0,55.0,1,right,MISS B. Brown 6' running Layup,[1628971],1610612751.0,BKN,running,,,Brown,B. Brown,,,,,6.65,Missed,,,,,,,,,,,,,,,,,,,
341,PT10M38.00S,2022-04-01T00:44:39.7Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,62,58,2022-04-01T00:44:39Z,3380000,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,340.0,5.0,5.0,0.0,,,,,,,,,,,,,
342,PT10M38.00S,2022-04-01T00:44:42.9Z,3,REGULAR,foul,personal,[],203552,,,1610612749,62,58,2022-04-01T00:44:58Z,3390000,,,0,,S. Curry take personal FOUL (3 PF),"[203552, 203507]",1610612751.0,BKN,take,,,Curry,S. Curry,,,,,,,,,,,,,,,,,201638.0,3.0,0.0,Antetokounmpo,203507.0,,,,
344,PT10M30.00S,2022-04-01T00:45:10.0Z,3,REGULAR,2pt,Jump Shot,[],203114,13.87976346911958,20.833333333333336,1610612749,62,58,2022-04-01T00:53:40Z,3410000,146.0,78.0,1,left,MISS K. Middleton 16' pullup Shot - blocked,"[203114, 1628971]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,16.54,Missed,Brown,1628971.0,,,,,,,,,,,,,,,,,
345,PT10M30.00S,2022-04-01T00:45:10.0Z,3,REGULAR,block,,[],1628971,,,1610612749,62,58,2022-04-01T00:45:15Z,3420000,,,0,,B. Brown BLOCK (3 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT10M24.00S,2022-04-01T00:45:16.0Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,62,58,2022-04-01T00:45:16Z,3430000,,,0,,A. Drummond REBOUND (Off:0 Def:5),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,344.0,5.0,5.0,0.0,,,,,,,,,,,,,
347,PT10M07.00S,2022-04-01T00:45:36.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,62,58,2022-04-01T00:45:36Z,3440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M05.00S,2022-04-01T00:45:57.1Z,3,REGULAR,2pt,Jump Shot,[],201142,83.39356110381078,21.07843137254902,1610612751,62,58,2022-04-01T00:46:01Z,3450000,-145.0,104.0,1,right,MISS K. Durant 17' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,17.79,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M02.00S,2022-04-01T00:46:00.1Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,62,58,2022-04-01T00:46:01Z,3460000,,,0,,K. Middleton REBOUND (Off:0 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,348.0,6.0,6.0,0.0,,,,,,,,,,,,,
350,PT09M53.00S,2022-04-01T00:46:09.3Z,3,REGULAR,3pt,Jump Shot,[],202083,31.488173455978973,32.84313725490196,1610612749,62,58,2022-04-01T00:46:14Z,3470000,86.0,243.0,1,left,MISS W. Matthews 25' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
351,PT09M50.00S,2022-04-01T00:46:12.3Z,3,REGULAR,rebound,defensive,[],202681,,,1610612751,62,58,2022-04-01T00:46:14Z,3480000,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,350.0,3.0,3.0,0.0,,,,,,,,,,,,,
352,PT09M44.00S,2022-04-01T00:46:18.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,94.1688567674113,53.18627450980392,1610612751,64,58,2022-04-01T00:46:29Z,3490000,16.0,2.0,1,right,B. Brown driving Layup (12 PTS),[1628971],1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,1.61,Made,,,,,,,12.0,,,,,,,,,,,,
353,PT09M30.00S,2022-04-01T00:46:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.360709592641262,38.23529411764706,1610612749,64,58,2022-04-01T00:46:39Z,3500000,59.0,26.0,1,left,MISS J. Holiday 6' driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,6.43,Missed,,,,,,,,,,,,,,,,,,,
354,PT09M29.00S,2022-04-01T00:46:32.9Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,64,58,2022-04-01T00:46:39Z,3510000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,353.0,7.0,4.0,3.0,,,,,,,,,,,,,
355,PT09M29.00S,2022-04-01T00:46:35.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,8.492115637319317,48.529411764705884,1610612749,64,60,2022-04-01T00:46:41Z,3520000,7.0,27.0,1,left,G. Antetokounmpo putback Layup (24 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,2.83,Made,,,,,,,24.0,,,,,,,,,,,,
