actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
444,PT04M25.00S,2022-04-06T01:07:29.6Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,81,65,2022-04-06T01:07:30Z,4430000,,,0,,K. Edwards REBOUND (Off:2 Def:4),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,443.0,6.0,4.0,2.0,,,
445,PT04M11.00S,2022-04-06T01:07:43.0Z,3,REGULAR,3pt,Jump Shot,[],1630560,9.543363994743759,96.81372549019608,1610612751,84,65,2022-04-06T01:07:47Z,4440000,-234.0,37.0,1,left,C. Thomas 3PT  (11 PTS) (K. Irving 4 AST),"[1630560, 202681]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,23.7,Made,11.0,K. Irving,202681.0,4.0,,,,,,,,,,,,,,
447,PT04M03.00S,2022-04-06T01:07:54.4Z,3,REGULAR,foul,personal,[],1629651,,,1610612745,84,65,2022-04-06T01:08:17Z,4460000,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1630578]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,202901.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
450,PT03M56.00S,2022-04-06T01:08:19.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,94.56307490144546,50.73529411764706,1610612745,84,67,2022-04-06T01:08:25Z,4480000,4.0,-1.0,1,right,A. Sengun driving DUNK (10 PTS) (J. Green 2 AST),"[1630578, 1630224]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,0.4,Made,10.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,
454,PT03M47.00S,2022-04-06T01:08:31.0Z,3,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612751,84,67,2022-04-06T01:08:53Z,4500000,,,0,,K. Martin Jr. shooting personal FOUL (3 PF) (Durant 2 FT),"[1630231, 201142]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,1199.0,3.0,1.0,Durant,201142.0,,,,,,,,,
456,PT03M47.00S,2022-04-06T01:08:58.8Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,85,67,2022-04-06T01:08:58Z,4520000,,,0,,K. Durant Free Throw 1 of 2 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
457,PT03M47.00S,2022-04-06T01:09:15.5Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,86,67,2022-04-06T01:09:15Z,4530000,,,0,,K. Durant Free Throw 2 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
458,PT03M32.00S,2022-04-06T01:09:33.2Z,3,REGULAR,3pt,Jump Shot,[],1630231,92.72339027595268,5.147058823529411,1610612745,86,67,2022-04-06T01:09:36Z,4540000,-224.0,16.0,1,right,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,22.49,Missed,,,,,,,,,,,,,,,,,,
459,PT03M30.00S,2022-04-06T01:09:35.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,86,67,2022-04-06T01:09:36Z,4550000,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,458.0,7.0,4.0,3.0,,,
460,PT03M22.00S,2022-04-06T01:09:43.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,13.87976346911958,63.725490196078425,1610612751,86,67,2022-04-06T01:14:41Z,4560000,-69.0,78.0,1,left,MISS C. Thomas 10' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,10.39,Missed,,,,,,,,,,,,,,,,,,
461,PT03M18.00S,2022-04-06T01:09:47.2Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,86,67,2022-04-06T01:09:49Z,4570000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,460.0,1.0,1.0,0.0,,,
462,PT02M58.00S,2022-04-06T01:10:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,86.81011826544021,60.78431372549019,1610612745,86,69,2022-04-06T01:10:34Z,4580000,54.0,71.0,1,right,A. Sengun 8' turnaround Jump Shot (12 PTS) (K. Porter Jr. 1 AST),"[1630578, 1629645]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,8.95,Made,12.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,
463,PT02M46.00S,2022-04-06T01:10:18.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.601182654402102,50.0,1610612751,88,69,2022-04-06T01:10:25Z,4590000,0.0,0.0,1,left,N. Claxton reverse DUNK (9 PTS) (K. Durant 6 AST),"[1629651, 201142]",1610612751.0,BKN,reverse,,,Claxton,N. Claxton,,,,,0.02,Made,9.0,K. Durant,201142.0,6.0,,,,,,,,,,,,,,
466,PT02M20.00S,2022-04-06T01:10:44.9Z,3,REGULAR,3pt,Jump Shot,[],1630224,72.88107752956637,15.441176470588236,1610612745,88,69,2022-04-06T01:10:48Z,4610000,-173.0,202.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
467,PT02M17.00S,2022-04-06T01:10:47.9Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,88,69,2022-04-06T01:10:48Z,4620000,,,0,,N. Claxton REBOUND (Off:3 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,466.0,8.0,5.0,3.0,,,
468,PT02M07.00S,2022-04-06T01:10:58.5Z,3,REGULAR,3pt,Jump Shot,[],201142,33.327858081471746,50.98039215686274,1610612751,88,69,2022-04-06T01:11:02Z,4630000,-5.0,261.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
469,PT02M03.00S,2022-04-06T01:11:02.5Z,3,REGULAR,rebound,defensive,[],1630528,,,1610612745,88,69,2022-04-06T01:11:02Z,4640000,,,0,,J. Christopher REBOUND (Off:2 Def:4),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,468.0,6.0,4.0,2.0,,,
470,PT01M53.00S,2022-04-06T01:11:12.0Z,3,REGULAR,turnover,bad pass,[],1630528,,,1610612745,88,69,2022-04-06T01:11:15Z,4650000,,,0,,J. Christopher bad pass TURNOVER (2 TO),"[1630528, 1630556]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,2.0,Edwards,1630556.0
471,PT01M53.00S,2022-04-06T01:11:12.0Z,3,REGULAR,steal,,[],1630556,,,1610612751,88,69,2022-04-06T01:11:13Z,4660000,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M39.00S,2022-04-06T01:11:26.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630556,8.229303547963205,5.637254901960785,1610612751,88,69,2022-04-06T01:11:32Z,4670000,222.0,25.0,1,left,MISS K. Edwards 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,22.32,Missed,,,,,,,,,,,,,,,,,,
473,PT01M35.00S,2022-04-06T01:11:30.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,88,69,2022-04-06T01:11:32Z,4680000,,,0,,A. Sengun REBOUND (Off:7 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,472.0,10.0,3.0,7.0,,,
474,PT01M29.00S,2022-04-06T01:11:35.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,77.4802890932983,7.352941176470589,1610612745,88,69,2022-04-06T01:11:40Z,4690000,-213.0,159.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
475,PT01M26.00S,2022-04-06T01:11:38.7Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,88,69,2022-04-06T01:11:40Z,4700000,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,474.0,4.0,4.0,0.0,,,
476,PT01M21.00S,2022-04-06T01:11:43.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630560,18.478975032851512,21.813725490196077,1610612751,90,69,2022-04-06T01:11:47Z,4710000,141.0,121.0,1,left,C. Thomas 18' pullup Jump Shot (13 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,18.59,Made,13.0,,,,,,,,,,,,,,,,,
477,PT01M06.00S,2022-04-06T01:12:02.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612745,90,69,2022-04-06T01:12:16Z,4720000,,,0,,N. Claxton shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1629651, 1629645]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,1199.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
479,PT01M06.00S,2022-04-06T01:12:15.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,90,69,2022-04-06T01:12:15Z,4740000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M06.00S,2022-04-06T01:12:17.6Z,3,REGULAR,substitution,out,[],202681,,,1610612745,90,69,2022-04-06T01:14:55Z,4750000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M06.00S,2022-04-06T01:12:17.6Z,3,REGULAR,substitution,out,[],1629651,,,1610612745,90,69,2022-04-06T01:14:55Z,4760000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M06.00S,2022-04-06T01:12:17.6Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,90,69,2022-04-06T01:14:55Z,4770000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M06.00S,2022-04-06T01:12:17.6Z,3,REGULAR,substitution,in,[],201988,,,1610612745,90,69,2022-04-06T01:14:55Z,4780000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M06.00S,2022-04-06T01:12:17.6Z,3,REGULAR,substitution,in,[],200746,,,1610612745,90,69,2022-04-06T01:14:55Z,4790000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M06.00S,2022-04-06T01:12:17.6Z,3,REGULAR,substitution,in,[],1630586,,,1610612745,90,69,2022-04-06T01:14:55Z,4800000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M06.00S,2022-04-06T01:15:09.1Z,3,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,90,70,2022-04-06T01:15:09Z,4810000,,,0,,K. Porter Jr. Free Throw 1 of 2 (26 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
487,PT01M06.00S,2022-04-06T01:15:26.3Z,3,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,90,71,2022-04-06T01:15:26Z,4820000,,,0,,K. Porter Jr. Free Throw 2 of 2 (27 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
488,PT00M47.10S,2022-04-06T01:15:48.8Z,3,REGULAR,3pt,Jump Shot,[],1630560,33.196452036793694,46.568627450980394,1610612751,90,71,2022-04-06T01:15:53Z,4830000,17.0,260.0,1,left,MISS C. Thomas 26' step back bank 3PT,[1630560],1610612751.0,BKN,step back bank,,,Thomas,C. Thomas,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
489,PT00M44.20S,2022-04-06T01:15:51.7Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,90,71,2022-04-06T01:15:53Z,4840000,,,0,,J. Green REBOUND (Off:1 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,488.0,5.0,4.0,1.0,,,
490,PT00M32.40S,2022-04-06T01:16:03.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,64.73390275952694,54.166666666666664,1610612745,90,71,2022-04-06T01:16:07Z,4850000,21.0,279.0,1,right,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,27.98,Missed,,,,,,,,,,,,,,,,,,
491,PT00M30.50S,2022-04-06T01:16:05.6Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,90,71,2022-04-06T01:16:07Z,4860000,,,0,,K. Edwards REBOUND (Off:2 Def:5),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,490.0,7.0,5.0,2.0,,,
492,PT00M21.10S,2022-04-06T01:16:15.0Z,3,REGULAR,3pt,Jump Shot,[],1630556,18.2161629434954,5.392156862745098,1610612751,90,71,2022-04-06T01:16:20Z,4870000,223.0,119.0,1,left,MISS K. Edwards 25' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
493,PT00M17.70S,2022-04-06T01:16:18.3Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,90,71,2022-04-06T01:16:18Z,4880000,,,0,,J. Green REBOUND (Off:1 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,492.0,6.0,5.0,1.0,,,
494,PT00M02.10S,2022-04-06T01:16:33.8Z,3,REGULAR,3pt,Jump Shot,[],1629645,64.99671484888306,52.69607843137255,1610612745,90,74,2022-04-06T01:16:37Z,4890000,13.0,277.0,1,right,K. Porter Jr. 27' 3PT pullup (30 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.68,Made,30.0,,,,,,,,,,,,,,,,,
495,PT00M00.00S,2022-04-06T01:16:41.9Z,3,REGULAR,period,end,[],0,,,1610612751,90,74,2022-04-06T01:16:41Z,4900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-04-06T01:17:54.4Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,90,74,2022-04-06T01:19:12Z,4910000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-04-06T01:17:54.4Z,4,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,90,74,2022-04-06T01:19:12Z,4920000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-04-06T01:17:54.4Z,4,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,90,74,2022-04-06T01:19:12Z,4930000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-04-06T01:17:54.4Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612751,90,74,2022-04-06T01:19:12Z,4940000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-04-06T01:17:54.4Z,4,REGULAR,substitution,out,['startperiod'],1630556,,,1610612751,90,74,2022-04-06T01:22:37Z,4945000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-04-06T01:17:54.4Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,90,74,2022-04-06T01:22:37Z,4947500,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-04-06T01:19:30.2Z,4,REGULAR,period,start,[],0,,,1610612751,90,74,2022-04-06T01:19:30Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M41.00S,2022-04-06T01:19:50.1Z,4,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612751,90,74,2022-04-06T01:19:54Z,4960000,,,0,,B. Brown step out-of-bounds TURNOVER (2 TO),[1628971],1610612751.0,BKN,step,,,Brown,B. Brown,,,,,,,,,,,1627541.0,,,,,,,,,,,2.0,,
502,PT11M20.00S,2022-04-06T01:20:15.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630231,92.32917214191852,50.98039215686274,1610612745,90,76,2022-04-06T01:20:22Z,4970000,5.0,20.0,1,right,K. Martin Jr. reverse DUNK (4 PTS) (K. Porter Jr. 2 AST),"[1630231, 1629645]",1610612745.0,HOU,reverse,,,Martin Jr.,K. Martin Jr.,,,,,2.02,Made,4.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,
504,PT11M00.00S,2022-04-06T01:20:35.4Z,4,REGULAR,3pt,Jump Shot,[],200746,4.5499342969776615,96.07843137254902,1610612751,90,76,2022-04-06T01:20:41Z,4990000,-230.0,-10.0,1,left,MISS L. Aldridge 3PT,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,
505,PT10M58.00S,2022-04-06T01:20:37.4Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,90,76,2022-04-06T01:20:41Z,5000000,,,0,,U. Garuba REBOUND (Off:2 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,504.0,3.0,1.0,2.0,,,
506,PT10M52.00S,2022-04-06T01:20:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630528,92.59198423127464,48.28431372549019,1610612745,90,76,2022-04-06T01:20:51Z,5010000,-9.0,17.0,1,right,MISS J. Christopher running Layup,[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,
507,PT10M47.00S,2022-04-06T01:20:47.9Z,4,REGULAR,rebound,offensive,[],1630586,,,1610612745,90,76,2022-04-06T01:20:47Z,5020000,,,0,,U. Garuba REBOUND (Off:3 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,506.0,4.0,1.0,3.0,,,
508,PT10M47.00S,2022-04-06T01:20:47.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630586,94.40999984741211,50.0,1610612745,90,78,2022-04-06T01:23:14Z,5030000,0.0,0.0,1,right,U. Garuba tip Layup (2 PTS),[1630586],1610612745.0,HOU,tip,,,Garuba,U. Garuba,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
509,PT10M37.00S,2022-04-06T01:20:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.915243101182654,45.588235294117645,1610612751,90,78,2022-04-06T01:21:02Z,5040000,22.0,13.0,1,left,MISS B. Brown driving Layup,[1628971],1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,
510,PT10M35.00S,2022-04-06T01:21:00.5Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,90,78,2022-04-06T01:21:02Z,5050000,,,0,,U. Garuba REBOUND (Off:3 Def:2),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,509.0,5.0,2.0,3.0,,,
511,PT10M29.00S,2022-04-06T01:21:06.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,75.3777923784494,11.029411764705882,1610612745,90,81,2022-04-06T01:21:13Z,5060000,-195.0,179.0,1,right,J. Green 26' 3PT  (23 PTS) (K. Porter Jr. 3 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,26.46,Made,23.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,
513,PT10M29.00S,2022-04-06T01:21:14.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,90,81,2022-04-06T01:21:14Z,5080000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M29.00S,2022-04-06T01:21:19.5Z,4,REGULAR,foul,technical,['1freethrow'],1628971,,,1610612751,90,81,2022-04-06T01:23:39Z,5090000,,,0,,B. Brown technical FOUL (1 Tech),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,1627541.0,3.0,1.0,,,,,,,,,,,
517,PT10M29.00S,2022-04-06T01:24:08.9Z,4,REGULAR,freethrow,1 of 1,[],1630224,,,1610612751,90,81,2022-04-06T01:24:08Z,5100000,,,0,,MISS J. Green technical Free Throw 1 of 1,[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
518,PT10M29.00S,2022-04-06T01:24:08.9Z,4,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612751,90,81,2022-04-06T01:24:08Z,5110000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,517.0,,,,,,
519,PT10M19.00S,2022-04-06T01:24:28.8Z,4,REGULAR,3pt,Jump Shot,[],201988,24.26084099868594,12.745098039215685,1610612751,90,81,2022-04-06T01:24:32Z,5120000,186.0,176.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
520,PT10M15.00S,2022-04-06T01:24:32.8Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,90,81,2022-04-06T01:24:32Z,5130000,,,0,,J. Christopher REBOUND (Off:2 Def:5),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,519.0,7.0,5.0,2.0,,,
521,PT09M56.00S,2022-04-06T01:24:51.3Z,4,REGULAR,2pt,Jump Shot,[],1630528,87.33574244415243,33.57843137254902,1610612745,90,81,2022-04-06T01:24:56Z,5140000,-82.0,67.0,1,right,MISS J. Christopher 10' step back Shot,[1630528],1610612745.0,HOU,step back,,,Christopher,J. Christopher,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,
522,PT09M55.00S,2022-04-06T01:24:52.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,90,81,2022-04-06T01:24:56Z,5150000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,521.0,,,,,,
523,PT09M55.00S,2022-04-06T01:24:57.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,90,81,2022-04-06T01:24:57Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M38.00S,2022-04-06T01:25:21.1Z,4,REGULAR,3pt,Jump Shot,[],202681,34.510512483574246,49.50980392156863,1610612751,90,81,2022-04-06T01:25:24Z,5170000,2.0,272.0,1,left,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,
525,PT09M35.00S,2022-04-06T01:25:24.1Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,90,81,2022-04-06T01:25:24Z,5180000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,524.0,2.0,2.0,0.0,,,
529,PT09M15.00S,2022-04-06T01:25:44.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,87.33574244415243,56.61764705882353,1610612745,90,81,2022-04-06T01:25:53Z,5220000,33.0,67.0,1,right,MISS J. Green 7' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,
530,PT09M08.00S,2022-04-06T01:25:51.6Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,90,81,2022-04-06T01:25:50Z,5230000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,529.0,3.0,2.0,1.0,,,
531,PT09M08.00S,2022-04-06T01:25:50.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,94.40999984741211,50.0,1610612745,90,83,2022-04-06T01:25:50Z,5240000,0.0,0.0,1,right,K. Martin Jr. tip DUNK (6 PTS),[1630231],1610612745.0,HOU,tip,,,Martin Jr.,K. Martin Jr.,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
533,PT08M56.00S,2022-04-06T01:26:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.995400788436268,40.19607843137255,1610612751,90,83,2022-04-06T01:26:06Z,5260000,49.0,4.0,1,left,MISS N. Claxton driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,
534,PT08M52.00S,2022-04-06T01:26:06.0Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,90,83,2022-04-06T01:26:06Z,5270000,,,0,,L. Aldridge REBOUND (Off:2 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,533.0,3.0,1.0,2.0,,,
535,PT08M52.00S,2022-04-06T01:26:06.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200746,5.590000152587891,50.0,1610612751,90,83,2022-04-06T01:26:06Z,5280000,0.0,0.0,1,left,MISS L. Aldridge tip Layup,[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
