actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
363,PT00M41.40S,2021-10-30T00:46:11.2Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],201935,,,1610612751,56,55,2021-10-30T00:46:11Z,3610000,,,0,,J. Harden Free Throw 1 of 3 (19 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,19.0,,,,,,,,,,,,,,,,,
364,PT00M41.40S,2021-10-30T00:46:26.2Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],201935,,,1610612751,57,55,2021-10-30T00:46:26Z,3620000,,,0,,J. Harden Free Throw 2 of 3 (20 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,20.0,,,,,,,,,,,,,,,,,
365,PT00M41.40S,2021-10-30T00:46:40.4Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],201935,,,1610612751,58,55,2021-10-30T00:46:40Z,3630000,,,0,,J. Harden Free Throw 3 of 3 (21 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,21.0,,,,,,,,,,,,,,,,,
366,PT00M32.40S,2021-10-30T00:46:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,8.935611038107753,40.03523284313725,1610612754,58,55,2021-10-30T00:47:06Z,3640000,50.0,31.0,1,left,MISS T. McConnell driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,,
367,PT00M28.90S,2021-10-30T00:46:58.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,58,55,2021-10-30T00:47:06Z,3650000,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,366.0,,,5.0,4.0,1.0,,,,,,,,,,,,,
368,PT00M10.80S,2021-10-30T00:47:16.2Z,2,REGULAR,3pt,Jump Shot,[],201935,66.96780551905388,59.31372549019608,1610612751,58,55,2021-10-30T00:49:02Z,3660000,47.0,258.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
369,PT00M07.50S,2021-10-30T00:47:19.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,58,55,2021-10-30T00:47:22Z,3670000,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,368.0,,,5.0,4.0,1.0,,,,,,,,,,,,,
370,PT00M01.20S,2021-10-30T00:47:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,14.011169513797633,43.13725490196079,1610612754,58,55,2021-10-30T00:50:31Z,3680000,34.0,79.0,1,left,MISS C. Duarte 8' driving floating Shot,[1630537],1610612754.0,IND,driving floating,,,Duarte,C. Duarte,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
371,PT00M01.20S,2021-10-30T00:47:25.8Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,58,55,2021-10-30T00:47:45Z,3690000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,370.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
372,PT00M00.00S,2021-10-30T00:47:30.5Z,2,REGULAR,period,end,[],0,,,1610612751,58,55,2021-10-30T00:47:30Z,3700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2021-10-30T01:02:08.5Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612751,58,55,2021-10-30T01:02:34Z,3710000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2021-10-30T01:02:08.5Z,3,REGULAR,substitution,out,['startperiod'],200794,,,1610612751,58,55,2021-10-30T01:02:34Z,3720000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2021-10-30T01:02:08.5Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612751,58,55,2021-10-30T01:02:34Z,3730000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2021-10-30T01:02:08.5Z,3,REGULAR,substitution,out,['startperiod'],203087,,,1610612751,58,55,2021-10-30T01:02:34Z,3740000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2021-10-30T01:02:08.5Z,3,REGULAR,substitution,in,['startperiod'],203925,,,1610612751,58,55,2021-10-30T01:02:34Z,3750000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2021-10-30T01:02:08.5Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,58,55,2021-10-30T01:02:34Z,3760000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2021-10-30T01:02:08.5Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612751,58,55,2021-10-30T01:02:34Z,3770000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2021-10-30T01:02:08.5Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612751,58,55,2021-10-30T01:02:34Z,3780000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2021-10-30T01:02:42.5Z,3,REGULAR,period,start,[],0,,,1610612751,58,55,2021-10-30T01:02:42Z,3790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT11M36.00S,2021-10-30T01:03:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201933,4.5499342969776615,49.754901960784316,1610612751,58,55,2021-10-30T01:03:11Z,3800000,1.0,-10.0,1,left,MISS B. Griffin driving Layup,[201933],1610612751.0,BKN,driving,,,Griffin,B. Griffin,,,,,0.98,Missed,,,,,,,,,,,,,,,,,,,
383,PT11M34.00S,2021-10-30T01:03:07.6Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,58,55,2021-10-30T01:03:07Z,3810000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,382.0,,,2.0,2.0,0.0,,,,,,,,,,,,,
384,PT11M25.00S,2021-10-30T01:03:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,94.03745072273325,49.26470588235294,1610612754,58,57,2021-10-30T01:03:22Z,3820000,-4.0,4.0,1,right,D. Sabonis Layup (10 PTS) (C. Duarte 1 AST),"[1627734, 1630537]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,0.51,Made,,10.0,,,,,,,,,,,,,,C. Duarte,1630537.0,1.0,
386,PT11M10.00S,2021-10-30T01:03:31.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628971,4.944152431011826,46.32352941176471,1610612751,60,57,2021-10-30T01:03:36Z,3840000,18.0,-6.0,1,left,B. Brown cutting DUNK (4 PTS) (J. Harden 5 AST),"[1628971, 201935]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,1.94,Made,,4.0,,,,,,,,,,,,,,J. Harden,201935.0,5.0,
388,PT10M56.00S,2021-10-30T01:03:44.6Z,3,REGULAR,3pt,Jump Shot,[],1627734,67.23061760840999,57.84313725490197,1610612754,60,57,2021-10-30T01:03:49Z,3860000,39.0,256.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
389,PT10M54.00S,2021-10-30T01:03:46.6Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,60,57,2021-10-30T01:03:49Z,3870000,,,0,,B. Brown REBOUND (Off:2 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,388.0,,,4.0,2.0,2.0,,,,,,,,,,,,,
390,PT10M43.00S,2021-10-30T01:03:58.5Z,3,REGULAR,3pt,Jump Shot,[],201933,29.25427069645204,73.0392156862745,1610612751,60,57,2021-10-30T01:04:04Z,3880000,-115.0,222.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
391,PT10M40.00S,2021-10-30T01:04:01.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,60,57,2021-10-30T01:04:04Z,3890000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,,
392,PT10M40.00S,2021-10-30T01:04:05.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,60,57,2021-10-30T01:04:05Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT10M31.00S,2021-10-30T01:04:21.7Z,3,REGULAR,3pt,Jump Shot,[],203200,66.44218134034165,48.28431372549019,1610612754,60,57,2021-10-30T01:04:26Z,3910000,-9.0,263.0,1,right,MISS J. Holiday 26' pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
394,PT10M27.00S,2021-10-30T01:04:25.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,60,57,2021-10-30T01:04:26Z,3920000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,393.0,,,3.0,3.0,0.0,,,,,,,,,,,,,
395,PT10M21.00S,2021-10-30T01:04:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201933,6.1268068331143235,50.0,1610612751,60,57,2021-10-30T01:04:41Z,3930000,0.0,5.0,1,left,MISS B. Griffin cutting Layup,[201933],1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,0.51,Missed,,,,,,,,,,,,,,,,,,,
396,PT10M21.00S,2021-10-30T01:04:36.4Z,3,REGULAR,rebound,offensive,[],201933,,,1610612751,60,57,2021-10-30T01:04:36Z,3940000,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,395.0,,,3.0,2.0,1.0,,,,,,,,,,,,,
397,PT10M21.00S,2021-10-30T01:04:36.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201933,5.590000152587891,50.0,1610612751,62,57,2021-10-30T01:04:55Z,3950000,0.0,0.0,1,left,B. Griffin putback Layup (2 PTS),[201933],1610612751.0,BKN,putback,,,Griffin,B. Griffin,,,,,0.0,Made,,2.0,,,,,,,,,,,,,,,,,
398,PT10M21.00S,2021-10-30T01:04:37.3Z,3,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612751,62,57,2021-10-30T01:04:50Z,3960000,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Griffin 1 FT),"[1627734, 201933]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,1627963.0,,,,,,3.0,0.0,Griffin,201933.0,,,,,,,
400,PT10M21.00S,2021-10-30T01:05:07.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],201933,,,1610612751,63,57,2021-10-30T01:05:07Z,3980000,,,0,,B. Griffin Free Throw 1 of 1 (3 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,,3.0,,,,,,,,,,,,,,,,,
401,PT10M13.00S,2021-10-30T01:05:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.77463863337714,46.568627450980394,1610612754,63,57,2021-10-30T01:05:23Z,3990000,-17.0,6.0,1,right,MISS T. McConnell driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,,
402,PT10M11.00S,2021-10-30T01:05:19.3Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,63,57,2021-10-30T01:05:19Z,4000000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,401.0,,,6.0,4.0,2.0,,,,,,,,,,,,,
403,PT10M03.00S,2021-10-30T01:05:26.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204456,82.07950065703022,47.794117647058826,1610612754,63,57,2021-10-30T01:05:32Z,4010000,-11.0,116.0,1,right,MISS T. McConnell 11' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,11.65,Missed,,,,,,,,,,,,,,,,,,,
404,PT10M01.00S,2021-10-30T01:05:28.7Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,63,57,2021-10-30T01:05:32Z,4020000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,403.0,,,5.0,3.0,2.0,,,,,,,,,,,,,
405,PT09M52.00S,2021-10-30T01:05:37.9Z,3,REGULAR,3pt,Jump Shot,[],201933,15.719448094612352,94.85294117647058,1610612751,63,57,2021-10-30T01:05:42Z,4030000,-224.0,95.0,1,left,MISS B. Griffin 24' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,,
406,PT09M49.00S,2021-10-30T01:05:40.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,63,57,2021-10-30T01:05:42Z,4040000,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,405.0,,,5.0,4.0,1.0,,,,,,,,,,,,,
407,PT09M42.00S,2021-10-30T01:05:51.7Z,3,REGULAR,foul,personal,[],1628971,,,1610612754,63,57,2021-10-30T01:05:56Z,4050000,,,0,,B. Brown personal FOUL (3 PF),"[1628971, 1630537]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,203592.0,,,,,,3.0,0.0,Duarte,1630537.0,,,,,,,
409,PT09M34.00S,2021-10-30T01:06:21.8Z,3,REGULAR,3pt,Jump Shot,[],1627734,69.20170827858082,29.411764705882355,1610612754,63,57,2021-10-30T01:06:26Z,4070000,-103.0,237.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
410,PT09M29.00S,2021-10-30T01:06:26.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,63,57,2021-10-30T01:06:26Z,4080000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,409.0,,,4.0,4.0,0.0,,,,,,,,,,,,,
411,PT09M24.00S,2021-10-30T01:06:31.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,6.258212877792378,45.588235294117645,1610612751,65,57,2021-10-30T01:07:02Z,4090000,22.0,6.0,1,left,B. Brown cutting Layup (6 PTS) (J. Harden 6 AST),"[1628971, 201935]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,2.3,Made,,6.0,,,,,,,,,,,,,,J. Harden,201935.0,6.0,
413,PT09M23.00S,2021-10-30T01:06:36.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,65,57,2021-10-30T01:06:36Z,4110000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT09M10.00S,2021-10-30T01:09:47.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.70499342969777,47.30392156862745,1610612754,65,57,2021-10-30T01:09:52Z,4120000,-13.0,260.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
415,PT09M06.00S,2021-10-30T01:09:51.6Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,65,57,2021-10-30T01:09:52Z,4130000,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,414.0,,,6.0,5.0,1.0,,,,,,,,,,,,,
416,PT08M45.00S,2021-10-30T01:10:12.9Z,3,REGULAR,foul,personal,['3freethrow'],1630537,,,1610612751,65,57,2021-10-30T01:10:34Z,4140000,,,0,,C. Duarte shooting personal FOUL (1 PF) (Harden 3 FT),"[1630537, 201935]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,1627963.0,,,,,,1.0,0.0,Harden,201935.0,,,,,,,
418,PT08M45.00S,2021-10-30T01:10:41.6Z,3,REGULAR,freethrow,1 of 3,[],201935,,,1610612751,66,57,2021-10-30T01:10:41Z,4160000,,,0,,J. Harden Free Throw 1 of 3 (22 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,22.0,,,,,,,,,,,,,,,,,
419,PT08M45.00S,2021-10-30T01:10:58.3Z,3,REGULAR,freethrow,2 of 3,[],201935,,,1610612751,67,57,2021-10-30T01:10:58Z,4170000,,,0,,J. Harden Free Throw 2 of 3 (23 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,23.0,,,,,,,,,,,,,,,,,
420,PT08M45.00S,2021-10-30T01:11:15.7Z,3,REGULAR,freethrow,3 of 3,[],201935,,,1610612751,68,57,2021-10-30T01:11:15Z,4180000,,,0,,J. Harden Free Throw 3 of 3 (24 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,24.0,,,,,,,,,,,,,,,,,
421,PT08M35.00S,2021-10-30T01:11:27.6Z,3,REGULAR,turnover,bad pass,[],204456,,,1610612754,68,57,2021-10-30T01:11:32Z,4190000,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 201142]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,1.0,Durant,201142.0,,,,
422,PT08M35.00S,2021-10-30T01:11:27.6Z,3,REGULAR,steal,,[],201142,,,1610612751,68,57,2021-10-30T01:13:04Z,4200000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M25.00S,2021-10-30T01:11:43.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,68,57,2021-10-30T01:11:43Z,4210000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT08M23.00S,2021-10-30T01:14:45.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203925,28.33442838370565,25.49019607843137,1610612751,68,57,2021-10-30T01:15:04Z,4220000,123.0,214.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
425,PT08M19.00S,2021-10-30T01:14:49.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,68,57,2021-10-30T01:15:04Z,4230000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,424.0,,,7.0,5.0,2.0,,,,,,,,,,,,,
426,PT08M14.00S,2021-10-30T01:14:58.9Z,3,REGULAR,foul,personal,[],201933,,,1610612754,68,57,2021-10-30T01:15:06Z,4240000,,,0,,B. Griffin personal FOUL (1 PF),"[201933, 1627734]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,1627963.0,,,,,,1.0,0.0,Sabonis,1627734.0,,,,,,,
428,PT08M09.00S,2021-10-30T01:15:22.3Z,3,REGULAR,3pt,Jump Shot,[],1627734,66.83639947437582,44.11764705882353,1610612754,68,60,2021-10-30T01:15:27Z,4260000,-29.0,259.0,1,right,D. Sabonis 26' 3PT  (13 PTS) (T. McConnell 2 AST),"[1627734, 204456]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,26.09,Made,,13.0,,,,,,,,,,,,,,T. McConnell,204456.0,2.0,
430,PT07M47.00S,2021-10-30T01:15:46.5Z,3,REGULAR,turnover,out-of-bounds,[],203925,,,1610612751,68,60,2021-10-30T01:16:01Z,4280000,,,0,,J. Harris bad pass out-of-bounds TURNOVER (2 TO),[203925],1610612751.0,BKN,bad pass,,,Harris,J. Harris,,,,,,,,,2882.0,,,,,,,,,,2.0,,,,,,
431,PT07M38.00S,2021-10-30T01:16:00.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],204456,67.49342969776609,64.2156862745098,1610612754,68,60,2021-10-30T01:16:05Z,4290000,71.0,253.0,1,right,MISS T. McConnell 26' 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
432,PT07M34.00S,2021-10-30T01:16:04.4Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,68,60,2021-10-30T01:16:05Z,4300000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,431.0,,,5.0,5.0,0.0,,,,,,,,,,,,,
433,PT07M25.00S,2021-10-30T01:16:13.1Z,3,REGULAR,3pt,Jump Shot,[],201935,27.54599211563732,20.833333333333336,1610612751,68,60,2021-10-30T01:16:19Z,4310000,146.0,206.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
434,PT07M21.00S,2021-10-30T01:16:17.1Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,68,60,2021-10-30T01:16:19Z,4320000,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,433.0,,,3.0,3.0,0.0,,,,,,,,,,,,,
435,PT07M16.00S,2021-10-30T01:16:22.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630537,94.30026281208936,48.77450980392157,1610612754,68,62,2021-10-30T01:16:29Z,4330000,-6.0,1.0,1,right,C. Duarte driving finger roll Layup (15 PTS) (T. McConnell 3 AST),"[1630537, 204456]",1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,0.62,Made,,15.0,,,,,,,,,,,,,,T. McConnell,204456.0,3.0,
437,PT06M53.00S,2021-10-30T01:16:45.5Z,3,REGULAR,turnover,bad pass,[],203925,,,1610612751,68,62,2021-10-30T01:16:49Z,4350000,,,0,,J. Harris bad pass TURNOVER (3 TO),"[203925, 1630537]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,3.0,Duarte,1630537.0,,,,
438,PT06M53.00S,2021-10-30T01:16:45.5Z,3,REGULAR,steal,,[],1630537,,,1610612754,68,62,2021-10-30T01:16:47Z,4360000,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M53.00S,2021-10-30T01:16:50.8Z,3,REGULAR,foul,personal,[],201935,,,1610612754,68,62,2021-10-30T01:17:18Z,4370000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1630537]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,2882.0,,,,,,1.0,0.0,Duarte,1630537.0,,,,,,,
441,PT06M53.00S,2021-10-30T01:17:03.7Z,3,REGULAR,substitution,out,[],203200,,,1610612754,68,62,2021-10-30T01:17:12Z,4390000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M53.00S,2021-10-30T01:17:03.7Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,68,62,2021-10-30T01:17:12Z,4400000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M53.00S,2021-10-30T01:17:15.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,68,62,2021-10-30T01:17:21Z,4410000,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,1627963.0,,,,,,,,,,,,,,,,
444,PT06M33.00S,2021-10-30T01:17:50.0Z,3,REGULAR,foul,personal,[],201935,,,1610612754,68,62,2021-10-30T01:18:30Z,4420000,,,0,,J. Harden take personal FOUL (2 PF),"[201935, 1630537]",1610612751.0,BKN,take,,,Harden,J. Harden,,,,,,,,,2882.0,,,,,,2.0,0.0,Duarte,1630537.0,,,,,,,
446,PT06M25.00S,2021-10-30T01:18:15.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,92.85479632063075,44.6078431372549,1610612754,68,64,2021-10-30T01:19:56Z,4440000,-27.0,15.0,1,right,D. Sabonis driving Layup (15 PTS) (C. Duarte 2 AST),"[1627734, 1630537]",1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,3.07,Made,,15.0,,,,,,,,,,,,,,C. Duarte,1630537.0,2.0,
447,PT06M13.00S,2021-10-30T01:18:33.2Z,3,REGULAR,foul,offensive,[],201142,,,1610612751,68,64,2021-10-30T01:18:39Z,4450000,,,0,,K. Durant offensive FOUL (2 PF),"[201142, 1628470]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,1627963.0,,,,,,2.0,0.0,Craig,1628470.0,,,,,,,
449,PT06M13.00S,2021-10-30T01:18:33.2Z,3,REGULAR,turnover,offensive foul,[],201142,,,1610612751,68,64,2021-10-30T01:18:33Z,4470000,,,0,,K. Durant offensive foul TURNOVER (3 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,1627963.0,,,,,,,,,,3.0,,,,,,
451,PT06M13.00S,2021-10-30T01:18:41.8Z,3,REGULAR,substitution,out,[],201933,,,1610612754,68,64,2021-10-30T01:18:57Z,4480000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M13.00S,2021-10-30T01:18:41.8Z,3,REGULAR,substitution,out,[],203925,,,1610612754,68,64,2021-10-30T01:18:57Z,4490000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
