actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
544,PT00M55.50S,2022-03-28T01:20:40.5Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,84,93,2022-03-28T01:20:40Z,5400000,,,0,,N. Claxton Free Throw 2 of 2 (9 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
545,PT00M37.30S,2022-03-28T01:21:04.3Z,3,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,84,93,2022-03-28T01:21:13Z,5410000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,,,203593.0,,,,,,,,,1.0,,
546,PT00M32.30S,2022-03-28T01:21:15.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201142,31.09395532194481,63.23529411764706,1610612751,87,93,2022-03-28T01:21:21Z,5420000,-66.0,240.0,1,left,K. Durant 24' 3PT pullup (23 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,24.88,Made,,,,,,,,,,,,23.0,,,,,,
547,PT00M10.10S,2022-03-28T01:21:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,89.04402102496715,57.107843137254896,1610612766,87,93,2022-03-28T01:21:46Z,5430000,36.0,50.0,1,right,MISS L. Ball 6' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,6.17,Missed,,,,,,,,,,,,,,,,,,
548,PT00M06.30S,2022-03-28T01:21:44.5Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,87,93,2022-03-28T01:21:46Z,5440000,,,0,,M. Bridges REBOUND (Off:2 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,547.0,6.0,4.0,2.0,,,,,,,,,,,,
549,PT00M06.30S,2022-03-28T01:21:44.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,94.40999984741211,50.0,1610612766,87,93,2022-03-28T01:21:44Z,5450000,0.0,0.0,1,right,MISS M. Bridges tip Layup,[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
550,PT00M05.50S,2022-03-28T01:21:45.4Z,3,REGULAR,rebound,defensive,[],201609,,,1610612751,87,93,2022-03-28T01:21:45Z,5460000,,,0,,G. Dragic REBOUND (Off:1 Def:2),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,549.0,3.0,2.0,1.0,,,,,,,,,,,,
551,PT00M01.90S,2022-03-28T01:21:49.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201609,5.863994743758213,48.03921568627451,1610612751,89,93,2022-03-28T01:22:14Z,5470000,10.0,3.0,1,left,G. Dragic running Layup (5 PTS) (P. Mills 2 AST),"[201609, 201988]",1610612751.0,BKN,running,,,Dragic,G. Dragic,,,,,1.01,Made,,,,,,,,,,,,5.0,P. Mills,201988.0,2.0,,,
553,PT00M00.00S,2022-03-28T01:21:57.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,55.79829172141918,70.09803921568627,1610612766,89,93,2022-03-28T01:22:17Z,5490000,100.0,363.0,1,right,MISS L. Ball 37' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,37.67,Missed,,,,,,,,,,,,,,,,,,
554,PT00M00.00S,2022-03-28T01:21:57.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,89,93,2022-03-28T01:22:17Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,553.0,,,,,,,,,,,,,,,
555,PT00M00.00S,2022-03-28T01:22:02.5Z,3,REGULAR,period,end,[],0,,,1610612766,89,93,2022-03-28T01:22:02Z,5510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2022-03-28T01:22:34.7Z,4,REGULAR,substitution,out,['startperiod'],201988,,,1610612766,89,93,2022-03-28T01:24:18Z,5520000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2022-03-28T01:22:34.7Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,89,93,2022-03-28T01:24:18Z,5530000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-03-28T01:22:34.7Z,4,REGULAR,substitution,out,['startperiod'],1630163,,,1610612766,89,93,2022-03-28T01:24:18Z,5540000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-03-28T01:22:34.7Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612766,89,93,2022-03-28T01:24:18Z,5550000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2022-03-28T01:22:34.7Z,4,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,89,93,2022-03-28T01:24:18Z,5560000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2022-03-28T01:22:34.7Z,4,REGULAR,substitution,in,['startperiod'],202738,,,1610612766,89,93,2022-03-28T01:24:18Z,5570000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2022-03-28T01:24:40.6Z,4,REGULAR,period,start,[],0,,,1610612751,89,93,2022-03-28T01:24:40Z,5580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT11M47.00S,2022-03-28T01:24:53.0Z,4,REGULAR,2pt,Jump Shot,[],202681,17.69053876478318,27.941176470588236,1610612751,89,93,2022-03-28T01:25:00Z,5590000,110.0,114.0,1,left,MISS K. Irving 15' turnaround fadeaway Shot,[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,15.85,Missed,,,,,,,,,,,,,,,,,,
564,PT11M43.00S,2022-03-28T01:24:57.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,89,93,2022-03-28T01:25:00Z,5600000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,563.0,,,,,,,,,,,,,,,
565,PT11M43.00S,2022-03-28T01:25:00.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,89,93,2022-03-28T01:25:00Z,5610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT11M25.00S,2022-03-28T01:25:22.4Z,4,REGULAR,2pt,Jump Shot,[],202738,84.97043363994744,31.862745098039213,1610612766,89,93,2022-03-28T01:25:26Z,5620000,-91.0,89.0,1,right,MISS I. Thomas 12' driving floating Shot,[202738],1610612766.0,CHA,driving floating,,,Thomas,I. Thomas,,,,,12.69,Missed,,,,,,,,,,,,,,,,,,
567,PT11M22.00S,2022-03-28T01:25:25.4Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,89,93,2022-03-28T01:25:26Z,5630000,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,566.0,7.0,7.0,0.0,,,,,,,,,,,,
568,PT11M17.00S,2022-03-28T01:25:30.1Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],201142,23.47240473061761,46.81372549019608,1610612751,91,93,2022-03-28T01:25:37Z,5640000,16.0,168.0,1,left,K. Durant 16' running pullup Jump Shot (25 PTS),[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,16.89,Made,,,,,,,,,,,,25.0,,,,,,
569,PT10M56.00S,2022-03-28T01:25:51.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,91.5407358738502,47.794117647058826,1610612766,91,93,2022-03-28T01:25:55Z,5650000,-11.0,27.0,1,right,MISS M. Plumlee cutting Layup,[203486],1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,
570,PT10M55.00S,2022-03-28T01:25:52.0Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,91,93,2022-03-28T01:25:55Z,5660000,,,0,,M. Plumlee REBOUND (Off:3 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,569.0,6.0,3.0,3.0,,,,,,,,,,,,
571,PT10M53.00S,2022-03-28T01:25:54.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202738,67.36202365308804,44.6078431372549,1610612766,91,93,2022-03-28T01:26:00Z,5670000,-27.0,254.0,1,right,MISS I. Thomas 25' 3PT,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
572,PT10M50.00S,2022-03-28T01:25:57.2Z,4,REGULAR,rebound,defensive,[],201609,,,1610612751,91,93,2022-03-28T01:26:00Z,5680000,,,0,,G. Dragic REBOUND (Off:1 Def:3),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,571.0,4.0,3.0,1.0,,,,,,,,,,,,
573,PT10M43.00S,2022-03-28T01:26:09.5Z,4,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,91,93,2022-03-28T01:26:17Z,5690000,,,0,,K. Durant lost ball out-of-bounds TURNOVER (2 TO),[201142],1610612751.0,BKN,lost ball,,,Durant,K. Durant,,,,,,,,,,,,,2003.0,,,,,,,,,2.0,,
574,PT10M33.00S,2022-03-28T01:26:20.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,84.70762155059133,48.77450980392157,1610612766,91,93,2022-03-28T01:26:24Z,5700000,-6.0,91.0,1,right,MISS T. Rozier 9' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,9.14,Missed,,,,,,,,,,,,,,,,,,
575,PT10M30.00S,2022-03-28T01:26:23.1Z,4,REGULAR,rebound,offensive,[],1626179,,,1610612766,91,93,2022-03-28T01:26:24Z,5710000,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,574.0,4.0,3.0,1.0,,,,,,,,,,,,
576,PT10M29.00S,2022-03-28T01:26:25.0Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626179,94.03745072273325,68.38235294117648,1610612766,91,95,2022-03-28T01:26:30Z,5720000,92.0,4.0,1,right,T. Rozier 9' turnaround Jump Shot (11 PTS),[1626179],1610612766.0,CHA,turnaround,,,Rozier,T. Rozier,,,,,9.2,Made,,,,,,,,,,,,11.0,,,,,,
577,PT10M10.00S,2022-03-28T01:26:42.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,11.777266754270697,59.80392156862745,1610612751,91,95,2022-03-28T01:26:48Z,5730000,-49.0,58.0,1,left,MISS K. Durant 7' pullup bank Shot,[201142],1610612751.0,BKN,pullup bank,,,Durant,K. Durant,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,
578,PT10M08.00S,2022-03-28T01:26:44.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,91,95,2022-03-28T01:26:48Z,5740000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,577.0,4.0,4.0,0.0,,,,,,,,,,,,
579,PT09M57.00S,2022-03-28T01:26:58.2Z,4,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612766,91,95,2022-03-28T01:27:09Z,5750000,,,0,,N. Claxton shooting personal FOUL (4 PF) (McDaniels 2 FT),"[1629651, 1629667]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,203593.0,4.0,0.0,McDaniels,1629667.0,,,,,,,
581,PT09M57.00S,2022-03-28T01:27:20.7Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612766,91,95,2022-03-28T01:30:31Z,5770000,,,0,,,[],1610612751.0,BKN,stands,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,
582,PT09M57.00S,2022-03-28T01:27:23.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,91,95,2022-03-28T01:27:23Z,5780000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT09M57.00S,2022-03-28T01:27:26.2Z,4,REGULAR,substitution,out,[],201949,,,1610612766,91,95,2022-03-28T01:30:05Z,5790000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
584,PT09M57.00S,2022-03-28T01:27:26.2Z,4,REGULAR,substitution,out,[],1629651,,,1610612766,91,95,2022-03-28T01:30:05Z,5800000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M57.00S,2022-03-28T01:27:26.2Z,4,REGULAR,substitution,in,[],1628971,,,1610612766,91,95,2022-03-28T01:30:05Z,5810000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M57.00S,2022-03-28T01:27:26.2Z,4,REGULAR,substitution,in,[],203083,,,1610612766,91,95,2022-03-28T01:30:05Z,5820000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M57.00S,2022-03-28T01:30:31.5Z,4,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,91,96,2022-03-28T01:30:31Z,5830000,,,0,,J. McDaniels Free Throw 1 of 2 (3 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
588,PT09M57.00S,2022-03-28T01:30:47.0Z,4,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,91,97,2022-03-28T01:30:47Z,5840000,,,0,,J. McDaniels Free Throw 2 of 2 (4 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
589,PT09M48.00S,2022-03-28T01:30:58.6Z,4,REGULAR,3pt,Jump Shot,[],202681,30.436925098554536,29.65686274509804,1610612751,91,97,2022-03-28T01:31:03Z,5850000,102.0,234.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,
590,PT09M45.00S,2022-03-28T01:31:01.6Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,91,97,2022-03-28T01:31:03Z,5860000,,,0,,T. Rozier REBOUND (Off:1 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,589.0,5.0,4.0,1.0,,,,,,,,,,,,
591,PT09M40.00S,2022-03-28T01:31:05.8Z,4,REGULAR,turnover,bad pass,[],1626179,,,1610612766,91,97,2022-03-28T01:31:09Z,5870000,,,0,,T. Rozier bad pass TURNOVER (3 TO),"[1626179, 201142]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,3.0,Durant,201142.0
592,PT09M40.00S,2022-03-28T01:31:05.8Z,4,REGULAR,steal,,[],201142,,,1610612751,91,97,2022-03-28T01:31:08Z,5880000,,,0,,K. Durant STEAL (2 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
593,PT09M35.00S,2022-03-28T01:31:14.1Z,4,REGULAR,foul,personal,[],1629667,,,1610612751,91,97,2022-03-28T01:31:18Z,5890000,,,0,,J. McDaniels personal FOUL (1 PF),"[1629667, 1628971]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,101283.0,1.0,0.0,Brown,1628971.0,,,,,,,
595,PT09M23.00S,2022-03-28T01:31:37.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201609,17.559132720105126,47.30392156862745,1610612751,93,97,2022-03-28T01:31:46Z,5910000,13.0,113.0,1,left,G. Dragic 11' fadeaway Jump Shot (7 PTS) (K. Irving 11 AST),"[201609, 202681]",1610612751.0,BKN,fadeaway,,,Dragic,G. Dragic,,,,,11.34,Made,,,,,,,,,,,,7.0,K. Irving,202681.0,11.0,,,
596,PT09M10.00S,2022-03-28T01:31:54.4Z,4,REGULAR,foul,personal,[],201609,,,1610612766,93,97,2022-03-28T01:32:04Z,5920000,,,0,,G. Dragic personal FOUL (1 PF),"[201609, 202738]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,2003.0,1.0,0.0,Thomas,202738.0,,,,,,,
598,PT09M05.00S,2022-03-28T01:32:21.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,94.1688567674113,47.794117647058826,1610612766,93,99,2022-03-28T01:32:25Z,5940000,-11.0,2.0,1,right,M. Plumlee driving DUNK (7 PTS) (I. Thomas 1 AST),"[203486, 202738]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,1.12,Made,,,,,,,,,,,,7.0,I. Thomas,202738.0,1.0,,,
600,PT08M49.00S,2022-03-28T01:32:36.1Z,4,REGULAR,2pt,Jump Shot,[],201142,15.719448094612352,28.431372549019606,1610612751,93,99,2022-03-28T01:32:44Z,5950000,108.0,95.0,1,left,MISS K. Durant 14' driving floating Shot,[201142],1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,14.39,Missed,,,,,,,,,,,,,,,,,,
601,PT08M49.00S,2022-03-28T01:32:36.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,93,99,2022-03-28T01:32:44Z,5960000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,
602,PT08M49.00S,2022-03-28T01:32:42.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,93,99,2022-03-28T01:32:42Z,5970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT08M36.00S,2022-03-28T01:33:08.8Z,4,REGULAR,foul,personal,[],201609,,,1610612766,93,99,2022-03-28T01:33:21Z,5990000,,,0,,G. Dragic personal FOUL (2 PF),"[201609, 203486]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,101283.0,2.0,0.0,Plumlee,203486.0,,,,,,,
606,PT08M27.00S,2022-03-28T01:33:29.1Z,4,REGULAR,3pt,Jump Shot,[],202738,67.09921156373193,46.81372549019608,1610612766,93,102,2022-03-28T01:33:34Z,6010000,-16.0,257.0,1,right,I. Thomas 25' 3PT pullup (5 PTS),[202738],1610612766.0,CHA,pullup,,,Thomas,I. Thomas,,,,,25.73,Made,,,,,,,,,,,,5.0,,,,,,
607,PT08M14.00S,2022-03-28T01:33:45.0Z,4,REGULAR,foul,personal,[],202738,,,1610612751,93,102,2022-03-28T01:34:00Z,6020000,,,0,,I. Thomas personal FOUL (2 PF),"[202738, 201142]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,203593.0,2.0,0.0,Durant,201142.0,,,,,,,
610,PT08M14.00S,2022-03-28T01:34:16.3Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,93,102,2022-03-28T01:34:22Z,6040000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
611,PT08M14.00S,2022-03-28T01:34:16.3Z,4,REGULAR,substitution,in,[],203552,,,1610612751,93,102,2022-03-28T01:34:22Z,6050000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M59.00S,2022-03-28T01:34:48.9Z,4,REGULAR,2pt,Jump Shot,[],202681,12.959921156373195,15.196078431372548,1610612751,93,102,2022-03-28T01:34:53Z,6060000,174.0,69.0,1,left,MISS K. Irving 18' Jump Shot - blocked,"[202681, 202738]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,18.73,Missed,Thomas,202738.0,,,,,,,,,,,,,,,,
613,PT07M59.00S,2022-03-28T01:34:48.9Z,4,REGULAR,block,,[],202738,,,1610612751,93,102,2022-03-28T01:34:51Z,6070000,,,0,,I. Thomas BLOCK (1 BLK),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
614,PT07M59.00S,2022-03-28T01:34:48.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,93,102,2022-03-28T01:34:53Z,6080000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,,,
615,PT07M59.00S,2022-03-28T01:34:53.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,93,102,2022-03-28T01:35:16Z,6090000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,
616,PT07M45.00S,2022-03-28T01:35:10.6Z,4,REGULAR,turnover,bad pass,[],202738,,,1610612766,93,102,2022-03-28T01:35:14Z,6100000,,,0,,I. Thomas bad pass TURNOVER (1 TO),"[202738, 203083]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,1.0,Drummond,203083.0
617,PT07M45.00S,2022-03-28T01:35:10.6Z,4,REGULAR,steal,,[],203083,,,1610612751,93,102,2022-03-28T01:38:24Z,6110000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M41.00S,2022-03-28T01:35:14.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203552,2.7102496714848883,94.36274509803921,1610612751,96,102,2022-03-28T01:35:21Z,6120000,-222.0,-27.0,1,left,S. Curry 3PT running (10 PTS) (G. Dragic 5 AST),"[203552, 201609]",1610612751.0,BKN,running,,,Curry,S. Curry,,,,,22.34,Made,,,,,,,,,,,,10.0,G. Dragic,201609.0,5.0,,,
620,PT07M19.00S,2022-03-28T01:35:35.9Z,4,REGULAR,turnover,bad pass,[],1626162,,,1610612766,96,102,2022-03-28T01:35:40Z,6140000,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 201609]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Dragic,201609.0
621,PT07M19.00S,2022-03-28T01:35:35.9Z,4,REGULAR,steal,,[],201609,,,1610612751,96,102,2022-03-28T01:36:05Z,6150000,,,0,,G. Dragic STEAL (2 STL),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M14.00S,2022-03-28T01:35:41.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201142,13.61695137976347,95.83333333333334,1610612751,96,102,2022-03-28T01:35:48Z,6160000,-229.0,75.0,1,left,MISS K. Durant 24' running 3PT,[201142],1610612751.0,BKN,running,,,Durant,K. Durant,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,
623,PT07M11.00S,2022-03-28T01:35:44.1Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,96,102,2022-03-28T01:35:48Z,6170000,,,0,,M. Plumlee REBOUND (Off:3 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,622.0,7.0,4.0,3.0,,,,,,,,,,,,
624,PT07M11.00S,2022-03-28T01:35:48.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,96,102,2022-03-28T01:35:48Z,6180000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT07M11.00S,2022-03-28T01:35:49.9Z,4,REGULAR,substitution,out,[],1626179,,,1610612766,96,102,2022-03-28T01:38:29Z,6190000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
626,PT07M11.00S,2022-03-28T01:35:49.9Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,96,102,2022-03-28T01:38:29Z,6200000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
627,PT07M11.00S,2022-03-28T01:35:49.9Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,96,102,2022-03-28T01:38:29Z,6210000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
628,PT07M11.00S,2022-03-28T01:35:49.9Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,96,102,2022-03-28T01:38:29Z,6220000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
629,PT07M11.00S,2022-03-28T01:35:49.9Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,96,102,2022-03-28T01:38:29Z,6230000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
630,PT07M11.00S,2022-03-28T01:35:49.9Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,96,102,2022-03-28T01:38:29Z,6240000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M57.00S,2022-03-28T01:38:55.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202738,89.96386333771353,50.0,1610612766,96,104,2022-03-28T01:39:01Z,6250000,0.0,42.0,1,right,I. Thomas driving Layup (7 PTS) (L. Ball 7 AST),"[202738, 1630163]",1610612766.0,CHA,driving,,,Thomas,I. Thomas,,,,,4.18,Made,,,,,,,,,,,,7.0,L. Ball,1630163.0,7.0,,,
633,PT06M44.00S,2022-03-28T01:39:07.6Z,4,REGULAR,3pt,Jump Shot,[],202681,33.590670170827856,39.46078431372549,1610612751,96,104,2022-03-28T01:39:12Z,6270000,53.0,263.0,1,left,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,
