actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
369,PT10M19.00S,2022-01-16T01:57:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1630529,6.258212877792378,50.73529411764706,1610612740,71,48,2022-01-16T01:57:38Z,3570000,-4.0,6.0,1,left,H. Jones running Layup (9 PTS),[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,,,,,,0.73,Made,9.0,,,,,,,,,,,,,
370,PT10M19.00S,2022-01-16T01:57:22.8Z,3,REGULAR,violation,defensive goaltending,[],1630556,,,1610612740,71,48,2022-01-16T01:57:38Z,3580000,,,0,,K. Edwards defensive goaltending VIOLATION,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,1662.0,,,,,,,,,,,,,,,,,,,,
371,PT10M02.00S,2022-01-16T01:57:45.6Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,71,48,2022-01-16T01:57:53Z,3590000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (2 TO),[201935],1610612751.0,BKN,bad pass,,,Harden,J. Harden,,,,,1627962.0,,,,,,,,,,,,,,,2.0,,,,,
372,PT09M50.00S,2022-01-16T01:58:07.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627742,6.1268068331143235,49.754901960784316,1610612740,71,50,2022-01-16T01:58:11Z,3600000,1.0,5.0,1,left,B. Ingram driving DUNK (15 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,,,,,,0.52,Made,15.0,,,,,,,,,,,,,
373,PT09M32.00S,2022-01-16T01:58:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,90.3580814717477,49.01960784313725,1610612751,71,50,2022-01-16T01:58:29Z,3610000,-5.0,38.0,1,right,MISS J. Harden driving Layup,[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,,,,,,3.84,Missed,,,,,,,,,,,,,,
374,PT09M30.00S,2022-01-16T01:58:27.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,71,50,2022-01-16T01:58:29Z,3620000,,,0,,J. Hart REBOUND (Off:1 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,373.0,8.0,7.0,1.0,,,,,,
375,PT09M30.00S,2022-01-16T01:58:35.6Z,3,REGULAR,foul,personal,[],201935,,,1610612740,71,50,2022-01-16T01:58:51Z,3630000,,,0,,J. Harden take personal FOUL (2 PF),"[201935, 1628404]",1610612751.0,BKN,take,,,Harden,J. Harden,,,,,1662.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
377,PT09M14.00S,2022-01-16T01:59:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,19.267411300919843,55.14705882352941,1610612740,71,52,2022-01-16T01:59:11Z,3650000,-26.0,129.0,1,left,B. Ingram 13' pullup Jump Shot (17 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,13.11,Made,17.0,,,,,,,,,,,,,
378,PT08M53.00S,2022-01-16T01:59:27.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630556,92.9862023653088,53.67647058823529,1610612751,71,52,2022-01-16T01:59:33Z,3660000,18.0,13.0,1,right,MISS K. Edwards driving DUNK - blocked,"[1630556, 1627742]",1610612751.0,BKN,driving,,,Edwards,K. Edwards,,,,,,,,,,2.28,Missed,,,,,,,,,,,,Ingram,1627742.0,
379,PT08M53.00S,2022-01-16T01:59:27.9Z,3,REGULAR,block,,[],1627742,,,1610612751,71,52,2022-01-16T01:59:30Z,3670000,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M51.00S,2022-01-16T01:59:29.9Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,71,52,2022-01-16T01:59:33Z,3680000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,378.0,1.0,1.0,0.0,,,,,,
381,PT08M51.00S,2022-01-16T01:59:34.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628404,6.915243101182654,47.549019607843135,1610612740,71,54,2022-01-16T01:59:42Z,3690000,12.0,13.0,1,left,J. Hart running DUNK (9 PTS) (D. Graham 3 AST),"[1628404, 1628984]",1610612740.0,NOP,running,,,Hart,J. Hart,,,,,,,,,,1.75,Made,9.0,D. Graham,1628984.0,3.0,,,,,,,,,,
383,PT08M51.00S,2022-01-16T01:59:37.4Z,3,REGULAR,foul,personal,['1freethrow'],201935,,,1610612740,71,54,2022-01-16T02:00:03Z,3710000,,,0,,J. Harden shooting personal FOUL (3 PF) (Hart 1 FT),"[201935, 1628404]",1610612751.0,BKN,shooting,,,Harden,J. Harden,,,,,1627962.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
385,PT08M51.00S,2022-01-16T02:00:04.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628404,,,1610612740,71,55,2022-01-16T02:00:04Z,3730000,,,0,,J. Hart Free Throw 1 of 1 (10 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
386,PT08M38.00S,2022-01-16T02:00:17.1Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,71,55,2022-01-16T02:00:22Z,3740000,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1628984]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,3.0,Graham,1628984.0,,,
387,PT08M38.00S,2022-01-16T02:00:17.1Z,3,REGULAR,steal,,[],1628984,,,1610612740,71,55,2022-01-16T02:00:19Z,3750000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT08M34.00S,2022-01-16T02:00:21.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628984,8.229303547963205,4.6568627450980395,1610612740,71,55,2022-01-16T02:00:29Z,3760000,227.0,25.0,1,left,MISS D. Graham running 3PT,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,,,,22.81,Missed,,,,,,,,,,,,,,
389,PT08M29.00S,2022-01-16T02:00:26.3Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,71,55,2022-01-16T02:00:29Z,3770000,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,388.0,3.0,3.0,0.0,,,,,,
390,PT08M29.00S,2022-01-16T02:00:30.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,71,55,2022-01-16T02:00:30Z,3780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M16.00S,2022-01-16T02:00:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201988,81.42247043363994,42.15686274509804,1610612751,73,55,2022-01-16T02:01:05Z,3790000,-39.0,122.0,1,right,P. Mills 12' floating Jump Shot (12 PTS) (J. Harden 12 AST),"[201988, 201935]",1610612751.0,BKN,floating,,,Mills,P. Mills,,,,,,,,,,12.82,Made,12.0,J. Harden,201935.0,12.0,,,,,,,,,,
393,PT08M16.00S,2022-01-16T02:00:58.0Z,3,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612751,73,55,2022-01-16T02:01:08Z,3810000,,,0,,H. Jones shooting personal FOUL (4 PF) (Mills 1 FT),"[1630529, 201988]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,1662.0,4.0,0.0,Mills,201988.0,,,,,,,,,,,,,,,,
395,PT08M16.00S,2022-01-16T02:01:21.7Z,3,REGULAR,freethrow,1 of 1,[],201988,,,1610612751,74,55,2022-01-16T02:01:21Z,3830000,,,0,,P. Mills Free Throw 1 of 1 (13 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
396,PT08M06.00S,2022-01-16T02:01:36.0Z,3,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612740,74,55,2022-01-16T02:01:51Z,3840000,,,0,,K. Edwards shooting personal FOUL (3 PF) (Ingram 2 FT),"[1630556, 1627742]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,1627539.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
398,PT08M06.00S,2022-01-16T02:02:17.2Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,74,55,2022-01-16T02:02:17Z,3860000,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Missed,,,,,,,,,,,,,,
399,PT08M06.00S,2022-01-16T02:02:17.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,74,55,2022-01-16T02:02:17Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,398.0,,,,,,,,,
400,PT08M06.00S,2022-01-16T02:02:34.4Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,74,56,2022-01-16T02:02:34Z,3880000,,,0,,B. Ingram Free Throw 2 of 2 (18 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
452,PT07M49.00S,2022-01-16T02:02:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,86.33377135348226,56.34957107843137,1610612751,74,56,2022-01-16T02:11:29Z,3900000,32.0,76.0,1,right,MISS D. Sharpe 8' Layup,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,8.23,Missed,,,,,,,,,,,,,,
453,PT07M47.00S,2022-01-16T02:02:43.7Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,74,56,2022-01-16T02:11:29Z,3910000,,,0,,H. Jones REBOUND (Off:1 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,452.0,4.0,3.0,1.0,,,,,,
404,PT07M35.00S,2022-01-16T02:03:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,8.229303547963205,54.166666666666664,1610612740,74,58,2022-01-16T02:10:22Z,3920000,-21.0,25.0,1,left,J. Valanciunas Layup (5 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,3.24,Made,5.0,,,,,,,,,,,,,
405,PT07M17.00S,2022-01-16T02:03:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,83.52496714848883,56.127450980392155,1610612751,76,58,2022-01-16T02:04:05Z,3930000,31.0,102.0,1,right,C. Thomas 10' pullup Jump Shot (13 PTS) (P. Mills 1 AST),"[1630560, 201988]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,,,10.69,Made,13.0,P. Mills,201988.0,1.0,,,,,,,,,,
407,PT07M02.00S,2022-01-16T02:03:38.5Z,3,REGULAR,3pt,Jump Shot,[],202685,31.35676741130092,37.745098039215684,1610612740,76,58,2022-01-16T02:03:44Z,3950000,61.0,242.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,24.99,Missed,,,,,,,,,,,,,,
408,PT06M58.00S,2022-01-16T02:03:42.5Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,76,58,2022-01-16T02:03:44Z,3960000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,407.0,2.0,2.0,0.0,,,,,,
409,PT06M51.00S,2022-01-16T02:03:49.8Z,3,REGULAR,3pt,Jump Shot,[],201935,67.49342969776609,39.46078431372549,1610612751,76,58,2022-01-16T02:03:57Z,3970000,-53.0,253.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,,,25.85,Missed,,,,,,,,,,,,,,
410,PT06M46.00S,2022-01-16T02:03:54.4Z,3,REGULAR,rebound,offensive,[],1630556,,,1610612751,76,58,2022-01-16T02:03:54Z,3980000,,,0,,K. Edwards REBOUND (Off:1 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,409.0,3.0,2.0,1.0,,,,,,
411,PT06M46.00S,2022-01-16T02:03:59.4Z,3,REGULAR,foul,personal,[],1630529,,,1610612751,76,58,2022-01-16T02:05:20Z,3990000,,,0,,H. Jones personal FOUL (5 PF),"[1630529, 1630549]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1662.0,5.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,
413,PT06M46.00S,2022-01-16T02:04:15.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,76,58,2022-01-16T02:04:15Z,4010000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M46.00S,2022-01-16T02:05:25.2Z,3,REGULAR,substitution,out,[],1630529,,,1610612751,76,58,2022-01-16T02:07:03Z,4020000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M46.00S,2022-01-16T02:05:25.2Z,3,REGULAR,substitution,in,[],202066,,,1610612751,76,58,2022-01-16T02:07:03Z,4030000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M35.00S,2022-01-16T02:07:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,91.93495400788436,44.85294117647059,1610612751,78,58,2022-01-16T02:07:31Z,4040000,-26.0,23.0,1,right,D. Sharpe driving Layup (12 PTS) (J. Harden 13 AST),"[1630549, 201935]",1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,,,,,,3.47,Made,12.0,J. Harden,201935.0,13.0,,,,,,,,,,
418,PT06M18.00S,2022-01-16T02:07:42.0Z,3,REGULAR,2pt,Jump Shot,[],1627742,15.850854139290407,28.186274509803923,1610612740,78,58,2022-01-16T02:07:50Z,4060000,109.0,96.0,1,left,MISS B. Ingram 14' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,14.57,Missed,,,,,,,,,,,,,,
419,PT06M12.00S,2022-01-16T02:07:48.0Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,78,58,2022-01-16T02:07:50Z,4070000,,,0,,D. Sharpe REBOUND (Off:5 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,418.0,9.0,4.0,5.0,,,,,,
420,PT06M03.00S,2022-01-16T02:07:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,93.38042049934296,53.67647058823529,1610612751,78,58,2022-01-16T02:09:29Z,4080000,18.0,10.0,1,right,MISS K. Edwards cutting Layup,[1630556],1610612751.0,BKN,cutting,,,Edwards,K. Edwards,,,,,,,,,,2.08,Missed,,,,,,,,,,,,,,
421,PT06M00.00S,2022-01-16T02:08:00.3Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,78,58,2022-01-16T02:08:01Z,4090000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,420.0,1.0,1.0,0.0,,,,,,
422,PT05M56.00S,2022-01-16T02:08:04.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,23.47240473061761,88.23529411764706,1610612740,78,61,2022-01-16T02:08:10Z,4100000,-191.0,168.0,1,left,D. Graham 25' 3PT running (8 PTS) (B. Ingram 7 AST),"[1628984, 1627742]",1610612740.0,NOP,running,,,Graham,D. Graham,,,,,,,,,,25.46,Made,8.0,B. Ingram,1627742.0,7.0,,,,,,,,,,
424,PT05M35.00S,2022-01-16T02:08:24.9Z,3,REGULAR,turnover,bad pass,[],1630560,,,1610612751,78,61,2022-01-16T02:08:29Z,4120000,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 1628984]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,1.0,Graham,1628984.0,,,
425,PT05M35.00S,2022-01-16T02:08:24.9Z,3,REGULAR,steal,,[],1628984,,,1610612740,78,61,2022-01-16T02:08:27Z,4130000,,,0,,D. Graham STEAL (2 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M29.00S,2022-01-16T02:08:31.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,5.338370565045992,48.28431372549019,1610612740,78,63,2022-01-16T02:08:36Z,4140000,9.0,-2.0,1,left,J. Hart driving Layup (12 PTS) (D. Graham 4 AST),"[1628404, 1628984]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,,,,0.89,Made,12.0,D. Graham,1628984.0,4.0,,,,,,,,,,
428,PT05M17.00S,2022-01-16T02:08:46.0Z,3,REGULAR,foul,personal,[],202685,,,1610612751,78,63,2022-01-16T02:09:17Z,4160000,,,0,,J. Valanciunas personal FOUL (3 PF),"[202685, 201935]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1662.0,3.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,,
430,PT05M17.00S,2022-01-16T02:08:56.7Z,3,REGULAR,substitution,out,[],201988,,,1610612751,78,63,2022-01-16T02:09:08Z,4180000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M17.00S,2022-01-16T02:08:56.7Z,3,REGULAR,substitution,out,[],202685,,,1610612751,78,63,2022-01-16T02:09:08Z,4190000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M17.00S,2022-01-16T02:08:56.7Z,3,REGULAR,substitution,in,[],1627761,,,1610612751,78,63,2022-01-16T02:09:08Z,4200000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M17.00S,2022-01-16T02:08:56.7Z,3,REGULAR,substitution,in,[],1629637,,,1610612751,78,63,2022-01-16T02:09:08Z,4210000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M06.00S,2022-01-16T02:09:22.1Z,3,REGULAR,2pt,Jump Shot,[],1630560,84.05059132720105,30.88235294117647,1610612751,80,63,2022-01-16T02:09:27Z,4220000,-96.0,97.0,1,right,C. Thomas 13' pullup Jump Shot (15 PTS) (D. Bembry 1 AST),"[1630560, 1627761]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,,,13.65,Made,15.0,D. Bembry,1627761.0,1.0,,,,,,,,,,
436,PT04M45.00S,2022-01-16T02:09:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,19.398817345597898,44.6078431372549,1610612740,80,65,2022-01-16T02:09:47Z,4240000,27.0,130.0,1,left,B. Ingram 13' pullup Jump Shot (20 PTS) (J. Hayes 1 AST),"[1627742, 1629637]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,13.26,Made,20.0,J. Hayes,1629637.0,1.0,,,,,,,,,,
437,PT04M32.00S,2022-01-16T02:09:56.2Z,3,REGULAR,3pt,Jump Shot,[],1630560,93.11760840998686,4.166666666666666,1610612751,80,65,2022-01-16T02:10:02Z,4250000,-229.0,12.0,1,right,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,22.95,Missed,,,,,,,,,,,,,,
438,PT04M28.00S,2022-01-16T02:10:00.2Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,80,65,2022-01-16T02:10:02Z,4260000,,,0,,D. Sharpe REBOUND (Off:6 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,437.0,10.0,4.0,6.0,,,,,,
440,PT04M22.00S,2022-01-16T02:10:06.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630560,86.81011826544021,24.264705882352942,1610612751,82,65,2022-01-16T02:10:10Z,4270000,-129.0,71.0,1,right,C. Thomas 14' pullup Jump Shot (17 PTS) (D. Bembry 2 AST),"[1630560, 1627761]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,,,,,14.72,Made,17.0,D. Bembry,1627761.0,2.0,,,,,,,,,,
442,PT04M13.00S,2022-01-16T02:10:16.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,5.206964520367937,48.28431372549019,1610612740,82,67,2022-01-16T02:10:20Z,4290000,9.0,-4.0,1,left,J. Hayes alley-oop DUNK (5 PTS) (B. Ingram 8 AST),"[1629637, 1627742]",1610612740.0,NOP,alley-oop,,,Hayes,J. Hayes,,,,,,,,,,0.93,Made,5.0,B. Ingram,1627742.0,8.0,,,,,,,,,,
444,PT04M13.00S,2022-01-16T02:10:18.8Z,3,REGULAR,foul,personal,['1freethrow'],1630560,,,1610612740,82,67,2022-01-16T02:10:54Z,4310000,,,0,,C. Thomas shooting personal FOUL (1 PF) (Hayes 1 FT),"[1630560, 1629637]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,1627539.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,,
446,PT04M13.00S,2022-01-16T02:10:29.4Z,3,REGULAR,substitution,out,[],1630556,,,1610612740,82,67,2022-01-16T02:10:38Z,4330000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M13.00S,2022-01-16T02:10:29.4Z,3,REGULAR,substitution,out,[],1630549,,,1610612740,82,67,2022-01-16T02:10:38Z,4340000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M13.00S,2022-01-16T02:10:29.4Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,82,67,2022-01-16T02:10:38Z,4350000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M13.00S,2022-01-16T02:10:29.4Z,3,REGULAR,substitution,in,[],1628971,,,1610612740,82,67,2022-01-16T02:10:38Z,4360000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M13.00S,2022-01-16T02:10:29.4Z,3,REGULAR,substitution,in,[],201933,,,1610612740,82,67,2022-01-16T02:10:38Z,4370000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M13.00S,2022-01-16T02:10:29.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,82,67,2022-01-16T02:10:38Z,4380000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M13.00S,2022-01-16T02:10:55.3Z,3,REGULAR,freethrow,1 of 1,[],1629637,,,1610612740,82,67,2022-01-16T02:10:55Z,4390000,,,0,,MISS J. Hayes Free Throw 1 of 1,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,Missed,,,,,,,,,,,,,,
455,PT04M09.00S,2022-01-16T02:10:56.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,82,67,2022-01-16T02:10:56Z,4400000,,,0,,J. Harden REBOUND (Off:1 Def:6),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,454.0,7.0,6.0,1.0,,,,,,
456,PT03M59.00S,2022-01-16T02:11:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,94.03745072273325,50.0,1610612751,84,67,2022-01-16T02:11:35Z,4410000,0.0,4.0,1,right,J. Harden driving finger roll Layup (15 PTS),[201935],1610612751.0,BKN,driving finger roll,,,Harden,J. Harden,,,,,,,,,,0.35,Made,15.0,,,,,,,,,,,,,
457,PT03M59.00S,2022-01-16T02:11:11.0Z,3,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612751,84,67,2022-01-16T02:13:52Z,4420000,,,0,,J. Hayes shooting personal FOUL (2 PF) (Harden 1 FT),"[1629637, 201935]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,1627539.0,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,,
459,PT03M59.00S,2022-01-16T02:11:26.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,84,67,2022-01-16T02:11:26Z,4440000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M59.00S,2022-01-16T02:14:35.2Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,85,67,2022-01-16T02:14:35Z,4450000,,,0,,J. Harden Free Throw 1 of 1 (16 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
461,PT03M37.00S,2022-01-16T02:15:00.6Z,3,REGULAR,3pt,Jump Shot,[],1628404,27.151773981603156,77.94117647058823,1610612740,85,67,2022-01-16T02:15:06Z,4460000,-140.0,203.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,24.62,Missed,,,,,,,,,,,,,,
462,PT03M32.00S,2022-01-16T02:15:05.6Z,3,REGULAR,rebound,offensive,[],1629637,,,1610612740,85,67,2022-01-16T02:15:06Z,4470000,,,0,,J. Hayes REBOUND (Off:3 Def:0),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,461.0,3.0,0.0,3.0,,,,,,
463,PT03M32.00S,2022-01-16T02:15:05.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612740,85,69,2022-01-16T02:15:10Z,4480000,0.0,0.0,1,left,J. Hayes tip DUNK (7 PTS),[1629637],1610612740.0,NOP,tip,,,Hayes,J. Hayes,,,,,,,,,,0.0,Made,7.0,,,,,,,,,,,,,
