actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
180,PT12M00.00S,2022-01-04T01:04:29.6Z,2,REGULAR,substitution,in,['startperiod'],1627761,,,1610612763,24,29,2022-01-04T01:06:56Z,1730000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-01-04T01:04:29.6Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,24,29,2022-01-04T01:06:56Z,1740000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-01-04T01:04:29.6Z,2,REGULAR,substitution,out,['startperiod'],1630270,,,1610612763,24,29,2022-01-04T01:08:16Z,1745000,,,0,,SUB out: X. Sneed,[1630270],1610612763.0,MEM,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2022-01-04T01:04:29.6Z,2,REGULAR,substitution,in,['startperiod'],1629633,,,1610612763,24,29,2022-01-04T01:08:16Z,1747500,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-01-04T01:07:05.0Z,2,REGULAR,period,start,[],0,,,1610612751,24,29,2022-01-04T01:07:05Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M46.00S,2022-01-04T01:07:18.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.732588699080158,49.754901960784316,1610612751,26,29,2022-01-04T01:07:23Z,1760000,1.0,1.0,1,left,N. Claxton cutting DUNK (2 PTS) (J. Harden 4 AST),"[1629651, 201935]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,,,,0.18,Made,,,,,2.0,J. Harden,201935.0,4.0,,,,,,,,
185,PT11M19.00S,2022-01-04T01:07:44.1Z,2,REGULAR,2pt,Jump Shot,[],1629633,79.45137976346912,19.362745098039216,1610612763,26,31,2022-01-04T01:07:55Z,1780000,-153.0,141.0,1,right,J. Culver 20' pullup Jump Shot (7 PTS),[1629633],1610612763.0,MEM,pullup,,,Culver,J. Culver,,,,,,,,20.8,Made,,,,,7.0,,,,,,,,,,,
186,PT11M11.00S,2022-01-04T01:07:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1630582,,,1610612751,26,31,2022-01-04T01:08:11Z,1790000,,,0,,Y. Pons shooting personal FOUL (1 PF) (Claxton 2 FT),"[1630582, 1629651]",1610612763.0,MEM,shooting,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Claxton,1629651.0,,,
190,PT11M11.00S,2022-01-04T01:08:24.1Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,27,31,2022-01-04T01:08:24Z,1810000,,,0,,N. Claxton Free Throw 1 of 2 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
191,PT11M11.00S,2022-01-04T01:08:42.0Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,28,31,2022-01-04T01:08:42Z,1820000,,,0,,N. Claxton Free Throw 2 of 2 (4 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
192,PT10M49.00S,2022-01-04T01:09:06.4Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612763,28,31,2022-01-04T01:09:19Z,1830000,,,0,,N. Claxton shooting personal FOUL (1 PF) (Pons 2 FT),"[1629651, 1630582]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Pons,1630582.0,,,
194,PT10M49.00S,2022-01-04T01:09:34.5Z,2,REGULAR,freethrow,1 of 2,[],1630582,,,1610612763,28,31,2022-01-04T01:09:51Z,1850000,,,0,,MISS Y. Pons Free Throw 1 of 2,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,Missed,,,,,,,,,,,,,,,,
195,PT10M49.00S,2022-01-04T01:09:34.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,28,31,2022-01-04T01:09:51Z,1860000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,
196,PT10M49.00S,2022-01-04T01:09:34.5Z,2,REGULAR,freethrow,2 of 2,[],1630582,,,1610612763,28,31,2022-01-04T01:09:51Z,1870000,,,0,,MISS Y. Pons Free Throw 2 of 2,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,Missed,,,,,,,,,,,,,,,,
197,PT10M46.00S,2022-01-04T01:09:37.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,28,31,2022-01-04T01:09:51Z,1880000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,
198,PT10M38.00S,2022-01-04T01:09:58.7Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612751,28,31,2022-01-04T01:10:17Z,1890000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Harden 2 FT),"[1628991, 201935]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Harden,201935.0,,,
200,PT10M38.00S,2022-01-04T01:10:26.5Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,28,31,2022-01-04T01:10:26Z,1910000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Missed,,,,,,,,,,,,,,,,
201,PT10M38.00S,2022-01-04T01:10:26.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,28,31,2022-01-04T01:10:26Z,1920000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,
202,PT10M38.00S,2022-01-04T01:10:41.3Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,29,31,2022-01-04T01:10:41Z,1930000,,,0,,J. Harden Free Throw 2 of 2 (9 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
203,PT10M27.00S,2022-01-04T01:10:57.8Z,2,REGULAR,foul,personal,['2freethrow'],201988,,,1610612763,29,31,2022-01-04T01:11:10Z,1940000,,,0,,P. Mills shooting personal FOUL (1 PF) (Jones 2 FT),"[201988, 1626145]",1610612751.0,BKN,shooting,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Jones,1626145.0,,,
205,PT10M27.00S,2022-01-04T01:11:33.5Z,2,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,29,32,2022-01-04T01:11:33Z,1960000,,,0,,T. Jones Free Throw 1 of 2 (3 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
206,PT10M27.00S,2022-01-04T01:11:35.1Z,2,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,29,33,2022-01-04T01:11:35Z,1970000,,,0,,T. Jones Free Throw 2 of 2 (4 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
207,PT10M18.00S,2022-01-04T01:11:43.1Z,2,REGULAR,3pt,Jump Shot,[],201949,31.61957950065703,36.029411764705884,1610612751,29,33,2022-01-04T01:11:50Z,1980000,70.0,245.0,1,left,MISS J. Johnson 25' 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,25.45,Missed,,,,,,,,,,,,,,,,
208,PT10M13.00S,2022-01-04T01:11:48.1Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,29,33,2022-01-04T01:11:50Z,1990000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,
209,PT10M09.00S,2022-01-04T01:11:51.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629633,77.4802890932983,11.029411764705882,1610612763,29,33,2022-01-04T01:12:11Z,2000000,-195.0,159.0,1,right,MISS J. Culver 25' 3PT,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,25.17,Missed,,,,,,,,,,,,,,,,
210,PT10M09.00S,2022-01-04T01:11:51.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,29,33,2022-01-04T01:12:11Z,2010000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,,,
211,PT10M09.00S,2022-01-04T01:11:57.7Z,2,REGULAR,foul,personal,[],201935,,,1610612763,29,33,2022-01-04T01:12:18Z,2020000,,,0,,J. Harden loose ball personal FOUL (1 PF),"[201935, 1630582]",1610612751.0,BKN,loose ball,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Pons,1630582.0,,,
213,PT10M05.00S,2022-01-04T01:12:20.5Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612763,29,33,2022-01-04T01:12:30Z,2040000,,,0,,N. Claxton shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1629651, 1628991]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Jackson Jr.,1628991.0,,,
215,PT10M05.00S,2022-01-04T01:12:52.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,29,33,2022-01-04T01:13:10Z,2060000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,
216,PT10M05.00S,2022-01-04T01:12:52.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,29,33,2022-01-04T01:13:10Z,2070000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,
217,PT10M05.00S,2022-01-04T01:12:52.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,29,33,2022-01-04T01:13:10Z,2080000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,,
218,PT10M00.00S,2022-01-04T01:12:57.3Z,2,REGULAR,rebound,defensive,[],1627761,,,1610612751,29,33,2022-01-04T01:13:10Z,2090000,,,0,,D. Bembry REBOUND (Off:1 Def:2),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,217.0,3.0,2.0,1.0,,,,,,,,,,,,
219,PT09M53.00S,2022-01-04T01:13:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.85742444152431,58.82352941176471,1610612751,29,33,2022-01-04T01:13:23Z,2100000,-44.0,50.0,1,left,MISS J. Harden 6' driving floating Shot,[201935],1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,,,,6.64,Missed,,,,,,,,,,,,,,,,
220,PT09M51.00S,2022-01-04T01:13:18.7Z,2,REGULAR,rebound,offensive,[],201935,,,1610612751,29,33,2022-01-04T01:13:23Z,2110000,,,0,,J. Harden REBOUND (Off:1 Def:0),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,219.0,1.0,0.0,1.0,,,,,,,,,,,,
221,PT09M50.00S,2022-01-04T01:13:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,5.601182654402102,50.245098039215684,1610612751,31,33,2022-01-04T01:13:32Z,2120000,-1.0,0.0,1,left,J. Harden putback Layup (11 PTS),[201935],1610612751.0,BKN,putback,,,Harden,J. Harden,,,,,,,,0.12,Made,,,,,11.0,,,,,,,,,,,
222,PT09M38.00S,2022-01-04T01:13:32.7Z,2,REGULAR,3pt,Jump Shot,[],1626145,67.49342969776609,63.48039215686274,1610612763,31,36,2022-01-04T01:14:06Z,2130000,67.0,253.0,1,right,T. Jones 26' 3PT pullup (7 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,,,,26.19,Made,,,,,7.0,,,,,,,,,,,
223,PT09M28.00S,2022-01-04T01:13:43.1Z,2,REGULAR,3pt,Jump Shot,[],201935,31.488173455978973,50.49019607843137,1610612751,31,36,2022-01-04T01:14:29Z,2140000,-2.0,243.0,1,left,MISS J. Harden 24' pullup 3PT,[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,,,,24.35,Missed,,,,,,,,,,,,,,,,
224,PT09M24.00S,2022-01-04T01:13:47.1Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,31,36,2022-01-04T01:13:47Z,2150000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,
225,PT09M16.00S,2022-01-04T01:13:54.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,86.5473061760841,35.78431372549019,1610612763,31,36,2022-01-04T01:14:11Z,2160000,-71.0,74.0,1,right,MISS J. Jackson Jr. 10' driving floating bank Shot,[1628991],1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,10.26,Missed,,,,,,,,,,,,,,,,
226,PT09M14.00S,2022-01-04T01:13:56.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,31,36,2022-01-04T01:14:11Z,2170000,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,
227,PT08M58.00S,2022-01-04T01:14:13.4Z,2,REGULAR,3pt,Jump Shot,[],201988,32.53942181340342,56.372549019607845,1610612751,31,36,2022-01-04T01:14:18Z,2180000,-32.0,253.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,25.54,Missed,,,,,,,,,,,,,,,,
228,PT08M53.00S,2022-01-04T01:14:18.4Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,31,36,2022-01-04T01:14:18Z,2190000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,,
229,PT08M41.00S,2022-01-04T01:14:30.1Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,31,36,2022-01-04T01:14:35Z,2200000,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1629651]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,1.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,
230,PT08M41.00S,2022-01-04T01:14:30.1Z,2,REGULAR,steal,,[],1629651,,,1610612751,31,36,2022-01-04T01:14:31Z,2210000,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M39.00S,2022-01-04T01:14:37.5Z,2,REGULAR,violation,kicked ball,[],1626145,,,1610612751,31,36,2022-01-04T01:14:45Z,2220000,,,0,,T. Jones kicked ball VIOLATION,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,1628480.0,,,,,,,
232,PT08M20.00S,2022-01-04T01:15:18.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201949,12.302890932982917,95.83333333333334,1610612751,31,36,2022-01-04T01:18:04Z,2230000,-229.0,63.0,1,left,MISS J. Johnson turnaround 3PT,[201949],1610612751.0,BKN,turnaround,,,Johnson,J. Johnson,,,,,,,,23.77,Missed,,,,,,,,,,,,,,,,
233,PT08M18.00S,2022-01-04T01:15:20.1Z,2,REGULAR,rebound,offensive,[],1627761,,,1610612751,31,36,2022-01-04T01:15:41Z,2240000,,,0,,D. Bembry REBOUND (Off:2 Def:2),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,232.0,4.0,2.0,2.0,,,,,,,,,,,,
234,PT08M18.00S,2022-01-04T01:15:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627761,5.338370565045992,57.35294117647059,1610612751,31,36,2022-01-04T01:15:29Z,2250000,-37.0,-2.0,1,left,MISS D. Bembry Layup,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,3.69,Missed,,,,,,,,,,,,,,,,
235,PT08M18.00S,2022-01-04T01:15:25.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,31,36,2022-01-04T01:15:29Z,2260000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,234.0,,,,,,,,,,,,,,,
236,PT08M18.00S,2022-01-04T01:15:28.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,31,36,2022-01-04T01:15:32Z,2270000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,,
237,PT08M06.00S,2022-01-04T01:15:52.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,91.67214191852825,4.166666666666666,1610612763,31,36,2022-01-04T01:15:58Z,2280000,-229.0,26.0,1,right,MISS T. Jones 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,23.06,Missed,,,,,,,,,,,,,,,,
238,PT08M02.00S,2022-01-04T01:15:56.0Z,2,REGULAR,rebound,offensive,[],1626145,,,1610612763,31,36,2022-01-04T01:15:56Z,2290000,,,0,,T. Jones REBOUND (Off:1 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,237.0,4.0,3.0,1.0,,,,,,,,,,,,
239,PT08M00.00S,2022-01-04T01:15:57.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629634,92.06636005256242,49.50980392156863,1610612763,31,38,2022-01-04T01:16:02Z,2300000,-2.0,22.0,1,right,B. Clarke driving Layup (6 PTS) (T. Jones 2 AST),"[1629634, 1626145]",1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,,,,2.22,Made,,,,,6.0,T. Jones,1626145.0,2.0,,,,,,,,
241,PT07M45.00S,2022-01-04T01:16:11.8Z,2,REGULAR,3pt,Jump Shot,[],201935,32.14520367936925,57.59803921568627,1610612751,31,38,2022-01-04T01:19:03Z,2320000,-38.0,250.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,,,,25.26,Missed,,,,,,,,,,,,,,,,
242,PT07M41.00S,2022-01-04T01:16:15.8Z,2,REGULAR,rebound,defensive,[],1630582,,,1610612763,31,38,2022-01-04T01:16:19Z,2330000,,,0,,Y. Pons REBOUND (Off:0 Def:1),[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,
243,PT07M28.00S,2022-01-04T01:16:30.0Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,31,38,2022-01-04T01:16:34Z,2340000,,,0,,J. Jackson Jr. bad pass TURNOVER (2 TO),"[1628991, 1627761]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,2.0,Bembry,1627761.0,,,,,,,,,,,,,,,,,,
244,PT07M28.00S,2022-01-04T01:16:30.0Z,2,REGULAR,steal,,[],1627761,,,1610612751,31,38,2022-01-04T01:16:32Z,2350000,,,0,,D. Bembry STEAL (1 STL),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M23.00S,2022-01-04T01:16:35.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201935,6.1268068331143235,50.245098039215684,1610612751,33,38,2022-01-04T01:16:41Z,2360000,-1.0,5.0,1,left,J. Harden running Layup (13 PTS) (D. Bembry 2 AST),"[201935, 1627761]",1610612751.0,BKN,running,,,Harden,J. Harden,,,,,,,,0.52,Made,,,,,13.0,D. Bembry,1627761.0,2.0,,,,,,,,
246,PT07M22.00S,2022-01-04T01:16:44.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,33,38,2022-01-04T01:16:44Z,2370000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M22.00S,2022-01-04T01:16:44.7Z,2,REGULAR,substitution,out,[],201988,,,1610612763,33,38,2022-01-04T01:19:34Z,2380000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M22.00S,2022-01-04T01:16:44.7Z,2,REGULAR,substitution,out,[],1630582,,,1610612763,33,38,2022-01-04T01:19:34Z,2390000,,,0,,SUB out: Y. Pons,[1630582],1610612763.0,MEM,,,,Pons,Y. Pons,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M22.00S,2022-01-04T01:16:44.7Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,33,38,2022-01-04T01:19:34Z,2400000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M22.00S,2022-01-04T01:16:44.7Z,2,REGULAR,substitution,out,[],1629633,,,1610612763,33,38,2022-01-04T01:19:34Z,2410000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M22.00S,2022-01-04T01:16:44.7Z,2,REGULAR,substitution,in,[],201142,,,1610612763,33,38,2022-01-04T01:19:34Z,2420000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M22.00S,2022-01-04T01:16:44.7Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,33,38,2022-01-04T01:19:34Z,2430000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M22.00S,2022-01-04T01:16:44.7Z,2,REGULAR,substitution,in,[],1629681,,,1610612763,33,38,2022-01-04T01:19:34Z,2440000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M22.00S,2022-01-04T01:16:44.7Z,2,REGULAR,substitution,in,[],203500,,,1610612763,33,38,2022-01-04T01:19:34Z,2450000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M03.00S,2022-01-04T01:20:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.9060446780552,52.20588235294118,1610612763,33,40,2022-01-04T01:20:05Z,2460000,11.0,5.0,1,right,J. Morant driving finger roll Layup (11 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,,,,1.2,Made,,,,,11.0,,,,,,,,,,,
256,PT06M41.00S,2022-01-04T01:20:23.4Z,2,REGULAR,3pt,Jump Shot,[],201142,9.149145860709593,3.431372549019608,1610612751,33,40,2022-01-04T01:20:28Z,2470000,233.0,34.0,1,left,MISS K. Durant 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,23.52,Missed,,,,,,,,,,,,,,,,
257,PT06M38.00S,2022-01-04T01:20:26.4Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,33,40,2022-01-04T01:20:28Z,2480000,,,0,,T. Jones REBOUND (Off:1 Def:4),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,256.0,5.0,4.0,1.0,,,,,,,,,,,,
258,PT06M24.00S,2022-01-04T01:20:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,89.17542706964521,44.85294117647059,1610612763,33,40,2022-01-04T01:20:44Z,2490000,-26.0,49.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,5.56,Missed,,,,,,,,,,,,,,,,
259,PT06M22.00S,2022-01-04T01:20:42.4Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,33,40,2022-01-04T01:20:42Z,2500000,,,0,,S. Adams REBOUND (Off:5 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,258.0,6.0,1.0,5.0,,,,,,,,,,,,
260,PT06M21.00S,2022-01-04T01:20:43.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629681,82.34231274638634,94.36274509803921,1610612763,33,40,2022-01-04T01:20:48Z,2510000,222.0,113.0,1,right,MISS K. Tillie 24' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,24.92,Missed,,,,,,,,,,,,,,,,
261,PT06M20.00S,2022-01-04T01:20:44.6Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,33,40,2022-01-04T01:38:28Z,2520000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,260.0,2.0,1.0,1.0,,,,,,,,,,,,
346,PT06M20.00S,2022-01-04T01:20:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,92.11563731931669,52.18290441176471,1610612763,33,40,2022-01-04T01:37:54Z,2525000,11.0,22.0,1,right,MISS J. Jackson Jr. putback Layup - blocked,"[1628991, 201949]",1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,2.42,Missed,,,,,,,,,,,,,,Johnson,201949.0,
347,PT06M20.00S,2022-01-04T01:20:55.7Z,2,REGULAR,block,,[],201949,,,1610612763,33,40,2022-01-04T01:37:43Z,2527500,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
