actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
461,PT00M53.50S,2022-03-17T01:22:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,90.09526938239159,53.92156862745098,1610612742,86,79,2022-03-17T01:22:10Z,4570000,20.0,41.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M51.10S,2022-03-17T01:22:06.2Z,3,REGULAR,rebound,defensive,[],201988,,,1610612751,86,79,2022-03-17T01:22:06Z,4580000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,461.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
463,PT00M48.70S,2022-03-17T01:22:17.2Z,3,REGULAR,foul,personal,[],1628467,,,1610612751,86,79,2022-03-17T01:22:21Z,4590000,,,0,,M. Kleber personal FOUL (3 PF),"[1628467, 201142]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,1627961.0,,,,,,3.0,0.0,Durant,201142.0,,,,,
466,PT00M35.30S,2022-03-17T01:23:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.206964520367937,51.9607843137255,1610612751,88,79,2022-03-17T01:23:40Z,4610000,-10.0,-4.0,1,left,N. Claxton Layup (8 PTS) (B. Brown 4 AST),"[1629651, 1628971]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,1.04,Made,,,,,,,8.0,B. Brown,1628971.0,4.0,,,,,,,,,
468,PT00M35.30S,2022-03-17T01:23:18.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628425,,,1610612751,88,79,2022-03-17T01:23:31Z,4630000,,,0,,S. Brown shooting personal FOUL (1 PF) (Claxton 1 FT),"[1628425, 1629651]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,1162.0,,,,,,1.0,0.0,Claxton,1629651.0,,,,,
470,PT00M35.30S,2022-03-17T01:23:35.5Z,3,REGULAR,substitution,out,[],1630556,,,1610612751,88,79,2022-03-17T01:24:27Z,4650000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M35.30S,2022-03-17T01:23:35.5Z,3,REGULAR,substitution,out,[],201988,,,1610612751,88,79,2022-03-17T01:24:27Z,4660000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M35.30S,2022-03-17T01:23:35.5Z,3,REGULAR,substitution,in,[],201609,,,1610612751,88,79,2022-03-17T01:24:27Z,4670000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M35.30S,2022-03-17T01:23:35.5Z,3,REGULAR,substitution,in,[],201949,,,1610612751,88,79,2022-03-17T01:24:27Z,4680000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M35.30S,2022-03-17T01:24:07.5Z,3,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,89,79,2022-03-17T01:24:07Z,4690000,,,0,,N. Claxton Free Throw 1 of 1 (9 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
475,PT00M25.80S,2022-03-17T01:24:23.9Z,3,REGULAR,3pt,Jump Shot,[],1628467,73.40670170827858,17.401960784313726,1610612742,89,79,2022-03-17T01:24:30Z,4700000,-163.0,197.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
476,PT00M22.40S,2022-03-17T01:24:27.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,89,79,2022-03-17T01:24:30Z,4710000,,,0,,B. Brown REBOUND (Off:2 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,475.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
477,PT00M03.10S,2022-03-17T01:24:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.046649145860711,46.07843137254902,1610612751,91,79,2022-03-17T01:24:50Z,4720000,20.0,14.0,1,left,B. Brown cutting Layup (17 PTS) (K. Durant 10 AST),"[1628971, 201142]",1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,2.39,Made,,,,,,,17.0,K. Durant,201142.0,10.0,,,,,,,,,
479,PT00M00.00S,2022-03-17T01:25:01.5Z,3,REGULAR,period,end,[],0,,,1610612742,91,79,2022-03-17T01:25:01Z,4740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612742,91,79,2022-03-17T01:28:19Z,4750000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,out,['startperiod'],1628425,,,1610612742,91,79,2022-03-17T01:28:19Z,4760000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,91,79,2022-03-17T01:28:19Z,4770000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,91,79,2022-03-17T01:28:19Z,4780000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,91,79,2022-03-17T01:28:19Z,4790000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,in,['startperiod'],201988,,,1610612742,91,79,2022-03-17T01:28:19Z,4800000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,91,79,2022-03-17T01:28:19Z,4810000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612742,91,79,2022-03-17T01:28:19Z,4820000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,in,['startperiod'],202722,,,1610612742,91,79,2022-03-17T01:28:19Z,4830000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-03-17T01:25:42.4Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612742,91,79,2022-03-17T01:28:19Z,4840000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-03-17T01:28:36.2Z,4,REGULAR,period,start,[],0,,,1610612751,91,79,2022-03-17T01:28:36Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M44.00S,2022-03-17T01:28:51.4Z,4,REGULAR,2pt,Jump Shot,[],201142,14.14257555847569,26.96078431372549,1610612751,93,79,2022-03-17T01:28:55Z,4860000,115.0,80.0,1,left,K. Durant 14' turnaround fadeaway Jump Shot (18 PTS),[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,14.05,Made,,,,,,,18.0,,,,,,,,,,,,
492,PT11M25.00S,2022-03-17T01:29:12.7Z,4,REGULAR,foul,personal,[],201949,,,1610612742,93,79,2022-03-17T01:29:21Z,4870000,,,0,,J. Johnson personal FOUL (4 PF),"[201949, 1628973]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,1162.0,,,,,,4.0,0.0,Brunson,1628973.0,,,,,
494,PT11M19.00S,2022-03-17T01:29:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.24901445466492,49.754901960784316,1610612742,93,81,2022-03-17T01:29:43Z,4890000,-1.0,11.0,1,right,S. Dinwiddie driving Layup (9 PTS) (J. Brunson 3 AST),"[203915, 1628973]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,1.11,Made,,,,,,,9.0,J. Brunson,1628973.0,3.0,,,,,,,,,
495,PT11M19.00S,2022-03-17T01:29:40.1Z,4,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612742,93,81,2022-03-17T01:29:48Z,4900000,,,0,,N. Claxton shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1629651, 203915]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,203591.0,,,,,,1.0,0.0,Dinwiddie,203915.0,,,,,
498,PT11M19.00S,2022-03-17T01:30:02.8Z,4,REGULAR,freethrow,1 of 1,[],203915,,,1610612742,93,82,2022-03-17T01:30:02Z,4920000,,,0,,S. Dinwiddie Free Throw 1 of 1 (10 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
499,PT11M07.00S,2022-03-17T01:30:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,8.886333771353483,52.69607843137255,1610612751,93,82,2022-03-17T01:31:00Z,4930000,-13.0,31.0,1,left,MISS J. Johnson driving Layup,[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
500,PT11M06.00S,2022-03-17T01:30:16.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,93,82,2022-03-17T01:31:00Z,4940000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,,
503,PT11M06.00S,2022-03-17T01:30:21.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,93,82,2022-03-17T01:30:21Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M06.00S,2022-03-17T01:30:25.5Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,93,82,2022-03-17T01:30:28Z,4980000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M06.00S,2022-03-17T01:30:25.5Z,4,REGULAR,substitution,in,[],203083,,,1610612751,93,82,2022-03-17T01:30:28Z,4990000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M03.00S,2022-03-17T01:30:38.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201988,19.530223390275953,79.41176470588235,1610612751,93,82,2022-03-17T01:30:48Z,5000000,-147.0,131.0,1,left,MISS P. Mills 19' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,19.7,Missed,,,,,,,,,,,,,,,,,,,
507,PT11M00.00S,2022-03-17T01:30:41.5Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,93,82,2022-03-17T01:30:48Z,5010000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,506.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
508,PT10M53.00S,2022-03-17T01:30:48.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,89.30683311432325,59.068627450980394,1610612742,93,82,2022-03-17T01:30:52Z,5020000,45.0,48.0,1,right,MISS S. Dinwiddie 6' driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,6.6,Missed,,,,,,,,,,,,,,,,,,,
509,PT10M52.00S,2022-03-17T01:30:49.1Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,93,82,2022-03-17T01:30:52Z,5030000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,508.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
510,PT10M49.00S,2022-03-17T01:30:57.1Z,4,REGULAR,foul,offensive,[],201609,,,1610612751,93,82,2022-03-17T01:31:06Z,5040000,,,0,,G. Dragic charge offensive FOUL (2 PF),"[201609, 1628973]",1610612751.0,BKN,charge,,,Dragic,G. Dragic,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Brunson,1628973.0,,,,,
512,PT10M49.00S,2022-03-17T01:30:57.1Z,4,REGULAR,turnover,offensive foul,[],201609,,,1610612751,93,82,2022-03-17T01:30:57Z,5060000,,,0,,G. Dragic offensive foul TURNOVER (2 TO),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,203591.0,2.0,,,,,,,,,,,,,
513,PT10M29.00S,2022-03-17T01:31:31.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,88.51839684625493,60.049019607843135,1610612742,93,84,2022-03-17T01:31:34Z,5070000,50.0,55.0,1,right,J. Brunson 7' turnaround fadeaway Jump Shot (14 PTS),[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,7.48,Made,,,,,,,14.0,,,,,,,,,,,,
514,PT10M09.00S,2022-03-17T01:31:50.8Z,4,REGULAR,3pt,Jump Shot,[],201142,34.641918528252305,50.73529411764706,1610612751,93,84,2022-03-17T01:31:54Z,5080000,-4.0,273.0,1,left,MISS K. Durant 27' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M07.00S,2022-03-17T01:31:52.8Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,93,84,2022-03-17T01:31:54Z,5090000,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,514.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
516,PT09M52.00S,2022-03-17T01:32:09.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,92.06636005256242,39.950980392156865,1610612742,93,86,2022-03-17T01:32:12Z,5100000,-50.0,22.0,1,right,J. Brunson turnaround bank Jump Shot (16 PTS),[1628973],1610612742.0,DAL,turnaround bank,,,Brunson,J. Brunson,,,,,5.48,Made,,,,,,,16.0,,,,,,,,,,,,
517,PT09M51.00S,2022-03-17T01:32:13.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,93,86,2022-03-17T01:32:13Z,5110000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M51.00S,2022-03-17T01:32:35.4Z,4,REGULAR,substitution,out,[],201142,,,1610612751,93,86,2022-03-17T01:35:03Z,5120000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M51.00S,2022-03-17T01:32:35.4Z,4,REGULAR,substitution,in,[],1630556,,,1610612751,93,86,2022-03-17T01:35:03Z,5130000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M37.00S,2022-03-17T01:35:49.1Z,4,REGULAR,3pt,Jump Shot,[],201988,26.757555847568987,83.08823529411765,1610612751,93,86,2022-03-17T01:35:53Z,5140000,-165.0,199.0,1,left,MISS P. Mills 25' fadeaway 3PT,[201988],1610612751.0,BKN,fadeaway,,,Mills,P. Mills,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
521,PT09M33.00S,2022-03-17T01:35:53.1Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,93,86,2022-03-17T01:35:53Z,5150000,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,520.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
522,PT09M17.00S,2022-03-17T01:36:08.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.23324572930355,54.90196078431373,1610612742,93,86,2022-03-17T01:36:17Z,5160000,25.0,86.0,1,right,MISS J. Brunson 8' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,8.97,Missed,,,,,,,,,,,,,,,,,,,
523,PT09M13.00S,2022-03-17T01:36:12.7Z,4,REGULAR,rebound,defensive,[],203083,,,1610612751,93,86,2022-03-17T01:36:17Z,5170000,,,0,,A. Drummond REBOUND (Off:8 Def:9),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,522.0,17.0,9.0,8.0,,,,,,,,,,,,,,,
524,PT09M01.00S,2022-03-17T01:36:24.2Z,4,REGULAR,3pt,Jump Shot,[],201949,33.722076215505915,48.529411764705884,1610612751,93,86,2022-03-17T01:36:27Z,5180000,7.0,264.0,1,left,MISS J. Johnson 26' 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
525,PT08M59.00S,2022-03-17T01:36:26.2Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,93,86,2022-03-17T01:36:27Z,5190000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,524.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
526,PT08M55.00S,2022-03-17T01:36:31.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203915,94.03745072273325,51.9607843137255,1610612742,93,88,2022-03-17T01:37:16Z,5200000,10.0,4.0,1,right,S. Dinwiddie running Layup (12 PTS),[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,1.04,Made,,,,,,,12.0,,,,,,,,,,,,
527,PT08M39.00S,2022-03-17T01:36:46.4Z,4,REGULAR,2pt,Jump Shot,[],1630556,21.632720105124836,49.26470588235294,1610612751,95,88,2022-03-17T01:36:50Z,5210000,4.0,151.0,1,left,K. Edwards 15' pullup Jump Shot (12 PTS),[1630556],1610612751.0,BKN,pullup,,,Edwards,K. Edwards,,,,,15.08,Made,,,,,,,12.0,,,,,,,,,,,,
528,PT08M24.00S,2022-03-17T01:37:03.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203939,91.01511169513797,49.754901960784316,1610612742,95,90,2022-03-17T01:37:07Z,5220000,-1.0,32.0,1,right,D. Powell Hook (9 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,3.2,Made,,,,,,,9.0,,,,,,,,,,,,
529,PT08M24.00S,2022-03-17T01:37:05.1Z,4,REGULAR,foul,personal,['1freethrow'],203083,,,1610612742,95,90,2022-03-17T01:37:16Z,5230000,,,0,,A. Drummond shooting personal FOUL (4 PF) (Powell 1 FT),"[203083, 203939]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,1627961.0,,,,,,4.0,0.0,Powell,203939.0,,,,,
531,PT08M24.00S,2022-03-17T01:37:17.2Z,4,REGULAR,substitution,out,[],201988,,,1610612742,95,90,2022-03-17T01:37:21Z,5250000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M24.00S,2022-03-17T01:37:17.2Z,4,REGULAR,substitution,out,[],202722,,,1610612742,95,90,2022-03-17T01:37:21Z,5260000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M24.00S,2022-03-17T01:37:17.2Z,4,REGULAR,substitution,in,[],1628971,,,1610612742,95,90,2022-03-17T01:37:21Z,5270000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M24.00S,2022-03-17T01:37:17.2Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,95,90,2022-03-17T01:37:21Z,5280000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M24.00S,2022-03-17T01:37:43.7Z,4,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,95,91,2022-03-17T01:37:43Z,5290000,,,0,,D. Powell Free Throw 1 of 1 (10 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
536,PT08M08.00S,2022-03-17T01:38:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,9.017739816031538,52.69607843137255,1610612751,95,91,2022-03-17T01:38:04Z,5300000,-13.0,32.0,1,left,MISS B. Brown cutting Layup,[1628971],1610612751.0,BKN,cutting,,,Brown,B. Brown,,,,,3.5,Missed,,,,,,,,,,,,,,,,,,,
537,PT08M05.00S,2022-03-17T01:38:04.6Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,95,91,2022-03-17T01:38:04Z,5310000,,,0,,J. Brunson REBOUND (Off:1 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,536.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
538,PT07M53.00S,2022-03-17T01:38:16.7Z,4,REGULAR,3pt,Jump Shot,[],203915,77.4802890932983,90.68627450980392,1610612742,95,94,2022-03-17T01:38:20Z,5320000,203.0,159.0,1,right,S. Dinwiddie 25' 3PT  (15 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,25.83,Made,,,,,,,15.0,,,,,,,,,,,,
539,PT07M39.00S,2022-03-17T01:38:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201609,8.360709592641262,53.431372549019606,1610612751,97,94,2022-03-17T01:38:34Z,5330000,-17.0,26.0,1,left,G. Dragic driving Layup (19 PTS),[201609],1610612751.0,BKN,driving,,,Dragic,G. Dragic,,,,,3.13,Made,,,,,,,19.0,,,,,,,,,,,,
540,PT07M17.00S,2022-03-17T01:38:52.8Z,4,REGULAR,3pt,Jump Shot,[],203915,65.65374507227332,55.392156862745104,1610612742,97,94,2022-03-17T01:38:57Z,5340000,27.0,270.0,1,right,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
541,PT07M13.00S,2022-03-17T01:38:56.8Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,97,94,2022-03-17T01:38:57Z,5350000,,,0,,D. Powell REBOUND (Off:3 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,540.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
542,PT07M02.00S,2022-03-17T01:39:10.1Z,4,REGULAR,foul,personal,['2freethrow'],201949,,,1610612742,97,94,2022-03-17T01:39:20Z,5360000,,,0,,J. Johnson shooting personal FOUL (5 PF) (Dinwiddie 2 FT),"[201949, 203915]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,203591.0,,,,,,5.0,0.0,Dinwiddie,203915.0,,,,,
544,PT07M02.00S,2022-03-17T01:39:46.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203915,,,1610612742,97,95,2022-03-17T01:39:46Z,5380000,,,0,,S. Dinwiddie Free Throw 1 of 2 (16 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
545,PT07M02.00S,2022-03-17T01:39:47.1Z,4,REGULAR,substitution,out,[],203083,,,1610612742,97,95,2022-03-17T01:40:06Z,5390000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M02.00S,2022-03-17T01:39:47.1Z,4,REGULAR,substitution,out,[],201609,,,1610612742,97,95,2022-03-17T01:40:06Z,5400000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M02.00S,2022-03-17T01:39:47.1Z,4,REGULAR,substitution,out,[],1630556,,,1610612742,97,95,2022-03-17T01:40:06Z,5410000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M02.00S,2022-03-17T01:39:47.1Z,4,REGULAR,substitution,in,[],201142,,,1610612742,97,95,2022-03-17T01:40:06Z,5420000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M02.00S,2022-03-17T01:39:47.1Z,4,REGULAR,substitution,in,[],201988,,,1610612742,97,95,2022-03-17T01:40:06Z,5430000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M02.00S,2022-03-17T01:39:47.1Z,4,REGULAR,substitution,in,[],1629651,,,1610612742,97,95,2022-03-17T01:40:06Z,5440000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M02.00S,2022-03-17T01:40:14.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203915,,,1610612742,97,96,2022-03-17T01:40:14Z,5450000,,,0,,S. Dinwiddie Free Throw 2 of 2 (17 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,17.0,,,,,,,,,,,,
