actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
255,PT06M44.00S,2025-12-09T01:48:36.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,37,55,2025-12-09T01:48:36Z,2550000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M44.00S,2025-12-09T01:51:00.6Z,2,REGULAR,substitution,out,[],1630631,,,1610612759,37,55,2025-12-09T01:51:26Z,2560000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M44.00S,2025-12-09T01:51:00.6Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,37,55,2025-12-09T01:51:26Z,2570000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M44.00S,2025-12-09T01:51:00.6Z,2,REGULAR,substitution,in,[],1631121,,,1610612759,37,55,2025-12-09T01:51:26Z,2580000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M44.00S,2025-12-09T01:51:00.6Z,2,REGULAR,substitution,in,[],1628436,,,1610612759,37,55,2025-12-09T01:51:26Z,2590000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M31.00S,2025-12-09T01:51:48.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,7.703679369250986,49.26470588235294,1610612759,37,57,2025-12-09T01:51:55Z,2600000,False,4.0,20.0,1,left,D. Harper driving floating Jump Shot (6 PTS),[1642844],1610612759.0,SAS,driving floating,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,2.02,Made,6.0,,,,,,,,,,,,,,
261,PT06M18.00S,2025-12-09T01:52:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,86.5473061760841,46.07843137254902,1610612740,37,57,2025-12-09T01:52:36Z,2610000,False,-20.0,74.0,1,right,MISS J. Fears 7' floating Shot,[1642847],1610612740.0,NOP,floating,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,7.66,Missed,,,,,,,,,,,,,,,
262,PT06M16.00S,2025-12-09T01:52:03.3Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,37,57,2025-12-09T01:52:06Z,2620000,False,,,0,,D. Harper REBOUND (Off:0 Def:2),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,261.0,2.0,2.0,0.0,,,,,
263,PT06M13.00S,2025-12-09T01:52:06.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203084,6.783837056504599,3.6764705882352944,1610612759,37,60,2025-12-09T01:52:13Z,2630000,False,232.0,11.0,1,left,H. Barnes 3PT running (9 PTS) (D. Vassell 1 AST),"[203084, 1630170]",1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,23.19,Made,9.0,,,,,,,,,,,,D. Vassell,1630170.0,1.0
265,PT05M49.00S,2025-12-09T01:52:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,91.45860709592641,48.89705882352941,1610612740,39,60,2025-12-09T01:52:39Z,2650000,False,-6.0,28.0,1,right,S. Bey finger roll Layup (10 PTS),[1630180],1610612740.0,NOP,finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,2.83,Made,10.0,,,,,,,,,,,,,,
266,PT05M37.00S,2025-12-09T01:52:42.6Z,2,REGULAR,3pt,Jump Shot,[],1642844,29.77989487516426,27.696078431372552,1610612759,39,63,2025-12-09T01:52:47Z,2660000,False,112.0,227.0,1,left,D. Harper 25' 3PT pullup (9 PTS),[1642844],1610612759.0,SAS,pullup,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,25.33,Made,9.0,,,,,,,,,,,,,,
267,PT05M26.00S,2025-12-09T01:52:53.3Z,2,REGULAR,3pt,Jump Shot,[],1630530,68.54467805519053,70.83333333333334,1610612740,39,63,2025-12-09T01:53:00Z,2670000,False,104.0,243.0,1,right,MISS T. Murphy III 26' pullup bank 3PT,[1630530],1610612740.0,NOP,pullup bank,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,26.46,Missed,,,,,,,,,,,,,,,
268,PT05M24.00S,2025-12-09T01:52:55.3Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,39,63,2025-12-09T01:53:00Z,2680000,False,,,0,,D. Harper REBOUND (Off:0 Def:3),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,267.0,3.0,3.0,0.0,,,,,
269,PT05M15.00S,2025-12-09T01:53:07.4Z,2,REGULAR,turnover,out-of-bounds,[],203084,,,1610612759,39,63,2025-12-09T01:53:25Z,2690000,False,,,0,,H. Barnes lost ball out-of-bounds TURNOVER (1 TO),[203084],1610612759.0,SAS,lost ball,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,1.0,,,,,,1629183.0,,,,,,,,,,,,,
270,PT05M15.00S,2025-12-09T01:53:13.6Z,2,REGULAR,substitution,out,[],1642847,,,1610612740,39,63,2025-12-09T01:53:19Z,2700000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M15.00S,2025-12-09T01:53:13.6Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,39,63,2025-12-09T01:53:19Z,2710000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M15.00S,2025-12-09T01:53:13.6Z,2,REGULAR,substitution,in,[],1642852,,,1610612740,39,63,2025-12-09T01:53:19Z,2720000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M15.00S,2025-12-09T01:53:13.6Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,39,63,2025-12-09T01:53:19Z,2730000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M55.00S,2025-12-09T01:53:37.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631121,94.03745072273325,47.05882352941176,1610612740,41,63,2025-12-09T01:53:44Z,2740000,False,-15.0,4.0,1,right,B. McGowens driving reverse Layup (5 PTS) (T. Murphy III 2 AST),"[1631121, 1630530]",1610612740.0,NOP,driving reverse,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,1.51,Made,5.0,,,,,,,,,,,,T. Murphy III,1630530.0,2.0
276,PT04M38.00S,2025-12-09T01:53:56.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,6.258212877792378,54.90196078431373,1610612759,41,63,2025-12-09T01:53:59Z,2760000,False,-25.0,6.0,1,left,MISS S. Castle driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,2.53,Missed,,,,,,,,,,,,,,,
277,PT04M35.00S,2025-12-09T01:53:59.0Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,41,63,2025-12-09T01:53:59Z,2770000,False,,,0,,D. Queen REBOUND (Off:0 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,276.0,5.0,5.0,0.0,,,,,
278,PT04M31.00S,2025-12-09T01:54:01.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630631,93.51182654402102,53.92156862745098,1610612740,43,63,2025-12-09T01:54:09Z,2780000,False,20.0,8.0,1,right,J. Alvarado running Layup (5 PTS) (D. Queen 1 AST),"[1630631, 1642852]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,2.14,Made,5.0,,,,,,,,,,,,D. Queen,1642852.0,1.0
280,PT04M19.00S,2025-12-09T01:54:21.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612759,43,63,2025-12-09T01:54:38Z,2800000,False,,,0,,B. McGowens personal FOUL (1 PF) (Barnes 2 FT),"[1631121, 203084]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Left,,,,,,,1629183.0,1.0,0.0,Barnes,203084.0,,,,,,,,,
282,PT04M19.00S,2025-12-09T01:54:46.7Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612759,43,64,2025-12-09T01:54:46Z,2820000,False,,,0,,H. Barnes Free Throw 1 of 2 (10 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
283,PT04M19.00S,2025-12-09T01:54:47.6Z,2,REGULAR,substitution,out,[],1642844,,,1610612759,43,64,2025-12-09T01:54:53Z,2830000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M19.00S,2025-12-09T01:54:47.6Z,2,REGULAR,substitution,in,[],1628368,,,1610612759,43,64,2025-12-09T01:54:53Z,2840000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M19.00S,2025-12-09T01:55:04.1Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612759,43,65,2025-12-09T01:55:04Z,2850000,False,,,0,,H. Barnes Free Throw 2 of 2 (11 PTS),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
291,PT04M03.00S,2025-12-09T01:55:59.6Z,2,REGULAR,foul,personal,['1freethrow'],1642264,,,1610612740,43,65,2025-12-09T01:56:13Z,2910000,False,,,0,,S. Castle away-from-play personal FOUL (2 PF) (Murphy III 1 FT),"[1642264, 1630530]",1610612759.0,SAS,away-from-play,,,Castle,S. Castle,,,,,Mid-Range,16-24 Center,,,,,,,1162.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,
293,PT04M03.00S,2025-12-09T01:56:14.6Z,2,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,43,65,2025-12-09T02:20:28Z,2930000,False,,,0,,MISS T. Murphy III away-from-play Free Throw 1 of 1,[1630530],1610612740.0,NOP,away-from-play,,,Murphy III,T. Murphy III,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
294,PT03M57.00S,2025-12-09T01:56:20.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,43,65,2025-12-09T01:56:18Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,293.0,,,,,,,,
295,PT03M53.00S,2025-12-09T01:56:20.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631121,70.90998685939553,22.30392156862745,1610612740,43,65,2025-12-09T01:56:24Z,2950000,False,-138.0,221.0,1,right,MISS B. McGowens 26' 3PT,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,,,,26.07,Missed,,,,,,,,,,,,,,,
296,PT03M51.00S,2025-12-09T01:56:23.5Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,43,65,2025-12-09T01:56:23Z,2960000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,295.0,3.0,3.0,0.0,,,,,
297,PT03M48.00S,2025-12-09T01:56:26.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203084,13.091327201051248,4.411764705882353,1610612759,43,68,2025-12-09T01:56:39Z,2970000,False,228.0,71.0,1,left,H. Barnes 3PT running (14 PTS) (D. Fox 4 AST),"[203084, 1628368]",1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,23.86,Made,14.0,,,,,,,,,,,,D. Fox,1628368.0,4.0
299,PT03M37.00S,2025-12-09T01:56:38.4Z,2,REGULAR,3pt,Jump Shot,[],1630530,73.27529566360053,82.1078431372549,1610612740,46,68,2025-12-09T01:56:43Z,2990000,False,161.0,199.0,1,right,T. Murphy III 25' 3PT  (9 PTS) (D. Queen 2 AST),"[1630530, 1642852]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,25.54,Made,9.0,,,,,,,,,,,,D. Queen,1642852.0,2.0
301,PT03M24.00S,2025-12-09T01:56:50.7Z,2,REGULAR,3pt,Jump Shot,[],1630170,25.837713534822605,9.558823529411764,1610612759,46,68,2025-12-09T01:56:54Z,3010000,False,202.0,190.0,1,left,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,27.77,Missed,,,,,,,,,,,,,,,
302,PT03M21.00S,2025-12-09T01:56:53.7Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,46,68,2025-12-09T01:56:54Z,3020000,False,,,0,,D. Queen REBOUND (Off:0 Def:6),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,301.0,6.0,6.0,0.0,,,,,
303,PT03M10.00S,2025-12-09T01:57:04.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642852,88.12417871222075,49.754901960784316,1610612740,48,68,2025-12-09T01:57:09Z,3030000,False,-1.0,59.0,1,right,D. Queen Hook (2 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,5.91,Made,2.0,,,,,,,,,,,,,,
304,PT02M54.00S,2025-12-09T01:57:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,15.325229960578188,50.73529411764706,1610612759,48,68,2025-12-09T01:57:26Z,3040000,False,-4.0,92.0,1,left,MISS S. Castle 9' Layup - blocked,"[1642264, 1630631]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,9.17,Missed,,,,,,,,,,,Alvarado,1630631.0,,,
305,PT02M54.00S,2025-12-09T01:57:22.5Z,2,REGULAR,block,,[],1630631,,,1610612759,48,68,2025-12-09T01:57:25Z,3050000,False,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
306,PT02M54.00S,2025-12-09T01:57:22.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,48,68,2025-12-09T01:57:26Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,304.0,,,,,,,,
308,PT02M54.00S,2025-12-09T01:57:33.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,48,68,2025-12-09T01:57:33Z,3080000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M54.00S,2025-12-09T02:00:01.6Z,2,REGULAR,substitution,out,[],1631121,,,1610612759,48,68,2025-12-09T02:00:20Z,3090000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M54.00S,2025-12-09T02:00:01.6Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,48,68,2025-12-09T02:00:20Z,3100000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M54.00S,2025-12-09T02:00:01.6Z,2,REGULAR,substitution,in,[],1630529,,,1610612759,48,68,2025-12-09T02:00:20Z,3110000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M54.00S,2025-12-09T02:00:01.6Z,2,REGULAR,substitution,in,[],1642844,,,1610612759,48,68,2025-12-09T02:00:20Z,3120000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M47.00S,2025-12-09T02:00:35.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203084,9.280551905387648,4.166666666666666,1610612759,48,68,2025-12-09T02:00:39Z,3130000,False,229.0,35.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,23.18,Missed,,,,,,,,,,,,,,,
314,PT02M44.00S,2025-12-09T02:00:38.1Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,48,68,2025-12-09T02:00:39Z,3140000,False,,,0,,H. Jones REBOUND (Off:1 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,313.0,3.0,2.0,1.0,,,,,
315,PT02M34.00S,2025-12-09T02:00:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,94.56307490144546,51.9607843137255,1610612740,50,68,2025-12-09T02:00:53Z,3150000,False,10.0,-1.0,1,right,J. Alvarado cutting Layup (7 PTS) (D. Queen 3 AST),"[1630631, 1642852]",1610612740.0,NOP,cutting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,0.99,Made,7.0,,,,,,,,,,,,D. Queen,1642852.0,3.0
317,PT02M20.00S,2025-12-09T02:01:02.6Z,2,REGULAR,3pt,Jump Shot,[],1628368,24.78646517739816,83.57843137254902,1610612759,50,68,2025-12-09T02:01:08Z,3170000,False,-168.0,180.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,24.65,Missed,,,,,,,,,,,,,,,
318,PT02M17.00S,2025-12-09T02:01:05.3Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612759,50,68,2025-12-09T02:01:05Z,3180000,False,,,0,,L. Kornet REBOUND (Off:2 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,317.0,4.0,2.0,2.0,,,,,
319,PT02M12.00S,2025-12-09T02:01:09.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,5.338370565045992,52.20588235294118,1610612759,50,70,2025-12-09T02:01:14Z,3190000,False,-11.0,-2.0,1,left,D. Harper driving Layup (11 PTS) (L. Kornet 1 AST),"[1642844, 1628436]",1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,1.12,Made,11.0,,,,,,,,,,,,L. Kornet,1628436.0,1.0
321,PT01M55.00S,2025-12-09T02:01:27.5Z,2,REGULAR,3pt,Jump Shot,[],1630631,77.08607095926413,89.4607843137255,1610612740,53,70,2025-12-09T02:01:31Z,3210000,False,197.0,163.0,1,right,J. Alvarado 25' 3PT  (10 PTS) (S. Bey 1 AST),"[1630631, 1630180]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,25.59,Made,10.0,,,,,,,,,,,,S. Bey,1630180.0,1.0
323,PT01M48.00S,2025-12-09T02:01:40.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612759,53,70,2025-12-09T02:01:50Z,3230000,False,,,0,,H. Jones personal FOUL (3 PF) (Fox 2 FT),"[1630529, 1628368]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,1151.0,3.0,0.0,Fox,1628368.0,,,,,,,,,
325,PT01M48.00S,2025-12-09T02:02:01.3Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,53,71,2025-12-09T02:02:01Z,3250000,False,,,0,,D. Fox Free Throw 1 of 2 (7 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
326,PT01M48.00S,2025-12-09T02:02:04.0Z,2,REGULAR,substitution,out,[],1630529,,,1610612759,53,71,2025-12-09T02:02:13Z,3260000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M48.00S,2025-12-09T02:02:04.0Z,2,REGULAR,substitution,in,[],1631121,,,1610612759,53,71,2025-12-09T02:02:13Z,3270000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M48.00S,2025-12-09T02:02:27.2Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,53,72,2025-12-09T02:02:27Z,3280000,False,,,0,,D. Fox Free Throw 2 of 2 (8 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
329,PT01M32.00S,2025-12-09T02:02:42.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630180,93.64323258869908,50.0,1610612740,55,72,2025-12-09T02:03:57Z,3290000,False,0.0,7.0,1,right,S. Bey driving DUNK (12 PTS),[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,0.73,Made,12.0,,,,,,,,,,,,,,
331,PT01M19.00S,2025-12-09T02:03:05.5Z,2,REGULAR,foul,offensive,[],1628436,,,1610612759,55,72,2025-12-09T02:03:14Z,3310000,False,,,0,,L. Kornet off-the-ball offensive FOUL (2 PF),"[1628436, 1642852]",1610612759.0,SAS,off-the-ball,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,1162.0,2.0,0.0,Queen,1642852.0,,,,,,,,,
333,PT01M19.00S,2025-12-09T02:03:05.5Z,2,REGULAR,turnover,offensive foul,[],1628436,,,1610612759,55,72,2025-12-09T02:03:05Z,3330000,False,,,0,,L. Kornet offensive foul TURNOVER (1 TO),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.0,,,,,,1162.0,,,,,,,,,,,,,
334,PT00M57.00S,2025-12-09T02:03:37.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630530,89.56964520367937,39.46078431372549,1610612740,55,72,2025-12-09T02:03:53Z,3340000,False,-53.0,46.0,1,right,MISS T. Murphy III 6' Jump Shot,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,6.96,Missed,,,,,,,,,,,,,,,
335,PT00M57.00S,2025-12-09T02:03:37.6Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612759,55,72,2025-12-09T02:03:53Z,3350000,False,,,0,,L. Kornet REBOUND (Off:2 Def:3),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,334.0,5.0,3.0,2.0,,,,,
336,PT00M52.90S,2025-12-09T02:03:43.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642844,6.258212877792378,46.07843137254902,1610612759,55,74,2025-12-09T02:04:24Z,3360000,False,20.0,6.0,1,left,D. Harper running Layup (13 PTS) (D. Fox 5 AST),"[1642844, 1628368]",1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,2.06,Made,13.0,,,,,,,,,,,,D. Fox,1628368.0,5.0
338,PT00M47.30S,2025-12-09T02:03:49.2Z,2,REGULAR,3pt,Jump Shot,[],1642852,82.60512483574244,4.166666666666666,1610612740,55,74,2025-12-09T02:03:55Z,3380000,False,-229.0,111.0,1,right,MISS D. Queen 25' 3PT,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,25.47,Missed,,,,,,,,,,,,,,,
339,PT00M43.80S,2025-12-09T02:03:52.7Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612759,55,74,2025-12-09T02:03:55Z,3390000,False,,,0,,L. Kornet REBOUND (Off:2 Def:4),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,338.0,6.0,4.0,2.0,,,,,
340,PT00M36.30S,2025-12-09T02:04:00.2Z,2,REGULAR,3pt,Jump Shot,[],1630170,35.955978975032856,60.78431372549019,1610612759,55,77,2025-12-09T02:04:05Z,3400000,False,-54.0,285.0,1,left,D. Vassell 29' 3PT pullup (5 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,29.05,Made,5.0,,,,,,,,,,,,,,
341,PT00M29.10S,2025-12-09T02:04:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,90.88370565045992,51.470588235294116,1610612740,57,77,2025-12-09T02:04:17Z,3410000,False,7.0,33.0,1,right,D. Queen driving Layup (4 PTS) (J. Alvarado 4 AST),"[1642852, 1630631]",1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,3.4,Made,4.0,,,,,,,,,,,,J. Alvarado,1630631.0,4.0
343,PT00M07.50S,2025-12-09T02:04:35.3Z,2,REGULAR,3pt,Jump Shot,[],203084,9.280551905387648,3.431372549019608,1610612759,57,77,2025-12-09T02:04:41Z,3430000,False,233.0,35.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,23.54,Missed,,,,,,,,,,,,,,,
344,PT00M03.30S,2025-12-09T02:04:39.5Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612759,57,77,2025-12-09T02:04:41Z,3440000,False,,,0,,L. Kornet REBOUND (Off:3 Def:4),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,343.0,7.0,4.0,3.0,,,,,
345,PT00M02.60S,2025-12-09T02:04:40.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628436,9.017739816031538,32.59803921568628,1610612759,57,77,2025-12-09T02:04:43Z,3450000,False,87.0,32.0,1,left,MISS L. Kornet 9' turnaround Shot,[1628436],1610612759.0,SAS,turnaround,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Right,,,,9.28,Missed,,,,,,,,,,,,,,,
