actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
517,PT02M45.00S,2025-10-28T01:52:49.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,73.53810775295663,16.911764705882355,1610612738,74,81,2025-10-28T01:53:39Z,5140000,False,-165.0,196.0,1,right,MISS S. Hauser 25' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
518,PT02M40.00S,2025-10-28T01:52:54.9Z,3,REGULAR,rebound,offensive,[],1629674,,,1610612738,74,81,2025-10-28T01:52:57Z,5150000,False,,,0,,N. Queta REBOUND (Off:6 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,517.0,,,10.0,4.0,6.0,,,,,,,,
519,PT02M40.00S,2025-10-28T01:52:54.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,94.40999984741211,50.0,1610612738,74,81,2025-10-28T01:52:54Z,5160000,False,0.0,0.0,1,right,MISS N. Queta tip Layup,[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
520,PT02M39.00S,2025-10-28T01:52:56.0Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,74,81,2025-10-28T01:52:56Z,5170000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,,,,519.0,,,2.0,2.0,0.0,,,,,,,,
521,PT02M35.00S,2025-10-28T01:52:59.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,21.76412614980289,11.029411764705882,1610612740,74,81,2025-10-28T01:53:06Z,5180000,False,195.0,152.0,1,left,MISS S. Bey 24' running 3PT,[1630180],1610612740.0,NOP,running,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
522,PT02M32.00S,2025-10-28T01:53:02.9Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612738,74,81,2025-10-28T01:53:06Z,5190000,False,,,0,,A. Simons REBOUND (Off:1 Def:3),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,521.0,,,4.0,3.0,1.0,,,,,,,,
523,PT02M09.00S,2025-10-28T01:53:25.7Z,3,REGULAR,2pt,Jump Shot,[],1630202,79.05716162943496,50.245098039215684,1610612738,74,81,2025-10-28T01:55:13Z,5200000,False,1.0,144.0,1,right,MISS P. Pritchard 14' fadeaway Shot,[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,14.44,Missed,,,,,,,,,,,,,,,,,,
524,PT02M04.00S,2025-10-28T01:53:30.9Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,74,81,2025-10-28T01:53:30Z,5210000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Center,,,,,,,523.0,,,3.0,1.0,2.0,,,,,,,,
525,PT02M02.00S,2025-10-28T01:53:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630202,92.9862023653088,53.431372549019606,1610612738,74,83,2025-10-28T01:53:37Z,5220000,False,17.0,13.0,1,right,P. Pritchard putback Layup (16 PTS),[1630202],1610612738.0,BOS,putback,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.18,Made,16.0,,,,,,,,,,,,,,,,,
526,PT01M45.00S,2025-10-28T01:53:50.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,4.418528252299605,46.568627450980394,1610612740,76,83,2025-10-28T01:53:58Z,5230000,False,17.0,-11.0,1,left,D. Queen cutting Layup (8 PTS) (T. Murphy III 5 AST),"[1642852, 1630530]",1610612740.0,NOP,cutting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.04,Made,8.0,T. Murphy III,1630530.0,5.0,,,,,,,,,,,,,,
528,PT01M31.00S,2025-10-28T01:54:04.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,93.51182654402102,49.26470588235294,1610612738,76,85,2025-10-28T01:54:08Z,5250000,False,-4.0,8.0,1,right,N. Queta cutting DUNK (6 PTS) (S. Hauser 1 AST),"[1629674, 1630573]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.93,Made,6.0,S. Hauser,1630573.0,1.0,,,,,,,,,,,,,,
530,PT01M09.00S,2025-10-28T01:54:25.1Z,3,REGULAR,2pt,Jump Shot,[],1642852,19.398817345597898,27.941176470588236,1610612740,76,85,2025-10-28T01:54:30Z,5270000,False,110.0,130.0,1,left,MISS D. Queen 17' pullup Shot,[1642852],1610612740.0,NOP,pullup,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,17.03,Missed,,,,,,,,,,,,,,,,,,
531,PT01M05.00S,2025-10-28T01:54:29.1Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,76,85,2025-10-28T01:54:30Z,5280000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:3),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Right Center,,,,,,,530.0,,,3.0,3.0,0.0,,,,,,,,
532,PT00M59.90S,2025-10-28T01:54:35.8Z,3,REGULAR,3pt,Jump Shot,[],1631248,71.82982917214193,82.35294117647058,1610612738,76,85,2025-10-28T01:54:43Z,5290000,False,162.0,212.0,1,right,MISS B. Scheierman 26' 3PT,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
533,PT00M58.10S,2025-10-28T01:54:37.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,76,85,2025-10-28T01:54:43Z,5300000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,532.0,,,,,,,,,,,,,
534,PT00M58.10S,2025-10-28T01:54:42.0Z,3,REGULAR,foul,personal,[],1629674,,,1610612740,76,85,2025-10-28T01:54:49Z,5310000,False,,,0,,N. Queta loose ball personal FOUL (3 PF),"[1629674, 1642852]",1610612738.0,BOS,loose ball,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,,3.0,0.0,Queen,1642852.0,,
536,PT00M58.10S,2025-10-28T01:54:51.1Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,76,85,2025-10-28T01:55:02Z,5330000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT00M58.10S,2025-10-28T01:54:51.1Z,3,REGULAR,substitution,out,[],1630202,,,1610612740,76,85,2025-10-28T01:55:02Z,5340000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT00M58.10S,2025-10-28T01:54:51.1Z,3,REGULAR,substitution,out,[],1629674,,,1610612740,76,85,2025-10-28T01:55:02Z,5350000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M58.10S,2025-10-28T01:54:51.1Z,3,REGULAR,substitution,in,[],1629673,,,1610612740,76,85,2025-10-28T01:55:02Z,5360000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT00M58.10S,2025-10-28T01:54:51.1Z,3,REGULAR,substitution,in,[],1630568,,,1610612740,76,85,2025-10-28T01:55:02Z,5370000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT00M58.10S,2025-10-28T01:54:51.1Z,3,REGULAR,substitution,in,[],1628401,,,1610612740,76,85,2025-10-28T01:55:02Z,5380000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M47.90S,2025-10-28T01:55:10.4Z,3,REGULAR,2pt,Jump Shot,[],1641722,21.632720105124836,57.107843137254896,1610612740,76,85,2025-10-28T01:55:18Z,5390000,False,-36.0,151.0,1,left,MISS J. Hawkins 15' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
543,PT00M44.50S,2025-10-28T01:55:13.8Z,3,REGULAR,rebound,defensive,[],1631248,,,1610612738,76,85,2025-10-28T01:55:15Z,5400000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:4),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Center,,,,,,,542.0,,,4.0,4.0,0.0,,,,,,,,
544,PT00M33.10S,2025-10-28T01:55:25.1Z,3,REGULAR,2pt,Jump Shot,[],1629014,78.13731931668858,64.70588235294117,1610612738,76,87,2025-10-28T01:55:49Z,5410000,False,74.0,153.0,1,right,A. Simons 16' pullup Jump Shot (13 PTS),[1629014],1610612738.0,BOS,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Right Center,16.97,Made,13.0,,,,,,,,,,,,,,,,,
545,PT00M06.40S,2025-10-28T01:55:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,6.1268068331143235,45.34313725490196,1610612740,78,87,2025-10-28T01:56:18Z,5420000,False,23.0,5.0,1,left,D. Queen cutting Layup (10 PTS) (J. Hawkins 1 AST),"[1642852, 1641722]",1610612740.0,NOP,cutting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.39,Made,10.0,J. Hawkins,1641722.0,1.0,,,,,,,,,,,,,,
547,PT00M02.00S,2025-10-28T01:56:31.5Z,3,REGULAR,foul,personal,[],1642852,,,1610612738,78,87,2025-10-28T01:56:43Z,5440000,False,,,0,,D. Queen personal FOUL (4 PF),"[1642852, 1628401]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,204058.0,,4.0,0.0,White,1628401.0,,
549,PT00M02.00S,2025-10-28T01:56:42.5Z,3,REGULAR,substitution,out,[],1641722,,,1610612738,78,87,2025-10-28T01:56:55Z,5460000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT00M02.00S,2025-10-28T01:56:42.5Z,3,REGULAR,substitution,out,[],1630568,,,1610612738,78,87,2025-10-28T01:56:55Z,5470000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT00M02.00S,2025-10-28T01:56:42.5Z,3,REGULAR,substitution,in,[],1642274,,,1610612738,78,87,2025-10-28T01:56:55Z,5480000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M02.00S,2025-10-28T01:56:42.5Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,78,87,2025-10-28T01:56:55Z,5490000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M02.00S,2025-10-28T01:57:06.8Z,3,REGULAR,substitution,out,[],1642852,,,1610612738,78,87,2025-10-28T01:57:09Z,5500000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT00M02.00S,2025-10-28T01:57:06.8Z,3,REGULAR,substitution,in,[],1630530,,,1610612738,78,87,2025-10-28T01:57:09Z,5510000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M00.40S,2025-10-28T01:57:13.3Z,3,REGULAR,3pt,Jump Shot,[],1630202,68.28186596583443,18.627450980392158,1610612738,78,87,2025-10-28T01:57:20Z,5520000,False,-157.0,246.0,1,right,MISS P. Pritchard 29' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,29.15,Missed,,,,,,,,,,,,,,,,,,
556,PT00M00.10S,2025-10-28T01:57:13.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,78,87,2025-10-28T01:57:20Z,5530000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,555.0,,,,,,,,,,,,,
557,PT00M00.00S,2025-10-28T01:57:17.0Z,3,REGULAR,period,end,[],0,,,1610612738,78,87,2025-10-28T01:57:17Z,5540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,out,['startperiod'],1642274,,,1610612738,78,87,2025-10-28T02:00:05Z,5550000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612738,78,87,2025-10-28T02:00:05Z,5560000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612738,78,87,2025-10-28T02:00:05Z,5570000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,78,87,2025-10-28T02:00:05Z,5580000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,out,['startperiod'],1631248,,,1610612738,78,87,2025-10-28T02:00:05Z,5590000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612738,78,87,2025-10-28T02:00:05Z,5600000,False,,,0,,SUB in: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,in,['startperiod'],1642852,,,1610612738,78,87,2025-10-28T02:00:05Z,5610000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,in,['startperiod'],1641722,,,1610612738,78,87,2025-10-28T02:00:05Z,5620000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,in,['startperiod'],1629674,,,1610612738,78,87,2025-10-28T02:00:05Z,5630000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2025-10-28T01:59:29.3Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,78,87,2025-10-28T02:00:05Z,5640000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2025-10-28T02:00:08.4Z,4,REGULAR,period,start,[],0,,,1610612738,78,87,2025-10-28T02:00:08Z,5650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT11M50.00S,2025-10-28T02:00:18.1Z,4,REGULAR,3pt,Jump Shot,[],1630573,70.64717477003943,73.77450980392157,1610612738,78,87,2025-10-28T02:00:39Z,5660000,False,119.0,223.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
570,PT11M46.00S,2025-10-28T02:00:21.6Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612738,78,87,2025-10-28T02:00:21Z,5670000,False,,,0,,N. Queta REBOUND (Off:7 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,569.0,,,11.0,4.0,7.0,,,,,,,,
571,PT11M39.00S,2025-10-28T02:00:27.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,73.40670170827858,15.686274509803921,1610612738,78,87,2025-10-28T02:00:41Z,5680000,False,-172.0,197.0,1,right,MISS A. Simons 26' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
572,PT11M34.00S,2025-10-28T02:00:32.7Z,4,REGULAR,rebound,defensive,[],201599,,,1610612740,78,87,2025-10-28T02:00:41Z,5690000,False,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,571.0,,,4.0,3.0,1.0,,,,,,,,
573,PT11M22.00S,2025-10-28T02:00:45.8Z,4,REGULAR,foul,personal,['3freethrow'],1629014,,,1610612740,78,87,2025-10-28T02:04:23Z,5692500,False,,,0,,A. Simons shooting personal FOUL (3 PF) (Poole 3 FT),"[1629014, 1629673]",1610612738.0,BOS,shooting,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201245.0,,3.0,0.0,Poole,1629673.0,,
575,PT11M22.00S,2025-10-28T02:01:28.9Z,4,REGULAR,freethrow,1 of 3,[],1629673,,,1610612740,79,87,2025-10-28T02:04:03Z,5695000,False,,,0,,J. Poole Free Throw 1 of 3 (15 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
576,PT11M22.00S,2025-10-28T02:01:28.9Z,4,REGULAR,freethrow,2 of 3,[],1629673,,,1610612740,80,87,2025-10-28T02:04:03Z,5697500,False,,,0,,J. Poole Free Throw 2 of 3 (16 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
579,PT11M22.00S,2025-10-28T02:01:28.9Z,4,REGULAR,freethrow,3 of 3,[],1629673,,,1610612740,81,87,2025-10-28T02:04:03Z,5698750,False,,,0,,J. Poole Free Throw 3 of 3 (17 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
577,PT11M22.00S,2025-10-28T02:01:45.4Z,4,REGULAR,substitution,out,[],1641722,,,1610612738,81,87,2025-10-28T02:04:09Z,5699375,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT11M22.00S,2025-10-28T02:01:45.4Z,4,REGULAR,substitution,in,[],1630529,,,1610612738,81,87,2025-10-28T02:04:09Z,5699687,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT11M04.00S,2025-10-28T02:02:23.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,93.64323258869908,52.69607843137255,1610612738,81,89,2025-10-28T02:02:31Z,5770000,False,13.0,7.0,1,right,D. White driving Layup (9 PTS),[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,1.53,Made,9.0,,,,,,,,,,,,,,,,,
581,PT10M47.00S,2025-10-28T02:02:40.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,6.1268068331143235,60.78431372549019,1610612740,81,89,2025-10-28T02:02:46Z,5780000,False,-54.0,5.0,1,left,MISS D. Queen floating Shot,[1642852],1610612740.0,NOP,floating,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,,
582,PT10M46.00S,2025-10-28T02:02:42.5Z,4,REGULAR,rebound,offensive,[],1630631,,,1610612740,81,89,2025-10-28T02:02:42Z,5790000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,581.0,,,3.0,2.0,1.0,,,,,,,,
583,PT10M38.00S,2025-10-28T02:02:49.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630529,7.835085413929041,3.9215686274509802,1610612740,81,89,2025-10-28T02:02:55Z,5800000,False,230.0,21.0,1,left,MISS H. Jones step back 3PT,[1630529],1610612740.0,NOP,step back,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.14,Missed,,,,,,,,,,,,,,,,,,
584,PT10M35.00S,2025-10-28T02:02:52.9Z,4,REGULAR,rebound,offensive,[],1642852,,,1610612740,81,89,2025-10-28T02:02:55Z,5810000,False,,,0,,D. Queen REBOUND (Off:1 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,,,,,,,583.0,,,3.0,2.0,1.0,,,,,,,,
585,PT10M35.00S,2025-10-28T02:02:58.8Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612740,81,89,2025-10-28T02:03:08Z,5820000,False,,,0,,J. Brown shooting personal FOUL (4 PF) (Queen 2 FT),"[1627759, 1642852]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628485.0,,4.0,1.0,Queen,1642852.0,,
587,PT10M35.00S,2025-10-28T02:03:29.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642852,,,1610612740,82,89,2025-10-28T02:03:29Z,5840000,False,,,0,,D. Queen Free Throw 1 of 2 (11 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
588,PT10M35.00S,2025-10-28T02:03:34.2Z,4,REGULAR,substitution,out,[],1630573,,,1610612740,82,89,2025-10-28T02:03:37Z,5850000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT10M35.00S,2025-10-28T02:03:34.2Z,4,REGULAR,substitution,in,[],1631169,,,1610612740,82,89,2025-10-28T02:03:37Z,5860000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M35.00S,2025-10-28T02:03:48.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642852,,,1610612740,83,89,2025-10-28T02:03:48Z,5870000,False,,,0,,D. Queen Free Throw 2 of 2 (12 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
591,PT10M21.00S,2025-10-28T02:04:17.9Z,4,REGULAR,foul,personal,[],1629673,,,1610612738,83,89,2025-10-28T02:04:28Z,5880000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1627759]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1628485.0,,2.0,0.0,Brown,1627759.0,,
593,PT10M12.00S,2025-10-28T02:05:48.1Z,4,REGULAR,foul,offensive,[],1627759,,,1610612738,83,89,2025-10-28T02:05:58Z,5900000,False,,,0,,J. Brown offensive FOUL (5 PF),"[1627759, 1630631]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628485.0,,5.0,1.0,Alvarado,1630631.0,,
595,PT10M12.00S,2025-10-28T02:05:48.1Z,4,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,83,89,2025-10-28T02:05:48Z,5920000,False,,,0,,J. Brown offensive foul TURNOVER (3 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628485.0,3.0,,,,,,
596,PT10M12.00S,2025-10-28T02:06:01.2Z,4,REGULAR,substitution,out,[],1627759,,,1610612740,83,89,2025-10-28T02:06:07Z,5930000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT10M12.00S,2025-10-28T02:06:01.2Z,4,REGULAR,substitution,in,[],1630573,,,1610612740,83,89,2025-10-28T02:06:07Z,5940000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT09M51.00S,2025-10-28T02:06:32.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,23.078186596583443,90.19607843137256,1610612740,83,89,2025-10-28T02:06:39Z,5950000,False,-201.0,164.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
599,PT09M47.00S,2025-10-28T02:06:36.8Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612738,83,89,2025-10-28T02:06:39Z,5960000,False,,,0,,A. Simons REBOUND (Off:1 Def:4),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,598.0,,,5.0,4.0,1.0,,,,,,,,
