actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
354,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,out,['startperiod'],1642274,,,1610612760,56,69,2025-11-18T02:28:20Z,3510000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,out,['startperiod'],1642877,,,1610612760,56,69,2025-11-18T02:28:20Z,3520000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,56,69,2025-11-18T02:28:20Z,3530000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,56,69,2025-11-18T02:28:20Z,3540000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,out,['startperiod'],1642349,,,1610612760,56,69,2025-11-18T02:28:20Z,3550000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,in,['startperiod'],1642852,,,1610612760,56,69,2025-11-18T02:28:20Z,3560000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,in,['startperiod'],1630530,,,1610612760,56,69,2025-11-18T02:28:20Z,3570000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612760,56,69,2025-11-18T02:28:20Z,3580000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,in,['startperiod'],1631096,,,1610612760,56,69,2025-11-18T02:28:20Z,3590000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-11-18T02:28:04.3Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612760,56,69,2025-11-18T02:28:20Z,3600000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-11-18T02:28:37.2Z,3,REGULAR,period,start,[],0,,,1610612740,56,69,2025-11-18T02:28:37Z,3610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT11M47.00S,2025-11-18T02:28:50.1Z,3,REGULAR,turnover,bad pass,[],1642852,,,1610612740,56,69,2025-11-18T02:28:55Z,3620000,False,,,0,,D. Queen bad pass TURNOVER (4 TO),"[1642852, 1628983]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,,,,,,4.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
366,PT11M47.00S,2025-11-18T02:28:50.1Z,3,REGULAR,steal,,[],1628983,,,1610612760,56,69,2025-11-18T02:28:53Z,3630000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
367,PT11M40.00S,2025-11-18T02:28:56.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631096,77.21747700394218,9.313725490196079,1610612760,56,72,2025-11-18T02:29:04Z,3640000,False,-203.0,162.0,1,right,C. Holmgren 25' 3PT  (14 PTS) (S. Gilgeous-Alexander 4 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.98,Made,,14.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,,,
369,PT11M12.00S,2025-11-18T02:29:25.7Z,3,REGULAR,3pt,Jump Shot,[],1642847,25.04927726675427,11.029411764705882,1610612740,56,72,2025-11-18T02:29:30Z,3660000,False,195.0,183.0,1,left,MISS J. Fears 26' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
370,PT11M12.00S,2025-11-18T02:29:25.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,56,72,2025-11-18T02:29:30Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,369.0,,,,,,,,,,,,,,,,,
371,PT11M12.00S,2025-11-18T02:29:30.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612740,56,72,2025-11-18T02:30:56Z,3680000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202037.0,,,,,,,,,
372,PT10M52.00S,2025-11-18T02:29:54.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,93.51182654402102,54.90196078431373,1610612760,56,72,2025-11-18T02:30:02Z,3690000,False,25.0,8.0,1,right,MISS S. Gilgeous-Alexander finger roll Layup,[1628983],1610612760.0,OKC,finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
373,PT10M50.00S,2025-11-18T02:29:56.9Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612760,56,72,2025-11-18T02:29:56Z,3700000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,372.0,,,,,,,,,,,,,3.0,1.0,2.0,,
374,PT10M48.00S,2025-11-18T02:29:58.4Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612760,56,72,2025-11-18T02:30:07Z,3710000,False,,,0,,I. Hartenstein bad pass TURNOVER (2 TO),"[1628392, 1630530]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Murphy III,1630530.0,,,,,,,,,,
375,PT10M48.00S,2025-11-18T02:29:58.4Z,3,REGULAR,steal,,[],1630530,,,1610612740,56,72,2025-11-18T02:30:00Z,3720000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
376,PT10M43.00S,2025-11-18T02:30:03.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,7.703679369250986,47.05882352941176,1610612740,56,72,2025-11-18T02:30:28Z,3730000,False,15.0,20.0,1,left,MISS H. Jones running Layup,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
377,PT10M43.00S,2025-11-18T02:30:03.2Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,56,72,2025-11-18T02:30:28Z,3740000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,376.0,,,,,,,,,,,,,5.0,3.0,2.0,,
378,PT10M39.00S,2025-11-18T02:30:07.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630530,5.590000152587891,50.0,1610612740,58,72,2025-11-18T02:30:07Z,3750000,False,0.0,0.0,1,left,T. Murphy III putback DUNK (15 PTS),[1630530],1610612740.0,NOP,putback,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,0.0,Made,,15.0,,,,,,,,,,,,,,,,
379,PT10M34.00S,2025-11-18T02:30:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,92.9862023653088,54.41176470588235,1610612760,58,72,2025-11-18T02:30:31Z,3760000,False,22.0,13.0,1,right,MISS C. Wallace Layup - blocked,"[1641717, 1642852]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,Queen,1642852.0
380,PT10M34.00S,2025-11-18T02:30:13.6Z,3,REGULAR,block,,[],1642852,,,1610612760,58,72,2025-11-18T02:30:16Z,3770000,False,,,0,,D. Queen BLOCK (1 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
381,PT10M34.00S,2025-11-18T02:30:13.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,58,72,2025-11-18T02:30:31Z,3780000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,379.0,,,,,,,,,,,,,,,,,
383,PT10M34.00S,2025-11-18T02:30:31.7Z,3,REGULAR,foul,personal,[],1630529,,,1610612760,58,72,2025-11-18T02:30:52Z,3800000,False,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 1631096]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,2.0,0.0,Holmgren,1631096.0,,,,,
385,PT10M29.00S,2025-11-18T02:30:56.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631096,69.59592641261499,69.85294117647058,1610612760,58,72,2025-11-18T02:31:01Z,3820000,False,99.0,233.0,1,right,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
386,PT10M24.00S,2025-11-18T02:31:01.4Z,3,REGULAR,rebound,defensive,[],1631255,,,1610612740,58,72,2025-11-18T02:31:01Z,3830000,False,,,0,,K. Matković REBOUND (Off:1 Def:4),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,385.0,,,,,,,,,,,,,5.0,4.0,1.0,,
387,PT10M18.00S,2025-11-18T02:31:07.1Z,3,REGULAR,turnover,bad pass,[],1630529,,,1610612740,58,72,2025-11-18T02:31:11Z,3840000,False,,,0,,H. Jones bad pass TURNOVER (4 TO),"[1630529, 1629652]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,4.0,Dort,1629652.0,,,,,,,,,,
388,PT10M18.00S,2025-11-18T02:31:07.1Z,3,REGULAR,steal,,[],1629652,,,1610612760,58,72,2025-11-18T02:31:09Z,3850000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
389,PT09M58.00S,2025-11-18T02:31:26.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641717,92.46057818659659,57.107843137254896,1610612760,58,74,2025-11-18T02:31:32Z,3860000,False,36.0,18.0,1,right,C. Wallace driving Layup (5 PTS) (S. Gilgeous-Alexander 5 AST),"[1641717, 1628983]",1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,4.0,Made,,5.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,,,
390,PT09M48.00S,2025-11-18T02:31:37.0Z,3,REGULAR,2pt,Jump Shot,[],1642852,24.655059132720105,33.33333333333333,1610612740,58,74,2025-11-18T02:31:42Z,3870000,False,83.0,179.0,1,left,MISS D. Queen 19' pullup Shot,[1642852],1610612740.0,NOP,pullup,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,19.77,Missed,,,,,,,,,,,,,,,,,,
391,PT09M45.00S,2025-11-18T02:31:39.7Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,58,74,2025-11-18T02:31:39Z,3880000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,390.0,,,,,,,,,,,,,5.0,5.0,0.0,,
392,PT09M37.00S,2025-11-18T02:31:48.1Z,3,REGULAR,turnover,bad pass,[],1631096,,,1610612760,58,74,2025-11-18T02:31:54Z,3890000,False,,,0,,C. Holmgren bad pass TURNOVER (1 TO),"[1631096, 1642852]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Queen,1642852.0,,,,,,,,,,
393,PT09M37.00S,2025-11-18T02:31:48.1Z,3,REGULAR,steal,,[],1642852,,,1610612740,58,74,2025-11-18T02:31:49Z,3900000,False,,,0,,D. Queen STEAL (1 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
394,PT09M30.00S,2025-11-18T02:31:54.7Z,3,REGULAR,turnover,bad pass,[],1642847,,,1610612740,58,74,2025-11-18T02:31:59Z,3910000,False,,,0,,J. Fears bad pass TURNOVER (2 TO),"[1642847, 1628392]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,Hartenstein,1628392.0,,,,,,,,,,
395,PT09M30.00S,2025-11-18T02:31:54.7Z,3,REGULAR,steal,,[],1628392,,,1610612760,58,74,2025-11-18T02:31:56Z,3920000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
396,PT09M26.00S,2025-11-18T02:32:00.8Z,3,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612760,58,74,2025-11-18T02:32:07Z,3930000,False,,,0,,K. Matković shooting personal FOUL (3 PF) (Dort 2 FT),"[1631255, 1629652]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627541.0,3.0,0.0,Dort,1629652.0,,,,,
398,PT09M26.00S,2025-11-18T02:32:33.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,58,75,2025-11-18T02:32:33Z,3950000,False,,,0,,L. Dort Free Throw 1 of 2 (13 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
399,PT09M26.00S,2025-11-18T02:32:52.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,58,76,2025-11-18T02:32:52Z,3960000,False,,,0,,L. Dort Free Throw 2 of 2 (14 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
400,PT09M15.00S,2025-11-18T02:33:06.3Z,3,REGULAR,3pt,Jump Shot,[],1631255,28.991458607095925,22.30392156862745,1610612740,58,76,2025-11-18T02:33:13Z,3970000,False,138.0,220.0,1,left,MISS K. Matković 26' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
401,PT09M13.00S,2025-11-18T02:33:08.3Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,58,76,2025-11-18T02:33:08Z,3980000,False,,,0,,D. Queen REBOUND (Off:4 Def:0),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,400.0,,,,,,,,,,,,,4.0,0.0,4.0,,
402,PT09M09.00S,2025-11-18T02:33:12.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,8.229303547963205,47.549019607843135,1610612740,60,76,2025-11-18T02:33:21Z,3990000,False,12.0,25.0,1,left,D. Queen reverse Layup (6 PTS),[1642852],1610612740.0,NOP,reverse,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.78,Made,,6.0,,,,,,,,,,,,,,,,
403,PT08M55.00S,2025-11-18T02:33:27.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,92.9862023653088,48.03921568627451,1610612760,60,78,2025-11-18T02:33:32Z,4000000,False,-10.0,13.0,1,right,C. Holmgren cutting DUNK (16 PTS) (S. Gilgeous-Alexander 6 AST),"[1631096, 1628983]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.66,Made,,16.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,,,,,
405,PT08M43.00S,2025-11-18T02:33:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642852,8.754927726675426,51.71568627450981,1610612740,60,78,2025-11-18T02:33:49Z,4020000,False,-9.0,30.0,1,left,MISS D. Queen driving DUNK - blocked,"[1642852, 1628392]",1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
406,PT08M43.00S,2025-11-18T02:33:39.4Z,3,REGULAR,block,,[],1628392,,,1610612740,60,78,2025-11-18T02:33:42Z,4030000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT08M43.00S,2025-11-18T02:33:39.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,60,78,2025-11-18T02:33:49Z,4040000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,405.0,,,,,,,,,,,,,,,,,
409,PT08M43.00S,2025-11-18T02:34:02.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,60,78,2025-11-18T02:34:02Z,4060000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M31.00S,2025-11-18T02:37:15.5Z,3,REGULAR,turnover,lost ball,[],1630530,,,1610612740,60,78,2025-11-18T02:37:48Z,4070000,False,,,0,,T. Murphy III lost ball TURNOVER (2 TO),"[1630530, 1641717]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Center,,,,,,,,2.0,Wallace,1641717.0,,,,,,,,,,
411,PT08M31.00S,2025-11-18T02:37:15.5Z,3,REGULAR,steal,,[],1641717,,,1610612760,60,78,2025-11-18T02:37:18Z,4080000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
412,PT08M28.00S,2025-11-18T02:37:20.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,92.85479632063075,49.26470588235294,1610612760,60,80,2025-11-18T02:37:30Z,4090000,False,-4.0,15.0,1,right,L. Dort running Layup (16 PTS) (C. Wallace 4 AST),"[1629652, 1641717]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.52,Made,,16.0,C. Wallace,1641717.0,4.0,,,,,,,,,,,,,
414,PT08M28.00S,2025-11-18T02:37:25.4Z,3,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612760,60,80,2025-11-18T02:37:34Z,4110000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Dort 1 FT),"[1630529, 1629652]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,3.0,0.0,Dort,1629652.0,,,,,
416,PT08M28.00S,2025-11-18T02:37:53.5Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629652,,,1610612760,60,81,2025-11-18T02:37:53Z,4130000,False,,,0,,L. Dort Free Throw 1 of 1 (17 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
417,PT08M19.00S,2025-11-18T02:38:04.5Z,3,REGULAR,3pt,Jump Shot,[],1630529,27.677398160315374,78.67647058823529,1610612740,60,81,2025-11-18T02:38:13Z,4140000,False,-143.0,208.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
418,PT08M16.00S,2025-11-18T02:38:07.3Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,60,81,2025-11-18T02:38:07Z,4150000,False,,,0,,D. Queen REBOUND (Off:5 Def:0),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,417.0,,,,,,,,,,,,,5.0,0.0,5.0,,
419,PT08M12.00S,2025-11-18T02:38:11.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630529,26.757555847568987,83.08823529411765,1610612740,63,81,2025-11-18T02:38:16Z,4160000,False,-165.0,199.0,1,left,H. Jones 25' 3PT  (5 PTS) (D. Queen 2 AST),"[1630529, 1642852]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.88,Made,,5.0,D. Queen,1642852.0,2.0,,,,,,,,,,,,,
421,PT07M57.00S,2025-11-18T02:38:26.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,92.72339027595268,49.01960784313725,1610612760,63,83,2025-11-18T02:38:47Z,4180000,False,-5.0,16.0,1,right,I. Hartenstein cutting DUNK (10 PTS) (S. Gilgeous-Alexander 7 AST),"[1628392, 1628983]",1610612760.0,OKC,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.66,Made,,10.0,S. Gilgeous-Alexander,1628983.0,7.0,,,,,,,,,,,,,
423,PT07M36.00S,2025-11-18T02:38:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631255,10.068988173455978,43.13725490196079,1610612740,65,83,2025-11-18T02:38:50Z,4200000,False,34.0,42.0,1,left,K. Matković Layup (10 PTS) (T. Murphy III 1 AST),"[1631255, 1630530]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,5.43,Made,,10.0,T. Murphy III,1630530.0,1.0,,,,,,,,,,,,,
425,PT07M26.00S,2025-11-18T02:38:56.5Z,3,REGULAR,3pt,Jump Shot,[],1628983,66.96780551905388,42.8921568627451,1610612760,65,86,2025-11-18T02:39:03Z,4220000,False,-36.0,258.0,1,right,S. Gilgeous-Alexander 26' 3PT step back (15 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.04,Made,,15.0,,,,,,,,,,,,,,,,
426,PT07M08.00S,2025-11-18T02:39:14.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,16.770696452036795,36.51960784313725,1610612740,65,86,2025-11-18T02:39:21Z,4230000,False,67.0,105.0,1,left,MISS H. Jones 12' driving floating Shot - blocked,"[1630529, 1628983]",1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Right,12.49,Missed,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
724,PT07M08.00S,2025-11-18T02:39:14.5Z,3,REGULAR,block,,[],1628983,,,1610612740,65,86,2025-11-18T04:07:34Z,4235000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
427,PT07M06.00S,2025-11-18T02:39:16.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,65,86,2025-11-18T03:11:40Z,4240000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Right,,,426.0,,,,,,,,,,,,,1.0,1.0,0.0,,
428,PT07M03.00S,2025-11-18T02:39:19.6Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,65,86,2025-11-18T02:39:24Z,4250000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1630530]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,,,,
429,PT07M03.00S,2025-11-18T02:39:19.6Z,3,REGULAR,steal,,[],1630530,,,1610612740,65,86,2025-11-18T02:39:21Z,4260000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
430,PT06M59.00S,2025-11-18T02:39:24.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,7.440867279894875,48.529411764705884,1610612740,67,86,2025-11-18T02:39:32Z,4270000,False,7.0,17.0,1,left,J. Fears running DUNK (14 PTS) (D. Queen 3 AST),"[1642847, 1642852]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.89,Made,,14.0,D. Queen,1642852.0,3.0,,,,,,,,,,,,,
432,PT06M51.00S,2025-11-18T02:39:32.8Z,3,REGULAR,turnover,bad pass,[],1641717,,,1610612760,67,86,2025-11-18T02:39:42Z,4290000,False,,,0,,C. Wallace bad pass TURNOVER (2 TO),"[1641717, 1642852]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Queen,1642852.0,,,,,,,,,,
433,PT06M51.00S,2025-11-18T02:39:32.8Z,3,REGULAR,steal,,[],1642852,,,1610612740,67,86,2025-11-18T02:39:39Z,4300000,False,,,0,,D. Queen STEAL (2 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
