actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
253,PT06M11.00S,2026-02-12T01:49:23.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,9.280551905387648,59.55882352941176,1610612748,40,40,2026-02-12T01:55:42Z,2510000,False,-48.0,35.0,1,left,MISS K. Ware turnaround Hook,[1642276],1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,,,,,,,,,,
254,PT06M09.00S,2026-02-12T01:49:25.2Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,40,40,2026-02-12T01:49:26Z,2520000,False,,,0,,J. Fears REBOUND (Off:0 Def:3),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,253.0,3.0,3.0,0.0,,,,,,,,
255,PT06M05.00S,2026-02-12T01:49:28.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631121,87.33574244415243,3.9215686274509802,1610612740,40,40,2026-02-12T01:49:35Z,2530000,False,-230.0,67.0,1,right,MISS B. McGowens running 3PT,[1631121],1610612740.0,NOP,running,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,,
256,PT06M01.00S,2026-02-12T01:49:32.7Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,40,40,2026-02-12T01:49:35Z,2540000,False,,,0,,K. Ware REBOUND (Off:2 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,,,,,,,255.0,3.0,1.0,2.0,,,,,,,,
257,PT05M52.00S,2026-02-12T01:49:41.0Z,2,REGULAR,3pt,Jump Shot,[],1631107,10.726018396846255,3.9215686274509802,1610612748,40,40,2026-02-12T01:49:45Z,2550000,False,230.0,48.0,1,left,MISS N. Jović 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
258,PT05M50.00S,2026-02-12T01:49:43.0Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,40,40,2026-02-12T01:49:45Z,2560000,False,,,0,,J. Fears REBOUND (Off:0 Def:4),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,
259,PT05M41.00S,2026-02-12T01:50:01.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,40,40,2026-02-12T01:50:01Z,2570000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M41.00S,2026-02-12T01:51:44.4Z,2,REGULAR,substitution,out,[],1631107,,,1610612740,40,40,2026-02-12T01:52:27Z,2580000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M41.00S,2026-02-12T01:51:44.4Z,2,REGULAR,substitution,in,[],1631170,,,1610612740,40,40,2026-02-12T01:52:27Z,2590000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M34.00S,2026-02-12T01:53:01.2Z,2,REGULAR,foul,personal,['2freethrow'],1642066,,,1610612740,40,40,2026-02-12T01:53:12Z,2600000,False,,,0,,M. Gardner shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1642066, 1630530]",1610612748.0,MIA,shooting,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,,,,,,,,,,2.0,0.0,Murphy III,1630530.0
264,PT05M34.00S,2026-02-12T01:53:24.2Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,41,40,2026-02-12T01:53:24Z,2620000,False,,,0,,T. Murphy III Free Throw 1 of 2 (8 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
265,PT05M34.00S,2026-02-12T01:53:37.4Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,42,40,2026-02-12T01:53:37Z,2630000,False,,,0,,T. Murphy III Free Throw 2 of 2 (9 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
266,PT05M16.00S,2026-02-12T01:53:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,14.14257555847569,48.77450980392157,1610612748,42,42,2026-02-12T01:54:02Z,2640000,False,6.0,80.0,1,left,J. Jaquez Jr. 8' fadeaway Jump Shot (8 PTS),[1631170],1610612748.0,MIA,fadeaway,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.06,Made,8.0,,,,,,,,,,,,,,,,,
267,PT04M58.00S,2026-02-12T01:54:24.3Z,2,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612740,42,42,2026-02-12T01:54:39Z,2650000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Queen 2 FT),"[1642276, 1642852]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,,,,,,1.0,0.0,Queen,1642852.0
269,PT04M58.00S,2026-02-12T01:54:43.0Z,2,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,43,42,2026-02-12T01:54:43Z,2670000,False,,,0,,D. Queen Free Throw 1 of 2 (2 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
270,PT04M58.00S,2026-02-12T01:54:43.9Z,2,REGULAR,substitution,out,[],1631121,,,1610612740,43,42,2026-02-12T01:54:50Z,2680000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M58.00S,2026-02-12T01:54:43.9Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,43,42,2026-02-12T01:54:50Z,2690000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M58.00S,2026-02-12T01:55:00.1Z,2,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,44,42,2026-02-12T01:55:00Z,2700000,False,,,0,,D. Queen Free Throw 2 of 2 (3 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
274,PT04M42.00S,2026-02-12T01:55:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,20.18725361366623,44.85294117647059,1610612748,44,42,2026-02-12T01:55:37Z,2720000,False,26.0,137.0,1,left,MISS J. Jaquez Jr. 13' fadeaway Shot,[1631170],1610612748.0,MIA,fadeaway,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.97,Missed,,,,,,,,,,,,,,,,,,
275,PT04M40.00S,2026-02-12T01:55:33.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,44,42,2026-02-12T01:55:37Z,2730000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,274.0,,,,,,,,,,,
278,PT04M19.00S,2026-02-12T01:56:16.6Z,2,REGULAR,2pt,Jump Shot,[],1630530,92.59198423127464,18.627450980392158,1610612740,46,42,2026-02-12T01:56:21Z,2760000,False,-157.0,17.0,1,right,T. Murphy III 15' pullup Jump Shot (11 PTS) (J. Fears 3 AST),"[1630530, 1642847]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,15.78,Made,11.0,J. Fears,1642847.0,3.0,,,,,,,,,,,,,,
280,PT04M01.00S,2026-02-12T01:56:34.0Z,2,REGULAR,3pt,Jump Shot,[],1631170,34.247700394218136,62.99019607843137,1610612748,46,42,2026-02-12T01:56:38Z,2780000,False,-65.0,269.0,1,left,MISS J. Jaquez Jr. 27' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,27.71,Missed,,,,,,,,,,,,,,,,,,
281,PT03M58.00S,2026-02-12T01:56:37.4Z,2,REGULAR,rebound,offensive,[],1642066,,,1610612748,46,42,2026-02-12T01:56:37Z,2790000,False,,,0,,M. Gardner REBOUND (Off:1 Def:4),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Center,,,,,,,,,280.0,5.0,4.0,1.0,,,,,,,,
282,PT03M57.00S,2026-02-12T01:56:38.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,29.77989487516426,26.47058823529412,1610612748,46,45,2026-02-12T01:56:43Z,2800000,False,118.0,227.0,1,left,D. Mitchell 25' 3PT  (5 PTS) (M. Gardner 2 AST),"[1630558, 1642066]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.6,Made,5.0,M. Gardner,1642066.0,2.0,,,,,,,,,,,,,,
284,PT03M39.00S,2026-02-12T01:56:55.5Z,2,REGULAR,3pt,Jump Shot,[],1630180,90.48948751642575,4.6568627450980395,1610612740,46,45,2026-02-12T01:57:02Z,2820000,False,-227.0,37.0,1,right,MISS S. Bey 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
285,PT03M37.00S,2026-02-12T01:56:57.5Z,2,REGULAR,rebound,defensive,[],1642066,,,1610612748,46,45,2026-02-12T01:58:56Z,2830000,False,,,0,,M. Gardner REBOUND (Off:1 Def:5),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Left Corner 3,24+ Left,,,,,,,,,284.0,6.0,5.0,1.0,,,,,,,,
286,PT03M26.00S,2026-02-12T01:57:08.3Z,2,REGULAR,2pt,Jump Shot,[],1630558,8.492115637319317,66.42156862745098,1610612748,46,45,2026-02-12T01:59:20Z,2840000,False,-82.0,27.0,1,left,MISS D. Mitchell 8' fadeaway Shot,[1630558],1610612748.0,MIA,fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,8.65,Missed,,,,,,,,,,,,,,,,,,
287,PT03M24.00S,2026-02-12T01:57:10.3Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,46,45,2026-02-12T01:59:20Z,2850000,False,,,0,,J. Fears REBOUND (Off:0 Def:5),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,,,,286.0,5.0,5.0,0.0,,,,,,,,
288,PT03M16.00S,2026-02-12T01:57:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,93.77463863337714,55.88235294117647,1610612740,46,45,2026-02-12T01:57:23Z,2860000,False,29.0,6.0,1,right,MISS J. Fears driving Layup - blocked,"[1642847, 1642276]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.0,Missed,,,,,,,,,,,,,Ware,1642276.0,,,,
289,PT03M16.00S,2026-02-12T01:57:19.2Z,2,REGULAR,block,,[],1642276,,,1610612740,46,45,2026-02-12T01:57:21Z,2870000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
290,PT03M16.00S,2026-02-12T01:57:19.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,46,45,2026-02-12T01:57:23Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,288.0,,,,,,,,,,,
292,PT03M16.00S,2026-02-12T01:57:26.1Z,2,REGULAR,substitution,out,[],1642847,,,1610612740,46,45,2026-02-12T01:57:36Z,2900000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M16.00S,2026-02-12T01:57:26.1Z,2,REGULAR,substitution,out,[],1631255,,,1610612740,46,45,2026-02-12T01:57:36Z,2910000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M16.00S,2026-02-12T01:57:26.1Z,2,REGULAR,substitution,out,[],1642066,,,1610612740,46,45,2026-02-12T01:57:36Z,2920000,False,,,0,,SUB out: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M16.00S,2026-02-12T01:57:26.1Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,46,45,2026-02-12T01:57:36Z,2930000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M16.00S,2026-02-12T01:57:26.1Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,46,45,2026-02-12T01:57:36Z,2940000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M16.00S,2026-02-12T01:57:26.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612740,46,45,2026-02-12T01:57:36Z,2950000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M13.00S,2026-02-12T01:57:42.8Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,46,45,2026-02-12T01:57:48Z,2960000,False,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1631170]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,Jaquez Jr.,1631170.0,,,,,,
299,PT03M13.00S,2026-02-12T01:57:42.8Z,2,REGULAR,steal,,[],1631170,,,1610612748,46,45,2026-02-12T01:57:46Z,2970000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
300,PT03M09.00S,2026-02-12T01:57:48.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631323,20.844283837056505,7.598039215686274,1610612748,46,45,2026-02-12T02:00:42Z,2980000,False,212.0,143.0,1,left,MISS S. Fontecchio 25' running 3PT,[1631323],1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
301,PT03M08.00S,2026-02-12T01:57:49.0Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,46,45,2026-02-12T02:00:42Z,2990000,False,,,0,,K. Ware REBOUND (Off:3 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,,,300.0,4.0,1.0,3.0,,,,,,,,
302,PT03M07.00S,2026-02-12T01:57:50.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642276,5.995400788436268,53.431372549019606,1610612748,46,47,2026-02-12T02:01:33Z,3000000,False,-17.0,4.0,1,left,K. Ware putback Layup (9 PTS),[1642276],1610612748.0,MIA,putback,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.76,Made,9.0,,,,,,,,,,,,,,,,,
303,PT03M04.00S,2026-02-12T01:58:07.6Z,2,REGULAR,foul,technical,['1freethrow'],1630530,,,1610612740,46,47,2026-02-12T01:58:19Z,3010000,False,,,0,,T. Murphy III technical FOUL (1 Tech),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,,,1628485.0,,,,,,,,,,0.0,1.0,,
304,PT03M04.00S,2026-02-12T01:58:21.7Z,2,REGULAR,freethrow,1 of 1,[],1631323,,,1610612740,46,48,2026-02-12T01:58:21Z,3020000,False,,,0,,S. Fontecchio technical Free Throw 1 of 1 (6 PTS),[1631323],1610612748.0,MIA,technical,,,Fontecchio,S. Fontecchio,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
305,PT02M52.00S,2026-02-12T01:58:45.7Z,2,REGULAR,2pt,Jump Shot,[],1630530,80.6340341655716,66.42156862745098,1610612740,48,48,2026-02-12T01:58:49Z,3030000,False,82.0,130.0,1,right,T. Murphy III 15' pullup Jump Shot (13 PTS),[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,15.33,Made,13.0,,,,,,,,,,,,,,,,,
306,PT02M36.00S,2026-02-12T01:59:01.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,13.87976346911958,36.51960784313725,1610612748,48,50,2026-02-12T02:16:08Z,3040000,False,67.0,78.0,1,left,J. Jaquez Jr. 10' turnaround Hook (10 PTS),[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Right,10.31,Made,10.0,,,,,,,,,,,,,,,,,
307,PT02M17.00S,2026-02-12T01:59:20.3Z,2,REGULAR,turnover,lost ball,[],1630529,,,1610612740,48,50,2026-02-12T01:59:24Z,3050000,False,,,0,,H. Jones lost ball TURNOVER (3 TO),"[1630529, 1631323]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,,,,,Fontecchio,1631323.0,,,,,,
308,PT02M17.00S,2026-02-12T01:59:20.3Z,2,REGULAR,steal,,[],1631323,,,1610612748,48,50,2026-02-12T02:10:14Z,3060000,False,,,0,,S. Fontecchio STEAL (2 STL),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
309,PT02M13.00S,2026-02-12T01:59:24.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631170,5.338370565045992,48.28431372549019,1610612748,48,52,2026-02-12T01:59:30Z,3070000,False,9.0,-2.0,1,left,J. Jaquez Jr. running DUNK (12 PTS) (D. Mitchell 3 AST),"[1631170, 1630558]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.89,Made,12.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,,
311,PT02M01.00S,2026-02-12T01:59:36.1Z,2,REGULAR,3pt,Jump Shot,[],1630529,73.27529566360053,18.872549019607842,1610612740,48,52,2026-02-12T01:59:45Z,3090000,False,-156.0,199.0,1,right,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
312,PT01M57.00S,2026-02-12T01:59:40.1Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612740,48,52,2026-02-12T01:59:45Z,3100000,False,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,311.0,4.0,3.0,1.0,,,,,,,,
313,PT01M52.00S,2026-02-12T01:59:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,93.51182654402102,52.69607843137255,1610612740,48,52,2026-02-12T01:59:49Z,3110000,False,13.0,8.0,1,right,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
314,PT01M49.00S,2026-02-12T01:59:48.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,48,52,2026-02-12T01:59:49Z,3120000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,313.0,4.0,4.0,0.0,,,,,,,,
315,PT01M46.00S,2026-02-12T01:59:57.3Z,2,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612748,48,52,2026-02-12T02:02:20Z,3130000,False,,,0,,H. Jones flagrant-type-1 personal FOUL (2 PF) (Jaquez Jr. 2 FT),"[1630529, 1631170]",1610612740.0,NOP,flagrant-type-1,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,,,,,,,,,,2.0,0.0,Jaquez Jr.,1631170.0
320,PT01M46.00S,2026-02-12T02:02:10.3Z,2,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,48,53,2026-02-12T02:04:06Z,3180000,False,,,0,,J. Jaquez Jr. flagrant Free Throw 1 of 2 (13 PTS),[1631170],1610612748.0,MIA,flagrant,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
321,PT01M46.00S,2026-02-12T02:02:10.3Z,2,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,48,54,2026-02-12T02:04:06Z,3190000,False,,,0,,J. Jaquez Jr. flagrant Free Throw 2 of 2 (14 PTS),[1631170],1610612748.0,MIA,flagrant,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
322,PT01M37.00S,2026-02-12T02:02:49.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642852,,,1610612748,48,54,2026-02-12T02:02:57Z,3200000,False,,,0,,D. Queen shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1642852, 1628389]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,,,,,,,,,,1.0,0.0,Adebayo,1628389.0
324,PT01M37.00S,2026-02-12T02:03:14.2Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,48,55,2026-02-12T02:03:44Z,3220000,False,,,0,,B. Adebayo Free Throw 1 of 2 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
325,PT01M37.00S,2026-02-12T02:03:14.2Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,48,56,2026-02-12T02:03:44Z,3230000,False,,,0,,B. Adebayo Free Throw 2 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
326,PT01M25.00S,2026-02-12T02:03:48.3Z,2,REGULAR,3pt,Jump Shot,[],1630530,67.36202365308804,46.568627450980394,1610612740,48,56,2026-02-12T02:03:53Z,3240000,False,-17.0,254.0,1,right,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.49,Missed,,,,,,,,,,,,,,,,,,
327,PT01M21.00S,2026-02-12T02:03:52.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,48,56,2026-02-12T02:03:53Z,3250000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,326.0,5.0,5.0,0.0,,,,,,,,
328,PT01M06.00S,2026-02-12T02:04:07.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,8.754927726675426,41.911764705882355,1610612748,48,56,2026-02-12T02:04:12Z,3260000,False,40.0,30.0,1,left,MISS K. Ware Layup - blocked,"[1642276, 1630529]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,Jones,1630529.0,,,,
329,PT01M06.00S,2026-02-12T02:04:07.3Z,2,REGULAR,block,,[],1630529,,,1610612748,48,56,2026-02-12T02:04:10Z,3270000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M02.00S,2026-02-12T02:04:11.3Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,48,56,2026-02-12T02:04:12Z,3280000,False,,,0,,H. Jones REBOUND (Off:0 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,328.0,4.0,4.0,0.0,,,,,,,,
331,PT01M00.00S,2026-02-12T02:04:13.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,93.64323258869908,3.431372549019608,1610612740,51,56,2026-02-12T02:04:17Z,3290000,False,-233.0,7.0,1,right,S. Bey 3PT running (3 PTS) (T. Murphy III 4 AST),"[1630180, 1630530]",1610612740.0,NOP,running,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.29,Made,3.0,T. Murphy III,1630530.0,4.0,,,,,,,,,,,,,,
333,PT00M49.00S,2026-02-12T02:04:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.389618922470433,53.431372549019606,1610612748,51,58,2026-02-12T02:07:51Z,3310000,False,-17.0,8.0,1,left,B. Adebayo driving finger roll Layup (15 PTS),[1628389],1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.88,Made,15.0,,,,,,,,,,,,,,,,,
334,PT00M35.00S,2026-02-12T02:04:43.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,86.67871222076215,43.627450980392155,1610612740,53,58,2026-02-12T02:17:40Z,3320000,False,-32.0,73.0,1,right,D. Queen 7' driving floating Jump Shot (5 PTS),[1642852],1610612740.0,NOP,driving floating,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,7.94,Made,5.0,,,,,,,,,,,,,,,,,
335,PT00M21.50S,2026-02-12T02:05:00.3Z,2,REGULAR,3pt,Jump Shot,[],1631170,16.376478318002626,95.34313725490196,1610612748,53,58,2026-02-12T02:05:04Z,3330000,False,-227.0,101.0,1,left,MISS J. Jaquez Jr. 24' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
336,PT00M19.10S,2026-02-12T02:05:04.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,53,58,2026-02-12T02:05:04Z,3340000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,335.0,,,,,,,,,,,
