actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT07M19.00S,2026-01-22T01:50:25.4Z,2,REGULAR,rebound,defensive,[],1631204,,,1610612765,41,50,2026-01-22T01:50:30Z,2490000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,Above the Break 3,24+ Left Center,,,,,,,,,,255.0,1.0,1.0,0.0,,,,,,
257,PT07M05.00S,2026-01-22T01:50:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,4.681340341655716,48.28431372549019,1610612765,41,52,2026-01-22T02:23:47Z,2500000,False,9.0,-8.0,1,left,I. Stewart driving Layup (8 PTS) (R. Holland II 2 AST),"[1630191, 1641842]",1610612765.0,DET,driving,,,,,,,Stewart,I. Stewart,Restricted Area,0-8 Center,1.21,Made,8.0,R. Holland II,1641842.0,2.0,,,,,,,,,,,,,
259,PT06M54.00S,2026-01-22T01:50:53.5Z,2,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612740,41,52,2026-01-22T01:50:59Z,2520000,False,,,0,,R. Holland II shooting personal FOUL (1 PF) (McGowens 2 FT),"[1641842, 1631121]",1610612765.0,DET,shooting,,,,,,101283.0,Holland II,R. Holland II,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,0.0,McGowens,1631121.0
261,PT06M54.00S,2026-01-22T01:51:20.1Z,2,REGULAR,freethrow,1 of 2,[],1631121,,,1610612740,42,52,2026-01-22T01:51:20Z,2540000,False,,,0,,B. McGowens Free Throw 1 of 2 (4 PTS),[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,,,,Made,4.0,,,,,,,,,,,,,,,,
262,PT06M54.00S,2026-01-22T01:51:20.9Z,2,REGULAR,substitution,out,[],1642877,,,1610612740,42,52,2026-01-22T01:51:40Z,2550000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,
263,PT06M54.00S,2026-01-22T01:51:20.9Z,2,REGULAR,substitution,out,[],1641842,,,1610612740,42,52,2026-01-22T01:51:40Z,2560000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,
264,PT06M54.00S,2026-01-22T01:51:20.9Z,2,REGULAR,substitution,out,[],1631204,,,1610612740,42,52,2026-01-22T01:51:40Z,2570000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,
265,PT06M54.00S,2026-01-22T01:51:20.9Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,42,52,2026-01-22T01:51:40Z,2580000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,
266,PT06M54.00S,2026-01-22T01:51:20.9Z,2,REGULAR,substitution,in,[],1641709,,,1610612740,42,52,2026-01-22T01:51:40Z,2590000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,
267,PT06M54.00S,2026-01-22T01:51:20.9Z,2,REGULAR,substitution,in,[],1631093,,,1610612740,42,52,2026-01-22T01:51:40Z,2600000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,
268,PT06M54.00S,2026-01-22T01:51:44.4Z,2,REGULAR,freethrow,2 of 2,[],1631121,,,1610612740,43,52,2026-01-22T01:51:44Z,2610000,False,,,0,,B. McGowens Free Throw 2 of 2 (5 PTS),[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,,,,Made,5.0,,,,,,,,,,,,,,,,
269,PT06M43.00S,2026-01-22T01:51:58.4Z,2,REGULAR,3pt,Jump Shot,[],1629130,24.655059132720105,84.31372549019608,1610612765,43,52,2026-01-22T01:52:04Z,2620000,False,-172.0,179.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,
270,PT06M40.00S,2026-01-22T01:52:01.4Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612740,43,52,2026-01-22T01:52:04Z,2630000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,Above the Break 3,24+ Left Center,,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,
275,PT06M23.00S,2026-01-22T01:52:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.64323258869908,46.568627450980394,1610612740,45,52,2026-01-22T02:27:18Z,2680000,False,-17.0,7.0,1,right,J. Poole driving Layup (8 PTS),[1629673],1610612740.0,NOP,driving,,,,,,,Poole,J. Poole,Restricted Area,0-8 Center,1.87,Made,8.0,,,,,,,,,,,,,,,,
276,PT06M10.00S,2026-01-22T01:52:49.2Z,2,REGULAR,3pt,Jump Shot,[],1630191,31.750985545335087,27.205882352941174,1610612765,45,52,2026-01-22T01:53:00Z,2690000,False,114.0,246.0,1,left,MISS I. Stewart 27' 3PT,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,Above the Break 3,24+ Right Center,27.11,Missed,,,,,,,,,,,,,,,,,
277,PT06M10.00S,2026-01-22T01:52:49.2Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,45,52,2026-01-22T01:53:00Z,2700000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,Above the Break 3,24+ Right Center,,,,,,,,,,276.0,3.0,2.0,1.0,,,,,,
278,PT06M06.00S,2026-01-22T01:52:53.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,25.837713534822605,14.460784313725492,1610612765,45,52,2026-01-22T01:53:02Z,2710000,False,178.0,190.0,1,left,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,,,,,,
279,PT06M00.00S,2026-01-22T01:52:59.8Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,45,52,2026-01-22T01:53:02Z,2720000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,Above the Break 3,24+ Right Center,,,,,,,,,,278.0,1.0,1.0,0.0,,,,,,
280,PT05M53.00S,2026-01-22T01:53:07.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631255,92.85479632063075,52.69607843137255,1610612740,47,52,2026-01-22T01:53:17Z,2730000,False,13.0,15.0,1,right,K. Matković cutting Layup (5 PTS) (D. Queen 3 AST),"[1631255, 1642852]",1610612740.0,NOP,cutting,,,,,,,Matković,K. Matković,Restricted Area,0-8 Center,2.0,Made,5.0,D. Queen,1642852.0,3.0,,,,,,,,,,,,,
282,PT05M53.00S,2026-01-22T01:53:16.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,47,52,2026-01-22T01:53:16Z,2750000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M53.00S,2026-01-22T01:55:31.4Z,2,REGULAR,substitution,out,[],1631121,,,1610612765,47,52,2026-01-22T01:55:54Z,2760000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,
284,PT05M53.00S,2026-01-22T01:55:31.4Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,47,52,2026-01-22T01:55:54Z,2770000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,
285,PT05M53.00S,2026-01-22T01:55:31.4Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,47,52,2026-01-22T01:55:54Z,2780000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,
286,PT05M53.00S,2026-01-22T01:55:31.4Z,2,REGULAR,substitution,in,[],1630530,,,1610612765,47,52,2026-01-22T01:55:54Z,2790000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,
287,PT05M53.00S,2026-01-22T01:55:31.4Z,2,REGULAR,substitution,in,[],202699,,,1610612765,47,52,2026-01-22T01:55:54Z,2800000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,
288,PT05M53.00S,2026-01-22T01:55:31.4Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,47,52,2026-01-22T01:55:54Z,2810000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,
289,PT05M31.00S,2026-01-22T01:56:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,16.376478318002626,49.01960784313725,1610612765,47,54,2026-01-22T02:28:04Z,2820000,False,5.0,101.0,1,left,T. Harris 10' fadeaway Jump Shot (7 PTS),[202699],1610612765.0,DET,fadeaway,,,,,,,Harris,T. Harris,In The Paint (Non-RA),8-16 Center,10.15,Made,7.0,,,,,,,,,,,,,,,,
290,PT05M13.00S,2026-01-22T01:56:43.7Z,2,REGULAR,3pt,Jump Shot,[],1629673,76.69185282522996,7.107843137254902,1610612740,47,54,2026-01-22T02:28:19Z,2830000,False,-214.0,167.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612740.0,NOP,pullup,,,,,,,Poole,J. Poole,Above the Break 3,24+ Left Center,27.16,Missed,,,,,,,,,,,,,,,,,
291,PT05M09.00S,2026-01-22T01:56:47.7Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,47,54,2026-01-22T01:56:49Z,2840000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,Above the Break 3,24+ Left Center,,,,,,,,,,290.0,4.0,3.0,1.0,,,,,,
292,PT05M01.00S,2026-01-22T01:56:55.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,5.206964520367937,51.470588235294116,1610612765,47,56,2026-01-22T01:57:01Z,2850000,False,-7.0,-4.0,1,left,J. Duren alley-oop DUNK (8 PTS) (A. Thompson 2 AST),"[1631105, 1641709]",1610612765.0,DET,alley-oop,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,0.82,Made,8.0,A. Thompson,1641709.0,2.0,,,,,,,,,,,,,
294,PT04M49.00S,2026-01-22T01:57:14.5Z,2,REGULAR,foul,personal,[],1641709,,,1610612740,47,56,2026-01-22T01:57:25Z,2870000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1630530]",1610612765.0,DET,,,,,,,101283.0,Thompson,A. Thompson,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,0.0,Murphy III,1630530.0
296,PT04M45.00S,2026-01-22T01:57:36.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612740,47,56,2026-01-22T01:57:42Z,2890000,False,,,0,,J. Ivey personal FOUL (1 PF) (Poole 2 FT),"[1631093, 1629673]",1610612765.0,DET,,,,,,,1628168.0,Ivey,J. Ivey,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0
298,PT04M45.00S,2026-01-22T01:57:58.8Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612740,48,56,2026-01-22T01:57:58Z,2910000,False,,,0,,J. Poole Free Throw 1 of 2 (9 PTS),[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,,,,Made,9.0,,,,,,,,,,,,,,,,
299,PT04M45.00S,2026-01-22T01:58:13.4Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612740,49,56,2026-01-22T01:58:13Z,2920000,False,,,0,,J. Poole Free Throw 2 of 2 (10 PTS),[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,,,,Made,10.0,,,,,,,,,,,,,,,,
300,PT04M29.00S,2026-01-22T01:58:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.206964520367937,45.83333333333333,1610612765,49,58,2026-01-22T01:58:42Z,2930000,False,21.0,-4.0,1,left,J. Duren driving finger roll Layup (10 PTS),[1631105],1610612765.0,DET,driving finger roll,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,2.11,Made,10.0,,,,,,,,,,,,,,,,
301,PT04M16.00S,2026-01-22T01:58:44.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,79.97700394218134,50.0,1610612740,51,58,2026-01-22T01:58:54Z,2940000,False,0.0,136.0,1,right,S. Bey 13' turnaround fadeaway Jump Shot (7 PTS) (D. Queen 4 AST),"[1630180, 1642852]",1610612740.0,NOP,turnaround fadeaway,,,,,,,Bey,S. Bey,In The Paint (Non-RA),8-16 Center,13.57,Made,7.0,D. Queen,1642852.0,4.0,,,,,,,,,,,,,
302,PT03M54.00S,2026-01-22T01:59:06.9Z,2,REGULAR,2pt,Jump Shot,[],1641709,3.3672798948751645,25.98039215686275,1610612765,51,58,2026-01-22T01:59:12Z,2950000,False,120.0,-21.0,1,left,MISS A. Thompson 12' pullup Shot,[1641709],1610612765.0,DET,pullup,,,,,,,Thompson,A. Thompson,Mid-Range,8-16 Right,12.19,Missed,,,,,,,,,,,,,,,,,
303,PT03M52.00S,2026-01-22T01:59:08.9Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,51,58,2026-01-22T01:59:12Z,2960000,False,,,0,,J. Duren REBOUND (Off:2 Def:4),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Mid-Range,8-16 Right,,,,,,,,,,302.0,6.0,4.0,2.0,,,,,,
304,PT03M50.00S,2026-01-22T01:59:11.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,6.389618922470433,4.901960784313726,1610612765,51,58,2026-01-22T01:59:17Z,2970000,False,225.0,8.0,1,left,MISS D. Robinson 3PT,[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,
305,PT03M45.00S,2026-01-22T01:59:16.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,51,58,2026-01-22T01:59:17Z,2980000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612740.0,NOP,,,,,,,,Bey,S. Bey,Right Corner 3,24+ Right,,,,,,,,,,304.0,1.0,1.0,0.0,,,,,,
306,PT03M37.00S,2026-01-22T01:59:27.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612740,51,58,2026-01-22T01:59:35Z,2990000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Queen 2 FT),"[1631093, 1642852]",1610612765.0,DET,shooting,,,,,,101283.0,Ivey,J. Ivey,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Queen,1642852.0
308,PT03M37.00S,2026-01-22T01:59:52.5Z,2,REGULAR,freethrow,1 of 2,[],1642852,,,1610612740,52,58,2026-01-22T02:00:13Z,3010000,False,,,0,,D. Queen Free Throw 1 of 2 (5 PTS),[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,,,,Made,5.0,,,,,,,,,,,,,,,,
309,PT03M37.00S,2026-01-22T01:59:53.7Z,2,REGULAR,substitution,out,[],1629673,,,1610612740,52,58,2026-01-22T02:00:02Z,3020000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,
310,PT03M37.00S,2026-01-22T01:59:53.7Z,2,REGULAR,substitution,in,[],1642847,,,1610612740,52,58,2026-01-22T02:00:02Z,3030000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,
311,PT03M37.00S,2026-01-22T01:59:52.5Z,2,REGULAR,freethrow,2 of 2,[],1642852,,,1610612740,52,58,2026-01-22T02:00:13Z,3040000,False,,,0,,MISS D. Queen Free Throw 2 of 2,[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,,,,Missed,,,,,,,,,,,,,,,,,
312,PT03M35.00S,2026-01-22T01:59:54.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,58,2026-01-22T02:00:13Z,3050000,False,,,0,,J. Duren REBOUND (Off:2 Def:5),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,,,,,,,,,,,,311.0,7.0,5.0,2.0,,,,,,
313,PT03M23.00S,2026-01-22T02:00:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,6.521024967148489,46.81372549019608,1610612765,52,58,2026-01-22T02:00:29Z,3060000,False,16.0,9.0,1,left,MISS D. Robinson driving Layup,[1629130],1610612765.0,DET,driving,,,,,,,Robinson,D. Robinson,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,
314,PT03M20.00S,2026-01-22T02:00:25.5Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,52,58,2026-01-22T02:00:25Z,3070000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,,,,,Matković,K. Matković,Restricted Area,0-8 Center,,,,,,,,,,313.0,1.0,1.0,0.0,,,,,,
315,PT03M16.00S,2026-01-22T02:00:31.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,72.61826544021025,18.627450980392158,1610612740,52,58,2026-01-22T02:00:38Z,3080000,False,-157.0,205.0,1,right,MISS T. Murphy III 25' running 3PT,[1630530],1610612740.0,NOP,running,,,,,,,Murphy III,T. Murphy III,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,
316,PT03M13.00S,2026-01-22T02:00:34.2Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,52,58,2026-01-22T02:00:38Z,3090000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,Above the Break 3,24+ Left Center,,,,,,,,,,315.0,5.0,4.0,1.0,,,,,,
317,PT03M10.00S,2026-01-22T02:00:39.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631105,12.171484888304862,49.01960784313725,1610612765,52,58,2026-01-22T02:34:12Z,3100000,False,5.0,62.0,1,left,MISS J. Duren 6' running pullup Shot,[1631105],1610612765.0,DET,running pullup,,,,,,,Duren,J. Duren,In The Paint (Non-RA),0-8 Center,6.21,Missed,,,,,,,,,,,,,,,,,
318,PT03M08.00S,2026-01-22T02:00:41.6Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,52,58,2026-01-22T02:34:12Z,3110000,False,,,0,,J. Duren REBOUND (Off:3 Def:5),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,In The Paint (Non-RA),0-8 Center,,,,,,,,,,317.0,8.0,5.0,3.0,,,,,,
319,PT03M04.00S,2026-01-22T02:00:44.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,34.37910643889619,51.225490196078425,1610612765,52,58,2026-01-22T02:34:43Z,3120000,False,-6.0,271.0,1,left,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,
320,PT03M01.00S,2026-01-22T02:00:47.1Z,2,REGULAR,rebound,offensive,[],1629130,,,1610612765,52,58,2026-01-22T02:34:43Z,3130000,False,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Above the Break 3,24+ Center,,,,,,,,,,319.0,3.0,2.0,1.0,,,,,,
321,PT02M59.00S,2026-01-22T02:00:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,9.806176084099869,47.794117647058826,1610612765,52,58,2026-01-22T02:34:51Z,3140000,False,11.0,40.0,1,left,MISS J. Duren driving Layup - blocked,"[1631105, 1642852]",1610612765.0,DET,driving,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,Queen,1642852.0,,,,
322,PT02M59.00S,2026-01-22T02:00:50.3Z,2,REGULAR,block,,[],1642852,,,1610612765,52,58,2026-01-22T02:01:14Z,3150000,False,,,0,,D. Queen BLOCK (1 BLK),[1642852],1610612740.0,NOP,,,,,,,,Queen,D. Queen,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
323,PT02M57.00S,2026-01-22T02:00:52.3Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,52,58,2026-01-22T02:34:51Z,3160000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,,,,,Matković,K. Matković,Restricted Area,0-8 Center,,,,,,,,,,321.0,2.0,2.0,0.0,,,,,,
324,PT02M53.00S,2026-01-22T02:00:59.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612740,52,58,2026-01-22T02:01:20Z,3170000,False,,,0,,J. Ivey shooting personal FOUL (3 PF) (Fears 2 FT),"[1631093, 1642847]",1610612765.0,DET,shooting,,,,,,1628168.0,Ivey,J. Ivey,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Fears,1642847.0
326,PT02M53.00S,2026-01-22T02:01:28.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642847,,,1610612740,53,58,2026-01-22T02:01:28Z,3190000,False,,,0,,J. Fears Free Throw 1 of 2 (3 PTS),[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,,,,Made,3.0,,,,,,,,,,,,,,,,
327,PT02M53.00S,2026-01-22T02:01:29.8Z,2,REGULAR,substitution,out,[],1631093,,,1610612740,53,58,2026-01-22T02:01:38Z,3200000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,
328,PT02M53.00S,2026-01-22T02:01:29.8Z,2,REGULAR,substitution,in,[],1631204,,,1610612740,53,58,2026-01-22T02:01:38Z,3210000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,
329,PT02M53.00S,2026-01-22T02:01:51.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642847,,,1610612740,54,58,2026-01-22T02:01:51Z,3220000,False,,,0,,J. Fears Free Throw 2 of 2 (4 PTS),[1642847],1610612740.0,NOP,,,,,,,,Fears,J. Fears,,,,Made,4.0,,,,,,,,,,,,,,,,
330,PT02M46.00S,2026-01-22T02:02:03.9Z,2,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612765,54,58,2026-01-22T02:02:12Z,3230000,False,,,0,,K. Matković shooting personal FOUL (3 PF) (Thompson 2 FT),"[1631255, 1641709]",1610612740.0,NOP,shooting,,,,,,1628171.0,Matković,K. Matković,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Thompson,1641709.0
332,PT02M46.00S,2026-01-22T02:02:27.5Z,2,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,54,59,2026-01-22T02:02:27Z,3250000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,,,,Made,7.0,,,,,,,,,,,,,,,,
333,PT02M46.00S,2026-01-22T02:02:37.9Z,2,REGULAR,substitution,out,[],1631255,,,1610612765,54,59,2026-01-22T02:02:43Z,3260000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,
334,PT02M46.00S,2026-01-22T02:02:37.9Z,2,REGULAR,substitution,in,[],1642274,,,1610612765,54,59,2026-01-22T02:02:43Z,3270000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,
335,PT02M46.00S,2026-01-22T02:02:52.4Z,2,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,54,60,2026-01-22T02:02:52Z,3280000,False,,,0,,A. Thompson Free Throw 2 of 2 (8 PTS),[1641709],1610612765.0,DET,,,,,,,,Thompson,A. Thompson,,,,Made,8.0,,,,,,,,,,,,,,,,
336,PT02M31.00S,2026-01-22T02:03:08.7Z,2,REGULAR,turnover,lost ball,[],1630180,,,1610612740,54,60,2026-01-22T02:03:14Z,3290000,False,,,0,,S. Bey lost ball TURNOVER (2 TO),"[1630180, 1631105]",1610612740.0,NOP,,,,,,,,Bey,S. Bey,Restricted Area,0-8 Center,,,,,,,2.0,Duren,1631105.0,,,,,,,,,,
337,PT02M31.00S,2026-01-22T02:03:08.7Z,2,REGULAR,steal,,[],1631105,,,1610612765,54,60,2026-01-22T02:03:10Z,3300000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,,,,,Duren,J. Duren,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
338,PT02M22.00S,2026-01-22T02:03:17.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,32.14520367936925,48.03921568627451,1610612765,54,63,2026-01-22T02:03:23Z,3310000,False,10.0,250.0,1,left,D. Robinson 24' 3PT  (6 PTS) (M. Sasser 3 AST),"[1629130, 1631204]",1610612765.0,DET,,,,,,,,Robinson,D. Robinson,Above the Break 3,24+ Center,24.99,Made,6.0,M. Sasser,1631204.0,3.0,,,,,,,,,,,,,
340,PT02M06.00S,2026-01-22T02:03:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.85479632063075,52.20588235294118,1610612740,56,63,2026-01-22T02:03:38Z,3330000,False,11.0,15.0,1,right,J. Fears driving Layup (6 PTS),[1642847],1610612740.0,NOP,driving,,,,,,,Fears,J. Fears,Restricted Area,0-8 Center,1.84,Made,6.0,,,,,,,,,,,,,,,,
341,PT01M54.00S,2026-01-22T02:03:44.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,8.492115637319317,43.872549019607845,1610612765,56,65,2026-01-22T02:03:51Z,3340000,False,31.0,27.0,1,left,D. Robinson driving Layup (8 PTS) (J. Duren 2 AST),"[1629130, 1631105]",1610612765.0,DET,driving,,,,,,,Robinson,D. Robinson,Restricted Area,0-8 Center,4.1,Made,8.0,J. Duren,1631105.0,2.0,,,,,,,,,,,,,
