actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
273,PT05M45.00S,2025-11-25T01:51:42.4Z,2,REGULAR,steal,,[],1642877,,,1610612740,57,38,2025-11-25T01:51:44Z,2700000,False,,,0,,M. Peavy STEAL (2 STL),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
274,PT05M41.00S,2025-11-25T01:51:46.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,5.732588699080158,49.50980392156863,1610612740,59,38,2025-11-25T01:51:52Z,2710000,False,2.0,1.0,1,left,T. Murphy III running alley-oop DUNK (13 PTS) (M. Peavy 1 AST),"[1630530, 1642877]",1610612740.0,NOP,running alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,0.29,,,,,M. Peavy,1642877.0,1.0,,,,
276,PT05M34.00S,2025-11-25T01:51:52.5Z,2,REGULAR,2pt,Jump Shot,[],1629632,82.21090670170827,12.009803921568627,1610612741,59,40,2025-11-25T01:52:07Z,2730000,False,-190.0,115.0,1,right,C. White 22' Jump Shot (4 PTS) (T. Jones 4 AST),"[1629632, 1630200]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left,,,,,,Made,,4.0,22.19,,,,,T. Jones,1630200.0,4.0,,,,
278,PT05M17.00S,2025-11-25T01:52:09.2Z,2,REGULAR,3pt,Jump Shot,[],1630631,26.231931668856767,12.745098039215685,1610612740,59,40,2025-11-25T01:52:14Z,2750000,False,186.0,194.0,1,left,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.9,,,,,,,,,,,
279,PT05M14.00S,2025-11-25T01:52:12.2Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,59,40,2025-11-25T01:52:14Z,2760000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,278.0,,,1.0,1.0,0.0,,,,,,,,
280,PT05M12.00S,2025-11-25T01:52:16.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641763,94.30026281208936,50.73529411764706,1610612741,59,42,2025-11-25T01:52:22Z,2770000,False,4.0,1.0,1,right,J. Phillips running alley-oop DUNK (4 PTS) (T. Jones 5 AST),"[1641763, 1630200]",1610612741.0,CHI,running alley-oop,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,0.39,,,,,T. Jones,1630200.0,5.0,,,,
282,PT05M12.00S,2025-11-25T01:52:40.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,59,42,2025-11-25T01:52:40Z,2790000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M12.00S,2025-11-25T01:54:03.2Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,59,42,2025-11-25T01:55:02Z,2800000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M12.00S,2025-11-25T01:54:03.2Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,59,42,2025-11-25T01:55:02Z,2810000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M12.00S,2025-11-25T01:54:03.2Z,2,REGULAR,substitution,out,[],1630581,,,1610612740,59,42,2025-11-25T01:55:02Z,2820000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M12.00S,2025-11-25T01:54:03.2Z,2,REGULAR,substitution,out,[],1641763,,,1610612740,59,42,2025-11-25T01:55:02Z,2830000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M12.00S,2025-11-25T01:54:03.2Z,2,REGULAR,substitution,in,[],1642847,,,1610612740,59,42,2025-11-25T01:55:02Z,2840000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M12.00S,2025-11-25T01:54:03.2Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,59,42,2025-11-25T01:55:02Z,2850000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M12.00S,2025-11-25T01:54:03.2Z,2,REGULAR,substitution,in,[],1630245,,,1610612740,59,42,2025-11-25T01:55:02Z,2860000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M12.00S,2025-11-25T01:54:03.2Z,2,REGULAR,substitution,in,[],1641824,,,1610612740,59,42,2025-11-25T01:55:02Z,2870000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M55.00S,2025-11-25T01:55:27.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,20.318659658344284,57.35294117647059,1610612740,59,42,2025-11-25T01:55:35Z,2880000,False,-37.0,138.0,1,left,MISS D. Queen 14' turnaround fadeaway Shot,[1642852],1610612740.0,NOP,turnaround fadeaway,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,14.33,,,,,,,,,,,
292,PT04M51.00S,2025-11-25T01:55:31.7Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,59,42,2025-11-25T01:55:35Z,2890000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,291.0,,,2.0,2.0,0.0,,,,,,,,
293,PT04M45.00S,2025-11-25T01:55:37.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,93.51182654402102,52.20588235294118,1610612741,59,44,2025-11-25T04:53:14Z,2900000,False,11.0,8.0,1,right,A. Dosunmu running finger roll Layup (6 PTS) (T. Jones 6 AST),"[1630245, 1630200]",1610612741.0,CHI,running finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.39,,,,,T. Jones,1630200.0,6.0,,,,
295,PT04M39.00S,2025-11-25T01:55:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642877,4.681340341655716,45.83333333333333,1610612740,59,44,2025-11-25T01:55:54Z,2920000,False,21.0,-8.0,1,left,MISS M. Peavy cutting Layup - blocked,"[1642877, 1641824]",1610612740.0,NOP,cutting,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.25,,,,,,,,,,Buzelis,1641824.0
296,PT04M39.00S,2025-11-25T01:55:42.9Z,2,REGULAR,block,,[],1641824,,,1610612740,59,44,2025-11-25T01:55:45Z,2930000,False,,,0,,M. Buzelis BLOCK (2 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT04M36.00S,2025-11-25T01:55:45.9Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612741,59,44,2025-11-25T01:55:54Z,2940000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,295.0,,,1.0,1.0,0.0,,,,,,,,
298,PT04M34.00S,2025-11-25T01:55:48.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,66.96780551905388,49.754901960784316,1610612741,59,47,2025-11-25T01:56:09Z,2950000,False,-1.0,258.0,1,right,C. White 25' 3PT running (7 PTS) (T. Jones 7 AST),"[1629632, 1630200]",1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,Made,,7.0,25.8,,,,,T. Jones,1630200.0,7.0,,,,
300,PT04M33.00S,2025-11-25T01:56:17.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,59,47,2025-11-25T01:56:17Z,2970000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M33.00S,2025-11-25T01:56:36.7Z,2,REGULAR,substitution,out,[],1642877,,,1610612740,59,47,2025-11-25T01:57:24Z,2980000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M33.00S,2025-11-25T01:56:36.7Z,2,REGULAR,substitution,out,[],1642852,,,1610612740,59,47,2025-11-25T01:57:24Z,2990000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M33.00S,2025-11-25T01:56:36.7Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,59,47,2025-11-25T01:57:24Z,3000000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M33.00S,2025-11-25T01:56:36.7Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,59,47,2025-11-25T01:57:24Z,3010000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M14.00S,2025-11-25T01:57:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.1268068331143235,52.450980392156865,1610612740,59,47,2025-11-25T01:57:39Z,3020000,False,-12.0,5.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.33,,,,,,,,,,,
306,PT04M10.00S,2025-11-25T01:57:37.9Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,59,47,2025-11-25T01:57:39Z,3030000,False,,,0,,Y. Missi REBOUND (Off:5 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,305.0,,,7.0,2.0,5.0,,,,,,,,
307,PT04M10.00S,2025-11-25T01:57:37.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,5.590000152587891,50.0,1610612740,59,47,2025-11-25T01:57:41Z,3040000,False,0.0,0.0,1,left,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
308,PT04M10.00S,2025-11-25T01:57:37.8Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,59,47,2025-11-25T01:57:41Z,3050000,False,,,0,,Y. Missi REBOUND (Off:6 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,307.0,,,8.0,2.0,6.0,,,,,,,,
309,PT04M08.00S,2025-11-25T01:57:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,5.590000152587891,50.0,1610612740,61,47,2025-11-25T01:57:39Z,3060000,False,0.0,0.0,1,left,Y. Missi tip Layup (10 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,,,,Made,,10.0,0.0,,,,,,,,,,,
310,PT04M04.00S,2025-11-25T01:57:44.0Z,2,REGULAR,3pt,Jump Shot,[],1641824,80.1084099868594,6.862745098039216,1610612741,61,47,2025-11-25T01:57:48Z,3070000,False,-216.0,134.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.42,,,,,,,,,,,
311,PT04M02.00S,2025-11-25T01:57:46.3Z,2,REGULAR,rebound,offensive,[],1630200,,,1610612741,61,47,2025-11-25T01:57:46Z,3080000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,310.0,,,2.0,1.0,1.0,,,,,,,,
312,PT03M56.00S,2025-11-25T01:57:52.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,92.9862023653088,4.6568627450980395,1610612741,61,50,2025-11-25T01:57:57Z,3090000,False,-227.0,13.0,1,right,M. Buzelis 3PT  (10 PTS) (T. Jones 8 AST),"[1641824, 1630200]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,Made,,10.0,22.71,,,,,T. Jones,1630200.0,8.0,,,,
314,PT03M41.00S,2025-11-25T01:58:06.5Z,2,REGULAR,3pt,Jump Shot,[],1642847,29.38567674113009,72.79411764705883,1610612740,61,50,2025-11-25T02:10:22Z,3110000,False,-114.0,224.0,1,left,MISS J. Fears 25' pullup 3PT,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.11,,,,,,,,,,,
315,PT03M39.00S,2025-11-25T01:58:08.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,61,50,2025-11-25T01:58:10Z,3120000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,314.0,,,2.0,2.0,0.0,,,,,,,,
316,PT03M28.00S,2025-11-25T01:58:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.1688567674113,52.450980392156865,1610612741,61,52,2025-11-25T02:11:23Z,3130000,False,12.0,2.0,1,right,A. Dosunmu driving finger roll Layup (8 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,1.25,,,,,,,,,,,
317,PT03M05.00S,2025-11-25T01:58:42.6Z,2,REGULAR,2pt,Jump Shot,[],1642847,10.988830486202366,33.82352941176471,1610612740,63,52,2025-11-25T01:58:48Z,3140000,False,81.0,51.0,1,left,J. Fears 9' pullup bank Jump Shot (5 PTS),[1642847],1610612740.0,NOP,pullup bank,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,,,,,,Made,,5.0,9.55,,,,,,,,,,,
318,PT02M57.00S,2025-11-25T01:58:51.0Z,2,REGULAR,3pt,Jump Shot,[],1630188,67.36202365308804,35.049019607843135,1610612741,63,55,2025-11-25T01:58:55Z,3150000,False,-75.0,254.0,1,right,J. Smith 26' 3PT  (6 PTS) (C. White 2 AST),"[1630188, 1629632]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,Made,,6.0,26.51,,,,,C. White,1629632.0,2.0,,,,
320,PT02M42.00S,2025-11-25T01:59:05.6Z,2,REGULAR,3pt,Jump Shot,[],1631121,15.850854139290407,96.07843137254902,1610612740,66,55,2025-11-25T01:59:10Z,3170000,False,-230.0,96.0,1,left,B. McGowens 24' 3PT  (11 PTS) (J. Fears 1 AST),"[1631121, 1642847]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,11.0,24.98,,,,,J. Fears,1642847.0,1.0,,,,
322,PT02M34.00S,2025-11-25T01:59:14.3Z,2,REGULAR,3pt,Jump Shot,[],1629632,72.22404730617609,80.14705882352942,1610612741,66,55,2025-11-25T01:59:19Z,3190000,False,151.0,209.0,1,right,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.73,,,,,,,,,,,
323,PT02M31.00S,2025-11-25T01:59:16.7Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612740,66,55,2025-11-25T01:59:16Z,3200000,False,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,322.0,,,4.0,4.0,0.0,,,,,,,,
324,PT02M25.00S,2025-11-25T01:59:26.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641824,,,1610612740,66,55,2025-11-25T01:59:33Z,3210000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Williamson 2 FT),"[1641824, 1629627]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,201246.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
326,PT02M25.00S,2025-11-25T01:59:53.1Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,67,55,2025-11-25T01:59:53Z,3230000,False,,,0,,Z. Williamson Free Throw 1 of 2 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
327,PT02M25.00S,2025-11-25T01:59:53.9Z,2,REGULAR,substitution,out,[],1631121,,,1610612740,67,55,2025-11-25T02:00:23Z,3240000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M25.00S,2025-11-25T01:59:53.9Z,2,REGULAR,substitution,out,[],1641824,,,1610612740,67,55,2025-11-25T02:00:23Z,3250000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M25.00S,2025-11-25T01:59:53.9Z,2,REGULAR,substitution,out,[],1630200,,,1610612740,67,55,2025-11-25T02:00:23Z,3260000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M25.00S,2025-11-25T01:59:53.9Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,67,55,2025-11-25T02:00:23Z,3270000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M25.00S,2025-11-25T01:59:53.9Z,2,REGULAR,substitution,in,[],1630172,,,1610612740,67,55,2025-11-25T02:00:23Z,3280000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M25.00S,2025-11-25T01:59:53.9Z,2,REGULAR,substitution,in,[],1630581,,,1610612740,67,55,2025-11-25T02:00:23Z,3290000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M25.00S,2025-11-25T02:00:25.3Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,68,55,2025-11-25T02:00:25Z,3300000,False,,,0,,Z. Williamson Free Throw 2 of 2 (11 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
334,PT02M11.00S,2025-11-25T02:00:31.3Z,2,REGULAR,3pt,Jump Shot,[],1630581,68.54467805519053,28.431372549019606,1610612741,68,58,2025-11-25T02:00:37Z,3310000,False,-108.0,243.0,1,right,J. Giddey 26' 3PT  (11 PTS) (C. White 3 AST),"[1630581, 1629632]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,11.0,26.6,,,,,C. White,1629632.0,3.0,,,,
336,PT01M57.00S,2025-11-25T02:00:45.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,5.995400788436268,43.38235294117647,1610612740,68,58,2025-11-25T02:00:49Z,3330000,False,33.0,4.0,1,left,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.33,,,,,,,,,,,
338,PT01M54.00S,2025-11-25T02:00:48.2Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,68,58,2025-11-25T02:00:49Z,3350000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,336.0,,,3.0,3.0,0.0,,,,,,,,
339,PT01M46.00S,2025-11-25T02:00:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,91.14651773981603,48.529411764705884,1610612741,68,58,2025-11-25T02:01:01Z,3360000,False,-7.0,31.0,1,right,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1642274]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.16,,,,,,,,,,Missi,1642274.0
340,PT01M46.00S,2025-11-25T02:00:56.5Z,2,REGULAR,block,,[],1642274,,,1610612741,68,58,2025-11-25T02:00:59Z,3370000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT01M46.00S,2025-11-25T02:00:56.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,68,58,2025-11-25T02:01:01Z,3380000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,339.0,,,,,,,,,,,,,
343,PT01M46.00S,2025-11-25T02:01:03.8Z,2,REGULAR,substitution,out,[],1642847,,,1610612741,68,58,2025-11-25T02:01:19Z,3400000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M46.00S,2025-11-25T02:01:03.8Z,2,REGULAR,substitution,in,[],1630631,,,1610612741,68,58,2025-11-25T02:01:19Z,3410000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M33.00S,2025-11-25T02:01:35.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629632,90.62089356110381,57.84313725490197,1610612741,68,58,2025-11-25T02:16:05Z,3420000,False,39.0,36.0,1,right,MISS C. White driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.3,,,,,,,,,,,
346,PT01M31.00S,2025-11-25T02:01:37.1Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,68,58,2025-11-25T02:01:38Z,3430000,False,,,0,,Y. Missi REBOUND (Off:6 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,345.0,,,9.0,3.0,6.0,,,,,,,,
347,PT01M26.00S,2025-11-25T02:01:47.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612740,68,58,2025-11-25T02:02:00Z,3440000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630188, 1629627]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,2003.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
349,PT01M26.00S,2025-11-25T02:02:29.3Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,69,58,2025-11-25T02:02:29Z,3460000,False,,,0,,Z. Williamson Free Throw 1 of 2 (12 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
350,PT01M26.00S,2025-11-25T02:02:30.2Z,2,REGULAR,substitution,out,[],1630188,,,1610612740,69,58,2025-11-25T02:02:36Z,3470000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M26.00S,2025-11-25T02:02:30.2Z,2,REGULAR,substitution,in,[],1641824,,,1610612740,69,58,2025-11-25T02:02:36Z,3480000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M26.00S,2025-11-25T02:02:49.6Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,70,58,2025-11-25T02:02:49Z,3490000,False,,,0,,Z. Williamson Free Throw 2 of 2 (13 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
353,PT01M15.00S,2025-11-25T02:03:04.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,67.23061760840999,50.49019607843137,1610612741,70,58,2025-11-25T02:03:14Z,3500000,False,2.0,256.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.55,,,,,,,,,,,
354,PT01M13.00S,2025-11-25T02:03:06.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,70,58,2025-11-25T02:03:14Z,3510000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,353.0,,,,,,,,,,,,,
356,PT01M03.00S,2025-11-25T02:03:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630530,5.338370565045992,96.56862745098039,1610612740,70,58,2025-11-25T02:17:09Z,3530000,False,-233.0,-2.0,1,left,MISS T. Murphy III step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.28,,,,,,,,,,,
357,PT00M59.30S,2025-11-25T02:03:32.6Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,70,58,2025-11-25T02:03:32Z,3540000,False,,,0,,Y. Missi REBOUND (Off:7 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,,,,,356.0,,,10.0,3.0,7.0,,,,,,,,
