actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
257,PT08M59.00S,2026-01-03T01:52:02.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641712,27.020367936925098,19.607843137254903,1610612757,41,40,2026-01-03T01:52:07Z,2550000,False,152.0,201.0,1,left,R. Rupert 25' 3PT  (3 PTS) (D. Avdija 4 AST),"[1641712, 1630166]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,25.24,Made,,,,,,,3.0,,,,,,,,,D. Avdija,1630166.0,4.0
259,PT08M39.00S,2026-01-03T01:52:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.32917214191852,54.90196078431373,1610612740,41,40,2026-01-03T01:56:15Z,2570000,False,25.0,20.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
260,PT08M39.00S,2026-01-03T01:52:22.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,41,40,2026-01-03T01:52:29Z,2580000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,259.0,,,,,,,,,,,,,,,
263,PT08M28.00S,2026-01-03T01:53:14.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,91.01511169513797,54.90196078431373,1610612740,41,40,2026-01-03T01:53:19Z,2610000,False,25.0,32.0,1,right,MISS Y. Missi driving Layup,[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
264,PT08M26.00S,2026-01-03T01:53:16.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,41,40,2026-01-03T01:53:19Z,2620000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,263.0,2.0,1.0,1.0,,,,,,,,,,,,
265,PT08M17.00S,2026-01-03T01:53:26.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,7.5722733245729295,46.07843137254902,1610612757,41,42,2026-01-03T01:53:31Z,2630000,False,20.0,19.0,1,left,D. Clingan driving DUNK (3 PTS),[1642270],1610612757.0,POR,driving,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,3.0,,,,,,,,,,,
267,PT08M02.00S,2026-01-03T01:53:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.93495400788436,50.49019607843137,1610612740,43,42,2026-01-03T01:53:44Z,2650000,False,2.0,23.0,1,right,Z. Williamson driving Layup (14 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,14.0,,,,,,,,,,,
268,PT07M41.00S,2026-01-03T01:54:01.0Z,2,REGULAR,3pt,Jump Shot,[],1630166,32.276609724047304,63.23529411764706,1610612757,43,45,2026-01-03T01:54:05Z,2660000,False,-66.0,251.0,1,left,D. Avdija 25' 3PT step back (20 PTS),[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.95,Made,,,,,,,20.0,,,,,,,,,,,
270,PT07M31.00S,2026-01-03T01:54:11.9Z,2,REGULAR,2pt,Jump Shot,[],1642847,78.26872536136662,56.86274509803921,1610612740,45,45,2026-01-03T01:58:10Z,2680000,False,34.0,152.0,1,right,J. Fears 15' driving floating Jump Shot (6 PTS),[1642847],1610612740.0,NOP,driving floating,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,15.56,Made,,,,,,,6.0,,,,,,,,,,,
271,PT07M03.00S,2026-01-03T01:54:39.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631321,10.85742444152431,57.107843137254896,1610612757,45,45,2026-01-03T01:54:44Z,2690000,False,-36.0,50.0,1,left,MISS S. Cissoko 6' driving Layup,[1631321],1610612757.0,POR,driving,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
272,PT07M01.00S,2026-01-03T01:54:41.7Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,45,45,2026-01-03T01:54:44Z,2700000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,
273,PT06M57.00S,2026-01-03T01:54:46.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629627,92.72339027595268,46.568627450980394,1610612740,47,45,2026-01-03T02:00:23Z,2710000,False,-17.0,16.0,1,right,Z. Williamson running DUNK (16 PTS) (M. Peavy 2 AST),"[1629627, 1642877]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,16.0,,,,,,,,,M. Peavy,1642877.0,2.0
275,PT06M40.00S,2026-01-03T01:55:05.0Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612757,47,45,2026-01-03T01:55:10Z,2730000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1642274]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,Missi,1642274.0,,,,,,,,
276,PT06M40.00S,2026-01-03T01:55:05.0Z,2,REGULAR,steal,,[],1642274,,,1610612740,47,45,2026-01-03T01:55:07Z,2740000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT06M30.00S,2026-01-03T01:55:14.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642847,78.26872536136662,48.77450980392157,1610612740,49,45,2026-01-03T01:55:18Z,2750000,False,-6.0,152.0,1,right,J. Fears 15' pullup Jump Shot (8 PTS),[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,15.19,Made,,,,,,,8.0,,,,,,,,,,,
278,PT06M29.00S,2026-01-03T01:55:20.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,49,45,2026-01-03T01:55:20Z,2760000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,out,[],1629627,,,1610612757,49,45,2026-01-03T01:58:12Z,2770000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,out,[],1642274,,,1610612757,49,45,2026-01-03T01:58:12Z,2780000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,out,[],1641722,,,1610612757,49,45,2026-01-03T01:58:12Z,2790000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,out,[],1630166,,,1610612757,49,45,2026-01-03T01:58:12Z,2800000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,out,[],1641712,,,1610612757,49,45,2026-01-03T01:58:12Z,2810000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,49,45,2026-01-03T01:58:12Z,2820000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,out,[],1631321,,,1610612757,49,45,2026-01-03T01:58:12Z,2830000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,in,[],1629673,,,1610612757,49,45,2026-01-03T01:58:12Z,2840000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,in,[],1631255,,,1610612757,49,45,2026-01-03T01:58:12Z,2850000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,in,[],1626172,,,1610612757,49,45,2026-01-03T01:58:12Z,2860000,False,,,0,,SUB in: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,49,45,2026-01-03T01:58:12Z,2870000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,in,[],1629057,,,1610612757,49,45,2026-01-03T01:58:12Z,2880000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,49,45,2026-01-03T01:58:12Z,2890000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT06M29.00S,2026-01-03T01:55:52.2Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,49,45,2026-01-03T01:58:12Z,2900000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT06M14.00S,2026-01-03T01:58:27.5Z,2,REGULAR,2pt,Jump Shot,[],1631101,20.71287779237845,63.970588235294116,1610612757,49,45,2026-01-03T01:58:32Z,2910000,False,-70.0,142.0,1,left,MISS S. Sharpe 15' fadeaway Shot,[1631101],1610612757.0,POR,fadeaway,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,15.85,Missed,,,,,,,,,,,,,,,,,,
294,PT06M12.00S,2026-01-03T01:58:29.5Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,49,45,2026-01-03T01:58:32Z,2920000,False,,,0,,J. Fears REBOUND (Off:0 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,,,,,293.0,2.0,2.0,0.0,,,,,,,,,,,,
295,PT06M07.00S,2026-01-03T01:58:33.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631255,92.59198423127464,50.73529411764706,1610612740,51,45,2026-01-03T01:58:39Z,2930000,False,4.0,17.0,1,right,K. Matković running alley-oop DUNK (12 PTS) (J. Fears 2 AST),"[1631255, 1642847]",1610612740.0,NOP,running alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,12.0,,,,,,,,,J. Fears,1642847.0,2.0
297,PT05M55.00S,2026-01-03T01:58:45.4Z,2,REGULAR,3pt,Jump Shot,[],1631126,32.40801576872536,56.86274509803921,1610612757,51,45,2026-01-03T02:00:17Z,2950000,False,-34.0,252.0,1,left,MISS C. Love 25' pullup 3PT,[1631126],1610612757.0,POR,pullup,,,Love,C. Love,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
298,PT05M54.00S,2026-01-03T01:58:46.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,51,45,2026-01-03T01:59:06Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Center,,,,,297.0,,,,,,,,,,,,,,,
300,PT05M43.00S,2026-01-03T01:59:05.2Z,2,REGULAR,3pt,Jump Shot,[],1642877,69.99014454664915,25.245098039215684,1610612740,51,45,2026-01-03T01:59:13Z,2980000,False,-124.0,230.0,1,right,MISS M. Peavy 26' 3PT,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
301,PT05M39.00S,2026-01-03T01:59:09.1Z,2,REGULAR,rebound,offensive,[],1629673,,,1610612740,51,45,2026-01-03T01:59:09Z,2990000,False,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,300.0,1.0,0.0,1.0,,,,,,,,,,,,
302,PT05M35.00S,2026-01-03T01:59:12.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642847,79.58278580814718,61.51960784313726,1610612740,51,45,2026-01-03T01:59:34Z,3000000,False,58.0,139.0,1,right,MISS J. Fears 15' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,15.08,Missed,,,,,,,,,,,,,,,,,,
303,PT05M32.00S,2026-01-03T01:59:15.9Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,51,45,2026-01-03T01:59:20Z,3010000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Center,,,,,302.0,4.0,3.0,1.0,,,,,,,,,,,,
304,PT05M25.00S,2026-01-03T01:59:24.4Z,2,REGULAR,foul,personal,['2freethrow'],1642877,,,1610612757,51,45,2026-01-03T01:59:38Z,3020000,False,,,0,,M. Peavy shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1642877, 1631101]",1610612740.0,NOP,shooting,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,2.0,0.0,Sharpe,1631101.0,,,
306,PT05M25.00S,2026-01-03T01:59:53.1Z,2,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,51,46,2026-01-03T01:59:53Z,3040000,False,,,0,,S. Sharpe Free Throw 1 of 2 (8 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
307,PT05M25.00S,2026-01-03T01:59:54.8Z,2,REGULAR,substitution,out,[],1631126,,,1610612757,51,46,2026-01-03T02:00:00Z,3050000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT05M25.00S,2026-01-03T01:59:54.8Z,2,REGULAR,substitution,in,[],1631321,,,1610612757,51,46,2026-01-03T02:00:00Z,3060000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT05M25.00S,2026-01-03T02:00:11.2Z,2,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,51,47,2026-01-03T02:00:11Z,3070000,False,,,0,,S. Sharpe Free Throw 2 of 2 (9 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
310,PT05M14.00S,2026-01-03T02:00:23.8Z,2,REGULAR,turnover,bad pass,[],1642847,,,1610612740,51,47,2026-01-03T02:00:32Z,3080000,False,,,0,,J. Fears bad pass TURNOVER (1 TO),"[1642847, 1631200]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,Murray,1631200.0,,,,,,,,
311,PT05M14.00S,2026-01-03T02:00:23.8Z,2,REGULAR,steal,,[],1631200,,,1610612757,51,47,2026-01-03T02:00:32Z,3090000,False,,,0,,K. Murray STEAL (2 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
312,PT05M09.00S,2026-01-03T02:00:29.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,9.149145860709593,50.73529411764706,1610612757,51,49,2026-01-03T02:00:37Z,3100000,False,-4.0,34.0,1,left,S. Sharpe running DUNK (11 PTS) (R. Williams III 1 AST),"[1631101, 1629057]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,,,11.0,,,,,,,,,R. Williams III,1629057.0,1.0
314,PT04M56.00S,2026-01-03T02:01:05.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,51,49,2026-01-03T02:01:05Z,3120000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT04M47.00S,2026-01-03T02:02:31.5Z,2,REGULAR,foul,personal,[],1631200,,,1610612740,51,49,2026-01-03T02:02:42Z,3130000,False,,,0,,K. Murray personal FOUL (2 PF),"[1631200, 1629673]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1627539.0,2.0,0.0,Poole,1629673.0,,,
317,PT04M45.00S,2026-01-03T02:02:53.8Z,2,REGULAR,foul,personal,[],1631200,,,1610612740,51,49,2026-01-03T02:03:09Z,3150000,False,,,0,,K. Murray personal FOUL (3 PF),"[1631200, 1629673]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627534.0,3.0,0.0,Poole,1629673.0,,,
319,PT04M39.00S,2026-01-03T02:03:30.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,69.72733245729303,22.058823529411764,1610612740,51,49,2026-01-03T02:03:36Z,3170000,False,-140.0,232.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
320,PT04M37.00S,2026-01-03T02:03:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,51,49,2026-01-03T02:03:36Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,319.0,,,,,,,,,,,,,,,
322,PT04M29.00S,2026-01-03T02:03:54.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,70.12155059132719,27.205882352941174,1610612740,51,49,2026-01-03T02:04:00Z,3200000,False,-114.0,228.0,1,right,MISS J. Poole 25' pullup 3PT - blocked,"[1629673, 1641739]",1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.53,Missed,Camara,1641739.0,,,,,,,,,,,,,,,,
360,PT04M29.00S,2026-01-03T02:03:54.9Z,2,REGULAR,block,,[],1641739,,,1610612740,51,49,2026-01-03T02:08:02Z,3205000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
323,PT04M26.00S,2026-01-03T02:03:57.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,51,49,2026-01-03T02:04:00Z,3210000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,322.0,3.0,2.0,1.0,,,,,,,,,,,,
324,PT04M19.00S,2026-01-03T02:04:05.1Z,2,REGULAR,foul,personal,['3freethrow'],1629673,,,1610612757,51,49,2026-01-03T02:08:54Z,3220000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Camara 3 FT),"[1629673, 1641739]",1610612740.0,NOP,shooting,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,2004.0,1.0,0.0,Camara,1641739.0,,,
326,PT04M19.00S,2026-01-03T02:04:34.6Z,2,REGULAR,freethrow,1 of 3,[],1641739,,,1610612757,51,49,2026-01-03T02:09:01Z,3240000,False,,,0,,MISS T. Camara Free Throw 1 of 3,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
327,PT04M19.00S,2026-01-03T02:04:34.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,51,49,2026-01-03T02:09:01Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,
328,PT04M19.00S,2026-01-03T02:04:34.6Z,2,REGULAR,freethrow,2 of 3,[],1641739,,,1610612757,51,50,2026-01-03T02:09:01Z,3260000,False,,,0,,T. Camara Free Throw 2 of 3 (4 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
373,PT04M19.00S,2026-01-03T02:05:04.9Z,2,REGULAR,substitution,out,[],1642847,,,1610612757,51,50,2026-01-03T02:09:24Z,3295000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT04M19.00S,2026-01-03T02:05:04.9Z,2,REGULAR,substitution,out,[],1642877,,,1610612757,51,50,2026-01-03T02:09:24Z,3312500,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT04M19.00S,2026-01-03T02:05:04.9Z,2,REGULAR,substitution,out,[],1631321,,,1610612757,51,50,2026-01-03T02:09:24Z,3321250,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT04M19.00S,2026-01-03T02:05:04.9Z,2,REGULAR,substitution,in,[],1631121,,,1610612757,51,50,2026-01-03T02:09:24Z,3325625,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT04M19.00S,2026-01-03T02:05:04.9Z,2,REGULAR,substitution,in,[],1630631,,,1610612757,51,50,2026-01-03T02:09:24Z,3327812,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT04M19.00S,2026-01-03T02:05:04.9Z,2,REGULAR,substitution,in,[],1630166,,,1610612757,51,50,2026-01-03T02:09:24Z,3328906,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT04M19.00S,2026-01-03T02:04:34.6Z,2,REGULAR,freethrow,3 of 3,[],1641739,,,1610612757,51,51,2026-01-03T02:09:01Z,3330000,False,,,0,,T. Camara Free Throw 3 of 3 (5 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
336,PT04M01.00S,2026-01-03T02:05:35.3Z,2,REGULAR,turnover,bad pass,[],1631255,,,1610612740,51,51,2026-01-03T02:05:41Z,3340000,False,,,0,,K. Matković bad pass TURNOVER (2 TO),"[1631255, 1631200]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,2.0,Murray,1631200.0,,,,,,,,
337,PT04M01.00S,2026-01-03T02:05:35.3Z,2,REGULAR,steal,,[],1631200,,,1610612757,51,51,2026-01-03T02:05:37Z,3350000,False,,,0,,K. Murray STEAL (3 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
339,PT03M56.00S,2026-01-03T02:05:59.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,6.652431011826544,5.147058823529411,1610612757,51,51,2026-01-03T02:06:07Z,3370000,False,224.0,10.0,1,left,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,22.45,Missed,,,,,,,,,,,,,,,,,,
340,PT03M48.00S,2026-01-03T02:06:07.2Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,51,51,2026-01-03T02:06:07Z,3380000,False,,,0,,R. Williams III REBOUND (Off:2 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Right Corner 3,24+ Right,,,,,339.0,5.0,3.0,2.0,,,,,,,,,,,,
341,PT03M48.00S,2026-01-03T02:06:06.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629057,5.590000152587891,50.0,1610612757,51,53,2026-01-03T02:11:53Z,3390000,False,0.0,0.0,1,left,R. Williams III tip Layup (2 PTS),[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
342,PT03M38.00S,2026-01-03T02:06:16.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631121,91.01511169513797,65.44117647058823,1610612740,51,53,2026-01-03T02:12:21Z,3400000,False,77.0,32.0,1,right,MISS B. McGowens 8' driving floating Shot,[1631121],1610612740.0,NOP,driving floating,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Right,8.36,Missed,,,,,,,,,,,,,,,,,,
343,PT03M36.00S,2026-01-03T02:06:18.6Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,51,53,2026-01-03T02:06:23Z,3410000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Right,,,,,342.0,3.0,2.0,1.0,,,,,,,,,,,,
