actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
351,PT08M48.00S,2026-03-20T01:24:41.6Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612746,65,61,2026-03-20T01:24:41Z,3490000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT08M48.00S,2026-03-20T01:24:41.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,65,61,2026-03-20T01:24:41Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,
353,PT08M48.00S,2026-03-20T01:25:03.6Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612746,65,62,2026-03-20T01:25:03Z,3510000,False,,,0,,J. Collins Free Throw 2 of 2 (13 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
354,PT08M29.00S,2026-03-20T01:25:24.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,90.09526938239159,45.34313725490196,1610612740,65,62,2026-03-20T01:25:29Z,3520000,False,-23.0,41.0,1,right,MISS Z. Williamson pullup Shot - blocked,"[1629627, 201572]",1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,4.68,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
355,PT08M29.00S,2026-03-20T01:25:24.2Z,3,REGULAR,block,,[],201572,,,1610612740,65,62,2026-03-20T01:25:26Z,3530000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT08M26.00S,2026-03-20T01:25:27.2Z,3,REGULAR,rebound,defensive,[],1641757,,,1610612746,65,62,2026-03-20T01:28:54Z,3540000,False,,,0,,J. Miller REBOUND (Off:0 Def:4),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,354.0,,,,,,4.0,4.0,0.0,,,,,
357,PT08M23.00S,2026-03-20T01:25:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641757,6.258212877792378,45.588235294117645,1610612746,65,62,2026-03-20T01:25:40Z,3550000,False,22.0,6.0,1,left,MISS J. Miller running Layup,[1641757],1610612746.0,LAC,running,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
358,PT08M19.00S,2026-03-20T01:25:34.5Z,3,REGULAR,rebound,offensive,[],1641757,,,1610612746,65,62,2026-03-20T01:25:34Z,3560000,False,,,0,,J. Miller REBOUND (Off:1 Def:4),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,357.0,,,,,,5.0,4.0,1.0,,,,,
359,PT08M05.00S,2026-03-20T01:25:51.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,65,62,2026-03-20T01:26:12Z,3570000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,1630886.0,,,,,,,,,,,,
360,PT07M39.00S,2026-03-20T01:26:32.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630530,72.22404730617609,38.72549019607843,1610612740,65,62,2026-03-20T01:26:37Z,3580000,False,-56.0,209.0,1,right,MISS T. Murphy III 21' pullup Shot,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,21.61,Missed,,,,,,,,,,,,,,,,,,
361,PT07M35.00S,2026-03-20T01:26:36.4Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,65,62,2026-03-20T01:26:36Z,3590000,False,,,0,,Y. Missi REBOUND (Off:1 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Center,,,,,,,360.0,,,,,,7.0,6.0,1.0,,,,,
362,PT07M35.00S,2026-03-20T01:26:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642274,94.40999984741211,50.0,1610612740,67,62,2026-03-20T01:26:36Z,3600000,False,0.0,0.0,1,right,Y. Missi tip Layup (9 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
363,PT07M23.00S,2026-03-20T01:26:54.2Z,3,REGULAR,turnover,lost ball,[],201572,,,1610612746,67,62,2026-03-20T01:27:01Z,3610000,False,,,0,,B. Lopez lost ball TURNOVER (2 TO),"[201572, 1629627]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,Williamson,1629627.0,,
364,PT07M23.00S,2026-03-20T01:26:54.2Z,3,REGULAR,steal,,[],1629627,,,1610612740,67,62,2026-03-20T01:26:58Z,3620000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
365,PT07M23.00S,2026-03-20T01:27:00.2Z,3,REGULAR,foul,personal,[],201572,,,1610612740,67,62,2026-03-20T01:27:07Z,3630000,False,,,0,,B. Lopez personal FOUL (3 PF),"[201572, 1629627]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628953.0,3.0,0.0,Williamson,1629627.0,,,,,,,,
367,PT07M23.00S,2026-03-20T01:27:06.3Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,67,62,2026-03-20T01:27:08Z,3650000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M23.00S,2026-03-20T01:27:06.3Z,3,REGULAR,substitution,in,[],1631255,,,1610612740,67,62,2026-03-20T01:27:08Z,3660000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M11.00S,2026-03-20T01:27:25.9Z,3,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,67,62,2026-03-20T01:27:33Z,3670000,False,,,0,,T. Murphy III bad pass out-of-bounds TURNOVER (3 TO),[1630530],1610612740.0,NOP,bad pass,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,,,1146.0,,,,,,,,3.0,,,,
370,PT06M58.00S,2026-03-20T01:27:43.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641757,6.521024967148489,51.71568627450981,1610612746,67,64,2026-03-20T01:27:50Z,3680000,False,-9.0,9.0,1,left,J. Miller Layup (7 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,1.23,Made,7.0,,,,,,,,,,,,,,,,,
371,PT06M58.00S,2026-03-20T01:27:47.3Z,3,REGULAR,foul,personal,['1freethrow'],1642274,,,1610612746,67,64,2026-03-20T01:27:52Z,3690000,False,,,0,,Y. Missi shooting personal FOUL (3 PF) (Miller 1 FT),"[1642274, 1641757]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,3.0,0.0,Miller,1641757.0,,,,,,,,
373,PT06M58.00S,2026-03-20T01:27:55.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,67,64,2026-03-20T01:27:55Z,3710000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M58.00S,2026-03-20T01:29:54.5Z,3,REGULAR,substitution,out,[],1630529,,,1610612746,67,64,2026-03-20T01:30:14Z,3720000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M58.00S,2026-03-20T01:29:54.5Z,3,REGULAR,substitution,in,[],1642847,,,1610612746,67,64,2026-03-20T01:30:14Z,3730000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M58.00S,2026-03-20T01:30:56.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1641757,,,1610612746,67,65,2026-03-20T01:30:56Z,3740000,False,,,0,,J. Miller Free Throw 1 of 1 (8 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
377,PT06M40.00S,2026-03-20T01:31:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,92.9862023653088,37.99019607843137,1610612740,69,65,2026-03-20T01:32:45Z,3750000,False,-60.0,13.0,1,right,Y. Missi 6' driving reverse Layup (11 PTS) (S. Bey 3 AST),"[1642274, 1630180]",1610612740.0,NOP,driving reverse,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,6.15,Made,11.0,S. Bey,1630180.0,3.0,,,,,,,,,,,,,,
379,PT06M20.00S,2026-03-20T01:31:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,6.389618922470433,57.59803921568627,1610612746,69,65,2026-03-20T01:31:40Z,3770000,False,-38.0,8.0,1,left,MISS D. Jones Jr. cutting Layup,[1627884],1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,,
380,PT06M17.00S,2026-03-20T01:31:38.4Z,3,REGULAR,rebound,offensive,[],1627739,,,1610612746,69,65,2026-03-20T01:31:38Z,3780000,False,,,0,,K. Dunn REBOUND (Off:2 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,379.0,,,,,,4.0,2.0,2.0,,,,,
381,PT06M15.00S,2026-03-20T01:31:39.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201572,30.831143232588698,69.36274509803921,1610612746,69,65,2026-03-20T01:31:43Z,3790000,False,-97.0,237.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
382,PT06M12.00S,2026-03-20T01:31:42.7Z,3,REGULAR,rebound,defensive,[],1631255,,,1610612740,69,65,2026-03-20T01:31:43Z,3800000,False,,,0,,K. Matković REBOUND (Off:1 Def:3),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,,,,,,,381.0,,,,,,4.0,3.0,1.0,,,,,
383,PT06M05.00S,2026-03-20T01:31:50.3Z,3,REGULAR,3pt,Jump Shot,[],1631255,71.17279894875165,21.813725490196077,1610612740,69,65,2026-03-20T01:31:59Z,3810000,False,-141.0,218.0,1,right,MISS K. Matković 26' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
384,PT06M00.00S,2026-03-20T01:31:55.3Z,3,REGULAR,rebound,defensive,[],1627739,,,1610612746,69,65,2026-03-20T01:31:59Z,3820000,False,,,0,,K. Dunn REBOUND (Off:2 Def:3),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,383.0,,,,,,5.0,3.0,2.0,,,,,
385,PT05M56.00S,2026-03-20T01:31:59.3Z,3,REGULAR,turnover,bad pass,[],1627739,,,1610612746,69,65,2026-03-20T01:32:03Z,3830000,False,,,0,,K. Dunn bad pass TURNOVER (3 TO),"[1627739, 1630530]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,Murphy III,1630530.0,,
386,PT05M56.00S,2026-03-20T01:31:59.3Z,3,REGULAR,steal,,[],1630530,,,1610612740,69,65,2026-03-20T01:32:01Z,3840000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
387,PT05M50.00S,2026-03-20T01:32:04.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631255,93.9060446780552,50.245098039215684,1610612740,69,65,2026-03-20T01:32:11Z,3850000,False,1.0,5.0,1,right,MISS K. Matković running alley-oop DUNK,[1631255],1610612740.0,NOP,running alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,,,,,,,,,,
388,PT05M48.00S,2026-03-20T01:32:07.0Z,3,REGULAR,rebound,defensive,[],1641757,,,1610612746,69,65,2026-03-20T01:32:07Z,3860000,False,,,0,,J. Miller REBOUND (Off:1 Def:5),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,387.0,,,,,,6.0,5.0,1.0,,,,,
389,PT05M43.00S,2026-03-20T01:32:11.9Z,3,REGULAR,3pt,Jump Shot,[],1628381,25.04927726675427,83.08823529411765,1610612746,69,68,2026-03-20T01:32:29Z,3870000,False,-165.0,183.0,1,left,J. Collins 24' 3PT  (16 PTS) (B. Lopez 2 AST),"[1628381, 201572]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,24.67,Made,16.0,B. Lopez,201572.0,2.0,,,,,,,,,,,,,,
391,PT05M27.00S,2026-03-20T01:32:28.4Z,3,REGULAR,3pt,Jump Shot,[],1630530,88.25558475689881,3.1862745098039214,1610612740,69,68,2026-03-20T01:32:34Z,3890000,False,-234.0,58.0,1,right,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,24.12,Missed,,,,,,,,,,,,,,,,,,
392,PT05M23.00S,2026-03-20T01:32:32.4Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612746,69,68,2026-03-20T01:32:34Z,3900000,False,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,,,,391.0,,,,,,5.0,5.0,0.0,,,,,
393,PT05M19.00S,2026-03-20T01:32:36.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627884,5.732588699080158,48.03921568627451,1610612746,69,70,2026-03-20T01:34:21Z,3910000,False,10.0,1.0,1,left,D. Jones Jr. running alley-oop DUNK (18 PTS) (K. Dunn 3 AST),"[1627884, 1627739]",1610612746.0,LAC,running alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.99,Made,18.0,K. Dunn,1627739.0,3.0,,,,,,,,,,,,,,
395,PT04M57.00S,2026-03-20T01:32:58.0Z,3,REGULAR,2pt,Jump Shot,[],1642847,78.26872536136662,45.588235294117645,1610612740,69,70,2026-03-20T01:33:06Z,3930000,False,-22.0,152.0,1,right,MISS J. Fears 15' pullup bank Shot,[1642847],1610612740.0,NOP,pullup bank,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,15.34,Missed,,,,,,,,,,,,,,,,,,
396,PT04M57.00S,2026-03-20T01:32:58.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612746,69,70,2026-03-20T01:33:06Z,3940000,False,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Center,,,,,,,395.0,,,,,,6.0,6.0,0.0,,,,,
398,PT04M48.00S,2026-03-20T01:33:13.3Z,3,REGULAR,substitution,out,[],1642274,,,1610612746,69,70,2026-03-20T01:33:27Z,3960000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M48.00S,2026-03-20T01:33:13.3Z,3,REGULAR,substitution,out,[],1627739,,,1610612746,69,70,2026-03-20T01:33:27Z,3970000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M48.00S,2026-03-20T01:33:13.3Z,3,REGULAR,substitution,out,[],1628381,,,1610612746,69,70,2026-03-20T01:33:27Z,3980000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M48.00S,2026-03-20T01:33:13.3Z,3,REGULAR,substitution,in,[],1642852,,,1610612746,69,70,2026-03-20T01:33:27Z,3990000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M48.00S,2026-03-20T01:33:13.3Z,3,REGULAR,substitution,in,[],1642920,,,1610612746,69,70,2026-03-20T01:33:27Z,4000000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M48.00S,2026-03-20T01:33:13.3Z,3,REGULAR,substitution,in,[],203992,,,1610612746,69,70,2026-03-20T01:33:27Z,4010000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M41.00S,2026-03-20T01:33:44.1Z,3,REGULAR,2pt,Jump Shot,[],201572,21.50131406044678,42.15686274509804,1610612746,69,70,2026-03-20T01:33:48Z,4020000,False,39.0,150.0,1,left,MISS B. Lopez 15' pullup Shot,[201572],1610612746.0,LAC,pullup,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Center,15.47,Missed,,,,,,,,,,,,,,,,,,
405,PT04M37.00S,2026-03-20T01:33:46.9Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,69,70,2026-03-20T01:33:46Z,4030000,False,,,0,,D. Queen REBOUND (Off:1 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Center,,,,,,,404.0,,,,,,5.0,4.0,1.0,,,,,
406,PT04M29.00S,2026-03-20T01:33:58.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,89.17542706964521,45.83333333333333,1610612740,71,70,2026-03-20T01:35:32Z,4040000,False,-21.0,49.0,1,right,S. Bey driving floating Jump Shot (13 PTS),[1630180],1610612740.0,NOP,driving floating,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,13.0,,,,,,,,,,,,,,,,,
407,PT04M29.00S,2026-03-20T01:34:03.2Z,3,REGULAR,foul,personal,['1freethrow'],1642920,,,1610612740,71,70,2026-03-20T01:34:23Z,4050000,False,,,0,,K. Sanders shooting personal FOUL (2 PF) (Bey 1 FT),"[1642920, 1630180]",1610612746.0,LAC,shooting,,,Sanders,K. Sanders,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,2.0,0.0,Bey,1630180.0,,,,,,,,
409,PT04M29.00S,2026-03-20T01:34:30.4Z,3,REGULAR,freethrow,1 of 1,[],1630180,,,1610612740,72,70,2026-03-20T01:34:30Z,4070000,False,,,0,,S. Bey Free Throw 1 of 1 (14 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
410,PT04M08.00S,2026-03-20T01:34:52.9Z,3,REGULAR,3pt,Jump Shot,[],1641757,26.10052562417871,81.37254901960785,1610612746,72,70,2026-03-20T01:35:53Z,4080000,False,-157.0,193.0,1,left,MISS J. Miller 24' 3PT,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
411,PT04M05.00S,2026-03-20T01:34:55.9Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,72,70,2026-03-20T01:34:58Z,4090000,False,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,,410.0,,,,,,4.0,4.0,0.0,,,,,
412,PT03M56.00S,2026-03-20T01:35:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,89.30683311432325,34.80392156862745,1610612740,74,70,2026-03-20T01:35:08Z,4100000,False,-76.0,48.0,1,right,S. Bey 8' turnaround Jump Shot (16 PTS),[1630180],1610612740.0,NOP,turnaround,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Left,8.99,Made,16.0,,,,,,,,,,,,,,,,,
413,PT03M43.00S,2026-03-20T01:35:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,5.863994743758213,46.32352941176471,1610612746,74,72,2026-03-20T01:35:22Z,4110000,False,18.0,3.0,1,left,J. Miller driving Layup (10 PTS),[1641757],1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,1.86,Made,10.0,,,,,,,,,,,,,,,,,
414,PT03M18.00S,2026-03-20T01:35:43.0Z,3,REGULAR,3pt,Jump Shot,[],1642852,93.38042049934296,97.05882352941177,1610612740,77,72,2026-03-20T01:35:47Z,4120000,False,235.0,10.0,1,right,D. Queen 3PT  (5 PTS) (S. Bey 4 AST),"[1642852, 1630180]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,23.55,Made,5.0,S. Bey,1630180.0,4.0,,,,,,,,,,,,,,
417,PT03M07.00S,2026-03-20T01:35:56.3Z,3,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612746,77,72,2026-03-20T01:36:05Z,4150000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1631255, 1627884]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,1.0,0.0,Jones Jr.,1627884.0,,,,,,,,
419,PT03M07.00S,2026-03-20T01:36:20.7Z,3,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,77,73,2026-03-20T01:36:20Z,4170000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (19 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
420,PT03M07.00S,2026-03-20T01:36:23.1Z,3,REGULAR,substitution,out,[],1631255,,,1610612746,77,73,2026-03-20T01:36:39Z,4180000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M07.00S,2026-03-20T01:36:23.1Z,3,REGULAR,substitution,out,[],1630530,,,1610612746,77,73,2026-03-20T01:36:39Z,4190000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M07.00S,2026-03-20T01:36:23.1Z,3,REGULAR,substitution,out,[],201572,,,1610612746,77,73,2026-03-20T01:36:39Z,4200000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M07.00S,2026-03-20T01:36:23.1Z,3,REGULAR,substitution,in,[],1629627,,,1610612746,77,73,2026-03-20T01:36:39Z,4210000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M07.00S,2026-03-20T01:36:23.1Z,3,REGULAR,substitution,in,[],1629673,,,1610612746,77,73,2026-03-20T01:36:39Z,4220000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M07.00S,2026-03-20T01:36:23.1Z,3,REGULAR,substitution,in,[],1630543,,,1610612746,77,73,2026-03-20T01:36:39Z,4230000,False,,,0,,SUB in: I. Jackson,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M07.00S,2026-03-20T01:36:52.1Z,3,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,77,74,2026-03-20T01:36:52Z,4240000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (20 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
427,PT02M51.00S,2026-03-20T01:37:08.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.3580814717477,48.529411764705884,1610612740,79,74,2026-03-20T01:37:14Z,4250000,False,-7.0,38.0,1,right,S. Bey driving finger roll Layup (18 PTS),[1630180],1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,3.88,Made,18.0,,,,,,,,,,,,,,,,,
428,PT02M37.00S,2026-03-20T01:37:23.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,5.863994743758213,51.470588235294116,1610612746,79,76,2026-03-20T01:37:27Z,4260000,False,-7.0,3.0,1,left,I. Jackson Layup (6 PTS) (J. Miller 3 AST),"[1630543, 1641757]",1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.78,Made,6.0,J. Miller,1641757.0,3.0,,,,,,,,,,,,,,
430,PT02M19.00S,2026-03-20T01:37:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.9862023653088,45.588235294117645,1610612740,79,76,2026-03-20T01:37:46Z,4280000,False,-22.0,13.0,1,right,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
431,PT02M16.00S,2026-03-20T01:37:44.7Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612746,79,76,2026-03-20T01:39:48Z,4290000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,430.0,,,,,,3.0,2.0,1.0,,,,,
