actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
520,PT00M42.40S,2025-11-20T02:47:03.6Z,3,REGULAR,steal,,[],1628971,,,1610612743,81,95,2025-11-20T02:47:05Z,5130000,False,,,0,,B. Brown STEAL (3 STL),[1628971],1610612743.0,DEN,,,,,,,Mid-Range,8-16 Center,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,
521,PT00M39.30S,2025-11-20T02:47:07.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,93.77463863337714,49.01960784313725,1610612743,81,97,2025-11-20T02:47:13Z,5140000,False,-5.0,6.0,1,right,B. Brown running DUNK (10 PTS) (N. Jokić 10 AST),"[1628971, 203999]",1610612743.0,DEN,running,,,,,,Restricted Area,0-8 Center,,,,Brown,B. Brown,,,,,,0.77,Made,,,,,10.0,N. Jokić,203999.0,10.0,,
523,PT00M29.90S,2025-11-20T02:47:23.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612740,81,97,2025-11-20T02:47:32Z,5160000,False,,,0,,N. Jokić shooting personal FOUL (3 PF) (Missi 2 FT),"[203999, 1642274]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1148.0,3.0,0.0,Jokić,N. Jokić,Missi,1642274.0,,,,,,,,,,,,,,,
525,PT00M29.90S,2025-11-20T02:47:50.8Z,3,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,82,97,2025-11-20T02:47:50Z,5180000,False,,,0,,Y. Missi Free Throw 1 of 2 (6 PTS),[1642274],1610612740.0,NOP,,,,,,,,,,,,Missi,Y. Missi,,,,,,,Made,,,,,6.0,,,,,
526,PT00M29.90S,2025-11-20T02:47:57.8Z,3,REGULAR,substitution,out,[],1642461,,,1610612740,82,97,2025-11-20T02:48:06Z,5190000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,
527,PT00M29.90S,2025-11-20T02:47:57.8Z,3,REGULAR,substitution,out,[],1630192,,,1610612740,82,97,2025-11-20T02:48:06Z,5200000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
528,PT00M29.90S,2025-11-20T02:47:57.8Z,3,REGULAR,substitution,in,[],1627750,,,1610612740,82,97,2025-11-20T02:48:06Z,5210000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,
529,PT00M29.90S,2025-11-20T02:47:57.8Z,3,REGULAR,substitution,in,[],1629661,,,1610612740,82,97,2025-11-20T02:48:06Z,5220000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,
530,PT00M29.90S,2025-11-20T02:48:22.8Z,3,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,83,97,2025-11-20T02:48:22Z,5230000,False,,,0,,Y. Missi Free Throw 2 of 2 (7 PTS),[1642274],1610612740.0,NOP,,,,,,,,,,,,Missi,Y. Missi,,,,,,,Made,,,,,7.0,,,,,
531,PT00M12.80S,2025-11-20T02:48:42.2Z,3,REGULAR,3pt,Jump Shot,[],1629661,93.51182654402102,1.715686274509804,1610612743,83,97,2025-11-20T02:48:51Z,5240000,False,-241.0,8.0,1,right,MISS C. Johnson 24' 3PT,[1629661],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,,Johnson,C. Johnson,,,,,,24.15,Missed,,,,,,,,,,
532,PT00M09.40S,2025-11-20T02:48:45.6Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612743,83,97,2025-11-20T02:48:45Z,5250000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,,Brown,B. Brown,,,,,,,,531.0,2.0,1.0,1.0,,,,,,
533,PT00M02.80S,2025-11-20T02:48:54.1Z,3,REGULAR,turnover,traveling,[],1627750,,,1610612743,83,97,2025-11-20T02:49:06Z,5260000,False,,,0,,J. Murray traveling TURNOVER (3 TO),[1627750],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,1629183.0,,,Murray,J. Murray,,,3.0,,,,,,,,,,,,,,
534,PT00M02.80S,2025-11-20T02:49:02.3Z,3,REGULAR,substitution,out,[],1642877,,,1610612740,83,97,2025-11-20T02:49:14Z,5270000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,,,,,,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,
535,PT00M02.80S,2025-11-20T02:49:02.3Z,3,REGULAR,substitution,out,[],1627750,,,1610612740,83,97,2025-11-20T02:49:14Z,5280000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,
536,PT00M02.80S,2025-11-20T02:49:02.3Z,3,REGULAR,substitution,out,[],1629661,,,1610612740,83,97,2025-11-20T02:49:14Z,5290000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,
537,PT00M02.80S,2025-11-20T02:49:02.3Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,83,97,2025-11-20T02:49:14Z,5300000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
538,PT00M02.80S,2025-11-20T02:49:02.3Z,3,REGULAR,substitution,in,[],1630192,,,1610612740,83,97,2025-11-20T02:49:14Z,5310000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
539,PT00M02.80S,2025-11-20T02:49:02.3Z,3,REGULAR,substitution,in,[],1642461,,,1610612740,83,97,2025-11-20T02:49:14Z,5320000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,
541,PT00M00.00S,2025-11-20T02:50:03.9Z,3,REGULAR,period,end,[],0,,,1610612740,83,97,2025-11-20T02:50:03Z,5340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2025-11-20T02:51:35.7Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612740,83,97,2025-11-20T02:51:51Z,5350000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,,,,,,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2025-11-20T02:51:35.7Z,4,REGULAR,substitution,out,['startperiod'],1642461,,,1610612740,83,97,2025-11-20T02:51:51Z,5360000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2025-11-20T02:51:35.7Z,4,REGULAR,substitution,in,['startperiod'],1627750,,,1610612740,83,97,2025-11-20T02:51:51Z,5370000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2025-11-20T02:51:35.7Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,83,97,2025-11-20T02:51:51Z,5380000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2025-11-20T02:52:05.0Z,4,REGULAR,period,start,[],0,,,1610612743,83,97,2025-11-20T02:52:05Z,5390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT11M42.00S,2025-11-20T02:52:22.3Z,4,REGULAR,3pt,Jump Shot,[],1627750,67.09921156373193,38.72549019607843,1610612743,83,97,2025-11-20T02:52:28Z,5400000,False,-56.0,257.0,1,right,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,,,,Above the Break 3,24+ Center,,,,Murray,J. Murray,,,,,,26.29,Missed,,,,,,,,,,
548,PT11M37.00S,2025-11-20T02:52:27.3Z,4,REGULAR,rebound,defensive,[],1641722,,,1610612740,83,97,2025-11-20T02:52:28Z,5410000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Hawkins,J. Hawkins,,,,,,,,547.0,1.0,1.0,0.0,,,,,,
549,PT11M24.00S,2025-11-20T02:52:39.6Z,4,REGULAR,3pt,Jump Shot,[],1630530,33.98488830486202,47.30392156862745,1610612740,83,97,2025-11-20T02:52:45Z,5420000,False,13.0,267.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Murphy III,T. Murphy III,,,,,,26.73,Missed,,,,,,,,,,
550,PT11M22.00S,2025-11-20T02:52:41.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,83,97,2025-11-20T02:52:45Z,5430000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,549.0,,,,,,,,,
552,PT11M13.00S,2025-11-20T02:53:02.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,79.84559789750328,49.50980392156863,1610612743,83,97,2025-11-20T02:57:40Z,5450000,False,-2.0,137.0,1,right,MISS B. Brown 13' driving floating Shot,[1628971],1610612743.0,DEN,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Brown,B. Brown,,,,,,13.7,Missed,,,,,,,,,,
553,PT11M11.00S,2025-11-20T02:53:04.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,83,97,2025-11-20T02:53:09Z,5460000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,552.0,,,,,,,,,
555,PT11M01.00S,2025-11-20T02:53:26.9Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612740,83,97,2025-11-20T02:53:32Z,5480000,False,,,0,,B. Brown shooting personal FOUL (3 PF) (Williamson 2 FT),"[1628971, 1629627]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,1629183.0,3.0,0.0,Brown,B. Brown,Williamson,1629627.0,,,,,,,,,,,,,,,
557,PT11M01.00S,2025-11-20T02:53:44.8Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,83,97,2025-11-20T02:53:44Z,5500000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,Missed,,,,,,,,,,
558,PT11M01.00S,2025-11-20T02:53:44.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,83,97,2025-11-20T02:53:44Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,557.0,,,,,,,,,
559,PT11M01.00S,2025-11-20T02:54:00.2Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,84,97,2025-11-20T02:54:00Z,5520000,False,,,0,,Z. Williamson Free Throw 2 of 2 (10 PTS),[1629627],1610612740.0,NOP,,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,Made,,,,,10.0,,,,,
560,PT10M45.00S,2025-11-20T02:54:18.5Z,4,REGULAR,3pt,Jump Shot,[],1630192,94.43166885676742,95.58823529411765,1610612743,84,97,2025-11-20T02:54:26Z,5530000,False,228.0,0.0,1,right,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Nnaji,Z. Nnaji,,,,,,22.79,Missed,,,,,,,,,,
561,PT10M41.00S,2025-11-20T02:54:22.5Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,84,97,2025-11-20T02:54:26Z,5540000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:3),[1630631],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Alvarado,J. Alvarado,,,,,,,,560.0,4.0,3.0,1.0,,,,,,
562,PT10M28.00S,2025-11-20T02:54:34.6Z,4,REGULAR,3pt,Jump Shot,[],1641722,18.610381077529567,5.147058823529411,1610612740,84,97,2025-11-20T02:54:41Z,5550000,False,224.0,122.0,1,left,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Hawkins,J. Hawkins,,,,,,25.55,Missed,,,,,,,,,,
563,PT10M25.00S,2025-11-20T02:54:37.6Z,4,REGULAR,rebound,defensive,[],202685,,,1610612743,84,97,2025-11-20T02:54:41Z,5560000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:6),[202685],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,,Valančiūnas,J. Valančiūnas,,,,,,,,562.0,7.0,6.0,1.0,,,,,,
564,PT10M15.00S,2025-11-20T02:54:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,81.02825229960578,57.107843137254896,1610612743,84,99,2025-11-20T02:59:53Z,5570000,False,36.0,126.0,1,right,T. Hardaway Jr. 13' driving floating Jump Shot (4 PTS) (J. Murray 8 AST),"[203501, 1627750]",1610612743.0,DEN,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,13.07,Made,,,,,4.0,J. Murray,1627750.0,8.0,,
565,PT10M04.00S,2025-11-20T02:54:58.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,25.04927726675427,86.27450980392157,1610612740,84,99,2025-11-20T02:55:04Z,5580000,False,-181.0,183.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Murphy III,T. Murphy III,,,,,,25.77,Missed,,,,,,,,,,
566,PT10M00.00S,2025-11-20T02:55:02.2Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,84,99,2025-11-20T02:55:04Z,5590000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:4),[1630192],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,,Nnaji,Z. Nnaji,,,,,,,,565.0,4.0,4.0,0.0,,,,,,
567,PT09M47.00S,2025-11-20T02:55:20.9Z,4,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612743,84,99,2025-11-20T02:55:28Z,5600000,False,,,0,,Y. Missi shooting personal FOUL (4 PF) (Nnaji 2 FT),"[1642274, 1630192]",1610612740.0,NOP,shooting,,,,,,Restricted Area,0-8 Center,1629183.0,4.0,0.0,Missi,Y. Missi,Nnaji,1630192.0,,,,,,,,,,,,,,,
569,PT09M47.00S,2025-11-20T02:55:50.7Z,4,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,84,100,2025-11-20T02:55:50Z,5620000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,Made,,,,,1.0,,,,,
570,PT09M47.00S,2025-11-20T02:55:51.8Z,4,REGULAR,substitution,out,[],1630631,,,1610612743,84,100,2025-11-20T02:55:57Z,5630000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,,,,,,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,
571,PT09M47.00S,2025-11-20T02:55:51.8Z,4,REGULAR,substitution,out,[],1642274,,,1610612743,84,100,2025-11-20T02:55:57Z,5640000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,
572,PT09M47.00S,2025-11-20T02:55:51.8Z,4,REGULAR,substitution,in,[],1642852,,,1610612743,84,100,2025-11-20T02:55:57Z,5650000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,,,,,,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,
573,PT09M47.00S,2025-11-20T02:55:51.8Z,4,REGULAR,substitution,in,[],1642847,,,1610612743,84,100,2025-11-20T02:55:57Z,5660000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,,,,,,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,
574,PT09M47.00S,2025-11-20T02:56:13.5Z,4,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,84,101,2025-11-20T02:56:13Z,5670000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (2 PTS),[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,Made,,,,,2.0,,,,,
575,PT09M27.00S,2025-11-20T02:56:35.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,19.793035479632064,41.911764705882355,1610612740,86,101,2025-11-20T02:56:40Z,5680000,False,40.0,134.0,1,left,D. Queen 13' Jump Shot (17 PTS) (J. Fears 1 AST),"[1642852, 1642847]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Queen,D. Queen,,,,,,13.96,Made,,,,,17.0,J. Fears,1642847.0,1.0,,
577,PT09M07.00S,2025-11-20T02:56:57.9Z,4,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612743,86,101,2025-11-20T02:57:09Z,5700000,False,,,0,,Z. Williamson shooting personal FOUL (4 PF) (Valančiūnas 2 FT),"[1629627, 202685]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,4.0,1.0,Williamson,Z. Williamson,Valančiūnas,202685.0,,,,,,,,,,,,,,,
579,PT09M07.00S,2025-11-20T02:57:24.0Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612743,86,102,2025-11-20T02:57:24Z,5720000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (7 PTS),[202685],1610612743.0,DEN,,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,Made,,,,,7.0,,,,,
581,PT09M07.00S,2025-11-20T02:57:24.9Z,4,REGULAR,substitution,in,[],1630529,,,1610612743,86,102,2025-11-20T02:57:28Z,5740000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,
584,PT09M07.00S,2025-11-20T02:57:24.9Z,4,REGULAR,substitution,out,[],1630530,,,1610612743,86,102,2025-11-20T02:58:07Z,5745000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
582,PT09M07.00S,2025-11-20T02:57:52.9Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612743,86,103,2025-11-20T02:57:53Z,5750000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (8 PTS),[202685],1610612743.0,DEN,,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,Made,,,,,8.0,,,,,
583,PT08M54.00S,2025-11-20T02:58:06.2Z,4,REGULAR,3pt,Jump Shot,[],1630529,8.886333771353483,3.1862745098039214,1610612740,86,103,2025-11-20T02:58:40Z,5760000,False,234.0,31.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Jones,H. Jones,,,,,,23.61,Missed,,,,,,,,,,
585,PT08M54.00S,2025-11-20T02:58:06.2Z,4,REGULAR,rebound,defensive,[],203501,,,1610612743,86,103,2025-11-20T02:58:40Z,5770000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612743.0,DEN,,,,,,,Right Corner 3,24+ Right,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,583.0,1.0,1.0,0.0,,,,,,
586,PT08M47.00S,2025-11-20T02:58:13.1Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203501,87.20433639947439,75.24509803921569,1610612743,86,103,2025-11-20T03:03:37Z,5780000,False,126.0,68.0,1,right,MISS T. Hardaway Jr. 14' running pullup Shot,[203501],1610612743.0,DEN,running pullup,,,,,,Mid-Range,8-16 Right,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,14.33,Missed,,,,,,,,,,
587,PT08M45.00S,2025-11-20T02:58:15.1Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,86,103,2025-11-20T02:58:23Z,5790000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Jones,H. Jones,,,,,,,,586.0,1.0,1.0,0.0,,,,,,
588,PT08M37.00S,2025-11-20T02:58:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.601182654402102,53.67647058823529,1610612740,88,103,2025-11-20T03:04:23Z,5800000,False,-18.0,0.0,1,left,Z. Williamson alley-oop Layup (12 PTS) (D. Queen 4 AST),"[1629627, 1642852]",1610612740.0,NOP,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Williamson,Z. Williamson,,,,,,1.84,Made,,,,,12.0,D. Queen,1642852.0,4.0,,
590,PT08M23.00S,2025-11-20T02:58:41.7Z,4,REGULAR,foul,personal,['2freethrow'],1641722,,,1610612743,88,103,2025-11-20T02:58:57Z,5820000,False,,,0,,J. Hawkins shooting personal FOUL (1 PF) (Valančiūnas 2 FT),"[1641722, 202685]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1148.0,1.0,0.0,Hawkins,J. Hawkins,Valančiūnas,202685.0,,,,,,,,,,,,,,,
592,PT08M23.00S,2025-11-20T02:59:07.5Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612743,88,104,2025-11-20T02:59:07Z,5840000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (9 PTS),[202685],1610612743.0,DEN,,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,Made,,,,,9.0,,,,,
593,PT08M23.00S,2025-11-20T02:59:26.0Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612743,88,105,2025-11-20T02:59:26Z,5850000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (10 PTS),[202685],1610612743.0,DEN,,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,Made,,,,,10.0,,,,,
594,PT08M06.00S,2025-11-20T02:59:52.2Z,4,REGULAR,foul,personal,[],202685,,,1610612740,88,105,2025-11-20T03:00:02Z,5860000,False,,,0,,J. Valančiūnas personal FOUL (2 PF),"[202685, 1642852]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,1148.0,2.0,0.0,Valančiūnas,J. Valančiūnas,Queen,1642852.0,,,,,,,,,,,,,,,
596,PT07M57.00S,2025-11-20T03:00:15.8Z,4,REGULAR,3pt,Jump Shot,[],1642852,30.699737187910642,62.745098039215684,1610612740,91,105,2025-11-20T03:00:21Z,5880000,False,-64.0,236.0,1,left,D. Queen 24' 3PT  (20 PTS) (Z. Williamson 5 AST),"[1642852, 1629627]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Center,,,,Queen,D. Queen,,,,,,24.45,Made,,,,,20.0,Z. Williamson,1629627.0,5.0,,
599,PT07M36.00S,2025-11-20T03:01:04.9Z,4,REGULAR,foul,personal,[],1642852,,,1610612743,91,105,2025-11-20T03:01:15Z,5910000,False,,,0,,D. Queen personal FOUL (3 PF),"[1642852, 202685]",1610612740.0,NOP,,,,,,,Mid-Range,16-24 Left Center,1629183.0,3.0,0.0,Queen,D. Queen,Valančiūnas,202685.0,,,,,,,,,,,,,,,
601,PT07M25.00S,2025-11-20T03:01:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,90.48948751642575,55.63725490196079,1610612743,91,105,2025-11-20T03:01:37Z,5930000,False,28.0,37.0,1,right,MISS J. Murray driving Layup - blocked,"[1627750, 1642852]",1610612743.0,DEN,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Murray,J. Murray,,,,,,4.64,Missed,,,,,,,,,Queen,1642852.0
602,PT07M25.00S,2025-11-20T03:01:31.6Z,4,REGULAR,block,,[],1642852,,,1610612743,91,105,2025-11-20T03:01:34Z,5940000,False,,,0,,D. Queen BLOCK (2 BLK),[1642852],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,
603,PT07M22.00S,2025-11-20T03:01:34.6Z,4,REGULAR,rebound,defensive,[],1642847,,,1610612740,91,105,2025-11-20T03:01:37Z,5950000,False,,,0,,J. Fears REBOUND (Off:0 Def:2),[1642847],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Fears,J. Fears,,,,,,,,601.0,2.0,2.0,0.0,,,,,,
604,PT07M20.00S,2025-11-20T03:01:36.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,6.521024967148489,50.98039215686274,1610612740,93,105,2025-11-20T03:01:44Z,5960000,False,-5.0,9.0,1,left,J. Fears running Layup (12 PTS),[1642847],1610612740.0,NOP,running,,,,,,Restricted Area,0-8 Center,,,,Fears,J. Fears,,,,,,1.01,Made,,,,,12.0,,,,,
605,PT07M20.00S,2025-11-20T03:01:46.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,93,105,2025-11-20T03:01:46Z,5970000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,out,[],1629627,,,1610612743,93,105,2025-11-20T03:04:39Z,5980000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,
608,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,out,[],1641722,,,1610612743,93,105,2025-11-20T03:04:39Z,5990000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,,,,,,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,
609,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,out,[],202685,,,1610612743,93,105,2025-11-20T03:04:39Z,6000000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,
610,PT07M20.00S,2025-11-20T03:04:13.5Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,93,105,2025-11-20T03:04:39Z,6010000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,
