actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
429,PT03M32.00S,2026-03-22T00:38:33.2Z,3,REGULAR,foul,personal,[],1630241,,,1610612740,82,72,2026-03-22T00:38:40Z,4240000,False,,,0,,S. Merrill personal FOUL (2 PF),"[1630241, 1630530]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),8-16 Center,101283.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
431,PT03M32.00S,2026-03-22T00:38:41.6Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,82,72,2026-03-22T00:38:55Z,4260000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M32.00S,2026-03-22T00:38:41.6Z,3,REGULAR,substitution,out,[],201935,,,1610612740,82,72,2026-03-22T00:38:55Z,4270000,False,,,0,,SUB out: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M32.00S,2026-03-22T00:38:41.6Z,3,REGULAR,substitution,out,[],1630241,,,1610612740,82,72,2026-03-22T00:38:55Z,4280000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M32.00S,2026-03-22T00:38:41.6Z,3,REGULAR,substitution,in,[],1642852,,,1610612740,82,72,2026-03-22T00:38:55Z,4290000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M32.00S,2026-03-22T00:38:41.6Z,3,REGULAR,substitution,in,[],203471,,,1610612740,82,72,2026-03-22T00:38:55Z,4300000,False,,,0,,SUB in: D. Schröder,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M32.00S,2026-03-22T00:38:41.6Z,3,REGULAR,substitution,in,[],1628378,,,1610612740,82,72,2026-03-22T00:38:55Z,4310000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M23.00S,2026-03-22T00:39:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,84.1819973718791,47.549019607843135,1610612740,82,72,2026-03-22T00:39:10Z,4320000,False,-12.0,96.0,1,right,MISS S. Bey 9' turnaround fadeaway Shot,[1630180],1610612740.0,NOP,turnaround fadeaway,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.7,Missed,,,,,,,,,,,,,
438,PT03M19.00S,2026-03-22T00:39:09.6Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612739,82,72,2026-03-22T00:39:10Z,4330000,False,,,0,,T. Bryant REBOUND (Off:0 Def:5),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,437.0,5.0,5.0,0.0,,,,,
439,PT03M14.00S,2026-03-22T00:39:14.6Z,3,REGULAR,3pt,Jump Shot,[],1629622,33.065045992115635,29.65686274509804,1610612739,82,72,2026-03-22T00:39:19Z,4340000,False,102.0,258.0,1,left,MISS M. Strus 27' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,27.76,Missed,,,,,,,,,,,,,
440,PT03M10.00S,2026-03-22T00:39:18.0Z,3,REGULAR,rebound,offensive,[],1628418,,,1610612739,82,72,2026-03-22T00:39:18Z,4350000,False,,,0,,T. Bryant REBOUND (Off:1 Def:5),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,439.0,6.0,5.0,1.0,,,,,
441,PT03M05.00S,2026-03-22T00:39:24.0Z,3,REGULAR,turnover,bad pass,[],1629622,,,1610612739,82,72,2026-03-22T00:39:27Z,4360000,False,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1630530]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Murphy III,1630530.0
442,PT03M05.00S,2026-03-22T00:39:24.0Z,3,REGULAR,steal,,[],1630530,,,1610612740,82,72,2026-03-22T00:39:25Z,4370000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT02M54.00S,2026-03-22T00:39:34.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642274,93.64323258869908,46.568627450980394,1610612740,82,72,2026-03-22T00:39:38Z,4380000,False,-17.0,7.0,1,right,MISS Y. Missi driving Layup,[1642274],1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,1.87,Missed,,,,,,,,,,,,,
444,PT02M52.00S,2026-03-22T00:39:36.7Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,82,72,2026-03-22T00:39:38Z,4390000,False,,,0,,M. Strus REBOUND (Off:1 Def:5),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,443.0,6.0,5.0,1.0,,,,,
445,PT02M47.00S,2026-03-22T00:39:41.7Z,3,REGULAR,turnover,bad pass,[],1631165,,,1610612739,82,72,2026-03-22T00:39:46Z,4400000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 1642852]",1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Queen,1642852.0
446,PT02M47.00S,2026-03-22T00:39:41.7Z,3,REGULAR,steal,,[],1642852,,,1610612740,82,72,2026-03-22T00:41:52Z,4410000,False,,,0,,D. Queen STEAL (2 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
447,PT02M42.00S,2026-03-22T00:39:46.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642274,94.43166885676742,50.245098039215684,1610612740,82,72,2026-03-22T00:43:30Z,4420000,False,1.0,0.0,1,right,MISS Y. Missi running alley-oop DUNK,[1642274],1610612740.0,NOP,running alley-oop,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,0.12,Missed,,,,,,,,,,,,,
448,PT02M40.00S,2026-03-22T00:39:48.9Z,3,REGULAR,rebound,offensive,[],1630180,,,1610612740,82,72,2026-03-22T00:43:30Z,4430000,False,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,447.0,3.0,1.0,2.0,,,,,
449,PT02M39.00S,2026-03-22T00:39:49.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630180,83.65637319316689,3.431372549019608,1610612740,82,72,2026-03-22T00:39:54Z,4440000,False,-233.0,101.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,,,25.38,Missed,,,,,,,,,,,,,
450,PT02M39.00S,2026-03-22T00:39:49.9Z,3,REGULAR,rebound,offensive,[],1642847,,,1610612740,82,72,2026-03-22T01:13:57Z,4450000,False,,,0,,J. Fears REBOUND (Off:1 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,449.0,2.0,1.0,1.0,,,,,
451,PT02M33.00S,2026-03-22T00:39:56.3Z,3,REGULAR,turnover,out-of-bounds,[],1642847,,,1610612740,82,72,2026-03-22T00:40:08Z,4460000,False,,,0,,J. Fears lost ball out-of-bounds TURNOVER (1 TO),[1642847],1610612740.0,NOP,lost ball,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,,,,,,,,,,1.0,,
452,PT02M17.00S,2026-03-22T00:40:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628418,9.937582128777924,51.71568627450981,1610612739,82,74,2026-03-22T00:44:56Z,4470000,False,-9.0,41.0,1,left,T. Bryant cutting finger roll Layup (8 PTS) (D. Mitchell 2 AST),"[1628418, 1628378]",1610612739.0,CLE,cutting finger roll,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,4.18,Made,8.0,D. Mitchell,1628378.0,2.0,,,,,,,,,
455,PT01M55.00S,2026-03-22T00:40:44.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,88.91261498028909,37.99019607843137,1610612740,84,74,2026-03-22T00:40:48Z,4500000,False,-60.0,52.0,1,right,D. Queen 7' turnaround Jump Shot (7 PTS),[1642852],1610612740.0,NOP,turnaround,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.92,Made,7.0,,,,,,,,,,,,
456,PT01M39.00S,2026-03-22T00:40:59.4Z,3,REGULAR,3pt,Jump Shot,[],203471,8.360709592641262,1.9607843137254901,1610612739,84,74,2026-03-22T00:41:04Z,4510000,False,240.0,26.0,1,left,MISS D. Schröder 24' 3PT,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Right Corner 3,24+ Right,,,,,,24.16,Missed,,,,,,,,,,,,,
457,PT01M36.00S,2026-03-22T00:41:03.1Z,3,REGULAR,rebound,offensive,[],1628418,,,1610612739,84,74,2026-03-22T00:41:03Z,4520000,False,,,0,,T. Bryant REBOUND (Off:2 Def:5),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,456.0,7.0,5.0,2.0,,,,,
458,PT01M28.00S,2026-03-22T00:41:11.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631165,7.440867279894875,50.49019607843137,1610612739,84,74,2026-03-22T00:45:49Z,4530000,False,-2.0,17.0,1,left,MISS K. Ellis cutting Layup,[1631165],1610612739.0,CLE,cutting,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,1.76,Missed,,,,,,,,,,,,,
459,PT01M25.00S,2026-03-22T00:41:14.2Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612740,84,74,2026-03-22T00:45:49Z,4540000,False,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,458.0,4.0,2.0,2.0,,,,,
460,PT01M18.00S,2026-03-22T00:41:21.4Z,3,REGULAR,3pt,Jump Shot,[],1630530,66.17936925098554,62.254901960784316,1610612740,84,74,2026-03-22T00:47:04Z,4550000,False,61.0,265.0,1,right,MISS T. Murphy III 27' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,,,,27.24,Missed,,,,,,,,,,,,,
461,PT01M16.00S,2026-03-22T00:41:23.4Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612739,84,74,2026-03-22T00:41:24Z,4560000,False,,,0,,T. Bryant REBOUND (Off:2 Def:6),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,460.0,8.0,6.0,2.0,,,,,
462,PT01M12.00S,2026-03-22T00:41:29.6Z,3,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612739,84,74,2026-03-22T00:41:47Z,4570000,False,,,0,,S. Bey shooting personal FOUL (2 PF) (Schröder 2 FT),"[1630180, 203471]",1610612740.0,NOP,shooting,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Left,101283.0,2.0,0.0,Schröder,203471.0,,,,,,,,,,,,,,,
464,PT01M12.00S,2026-03-22T00:41:55.8Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612739,84,74,2026-03-22T00:41:55Z,4590000,False,,,0,,MISS D. Schröder Free Throw 1 of 2,[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
465,PT01M12.00S,2026-03-22T00:41:55.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,84,74,2026-03-22T00:41:55Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,464.0,,,,,,,,
466,PT01M12.00S,2026-03-22T00:42:08.6Z,3,REGULAR,substitution,out,[],1630530,,,1610612739,84,74,2026-03-22T00:42:10Z,4610000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M12.00S,2026-03-22T00:42:08.6Z,3,REGULAR,substitution,in,[],1629627,,,1610612739,84,74,2026-03-22T00:42:10Z,4620000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M12.00S,2026-03-22T00:42:24.9Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612739,84,75,2026-03-22T00:42:24Z,4630000,False,,,0,,D. Schröder Free Throw 2 of 2 (1 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
469,PT01M00.00S,2026-03-22T00:42:40.6Z,3,REGULAR,3pt,Jump Shot,[],1642852,72.48685939553219,16.176470588235293,1610612740,84,75,2026-03-22T00:42:44Z,4640000,False,-169.0,206.0,1,right,MISS D. Queen 26' 3PT,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,26.66,Missed,,,,,,,,,,,,,
470,PT00M57.80S,2026-03-22T00:42:42.8Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,84,75,2026-03-22T00:42:44Z,4650000,False,,,0,,Y. Missi REBOUND (Off:4 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,469.0,10.0,6.0,4.0,,,,,
471,PT00M54.90S,2026-03-22T00:42:48.8Z,3,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612740,84,75,2026-03-22T00:42:55Z,4660000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Queen 2 FT),"[1628418, 1642852]",1610612739.0,CLE,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,202901.0,2.0,0.0,Queen,1642852.0,,,,,,,,,,,,,,,
473,PT00M54.90S,2026-03-22T00:43:12.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642852,,,1610612740,85,75,2026-03-22T00:43:12Z,4680000,False,,,0,,D. Queen Free Throw 1 of 2 (8 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
474,PT00M54.90S,2026-03-22T00:43:31.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642852,,,1610612740,86,75,2026-03-22T00:43:31Z,4690000,False,,,0,,D. Queen Free Throw 2 of 2 (9 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
475,PT00M43.70S,2026-03-22T00:43:51.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642274,,,1610612739,86,75,2026-03-22T00:44:19Z,4700000,False,,,0,,Y. Missi shooting personal FOUL (2 PF) (Bryant 2 FT),"[1642274, 1628418]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,101283.0,2.0,0.0,Bryant,1628418.0,,,,,,,,,,,,,,,
477,PT00M43.70S,2026-03-22T00:44:21.9Z,3,REGULAR,freethrow,1 of 2,[],1628418,,,1610612739,86,75,2026-03-22T00:44:21Z,4720000,False,,,0,,MISS T. Bryant Free Throw 1 of 2,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
478,PT00M43.70S,2026-03-22T00:44:21.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,86,75,2026-03-22T00:44:21Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,477.0,,,,,,,,
479,PT00M43.70S,2026-03-22T00:44:39.7Z,3,REGULAR,freethrow,2 of 2,[],1628418,,,1610612739,86,76,2026-03-22T00:44:39Z,4740000,False,,,0,,T. Bryant Free Throw 2 of 2 (9 PTS),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
480,PT00M33.30S,2026-03-22T00:44:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.59198423127464,44.6078431372549,1610612740,86,76,2026-03-22T00:44:56Z,4750000,False,-27.0,17.0,1,right,MISS J. Fears driving Layup - blocked,"[1642847, 1628418]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,3.2,Missed,,,,,,,,,Bryant,1628418.0,,,
481,PT00M33.30S,2026-03-22T00:44:51.7Z,3,REGULAR,block,,[],1628418,,,1610612740,86,76,2026-03-22T00:44:53Z,4760000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT00M29.80S,2026-03-22T00:44:55.2Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,86,76,2026-03-22T00:45:33Z,4770000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,480.0,5.0,5.0,0.0,,,,,
486,PT00M13.30S,2026-03-22T00:45:32.9Z,3,REGULAR,turnover,lost ball,[],1628378,,,1610612739,86,76,2026-03-22T00:45:41Z,4810000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1629627]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Williamson,1629627.0
487,PT00M13.30S,2026-03-22T00:45:32.9Z,3,REGULAR,steal,,[],1629627,,,1610612740,86,76,2026-03-22T00:55:03Z,4820000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
488,PT00M10.10S,2026-03-22T00:45:36.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642847,93.24901445466492,48.28431372549019,1610612740,88,76,2026-03-22T00:49:48Z,4830000,False,-9.0,11.0,1,right,J. Fears running DUNK (7 PTS) (D. Queen 4 AST),"[1642847, 1642852]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,1.4,Made,7.0,D. Queen,1642852.0,4.0,,,,,,,,,
490,PT00M01.00S,2026-03-22T00:45:50.0Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612739,88,76,2026-03-22T00:46:06Z,4850000,False,,,0,,D. Schröder bad pass TURNOVER (2 TO),"[203471, 1642852]",1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Queen,1642852.0
491,PT00M01.00S,2026-03-22T00:45:50.0Z,3,REGULAR,steal,,[],1642852,,,1610612740,88,76,2026-03-22T00:45:52Z,4860000,False,,,0,,D. Queen STEAL (3 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2026-03-22T00:46:02.3Z,3,REGULAR,period,end,[],0,,,1610612740,88,76,2026-03-22T00:46:02Z,4870000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2026-03-22T00:48:14.4Z,4,REGULAR,substitution,out,['startperiod'],1642274,,,1610612740,88,76,2026-03-22T00:48:36Z,4880000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2026-03-22T00:48:14.4Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612740,88,76,2026-03-22T00:48:36Z,4890000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2026-03-22T00:48:14.4Z,4,REGULAR,substitution,out,['startperiod'],1631165,,,1610612740,88,76,2026-03-22T00:48:36Z,4900000,False,,,0,,SUB out: K. Ellis,[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2026-03-22T00:48:14.4Z,4,REGULAR,substitution,in,['startperiod'],1631255,,,1610612740,88,76,2026-03-22T00:48:36Z,4910000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2026-03-22T00:48:14.4Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,88,76,2026-03-22T00:48:36Z,4920000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2026-03-22T00:48:14.4Z,4,REGULAR,substitution,in,['startperiod'],1630596,,,1610612740,88,76,2026-03-22T00:48:36Z,4930000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2026-03-22T00:48:33.3Z,4,REGULAR,period,start,[],0,,,1610612739,88,76,2026-03-22T00:48:37Z,4940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M39.00S,2026-03-22T00:48:53.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.389618922470433,47.794117647058826,1610612739,88,76,2026-03-22T00:48:57Z,4950000,False,11.0,8.0,1,left,MISS D. Schröder driving Layup,[203471],1610612739.0,CLE,driving,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,1.34,Missed,,,,,,,,,,,,,
501,PT11M37.00S,2026-03-22T00:48:55.7Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,88,76,2026-03-22T00:48:57Z,4960000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,500.0,4.0,3.0,1.0,,,,,
502,PT11M31.00S,2026-03-22T00:49:02.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,19.267411300919843,92.15686274509804,1610612739,88,76,2026-03-22T00:49:06Z,4970000,False,-211.0,129.0,1,left,MISS M. Strus 24' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,24.69,Missed,,,,,,,,,,,,,
503,PT11M27.00S,2026-03-22T00:49:06.1Z,4,REGULAR,rebound,offensive,[],203471,,,1610612739,88,76,2026-03-22T00:49:06Z,4980000,False,,,0,,D. Schröder REBOUND (Off:1 Def:0),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,502.0,1.0,0.0,1.0,,,,,
504,PT11M27.00S,2026-03-22T00:49:10.1Z,4,REGULAR,turnover,out-of-bounds,[],203471,,,1610612739,88,76,2026-03-22T00:49:20Z,4990000,False,,,0,,D. Schröder step out-of-bounds TURNOVER (3 TO),[203471],1610612739.0,CLE,step,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Right,202901.0,,,,,,,,,,,,,,,,,3.0,,
505,PT11M14.00S,2026-03-22T00:49:29.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,93.11760840998686,47.30392156862745,1610612740,90,76,2026-03-22T00:49:33Z,5000000,False,-13.0,12.0,1,right,Z. Williamson driving Layup (20 PTS) (J. Fears 2 AST),"[1629627, 1642847]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,1.82,Made,20.0,J. Fears,1642847.0,2.0,,,,,,,,,
506,PT11M02.00S,2026-03-22T00:49:41.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,6.652431011826544,48.77450980392157,1610612739,90,78,2026-03-22T00:49:46Z,5010000,False,6.0,10.0,1,left,T. Bryant cutting DUNK (11 PTS) (M. Strus 2 AST),"[1628418, 1629622]",1610612739.0,CLE,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,1.17,Made,11.0,M. Strus,1629622.0,2.0,,,,,,,,,
508,PT10M41.00S,2026-03-22T00:50:05.3Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612740,90,78,2026-03-22T00:50:13Z,5030000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630596, 1629627]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,101283.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
510,PT10M41.00S,2026-03-22T00:50:37.0Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,91,78,2026-03-22T00:50:37Z,5050000,False,,,0,,Z. Williamson Free Throw 1 of 2 (21 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
511,PT10M41.00S,2026-03-22T00:50:54.9Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,92,78,2026-03-22T00:50:54Z,5060000,False,,,0,,Z. Williamson Free Throw 2 of 2 (22 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,
