actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
265,PT05M23.00S,2025-11-15T01:57:06.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,75.64060446780552,13.23529411764706,1610612740,41,48,2025-11-15T01:57:09Z,2610000,False,-184.0,176.0,1,right,H. Jones 25' 3PT  (8 PTS) (Y. Missi 1 AST),"[1630529, 1642274]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,25.48,Made,,,,,,,,,,,,,8.0,Y. Missi,1642274.0,1.0,,
267,PT05M11.00S,2025-11-15T01:57:20.8Z,2,REGULAR,foul,personal,['2freethrow'],1642274,,,1610612747,41,48,2025-11-15T01:57:43Z,2630000,False,,,0,,Y. Missi shooting personal FOUL (1 PF) (Dončić 2 FT),"[1642274, 1629029]",1610612740.0,NOP,shooting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627534.0,1.0,0.0,Dončić,1629029.0,,,,,,,,,
269,PT05M11.00S,2025-11-15T01:57:52.0Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,41,49,2025-11-15T01:57:52Z,2650000,False,,,0,,L. Dončić Free Throw 1 of 2 (12 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
270,PT05M11.00S,2025-11-15T01:57:52.8Z,2,REGULAR,substitution,out,[],203935,,,1610612747,41,49,2025-11-15T01:57:59Z,2660000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M11.00S,2025-11-15T01:57:52.8Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,41,49,2025-11-15T01:57:59Z,2670000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M11.00S,2025-11-15T01:58:16.3Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,41,50,2025-11-15T01:58:16Z,2680000,False,,,0,,L. Dončić Free Throw 2 of 2 (13 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
274,PT04M49.00S,2025-11-15T01:58:58.5Z,2,REGULAR,turnover,bad pass,[],1642847,,,1610612740,41,50,2025-11-15T01:59:03Z,2700000,False,,,0,,J. Fears bad pass TURNOVER (2 TO),"[1642847, 1629060]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Hachimura,1629060.0,,,,,,
275,PT04M49.00S,2025-11-15T01:58:58.5Z,2,REGULAR,steal,,[],1629060,,,1610612747,41,50,2025-11-15T01:59:00Z,2710000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT04M42.00S,2025-11-15T01:59:04.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629029,33.459264126149804,28.431372549019606,1610612747,41,53,2025-11-15T02:01:08Z,2720000,False,108.0,262.0,1,left,L. Dončić 28' 3PT running pullup (16 PTS),[1629029],1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,28.33,Made,,,,,,,,,,,,,16.0,,,,,
277,PT04M13.00S,2025-11-15T01:59:34.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,88.64980289093299,49.01960784313725,1610612740,43,53,2025-11-15T01:59:40Z,2730000,False,-5.0,54.0,1,right,T. Murphy III driving floating Jump Shot (18 PTS),[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,,,,,,,,,,,,,18.0,,,,,
278,PT03M58.00S,2025-11-15T01:59:49.4Z,2,REGULAR,3pt,Jump Shot,[],1630559,30.699737187910642,63.970588235294116,1610612747,43,53,2025-11-15T02:00:00Z,2740000,False,-70.0,236.0,1,left,MISS A. Reaves 24' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,24.62,Missed,,,,,,,,,,,,,,,,,,
279,PT03M56.00S,2025-11-15T01:59:51.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,43,53,2025-11-15T02:00:00Z,2750000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,278.0,,,,,,,,,,,,,,,,,
281,PT03M44.00S,2025-11-15T02:00:14.2Z,2,REGULAR,2pt,Jump Shot,[],1630529,95.0886990801577,93.62745098039215,1610612740,43,53,2025-11-15T02:00:18Z,2770000,False,218.0,-6.0,1,right,MISS H. Jones 21' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,24+ Right,21.82,Missed,,,,,,,,,,,,,,,,,,
282,PT03M42.00S,2025-11-15T02:00:16.2Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,43,53,2025-11-15T02:10:53Z,2780000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,24+ Right,,,281.0,1.0,0.0,1.0,,,,,,,,,,,,,,
283,PT03M40.00S,2025-11-15T02:00:18.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630529,91.14651773981603,95.83333333333334,1610612740,43,53,2025-11-15T02:00:27Z,2790000,False,229.0,31.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
284,PT03M39.00S,2025-11-15T02:00:19.2Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,43,53,2025-11-15T02:02:10Z,2800000,False,,,0,,D. Ayton REBOUND (Off:1 Def:8),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,283.0,9.0,8.0,1.0,,,,,,,,,,,,,,
287,PT03M15.00S,2025-11-15T02:01:38.2Z,2,REGULAR,2pt,Jump Shot,[],1630559,22.026938239159,63.23529411764706,1610612747,43,53,2025-11-15T02:01:43Z,2830000,False,-66.0,155.0,1,left,MISS A. Reaves 16' fadeaway Shot,[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,16.82,Missed,,,,,,,,,,,,,,,,,,
288,PT03M11.00S,2025-11-15T02:01:42.2Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612747,43,53,2025-11-15T02:01:43Z,2840000,False,,,0,,D. Ayton REBOUND (Off:2 Def:8),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,287.0,10.0,8.0,2.0,,,,,,,,,,,,,,
289,PT03M11.00S,2025-11-15T02:01:41.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629028,7.966491458607096,47.549019607843135,1610612747,43,55,2025-11-15T02:01:48Z,2850000,False,12.0,22.0,1,left,D. Ayton Hook (10 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,,,,,10.0,,,,,
291,PT02M47.00S,2025-11-15T02:02:23.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,92.32917214191852,47.30392156862745,1610612740,45,55,2025-11-15T02:02:27Z,2870000,False,-13.0,20.0,1,right,J. Fears driving Layup (7 PTS),[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,,,,,,,7.0,,,,,
292,PT02M36.00S,2025-11-15T02:02:40.6Z,2,REGULAR,foul,personal,['2freethrow'],1642847,,,1610612747,45,55,2025-11-15T02:03:18Z,2880000,False,,,0,,J. Fears shooting personal FOUL (2 PF) (Dončić 2 FT),"[1642847, 1629029]",1610612740.0,NOP,shooting,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628954.0,2.0,0.0,Dončić,1629029.0,,,,,,,,,
294,PT02M36.00S,2025-11-15T02:03:20.3Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,45,56,2025-11-15T02:03:53Z,2900000,False,,,0,,L. Dončić Free Throw 1 of 2 (17 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,,,,,,,,,17.0,,,,,
295,PT02M36.00S,2025-11-15T02:03:21.4Z,2,REGULAR,substitution,out,[],1642274,,,1610612747,45,56,2025-11-15T02:03:26Z,2910000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M36.00S,2025-11-15T02:03:21.4Z,2,REGULAR,substitution,out,[],1631222,,,1610612747,45,56,2025-11-15T02:03:26Z,2920000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M36.00S,2025-11-15T02:03:21.4Z,2,REGULAR,substitution,in,[],1642852,,,1610612747,45,56,2025-11-15T02:03:26Z,2930000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M36.00S,2025-11-15T02:03:21.4Z,2,REGULAR,substitution,in,[],203935,,,1610612747,45,56,2025-11-15T02:03:26Z,2940000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M36.00S,2025-11-15T02:03:20.3Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,45,56,2025-11-15T02:03:53Z,2950000,False,,,0,,MISS L. Dončić Free Throw 2 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT02M32.00S,2025-11-15T02:03:24.3Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,45,56,2025-11-15T02:03:53Z,2960000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,299.0,1.0,1.0,0.0,,,,,,,,,,,,,,
301,PT02M27.00S,2025-11-15T02:03:57.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,92.46057818659659,48.77450980392157,1610612740,47,56,2025-11-15T02:04:04Z,2970000,False,-6.0,18.0,1,right,J. Fears running Layup (9 PTS) (H. Jones 1 AST),"[1642847, 1630529]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,,,,,9.0,H. Jones,1630529.0,1.0,,
303,PT02M17.00S,2025-11-15T02:04:06.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,27.808804204993432,13.480392156862745,1610612747,47,59,2025-11-15T02:04:12Z,2990000,False,183.0,209.0,1,left,L. Dončić 27' 3PT step back (20 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,27.75,Made,,,,,,,,,,,,,20.0,,,,,
304,PT02M12.00S,2025-11-15T02:04:17.4Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612740,47,59,2025-11-15T02:04:30Z,3000000,False,,,0,,L. Dončić shooting personal FOUL (1 PF) (Jones 2 FT),"[1629029, 1630529]",1610612747.0,LAL,shooting,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,,1627534.0,1.0,0.0,Jones,1630529.0,,,,,,,,,
306,PT02M12.00S,2025-11-15T02:04:41.6Z,2,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,47,59,2025-11-15T02:04:41Z,3020000,False,,,0,,MISS H. Jones Free Throw 1 of 2,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
307,PT02M12.00S,2025-11-15T02:04:41.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,47,59,2025-11-15T02:04:41Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,306.0,,,,,,,,,,,,,,,,,
308,PT02M12.00S,2025-11-15T02:05:02.2Z,2,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,48,59,2025-11-15T02:05:02Z,3040000,False,,,0,,H. Jones Free Throw 2 of 2 (9 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,,,,,,,,,,,,,9.0,,,,,
309,PT01M57.00S,2025-11-15T02:05:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,12.828515111695138,49.26470588235294,1610612747,48,61,2025-11-15T02:05:24Z,3050000,False,4.0,68.0,1,left,A. Reaves 6' driving finger roll Layup (11 PTS) (L. Dončić 8 AST),"[1630559, 1629029]",1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,,,,,,,,,,,,,11.0,L. Dončić,1629029.0,8.0,,
311,PT01M41.00S,2025-11-15T02:05:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,90.62089356110381,50.49019607843137,1610612740,50,61,2025-11-15T02:05:37Z,3070000,False,2.0,36.0,1,right,T. Murphy III driving finger roll Layup (20 PTS) (D. Queen 2 AST),"[1630530, 1642852]",1610612740.0,NOP,driving finger roll,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,,,,,,20.0,D. Queen,1642852.0,2.0,,
314,PT01M26.00S,2025-11-15T02:05:49.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,12.565703022339028,48.77450980392157,1610612747,50,61,2025-11-15T02:13:33Z,3090000,False,6.0,66.0,1,left,MISS A. Reaves 6' driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,6.59,Missed,,,,,,,,,,,,,,,,,,
315,PT01M23.00S,2025-11-15T02:05:52.1Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,50,61,2025-11-15T02:05:54Z,3100000,False,,,0,,D. Queen REBOUND (Off:1 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,314.0,4.0,3.0,1.0,,,,,,,,,,,,,,
316,PT01M20.00S,2025-11-15T02:05:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630530,92.32917214191852,48.28431372549019,1610612740,52,61,2025-11-15T02:06:00Z,3110000,False,-9.0,20.0,1,right,T. Murphy III running Layup (22 PTS),[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,,,,,22.0,,,,,
318,PT01M01.00S,2025-11-15T02:06:14.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,9.411957950065702,50.73529411764706,1610612747,52,63,2025-11-15T02:06:18Z,3130000,False,-4.0,36.0,1,left,D. Ayton driving DUNK (12 PTS),[1629028],1610612747.0,LAL,driving,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,,,,,,,12.0,,,,,
320,PT00M44.60S,2025-11-15T02:06:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,87.59855453350855,34.80392156862745,1610612740,52,63,2025-11-15T02:06:43Z,3150000,False,-76.0,64.0,1,right,MISS T. Murphy III 9' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Left,9.94,Missed,,,,,,,,,,,,,,,,,,
321,PT00M41.30S,2025-11-15T02:06:34.7Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,52,63,2025-11-15T02:06:37Z,3160000,False,,,0,,L. Dončić REBOUND (Off:0 Def:3),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Left,,,320.0,3.0,3.0,0.0,,,,,,,,,,,,,,
322,PT00M31.00S,2025-11-15T02:06:45.0Z,2,REGULAR,3pt,Jump Shot,[],1629029,31.225361366622867,41.17647058823529,1610612747,52,63,2025-11-15T02:18:25Z,3170000,False,44.0,241.0,1,left,MISS L. Dončić 24' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,24.5,Missed,,,,,,,,,,,,,,,,,,
323,PT00M26.80S,2025-11-15T02:06:49.2Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,52,63,2025-11-15T02:06:49Z,3180000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,,
324,PT00M21.40S,2025-11-15T02:06:54.5Z,2,REGULAR,3pt,Jump Shot,[],1630180,94.56307490144546,97.54901960784314,1610612740,52,63,2025-11-15T02:06:59Z,3190000,False,238.0,-1.0,1,right,MISS S. Bey 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
325,PT00M17.60S,2025-11-15T02:06:58.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,52,63,2025-11-15T02:06:58Z,3200000,False,,,0,,D. Ayton REBOUND (Off:2 Def:9),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,324.0,11.0,9.0,2.0,,,,,,,,,,,,,,
326,PT00M11.00S,2025-11-15T02:07:08.7Z,2,REGULAR,foul,personal,[],1630529,,,1610612747,52,63,2025-11-15T02:07:15Z,3210000,False,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 1629029]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,203591.0,2.0,0.0,Dončić,1629029.0,,,,,,,,,
328,PT00M11.00S,2025-11-15T02:07:19.5Z,2,REGULAR,substitution,out,[],1642847,,,1610612747,52,63,2025-11-15T02:07:40Z,3230000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M11.00S,2025-11-15T02:07:19.5Z,2,REGULAR,substitution,out,[],1642852,,,1610612747,52,63,2025-11-15T02:07:40Z,3250000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M11.00S,2025-11-15T02:07:19.5Z,2,REGULAR,substitution,in,[],1642274,,,1610612747,52,63,2025-11-15T02:07:40Z,3260000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M11.00S,2025-11-15T02:07:19.5Z,2,REGULAR,substitution,in,[],1630631,,,1610612747,52,63,2025-11-15T02:07:40Z,3270000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M11.00S,2025-11-15T02:07:19.5Z,2,REGULAR,substitution,in,[],1642877,,,1610612747,52,63,2025-11-15T02:07:40Z,3280000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M11.00S,2025-11-15T02:07:19.5Z,2,REGULAR,substitution,out,[],1630529,,,1610612747,52,63,2025-11-15T02:07:53Z,3290000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M01.40S,2025-11-15T02:08:03.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,7.5722733245729295,46.32352941176471,1610612747,52,65,2025-11-15T02:08:07Z,3300000,False,18.0,19.0,1,left,D. Ayton alley-oop DUNK (14 PTS) (L. Dončić 9 AST),"[1629028, 1629029]",1610612747.0,LAL,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,,,14.0,L. Dončić,1629029.0,9.0,,
337,PT00M00.30S,2025-11-15T02:08:13.2Z,2,REGULAR,heave,,[],0,,,1610612740,52,65,2025-11-15T02:12:20Z,3320000,False,,,0,,NOP Heave,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,63.01,,,,,,,,,,,,,,,,,,,
338,PT00M00.30S,2025-11-15T02:08:13.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,52,65,2025-11-15T02:12:20Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,337.0,,,,,,,,,,,,,,,,,
339,PT00M00.00S,2025-11-15T02:08:34.8Z,2,REGULAR,period,end,[],0,,,1610612740,52,65,2025-11-15T02:08:34Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-11-15T02:22:21.0Z,3,REGULAR,substitution,out,['startperiod'],1642274,,,1610612740,52,65,2025-11-15T02:23:18Z,3350000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-11-15T02:22:21.0Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,52,65,2025-11-15T02:23:18Z,3360000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2025-11-15T02:22:21.0Z,3,REGULAR,substitution,out,['startperiod'],1642877,,,1610612740,52,65,2025-11-15T02:23:18Z,3370000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2025-11-15T02:22:21.0Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612740,52,65,2025-11-15T02:23:18Z,3380000,False,,,0,,SUB in: K. Looney,[1626172],1610612740.0,NOP,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2025-11-15T02:22:21.0Z,3,REGULAR,substitution,in,['startperiod'],1642847,,,1610612740,52,65,2025-11-15T02:23:18Z,3390000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-11-15T02:22:21.0Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,52,65,2025-11-15T02:23:18Z,3400000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-11-15T02:23:38.3Z,3,REGULAR,period,start,[],0,,,1610612740,52,65,2025-11-15T02:23:38Z,3410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M40.00S,2025-11-15T02:23:57.3Z,3,REGULAR,turnover,bad pass,[],1630529,,,1610612740,52,65,2025-11-15T02:24:01Z,3420000,False,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1629028]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,2.0,Ayton,1629028.0,,,,,,
348,PT11M40.00S,2025-11-15T02:23:57.3Z,3,REGULAR,steal,,[],1629028,,,1610612747,52,65,2025-11-15T02:23:59Z,3430000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
349,PT11M28.00S,2025-11-15T02:24:09.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203935,73.80091984231275,81.37254901960785,1610612747,52,65,2025-11-15T02:24:32Z,3440000,False,157.0,194.0,1,right,MISS M. Smart 24' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
350,PT11M24.00S,2025-11-15T02:24:13.3Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,52,65,2025-11-15T02:24:14Z,3450000,False,,,0,,J. Fears REBOUND (Off:0 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,349.0,2.0,2.0,0.0,,,,,,,,,,,,,,
351,PT11M18.00S,2025-11-15T02:24:19.1Z,3,REGULAR,2pt,Jump Shot,[],1630529,11.645860709592641,14.950980392156863,1610612740,54,65,2025-11-15T02:24:23Z,3460000,False,175.0,57.0,1,left,H. Jones 18' pullup Jump Shot (11 PTS) (K. Looney 1 AST),"[1630529, 1626172]",1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right,18.42,Made,,,,,,,,,,,,,11.0,K. Looney,1626172.0,1.0,,
353,PT10M55.00S,2025-11-15T02:24:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,91.27792378449409,49.26470588235294,1610612747,54,67,2025-11-15T02:24:48Z,3480000,False,-4.0,29.0,1,right,D. Ayton reverse Layup (16 PTS) (M. Smart 1 AST),"[1629028, 203935]",1610612747.0,LAL,reverse,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,,,,,,16.0,M. Smart,203935.0,1.0,,
355,PT10M38.00S,2025-11-15T02:24:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,8.623521681997373,46.81372549019608,1610612740,56,67,2025-11-15T02:25:04Z,3500000,False,16.0,29.0,1,left,K. Looney driving Layup (2 PTS) (S. Bey 3 AST),"[1626172, 1630180]",1610612740.0,NOP,driving,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,,,,,,,,2.0,S. Bey,1630180.0,3.0,,
