actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
267,PT06M58.00S,2025-11-17T00:57:08.3Z,2,REGULAR,rebound,defensive,[],1642852,,,1610612740,37,47,2025-11-17T00:57:11Z,2580000,False,,,0,,D. Queen REBOUND (Off:0 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,266.0,5.0,5.0,0.0,,,,,,,,,,,
268,PT06M56.00S,2025-11-17T00:57:10.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631121,7.835085413929041,49.26470588235294,1610612740,37,47,2025-11-17T01:10:39Z,2590000,False,4.0,21.0,1,left,MISS B. McGowens running DUNK - blocked,"[1631121, 1627780]",1610612740.0,NOP,running,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.14,Missed,,Payton II,1627780.0,,,,,,,,,,,,,,,
272,PT06M56.00S,2025-11-17T00:57:10.5Z,2,REGULAR,block,,[],1627780,,,1610612740,37,47,2025-11-17T00:57:22Z,2595000,False,,,0,,G. Payton II BLOCK (2 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT06M54.00S,2025-11-17T00:57:12.5Z,2,REGULAR,rebound,offensive,[],1642847,,,1610612740,37,47,2025-11-17T00:58:03Z,2600000,False,,,0,,J. Fears REBOUND (Off:1 Def:0),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,268.0,1.0,0.0,1.0,,,,,,,,,,,
274,PT06M53.00S,2025-11-17T00:57:19.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642847,4.730617608409987,10.317095588235293,1610612740,39,47,2025-11-17T01:11:30Z,2605000,False,198.0,-8.0,1,left,J. Fears 19' step back Jump Shot (5 PTS),[1642847],1610612740.0,NOP,step back,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right,19.86,Made,5.0,,,,,,,,,,,,,,,,,
276,PT06M41.00S,2025-11-17T00:57:35.9Z,2,REGULAR,substitution,out,[],1642366,,,1610612744,39,47,2025-11-17T00:57:46Z,2630000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M41.00S,2025-11-17T00:57:35.9Z,2,REGULAR,substitution,in,[],201143,,,1610612744,39,47,2025-11-17T00:57:46Z,2640000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M41.00S,2025-11-17T00:57:35.9Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,39,47,2025-11-17T00:57:46Z,2650000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT06M41.00S,2025-11-17T00:57:35.9Z,2,REGULAR,substitution,out,[],203110,,,1610612744,39,47,2025-11-17T01:05:19Z,2655000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT06M34.00S,2025-11-17T00:57:59.5Z,2,REGULAR,3pt,Jump Shot,[],1627741,81.02825229960578,4.411764705882353,1610612744,39,50,2025-11-17T00:58:06Z,2660000,False,-228.0,126.0,1,right,B. Hield 26' 3PT  (5 PTS) (A. Horford 2 AST),"[1627741, 201143]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.03,Made,5.0,,,,,,,A. Horford,201143.0,2.0,,,,,,,,
281,PT06M15.00S,2025-11-17T00:58:19.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,12.171484888304862,63.725490196078425,1610612740,39,50,2025-11-17T00:58:22Z,2680000,False,-69.0,62.0,1,left,MISS D. Queen 9' Jump Shot,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Left,9.24,Missed,,,,,,,,,,,,,,,,,,
282,PT06M12.00S,2025-11-17T00:58:22.2Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,39,50,2025-11-17T00:58:22Z,2690000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Left,,,,,,281.0,1.0,1.0,0.0,,,,,,,,,,,
283,PT06M05.00S,2025-11-17T00:58:28.9Z,2,REGULAR,3pt,Jump Shot,[],1627741,92.59198423127464,3.431372549019608,1610612744,39,53,2025-11-17T00:58:33Z,2700000,False,-233.0,17.0,1,right,B. Hield 3PT  (8 PTS) (S. Curry 2 AST),"[1627741, 201939]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.34,Made,8.0,,,,,,,S. Curry,201939.0,2.0,,,,,,,,
285,PT05M55.00S,2025-11-17T00:58:42.4Z,2,REGULAR,foul,personal,[],1627780,,,1610612740,39,53,2025-11-17T00:58:57Z,2720000,False,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1631121]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,McGowens,1631121.0
287,PT05M55.00S,2025-11-17T00:59:08.6Z,2,REGULAR,substitution,out,[],1642847,,,1610612740,39,53,2025-11-17T00:59:17Z,2740000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M55.00S,2025-11-17T00:59:08.6Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,39,53,2025-11-17T00:59:17Z,2750000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M43.00S,2025-11-17T00:59:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630529,32.276609724047304,52.450980392156865,1610612740,39,53,2025-11-17T00:59:35Z,2760000,False,-12.0,251.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,25.12,Missed,,,,,,,,,,,,,,,,,,
290,PT05M40.00S,2025-11-17T00:59:33.6Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,39,53,2025-11-17T00:59:35Z,2770000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,289.0,2.0,2.0,0.0,,,,,,,,,,,
291,PT05M37.00S,2025-11-17T00:59:37.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,70.25295663600527,19.362745098039216,1610612744,39,53,2025-11-17T01:13:18Z,2780000,False,-153.0,227.0,1,right,MISS B. Hield 27' running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,,,,,,,,,,,,,,,,,
292,PT05M32.00S,2025-11-17T00:59:40.8Z,2,REGULAR,rebound,offensive,[],201143,,,1610612744,39,53,2025-11-17T00:59:40Z,2790000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,291.0,2.0,1.0,1.0,,,,,,,,,,,
293,PT05M22.00S,2025-11-17T00:59:54.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,88.25558475689881,51.9607843137255,1610612744,39,53,2025-11-17T01:00:00Z,2800000,False,10.0,58.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
294,PT05M22.00S,2025-11-17T00:59:54.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,39,53,2025-11-17T01:00:00Z,2810000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,293.0,,,,,,,,,,,,,,
296,PT05M22.00S,2025-11-17T00:59:58.7Z,2,REGULAR,substitution,out,[],1642852,,,1610612740,39,53,2025-11-17T01:00:04Z,2830000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT05M22.00S,2025-11-17T00:59:58.7Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,39,53,2025-11-17T01:00:04Z,2840000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M22.00S,2025-11-17T00:59:58.7Z,2,REGULAR,substitution,in,[],1642847,,,1610612740,39,53,2025-11-17T01:00:04Z,2850000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT05M22.00S,2025-11-17T00:59:58.7Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,39,53,2025-11-17T01:00:04Z,2860000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT05M12.00S,2025-11-17T01:00:19.3Z,2,REGULAR,foul,personal,[],201939,,,1610612740,39,53,2025-11-17T01:00:25Z,2870000,False,,,0,,S. Curry personal FOUL (2 PF),"[201939, 1642847]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Fears,1642847.0
351,PT05M12.00S,2025-11-17T01:00:35.0Z,2,REGULAR,substitution,out,[],1631121,,,1610612740,39,53,2025-11-17T01:08:56Z,2895000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT05M12.00S,2025-11-17T01:00:35.0Z,2,REGULAR,substitution,in,[],1630180,,,1610612740,39,53,2025-11-17T01:08:56Z,2902500,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT05M01.00S,2025-11-17T01:00:50.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,6.1268068331143235,50.245098039215684,1610612740,41,53,2025-11-17T01:14:37Z,2910000,False,-1.0,5.0,1,left,T. Murphy III driving DUNK (11 PTS) (J. Fears 1 AST),"[1630530, 1642847]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,0.52,Made,11.0,,,,,,,J. Fears,1642847.0,1.0,,,,,,,,
306,PT04M46.00S,2025-11-17T01:01:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.14651773981603,51.225490196078425,1610612744,41,53,2025-11-17T01:01:11Z,2930000,False,6.0,31.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
307,PT04M43.00S,2025-11-17T01:01:07.9Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,41,53,2025-11-17T01:01:11Z,2940000,False,,,0,,J. Fears REBOUND (Off:1 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,306.0,2.0,1.0,1.0,,,,,,,,,,,
308,PT04M41.00S,2025-11-17T01:01:11.6Z,2,REGULAR,turnover,bad pass,[],1630180,,,1610612740,41,53,2025-11-17T01:28:21Z,2950000,False,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 1627741]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Hield,1627741.0,,,,,
309,PT04M41.00S,2025-11-17T01:01:11.6Z,2,REGULAR,steal,,[],1627741,,,1610612744,41,53,2025-11-17T01:02:06Z,2960000,False,,,0,,B. Hield STEAL (2 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
310,PT04M27.00S,2025-11-17T01:01:29.0Z,2,REGULAR,turnover,out-of-bounds,[],1642954,,,1610612744,41,53,2025-11-17T01:01:48Z,2970000,False,,,0,,W. Richard bad pass out-of-bounds TURNOVER (1 TO),[1642954],1610612744.0,GSW,bad pass,,,Richard,W. Richard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1.0,,,200833.0,,,,
313,PT04M10.00S,2025-11-17T01:01:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612740,41,53,2025-11-17T01:02:02Z,2980000,False,,,0,,G. Payton II personal FOUL (3 PF) (Murphy III 2 FT),"[1627780, 1630530]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Murphy III,1630530.0
315,PT04M10.00S,2025-11-17T01:02:48.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630530,,,1610612740,42,53,2025-11-17T01:02:48Z,3000000,False,,,0,,T. Murphy III Free Throw 1 of 2 (12 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
316,PT04M10.00S,2025-11-17T01:02:50.0Z,2,REGULAR,substitution,out,[],1627780,,,1610612740,42,53,2025-11-17T01:02:53Z,3010000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT04M10.00S,2025-11-17T01:02:50.0Z,2,REGULAR,substitution,in,[],202710,,,1610612740,42,53,2025-11-17T01:02:53Z,3020000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT04M10.00S,2025-11-17T01:03:04.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630530,,,1610612740,43,53,2025-11-17T01:03:04Z,3030000,False,,,0,,T. Murphy III Free Throw 2 of 2 (13 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
319,PT04M00.00S,2025-11-17T01:03:18.2Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,43,53,2025-11-17T01:03:25Z,3040000,False,,,0,,S. Curry lost ball out-of-bounds TURNOVER (1 TO),[201939],1610612744.0,GSW,lost ball,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,200833.0,,,,
320,PT03M53.00S,2025-11-17T01:03:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642847,8.886333771353483,46.07843137254902,1610612740,45,53,2025-11-17T01:17:46Z,3050000,False,20.0,31.0,1,left,J. Fears driving finger roll Layup (7 PTS),[1642847],1610612740.0,NOP,driving finger roll,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.67,Made,7.0,,,,,,,,,,,,,,,,,
321,PT03M52.00S,2025-11-17T01:03:43.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,45,53,2025-11-17T01:03:43Z,3060000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M52.00S,2025-11-17T01:04:33.1Z,2,REGULAR,substitution,out,[],1642954,,,1610612744,45,53,2025-11-17T01:04:57Z,3070000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M52.00S,2025-11-17T01:04:33.1Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,45,53,2025-11-17T01:04:57Z,3080000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M36.00S,2025-11-17T01:05:14.9Z,2,REGULAR,3pt,Jump Shot,[],201939,65.39093298291722,49.01960784313725,1610612744,45,53,2025-11-17T01:05:38Z,3090000,False,-5.0,273.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
325,PT03M32.00S,2025-11-17T01:05:18.8Z,2,REGULAR,rebound,defensive,[],1642847,,,1610612740,45,53,2025-11-17T01:05:18Z,3100000,False,,,0,,J. Fears REBOUND (Off:1 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,,324.0,3.0,2.0,1.0,,,,,,,,,,,
327,PT03M29.00S,2025-11-17T01:05:22.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630529,30.699737187910642,28.431372549019606,1610612740,45,53,2025-11-17T01:19:14Z,3110000,False,108.0,236.0,1,left,MISS H. Jones 25' running 3PT,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
328,PT03M25.00S,2025-11-17T01:05:27.0Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,45,53,2025-11-17T01:05:27Z,3120000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,327.0,1.0,0.0,1.0,,,,,,,,,,,
329,PT03M18.00S,2025-11-17T01:05:34.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642847,7.5722733245729295,51.71568627450981,1610612740,47,53,2025-11-17T01:20:20Z,3130000,False,-9.0,19.0,1,left,J. Fears cutting Layup (9 PTS) (Y. Missi 2 AST),"[1642847, 1642274]",1610612740.0,NOP,cutting,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.06,Made,9.0,,,,,,,Y. Missi,1642274.0,2.0,,,,,,,,
331,PT03M09.00S,2025-11-17T01:05:44.8Z,2,REGULAR,foul,personal,[],1630529,,,1610612744,47,53,2025-11-17T01:06:00Z,3150000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 201939]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Curry,201939.0
333,PT03M09.00S,2025-11-17T01:05:52.0Z,2,REGULAR,substitution,out,[],1627741,,,1610612744,47,53,2025-11-17T01:06:09Z,3170000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT03M09.00S,2025-11-17T01:05:52.0Z,2,REGULAR,substitution,out,[],201143,,,1610612744,47,53,2025-11-17T01:06:09Z,3180000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT03M09.00S,2025-11-17T01:05:52.0Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,47,53,2025-11-17T01:06:09Z,3190000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M09.00S,2025-11-17T01:05:52.0Z,2,REGULAR,substitution,in,[],203110,,,1610612744,47,53,2025-11-17T01:06:09Z,3200000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT03M00.00S,2025-11-17T01:06:26.9Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,47,53,2025-11-17T01:06:37Z,3210000,False,,,0,,D. Green lost ball out-of-bounds TURNOVER (3 TO),[203110],1610612744.0,GSW,lost ball,,,Green,D. Green,,,,,Mid-Range,24+ Right,,,,,,,,,,,,,3.0,,,2004.0,,,,
338,PT02M52.00S,2025-11-17T01:06:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642847,7.178055190538765,52.69607843137255,1610612740,47,53,2025-11-17T01:06:58Z,3220000,False,-13.0,15.0,1,left,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
339,PT02M44.00S,2025-11-17T01:06:57.7Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,47,53,2025-11-17T01:06:57Z,3230000,False,,,0,,Y. Missi REBOUND (Off:2 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,338.0,2.0,0.0,2.0,,,,,,,,,,,
340,PT02M44.00S,2025-11-17T01:06:57.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642274,5.590000152587891,50.0,1610612740,47,53,2025-11-17T01:22:01Z,3240000,False,0.0,0.0,1,left,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
341,PT02M44.00S,2025-11-17T01:06:57.7Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,47,53,2025-11-17T01:28:14Z,3250000,False,,,0,,D. Green REBOUND (Off:4 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,340.0,7.0,3.0,4.0,,,,,,,,,,,
342,PT02M43.00S,2025-11-17T01:07:00.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,68.15045992115637,27.696078431372552,1610612744,47,53,2025-11-17T01:23:20Z,3260000,False,-112.0,247.0,1,right,MISS M. Moody 27' running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,,,,,,,,,,,,,,,,,
343,PT02M40.00S,2025-11-17T01:07:03.0Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,47,53,2025-11-17T01:07:04Z,3270000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,342.0,6.0,6.0,0.0,,,,,,,,,,,
344,PT02M38.00S,2025-11-17T01:07:04.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630530,6.915243101182654,55.63725490196079,1610612740,47,53,2025-11-17T01:24:44Z,3280000,False,-28.0,13.0,1,left,MISS T. Murphy III running Layup,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
345,PT02M36.00S,2025-11-17T01:07:06.9Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,47,53,2025-11-17T01:24:44Z,3290000,False,,,0,,Y. Missi REBOUND (Off:3 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,344.0,3.0,0.0,3.0,,,,,,,,,,,
346,PT02M27.00S,2025-11-17T01:07:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,7.835085413929041,46.32352941176471,1610612740,47,53,2025-11-17T01:25:12Z,3300000,False,18.0,21.0,1,left,MISS S. Bey driving Layup,[1630180],1610612740.0,NOP,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
347,PT02M25.00S,2025-11-17T01:07:17.5Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,47,53,2025-11-17T01:07:17Z,3310000,False,,,0,,D. Green REBOUND (Off:4 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,346.0,8.0,4.0,4.0,,,,,,,,,,,
348,PT02M14.00S,2025-11-17T01:07:32.0Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,47,53,2025-11-17T01:07:37Z,3320000,False,,,0,,S. Curry step out-of-bounds TURNOVER (2 TO),[201939],1610612744.0,GSW,step,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,2.0,,,2004.0,,,,
349,PT02M02.00S,2025-11-17T01:07:56.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612740,47,53,2025-11-17T01:08:05Z,3330000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Jones 2 FT),"[203110, 1630529]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Jones,1630529.0
353,PT02M02.00S,2025-11-17T01:09:20.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630529,,,1610612740,48,53,2025-11-17T01:09:20Z,3350000,False,,,0,,H. Jones Free Throw 1 of 2 (3 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
354,PT02M02.00S,2025-11-17T01:09:36.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630529,,,1610612740,49,53,2025-11-17T01:09:36Z,3360000,False,,,0,,H. Jones Free Throw 2 of 2 (4 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
355,PT01M50.00S,2025-11-17T01:09:58.1Z,2,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612744,49,53,2025-11-17T01:10:07Z,3370000,False,,,0,,S. Bey shooting personal FOUL (1 PF) (Butler III 2 FT),"[1630180, 202710]",1610612740.0,NOP,shooting,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Butler III,202710.0
357,PT01M50.00S,2025-11-17T01:10:33.1Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,49,54,2025-11-17T01:10:33Z,3390000,False,,,0,,J. Butler III Free Throw 1 of 2 (9 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
