actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
591,PT06M50.00S,2025-11-27T02:57:38.9Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612763,108,104,2025-11-27T02:57:41Z,5760000,False,,,0,,J. Landale REBOUND (Off:2 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,590.0,3.0,1.0,2.0,,,,,,,,,,,,,,
592,PT06M45.00S,2025-11-27T02:57:44.1Z,4,REGULAR,3pt,Jump Shot,[],203484,84.83902759526939,94.85294117647058,1610612763,108,104,2025-11-27T02:57:50Z,5770000,False,224.0,90.0,1,right,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right,24.17,Missed,,,,,,,,,,,,,,,,,,
593,PT06M40.00S,2025-11-27T02:57:49.1Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,108,104,2025-11-27T02:57:50Z,5780000,False,,,0,,S. Bey REBOUND (Off:1 Def:6),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right,,,592.0,7.0,6.0,1.0,,,,,,,,,,,,,,
594,PT06M24.00S,2025-11-27T02:58:03.9Z,4,REGULAR,3pt,Jump Shot,[],1630530,34.510512483574246,20.588235294117645,1610612740,111,104,2025-11-27T02:58:10Z,5790000,False,147.0,272.0,1,left,T. Murphy III 30' 3PT pullup (12 PTS) (D. Queen 8 AST),"[1630530, 1642852]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,30.91,Made,,,,,,,12.0,D. Queen,1642852.0,8.0,,,,,,,,
596,PT06M09.00S,2025-11-27T02:58:19.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,85.62746386333771,48.77450980392157,1610612763,111,104,2025-11-27T03:38:30Z,5810000,False,-6.0,83.0,1,right,MISS J. Landale 8' Hook,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,8.28,Missed,,,,,,,,,,,,,,,,,,
597,PT06M06.00S,2025-11-27T02:58:22.7Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,111,104,2025-11-27T02:58:27Z,5820000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,596.0,1.0,1.0,0.0,,,,,,,,,,,,,,
598,PT06M03.00S,2025-11-27T02:58:26.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642877,4.944152431011826,43.627450980392155,1610612740,113,104,2025-11-27T02:58:31Z,5830000,False,32.0,-6.0,1,left,M. Peavy running Layup (11 PTS) (D. Queen 9 AST),"[1642877, 1642852]",1610612740.0,NOP,running,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,,,11.0,D. Queen,1642852.0,9.0,,,,,,,,
600,PT06M03.00S,2025-11-27T02:58:32.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,113,104,2025-11-27T02:58:32Z,5850000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M03.00S,2025-11-27T03:00:42.6Z,4,REGULAR,substitution,out,[],203484,,,1610612763,113,104,2025-11-27T03:01:06Z,5860000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M03.00S,2025-11-27T03:00:42.6Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,113,104,2025-11-27T03:01:06Z,5870000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M03.00S,2025-11-27T03:00:42.6Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,113,104,2025-11-27T03:01:06Z,5880000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M03.00S,2025-11-27T03:00:42.6Z,4,REGULAR,substitution,out,[],1629111,,,1610612763,113,104,2025-11-27T03:01:06Z,5890000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M03.00S,2025-11-27T03:00:42.6Z,4,REGULAR,substitution,in,[],1642377,,,1610612763,113,104,2025-11-27T03:01:06Z,5900000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M03.00S,2025-11-27T03:00:42.6Z,4,REGULAR,substitution,in,[],1631246,,,1610612763,113,104,2025-11-27T03:01:06Z,5910000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M03.00S,2025-11-27T03:00:42.6Z,4,REGULAR,substitution,in,[],1641744,,,1610612763,113,104,2025-11-27T03:01:06Z,5920000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M03.00S,2025-11-27T03:00:42.6Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,113,104,2025-11-27T03:01:06Z,5930000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M51.00S,2025-11-27T03:01:41.5Z,4,REGULAR,3pt,Jump Shot,[],1642285,65.65374507227332,46.81372549019608,1610612763,113,104,2025-11-27T03:01:47Z,5940000,False,-16.0,270.0,1,right,MISS C. Spencer 27' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,27.09,Missed,,,,,,,,,,,,,,,,,,
610,PT05M48.00S,2025-11-27T03:01:44.5Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,113,104,2025-11-27T03:01:47Z,5950000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Center,,,609.0,2.0,2.0,0.0,,,,,,,,,,,,,,
611,PT05M30.00S,2025-11-27T03:02:02.9Z,4,REGULAR,3pt,Jump Shot,[],1630180,6.258212877792378,97.30392156862744,1610612740,113,104,2025-11-27T03:02:07Z,5960000,False,-237.0,6.0,1,left,MISS S. Bey 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
612,PT05M27.00S,2025-11-27T03:02:05.9Z,4,REGULAR,rebound,defensive,[],1642285,,,1610612763,113,104,2025-11-27T03:02:07Z,5970000,False,,,0,,C. Spencer REBOUND (Off:0 Def:2),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Left Corner 3,24+ Left,,,611.0,2.0,2.0,0.0,,,,,,,,,,,,,,
613,PT05M12.00S,2025-11-27T03:02:20.7Z,4,REGULAR,3pt,Jump Shot,[],1642377,93.77463863337714,4.6568627450980395,1610612763,113,107,2025-11-27T03:02:26Z,5980000,False,-227.0,6.0,1,right,J. Wells 3PT  (17 PTS) (V. Williams Jr. 14 AST),"[1642377, 1631246]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,22.68,Made,,,,,,,17.0,V. Williams Jr.,1631246.0,14.0,,,,,,,,
615,PT04M52.00S,2025-11-27T03:02:39.8Z,4,REGULAR,2pt,Jump Shot,[],1642852,26.10052562417871,27.450980392156865,1610612740,115,107,2025-11-27T03:02:45Z,6000000,False,113.0,193.0,1,left,D. Queen 22' Jump Shot (10 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,22.33,Made,,,,,,,10.0,,,,,,,,,,,
616,PT04M33.00S,2025-11-27T03:03:08.8Z,4,REGULAR,foul,personal,['2freethrow'],1642877,,,1610612763,115,107,2025-11-27T03:03:24Z,6010000,False,,,0,,M. Peavy shooting personal FOUL (1 PF) (Wells 2 FT),"[1642877, 1642377]",1610612740.0,NOP,shooting,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,204058.0,,,,,,1.0,0.0,Wells,1642377.0,,,,
618,PT04M33.00S,2025-11-27T03:03:32.7Z,4,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,115,108,2025-11-27T03:03:32Z,6030000,False,,,0,,J. Wells Free Throw 1 of 2 (18 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
619,PT04M33.00S,2025-11-27T03:03:34.7Z,4,REGULAR,substitution,out,[],1642847,,,1610612763,115,108,2025-11-27T03:03:47Z,6040000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M33.00S,2025-11-27T03:03:34.7Z,4,REGULAR,substitution,out,[],1642877,,,1610612763,115,108,2025-11-27T03:03:47Z,6050000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M33.00S,2025-11-27T03:03:34.7Z,4,REGULAR,substitution,out,[],1642285,,,1610612763,115,108,2025-11-27T03:03:47Z,6060000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M33.00S,2025-11-27T03:03:34.7Z,4,REGULAR,substitution,in,[],1629627,,,1610612763,115,108,2025-11-27T03:03:47Z,6070000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M33.00S,2025-11-27T03:03:34.7Z,4,REGULAR,substitution,in,[],1630631,,,1610612763,115,108,2025-11-27T03:03:47Z,6080000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M33.00S,2025-11-27T03:03:34.7Z,4,REGULAR,substitution,in,[],1642907,,,1610612763,115,108,2025-11-27T03:03:47Z,6090000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M33.00S,2025-11-27T03:03:56.8Z,4,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,115,109,2025-11-27T03:03:56Z,6100000,False,,,0,,J. Wells Free Throw 2 of 2 (19 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
626,PT04M21.00S,2025-11-27T03:04:10.6Z,4,REGULAR,3pt,Jump Shot,[],1642852,30.436925098554536,70.34313725490196,1610612740,115,109,2025-11-27T03:04:16Z,6110000,False,-102.0,234.0,1,left,MISS D. Queen 25' 3PT,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
627,PT04M17.00S,2025-11-27T03:04:14.6Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612763,115,109,2025-11-27T03:04:16Z,6120000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,626.0,3.0,2.0,1.0,,,,,,,,,,,,,,
628,PT04M09.00S,2025-11-27T03:04:21.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,93.24901445466492,45.09803921568628,1610612763,115,111,2025-11-27T03:12:58Z,6130000,False,-25.0,11.0,1,right,V. Williams Jr. driving reverse Layup (4 PTS),[1631246],1610612763.0,MEM,driving reverse,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,4.0,,,,,,,,,,,
629,PT03M53.00S,2025-11-27T03:04:41.7Z,4,REGULAR,foul,personal,[],1641744,,,1610612740,115,111,2025-11-27T03:04:57Z,6140000,False,,,0,,Z. Edey personal FOUL (2 PF),"[1641744, 1630530]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,2.0,0.0,Murphy III,1630530.0,,,,
631,PT03M53.00S,2025-11-27T03:05:07.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,115,111,2025-11-27T03:05:07Z,6160000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M43.00S,2025-11-27T03:06:53.7Z,4,REGULAR,turnover,lost ball,[],1642852,,,1610612740,115,111,2025-11-27T03:06:59Z,6170000,False,,,0,,D. Queen lost ball TURNOVER (1 TO),"[1642852, 1628991]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,Jackson Jr.,1628991.0
633,PT03M43.00S,2025-11-27T03:06:53.7Z,4,REGULAR,steal,,[],1628991,,,1610612763,115,111,2025-11-27T03:06:55Z,6180000,False,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
634,PT03M35.00S,2025-11-27T03:07:00.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628991,93.77463863337714,50.0,1610612763,115,113,2025-11-27T03:07:06Z,6190000,False,0.0,6.0,1,right,J. Jackson Jr. running DUNK (20 PTS) (V. Williams Jr. 15 AST),"[1628991, 1631246]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,20.0,V. Williams Jr.,1631246.0,15.0,,,,,,,,
636,PT03M22.00S,2025-11-27T03:07:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,20.18725361366623,43.13725490196079,1610612740,115,113,2025-11-27T03:07:18Z,6210000,False,34.0,137.0,1,left,MISS Z. Williamson 14' pullup Shot,[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,14.15,Missed,,,,,,,,,,,,,,,,,,
637,PT03M20.00S,2025-11-27T03:07:15.7Z,4,REGULAR,rebound,defensive,[],1641744,,,1610612763,115,113,2025-11-27T03:07:18Z,6220000,False,,,0,,Z. Edey REBOUND (Off:5 Def:5),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,636.0,10.0,5.0,5.0,,,,,,,,,,,,,,
638,PT03M11.00S,2025-11-27T03:07:24.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,93.51182654402102,50.0,1610612763,115,115,2025-11-27T03:07:29Z,6230000,False,0.0,8.0,1,right,Z. Edey alley-oop DUNK (18 PTS) (C. Coward 4 AST),"[1641744, 1642907]",1610612763.0,MEM,alley-oop,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,18.0,C. Coward,1642907.0,4.0,,,,,,,,
640,PT03M11.00S,2025-11-27T03:07:33.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,115,115,2025-11-27T03:07:33Z,6250000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M11.00S,2025-11-27T03:08:21.3Z,4,REGULAR,substitution,out,[],1642852,,,1610612740,115,115,2025-11-27T03:08:53Z,6260000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M11.00S,2025-11-27T03:08:21.3Z,4,REGULAR,substitution,in,[],1642274,,,1610612740,115,115,2025-11-27T03:08:53Z,6270000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M58.00S,2025-11-27T03:09:11.4Z,4,REGULAR,3pt,Jump Shot,[],1630530,26.10052562417871,85.29411764705883,1610612740,115,115,2025-11-27T03:09:16Z,6280000,False,-176.0,193.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
644,PT02M55.00S,2025-11-27T03:09:14.4Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,115,115,2025-11-27T03:09:16Z,6290000,False,,,0,,C. Coward REBOUND (Off:1 Def:6),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,643.0,7.0,6.0,1.0,,,,,,,,,,,,,,
645,PT02M44.00S,2025-11-27T03:09:25.9Z,4,REGULAR,3pt,Jump Shot,[],1628991,91.80354796320631,3.6764705882352944,1610612763,115,115,2025-11-27T03:09:29Z,6300000,False,-232.0,25.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
646,PT02M41.00S,2025-11-27T03:09:28.1Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,115,115,2025-11-27T03:09:28Z,6310000,False,,,0,,S. Bey REBOUND (Off:1 Def:7),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,645.0,8.0,7.0,1.0,,,,,,,,,,,,,,
647,PT02M30.00S,2025-11-27T03:09:38.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642274,13.748357424441524,49.01960784313725,1610612740,115,115,2025-11-27T03:09:45Z,6320000,False,5.0,77.0,1,left,MISS Y. Missi 7' driving floating Shot,[1642274],1610612740.0,NOP,driving floating,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
649,PT02M26.00S,2025-11-27T03:09:42.8Z,4,REGULAR,rebound,defensive,[],1641744,,,1610612763,115,115,2025-11-27T03:09:45Z,6340000,False,,,0,,Z. Edey REBOUND (Off:5 Def:6),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,647.0,11.0,6.0,5.0,,,,,,,,,,,,,,
650,PT02M16.00S,2025-11-27T03:09:53.6Z,4,REGULAR,2pt,Jump Shot,[],1642377,92.85479632063075,9.803921568627452,1610612763,115,117,2025-11-27T03:17:48Z,6350000,False,-201.0,15.0,1,right,J. Wells 20' step back Jump Shot (21 PTS),[1642377],1610612763.0,MEM,step back,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,20.15,Made,,,,,,,21.0,,,,,,,,,,,
651,PT02M02.00S,2025-11-27T03:10:07.6Z,4,REGULAR,3pt,Jump Shot,[],1630180,7.835085413929041,95.34313725490196,1610612740,118,117,2025-11-27T03:10:12Z,6360000,False,-227.0,21.0,1,left,S. Bey 3PT  (18 PTS) (Z. Williamson 3 AST),"[1630180, 1629627]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,22.77,Made,,,,,,,18.0,Z. Williamson,1629627.0,3.0,,,,,,,,
653,PT01M52.00S,2025-11-27T03:10:29.3Z,4,REGULAR,foul,personal,[],1629627,,,1610612763,118,117,2025-11-27T03:10:47Z,6380000,False,,,0,,Z. Williamson personal FOUL (2 PF),"[1629627, 1631246]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,,,2.0,0.0,Williams Jr.,1631246.0,,,,
655,PT01M45.00S,2025-11-27T03:10:59.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,94.56307490144546,52.94117647058824,1610612763,118,117,2025-11-27T03:11:05Z,6400000,False,15.0,-1.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1642274]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,Missi,1642274.0,,
656,PT01M45.00S,2025-11-27T03:10:59.5Z,4,REGULAR,block,,[],1642274,,,1610612763,118,117,2025-11-27T03:11:02Z,6410000,False,,,0,,Y. Missi BLOCK (3 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
657,PT01M44.00S,2025-11-27T03:11:00.5Z,4,REGULAR,rebound,offensive,[],1631246,,,1610612763,118,117,2025-11-27T03:11:05Z,6420000,False,,,0,,V. Williams Jr. REBOUND (Off:2 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,655.0,4.0,2.0,2.0,,,,,,,,,,,,,,
658,PT01M44.00S,2025-11-27T03:11:03.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641744,93.77463863337714,51.470588235294116,1610612763,118,119,2025-11-27T03:11:10Z,6430000,False,7.0,6.0,1,right,Z. Edey alley-oop DUNK (20 PTS) (V. Williams Jr. 16 AST),"[1641744, 1631246]",1610612763.0,MEM,alley-oop,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,20.0,V. Williams Jr.,1631246.0,16.0,,,,,,,,
660,PT01M25.00S,2025-11-27T03:11:23.1Z,4,REGULAR,3pt,Jump Shot,[],1630180,31.750985545335087,49.01960784313725,1610612740,118,119,2025-11-27T03:18:58Z,6450000,False,5.0,246.0,1,left,MISS S. Bey 24' pullup 3PT,[1630180],1610612740.0,NOP,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,24.6,Missed,,,,,,,,,,,,,,,,,,
661,PT01M20.00S,2025-11-27T03:11:28.1Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,118,119,2025-11-27T03:19:36Z,6460000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,660.0,5.0,5.0,0.0,,,,,,,,,,,,,,
662,PT01M10.00S,2025-11-27T03:11:37.3Z,4,REGULAR,turnover,lost ball,[],1631246,,,1610612763,118,119,2025-11-27T03:11:41Z,6470000,False,,,0,,V. Williams Jr. lost ball TURNOVER (5 TO),"[1631246, 1630530]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,5.0,,,,,,,,,,,Murphy III,1630530.0
663,PT01M10.00S,2025-11-27T03:11:37.3Z,4,REGULAR,steal,,[],1630530,,,1610612740,118,119,2025-11-27T03:11:39Z,6480000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
664,PT00M48.60S,2025-11-27T03:12:00.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,4.944152431011826,52.69607843137255,1610612740,120,119,2025-11-27T03:12:04Z,6490000,False,-13.0,-6.0,1,left,Z. Williamson cutting Layup (15 PTS) (J. Alvarado 2 AST),"[1629627, 1630631]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,,,15.0,J. Alvarado,1630631.0,2.0,,,,,,,,
666,PT00M38.50S,2025-11-27T03:12:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.85479632063075,46.07843137254902,1610612763,120,121,2025-11-27T03:12:16Z,6510000,False,-20.0,15.0,1,right,J. Jackson Jr. driving Layup (22 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,22.0,,,,,,,,,,,
667,PT00M22.00S,2025-11-27T03:12:31.5Z,4,REGULAR,3pt,Jump Shot,[],1630631,25.443495400788436,79.90196078431373,1610612740,120,121,2025-11-27T03:12:42Z,6520000,False,-150.0,187.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,23.92,Missed,,,,,,,,,,,,,,,,,,
668,PT00M18.80S,2025-11-27T03:12:34.7Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612740,120,121,2025-11-27T03:12:42Z,6530000,False,,,0,,S. Bey REBOUND (Off:2 Def:7),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,667.0,9.0,7.0,2.0,,,,,,,,,,,,,,
669,PT00M15.10S,2025-11-27T03:12:38.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,5.732588699080158,44.85294117647059,1610612740,120,121,2025-11-27T03:12:45Z,6540000,False,26.0,1.0,1,left,MISS Y. Missi cutting Layup - blocked,"[1642274, 1642907]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,Coward,1642907.0,,
670,PT00M15.10S,2025-11-27T03:12:38.5Z,4,REGULAR,block,,[],1642907,,,1610612740,120,121,2025-11-27T03:12:40Z,6550000,False,,,0,,C. Coward BLOCK (1 BLK),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
671,PT00M12.10S,2025-11-27T03:12:41.5Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,120,121,2025-11-27T03:12:45Z,6560000,False,,,0,,C. Coward REBOUND (Off:1 Def:7),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,669.0,8.0,7.0,1.0,,,,,,,,,,,,,,
