actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
174,PT11M19.00S,2025-12-05T01:40:12.7Z,2,REGULAR,2pt,Jump Shot,[],1642852,24.78646517739816,59.80392156862745,1610612740,32,37,2025-12-05T01:40:17Z,1730000,False,-49.0,180.0,1,left,MISS D. Queen 18' pullup Shot,[1642852],1610612740.0,NOP,pullup,,,Queen,D. Queen,,,,,Mid-Range,16-24 Center,18.7,Missed,,,,,,,,,,,,,,,,,,
175,PT11M16.00S,2025-12-05T01:40:15.7Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,32,37,2025-12-05T01:40:17Z,1740000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,
176,PT11M12.00S,2025-12-05T01:40:21.6Z,2,REGULAR,foul,personal,['2freethrow'],1641725,,,1610612750,32,37,2025-12-05T01:40:32Z,1750000,False,,,0,,T. Alexander shooting personal FOUL (1 PF) (Shannon Jr. 2 FT),"[1641725, 1630545]",1610612740.0,NOP,shooting,,,Alexander,T. Alexander,,,,,Restricted Area,0-8 Center,,,,202056.0,1.0,0.0,Shannon Jr.,1630545.0,,,,,,,,,,,,
178,PT11M12.00S,2025-12-05T01:40:47.5Z,2,REGULAR,freethrow,1 of 2,[],1630545,,,1610612750,32,38,2025-12-05T01:40:47Z,1770000,False,,,0,,T. Shannon Jr. Free Throw 1 of 2 (3 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
179,PT11M12.00S,2025-12-05T01:41:04.1Z,2,REGULAR,freethrow,2 of 2,[],1630545,,,1610612750,32,39,2025-12-05T01:41:04Z,1780000,False,,,0,,T. Shannon Jr. Free Throw 2 of 2 (4 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
180,PT10M49.00S,2025-12-05T01:41:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641725,12.171484888304862,52.20588235294118,1610612740,32,39,2025-12-05T01:41:33Z,1790000,False,-11.0,62.0,1,left,MISS T. Alexander 6' fadeaway Shot,[1641725],1610612740.0,NOP,fadeaway,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
181,PT10M46.00S,2025-12-05T01:41:32.6Z,2,REGULAR,rebound,defensive,[],1630545,,,1610612750,32,39,2025-12-05T01:41:33Z,1800000,False,,,0,,T. Shannon Jr. REBOUND (Off:0 Def:1),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,
182,PT10M46.00S,2025-12-05T01:41:34.7Z,2,REGULAR,turnover,out-of-bounds,[],1630545,,,1610612750,32,39,2025-12-05T01:41:42Z,1810000,False,,,0,,T. Shannon Jr. bad pass out-of-bounds TURNOVER (2 TO),[1630545],1610612750.0,MIN,bad pass,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Right Center,,,,1662.0,,,,,,,,,2.0,,,,,,,
183,PT10M37.00S,2025-12-05T01:41:50.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630631,25.57490144546649,81.12745098039215,1610612740,35,39,2025-12-05T01:41:56Z,1820000,False,-156.0,188.0,1,left,J. Alvarado 24' 3PT step back (3 PTS),[1630631],1610612740.0,NOP,step back,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.4,Made,3.0,,,,,,,,,,,,,,,,,
184,PT10M24.00S,2025-12-05T01:42:02.1Z,2,REGULAR,3pt,Jump Shot,[],201144,79.45137976346912,90.19607843137256,1610612750,35,39,2025-12-05T01:42:06Z,1830000,False,201.0,141.0,1,right,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
185,PT10M22.00S,2025-12-05T01:42:04.1Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612740,35,39,2025-12-05T01:42:06Z,1840000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,
186,PT10M15.00S,2025-12-05T01:42:12.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631121,6.1268068331143235,46.568627450980394,1610612740,37,39,2025-12-05T01:42:16Z,1850000,False,17.0,5.0,1,left,B. McGowens driving floating Jump Shot (10 PTS),[1631121],1610612740.0,NOP,driving floating,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,1.79,Made,10.0,,,,,,,,,,,,,,,,,
187,PT09M56.00S,2025-12-05T01:42:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,89.83245729303549,46.07843137254902,1610612750,37,39,2025-12-05T01:42:35Z,1860000,False,-20.0,43.0,1,right,MISS M. Conley driving Layup,[201144],1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
188,PT09M51.00S,2025-12-05T01:42:35.2Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,37,39,2025-12-05T01:42:35Z,1870000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,187.0,5.0,3.0,2.0,,,,,,,,
189,PT09M51.00S,2025-12-05T01:42:35.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612750,37,39,2025-12-05T01:42:35Z,1880000,False,0.0,0.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
190,PT09M51.00S,2025-12-05T01:42:35.9Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,37,39,2025-12-05T01:42:35Z,1890000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,
191,PT09M48.00S,2025-12-05T01:42:38.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,23.340998685939553,13.725490196078432,1610612740,40,39,2025-12-05T01:42:44Z,1900000,False,181.0,167.0,1,left,J. Alvarado 24' 3PT running (6 PTS) (B. McGowens 2 AST),"[1630631, 1631121]",1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,24.65,Made,6.0,,,,,,,,,,,,,B. McGowens,1631121.0,2.0,,
193,PT09M26.00S,2025-12-05T01:42:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,84.05059132720105,56.86274509803921,1610612750,40,39,2025-12-05T01:43:33Z,1920000,False,34.0,97.0,1,right,MISS D. DiVincenzo 10' floating Shot,[1628978],1610612750.0,MIN,floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,10.33,Missed,,,,,,,,,,,,,,,,,,
194,PT09M23.00S,2025-12-05T01:43:02.9Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,40,39,2025-12-05T01:43:04Z,1930000,False,,,0,,R. Gobert REBOUND (Off:3 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,193.0,6.0,3.0,3.0,,,,,,,,
195,PT09M23.00S,2025-12-05T01:43:03.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612750,40,39,2025-12-05T01:43:06Z,1940000,False,0.0,0.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
196,PT09M23.00S,2025-12-05T01:43:03.4Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,40,39,2025-12-05T01:43:06Z,1950000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,195.0,1.0,0.0,1.0,,,,,,,,
197,PT09M16.00S,2025-12-05T01:43:10.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,92.59198423127464,3.431372549019608,1610612750,40,39,2025-12-05T01:43:14Z,1960000,False,-233.0,17.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
198,PT09M14.00S,2025-12-05T01:43:12.9Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,40,39,2025-12-05T01:43:14Z,1970000,False,,,0,,R. Gobert REBOUND (Off:4 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,197.0,7.0,3.0,4.0,,,,,,,,
199,PT09M14.00S,2025-12-05T01:43:15.2Z,2,REGULAR,foul,personal,['2freethrow'],1642852,,,1610612750,40,39,2025-12-05T01:43:25Z,1980000,False,,,0,,D. Queen shooting personal FOUL (1 PF) (Gobert 2 FT),"[1642852, 203497]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,202056.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,
201,PT09M14.00S,2025-12-05T01:43:49.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,40,40,2025-12-05T01:43:49Z,2000000,False,,,0,,R. Gobert Free Throw 1 of 2 (9 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
202,PT09M14.00S,2025-12-05T01:43:50.0Z,2,REGULAR,substitution,out,[],1631121,,,1610612750,40,40,2025-12-05T01:44:04Z,2010000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M14.00S,2025-12-05T01:43:50.0Z,2,REGULAR,substitution,out,[],1630545,,,1610612750,40,40,2025-12-05T01:44:04Z,2020000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M14.00S,2025-12-05T01:43:50.0Z,2,REGULAR,substitution,out,[],201144,,,1610612750,40,40,2025-12-05T01:44:04Z,2030000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M14.00S,2025-12-05T01:43:50.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,40,40,2025-12-05T01:44:04Z,2040000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M14.00S,2025-12-05T01:43:50.0Z,2,REGULAR,substitution,in,[],1630530,,,1610612750,40,40,2025-12-05T01:44:04Z,2050000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M14.00S,2025-12-05T01:43:50.0Z,2,REGULAR,substitution,in,[],203944,,,1610612750,40,40,2025-12-05T01:44:04Z,2060000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M14.00S,2025-12-05T01:43:50.0Z,2,REGULAR,substitution,in,[],1642265,,,1610612750,40,40,2025-12-05T01:44:04Z,2070000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M14.00S,2025-12-05T01:43:50.0Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,40,40,2025-12-05T01:44:04Z,2080000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M14.00S,2025-12-05T01:44:18.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,40,41,2025-12-05T01:44:18Z,2090000,False,,,0,,R. Gobert Free Throw 2 of 2 (10 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
211,PT09M04.00S,2025-12-05T01:44:30.2Z,2,REGULAR,3pt,Jump Shot,[],1641725,5.995400788436268,97.05882352941177,1610612740,40,41,2025-12-05T01:44:34Z,2100000,False,-235.0,4.0,1,left,MISS T. Alexander 3PT,[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
212,PT09M01.00S,2025-12-05T01:44:33.2Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,40,41,2025-12-05T01:44:34Z,2110000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,,,211.0,2.0,1.0,1.0,,,,,,,,
213,PT08M47.00S,2025-12-05T01:44:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.64323258869908,45.83333333333333,1610612750,40,41,2025-12-05T01:44:52Z,2120000,False,-21.0,7.0,1,right,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
214,PT08M42.00S,2025-12-05T01:44:51.2Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,40,41,2025-12-05T01:44:51Z,2130000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,213.0,2.0,1.0,1.0,,,,,,,,
215,PT08M42.00S,2025-12-05T01:44:51.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,94.40999984741211,50.0,1610612750,40,43,2025-12-05T01:44:51Z,2140000,False,0.0,0.0,1,right,J. McDaniels putback Layup (2 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
216,PT08M35.00S,2025-12-05T01:45:00.8Z,2,REGULAR,foul,personal,[],1642265,,,1610612740,40,43,2025-12-05T01:45:11Z,2150000,False,,,0,,R. Dillingham personal FOUL (1 PF),"[1642265, 1630631]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,,,,1627963.0,1.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,
218,PT08M33.00S,2025-12-05T01:45:21.6Z,2,REGULAR,foul,offensive,[],1630631,,,1610612740,40,43,2025-12-05T01:45:33Z,2170000,False,,,0,,J. Alvarado offensive FOUL (1 PF),"[1630631, 1630183]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,202056.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,
220,PT08M33.00S,2025-12-05T01:45:21.6Z,2,REGULAR,turnover,offensive foul,[],1630631,,,1610612740,40,43,2025-12-05T01:45:33Z,2190000,False,,,0,,J. Alvarado offensive foul TURNOVER (1 TO),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,202056.0,,,,,,,,,1.0,,,,,,,
221,PT08M16.00S,2025-12-05T01:45:50.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,93.38042049934296,94.85294117647058,1610612750,40,46,2025-12-05T01:45:56Z,2200000,False,224.0,10.0,1,right,D. DiVincenzo 3PT  (9 PTS) (R. Dillingham 1 AST),"[1628978, 1642265]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.45,Made,9.0,,,,,,,,,,,,,R. Dillingham,1642265.0,1.0,,
223,PT07M56.00S,2025-12-05T01:46:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642877,13.87976346911958,37.00980392156863,1610612740,40,46,2025-12-05T01:46:16Z,2220000,False,65.0,78.0,1,left,MISS M. Peavy 10' turnaround fadeaway Shot,[1642877],1610612740.0,NOP,turnaround fadeaway,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Right,10.15,Missed,,,,,,,,,,,,,,,,,,
224,PT07M53.00S,2025-12-05T01:46:13.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,40,46,2025-12-05T01:46:16Z,2230000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,223.0,4.0,4.0,0.0,,,,,,,,
225,PT07M49.00S,2025-12-05T01:46:18.4Z,2,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612750,40,46,2025-12-05T01:46:33Z,2240000,False,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Gobert 2 FT),"[1630530, 203497]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,202056.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,
227,PT07M49.00S,2025-12-05T01:46:55.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203497,,,1610612750,40,46,2025-12-05T01:46:55Z,2260000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT07M49.00S,2025-12-05T01:46:55.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,40,46,2025-12-05T01:46:55Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,227.0,,,,,,,,,,,
229,PT07M49.00S,2025-12-05T01:46:56.4Z,2,REGULAR,substitution,out,[],1642877,,,1610612750,40,46,2025-12-05T01:47:05Z,2280000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M49.00S,2025-12-05T01:46:56.4Z,2,REGULAR,substitution,out,[],1642852,,,1610612750,40,46,2025-12-05T01:47:05Z,2290000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M49.00S,2025-12-05T01:46:56.4Z,2,REGULAR,substitution,out,[],1641725,,,1610612750,40,46,2025-12-05T01:47:05Z,2300000,False,,,0,,SUB out: T. Alexander,[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M49.00S,2025-12-05T01:46:56.4Z,2,REGULAR,substitution,in,[],1642847,,,1610612750,40,46,2025-12-05T01:47:05Z,2310000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M49.00S,2025-12-05T01:46:56.4Z,2,REGULAR,substitution,in,[],1631255,,,1610612750,40,46,2025-12-05T01:47:05Z,2320000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M49.00S,2025-12-05T01:46:56.4Z,2,REGULAR,substitution,in,[],1630180,,,1610612750,40,46,2025-12-05T01:47:05Z,2330000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M49.00S,2025-12-05T01:47:22.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203497,,,1610612750,40,47,2025-12-05T01:47:22Z,2340000,False,,,0,,R. Gobert Free Throw 2 of 2 (11 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
236,PT07M38.00S,2025-12-05T01:47:34.9Z,2,REGULAR,2pt,Jump Shot,[],1642847,14.931011826544022,31.372549019607842,1610612740,40,47,2025-12-05T01:48:35Z,2350000,False,93.0,88.0,1,left,MISS J. Fears 12' driving floating bank Shot,[1642847],1610612740.0,NOP,driving floating bank,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,12.8,Missed,,,,,,,,,,,,,,,,,,
237,PT07M36.00S,2025-12-05T01:47:36.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,40,47,2025-12-05T01:47:38Z,2360000,False,,,0,,R. Gobert REBOUND (Off:4 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,236.0,8.0,4.0,4.0,,,,,,,,
238,PT07M31.00S,2025-12-05T01:47:42.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203944,67.49342969776609,62.254901960784316,1610612750,40,50,2025-12-05T01:48:27Z,2370000,False,61.0,253.0,1,right,J. Randle 26' 3PT running pullup (13 PTS),[203944],1610612750.0,MIN,running pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.04,Made,13.0,,,,,,,,,,,,,,,,,
239,PT07M29.00S,2025-12-05T01:47:47.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,40,50,2025-12-05T01:47:47Z,2380000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M11.00S,2025-12-05T01:50:56.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,6.652431011826544,46.81372549019608,1610612740,42,50,2025-12-05T01:51:02Z,2390000,False,16.0,10.0,1,left,K. Matković driving DUNK (4 PTS) (T. Murphy III 2 AST),"[1631255, 1630530]",1610612740.0,NOP,driving,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1.88,Made,4.0,,,,,,,,,,,,,T. Murphy III,1630530.0,2.0,,
242,PT06M55.00S,2025-12-05T01:51:10.7Z,2,REGULAR,3pt,Jump Shot,[],1630183,67.09921156373193,52.20588235294118,1610612750,42,50,2025-12-05T01:51:53Z,2410000,False,11.0,257.0,1,right,MISS J. McDaniels 25' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
243,PT06M53.00S,2025-12-05T01:51:12.7Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,42,50,2025-12-05T01:51:14Z,2420000,False,,,0,,K. Matković REBOUND (Off:0 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,
244,PT06M46.00S,2025-12-05T01:51:20.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,6.1268068331143235,49.754901960784316,1610612740,44,50,2025-12-05T01:51:25Z,2430000,False,1.0,5.0,1,left,K. Matković cutting DUNK (6 PTS) (T. Murphy III 3 AST),"[1631255, 1630530]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,0.52,Made,6.0,,,,,,,,,,,,,T. Murphy III,1630530.0,3.0,,
246,PT06M32.00S,2025-12-05T01:51:34.5Z,2,REGULAR,3pt,Jump Shot,[],1630183,95.22010512483574,95.83333333333334,1610612750,44,50,2025-12-05T01:51:39Z,2450000,False,229.0,-8.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
247,PT06M29.00S,2025-12-05T01:51:37.5Z,2,REGULAR,rebound,defensive,[],1631255,,,1610612740,44,50,2025-12-05T01:51:39Z,2460000,False,,,0,,K. Matković REBOUND (Off:0 Def:3),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,,,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,
248,PT06M21.00S,2025-12-05T01:51:45.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,9.937582128777924,47.549019607843135,1610612740,46,50,2025-12-05T01:51:55Z,2470000,False,12.0,41.0,1,left,T. Murphy III driving floating Jump Shot (7 PTS),[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,4.27,Made,7.0,,,,,,,,,,,,,,,,,
249,PT06M07.00S,2025-12-05T01:51:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,93.51182654402102,51.9607843137255,1610612750,46,52,2025-12-05T01:52:08Z,2480000,False,10.0,8.0,1,right,R. Dillingham driving reverse Layup (2 PTS),[1642265],1610612750.0,MIN,driving reverse,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,1.3,Made,2.0,,,,,,,,,,,,,,,,,
250,PT05M54.00S,2025-12-05T01:52:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,8.886333771353483,41.17647058823529,1610612740,46,52,2025-12-05T01:52:23Z,2490000,False,44.0,31.0,1,left,MISS J. Fears driving Layup - blocked,"[1642847, 1642265]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,Dillingham,1642265.0
251,PT05M54.00S,2025-12-05T01:52:13.3Z,2,REGULAR,block,,[],1642265,,,1610612740,46,52,2025-12-05T01:52:16Z,2500000,False,,,0,,R. Dillingham BLOCK (1 BLK),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
