actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
601,PT09M29.00S,2026-02-22T02:12:47.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,35.955978975032856,54.166666666666664,1610612740,105,95,2026-02-22T02:20:31Z,5900000,False,-21.0,285.0,1,left,MISS J. Poole 28' running pullup 3PT,[1629673],1610612740.0,NOP,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,28.63,,,,,,,,
602,PT09M27.00S,2026-02-22T02:12:50.2Z,4,REGULAR,rebound,offensive,[],1631255,,,1610612740,105,95,2026-02-22T02:12:50Z,5910000,False,,,0,,K. Matković REBOUND (Off:1 Def:2),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,,601.0,,,,,,3.0,2.0,1.0,,,,,
603,PT09M24.00S,2026-02-22T02:12:53.5Z,4,REGULAR,turnover,bad pass,[],1642847,,,1610612740,105,95,2026-02-22T02:12:58Z,5920000,False,,,0,,J. Fears bad pass TURNOVER (2 TO),"[1642847, 1630178]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,2.0,Maxey,1630178.0,,,,,,,,,
604,PT09M24.00S,2026-02-22T02:12:53.5Z,4,REGULAR,steal,,[],1630178,,,1610612755,105,95,2026-02-22T02:12:56Z,5930000,False,,,0,,T. Maxey STEAL (5 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
605,PT09M17.00S,2026-02-22T02:13:34.1Z,4,REGULAR,jumpball,recovered,[],1631230,,,1610612755,105,95,2026-02-22T02:13:34Z,5940000,False,,,0,,Jump Ball T. Maxey vs. J. Fears: Tip to D. Barlow,"[1631230, 1630178, 1642847]",1610612755.0,PHI,heldball,D. Barlow,1631230.0,Barlow,D. Barlow,Maxey,1630178.0,Fears,1642847.0,,,,,,,,,,,,,,,,,,,,,,
608,PT09M14.00S,2026-02-22T02:13:36.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631230,85.10183968462549,50.49019607843137,1610612755,105,95,2026-02-22T02:22:00Z,5970000,False,2.0,88.0,1,right,MISS D. Barlow 8' driving Hook,[1631230],1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,8.75,,,,,,,,
609,PT09M14.00S,2026-02-22T02:13:36.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,105,95,2026-02-22T02:13:43Z,5980000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,608.0,,,,,,,,,,,,,
610,PT09M14.00S,2026-02-22T02:13:42.8Z,4,REGULAR,foul,personal,[],1626162,,,1610612740,105,95,2026-02-22T02:13:50Z,5990000,False,,,0,,K. Oubre Jr. loose ball personal FOUL (3 PF),"[1626162, 1631121]",1610612755.0,PHI,loose ball,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1628487.0,3.0,0.0,McGowens,1631121.0,,,,,,,,,,,,,,,
612,PT09M06.00S,2026-02-22T02:14:03.2Z,4,REGULAR,2pt,Jump Shot,[],1642847,16.507884362680684,24.509803921568626,1610612740,105,95,2026-02-22T02:14:07Z,6010000,False,127.0,103.0,1,left,MISS J. Fears 16' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,16.37,,,,,,,,
615,PT09M03.00S,2026-02-22T02:14:06.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,105,95,2026-02-22T02:14:07Z,6020000,False,,,0,,A. Drummond REBOUND (Off:5 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right Center,,,,,,,612.0,,,,,,10.0,5.0,5.0,,,,,
616,PT08M55.00S,2026-02-22T02:14:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.69448094612353,52.450980392156865,1610612755,105,97,2026-02-22T02:14:17Z,6030000,False,12.0,-3.0,1,right,T. Maxey driving Layup (23 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Made,,23.0,,,,1.26,,,,,,,,
617,PT08M40.00S,2026-02-22T02:14:27.9Z,4,REGULAR,3pt,Jump Shot,[],1629673,27.020367936925098,83.33333333333334,1610612740,105,97,2026-02-22T02:14:32Z,6040000,False,-167.0,201.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.15,,,,,,,,
618,PT08M38.00S,2026-02-22T02:14:29.9Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,105,97,2026-02-22T02:14:32Z,6050000,False,,,0,,A. Drummond REBOUND (Off:5 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,617.0,,,,,,11.0,6.0,5.0,,,,,
620,PT08M30.00S,2026-02-22T02:14:38.6Z,4,REGULAR,3pt,Jump Shot,[],1630178,73.27529566360053,10.53921568627451,1610612755,105,97,2026-02-22T02:23:06Z,6070000,False,-197.0,199.0,1,right,MISS T. Maxey 28' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,28.0,,,,,,,,
621,PT08M27.00S,2026-02-22T02:14:41.6Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,105,97,2026-02-22T02:14:41Z,6080000,False,,,0,,A. Drummond REBOUND (Off:6 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,620.0,,,,,,12.0,6.0,6.0,,,,,
622,PT08M19.00S,2026-02-22T02:14:49.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,71.04139290407359,71.81372549019608,1610612755,105,97,2026-02-22T02:14:53Z,6090000,False,109.0,220.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.53,,,,,,,,
623,PT08M16.00S,2026-02-22T02:14:52.4Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612740,105,97,2026-02-22T02:14:53Z,6100000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,622.0,,,,,,3.0,3.0,0.0,,,,,
624,PT08M07.00S,2026-02-22T02:15:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,5.601182654402102,53.67647058823529,1610612740,105,97,2026-02-22T02:23:54Z,6110000,False,-18.0,0.0,1,left,MISS J. Fears driving Layup,[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.84,,,,,,,,
625,PT08M04.00S,2026-02-22T02:15:04.6Z,4,REGULAR,rebound,defensive,[],1631230,,,1610612755,105,97,2026-02-22T02:15:06Z,6120000,False,,,0,,D. Barlow REBOUND (Off:1 Def:3),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,624.0,,,,,,4.0,3.0,1.0,,,,,
626,PT08M02.00S,2026-02-22T02:15:09.8Z,4,REGULAR,turnover,double dribble,[],1630178,,,1610612755,105,97,2026-02-22T02:15:17Z,6130000,False,,,0,,T. Maxey double dribble TURNOVER (4 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,1162.0,,,,,,,,4.0,,,,,,,,,,,
628,PT08M02.00S,2026-02-22T02:15:19.2Z,4,REGULAR,substitution,out,[],1642847,,,1610612740,105,97,2026-02-22T02:15:50Z,6140000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT08M02.00S,2026-02-22T02:15:19.2Z,4,REGULAR,substitution,out,[],1631255,,,1610612740,105,97,2026-02-22T02:15:50Z,6150000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT08M02.00S,2026-02-22T02:15:19.2Z,4,REGULAR,substitution,in,[],201599,,,1610612740,105,97,2026-02-22T02:15:50Z,6160000,False,,,0,,SUB in: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT08M02.00S,2026-02-22T02:15:19.2Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,105,97,2026-02-22T02:15:50Z,6170000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT07M49.00S,2026-02-22T02:16:06.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631121,2.447437582128778,95.34313725490196,1610612740,108,97,2026-02-22T02:16:12Z,6180000,False,-227.0,-29.0,1,left,B. McGowens 3PT  (11 PTS) (J. Poole 4 AST),"[1631121, 1629673]",1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,,,,,,Made,,11.0,,,,22.86,,,,,,J. Poole,1629673.0,4.0
634,PT07M38.00S,2026-02-22T02:16:17.4Z,4,REGULAR,3pt,Jump Shot,[],1630178,67.88764783180025,54.65686274509803,1610612755,108,97,2026-02-22T02:24:49Z,6200000,False,23.0,249.0,1,right,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.05,,,,,,,,
635,PT07M36.00S,2026-02-22T02:16:19.4Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,108,97,2026-02-22T02:16:22Z,6210000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,634.0,,,,,,1.0,1.0,0.0,,,,,
636,PT07M25.00S,2026-02-22T02:16:30.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,10.463206307490145,62.5,1610612740,110,97,2026-02-22T02:16:36Z,6220000,False,-62.0,46.0,1,left,J. Poole 7' driving floating Jump Shot (14 PTS),[1629673],1610612740.0,NOP,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,14.0,,,,7.75,,,,,,,,
637,PT07M24.00S,2026-02-22T02:16:36.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,110,97,2026-02-22T02:16:39Z,6230000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT07M24.00S,2026-02-22T02:19:10.5Z,4,REGULAR,substitution,out,[],1629627,,,1610612755,110,97,2026-02-22T02:19:30Z,6240000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT07M24.00S,2026-02-22T02:19:10.5Z,4,REGULAR,substitution,out,[],203083,,,1610612755,110,97,2026-02-22T02:19:30Z,6250000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT07M24.00S,2026-02-22T02:19:10.5Z,4,REGULAR,substitution,in,[],1630180,,,1610612755,110,97,2026-02-22T02:19:30Z,6260000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT07M24.00S,2026-02-22T02:19:10.5Z,4,REGULAR,substitution,in,[],1642845,,,1610612755,110,97,2026-02-22T02:19:30Z,6270000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT07M12.00S,2026-02-22T02:19:44.2Z,4,REGULAR,turnover,out-of-bounds,[],1631230,,,1610612755,110,97,2026-02-22T02:19:50Z,6280000,False,,,0,,D. Barlow bad pass out-of-bounds TURNOVER (1 TO),[1631230],1610612755.0,PHI,bad pass,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Center,1628487.0,,,,,,,,1.0,,,,,,,,,,,
643,PT07M01.00S,2026-02-22T02:19:57.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630529,5.732588699080158,49.50980392156863,1610612740,112,97,2026-02-22T02:20:01Z,6290000,False,2.0,1.0,1,left,H. Jones cutting DUNK (12 PTS) (J. Poole 5 AST),"[1630529, 1629673]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,,,,0.29,,,,,,J. Poole,1629673.0,5.0
645,PT06M38.00S,2026-02-22T02:20:19.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,87.59855453350855,50.73529411764706,1610612755,112,97,2026-02-22T02:20:31Z,6310000,False,4.0,64.0,1,right,MISS K. Oubre Jr. 6' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.42,,,,,,,,
646,PT06M37.00S,2026-02-22T02:20:20.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,112,97,2026-02-22T02:20:31Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,645.0,,,,,,,,,,,,,
648,PT06M35.00S,2026-02-22T02:20:52.4Z,4,REGULAR,foul,personal,[],1629673,,,1610612755,112,97,2026-02-22T02:21:01Z,6340000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1629656]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,1628487.0,2.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
650,PT06M27.00S,2026-02-22T02:21:16.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1642845,84.1819973718791,67.15686274509804,1610612755,112,97,2026-02-22T02:21:21Z,6360000,False,86.0,96.0,1,right,MISS V. Edgecombe 12' pullup Shot,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,12.89,,,,,,,,
651,PT06M25.00S,2026-02-22T02:21:18.1Z,4,REGULAR,rebound,offensive,[],1631230,,,1610612755,112,97,2026-02-22T02:21:21Z,6370000,False,,,0,,D. Barlow REBOUND (Off:2 Def:3),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Right,,,,,,,650.0,,,,,,5.0,3.0,2.0,,,,,
652,PT06M19.00S,2026-02-22T02:21:25.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642845,87.59855453350855,94.85294117647058,1610612755,112,97,2026-02-22T02:21:31Z,6380000,False,224.0,64.0,1,right,MISS V. Edgecombe 3PT - blocked,"[1642845, 201599]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.33,,,,Jordan,201599.0,,,
653,PT06M19.00S,2026-02-22T02:21:25.4Z,4,REGULAR,block,,[],201599,,,1610612755,112,97,2026-02-22T02:21:29Z,6390000,False,,,0,,D. Jordan BLOCK (3 BLK),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
654,PT06M14.00S,2026-02-22T02:21:30.4Z,4,REGULAR,rebound,defensive,[],1631121,,,1610612740,112,97,2026-02-22T02:21:31Z,6400000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,,,,,,,652.0,,,,,,1.0,1.0,0.0,,,,,
655,PT06M08.00S,2026-02-22T02:21:35.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,33.065045992115635,36.51960784313725,1610612740,115,97,2026-02-22T02:21:52Z,6410000,False,67.0,258.0,1,left,J. Poole 26' 3PT step back (17 PTS),[1629673],1610612740.0,NOP,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,Made,,17.0,,,,26.69,,,,,,,,
656,PT05M57.00S,2026-02-22T02:21:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.38042049934296,55.392156862745104,1610612755,115,99,2026-02-22T02:21:57Z,6420000,False,27.0,10.0,1,right,T. Maxey driving finger roll Layup (25 PTS) (V. Edgecombe 3 AST),"[1630178, 1642845]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Made,,25.0,,,,2.87,,,,,,V. Edgecombe,1642845.0,3.0
658,PT05M42.00S,2026-02-22T02:22:03.9Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612740,115,99,2026-02-22T02:22:08Z,6440000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (McGowens 2 FT),"[1630178, 1631121]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,1162.0,2.0,0.0,McGowens,1631121.0,,,,,,,,,,,,,,,
660,PT05M42.00S,2026-02-22T02:22:30.9Z,4,REGULAR,freethrow,1 of 2,[],1631121,,,1610612740,116,99,2026-02-22T02:22:30Z,6460000,False,,,0,,B. McGowens Free Throw 1 of 2 (12 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
661,PT05M42.00S,2026-02-22T02:22:44.7Z,4,REGULAR,freethrow,2 of 2,[],1631121,,,1610612740,117,99,2026-02-22T02:22:44Z,6470000,False,,,0,,B. McGowens Free Throw 2 of 2 (13 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
662,PT05M29.00S,2026-02-22T02:22:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,90.88370565045992,52.450980392156865,1610612755,117,99,2026-02-22T02:23:05Z,6480000,False,12.0,33.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 201599]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.54,,,,Jordan,201599.0,,,
663,PT05M29.00S,2026-02-22T02:22:59.9Z,4,REGULAR,block,,[],201599,,,1610612755,117,99,2026-02-22T02:23:01Z,6490000,False,,,0,,D. Jordan BLOCK (4 BLK),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
664,PT05M26.00S,2026-02-22T02:23:02.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612740,117,99,2026-02-22T02:23:05Z,6500000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,662.0,,,,,,3.0,3.0,0.0,,,,,
665,PT05M20.00S,2026-02-22T02:23:07.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,31.750985545335087,67.15686274509804,1610612740,120,99,2026-02-22T02:28:09Z,6510000,False,-86.0,246.0,1,left,J. Poole 26' 3PT running pullup (20 PTS),[1629673],1610612740.0,NOP,running pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,20.0,,,,26.05,,,,,,,,
666,PT05M11.00S,2026-02-22T02:23:19.7Z,4,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612755,120,99,2026-02-22T02:23:27Z,6520000,False,,,0,,J. Poole shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1629673, 1626162]",1610612740.0,NOP,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1162.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
668,PT05M11.00S,2026-02-22T02:23:45.7Z,4,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,120,100,2026-02-22T02:23:45Z,6540000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (20 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
669,PT05M11.00S,2026-02-22T02:23:59.9Z,4,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,120,101,2026-02-22T02:23:59Z,6550000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (21 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
670,PT05M01.00S,2026-02-22T02:24:12.8Z,4,REGULAR,3pt,Jump Shot,[],1629673,31.750985545335087,44.85294117647059,1610612740,120,101,2026-02-22T02:28:56Z,6560000,False,26.0,246.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,24.73,,,,,,,,
671,PT04M58.00S,2026-02-22T02:24:15.8Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,120,101,2026-02-22T02:24:17Z,6570000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:5),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,670.0,,,,,,5.0,5.0,0.0,,,,,
672,PT04M53.00S,2026-02-22T02:24:20.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,66.04796320630749,63.970588235294116,1610612755,120,101,2026-02-22T02:30:02Z,6580000,False,70.0,267.0,1,right,MISS T. Maxey 27' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.56,,,,,,,,
673,PT04M52.00S,2026-02-22T02:24:21.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,120,101,2026-02-22T02:30:02Z,6590000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,672.0,,,,,,,,,,,,,
674,PT04M52.00S,2026-02-22T02:24:26.5Z,4,REGULAR,foul,personal,[],1630529,,,1610612755,120,101,2026-02-22T02:24:51Z,6600000,False,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 1631230]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,1629183.0,2.0,0.0,Barlow,1631230.0,,,,,,,,,,,,,,,
676,PT04M40.00S,2026-02-22T02:25:07.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,66.5735873850197,19.362745098039216,1610612755,120,101,2026-02-22T02:30:44Z,6620000,False,-153.0,262.0,1,right,MISS T. Maxey 30' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,30.32,,,,,,,,
677,PT04M34.00S,2026-02-22T02:25:13.3Z,4,REGULAR,rebound,defensive,[],201599,,,1610612740,120,101,2026-02-22T02:25:14Z,6630000,False,,,0,,D. Jordan REBOUND (Off:5 Def:10),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,676.0,,,,,,15.0,10.0,5.0,,,,,
678,PT04M26.00S,2026-02-22T02:25:23.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612740,120,101,2026-02-22T02:25:29Z,6640000,False,,,0,,K. Oubre Jr. shooting personal FOUL (4 PF) (Jordan 2 FT),"[1626162, 201599]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1629183.0,4.0,0.0,Jordan,201599.0,,,,,,,,,,,,,,,
680,PT04M26.00S,2026-02-22T02:25:54.0Z,4,REGULAR,freethrow,1 of 2,[],201599,,,1610612740,121,101,2026-02-22T02:26:32Z,6660000,False,,,0,,D. Jordan Free Throw 1 of 2 (6 PTS),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
681,PT04M26.00S,2026-02-22T02:25:57.9Z,4,REGULAR,substitution,out,[],1631230,,,1610612740,121,101,2026-02-22T02:26:02Z,6670000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT04M26.00S,2026-02-22T02:25:57.9Z,4,REGULAR,substitution,in,[],1641737,,,1610612740,121,101,2026-02-22T02:26:02Z,6680000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT04M26.00S,2026-02-22T02:25:54.0Z,4,REGULAR,freethrow,2 of 2,[],201599,,,1610612740,121,101,2026-02-22T02:26:32Z,6690000,False,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
684,PT04M24.00S,2026-02-22T02:25:56.0Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,121,101,2026-02-22T02:26:32Z,6700000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,683.0,,,,,,4.0,4.0,0.0,,,,,
685,PT04M12.00S,2026-02-22T02:26:41.9Z,4,REGULAR,2pt,Jump Shot,[],1630178,87.86136662286465,16.666666666666664,1610612755,121,103,2026-02-22T02:26:47Z,6710000,False,-167.0,62.0,1,right,T. Maxey 17' fadeaway Jump Shot (27 PTS) (A. Bona 1 AST),"[1630178, 1641737]",1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left,,,,,,Made,,27.0,,,,17.77,,,,,,A. Bona,1641737.0,1.0
