actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
173,PT10M29.00S,2021-12-29T03:39:05.6Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,32,34,2021-12-29T03:39:10Z,1710000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
174,PT10M19.00S,2021-12-29T03:39:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,13.091327201051248,40.931372549019606,1610612758,32,34,2021-12-29T03:42:57Z,1720000,45.0,71.0,1,left,MISS R. Holmes 8' pullup Shot,[1626158],1610612758.0,SAC,pullup,,,Holmes,R. Holmes,,,,,8.39,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M16.00S,2021-12-29T03:39:17.6Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,32,34,2021-12-29T03:39:21Z,1730000,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
176,PT10M10.00S,2021-12-29T03:39:27.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,32,34,2021-12-29T03:39:27Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M57.00S,2021-12-29T03:39:49.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,87.33574244415243,42.8921568627451,1610612760,32,36,2021-12-29T03:39:58Z,1750000,-36.0,67.0,1,right,T. Jerome 7' turnaround Jump Shot (2 PTS),[1629660],1610612760.0,OKC,turnaround,,,Jerome,T. Jerome,,,,,7.54,Made,,,,,,,,,,2.0,,,,,,,,,
178,PT09M43.00S,2021-12-29T03:40:04.0Z,2,REGULAR,3pt,Jump Shot,[],1630169,33.98488830486202,39.705882352941174,1610612758,32,36,2021-12-29T03:44:04Z,1760000,51.0,267.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
179,PT09M39.00S,2021-12-29T03:40:08.0Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,32,36,2021-12-29T03:40:11Z,1770000,,,0,,O. Sarr REBOUND (Off:0 Def:4),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,178.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
180,PT09M30.00S,2021-12-29T03:40:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,87.07293035479631,38.23529411764706,1610612760,32,36,2021-12-29T04:13:22Z,1780000,-59.0,69.0,1,right,MISS T. Jerome 9' driving floating Shot,[1629660],1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,9.07,Missed,,,,,,,,,,,,,,,,,,,
181,PT09M25.00S,2021-12-29T03:40:22.0Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,32,36,2021-12-29T03:40:27Z,1790000,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,180.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
182,PT09M23.00S,2021-12-29T03:40:23.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629002,5.469776609724048,49.26470588235294,1610612758,34,36,2021-12-29T03:40:33Z,1800000,4.0,-1.0,1,left,C. Metu running DUNK (2 PTS) (T. Haliburton 4 AST),"[1629002, 1630169]",1610612758.0,SAC,running,,,Metu,C. Metu,,,,,0.39,Made,,,,,,,,,,2.0,,,T. Haliburton,1630169.0,4.0,,,,
184,PT09M02.00S,2021-12-29T03:40:43.8Z,2,REGULAR,3pt,Jump Shot,[],1630177,76.2976346911958,85.7843137254902,1610612760,34,36,2021-12-29T03:40:50Z,1820000,179.0,170.0,1,right,MISS T. Maledon 24' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,,
185,PT09M00.00S,2021-12-29T03:40:45.8Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,34,36,2021-12-29T03:40:50Z,1830000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,184.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
186,PT08M50.00S,2021-12-29T03:40:57.0Z,2,REGULAR,3pt,Jump Shot,[],1627741,5.995400788436268,95.58823529411765,1610612758,37,36,2021-12-29T03:41:01Z,1840000,-228.0,4.0,1,left,B. Hield 3PT  (3 PTS) (T. Davis 1 AST),"[1627741, 1629056]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,22.79,Made,,,,,,,,,,3.0,,,T. Davis,1629056.0,1.0,,,,
188,PT08M30.00S,2021-12-29T03:41:17.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629026,92.9862023653088,43.872549019607845,1610612760,37,38,2021-12-29T03:41:31Z,1860000,-31.0,13.0,1,right,K. Williams driving Layup (7 PTS),[1629026],1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,3.34,Made,,,,,,,,,,7.0,,,,,,,,,
189,PT08M30.00S,2021-12-29T03:41:22.7Z,2,REGULAR,violation,defensive goaltending,[],1629002,,,1610612760,37,38,2021-12-29T03:41:31Z,1870000,,,0,,C. Metu defensive goaltending VIOLATION,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,204059.0,,,,,,,,,,,,,,
190,PT08M16.00S,2021-12-29T03:41:45.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,31.882391590013142,34.55882352941176,1610612758,40,38,2021-12-29T03:41:52Z,1880000,77.0,247.0,1,left,B. Hield 25' 3PT  (6 PTS) (T. Haliburton 5 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.9,Made,,,,,,,,,,6.0,,,T. Haliburton,1630169.0,5.0,,,,
192,PT07M55.00S,2021-12-29T03:42:07.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630846,93.64323258869908,63.23529411764706,1610612760,40,40,2021-12-29T03:42:12Z,1900000,66.0,7.0,1,right,O. Sarr 6' floating Jump Shot (4 PTS) (G. Deck 2 AST),"[1630846, 1630466]",1610612760.0,OKC,floating,,,Sarr,O. Sarr,,,,,6.66,Made,,,,,,,,,,4.0,,,G. Deck,1630466.0,2.0,,,,
194,PT07M45.00S,2021-12-29T03:42:19.9Z,2,REGULAR,turnover,out-of-bounds,[],1629002,,,1610612758,40,40,2021-12-29T03:42:32Z,1920000,,,0,,C. Metu bad pass out-of-bounds TURNOVER (1 TO),[1629002],1610612758.0,SAC,bad pass,,,Metu,C. Metu,,,,,,,,,,,1626300.0,,,,,,,,,,,1.0,,,
195,PT07M45.00S,2021-12-29T03:42:23.2Z,2,REGULAR,substitution,out,[],1630169,,,1610612760,40,40,2021-12-29T03:42:47Z,1930000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M45.00S,2021-12-29T03:42:23.2Z,2,REGULAR,substitution,out,[],1626158,,,1610612760,40,40,2021-12-29T03:42:47Z,1940000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M45.00S,2021-12-29T03:42:23.2Z,2,REGULAR,substitution,out,[],1630846,,,1610612760,40,40,2021-12-29T03:42:47Z,1950000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M45.00S,2021-12-29T03:42:23.2Z,2,REGULAR,substitution,in,[],1628368,,,1610612760,40,40,2021-12-29T03:42:47Z,1960000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M45.00S,2021-12-29T03:42:23.2Z,2,REGULAR,substitution,in,[],1627745,,,1610612760,40,40,2021-12-29T03:42:47Z,1970000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M45.00S,2021-12-29T03:42:23.2Z,2,REGULAR,substitution,in,[],203488,,,1610612760,40,40,2021-12-29T03:42:47Z,1980000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M31.00S,2021-12-29T03:43:00.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630177,68.15045992115637,67.64705882352942,1610612760,40,40,2021-12-29T03:43:06Z,1990000,88.0,247.0,1,right,MISS T. Maledon 26' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
203,PT07M26.00S,2021-12-29T03:43:05.6Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,40,40,2021-12-29T03:43:06Z,2000000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,202.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
204,PT07M21.00S,2021-12-29T03:43:09.8Z,2,REGULAR,2pt,Jump Shot,[],1628368,14.273981603153747,25.49019607843137,1610612758,40,40,2021-12-29T03:43:25Z,2010000,123.0,82.0,1,left,MISS D. Fox 14' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,14.72,Missed,,,,,,,,,,,,,,,,,,,
205,PT07M18.00S,2021-12-29T03:43:12.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,40,40,2021-12-29T03:43:25Z,2020000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,204.0,,,,,,,,,,,,,,,,,,
206,PT07M18.00S,2021-12-29T03:43:21.9Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,40,40,2021-12-29T03:43:33Z,2030000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M18.00S,2021-12-29T03:43:21.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,40,40,2021-12-29T03:43:33Z,2040000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M18.00S,2021-12-29T03:43:21.9Z,2,REGULAR,substitution,in,[],1628963,,,1610612758,40,40,2021-12-29T03:43:33Z,2050000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M18.00S,2021-12-29T03:43:21.9Z,2,REGULAR,substitution,in,[],203084,,,1610612758,40,40,2021-12-29T03:43:33Z,2060000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M14.00S,2021-12-29T03:43:46.2Z,2,REGULAR,jumpball,recovered,[],203084,,,1610612758,40,40,2021-12-29T03:43:46Z,2070000,,,0,,Jump Ball D. Jones vs. G. Deck: Tip to H. Barnes,"[203084, 1627745, 1630466]",1610612758.0,SAC,heldball,H. Barnes,203084.0,Barnes,H. Barnes,Jones,1627745.0,Deck,1630466.0,,,,,,,,,,,,,,,,,,,,,
213,PT07M09.00S,2021-12-29T03:43:50.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,18.347568988173457,91.66666666666666,1610612758,43,40,2021-12-29T03:43:54Z,2100000,-208.0,120.0,1,left,T. Davis 24' 3PT  (6 PTS) (H. Barnes 1 AST),"[1629056, 203084]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,24.04,Made,,,,,,,,,,6.0,,,H. Barnes,203084.0,1.0,,,,
215,PT06M53.00S,2021-12-29T03:44:08.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,43,40,2021-12-29T03:44:08Z,2120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M53.00S,2021-12-29T03:44:15.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,43,40,2021-12-29T03:44:15Z,2130000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M53.00S,2021-12-29T03:46:38.0Z,2,REGULAR,substitution,out,[],1630466,,,1610612760,43,40,2021-12-29T03:47:04Z,2140000,,,0,,SUB out: G. Deck,[1630466],1610612760.0,OKC,,,,Deck,G. Deck,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M53.00S,2021-12-29T03:46:38.0Z,2,REGULAR,substitution,out,[],1629660,,,1610612760,43,40,2021-12-29T03:47:04Z,2150000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M53.00S,2021-12-29T03:46:38.0Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,43,40,2021-12-29T03:47:04Z,2160000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M53.00S,2021-12-29T03:46:38.0Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,43,40,2021-12-29T03:47:04Z,2170000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M49.00S,2021-12-29T03:47:10.3Z,2,REGULAR,3pt,Jump Shot,[],1629026,86.15308804204993,3.431372549019608,1610612760,43,40,2021-12-29T03:47:16Z,2180000,-233.0,78.0,1,right,MISS K. Williams 24' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,,
222,PT06M45.00S,2021-12-29T03:47:14.3Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,43,40,2021-12-29T03:47:16Z,2190000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,221.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
223,PT06M33.00S,2021-12-29T03:47:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,6.389618922470433,56.61764705882353,1610612758,43,40,2021-12-29T03:47:35Z,2200000,-33.0,8.0,1,left,MISS T. Davis driving Layup - blocked,"[1629056, 203488]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,3.4,Missed,,,,,,,,,,,Muscala,203488.0,,,,,,,
224,PT06M33.00S,2021-12-29T03:47:26.2Z,2,REGULAR,block,,[],203488,,,1610612758,43,40,2021-12-29T03:50:46Z,2210000,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M27.00S,2021-12-29T03:47:32.2Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,43,40,2021-12-29T03:50:46Z,2220000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
226,PT06M26.00S,2021-12-29T03:47:36.2Z,2,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612760,43,40,2021-12-29T03:47:57Z,2230000,,,0,,T. Davis shooting personal FOUL (2 PF) (Maledon 2 FT),"[1629056, 1630177]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,,,,,,,1626300.0,2.0,0.0,Maledon,1630177.0,,,,,,,,,,
228,PT06M26.00S,2021-12-29T03:48:19.6Z,2,REGULAR,freethrow,1 of 2,[],1630177,,,1610612760,43,41,2021-12-29T03:48:39Z,2250000,,,0,,T. Maledon Free Throw 1 of 2 (4 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
229,PT06M26.00S,2021-12-29T03:48:22.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,43,41,2021-12-29T03:48:29Z,2260000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M26.00S,2021-12-29T03:48:22.0Z,2,REGULAR,substitution,in,[],1628778,,,1610612760,43,41,2021-12-29T03:48:29Z,2270000,,,0,,SUB in: P. Watson,[1628778],1610612760.0,OKC,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M26.00S,2021-12-29T03:48:19.6Z,2,REGULAR,freethrow,2 of 2,[],1630177,,,1610612760,43,41,2021-12-29T03:48:39Z,2280000,,,0,,MISS T. Maledon Free Throw 2 of 2,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
232,PT06M22.00S,2021-12-29T03:48:23.6Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,43,41,2021-12-29T03:48:39Z,2290000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
233,PT06M14.00S,2021-12-29T03:48:45.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629056,10.85742444152431,55.88235294117647,1610612758,43,41,2021-12-29T03:49:55Z,2300000,-29.0,50.0,1,left,MISS T. Davis driving floating Shot,[1629056],1610612758.0,SAC,driving floating,,,Davis,T. Davis,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M11.00S,2021-12-29T03:48:48.2Z,2,REGULAR,rebound,offensive,[],1629056,,,1610612758,43,41,2021-12-29T03:49:55Z,2310000,,,0,,T. Davis REBOUND (Off:1 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,233.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
235,PT06M11.00S,2021-12-29T03:48:48.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629056,5.590000152587891,50.0,1610612758,43,41,2021-12-29T03:48:48Z,2320000,0.0,0.0,1,left,MISS T. Davis tip Layup,[1629056],1610612758.0,SAC,tip,,,Davis,T. Davis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
236,PT06M09.00S,2021-12-29T03:48:49.6Z,2,REGULAR,rebound,offensive,[],1627745,,,1610612758,43,41,2021-12-29T03:48:49Z,2330000,,,0,,D. Jones REBOUND (Off:1 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,235.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
237,PT06M09.00S,2021-12-29T03:48:50.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627745,7.178055190538765,49.01960784313725,1610612758,45,41,2021-12-29T03:48:54Z,2340000,5.0,15.0,1,left,D. Jones DUNK (4 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,1.58,Made,,,,,,,,,,4.0,,,,,,,,,
238,PT05M55.00S,2021-12-29T03:49:03.8Z,2,REGULAR,3pt,Jump Shot,[],1629652,67.36202365308804,40.931372549019606,1610612760,45,41,2021-12-29T03:49:08Z,2350000,-45.0,254.0,1,right,MISS L. Dort 25' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
239,PT05M53.00S,2021-12-29T03:49:05.8Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612758,45,41,2021-12-29T03:49:08Z,2360000,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,238.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
240,PT05M46.00S,2021-12-29T03:49:19.8Z,2,REGULAR,foul,personal,[],1629652,,,1610612758,45,41,2021-12-29T03:49:35Z,2370000,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1628963]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,204059.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,
242,PT05M46.00S,2021-12-29T03:49:30.4Z,2,REGULAR,substitution,out,[],1630177,,,1610612758,45,41,2021-12-29T03:49:33Z,2390000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M46.00S,2021-12-29T03:49:30.4Z,2,REGULAR,substitution,in,[],1630598,,,1610612758,45,41,2021-12-29T03:49:33Z,2400000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M39.00S,2021-12-29T03:49:53.0Z,2,REGULAR,2pt,Jump Shot,[],1628368,23.866622864651774,56.127450980392155,1610612758,45,41,2021-12-29T03:50:00Z,2410000,-31.0,172.0,1,left,MISS D. Fox 17' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,17.45,Missed,,,,,,,,,,,,,,,,,,,
245,PT05M36.00S,2021-12-29T03:49:56.0Z,2,REGULAR,rebound,defensive,[],1628778,,,1610612760,45,41,2021-12-29T03:50:00Z,2420000,,,0,,P. Watson REBOUND (Off:0 Def:1),[1628778],1610612760.0,OKC,,,,Watson,P. Watson,,,,,,,244.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
246,PT05M25.00S,2021-12-29T03:50:07.0Z,2,REGULAR,2pt,Jump Shot,[],1628983,94.1688567674113,23.52941176470588,1610612760,45,43,2021-12-29T03:50:12Z,2430000,-132.0,2.0,1,right,S. Gilgeous-Alexander 13' fadeaway Jump Shot (8 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,13.24,Made,,,,,,,,,,8.0,,,,,,,,,
247,PT05M13.00S,2021-12-29T03:50:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,6.389618922470433,46.81372549019608,1610612758,47,43,2021-12-29T03:50:39Z,2440000,16.0,8.0,1,left,D. Jones cutting Layup (6 PTS) (T. Davis 2 AST),"[1627745, 1629056]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,1.76,Made,,,,,,,,,,6.0,,,T. Davis,1629056.0,2.0,,,,
249,PT05M13.00S,2021-12-29T03:50:26.6Z,2,REGULAR,foul,personal,['1freethrow'],203488,,,1610612758,47,43,2021-12-29T03:50:49Z,2460000,,,0,,M. Muscala shooting personal FOUL (1 PF) (Jones 1 FT),"[203488, 1627745]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,,,,1626300.0,1.0,0.0,Jones,1627745.0,,,,,,,,,,
251,PT05M13.00S,2021-12-29T03:50:43.7Z,2,REGULAR,substitution,out,[],1629056,,,1610612758,47,43,2021-12-29T03:50:48Z,2480000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M13.00S,2021-12-29T03:50:43.7Z,2,REGULAR,substitution,in,[],1630169,,,1610612758,47,43,2021-12-29T03:50:48Z,2490000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M13.00S,2021-12-29T03:50:50.4Z,2,REGULAR,freethrow,1 of 1,[],1627745,,,1610612758,48,43,2021-12-29T03:50:50Z,2500000,,,0,,D. Jones Free Throw 1 of 1 (7 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
254,PT05M02.00S,2021-12-29T03:51:00.3Z,2,REGULAR,3pt,Jump Shot,[],203488,71.69842312746385,20.098039215686274,1610612760,48,46,2021-12-29T03:51:07Z,2510000,-150.0,214.0,1,right,M. Muscala 26' 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.06,Made,,,,,,,,,,3.0,,,S. Gilgeous-Alexander,1628983.0,3.0,,,,
256,PT04M46.00S,2021-12-29T03:51:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,11.645860709592641,45.09803921568628,1610612758,50,46,2021-12-29T03:54:00Z,2530000,25.0,57.0,1,left,M. Bagley III 6' turnaround Jump Shot (7 PTS),[1628963],1610612758.0,SAC,turnaround,,,Bagley III,M. Bagley III,,,,,6.2,Made,,,,,,,,,,7.0,,,,,,,,,
257,PT04M36.00S,2021-12-29T03:51:26.1Z,2,REGULAR,3pt,Jump Shot,[],1628983,70.77858081471747,22.54901960784314,1610612760,50,49,2021-12-29T03:51:36Z,2540000,-137.0,222.0,1,right,S. Gilgeous-Alexander 26' 3PT step back (11 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.12,Made,,,,,,,,,,11.0,,,,,,,,,
258,PT04M16.00S,2021-12-29T03:51:45.0Z,2,REGULAR,3pt,Jump Shot,[],1628963,29.6484888304862,71.81372549019608,1610612758,50,49,2021-12-29T03:51:49Z,2550000,-109.0,226.0,1,left,MISS M. Bagley III 25' 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
259,PT04M14.00S,2021-12-29T03:51:47.0Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,50,49,2021-12-29T03:51:49Z,2560000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,258.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
260,PT04M10.00S,2021-12-29T03:51:52.0Z,2,REGULAR,turnover,lost ball,[],1629652,,,1610612760,50,49,2021-12-29T03:51:57Z,2570000,,,0,,L. Dort lost ball TURNOVER (2 TO),"[1629652, 1628368]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,2.0,Fox,1628368.0,
261,PT04M10.00S,2021-12-29T03:51:52.0Z,2,REGULAR,steal,,[],1628368,,,1610612758,50,49,2021-12-29T03:51:54Z,2580000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
