actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
277,PT05M03.00S,2022-01-13T03:57:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630169,35.41598226018397,58.84650735294118,1610612758,49,57,2022-01-13T03:57:57Z,2720000,-44.0,280.0,1,left,MISS T. Haliburton 28' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,28.39,Missed,,,,,,,,,,,,,,,,,,,
278,PT05M00.00S,2022-01-13T03:57:51.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,49,57,2022-01-13T03:57:57Z,2730000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,277.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
279,PT04M44.00S,2022-01-13T03:58:07.6Z,2,REGULAR,2pt,Jump Shot,[],1628370,91.80354796320631,88.72549019607843,1610612747,49,57,2022-01-13T03:59:04Z,2740000,194.0,25.0,1,right,MISS M. Monk 19' step back Shot,[1628370],1610612747.0,LAL,step back,,,Monk,M. Monk,,,,,19.51,Missed,,,,,,,,,,,,,,,,,,,
280,PT04M42.00S,2022-01-13T03:58:09.6Z,2,REGULAR,rebound,offensive,[],2730,,,1610612747,49,57,2022-01-13T03:59:04Z,2750000,,,0,,D. Howard REBOUND (Off:2 Def:0),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,279.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
281,PT04M37.00S,2022-01-13T03:58:14.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201566,91.93495400788436,14.950980392156863,1610612747,49,57,2022-01-13T03:58:20Z,2760000,-175.0,23.0,1,right,MISS R. Westbrook 17' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,17.67,Missed,,,,,,,,,,,,,,,,,,,
282,PT04M34.00S,2022-01-13T03:58:17.8Z,2,REGULAR,rebound,offensive,[],201566,,,1610612747,49,57,2022-01-13T03:58:17Z,2770000,,,0,,R. Westbrook REBOUND (Off:2 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,281.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
283,PT04M29.00S,2022-01-13T03:58:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,94.03745072273325,39.21568627450981,1610612747,49,57,2022-01-13T03:58:27Z,2780000,-54.0,4.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,5.4,Missed,,,,,,,,,,,,,,,,,,,
284,PT04M27.00S,2022-01-13T03:58:24.0Z,2,REGULAR,rebound,offensive,[],2730,,,1610612747,49,57,2022-01-13T03:58:27Z,2790000,,,0,,D. Howard REBOUND (Off:3 Def:0),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,283.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
285,PT04M25.00S,2022-01-13T03:58:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2730,93.51182654402102,45.83333333333333,1610612747,49,59,2022-01-13T03:59:48Z,2800000,-21.0,8.0,1,right,D. Howard putback Layup (6 PTS),[2730],1610612747.0,LAL,putback,,,Howard,D. Howard,,,,,2.25,Made,,,,,,,,,,6.0,,,,,,,,,
286,PT04M03.00S,2022-01-13T03:58:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,10.200394218134035,46.81372549019608,1610612758,51,59,2022-01-13T03:58:52Z,2810000,16.0,43.0,1,left,D. Fox Layup (10 PTS) (A. Len 3 AST),"[1628368, 203458]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,4.62,Made,,,,,,,,,,10.0,A. Len,203458.0,3.0,,,,,,
288,PT03M49.00S,2022-01-13T03:59:01.9Z,2,REGULAR,2pt,Jump Shot,[],202340,93.38042049934296,74.26470588235294,1610612747,51,61,2022-01-13T03:59:07Z,2830000,121.0,10.0,1,right,A. Bradley 12' fadeaway Jump Shot (4 PTS) (M. Monk 3 AST),"[202340, 1628370]",1610612747.0,LAL,fadeaway,,,Bradley,A. Bradley,,,,,12.17,Made,,,,,,,,,,4.0,M. Monk,1628370.0,3.0,,,,,,
290,PT03M32.00S,2022-01-13T03:59:21.7Z,2,REGULAR,turnover,backcourt,[],203458,,,1610612758,51,61,2022-01-13T03:59:34Z,2850000,,,0,,A. Len backcourt TURNOVER (2 TO),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,2.0,,,
291,PT03M32.00S,2022-01-13T03:59:31.3Z,2,REGULAR,substitution,out,[],203458,,,1610612747,51,61,2022-01-13T03:59:38Z,2860000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M32.00S,2022-01-13T03:59:31.3Z,2,REGULAR,substitution,in,[],1629674,,,1610612747,51,61,2022-01-13T03:59:38Z,2870000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M16.00S,2022-01-13T03:59:57.9Z,2,REGULAR,2pt,Layup,['fromturnover'],1628370,93.38042049934296,67.40196078431373,1610612747,51,61,2022-01-13T04:00:02Z,2880000,87.0,10.0,1,right,MISS M. Monk 8' Layup,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,8.75,Missed,,,,,,,,,,,,,,,,,,,
294,PT03M15.00S,2022-01-13T03:59:59.6Z,2,REGULAR,rebound,offensive,[],202340,,,1610612747,51,61,2022-01-13T03:59:59Z,2890000,,,0,,A. Bradley REBOUND (Off:1 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,293.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
295,PT03M14.00S,2022-01-13T04:00:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202340,93.9060446780552,52.94117647058824,1610612747,51,63,2022-01-13T04:01:13Z,2900000,15.0,5.0,1,right,A. Bradley putback Layup (6 PTS),[202340],1610612747.0,LAL,putback,,,Bradley,A. Bradley,,,,,1.55,Made,,,,,,,,,,6.0,,,,,,,,,
296,PT03M11.00S,2022-01-13T04:00:09.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,51,63,2022-01-13T04:00:09Z,2910000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M11.00S,2022-01-13T04:01:09.9Z,2,REGULAR,substitution,out,[],1630169,,,1610612758,51,63,2022-01-13T04:01:32Z,2920000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M11.00S,2022-01-13T04:01:09.9Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,51,63,2022-01-13T04:01:32Z,2930000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M02.00S,2022-01-13T04:01:45.1Z,2,REGULAR,2pt,Jump Shot,[],1629674,5.338370565045992,75.24509803921569,1610612758,51,63,2022-01-13T04:01:51Z,2940000,-126.0,-2.0,1,left,MISS N. Queta 12' Jump Shot,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,12.62,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M56.00S,2022-01-13T04:01:51.1Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,51,63,2022-01-13T04:01:51Z,2950000,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,299.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
301,PT02M53.00S,2022-01-13T04:01:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612747,51,63,2022-01-13T04:02:16Z,2960000,,,0,,M. Bagley III personal FOUL (2 PF) (Howard 2 FT),"[1628963, 2730]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,2882.0,2.0,0.0,Howard,2730.0,,,,,,,,,,
303,PT02M53.00S,2022-01-13T04:02:22.1Z,2,REGULAR,freethrow,1 of 2,[],2730,,,1610612747,51,64,2022-01-13T04:02:50Z,2980000,,,0,,D. Howard Free Throw 1 of 2 (7 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
304,PT02M53.00S,2022-01-13T04:02:26.8Z,2,REGULAR,substitution,out,[],2772,,,1610612747,51,64,2022-01-13T04:02:32Z,2990000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M53.00S,2022-01-13T04:02:26.8Z,2,REGULAR,substitution,in,[],2544,,,1610612747,51,64,2022-01-13T04:02:32Z,3000000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M53.00S,2022-01-13T04:02:22.1Z,2,REGULAR,freethrow,2 of 2,[],2730,,,1610612747,51,64,2022-01-13T04:02:50Z,3010000,,,0,,MISS D. Howard Free Throw 2 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
307,PT02M50.00S,2022-01-13T04:02:25.1Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612758,51,64,2022-01-13T04:02:50Z,3020000,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,306.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
308,PT02M44.00S,2022-01-13T04:02:58.9Z,2,REGULAR,foul,personal,[],201566,,,1610612758,51,64,2022-01-13T04:03:11Z,3030000,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 203084]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,1204.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,
310,PT02M44.00S,2022-01-13T04:03:08.1Z,2,REGULAR,substitution,out,[],2730,,,1610612758,51,64,2022-01-13T04:03:11Z,3050000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M44.00S,2022-01-13T04:03:08.1Z,2,REGULAR,substitution,in,[],2772,,,1610612758,51,64,2022-01-13T04:03:11Z,3060000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M44.00S,2022-01-13T04:03:21.2Z,2,REGULAR,substitution,out,[],1629674,,,1610612758,51,64,2022-01-13T04:03:25Z,3070000,,,0,,SUB out: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M44.00S,2022-01-13T04:03:21.2Z,2,REGULAR,substitution,in,[],1627741,,,1610612758,51,64,2022-01-13T04:03:25Z,3080000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M33.00S,2022-01-13T04:03:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.258212877792378,53.67647058823529,1610612758,53,64,2022-01-13T04:03:48Z,3090000,-18.0,6.0,1,left,D. Mitchell driving Layup (4 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,1.94,Made,,,,,,,,,,4.0,,,,,,,,,
315,PT02M19.00S,2022-01-13T04:03:58.3Z,2,REGULAR,3pt,Jump Shot,[],2544,65.39093298291722,48.03921568627451,1610612747,53,67,2022-01-13T04:04:03Z,3100000,-10.0,273.0,1,right,L. James 27' 3PT  (17 PTS) (A. Bradley 3 AST),"[2544, 202340]",1610612747.0,LAL,,,,James,L. James,,,,,27.3,Made,,,,,,,,,,17.0,A. Bradley,202340.0,3.0,,,,,,
319,PT02M03.00S,2022-01-13T04:04:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,5.863994743758213,43.38235294117647,1610612758,53,67,2022-01-13T04:04:45Z,3140000,33.0,3.0,1,left,MISS M. Bagley III Layup,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,,
320,PT01M59.00S,2022-01-13T04:04:19.0Z,2,REGULAR,rebound,defensive,[],2772,,,1610612747,53,67,2022-01-13T04:04:21Z,3150000,,,0,,T. Ariza REBOUND (Off:2 Def:1),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,319.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
321,PT01M51.00S,2022-01-13T04:04:26.2Z,2,REGULAR,3pt,Jump Shot,[],2544,68.01905387647832,32.35294117647059,1610612747,53,67,2022-01-13T04:05:46Z,3160000,-88.0,248.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
322,PT01M49.00S,2022-01-13T04:04:28.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,53,67,2022-01-13T04:04:34Z,3170000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,,
323,PT01M49.00S,2022-01-13T04:04:33.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,53,67,2022-01-13T04:04:33Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M42.00S,2022-01-13T04:04:40.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,5.863994743758213,47.794117647058826,1610612758,55,67,2022-01-13T04:06:10Z,3190000,11.0,3.0,1,left,M. Bagley III DUNK (6 PTS) (D. Fox 1 AST),"[1628963, 1628368]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,1.13,Made,,,,,,,,,,6.0,D. Fox,1628368.0,1.0,,,,,,
326,PT01M29.00S,2022-01-13T04:04:53.0Z,2,REGULAR,3pt,Jump Shot,[],201566,72.88107752956637,80.88235294117648,1610612747,55,67,2022-01-13T04:04:57Z,3210000,154.0,202.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
327,PT01M25.00S,2022-01-13T04:04:57.0Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,55,67,2022-01-13T04:04:57Z,3220000,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,326.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
328,PT01M20.00S,2022-01-13T04:05:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,5.732588699080158,51.470588235294116,1610612758,57,67,2022-01-13T04:06:49Z,3230000,-7.0,1.0,1,left,D. Mitchell driving finger roll Layup (6 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,0.75,Made,,,,,,,,,,6.0,,,,,,,,,
329,PT00M55.10S,2022-01-13T04:05:27.6Z,2,REGULAR,2pt,Jump Shot,[],2544,76.95466491458606,26.47058823529412,1610612747,57,67,2022-01-13T04:05:32Z,3240000,-118.0,164.0,1,right,MISS L. James 20' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,20.19,Missed,,,,,,,,,,,,,,,,,,,
330,PT00M51.60S,2022-01-13T04:05:31.1Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612758,57,67,2022-01-13T04:05:32Z,3250000,,,0,,M. Bagley III REBOUND (Off:1 Def:4),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,329.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
331,PT00M47.90S,2022-01-13T04:05:36.7Z,2,REGULAR,foul,personal,['2freethrow'],202340,,,1610612758,57,67,2022-01-13T04:05:52Z,3260000,,,0,,A. Bradley shooting personal FOUL (1 PF) (Fox 2 FT),"[202340, 1628368]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,203593.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,
333,PT00M47.90S,2022-01-13T04:05:57.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612758,58,67,2022-01-13T04:05:57Z,3280000,,,0,,D. Fox Free Throw 1 of 2 (11 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
334,PT00M47.90S,2022-01-13T04:06:12.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612758,59,67,2022-01-13T04:06:12Z,3290000,,,0,,D. Fox Free Throw 2 of 2 (12 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
335,PT00M35.20S,2022-01-13T04:06:27.3Z,2,REGULAR,3pt,Jump Shot,[],1628370,81.8166885676741,94.6078431372549,1610612747,59,67,2022-01-13T04:06:33Z,3300000,223.0,118.0,1,right,MISS M. Monk 25' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
336,PT00M31.50S,2022-01-13T04:06:31.3Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,59,67,2022-01-13T04:06:31Z,3310000,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,335.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
337,PT00M14.70S,2022-01-13T04:06:48.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.777266754270697,51.9607843137255,1610612758,61,67,2022-01-13T04:06:52Z,3320000,-10.0,58.0,1,left,D. Fox pullup Jump Shot (14 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,5.9,Made,,,,,,,,,,14.0,,,,,,,,,
338,PT00M00.00S,2022-01-13T04:07:07.7Z,2,REGULAR,2pt,Jump Shot,[],2544,78.732752956636,85.31709558823529,1610612747,61,67,2022-01-13T04:07:27Z,3330000,177.0,147.0,1,right,MISS L. James 23' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
339,PT00M00.00S,2022-01-13T04:07:07.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,61,67,2022-01-13T04:07:27Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,338.0,,,,,,,,,,,,,,,,,,
340,PT00M00.00S,2022-01-13T04:07:13.8Z,2,REGULAR,period,end,[],0,,,1610612747,61,67,2022-01-13T04:07:13Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-01-13T04:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612747,61,67,2022-01-13T04:22:33Z,3360000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-01-13T04:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612747,61,67,2022-01-13T04:22:33Z,3370000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-01-13T04:21:46.5Z,3,REGULAR,substitution,out,['startperiod'],2772,,,1610612747,61,67,2022-01-13T04:22:33Z,3380000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-01-13T04:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],1630169,,,1610612747,61,67,2022-01-13T04:22:33Z,3390000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-01-13T04:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],1629002,,,1610612747,61,67,2022-01-13T04:22:33Z,3400000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-01-13T04:21:46.5Z,3,REGULAR,substitution,in,['startperiod'],1626169,,,1610612747,61,67,2022-01-13T04:22:33Z,3410000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-01-13T04:22:32.5Z,3,REGULAR,period,start,[],0,,,1610612758,61,67,2022-01-13T04:22:33Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M48.00S,2022-01-13T04:22:46.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.19776609724047,55.392156862745104,1610612758,63,67,2022-01-13T04:23:14Z,3430000,27.0,21.0,1,right,H. Barnes driving Layup (9 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,3.41,Made,,,,,,,,,,9.0,,,,,,,,,
349,PT11M48.00S,2022-01-13T04:22:50.6Z,3,REGULAR,foul,personal,['1freethrow'],201566,,,1610612758,63,67,2022-01-13T04:22:58Z,3440000,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Barnes 1 FT),"[201566, 203084]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,1204.0,3.0,0.0,Barnes,203084.0,,,,,,,,,,
351,PT11M48.00S,2022-01-13T04:23:09.9Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,64,67,2022-01-13T04:23:09Z,3460000,,,0,,H. Barnes Free Throw 1 of 1 (10 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
352,PT11M25.00S,2022-01-13T04:23:34.7Z,3,REGULAR,2pt,Jump Shot,[],2544,13.485545335085414,81.86274509803921,1610612747,64,67,2022-01-13T04:23:52Z,3470000,-159.0,74.0,1,left,MISS L. James 17' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,17.58,Missed,,,,,,,,,,,,,,,,,,,
353,PT11M20.00S,2022-01-13T04:23:39.7Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,64,67,2022-01-13T04:23:40Z,3480000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,352.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
354,PT11M12.00S,2022-01-13T04:23:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.11760840998686,43.872549019607845,1610612758,66,67,2022-01-13T04:23:51Z,3490000,-31.0,12.0,1,right,D. Fox driving Layup (16 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.29,Made,,,,,,,,,,16.0,,,,,,,,,
355,PT10M54.00S,2022-01-13T04:24:05.8Z,3,REGULAR,3pt,Jump Shot,[],1626169,14.273981603153747,3.1862745098039214,1610612747,66,70,2022-01-13T04:24:09Z,3500000,234.0,82.0,1,left,S. Johnson 24' 3PT  (8 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,24.79,Made,,,,,,,,,,8.0,,,,,,,,,
356,PT10M42.00S,2022-01-13T04:24:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,86.28449408672799,45.83333333333333,1610612758,68,70,2022-01-13T04:24:37Z,3510000,-21.0,76.0,1,right,M. Bagley III 7' floating Jump Shot (8 PTS) (T. Haliburton 7 AST),"[1628963, 1630169]",1610612758.0,SAC,floating,,,Bagley III,M. Bagley III,,,,,7.92,Made,,,,,,,,,,8.0,T. Haliburton,1630169.0,7.0,,,,,,
358,PT10M18.00S,2022-01-13T04:24:41.2Z,3,REGULAR,3pt,Jump Shot,[],1628370,31.61957950065703,27.941176470588236,1610612747,68,73,2022-01-13T04:24:46Z,3530000,110.0,245.0,1,left,M. Monk 26' 3PT pullup (15 PTS) (S. Johnson 1 AST),"[1628370, 1626169]",1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,26.84,Made,,,,,,,,,,15.0,S. Johnson,1626169.0,1.0,,,,,,
388,PT10M02.00S,2022-01-13T04:24:50.9Z,3,REGULAR,turnover,lost ball,[],1629002,,,1610612758,68,73,2022-01-13T04:31:04Z,3545000,,,0,,C. Metu lost ball TURNOVER (1 TO),"[1629002, 202340]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,1.0,Bradley,202340.0,
389,PT10M02.00S,2022-01-13T04:24:50.9Z,3,REGULAR,steal,,[],202340,,,1610612747,68,73,2022-01-13T04:31:04Z,3547500,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT10M02.00S,2022-01-13T04:25:43.2Z,3,REGULAR,jumpball,recovered,[],201566,,,1610612747,68,73,2022-01-13T04:32:07Z,3580000,,,0,,Jump Ball A. Bradley vs. C. Metu: Tip to R. Westbrook,"[201566, 202340, 1629002]",1610612747.0,LAL,heldball,R. Westbrook,201566.0,Westbrook,R. Westbrook,Bradley,202340.0,Metu,1629002.0,,,,,,,,,,,,,,,,,,,,,
366,PT09M53.00S,2022-01-13T04:25:48.2Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628370,26.888961892247043,15.441176470588236,1610612747,68,76,2022-01-13T04:31:09Z,3610000,173.0,200.0,1,left,M. Monk 26' 3PT running (18 PTS) (L. James 4 AST),"[1628370, 2544]",1610612747.0,LAL,running,,,Monk,M. Monk,,,,,26.45,Made,,,,,,,,,,18.0,L. James,2544.0,4.0,,,,,,
368,PT09M35.00S,2022-01-13T04:26:06.2Z,3,REGULAR,3pt,Jump Shot,[],1628963,71.69842312746385,78.18627450980392,1610612758,71,76,2022-01-13T04:26:09Z,3630000,141.0,214.0,1,right,M. Bagley III 25' 3PT  (11 PTS) (D. Fox 2 AST),"[1628963, 1628368]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,25.58,Made,,,,,,,,,,11.0,D. Fox,1628368.0,2.0,,,,,,
