actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
270,PT06M40.00S,2022-01-20T03:54:58.4Z,2,REGULAR,substitution,out,[],1629002,,,1610612765,47,44,2022-01-20T03:55:01Z,2660000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M40.00S,2022-01-20T03:54:58.4Z,2,REGULAR,substitution,in,[],203084,,,1610612765,47,44,2022-01-20T03:55:01Z,2670000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M32.00S,2022-01-20T03:55:07.8Z,2,REGULAR,2pt,Jump Shot,[],1630595,91.93495400788436,30.14705882352941,1610612765,47,44,2022-01-20T03:55:12Z,2680000,-99.0,23.0,1,right,MISS C. Cunningham 10' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,10.2,Missed,,,,,,,,,,,,,,,,,,,
273,PT06M28.00S,2022-01-20T03:55:11.8Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,47,44,2022-01-20T03:55:12Z,2690000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,272.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
274,PT06M25.00S,2022-01-20T03:55:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,7.5722733245729295,48.28431372549019,1610612758,49,44,2022-01-20T03:55:20Z,2700000,9.0,19.0,1,left,D. Fox running Layup (11 PTS) (T. Davis 2 AST),"[1628368, 1629056]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,2.06,Made,,,,,,,,,,,11.0,T. Davis,1629056.0,2.0,,,,,
276,PT06M05.00S,2022-01-20T03:55:34.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,91.40932982917214,51.470588235294116,1610612765,49,46,2022-01-20T03:55:38Z,2720000,7.0,28.0,1,right,I. Stewart Hook (4 PTS) (C. Joseph 4 AST),"[1630191, 202709]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.93,Made,,,,,,,,,,,4.0,C. Joseph,202709.0,4.0,,,,,
278,PT05M56.00S,2022-01-20T03:55:46.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,6.258212877792378,53.92156862745098,1610612758,51,46,2022-01-20T03:55:51Z,2740000,-20.0,6.0,1,left,D. Fox bank Jump Shot (13 PTS),[1628368],1610612758.0,SAC,bank,,,Fox,D. Fox,,,,,2.06,Made,,,,,,,,,,,13.0,,,,,,,,
279,PT05M56.00S,2022-01-20T03:55:49.2Z,2,REGULAR,foul,personal,['1freethrow'],1630191,,,1610612758,51,46,2022-01-20T03:56:17Z,2750000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Fox 1 FT),"[1630191, 1628368]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,1193.0,,2.0,0.0,Fox,1628368.0,,,,,,,,,
281,PT05M56.00S,2022-01-20T03:56:18.5Z,2,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,51,46,2022-01-20T03:56:23Z,2770000,,,0,,MISS D. Fox Free Throw 1 of 1,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
282,PT05M56.00S,2022-01-20T03:56:18.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,51,46,2022-01-20T04:03:58Z,2780000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,281.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
285,PT05M56.00S,2022-01-20T03:56:25.6Z,2,REGULAR,substitution,out,[],1630240,,,1610612765,51,46,2022-01-20T03:56:47Z,2785000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M56.00S,2022-01-20T03:56:25.6Z,2,REGULAR,substitution,in,[],1628977,,,1610612765,51,46,2022-01-20T03:56:47Z,2787500,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M56.00S,2022-01-20T03:56:25.6Z,2,REGULAR,substitution,out,[],1630558,,,1610612765,51,46,2022-01-20T03:57:18Z,2788750,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M56.00S,2022-01-20T03:56:25.6Z,2,REGULAR,substitution,in,[],1628963,,,1610612765,51,46,2022-01-20T03:57:18Z,2789375,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M33.00S,2022-01-20T03:56:32.7Z,2,REGULAR,3pt,Jump Shot,[],1630595,67.36202365308804,58.57843137254902,1610612765,51,49,2022-01-20T04:03:38Z,2790000,43.0,254.0,1,right,C. Cunningham 25' 3PT bank (7 PTS),[1630595],1610612765.0,DET,bank,,,Cunningham,C. Cunningham,,,,,25.79,Made,,,,,,,,,,,7.0,,,,,,,,
284,PT05M20.00S,2022-01-20T03:56:45.0Z,2,REGULAR,3pt,Jump Shot,[],1629056,28.728646517739815,74.01960784313727,1610612758,54,49,2022-01-20T03:56:57Z,2800000,-120.0,218.0,1,left,T. Davis 24' 3PT pullup (12 PTS),[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,24.85,Made,,,,,,,,,,,12.0,,,,,,,,
287,PT05M06.00S,2022-01-20T03:56:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.51182654402102,52.450980392156865,1610612765,54,51,2022-01-20T04:05:16Z,2810000,12.0,8.0,1,right,S. Bey driving reverse Layup (10 PTS),[1630180],1610612765.0,DET,driving reverse,,,Bey,S. Bey,,,,,1.5,Made,,,,,,,,,,,10.0,,,,,,,,
288,PT05M01.00S,2022-01-20T03:57:05.7Z,2,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612758,54,51,2022-01-20T04:14:01Z,2820000,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Davis 2 FT),"[1630595, 1629056]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,1198.0,,3.0,0.0,Davis,1629056.0,,,,,,,,,
292,PT05M01.00S,2022-01-20T03:57:33.8Z,2,REGULAR,freethrow,1 of 2,[],1629056,,,1610612758,54,51,2022-01-20T04:14:07Z,2840000,,,0,,MISS T. Davis Free Throw 1 of 2,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
293,PT05M01.00S,2022-01-20T03:57:33.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,54,51,2022-01-20T03:57:33Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,,
294,PT05M01.00S,2022-01-20T03:57:34.7Z,2,REGULAR,substitution,out,[],1630595,,,1610612758,54,51,2022-01-20T03:57:40Z,2860000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M01.00S,2022-01-20T03:57:34.7Z,2,REGULAR,substitution,in,[],203585,,,1610612758,54,51,2022-01-20T03:57:40Z,2870000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M01.00S,2022-01-20T03:57:33.8Z,2,REGULAR,freethrow,2 of 2,[],1629056,,,1610612758,55,51,2022-01-20T04:14:07Z,2880000,,,0,,T. Davis Free Throw 2 of 2 (13 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,Made,,,,,,,,,,,13.0,,,,,,,,
297,PT04M48.00S,2022-01-20T03:58:14.7Z,2,REGULAR,2pt,Jump Shot,[],1630180,91.93495400788436,83.57843137254902,1610612765,55,53,2022-01-20T04:06:48Z,2890000,168.0,23.0,1,right,S. Bey 16' pullup Jump Shot (12 PTS) (H. Diallo 1 AST),"[1630180, 1628977]",1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,16.95,Made,,,,,,,,,,,12.0,H. Diallo,1628977.0,1.0,,,,,
299,PT04M40.00S,2022-01-20T03:58:24.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629056,12.040078843626807,48.529411764705884,1610612758,57,53,2022-01-20T03:58:54Z,2910000,7.0,61.0,1,left,T. Davis 6' running Jump Shot (15 PTS) (D. Fox 4 AST),"[1629056, 1628368]",1610612758.0,SAC,running,,,Davis,T. Davis,,,,,6.11,Made,,,,,,,,,,,15.0,D. Fox,1628368.0,4.0,,,,,
301,PT04M40.00S,2022-01-20T03:58:27.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630191,,,1610612758,57,53,2022-01-20T03:58:40Z,2930000,,,0,,I. Stewart shooting personal FOUL (3 PF) (Davis 1 FT),"[1630191, 1629056]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,101284.0,,3.0,0.0,Davis,1629056.0,,,,,,,,,
303,PT04M40.00S,2022-01-20T03:58:47.1Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629056,,,1610612758,58,53,2022-01-20T03:58:47Z,2950000,,,0,,T. Davis Free Throw 1 of 1 (16 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,Made,,,,,,,,,,,16.0,,,,,,,,
304,PT04M24.00S,2022-01-20T03:59:05.5Z,2,REGULAR,2pt,Jump Shot,[],1630180,91.5407358738502,80.63725490196079,1610612765,58,55,2022-01-20T04:08:17Z,2960000,153.0,27.0,1,right,S. Bey 15' step back Jump Shot (14 PTS) (H. Diallo 2 AST),"[1630180, 1628977]",1610612765.0,DET,step back,,,Bey,S. Bey,,,,,15.56,Made,,,,,,,,,,,14.0,H. Diallo,1628977.0,2.0,,,,,
306,PT04M15.00S,2022-01-20T03:59:14.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,28.33442838370565,75.0,1610612758,58,55,2022-01-20T03:59:20Z,2980000,-125.0,214.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
307,PT04M14.00S,2022-01-20T03:59:15.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,58,55,2022-01-20T03:59:20Z,2990000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,306.0,,,,,,,,,,,,,,,,,,
308,PT04M14.00S,2022-01-20T03:59:20.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,58,55,2022-01-20T03:59:21Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M14.00S,2022-01-20T03:59:21.6Z,2,REGULAR,substitution,out,[],1630191,,,1610612765,58,55,2022-01-20T03:59:27Z,3010000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M14.00S,2022-01-20T03:59:21.6Z,2,REGULAR,substitution,in,[],1626168,,,1610612765,58,55,2022-01-20T03:59:27Z,3020000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M58.00S,2022-01-20T03:59:45.9Z,2,REGULAR,2pt,Jump Shot,[],1630180,91.5407358738502,79.41176470588235,1610612765,58,55,2022-01-20T03:59:51Z,3030000,147.0,27.0,1,right,MISS S. Bey 14' turnaround Shot,[1630180],1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,14.96,Missed,,,,,,,,,,,,,,,,,,,
312,PT03M55.00S,2022-01-20T03:59:48.9Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612758,58,55,2022-01-20T03:59:51Z,3040000,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,311.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
313,PT03M40.00S,2022-01-20T04:00:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.995400788436268,44.36274509803921,1610612758,60,55,2022-01-20T04:00:12Z,3050000,28.0,4.0,1,left,D. Fox driving Layup (15 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.85,Made,,,,,,,,,,,15.0,,,,,,,,
314,PT03M31.00S,2022-01-20T04:00:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,91.14651773981603,48.03921568627451,1610612765,60,55,2022-01-20T04:00:21Z,3060000,-10.0,31.0,1,right,MISS T. Lyles Layup - blocked,"[1626168, 1626158]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,3.22,Missed,,,,,,,,,,,,,,,,,Holmes,1626158.0,
315,PT03M31.00S,2022-01-20T04:00:15.8Z,2,REGULAR,block,,[],1626158,,,1610612765,60,55,2022-01-20T04:00:19Z,3070000,,,0,,R. Holmes BLOCK (2 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M31.00S,2022-01-20T04:00:15.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,60,55,2022-01-20T04:00:21Z,3080000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,,
317,PT03M29.00S,2022-01-20T04:00:22.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,60,55,2022-01-20T04:00:22Z,3090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M23.00S,2022-01-20T04:00:29.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612758,60,55,2022-01-20T04:00:36Z,3100000,,,0,,C. Joseph shooting personal FOUL (1 PF) (Fox 2 FT),"[202709, 1628368]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,1193.0,,1.0,0.0,Fox,1628368.0,,,,,,,,,
320,PT03M23.00S,2022-01-20T04:00:54.8Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,61,55,2022-01-20T04:00:54Z,3120000,,,0,,D. Fox Free Throw 1 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,16.0,,,,,,,,
321,PT03M23.00S,2022-01-20T04:00:55.6Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,61,55,2022-01-20T04:00:58Z,3130000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M23.00S,2022-01-20T04:00:55.6Z,2,REGULAR,substitution,in,[],1627745,,,1610612758,61,55,2022-01-20T04:00:58Z,3140000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M23.00S,2022-01-20T04:01:11.0Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,62,55,2022-01-20T04:01:11Z,3150000,,,0,,D. Fox Free Throw 2 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,,17.0,,,,,,,,
324,PT03M12.00S,2022-01-20T04:01:23.9Z,2,REGULAR,3pt,Jump Shot,[],1626168,67.09921156373193,46.07843137254902,1610612765,62,55,2022-01-20T04:01:31Z,3160000,-20.0,257.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
325,PT03M09.00S,2022-01-20T04:01:26.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,62,55,2022-01-20T04:01:31Z,3170000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,324.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
326,PT03M00.00S,2022-01-20T04:01:35.7Z,2,REGULAR,3pt,Jump Shot,[],1629056,30.042706964520367,30.392156862745097,1610612758,62,55,2022-01-20T04:01:41Z,3180000,98.0,230.0,1,left,MISS T. Davis 24' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
327,PT02M57.00S,2022-01-20T04:01:38.8Z,2,REGULAR,rebound,offensive,[],1627745,,,1610612758,62,55,2022-01-20T04:01:38Z,3190000,,,0,,D. Jones REBOUND (Off:2 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,326.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
328,PT02M55.00S,2022-01-20T04:01:40.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627745,6.521024967148489,53.67647058823529,1610612758,62,55,2022-01-20T04:01:45Z,3200000,-18.0,9.0,1,left,MISS D. Jones Hook - blocked,"[1627745, 1626168]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,2.04,Missed,,,,,,,,,,,,,,,,,Lyles,1626168.0,
329,PT02M55.00S,2022-01-20T04:01:40.7Z,2,REGULAR,block,,[],1626168,,,1610612758,62,55,2022-01-20T04:01:43Z,3210000,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M52.00S,2022-01-20T04:01:43.7Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,62,55,2022-01-20T04:01:45Z,3220000,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,328.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
331,PT02M41.00S,2022-01-20T04:01:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626168,91.93495400788436,40.68627450980392,1610612765,62,57,2022-01-20T04:02:18Z,3230000,-47.0,23.0,1,right,T. Lyles Layup (7 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,5.21,Made,,,,,,,,,,,7.0,,,,,,,,
332,PT02M41.00S,2022-01-20T04:02:09.7Z,2,REGULAR,violation,defensive goaltending,[],1628963,,,1610612765,62,57,2022-01-20T04:02:18Z,3240000,,,0,,M. Bagley III defensive goaltending VIOLATION,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,1198.0,,,,,,,,,,,,,,
333,PT02M26.00S,2022-01-20T04:02:33.6Z,2,REGULAR,turnover,out-of-bounds,[],1627745,,,1610612758,62,57,2022-01-20T04:02:41Z,3250000,,,0,,D. Jones lost ball out-of-bounds TURNOVER (1 TO),[1627745],1610612758.0,SAC,lost ball,,,Jones,D. Jones,,,,,,,,,,,1198.0,1.0,,,,,,,,,,,,,
334,PT02M26.00S,2022-01-20T04:02:40.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,62,57,2022-01-20T04:02:40Z,3260000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M01.00S,2022-01-20T04:05:52.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,62,57,2022-01-20T04:06:00Z,3270000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,1198.0,,,,,,,,,,,,,,
336,PT01M48.00S,2022-01-20T04:06:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,5.995400788436268,53.92156862745098,1610612758,64,57,2022-01-20T04:06:30Z,3280000,-20.0,4.0,1,left,H. Barnes driving Layup (10 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,2.0,Made,,,,,,,,,,,10.0,,,,,,,,
337,PT01M48.00S,2022-01-20T04:06:23.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628977,,,1610612758,64,57,2022-01-20T04:06:34Z,3290000,,,0,,H. Diallo shooting personal FOUL (3 PF) (Barnes 1 FT),"[1628977, 203084]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,,,101284.0,,3.0,0.0,Barnes,203084.0,,,,,,,,,
339,PT01M48.00S,2022-01-20T04:06:47.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203084,,,1610612758,64,57,2022-01-20T04:06:52Z,3310000,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
340,PT01M45.00S,2022-01-20T04:06:50.8Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,64,57,2022-01-20T04:06:52Z,3320000,,,0,,T. Lyles REBOUND (Off:1 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,339.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
341,PT01M34.00S,2022-01-20T04:07:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,87.99277266754271,36.51960784313725,1610612765,64,59,2022-01-20T04:07:12Z,3330000,-67.0,60.0,1,right,H. Diallo 9' pullup Jump Shot (5 PTS) (R. McGruder 2 AST),"[1628977, 203585]",1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,9.05,Made,,,,,,,,,,,5.0,R. McGruder,203585.0,2.0,,,,,
343,PT01M17.00S,2022-01-20T04:07:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612758,64,59,2022-01-20T04:07:31Z,3350000,,,0,,T. Lyles shooting personal FOUL (3 PF) (Bagley III 2 FT),"[1626168, 1628963]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,,,,,,,1198.0,,3.0,0.0,Bagley III,1628963.0,,,,,,,,,
345,PT01M17.00S,2022-01-20T04:07:48.6Z,2,REGULAR,freethrow,1 of 2,[],1628963,,,1610612758,65,59,2022-01-20T04:07:48Z,3370000,,,0,,M. Bagley III Free Throw 1 of 2 (3 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
346,PT01M17.00S,2022-01-20T04:07:49.7Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,65,59,2022-01-20T04:08:11Z,3380000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M17.00S,2022-01-20T04:07:49.7Z,2,REGULAR,substitution,in,[],203482,,,1610612758,65,59,2022-01-20T04:08:11Z,3400000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT01M17.00S,2022-01-20T04:07:49.7Z,2,REGULAR,substitution,in,[],1628367,,,1610612758,65,59,2022-01-20T04:08:11Z,3410000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M17.00S,2022-01-20T04:07:49.7Z,2,REGULAR,substitution,out,[],1628977,,,1610612758,65,59,2022-01-20T04:08:58Z,3415000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M17.00S,2022-01-20T04:08:16.9Z,2,REGULAR,freethrow,2 of 2,[],1628963,,,1610612758,66,59,2022-01-20T04:08:16Z,3420000,,,0,,M. Bagley III Free Throw 2 of 2 (4 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
351,PT01M11.00S,2022-01-20T04:08:18.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628977,,,1610612765,66,59,2022-01-20T04:08:48Z,3430000,,,0,,H. Diallo technical FOUL (1 Tech),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,1198.0,,3.0,1.0,,,,,,,,,,,
352,PT01M11.00S,2022-01-20T04:08:53.5Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612765,67,59,2022-01-20T04:08:53Z,3440000,,,0,,H. Barnes technical Free Throw 1 of 1 (11 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,,11.0,,,,,,,,
354,PT01M02.00S,2022-01-20T04:09:21.7Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612765,67,59,2022-01-20T04:09:37Z,3450000,,,0,,D. Fox shooting personal FOUL (2 PF) (Jackson 2 FT),"[1628368, 1628367]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,1193.0,,2.0,1.0,Jackson,1628367.0,,,,,,,,,
356,PT01M02.00S,2022-01-20T04:09:44.9Z,2,REGULAR,freethrow,1 of 2,[],1628367,,,1610612765,67,60,2022-01-20T04:09:44Z,3470000,,,0,,J. Jackson Free Throw 1 of 2 (3 PTS),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
357,PT01M02.00S,2022-01-20T04:10:02.1Z,2,REGULAR,freethrow,2 of 2,[],1628367,,,1610612765,67,61,2022-01-20T04:10:02Z,3480000,,,0,,J. Jackson Free Throw 2 of 2 (4 PTS),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
358,PT00M49.20S,2022-01-20T04:10:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,8.886333771353483,39.21568627450981,1610612758,69,61,2022-01-20T04:10:25Z,3490000,54.0,31.0,1,left,T. Davis 6' driving Layup (18 PTS) (D. Jones 1 AST),"[1629056, 1627745]",1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,6.22,Made,,,,,,,,,,,18.0,D. Jones,1627745.0,1.0,,,,,
359,PT00M33.40S,2022-01-20T04:10:36.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,67.7562417871222,39.46078431372549,1610612765,69,64,2022-01-20T04:10:40Z,3500000,-53.0,251.0,1,right,S. Bey 25' 3PT  (17 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.61,Made,,,,,,,,,,,17.0,,,,,,,,
