actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
371,PT11M01.00S,2022-02-09T04:24:01.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626156,6.1268068331143235,49.50980392156863,1610612750,67,75,2022-02-09T04:24:05Z,3630000,2.0,5.0,1,left,D. Russell driving DUNK (12 PTS) (P. Beverley 4 AST),"[1626156, 201976]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,0.57,Made,,,,,12.0,P. Beverley,201976.0,4.0,,,,,,,,,,
508,PT10M49.00S,2022-02-09T04:24:11.3Z,3,REGULAR,turnover,bad pass,[],1630558,,,1610612758,67,75,2022-02-09T04:46:21Z,3645000,,,0,,D. Mitchell bad pass TURNOVER (5 TO),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,5.0,,,,,,,,
373,PT10M49.00S,2022-02-09T04:24:21.4Z,3,REGULAR,foul,personal,[],1629002,,,1610612750,67,75,2022-02-09T04:46:21Z,3650000,,,0,,C. Metu loose ball personal FOUL (1 PF),"[1629002, 1626156]",1610612758.0,SAC,loose ball,,,Metu,C. Metu,,,,,,,,,,,,,,,202035.0,,1.0,0.0,Russell,1626156.0,,,,
520,PT10M38.00S,2022-02-09T04:24:32.4Z,3,REGULAR,foul,offensive,[],1630162,,,1610612750,67,75,2022-02-09T04:48:43Z,3670000,,,0,,A. Edwards offensive FOUL (2 PF),"[1630162, 1627745]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,202041.0,,2.0,0.0,Jones,1627745.0,,,,
521,PT10M38.00S,2022-02-09T04:24:32.4Z,3,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,67,75,2022-02-09T04:24:32Z,3675000,,,0,,A. Edwards offensive foul TURNOVER (2 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,202041.0,2.0,,,,,,,,
379,PT10M29.00S,2022-02-09T04:25:03.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627745,89.43823915900131,51.71568627450981,1610612758,69,75,2022-02-09T04:24:43Z,3710000,9.0,47.0,1,right,D. Jones finger roll Layup (12 PTS) (D. Fox 5 AST),"[1627745, 1628368]",1610612758.0,SAC,finger roll,,,Jones,D. Jones,,,,,4.76,Made,,,,,12.0,D. Fox,1628368.0,5.0,,,,,,,,,,
381,PT10M18.00S,2022-02-09T04:25:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.30946123521682,53.431372549019606,1610612750,69,75,2022-02-09T04:25:20Z,3730000,-17.0,16.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,
382,PT10M16.00S,2022-02-09T04:25:16.6Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,69,75,2022-02-09T04:25:16Z,3740000,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,381.0,1.0,0.0,1.0,,,,,,,,,,,,,,
383,PT10M14.00S,2022-02-09T04:25:19.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,30.831143232588698,32.84313725490196,1610612750,69,75,2022-02-09T04:25:23Z,3750000,86.0,237.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
384,PT10M11.00S,2022-02-09T04:25:22.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,69,75,2022-02-09T04:25:23Z,3760000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,383.0,4.0,4.0,0.0,,,,,,,,,,,,,,
385,PT10M10.00S,2022-02-09T04:25:31.9Z,3,REGULAR,foul,personal,[],201976,,,1610612758,69,75,2022-02-09T04:25:52Z,3770000,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 1628368]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,202041.0,,2.0,0.0,Fox,1628368.0,,,,
387,PT10M01.00S,2022-02-09T04:25:56.0Z,3,REGULAR,foul,offensive,[],1629002,,,1610612758,69,75,2022-02-09T04:26:06Z,3790000,,,0,,C. Metu offensive FOUL (2 PF),"[1629002, 1629020]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,202035.0,,2.0,0.0,Vanderbilt,1629020.0,,,,
389,PT10M01.00S,2022-02-09T04:25:56.0Z,3,REGULAR,turnover,offensive foul,[],1629002,,,1610612758,69,75,2022-02-09T04:25:56Z,3810000,,,0,,C. Metu offensive foul TURNOVER (1 TO),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,202035.0,1.0,,,,,,,,
390,PT09M46.00S,2022-02-09T04:26:22.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201976,31.225361366622867,37.254901960784316,1610612750,69,75,2022-02-09T04:26:27Z,3820000,64.0,241.0,1,left,MISS P. Beverley 24' pullup 3PT,[201976],1610612750.0,MIN,pullup,,,Beverley,P. Beverley,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
391,PT09M43.00S,2022-02-09T04:26:25.1Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,69,75,2022-02-09T04:26:27Z,3830000,,,0,,J. Vanderbilt REBOUND (Off:7 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,390.0,11.0,4.0,7.0,,,,,,,,,,,,,,
392,PT09M37.00S,2022-02-09T04:26:31.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626156,26.10052562417871,82.1078431372549,1610612750,69,75,2022-02-09T04:26:36Z,3840000,-161.0,193.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
393,PT09M34.00S,2022-02-09T04:26:34.4Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,69,75,2022-02-09T04:26:36Z,3850000,,,0,,H. Barnes REBOUND (Off:1 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,392.0,5.0,4.0,1.0,,,,,,,,,,,,,,
394,PT09M30.00S,2022-02-09T04:26:37.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,74.19513797634691,14.950980392156863,1610612758,69,75,2022-02-09T04:28:27Z,3860000,-175.0,190.0,1,right,MISS D. Fox 25' running pullup 3PT - blocked,"[1628368, 201976]",1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,25.85,Missed,,,,,,,,,,,,,,,Beverley,201976.0,,
395,PT09M30.00S,2022-02-09T04:26:37.9Z,3,REGULAR,block,,[],201976,,,1610612758,69,75,2022-02-09T04:26:40Z,3870000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
396,PT09M27.00S,2022-02-09T04:26:40.9Z,3,REGULAR,rebound,offensive,[],1628368,,,1610612758,69,75,2022-02-09T04:26:43Z,3880000,,,0,,D. Fox REBOUND (Off:1 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,394.0,5.0,4.0,1.0,,,,,,,,,,,,,,
397,PT09M24.00S,2022-02-09T04:26:43.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,91.14651773981603,14.215686274509803,1610612758,71,75,2022-02-09T04:26:48Z,3890000,-179.0,31.0,1,right,D. Fox 18' Jump Shot (20 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,18.15,Made,,,,,20.0,,,,,,,,,,,,,
398,PT09M03.00S,2022-02-09T04:27:05.7Z,3,REGULAR,3pt,Jump Shot,[],201976,13.222733245729303,2.696078431372549,1610612750,71,78,2022-02-09T04:27:15Z,3900000,237.0,72.0,1,left,P. Beverley 24' 3PT  (9 PTS) (D. Russell 4 AST),"[201976, 1626156]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,24.72,Made,,,,,9.0,D. Russell,1626156.0,4.0,,,,,,,,,,
400,PT08M50.00S,2022-02-09T04:27:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,92.85479632063075,53.67647058823529,1610612758,73,78,2022-02-09T04:27:23Z,3920000,18.0,15.0,1,right,D. Jones Layup (14 PTS) (D. Fox 6 AST),"[1627745, 1628368]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,2.36,Made,,,,,14.0,D. Fox,1628368.0,6.0,,,,,,,,,,
402,PT08M36.00S,2022-02-09T04:27:31.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,31.882391590013142,47.05882352941176,1610612750,73,81,2022-02-09T04:27:45Z,3940000,15.0,247.0,1,left,K. Towns 24' 3PT  (17 PTS) (D. Russell 5 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.76,Made,,,,,17.0,D. Russell,1626156.0,5.0,,,,,,,,,,
404,PT08M25.00S,2022-02-09T04:27:42.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,85.89027595269383,50.73529411764706,1610612758,73,81,2022-02-09T04:27:48Z,3960000,4.0,80.0,1,right,MISS D. Fox 8' driving Layup - blocked,"[1628368, 201976]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,8.02,Missed,,,,,,,,,,,,,,,Beverley,201976.0,,
405,PT08M25.00S,2022-02-09T04:27:42.8Z,3,REGULAR,block,,[],201976,,,1610612758,73,81,2022-02-09T04:27:45Z,3970000,,,0,,P. Beverley BLOCK (2 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M25.00S,2022-02-09T04:27:42.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,73,81,2022-02-09T04:27:48Z,3980000,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,404.0,2.0,1.0,1.0,,,,,,,,,,,,,,
407,PT08M20.00S,2022-02-09T04:27:48.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,6.915243101182654,49.50980392156863,1610612750,73,83,2022-02-09T04:27:53Z,3990000,2.0,13.0,1,left,J. Vanderbilt running DUNK (9 PTS) (A. Edwards 3 AST),"[1629020, 1630162]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,1.27,Made,,,,,9.0,A. Edwards,1630162.0,3.0,,,,,,,,,,
409,PT08M20.00S,2022-02-09T04:27:53.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,73,83,2022-02-09T04:27:53Z,4010000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M07.00S,2022-02-09T04:31:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,93.11760840998686,53.18627450980392,1610612758,75,83,2022-02-09T04:31:26Z,4020000,16.0,12.0,1,right,D. Jones reverse Layup (16 PTS) (H. Barnes 3 AST),"[1627745, 203084]",1610612758.0,SAC,reverse,,,Jones,D. Jones,,,,,2.0,Made,,,,,16.0,H. Barnes,203084.0,3.0,,,,,,,,,,
412,PT07M46.00S,2022-02-09T04:31:28.7Z,3,REGULAR,2pt,Jump Shot,[],1626156,22.28975032851511,26.225490196078432,1610612750,75,83,2022-02-09T04:31:32Z,4040000,119.0,157.0,1,left,MISS D. Russell 19' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,19.69,Missed,,,,,,,,,,,,,,,,,,
413,PT07M44.00S,2022-02-09T04:31:30.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,75,83,2022-02-09T04:31:32Z,4050000,,,0,,D. Fox REBOUND (Off:1 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,412.0,6.0,5.0,1.0,,,,,,,,,,,,,,
414,PT07M39.00S,2022-02-09T04:31:36.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203084,79.05716162943496,8.088235294117647,1610612758,75,83,2022-02-09T04:31:44Z,4060000,-210.0,144.0,1,right,MISS H. Barnes 25' running 3PT,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
415,PT07M36.00S,2022-02-09T04:31:39.0Z,3,REGULAR,rebound,offensive,[],1630558,,,1610612758,75,83,2022-02-09T04:31:39Z,4070000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,414.0,2.0,1.0,1.0,,,,,,,,,,,,,,
416,PT07M34.00S,2022-02-09T04:31:42.4Z,3,REGULAR,turnover,out-of-bounds,[],1627745,,,1610612758,75,83,2022-02-09T04:31:49Z,4080000,,,0,,D. Jones lost ball out-of-bounds TURNOVER (1 TO),[1627745],1610612758.0,SAC,lost ball,,,Jones,D. Jones,,,,,,,,,,,,,,,202041.0,1.0,,,,,,,,
417,PT07M16.00S,2022-02-09T04:32:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,6.389618922470433,52.94117647058824,1610612750,75,83,2022-02-09T04:32:27Z,4090000,-15.0,8.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,
418,PT07M13.00S,2022-02-09T04:32:08.8Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,75,83,2022-02-09T04:32:27Z,4100000,,,0,,D. Jones REBOUND (Off:0 Def:5),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,417.0,5.0,5.0,0.0,,,,,,,,,,,,,,
419,PT07M09.00S,2022-02-09T04:32:19.0Z,3,REGULAR,foul,offensive,[],1628368,,,1610612758,75,83,2022-02-09T04:33:27Z,4110000,,,0,,D. Fox charge offensive FOUL (1 PF),"[1628368, 201976]",1610612758.0,SAC,charge,,,Fox,D. Fox,,,,,,,,,,,,,,,202035.0,,1.0,0.0,Beverley,201976.0,,,,
421,PT07M09.00S,2022-02-09T04:32:19.0Z,3,REGULAR,turnover,offensive foul,[],1628368,,,1610612758,75,83,2022-02-09T04:32:19Z,4130000,,,0,,D. Fox offensive foul TURNOVER (5 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,202035.0,5.0,,,,,,,,
422,PT07M09.00S,2022-02-09T04:32:26.2Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,75,83,2022-02-09T04:32:28Z,4140000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M09.00S,2022-02-09T04:32:26.2Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,75,83,2022-02-09T04:32:28Z,4150000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M55.00S,2022-02-09T04:32:50.4Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,75,83,2022-02-09T04:33:00Z,4160000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1628368]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,202041.0,,4.0,0.0,Fox,1628368.0,,,,
426,PT06M55.00S,2022-02-09T04:32:50.4Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,75,83,2022-02-09T04:32:50Z,4180000,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,202041.0,3.0,,,,,,,,
427,PT06M55.00S,2022-02-09T04:33:07.3Z,3,REGULAR,substitution,out,[],1626157,,,1610612758,75,83,2022-02-09T04:33:12Z,4190000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M55.00S,2022-02-09T04:33:07.3Z,3,REGULAR,substitution,in,[],1629675,,,1610612758,75,83,2022-02-09T04:33:12Z,4200000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M40.00S,2022-02-09T04:33:34.2Z,3,REGULAR,turnover,out-of-bounds,[],1627745,,,1610612758,75,83,2022-02-09T04:33:40Z,4210000,,,0,,D. Jones bad pass out-of-bounds TURNOVER (2 TO),[1627745],1610612758.0,SAC,bad pass,,,Jones,D. Jones,,,,,,,,,,,,,,,201638.0,2.0,,,,,,,,
430,PT06M27.00S,2022-02-09T04:33:50.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,31.225361366622867,36.27450980392157,1610612750,75,83,2022-02-09T04:33:55Z,4220000,69.0,241.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
431,PT06M24.00S,2022-02-09T04:33:53.7Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,75,83,2022-02-09T04:33:55Z,4230000,,,0,,C. Metu REBOUND (Off:0 Def:5),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,430.0,5.0,5.0,0.0,,,,,,,,,,,,,,
432,PT06M17.00S,2022-02-09T04:34:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,90.09526938239159,37.5,1610612758,77,83,2022-02-09T04:34:12Z,4240000,-62.0,41.0,1,right,D. Fox 7' driving Layup (22 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,7.45,Made,,,,,22.0,,,,,,,,,,,,,
433,PT06M17.00S,2022-02-09T04:34:11.1Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612758,77,83,2022-02-09T04:34:18Z,4250000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Fox 1 FT),"[1630183, 1628368]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,202035.0,,3.0,0.0,Fox,1628368.0,,,,
435,PT06M17.00S,2022-02-09T04:34:32.0Z,3,REGULAR,substitution,out,[],1630558,,,1610612758,77,83,2022-02-09T04:35:47Z,4270000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M17.00S,2022-02-09T04:34:32.0Z,3,REGULAR,substitution,in,[],1630186,,,1610612758,77,83,2022-02-09T04:35:47Z,4280000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M17.00S,2022-02-09T04:34:45.4Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,78,83,2022-02-09T04:34:45Z,4290000,,,0,,D. Fox Free Throw 1 of 1 (23 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
438,PT06M06.00S,2022-02-09T04:34:58.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,5.995400788436268,48.529411764705884,1610612750,78,85,2022-02-09T04:35:02Z,4300000,7.0,4.0,1,left,N. Reid cutting DUNK (7 PTS) (D. Russell 6 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,0.84,Made,,,,,7.0,D. Russell,1626156.0,6.0,,,,,,,,,,
440,PT05M47.00S,2022-02-09T04:35:19.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,78,85,2022-02-09T04:35:19Z,4320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M41.00S,2022-02-09T04:35:44.2Z,3,REGULAR,3pt,Jump Shot,[],1630186,69.33311432325887,72.05882352941177,1610612758,78,85,2022-02-09T04:35:49Z,4330000,110.0,236.0,1,right,MISS J. Ramsey 26' 3PT,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
442,PT05M38.00S,2022-02-09T04:35:47.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,78,85,2022-02-09T04:35:49Z,4340000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,441.0,1.0,1.0,0.0,,,,,,,,,,,,,,
443,PT05M17.00S,2022-02-09T04:36:08.6Z,3,REGULAR,3pt,Jump Shot,[],1629675,10.463206307490145,3.431372549019608,1610612750,78,88,2022-02-09T04:36:31Z,4350000,233.0,46.0,1,left,N. Reid 3PT step back (10 PTS) (P. Beverley 5 AST),"[1629675, 201976]",1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,23.73,Made,,,,,10.0,P. Beverley,201976.0,5.0,,,,,,,,,,
445,PT05M03.00S,2022-02-09T04:36:23.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,82.34231274638634,46.32352941176471,1610612758,78,88,2022-02-09T04:36:27Z,4370000,-18.0,113.0,1,right,MISS D. Fox 11' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,11.5,Missed,,,,,,,,,,,,,,,,,,
446,PT04M59.00S,2022-02-09T04:36:27.4Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,78,88,2022-02-09T04:36:27Z,4380000,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,445.0,3.0,3.0,0.0,,,,,,,,,,,,,,
447,PT04M53.00S,2022-02-09T04:36:32.3Z,3,REGULAR,3pt,Jump Shot,[],201976,30.042706964520367,67.15686274509804,1610612750,78,88,2022-02-09T04:36:38Z,4390000,-86.0,230.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,
448,PT04M49.00S,2022-02-09T04:36:36.3Z,3,REGULAR,rebound,defensive,[],1630186,,,1610612758,78,88,2022-02-09T04:36:38Z,4400000,,,0,,J. Ramsey REBOUND (Off:1 Def:3),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,447.0,4.0,3.0,1.0,,,,,,,,,,,,,,
449,PT04M33.00S,2022-02-09T04:36:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630186,88.91261498028909,49.26470588235294,1610612758,78,88,2022-02-09T04:37:23Z,4410000,-4.0,52.0,1,right,MISS J. Ramsey driving floating Shot,[1630186],1610612758.0,SAC,driving floating,,,Ramsey,J. Ramsey,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,
450,PT04M31.00S,2022-02-09T04:36:55.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,78,88,2022-02-09T04:36:57Z,4420000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,449.0,2.0,2.0,0.0,,,,,,,,,,,,,,
451,PT04M16.00S,2022-02-09T04:37:11.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,78,88,2022-02-09T04:37:11Z,4430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M16.00S,2022-02-09T04:37:13.5Z,3,REGULAR,substitution,out,[],1627745,,,1610612750,78,88,2022-02-09T04:37:20Z,4440000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M16.00S,2022-02-09T04:37:13.5Z,3,REGULAR,substitution,out,[],201976,,,1610612750,78,88,2022-02-09T04:37:20Z,4450000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M16.00S,2022-02-09T04:37:13.5Z,3,REGULAR,substitution,in,[],203458,,,1610612750,78,88,2022-02-09T04:37:20Z,4460000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M16.00S,2022-02-09T04:37:13.5Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,78,88,2022-02-09T04:37:20Z,4470000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M16.00S,2022-02-09T04:37:31.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,78,88,2022-02-09T04:37:31Z,4480000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M14.00S,2022-02-09T04:40:23.6Z,3,REGULAR,3pt,Jump Shot,[],1626156,27.414586070959263,19.852941176470587,1610612750,78,88,2022-02-09T04:40:27Z,4490000,151.0,205.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
458,PT04M10.00S,2022-02-09T04:40:27.6Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,78,88,2022-02-09T04:40:27Z,4500000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,457.0,1.0,1.0,0.0,,,,,,,,,,,,,,
459,PT04M00.00S,2022-02-09T04:40:39.6Z,3,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612758,78,88,2022-02-09T04:40:53Z,4510000,,,0,,D. Russell shooting personal FOUL (1 PF) (Barnes 2 FT),"[1626156, 203084]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,,,,201638.0,,1.0,0.0,Barnes,203084.0,,,,
461,PT04M00.00S,2022-02-09T04:41:06.5Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,79,88,2022-02-09T04:41:06Z,4530000,,,0,,H. Barnes Free Throw 1 of 2 (20 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
462,PT04M00.00S,2022-02-09T04:41:08.7Z,3,REGULAR,substitution,out,[],1629002,,,1610612758,79,88,2022-02-09T04:41:21Z,4540000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
