actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
454,PT03M05.00S,2021-11-09T04:41:48.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629056,9.937582128777924,51.225490196078425,1610612758,72,91,2021-11-09T04:43:16Z,4510000,-6.0,41.0,1,left,MISS T. Davis driving Layup,[1629056],1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,4.14,Missed,,,,,,,,,,,,,,,,,,,
455,PT03M04.00S,2021-11-09T04:41:49.9Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,72,91,2021-11-09T04:42:21Z,4520000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,454.0,2.0,2.0,0.0,,,,,,,,,,,,,,
456,PT02M56.00S,2021-11-09T04:41:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,90.22667542706965,51.71568627450981,1610612756,72,93,2021-11-09T04:42:24Z,4530000,9.0,39.0,1,right,C. Payne Layup (19 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,4.03,Made,19.0,,,,,,,,,,,,,,,,,,
458,PT02M44.00S,2021-11-09T04:42:09.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630558,6.783837056504599,54.166666666666664,1610612758,74,93,2021-11-09T04:42:48Z,4540000,-21.0,11.0,1,left,D. Mitchell Layup (12 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,2.37,Made,12.0,,,,,,,,,,,,,,,,,,
459,PT02M44.00S,2021-11-09T04:42:17.6Z,3,REGULAR,violation,defensive goaltending,[],1629661,,,1610612758,74,93,2021-11-09T04:47:11Z,4550000,,,0,,C. Johnson defensive goaltending VIOLATION,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,1628172.0,,,,,,,,,,,,,
460,PT02M32.00S,2021-11-09T04:42:38.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,76.03482260183968,58.333333333333336,1610612756,74,95,2021-11-09T04:42:55Z,4560000,42.0,173.0,1,right,D. Booker 17' Jump Shot (15 PTS) (C. Johnson 3 AST),"[1626164, 1629661]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,17.78,Made,15.0,,,,,,,,,,,C. Johnson,1629661.0,3.0,,,,,
462,PT02M14.00S,2021-11-09T04:42:56.5Z,3,REGULAR,3pt,Jump Shot,[],1629056,28.597240473061763,73.77450980392157,1610612758,74,95,2021-11-09T04:43:05Z,4580000,-119.0,216.0,1,left,MISS T. Davis 24' step back 3PT,[1629056],1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
463,PT02M11.00S,2021-11-09T04:42:59.9Z,3,REGULAR,rebound,defensive,[],1626163,,,1610612756,74,95,2021-11-09T04:42:59Z,4590000,,,0,,F. Kaminsky REBOUND (Off:1 Def:3),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,462.0,4.0,3.0,1.0,,,,,,,,,,,,,,
464,PT02M09.00S,2021-11-09T04:43:04.9Z,3,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,74,95,2021-11-09T04:43:27Z,4600000,,,0,,C. Payne lost ball out-of-bounds TURNOVER (1 TO),[1626166],1610612756.0,PHX,lost ball,,,Payne,C. Payne,,,,,,,,,,,,1627962.0,,,,,1.0,,,,,,,,
465,PT02M09.00S,2021-11-09T04:43:07.9Z,3,REGULAR,substitution,out,[],203084,,,1610612758,74,95,2021-11-09T04:43:19Z,4610000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M09.00S,2021-11-09T04:43:07.9Z,3,REGULAR,substitution,out,[],1628969,,,1610612758,74,95,2021-11-09T04:43:19Z,4620000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M09.00S,2021-11-09T04:43:07.9Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,74,95,2021-11-09T04:43:19Z,4630000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M09.00S,2021-11-09T04:43:07.9Z,3,REGULAR,substitution,in,[],1629013,,,1610612758,74,95,2021-11-09T04:43:19Z,4640000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M55.00S,2021-11-09T04:43:32.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,16.63929040735874,25.49019607843137,1610612758,74,95,2021-11-09T04:43:39Z,4650000,123.0,104.0,1,left,MISS D. Mitchell 16' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,16.06,Missed,,,,,,,,,,,,,,,,,,,
470,PT01M51.00S,2021-11-09T04:43:36.3Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,74,95,2021-11-09T04:43:39Z,4660000,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,469.0,1.0,1.0,0.0,,,,,,,,,,,,,,
471,PT01M41.00S,2021-11-09T04:43:44.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626166,88.78120893561103,50.98039215686274,1610612756,74,95,2021-11-09T04:43:51Z,4670000,5.0,53.0,1,right,MISS C. Payne driving Hook,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,5.32,Missed,,,,,,,,,,,,,,,,,,,
472,PT01M38.00S,2021-11-09T04:43:47.8Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,74,95,2021-11-09T04:43:51Z,4680000,,,0,,R. Holmes REBOUND (Off:2 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,471.0,8.0,6.0,2.0,,,,,,,,,,,,,,
473,PT01M33.00S,2021-11-09T04:43:53.7Z,3,REGULAR,turnover,lost ball,[],1627741,,,1610612758,74,95,2021-11-09T04:43:57Z,4690000,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 1626166]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,2.0,,,,,,Payne,1626166.0,
474,PT01M33.00S,2021-11-09T04:43:53.7Z,3,REGULAR,steal,,[],1626166,,,1610612756,74,95,2021-11-09T04:43:55Z,4700000,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M25.00S,2021-11-09T04:44:01.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,75.1149802890933,84.55882352941177,1610612756,74,98,2021-11-09T04:44:07Z,4710000,173.0,181.0,1,right,D. Booker 25' 3PT  (18 PTS) (C. Johnson 4 AST),"[1626164, 1629661]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.05,Made,18.0,,,,,,,,,,,C. Johnson,1629661.0,4.0,,,,,
477,PT01M05.00S,2021-11-09T04:44:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,10.33180026281209,48.28431372549019,1610612758,74,98,2021-11-09T04:44:35Z,4730000,9.0,45.0,1,left,MISS C. Metu driving Layup - blocked,"[1629002, 1629661]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,4.54,Missed,,,,,,,,,,,,,,,Johnson,1629661.0,,,
478,PT01M05.00S,2021-11-09T04:44:23.5Z,3,REGULAR,block,,[],1629661,,,1610612758,74,98,2021-11-09T04:44:29Z,4740000,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M05.00S,2021-11-09T04:44:23.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,74,98,2021-11-09T04:44:35Z,4750000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,477.0,,,,,,,,,,,,,,,,,
480,PT01M05.00S,2021-11-09T04:44:32.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,74,98,2021-11-09T04:44:32Z,4760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M00.00S,2021-11-09T04:44:48.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,30.962549277266753,33.82352941176471,1610612758,74,98,2021-11-09T04:44:54Z,4770000,81.0,239.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
482,PT00M56.80S,2021-11-09T04:44:51.6Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612756,74,98,2021-11-09T04:44:54Z,4780000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,481.0,2.0,2.0,0.0,,,,,,,,,,,,,,
483,PT00M35.90S,2021-11-09T04:45:12.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.8166885676741,57.107843137254896,1610612756,74,98,2021-11-09T04:45:19Z,4790000,36.0,118.0,1,right,MISS D. Booker 12' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,12.36,Missed,,,,,,,,,,,,,,,,,,,
484,PT00M33.00S,2021-11-09T04:45:15.6Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,74,98,2021-11-09T04:45:19Z,4800000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,483.0,1.0,1.0,0.0,,,,,,,,,,,,,,
486,PT00M18.20S,2021-11-09T04:45:31.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,8.229303547963205,51.9607843137255,1610612758,76,98,2021-11-09T04:45:39Z,4820000,-10.0,25.0,1,left,R. Holmes DUNK (7 PTS) (C. Metu 2 AST),"[1626158, 1629002]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,2.68,Made,7.0,,,,,,,,,,,C. Metu,1629002.0,2.0,,,,,
488,PT00M01.70S,2021-11-09T04:45:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.01511169513797,57.35294117647059,1610612756,76,98,2021-11-09T04:45:57Z,4840000,37.0,32.0,1,right,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,,
489,PT00M01.70S,2021-11-09T04:45:51.3Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,76,98,2021-11-09T04:45:57Z,4850000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,488.0,2.0,2.0,0.0,,,,,,,,,,,,,,
490,PT00M00.00S,2021-11-09T04:46:02.8Z,3,REGULAR,period,end,[],0,,,1610612758,76,98,2021-11-09T04:46:02Z,4860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-11-09T04:46:45.2Z,4,REGULAR,substitution,out,['startperiod'],1626158,,,1610612758,76,98,2021-11-09T04:48:32Z,4870000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-11-09T04:46:45.2Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612758,76,98,2021-11-09T04:48:32Z,4880000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-11-09T04:46:45.2Z,4,REGULAR,substitution,in,['startperiod'],1627745,,,1610612758,76,98,2021-11-09T04:48:32Z,4890000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-11-09T04:46:45.2Z,4,REGULAR,substitution,in,['startperiod'],1627846,,,1610612758,76,98,2021-11-09T04:48:32Z,4900000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-11-09T04:48:40.9Z,4,REGULAR,period,start,[],0,,,1610612756,76,98,2021-11-09T04:48:40Z,4910000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M42.00S,2021-11-09T04:48:58.4Z,4,REGULAR,3pt,Jump Shot,[],1626163,78.53153745072274,90.68627450980392,1610612756,76,98,2021-11-09T04:49:04Z,4920000,203.0,149.0,1,right,MISS F. Kaminsky 25' 3PT,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
497,PT11M38.00S,2021-11-09T04:49:02.4Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,76,98,2021-11-09T04:49:04Z,4930000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,496.0,2.0,2.0,0.0,,,,,,,,,,,,,,
498,PT11M22.00S,2021-11-09T04:49:18.3Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,76,98,2021-11-09T04:49:22Z,4940000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1629661]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,1.0,,,,,,Johnson,1629661.0,
499,PT11M22.00S,2021-11-09T04:49:18.3Z,4,REGULAR,steal,,[],1629661,,,1610612756,76,98,2021-11-09T04:49:20Z,4950000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M09.00S,2021-11-09T04:49:31.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,92.46057818659659,53.92156862745098,1610612756,76,98,2021-11-09T04:49:43Z,4960000,20.0,18.0,1,right,MISS L. Shamet driving Layup - blocked,"[1629013, 1627745]",1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,2.69,Missed,,,,,,,,,,,,,,,Jones,1627745.0,,,
501,PT11M09.00S,2021-11-09T04:49:31.8Z,4,REGULAR,block,,[],1627745,,,1610612756,76,98,2021-11-09T04:49:34Z,4970000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M09.00S,2021-11-09T04:49:31.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,76,98,2021-11-09T04:49:43Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,
503,PT11M09.00S,2021-11-09T04:49:37.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,76,98,2021-11-09T04:49:37Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M59.00S,2021-11-09T04:50:15.4Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626166,77.08607095926413,31.862745098039213,1610612756,76,98,2021-11-09T04:50:27Z,5000000,-91.0,163.0,1,right,MISS C. Payne 18' pullup Shot,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,18.64,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M58.00S,2021-11-09T04:50:16.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,76,98,2021-11-09T04:50:27Z,5010000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,
506,PT10M58.00S,2021-11-09T04:50:23.3Z,4,REGULAR,foul,personal,[],1626163,,,1610612758,76,98,2021-11-09T04:50:33Z,5020000,,,0,,F. Kaminsky loose ball personal FOUL (4 PF),"[1626163, 1627745]",1610612756.0,PHX,loose ball,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,1627962.0,4.0,0.0,Jones,1627745.0,,,,,,,,,
508,PT10M36.00S,2021-11-09T04:50:52.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,11.383048620236531,34.31372549019608,1610612758,76,98,2021-11-09T04:50:59Z,5040000,78.0,55.0,1,left,MISS D. Mitchell 9' fadeaway Shot,[1630558],1610612758.0,SAC,fadeaway,,,Mitchell,D. Mitchell,,,,,9.55,Missed,,,,,,,,,,,,,,,,,,,
509,PT10M34.00S,2021-11-09T04:50:54.8Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,76,98,2021-11-09T04:50:59Z,5050000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,508.0,3.0,3.0,0.0,,,,,,,,,,,,,,
510,PT10M27.00S,2021-11-09T04:51:04.1Z,4,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,76,98,2021-11-09T04:51:14Z,5060000,,,0,,C. Payne lost ball out-of-bounds TURNOVER (2 TO),[1626166],1610612756.0,PHX,lost ball,,,Payne,C. Payne,,,,,,,,,,,,1627962.0,,,,,2.0,,,,,,,,
511,PT10M20.00S,2021-11-09T04:51:14.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629056,21.632720105124836,88.48039215686273,1610612758,76,98,2021-11-09T04:51:21Z,5070000,-192.0,151.0,1,left,MISS T. Davis 24' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,,
512,PT10M16.00S,2021-11-09T04:51:18.3Z,4,REGULAR,rebound,offensive,[],1629002,,,1610612758,76,98,2021-11-09T04:51:18Z,5080000,,,0,,C. Metu REBOUND (Off:1 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,511.0,3.0,2.0,1.0,,,,,,,,,,,,,,
513,PT10M13.00S,2021-11-09T04:51:21.5Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,18.2161629434954,69.6078431372549,1610612758,76,98,2021-11-09T04:51:29Z,5090000,-98.0,119.0,1,left,MISS B. Hield 15' fadeaway Shot,[1627741],1610612758.0,SAC,fadeaway,,,Hield,B. Hield,,,,,15.39,Missed,,,,,,,,,,,,,,,,,,,
514,PT10M11.00S,2021-11-09T04:51:23.5Z,4,REGULAR,rebound,defensive,[],1626163,,,1610612756,76,98,2021-11-09T04:51:29Z,5100000,,,0,,F. Kaminsky REBOUND (Off:1 Def:4),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,513.0,5.0,4.0,1.0,,,,,,,,,,,,,,
515,PT09M54.00S,2021-11-09T04:51:41.9Z,4,REGULAR,2pt,Jump Shot,[],1629013,79.97700394218134,66.42156862745098,1610612756,76,98,2021-11-09T04:51:54Z,5110000,82.0,136.0,1,right,MISS L. Shamet 15' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,15.86,Missed,,,,,,,,,,,,,,,,,,,
516,PT09M49.00S,2021-11-09T04:51:45.5Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,76,98,2021-11-09T04:51:45Z,5120000,,,0,,C. Metu REBOUND (Off:1 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,515.0,4.0,3.0,1.0,,,,,,,,,,,,,,
517,PT09M43.00S,2021-11-09T04:51:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,8.492115637319317,55.14705882352941,1610612758,78,98,2021-11-09T04:51:58Z,5130000,-26.0,27.0,1,left,T. Davis driving Layup (13 PTS),[1629056],1610612758.0,SAC,driving,,,Davis,T. Davis,,,,,3.75,Made,13.0,,,,,,,,,,,,,,,,,,
518,PT09M34.00S,2021-11-09T04:52:03.7Z,4,REGULAR,foul,personal,[],1629056,,,1610612756,78,98,2021-11-09T04:52:10Z,5140000,,,0,,T. Davis personal FOUL (2 PF),"[1629056, 1626163]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,1628172.0,2.0,0.0,Kaminsky,1626163.0,,,,,,,,,
520,PT09M34.00S,2021-11-09T04:52:11.2Z,4,REGULAR,substitution,out,[],1630558,,,1610612756,78,98,2021-11-09T04:52:30Z,5160000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M34.00S,2021-11-09T04:52:11.2Z,4,REGULAR,substitution,out,[],1627741,,,1610612756,78,98,2021-11-09T04:52:30Z,5170000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M34.00S,2021-11-09T04:52:11.2Z,4,REGULAR,substitution,in,[],1630186,,,1610612756,78,98,2021-11-09T04:52:30Z,5180000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M34.00S,2021-11-09T04:52:11.2Z,4,REGULAR,substitution,in,[],1628368,,,1610612756,78,98,2021-11-09T04:52:30Z,5190000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M23.00S,2021-11-09T04:52:48.6Z,4,REGULAR,turnover,traveling,[],1626166,,,1610612756,78,98,2021-11-09T04:53:11Z,5200000,,,0,,C. Payne traveling TURNOVER (3 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,1628172.0,,,,,3.0,,,,,,,,
525,PT09M10.00S,2021-11-09T04:53:10.2Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612758,78,98,2021-11-09T04:53:54Z,5210000,,,0,,C. Payne shooting personal FOUL (1 PF) (Fox 2 FT),"[1626166, 1628368]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,,1628172.0,1.0,0.0,Fox,1628368.0,,,,,,,,,
527,PT09M10.00S,2021-11-09T04:53:40.0Z,4,REGULAR,substitution,out,[],1629013,,,1610612758,78,98,2021-11-09T04:53:45Z,5230000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M10.00S,2021-11-09T04:53:40.0Z,4,REGULAR,substitution,in,[],1628969,,,1610612758,78,98,2021-11-09T04:53:45Z,5240000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M10.00S,2021-11-09T04:53:56.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628368,,,1610612758,79,98,2021-11-09T04:53:57Z,5250000,,,0,,D. Fox Free Throw 1 of 2 (13 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
530,PT09M10.00S,2021-11-09T04:53:57.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628368,,,1610612758,80,98,2021-11-09T04:53:57Z,5260000,,,0,,D. Fox Free Throw 2 of 2 (14 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
531,PT08M58.00S,2021-11-09T04:54:04.2Z,4,REGULAR,3pt,Jump Shot,[],1629661,71.04139290407359,20.588235294117645,1610612756,80,98,2021-11-09T04:54:10Z,5270000,-147.0,220.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
532,PT08M55.00S,2021-11-09T04:54:07.2Z,4,REGULAR,rebound,defensive,[],1629056,,,1610612758,80,98,2021-11-09T04:54:10Z,5280000,,,0,,T. Davis REBOUND (Off:0 Def:3),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,531.0,3.0,3.0,0.0,,,,,,,,,,,,,,
533,PT08M47.00S,2021-11-09T04:54:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,9.017739816031538,48.03921568627451,1610612758,80,98,2021-11-09T04:54:21Z,5290000,10.0,32.0,1,left,MISS C. Metu cutting Layup - blocked,"[1629002, 1627846]",1610612758.0,SAC,cutting,,,Metu,C. Metu,,,,,3.38,Missed,,,,,,,,,,,,,,,Nader,1627846.0,,,
602,PT08M47.00S,2021-11-09T04:54:17.2Z,4,REGULAR,block,,[],1627846,,,1610612758,80,98,2021-11-09T05:08:00Z,5300000,,,0,,A. Nader BLOCK (2 BLK),[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M47.00S,2021-11-09T04:54:17.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,80,98,2021-11-09T04:54:21Z,5310000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,,,,
536,PT08M47.00S,2021-11-09T04:54:21.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,80,98,2021-11-09T04:54:21Z,5320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M43.00S,2021-11-09T04:54:34.5Z,4,REGULAR,foul,offensive,[],1627745,,,1610612758,80,98,2021-11-09T04:54:45Z,5330000,,,0,,D. Jones offensive FOUL (1 PF),"[1627745, 1626163]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,201639.0,1.0,0.0,Kaminsky,1626163.0,,,,,,,,,
539,PT08M43.00S,2021-11-09T04:54:34.5Z,4,REGULAR,turnover,offensive foul,[],1627745,,,1610612758,80,98,2021-11-09T04:54:34Z,5350000,,,0,,D. Jones offensive foul TURNOVER (1 TO),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,201639.0,,,,,1.0,,,,,,,,
540,PT08M43.00S,2021-11-09T04:54:46.9Z,4,REGULAR,substitution,out,[],1629056,,,1610612756,80,98,2021-11-09T04:54:53Z,5360000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
