actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
551,PT07M18.00S,2022-01-01T00:55:12.4Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,85,104,2022-01-01T00:55:18Z,5390000,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 203939]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,2.0,Powell,203939.0,,
552,PT07M18.00S,2022-01-01T00:55:12.4Z,4,REGULAR,steal,,[],203939,,,1610612742,85,104,2022-01-01T00:55:14Z,5400000,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M18.00S,2022-01-01T00:55:17.8Z,4,REGULAR,foul,personal,[],1628368,,,1610612742,85,104,2022-01-01T00:55:24Z,5410000,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 203939]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,1629175.0,2.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
555,PT07M18.00S,2022-01-01T00:55:23.5Z,4,REGULAR,substitution,out,[],1629002,,,1610612742,85,104,2022-01-01T00:55:27Z,5430000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M18.00S,2022-01-01T00:55:23.5Z,4,REGULAR,substitution,in,[],203084,,,1610612742,85,104,2022-01-01T00:55:27Z,5440000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M18.00S,2022-01-01T00:55:34.6Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,85,104,2022-01-01T00:55:40Z,5450000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M18.00S,2022-01-01T00:55:34.6Z,4,REGULAR,substitution,in,[],1630182,,,1610612742,85,104,2022-01-01T00:55:40Z,5460000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M05.00S,2022-01-01T00:55:57.7Z,4,REGULAR,foul,offensive,[],204001,,,1610612742,85,104,2022-01-01T00:56:06Z,5470000,,,0,,K. Porzingis offensive FOUL (2 PF),"[204001, 203084]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,202007.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
561,PT07M05.00S,2022-01-01T00:55:57.7Z,4,REGULAR,turnover,offensive foul,[],204001,,,1610612742,85,104,2022-01-01T00:55:57Z,5490000,,,0,,K. Porzingis offensive foul TURNOVER (2 TO),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,202007.0,,,,,,,,,,,,,,,2.0,,,,
562,PT06M51.00S,2022-01-01T00:56:21.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,76.42904073587385,50.245098039215684,1610612758,85,104,2022-01-01T00:56:25Z,5500000,1.0,169.0,1,right,MISS D. Fox 16' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,,,Missed,,16.91,,,,,,,,,,,,
563,PT06M47.00S,2022-01-01T00:56:25.1Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,85,104,2022-01-01T00:56:25Z,5510000,,,0,,S. Brown REBOUND (Off:0 Def:5),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,562.0,5.0,5.0,0.0,,,,,
564,PT06M33.00S,2022-01-01T00:56:40.4Z,4,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612742,85,104,2022-01-01T00:56:56Z,5520000,,,0,,R. Holmes shooting personal FOUL (2 PF) (Powell 2 FT),"[1626158, 203939]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,2714.0,2.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,
566,PT06M33.00S,2022-01-01T00:56:55.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,85,104,2022-01-01T00:56:55Z,5540000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M33.00S,2022-01-01T00:59:54.5Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,85,105,2022-01-01T00:59:54Z,5550000,,,0,,D. Powell Free Throw 1 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
568,PT06M33.00S,2022-01-01T01:00:11.1Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,85,106,2022-01-01T01:00:11Z,5560000,,,0,,D. Powell Free Throw 2 of 2 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
569,PT06M11.00S,2022-01-01T01:00:34.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628368,90.48948751642575,37.5,1610612758,85,106,2022-01-01T01:00:41Z,5570000,-62.0,37.0,1,right,MISS D. Fox 7' Hook - blocked,"[1628368, 204001]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Missed,,7.26,,,,,,,,,,,Porzingis,204001.0
570,PT06M11.00S,2022-01-01T01:00:34.7Z,4,REGULAR,block,,[],204001,,,1610612758,85,106,2022-01-01T01:00:38Z,5580000,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M07.00S,2022-01-01T01:00:38.7Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,85,106,2022-01-01T01:00:41Z,5590000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,569.0,2.0,1.0,1.0,,,,,
572,PT05M46.00S,2022-01-01T01:01:00.3Z,4,REGULAR,3pt,Jump Shot,[],1627827,22.421156373193167,8.57843137254902,1610612742,85,106,2022-01-01T01:06:07Z,5600000,207.0,158.0,1,left,MISS D. Finney-Smith 26' step back 3PT,[1627827],1610612742.0,DAL,step back,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Missed,,26.07,,,,,,,,,,,,
573,PT05M44.00S,2022-01-01T01:01:02.3Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,85,106,2022-01-01T01:06:07Z,5610000,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,572.0,2.0,1.0,1.0,,,,,
574,PT05M40.00S,2022-01-01T01:01:06.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,72.35545335085413,80.63725490196079,1610612758,85,106,2022-01-01T01:01:19Z,5620000,153.0,207.0,1,right,MISS B. Hield 25' running pullup 3PT,[1627741],1610612758.0,SAC,running pullup,,,Hield,B. Hield,,,,,,,,,,Missed,,25.78,,,,,,,,,,,,
575,PT05M33.00S,2022-01-01T01:01:13.5Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,85,106,2022-01-01T01:01:19Z,5630000,,,0,,S. Brown REBOUND (Off:0 Def:6),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,574.0,6.0,6.0,0.0,,,,,
576,PT05M21.00S,2022-01-01T01:01:24.9Z,4,REGULAR,2pt,Jump Shot,[],1630182,14.273981603153747,66.42156862745098,1610612742,85,106,2022-01-01T01:06:45Z,5640000,-82.0,82.0,1,left,MISS J. Green 11' pullup Shot,[1630182],1610612742.0,DAL,pullup,,,Green,J. Green,,,,,,,,,,Missed,,11.58,,,,,,,,,,,,
577,PT05M18.00S,2022-01-01T01:01:27.9Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,85,106,2022-01-01T01:01:32Z,5650000,,,0,,D. Powell REBOUND (Off:4 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,576.0,7.0,3.0,4.0,,,,,
578,PT05M13.00S,2022-01-01T01:01:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,5.732588699080158,46.07843137254902,1610612742,85,108,2022-01-01T01:01:40Z,5660000,20.0,1.0,1,left,D. Finney-Smith driving Layup (10 PTS) (K. Porzingis 6 AST),"[1627827, 204001]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,10.0,1.96,K. Porzingis,204001.0,6.0,,,,,,,,,
580,PT04M53.00S,2022-01-01T01:01:52.6Z,4,REGULAR,3pt,Jump Shot,[],203084,67.36202365308804,41.911764705882355,1610612758,85,108,2022-01-01T01:07:20Z,5680000,-40.0,254.0,1,right,MISS H. Barnes 25' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,,,,,,Missed,,25.75,,,,,,,,,,,,
581,PT04M50.00S,2022-01-01T01:01:55.6Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,85,108,2022-01-01T01:01:57Z,5690000,,,0,,S. Brown REBOUND (Off:0 Def:7),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,580.0,7.0,7.0,0.0,,,,,
582,PT04M35.00S,2022-01-01T01:02:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,6.389618922470433,49.26470588235294,1610612742,85,110,2022-01-01T01:02:14Z,5700000,4.0,8.0,1,left,K. Porzingis Layup (24 PTS) (D. Finney-Smith 6 AST),"[204001, 1627827]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,24.0,0.85,D. Finney-Smith,1627827.0,6.0,,,,,,,,,
584,PT04M21.00S,2022-01-01T01:02:29.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,85,110,2022-01-01T01:02:29Z,5720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M21.00S,2022-01-01T01:02:30.3Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,85,110,2022-01-01T01:02:53Z,5730000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M21.00S,2022-01-01T01:02:30.3Z,4,REGULAR,substitution,out,[],1628425,,,1610612758,85,110,2022-01-01T01:02:53Z,5740000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M21.00S,2022-01-01T01:02:30.3Z,4,REGULAR,substitution,out,[],204001,,,1610612758,85,110,2022-01-01T01:02:53Z,5750000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M21.00S,2022-01-01T01:02:30.3Z,4,REGULAR,substitution,out,[],203939,,,1610612758,85,110,2022-01-01T01:02:53Z,5760000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M21.00S,2022-01-01T01:02:30.3Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,85,110,2022-01-01T01:02:53Z,5770000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M21.00S,2022-01-01T01:02:30.3Z,4,REGULAR,substitution,in,[],1627737,,,1610612758,85,110,2022-01-01T01:02:53Z,5780000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M21.00S,2022-01-01T01:02:30.3Z,4,REGULAR,substitution,in,[],203493,,,1610612758,85,110,2022-01-01T01:02:53Z,5790000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M21.00S,2022-01-01T01:02:30.3Z,4,REGULAR,substitution,in,[],1628973,,,1610612758,85,110,2022-01-01T01:02:53Z,5800000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M10.00S,2022-01-01T01:02:59.9Z,4,REGULAR,3pt,Jump Shot,[],1628368,89.17542706964521,3.1862745098039214,1610612758,85,110,2022-01-01T01:03:05Z,5810000,-234.0,49.0,1,right,MISS D. Fox pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,,,,Missed,,23.92,,,,,,,,,,,,
594,PT04M07.00S,2022-01-01T01:03:02.9Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,85,110,2022-01-01T01:03:05Z,5820000,,,0,,M. Chriss REBOUND (Off:0 Def:6),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,593.0,6.0,6.0,0.0,,,,,
595,PT03M55.00S,2022-01-01T01:03:15.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627737,13.748357424441524,50.0,1610612742,85,110,2022-01-01T01:03:19Z,5830000,0.0,77.0,1,left,MISS M. Chriss 7' floating Shot,[1627737],1610612742.0,DAL,floating,,,Chriss,M. Chriss,,,,,,,,,,Missed,,7.67,,,,,,,,,,,,
596,PT03M52.00S,2022-01-01T01:03:18.6Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,85,110,2022-01-01T01:03:19Z,5840000,,,0,,R. Holmes REBOUND (Off:1 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,595.0,7.0,6.0,1.0,,,,,
597,PT03M33.00S,2022-01-01T01:03:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.46057818659659,43.872549019607845,1610612758,85,110,2022-01-01T01:03:44Z,5850000,-31.0,18.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,,,,Missed,,3.57,,,,,,,,,,,,
598,PT03M32.00S,2022-01-01T01:03:40.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,85,110,2022-01-01T01:03:40Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,597.0,,,,,,,,
599,PT03M32.00S,2022-01-01T01:03:41.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,85,110,2022-01-01T01:03:41Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M32.00S,2022-01-01T01:03:43.6Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,85,110,2022-01-01T01:03:47Z,5880000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M32.00S,2022-01-01T01:03:43.6Z,4,REGULAR,substitution,in,[],1628963,,,1610612758,85,110,2022-01-01T01:03:47Z,5890000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M26.00S,2022-01-01T01:04:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628963,92.72339027595268,3.6764705882352944,1610612758,85,110,2022-01-01T01:04:07Z,5900000,-232.0,16.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,Missed,,23.21,,,,,,,,,,,,
603,PT03M23.00S,2022-01-01T01:04:05.4Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,85,110,2022-01-01T01:04:07Z,5910000,,,0,,M. Chriss REBOUND (Off:0 Def:7),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,602.0,7.0,7.0,0.0,,,,,
604,PT03M05.00S,2022-01-01T01:04:22.9Z,4,REGULAR,3pt,Jump Shot,[],1627827,6.521024967148489,94.6078431372549,1610612742,85,110,2022-01-01T01:04:29Z,5920000,-223.0,9.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Missed,,22.32,,,,,,,,,,,,
605,PT03M02.00S,2022-01-01T01:04:25.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,85,110,2022-01-01T01:04:29Z,5930000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,604.0,,,,,,,,
606,PT03M02.00S,2022-01-01T01:04:30.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,85,110,2022-01-01T01:04:30Z,5940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M47.00S,2022-01-01T01:04:54.9Z,4,REGULAR,2pt,Jump Shot,[],1630169,91.14651773981603,83.08823529411765,1610612758,85,110,2022-01-01T01:04:59Z,5950000,165.0,31.0,1,right,MISS T. Haliburton 16' pullup Shot,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,16.82,,,,,,,,,,,,
608,PT02M44.00S,2022-01-01T01:04:57.9Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,85,110,2022-01-01T01:04:57Z,5960000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,607.0,3.0,2.0,1.0,,,,,
609,PT02M39.00S,2022-01-01T01:05:04.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627827,5.863994743758213,47.30392156862745,1610612742,85,112,2022-01-01T01:05:16Z,5970000,13.0,3.0,1,left,D. Finney-Smith running alley-oop Layup (12 PTS) (J. Brunson 8 AST),"[1627827, 1628973]",1610612742.0,DAL,running alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,12.0,1.37,J. Brunson,1628973.0,8.0,,,,,,,,,
611,PT02M21.00S,2022-01-01T01:05:22.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,88.51839684625493,49.50980392156863,1610612758,87,112,2022-01-01T01:05:27Z,5990000,-2.0,55.0,1,right,M. Bagley III floating Jump Shot (10 PTS) (T. Haliburton 10 AST),"[1628963, 1630169]",1610612758.0,SAC,floating,,,Bagley III,M. Bagley III,,,,,,,,,,Made,10.0,5.55,T. Haliburton,1630169.0,10.0,,,,,,,,,
613,PT01M55.00S,2022-01-01T01:05:52.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,87,112,2022-01-01T01:06:12Z,6010000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,2714.0,,,,,,,,,,,,,,,,,,,
614,PT01M55.00S,2022-01-01T01:06:00.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,87,112,2022-01-01T01:06:00Z,6020000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,87,112,2022-01-01T01:08:37Z,6030000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,out,[],1628368,,,1610612758,87,112,2022-01-01T01:08:37Z,6040000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,87,112,2022-01-01T01:08:37Z,6050000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,out,[],203084,,,1610612758,87,112,2022-01-01T01:08:37Z,6060000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,out,[],1630182,,,1610612758,87,112,2022-01-01T01:08:37Z,6070000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,out,[],1627827,,,1610612758,87,112,2022-01-01T01:08:37Z,6080000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,out,[],1628973,,,1610612758,87,112,2022-01-01T01:08:37Z,6090000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,out,[],203493,,,1610612758,87,112,2022-01-01T01:08:37Z,6100000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,in,[],1630186,,,1610612758,87,112,2022-01-01T01:08:37Z,6110000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,87,112,2022-01-01T01:08:37Z,6120000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,in,[],1630218,,,1610612758,87,112,2022-01-01T01:08:37Z,6130000,,,0,,SUB in: R. Woodard II,[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,87,112,2022-01-01T01:08:37Z,6140000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,in,[],1629033,,,1610612758,87,112,2022-01-01T01:08:37Z,6150000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,in,[],1630637,,,1610612758,87,112,2022-01-01T01:08:37Z,6160000,,,0,,SUB in: C. Jones,[1630637],1610612742.0,DAL,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,in,[],1629718,,,1610612758,87,112,2022-01-01T01:08:37Z,6170000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612742.0,DAL,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M55.00S,2022-01-01T01:06:20.7Z,4,REGULAR,substitution,in,[],1628994,,,1610612758,87,112,2022-01-01T01:08:37Z,6180000,,,0,,SUB in: G. King,[1628994],1610612742.0,DAL,,,,King,G. King,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M44.00S,2022-01-01T01:09:03.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630218,74.45795006570303,53.67647058823529,1610612758,87,112,2022-01-01T01:09:22Z,6190000,18.0,188.0,1,right,MISS R. Woodard II 18' pullup Shot,[1630218],1610612758.0,SAC,pullup,,,Woodard II,R. Woodard II,,,,,,,,,,Missed,,18.85,,,,,,,,,,,,
632,PT01M40.00S,2022-01-01T01:09:07.3Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,87,112,2022-01-01T01:09:07Z,6200000,,,0,,D. Jones REBOUND (Off:2 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,631.0,6.0,4.0,2.0,,,,,
633,PT01M40.00S,2022-01-01T01:09:08.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627745,92.19776609724047,50.0,1610612758,89,112,2022-01-01T01:09:13Z,6210000,0.0,21.0,1,right,D. Jones Layup (10 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,Made,10.0,2.08,,,,,,,,,,,,
634,PT01M21.00S,2022-01-01T01:09:29.4Z,4,REGULAR,3pt,Jump Shot,[],1629718,6.1268068331143235,95.58823529411765,1610612742,89,112,2022-01-01T01:09:33Z,6220000,-228.0,5.0,1,left,MISS C. Brown Jr. 3PT,[1629718],1610612742.0,DAL,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,Missed,,22.8,,,,,,,,,,,,
635,PT01M18.00S,2022-01-01T01:09:32.4Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,89,112,2022-01-01T01:09:33Z,6230000,,,0,,D. Jones REBOUND (Off:2 Def:5),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,634.0,7.0,5.0,2.0,,,,,
636,PT01M08.00S,2022-01-01T01:09:42.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,86.94152431011827,45.83333333333333,1610612758,91,112,2022-01-01T01:09:47Z,6240000,-21.0,70.0,1,right,M. Bagley III 7' fadeaway Jump Shot (12 PTS),[1628963],1610612758.0,SAC,fadeaway,,,Bagley III,M. Bagley III,,,,,,,,,,Made,12.0,7.32,,,,,,,,,,,,
638,PT00M56.90S,2022-01-01T01:09:57.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630637,7.046649145860711,45.588235294117645,1610612742,91,112,2022-01-01T01:10:10Z,6260000,22.0,14.0,1,left,MISS C. Jones Layup,[1630637],1610612742.0,DAL,,,,Jones,C. Jones,,,,,,,,,,Missed,,2.6,,,,,,,,,,,,
