actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
184,PT10M45.00S,2021-11-07T23:39:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,16.63929040735874,34.80392156862745,1610612754,22,27,2021-11-07T23:54:43Z,1830000,76.0,104.0,1,left,MISS J. Lamb 12' driving floating Shot,[203087],1610612754.0,IND,driving floating,,,Lamb,J. Lamb,,,,,12.87,Missed,,,,,,,,,,,,,,,,,,,
185,PT10M41.00S,2021-11-07T23:39:16.3Z,2,REGULAR,rebound,offensive,[],203087,,,1610612754,22,27,2021-11-08T00:06:22Z,1840000,,,0,,J. Lamb REBOUND (Off:1 Def:0),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,,
186,PT10M41.00S,2021-11-07T23:39:16.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203087,5.590000152587891,50.0,1610612754,22,27,2021-11-08T00:06:28Z,1850000,0.0,0.0,1,left,MISS J. Lamb tip Layup,[203087],1610612754.0,IND,tip,,,Lamb,J. Lamb,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
187,PT10M37.00S,2021-11-07T23:39:20.3Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,22,27,2021-11-08T00:06:28Z,1860000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
199,PT10M36.00S,2021-11-07T23:39:19.2Z,2,REGULAR,turnover,bad pass,[],1626158,,,1610612758,22,27,2021-11-07T23:43:08Z,1862500,,,0,,R. Holmes bad pass TURNOVER (2 TO),"[1626158, 1627734]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,2.0,Sabonis,1627734.0,,,,,,,,
200,PT10M36.00S,2021-11-07T23:39:19.2Z,2,REGULAR,steal,,[],1627734,,,1610612754,22,27,2021-11-07T23:40:47Z,1863750,,,0,,D. Sabonis STEAL (2 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M36.00S,2021-11-07T23:39:22.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627734,7.35873850197109,53.209252450980394,1610612754,22,29,2021-11-07T23:42:49Z,1865000,-16.0,17.0,1,left,D. Sabonis DUNK (6 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.31,Made,6.0,,,,,,,,,,,,,,,,,,
188,PT10M29.00S,2021-11-07T23:39:28.0Z,2,REGULAR,3pt,Jump Shot,[],1627741,76.95466491458606,11.029411764705882,1610612758,22,29,2021-11-07T23:39:36Z,1870000,-195.0,164.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
189,PT10M25.00S,2021-11-07T23:39:31.5Z,2,REGULAR,rebound,defensive,[],203087,,,1610612754,22,29,2021-11-07T23:39:31Z,1880000,,,0,,J. Lamb REBOUND (Off:1 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,,
190,PT10M12.00S,2021-11-07T23:39:44.8Z,2,REGULAR,3pt,Jump Shot,[],1629048,7.440867279894875,96.32352941176471,1610612754,22,29,2021-11-07T23:39:48Z,1890000,-232.0,17.0,1,left,MISS G. Bitadze 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M09.00S,2021-11-07T23:39:47.8Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,22,29,2021-11-07T23:39:48Z,1900000,,,0,,R. Holmes REBOUND (Off:0 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,
192,PT09M57.00S,2021-11-07T23:40:02.8Z,2,REGULAR,foul,personal,[],1629048,,,1610612758,22,29,2021-11-07T23:40:12Z,1910000,,,0,,G. Bitadze personal FOUL (2 PF),"[1629048, 1630169]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Haliburton,1630169.0,,,
195,PT09M57.00S,2021-11-07T23:40:16.0Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,22,29,2021-11-07T23:40:23Z,1930000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M57.00S,2021-11-07T23:40:16.0Z,2,REGULAR,substitution,out,[],202954,,,1610612758,22,29,2021-11-07T23:40:23Z,1940000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M57.00S,2021-11-07T23:40:16.0Z,2,REGULAR,substitution,in,[],203458,,,1610612758,22,29,2021-11-07T23:40:23Z,1950000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M57.00S,2021-11-07T23:40:16.0Z,2,REGULAR,substitution,in,[],204456,,,1610612758,22,29,2021-11-07T23:40:23Z,1960000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M42.00S,2021-11-07T23:40:46.5Z,2,REGULAR,3pt,Jump Shot,[],203090,77.34888304862024,10.294117647058822,1610612758,22,29,2021-11-07T23:40:53Z,1970000,-199.0,160.0,1,right,MISS M. Harkless 25' 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M37.00S,2021-11-07T23:40:50.3Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,22,29,2021-11-07T23:40:50Z,1980000,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,201.0,3.0,3.0,0.0,,,,,,,,,,,,,,
203,PT09M24.00S,2021-11-07T23:41:04.3Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612754,22,29,2021-11-07T23:41:08Z,1990000,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1627741]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,3.0,Hield,1627741.0,,,,,,,,
204,PT09M24.00S,2021-11-07T23:41:04.3Z,2,REGULAR,steal,,[],1627741,,,1610612758,22,29,2021-11-07T23:41:06Z,2000000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M07.00S,2021-11-07T23:41:21.3Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612758,22,29,2021-11-07T23:41:26Z,2010000,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 204456]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,2.0,McConnell,204456.0,,,,,,,,
206,PT09M07.00S,2021-11-07T23:41:21.3Z,2,REGULAR,steal,,[],204456,,,1610612754,22,29,2021-11-07T23:41:24Z,2020000,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M01.00S,2021-11-07T23:41:27.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629103,22.552562417871222,10.294117647058822,1610612754,22,29,2021-11-07T23:41:35Z,2030000,199.0,159.0,1,left,MISS K. Martin 25' 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M57.00S,2021-11-07T23:41:31.1Z,2,REGULAR,rebound,defensive,[],203090,,,1610612758,22,29,2021-11-07T23:41:31Z,2040000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,,,
209,PT08M54.00S,2021-11-07T23:41:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630558,93.51182654402102,43.872549019607845,1610612758,24,29,2021-11-07T23:42:00Z,2050000,-31.0,8.0,1,right,D. Mitchell running Layup (2 PTS),[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,3.18,Made,2.0,,,,,,,,,,,,,,,,,,
210,PT08M54.00S,2021-11-07T23:41:46.9Z,2,REGULAR,violation,defensive goaltending,[],1629048,,,1610612758,24,29,2021-11-08T00:06:56Z,2060000,,,0,,G. Bitadze defensive goaltending VIOLATION,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,2882.0,,,,,,,
211,PT08M40.00S,2021-11-07T23:42:09.9Z,2,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612754,24,29,2021-11-07T23:42:26Z,2070000,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Lamb 2 FT),"[1630169, 203087]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Lamb,203087.0,,,
213,PT08M40.00S,2021-11-07T23:42:31.9Z,2,REGULAR,freethrow,1 of 2,[],203087,,,1610612754,24,30,2021-11-07T23:42:31Z,2090000,,,0,,J. Lamb Free Throw 1 of 2 (1 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
214,PT08M40.00S,2021-11-07T23:42:33.1Z,2,REGULAR,substitution,out,[],1630169,,,1610612754,24,30,2021-11-07T23:42:52Z,2100000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M40.00S,2021-11-07T23:42:33.1Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,24,30,2021-11-07T23:42:52Z,2110000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M40.00S,2021-11-07T23:42:33.1Z,2,REGULAR,substitution,out,[],1629048,,,1610612754,24,30,2021-11-07T23:42:52Z,2120000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M40.00S,2021-11-07T23:42:33.1Z,2,REGULAR,substitution,in,[],1628368,,,1610612754,24,30,2021-11-07T23:42:52Z,2130000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M40.00S,2021-11-07T23:42:33.1Z,2,REGULAR,substitution,in,[],203084,,,1610612754,24,30,2021-11-07T23:42:52Z,2140000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M40.00S,2021-11-07T23:42:33.1Z,2,REGULAR,substitution,in,[],1628470,,,1610612754,24,30,2021-11-07T23:42:52Z,2150000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M40.00S,2021-11-07T23:43:04.9Z,2,REGULAR,freethrow,2 of 2,[],203087,,,1610612754,24,31,2021-11-07T23:43:04Z,2160000,,,0,,J. Lamb Free Throw 2 of 2 (2 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
221,PT08M30.00S,2021-11-07T23:43:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.38042049934296,43.627450980392155,1610612758,24,31,2021-11-07T23:43:29Z,2170000,-32.0,10.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,3.33,Missed,,,,,,,,,,,,,,,,,,,
222,PT08M30.00S,2021-11-07T23:43:16.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,24,31,2021-11-07T23:43:45Z,2180000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,221.0,,,,,,,,,,,,,,,,,
223,PT08M30.00S,2021-11-07T23:43:21.5Z,2,REGULAR,foul,personal,[],204456,,,1610612758,24,31,2021-11-07T23:43:39Z,2190000,,,0,,T. McConnell loose ball personal FOUL (1 PF),"[204456, 203458]",1610612754.0,IND,loose ball,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Len,203458.0,,,
225,PT08M25.00S,2021-11-07T23:43:48.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612758,24,31,2021-11-07T23:44:09Z,2210000,,,0,,T. Craig personal FOUL (2 PF) (Barnes 2 FT),"[1628470, 203084]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Barnes,203084.0,,,
227,PT08M25.00S,2021-11-07T23:44:12.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203084,,,1610612758,25,31,2021-11-07T23:44:27Z,2230000,,,0,,H. Barnes Free Throw 1 of 2 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
228,PT08M25.00S,2021-11-07T23:44:12.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203084,,,1610612758,25,31,2021-11-07T23:44:27Z,2240000,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
229,PT08M22.00S,2021-11-07T23:44:15.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,25,31,2021-11-07T23:44:27Z,2250000,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,228.0,4.0,4.0,0.0,,,,,,,,,,,,,,
230,PT08M09.00S,2021-11-07T23:44:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.046649145860711,53.67647058823529,1610612754,25,31,2021-11-07T23:44:43Z,2260000,-18.0,14.0,1,left,MISS D. Sabonis cutting Layup,[1627734],1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,,
231,PT08M07.00S,2021-11-07T23:44:42.1Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,25,31,2021-11-07T23:44:43Z,2270000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,,,,,,
232,PT08M03.00S,2021-11-07T23:44:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,92.72339027595268,46.32352941176471,1610612758,27,31,2021-11-07T23:45:03Z,2280000,-18.0,16.0,1,right,H. Barnes cutting Layup (5 PTS) (D. Mitchell 3 AST),"[203084, 1630558]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,2.43,Made,5.0,,,,,D. Mitchell,1630558.0,3.0,,,,,,,,,,,
234,PT08M02.00S,2021-11-07T23:44:52.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,27,31,2021-11-07T23:44:52Z,2300000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M44.00S,2021-11-07T23:48:01.2Z,2,REGULAR,2pt,Jump Shot,[],204456,17.69053876478318,20.34313725490196,1610612754,27,31,2021-11-07T23:48:06Z,2310000,148.0,114.0,1,left,MISS T. McConnell 18' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,18.69,Missed,,,,,,,,,,,,,,,,,,,
236,PT07M41.00S,2021-11-07T23:48:04.2Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,27,31,2021-11-07T23:48:06Z,2320000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,,
237,PT07M30.00S,2021-11-07T23:48:15.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.46057818659659,41.17647058823529,1610612758,29,31,2021-11-07T23:48:19Z,2330000,-44.0,18.0,1,right,D. Fox cutting Layup (7 PTS) (H. Barnes 3 AST),"[1628368, 203084]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,4.78,Made,7.0,,,,,H. Barnes,203084.0,3.0,,,,,,,,,,,
239,PT07M18.00S,2021-11-07T23:48:26.9Z,2,REGULAR,3pt,Jump Shot,[],203087,29.122864651773984,20.833333333333336,1610612754,29,31,2021-11-07T23:48:31Z,2350000,146.0,221.0,1,left,MISS J. Lamb 26' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
240,PT07M14.00S,2021-11-07T23:48:30.9Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,29,31,2021-11-07T23:48:31Z,2360000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,239.0,3.0,3.0,0.0,,,,,,,,,,,,,,
241,PT07M03.00S,2021-11-07T23:48:42.0Z,2,REGULAR,3pt,Jump Shot,[],203084,66.44218134034165,41.66666666666667,1610612758,32,31,2021-11-07T23:48:52Z,2370000,-42.0,263.0,1,right,H. Barnes 26' 3PT step back (8 PTS) (A. Len 1 AST),"[203084, 203458]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,26.62,Made,8.0,,,,,A. Len,203458.0,1.0,,,,,,,,,,,
243,PT07M02.00S,2021-11-07T23:48:55.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,32,31,2021-11-07T23:48:55Z,2390000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,out,[],203458,,,1610612754,32,31,2021-11-07T23:51:33Z,2400000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,out,[],204456,,,1610612754,32,31,2021-11-07T23:51:33Z,2410000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,out,[],1627734,,,1610612754,32,31,2021-11-07T23:51:33Z,2420000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,out,[],1629103,,,1610612754,32,31,2021-11-07T23:51:33Z,2430000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,out,[],203087,,,1610612754,32,31,2021-11-07T23:51:33Z,2440000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,in,[],1626158,,,1610612754,32,31,2021-11-07T23:51:33Z,2450000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,in,[],1630537,,,1610612754,32,31,2021-11-07T23:51:33Z,2460000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,in,[],203200,,,1610612754,32,31,2021-11-07T23:51:33Z,2470000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,in,[],1627747,,,1610612754,32,31,2021-11-07T23:51:33Z,2480000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M02.00S,2021-11-07T23:48:58.3Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,32,31,2021-11-07T23:51:33Z,2490000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M46.00S,2021-11-07T23:52:03.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,32.013797634691194,28.431372549019606,1610612754,32,31,2021-11-07T23:52:13Z,2500000,108.0,248.0,1,left,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
255,PT06M41.00S,2021-11-07T23:52:08.7Z,2,REGULAR,rebound,offensive,[],203200,,,1610612754,32,31,2021-11-07T23:52:13Z,2510000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,,,,,,,
256,PT06M35.00S,2021-11-07T23:52:15.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,19.136005256241788,36.029411764705884,1610612754,32,33,2021-11-07T23:52:20Z,2520000,70.0,127.0,1,left,C. LeVert 14' floating Jump Shot (2 PTS) (M. Turner 3 AST),"[1627747, 1626167]",1610612754.0,IND,floating,,,LeVert,C. LeVert,,,,,14.53,Made,2.0,,,,,M. Turner,1626167.0,3.0,,,,,,,,,,,
257,PT06M21.00S,2021-11-07T23:52:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,87.46714848883047,34.80392156862745,1610612758,32,33,2021-11-07T23:52:42Z,2530000,-76.0,65.0,1,right,MISS D. Fox 10' driving Layup - blocked,"[1628368, 1626167]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,10.02,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
258,PT06M21.00S,2021-11-07T23:52:29.4Z,2,REGULAR,block,,[],1626167,,,1610612758,32,33,2021-11-07T23:52:34Z,2540000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M18.00S,2021-11-07T23:52:32.4Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612758,32,33,2021-11-07T23:52:42Z,2550000,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,257.0,3.0,2.0,1.0,,,,,,,,,,,,,,
261,PT06M18.00S,2021-11-07T23:52:37.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612758,32,33,2021-11-07T23:52:57Z,2570000,,,0,,M. Turner shooting personal FOUL (1 PF) (Holmes 2 FT),"[1626167, 1626158]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Holmes,1626158.0,,,
263,PT06M18.00S,2021-11-07T23:52:58.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626158,,,1610612758,33,33,2021-11-07T23:52:58Z,2590000,,,0,,R. Holmes Free Throw 1 of 2 (6 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
264,PT06M18.00S,2021-11-07T23:53:12.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626158,,,1610612758,34,33,2021-11-07T23:53:12Z,2600000,,,0,,R. Holmes Free Throw 2 of 2 (7 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
265,PT06M02.00S,2021-11-07T23:53:35.3Z,2,REGULAR,foul,personal,[],1626158,,,1610612754,34,33,2021-11-07T23:53:56Z,2610000,,,0,,R. Holmes personal FOUL (1 PF),"[1626158, 1627747]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,LeVert,1627747.0,,,
267,PT05M53.00S,2021-11-07T23:54:02.2Z,2,REGULAR,3pt,Jump Shot,[],1627747,27.020367936925098,77.20588235294117,1610612754,34,33,2021-11-07T23:54:08Z,2630000,-136.0,201.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,,
268,PT05M50.00S,2021-11-07T23:54:05.2Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,34,33,2021-11-07T23:54:08Z,2640000,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,267.0,5.0,4.0,1.0,,,,,,,,,,,,,,
269,PT05M49.00S,2021-11-07T23:54:06.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,7.178055190538765,49.754901960784316,1610612754,34,35,2021-11-08T00:11:26Z,2650000,1.0,15.0,1,left,M. Turner putback Layup (7 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,1.5,Made,7.0,,,,,,,,,,,,,,,,,,
270,PT05M36.00S,2021-11-07T23:54:19.9Z,2,REGULAR,3pt,Jump Shot,[],203084,67.49342969776609,68.13725490196079,1610612758,34,35,2021-11-07T23:54:24Z,2660000,91.0,253.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
