actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
184,PT09M27.00S,2022-02-06T03:41:09.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,41,34,2022-02-06T03:41:09Z,1820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M20.00S,2022-02-06T03:41:22.3Z,2,REGULAR,2pt,Jump Shot,[],1630581,91.14651773981603,22.058823529411764,1610612760,41,36,2022-02-06T03:41:27Z,1830000,-140.0,31.0,1,right,J. Giddey 14' floating Jump Shot (8 PTS) (T. Maledon 1 AST),"[1630581, 1630177]",1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,14.3,Made,8.0,,,,,,,,,,T. Maledon,1630177.0,1.0,,,,,
188,PT08M59.00S,2022-02-06T03:41:45.5Z,2,REGULAR,turnover,out-of-bounds,[],203090,,,1610612758,41,36,2022-02-06T03:41:52Z,1850000,,,0,,M. Harkless bad pass out-of-bounds TURNOVER (2 TO),[203090],1610612758.0,SAC,bad pass,,,Harkless,M. Harkless,,,,,,,,203177.0,,,,,,,,,,,,2.0,,,,
189,PT08M47.00S,2022-02-06T03:42:12.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629026,74.98357424441524,61.274509803921575,1610612760,41,38,2022-02-06T03:42:19Z,1860000,56.0,183.0,1,right,K. Williams 19' pullup Jump Shot (5 PTS) (J. Giddey 5 AST),"[1629026, 1630581]",1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,19.12,Made,5.0,,,,,,,,,,J. Giddey,1630581.0,5.0,,,,,
191,PT08M37.00S,2022-02-06T03:42:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,18.084756898817346,45.09803921568628,1610612758,41,38,2022-02-06T03:42:28Z,1880000,25.0,117.0,1,left,MISS T. Haliburton 12' floating Shot,[1630169],1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,12.0,Missed,,,,,,,,,,,,,,,,,,
192,PT08M35.00S,2022-02-06T03:42:25.2Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612758,41,38,2022-02-06T03:42:25Z,1890000,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,191.0,2.0,1.0,1.0,,,,,,,,
193,PT08M32.00S,2022-02-06T03:42:27.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,3.892904073587385,94.36274509803921,1610612758,44,38,2022-02-06T03:42:32Z,1900000,-222.0,-16.0,1,left,B. Hield 3PT  (6 PTS) (T. Haliburton 5 AST),"[1627741, 1630169]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,22.24,Made,6.0,,,,,,,,,,T. Haliburton,1630169.0,5.0,,,,,
195,PT08M21.00S,2022-02-06T03:42:41.0Z,2,REGULAR,foul,personal,['2freethrow'],203458,,,1610612760,44,38,2022-02-06T03:42:55Z,1920000,,,0,,A. Len shooting personal FOUL (1 PF) (Giddey 2 FT),"[203458, 1630581]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,203177.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,,
197,PT08M21.00S,2022-02-06T03:43:00.4Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,44,39,2022-02-06T03:43:15Z,1940000,,,0,,J. Giddey Free Throw 1 of 2 (9 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
198,PT08M21.00S,2022-02-06T03:43:00.4Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,44,39,2022-02-06T03:43:15Z,1950000,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT08M18.00S,2022-02-06T03:43:03.4Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,44,39,2022-02-06T03:43:15Z,1960000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,
200,PT08M10.00S,2022-02-06T03:43:22.2Z,2,REGULAR,turnover,lost ball,[],1627741,,,1610612758,44,39,2022-02-06T03:43:27Z,1970000,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 202324]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,2.0,Favors,202324.0,,
201,PT08M10.00S,2022-02-06T03:43:22.2Z,2,REGULAR,steal,,[],202324,,,1610612760,44,39,2022-02-06T03:43:24Z,1980000,,,0,,D. Favors STEAL (1 STL),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M06.00S,2022-02-06T03:43:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,92.72339027595268,43.872549019607845,1610612760,44,41,2022-02-06T03:43:35Z,1990000,-31.0,16.0,1,right,J. Giddey running Layup (11 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,3.45,Made,11.0,,,,,,,,,,,,,,,,,
203,PT07M58.00S,2022-02-06T03:43:41.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,44,41,2022-02-06T03:43:41Z,2000000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M58.00S,2022-02-06T03:44:23.5Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,44,41,2022-02-06T03:46:37Z,2010000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M58.00S,2022-02-06T03:44:23.5Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,44,41,2022-02-06T03:46:37Z,2020000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M58.00S,2022-02-06T03:44:23.5Z,2,REGULAR,substitution,out,[],203458,,,1610612758,44,41,2022-02-06T03:46:37Z,2030000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M58.00S,2022-02-06T03:44:23.5Z,2,REGULAR,substitution,out,[],1629026,,,1610612758,44,41,2022-02-06T03:46:37Z,2040000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M58.00S,2022-02-06T03:44:23.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,44,41,2022-02-06T03:46:37Z,2050000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M58.00S,2022-02-06T03:44:23.5Z,2,REGULAR,substitution,in,[],1626158,,,1610612758,44,41,2022-02-06T03:46:37Z,2060000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M58.00S,2022-02-06T03:44:23.5Z,2,REGULAR,substitution,in,[],203084,,,1610612758,44,41,2022-02-06T03:46:37Z,2070000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M58.00S,2022-02-06T03:44:23.5Z,2,REGULAR,substitution,in,[],1629647,,,1610612758,44,41,2022-02-06T03:46:37Z,2080000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M42.00S,2022-02-06T03:47:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,6.389618922470433,49.26470588235294,1610612758,46,41,2022-02-06T03:47:04Z,2090000,4.0,8.0,1,left,R. Holmes Layup (4 PTS) (T. Haliburton 6 AST),"[1626158, 1630169]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,0.85,Made,4.0,,,,,,,,,,T. Haliburton,1630169.0,6.0,,,,,
214,PT07M26.00S,2022-02-06T03:47:16.5Z,2,REGULAR,turnover,bad pass,[],1629647,,,1610612760,46,41,2022-02-06T03:49:59Z,2110000,,,0,,D. Bazley bad pass TURNOVER (2 TO),"[1629647, 1630169]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,2.0,Haliburton,1630169.0,,
215,PT07M26.00S,2022-02-06T03:47:16.5Z,2,REGULAR,steal,,[],1630169,,,1610612758,46,41,2022-02-06T03:47:18Z,2120000,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M21.00S,2022-02-06T03:47:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,6.915243101182654,45.588235294117645,1610612758,48,41,2022-02-06T03:47:31Z,2130000,22.0,13.0,1,left,T. Haliburton running Layup (6 PTS),[1630169],1610612758.0,SAC,running,,,Haliburton,T. Haliburton,,,,,2.54,Made,6.0,,,,,,,,,,,,,,,,,
217,PT07M21.00S,2022-02-06T03:47:26.2Z,2,REGULAR,foul,personal,['1freethrow'],1630177,,,1610612758,48,41,2022-02-06T03:47:38Z,2140000,,,0,,T. Maledon shooting personal FOUL (1 PF) (Haliburton 1 FT),"[1630177, 1630169]",1610612760.0,OKC,shooting,,,Maledon,T. Maledon,,,,,,,,203177.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,
219,PT07M21.00S,2022-02-06T03:47:45.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630169,,,1610612758,49,41,2022-02-06T03:47:45Z,2160000,,,0,,T. Haliburton Free Throw 1 of 1 (7 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
220,PT07M14.00S,2022-02-06T03:47:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.32917214191852,41.42156862745098,1610612760,49,43,2022-02-06T03:51:02Z,2170000,-43.0,20.0,1,right,D. Bazley Layup (10 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,4.72,Made,10.0,,,,,,,,,,,,,,,,,
221,PT07M14.00S,2022-02-06T03:48:05.2Z,2,REGULAR,foul,personal,['1freethrow'],203090,,,1610612760,49,43,2022-02-06T03:48:12Z,2180000,,,0,,M. Harkless shooting personal FOUL (1 PF) (Bazley 1 FT),"[203090, 1629647]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,,,,203177.0,1.0,0.0,Bazley,1629647.0,,,,,,,,,,,,
223,PT07M14.00S,2022-02-06T03:48:32.8Z,2,REGULAR,freethrow,1 of 1,[],1629647,,,1610612760,49,43,2022-02-06T03:48:35Z,2200000,,,0,,MISS D. Bazley Free Throw 1 of 1,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT07M11.00S,2022-02-06T03:48:35.8Z,2,REGULAR,rebound,defensive,[],203090,,,1610612758,49,43,2022-02-06T03:48:35Z,2210000,,,0,,M. Harkless REBOUND (Off:1 Def:2),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,223.0,3.0,2.0,1.0,,,,,,,,
225,PT06M56.00S,2022-02-06T03:48:50.2Z,2,REGULAR,2pt,Jump Shot,[],1630558,23.73521681997372,53.18627450980392,1610612758,49,43,2022-02-06T03:48:58Z,2220000,-16.0,171.0,1,left,MISS D. Mitchell 17' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,17.13,Missed,,,,,,,,,,,,,,,,,,
226,PT06M52.00S,2022-02-06T03:48:54.2Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,49,43,2022-02-06T03:48:58Z,2230000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,225.0,1.0,1.0,0.0,,,,,,,,
227,PT06M43.00S,2022-02-06T03:49:02.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,66.70499342969777,48.28431372549019,1610612760,49,43,2022-02-06T03:49:13Z,2240000,-9.0,260.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
228,PT06M38.00S,2022-02-06T03:49:07.0Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,49,43,2022-02-06T03:49:07Z,2250000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,227.0,2.0,1.0,1.0,,,,,,,,
229,PT06M29.00S,2022-02-06T03:49:16.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629647,93.64323258869908,17.892156862745097,1610612760,49,43,2022-02-06T03:49:24Z,2260000,-161.0,7.0,1,right,MISS D. Bazley 16' fadeaway Shot,[1629647],1610612760.0,OKC,fadeaway,,,Bazley,D. Bazley,,,,,16.07,Missed,,,,,,,,,,,,,,,,,,
230,PT06M25.00S,2022-02-06T03:49:20.7Z,2,REGULAR,rebound,defensive,[],203090,,,1610612758,49,43,2022-02-06T03:49:24Z,2270000,,,0,,M. Harkless REBOUND (Off:1 Def:3),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,229.0,4.0,3.0,1.0,,,,,,,,
231,PT06M11.00S,2022-02-06T03:49:34.7Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612758,49,43,2022-02-06T03:49:40Z,2280000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 202324]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,1.0,Favors,202324.0,,
232,PT06M11.00S,2022-02-06T03:49:34.7Z,2,REGULAR,steal,,[],202324,,,1610612760,49,43,2022-02-06T03:49:36Z,2290000,,,0,,D. Favors STEAL (2 STL),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M07.00S,2022-02-06T03:49:38.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630197,94.30026281208936,50.49019607843137,1610612760,49,45,2022-02-06T03:49:46Z,2300000,2.0,1.0,1,right,A. Pokusevski running DUNK (5 PTS) (J. Giddey 6 AST),"[1630197, 1630581]",1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,0.27,Made,5.0,,,,,,,,,,J. Giddey,1630581.0,6.0,,,,,
235,PT05M56.00S,2022-02-06T03:49:51.2Z,2,REGULAR,foul,personal,['2freethrow'],202324,,,1610612758,49,45,2022-02-06T03:50:03Z,2320000,,,0,,D. Favors shooting personal FOUL (2 PF) (Barnes 2 FT),"[202324, 203084]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,203177.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,
237,PT05M56.00S,2022-02-06T03:50:16.2Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,50,45,2022-02-06T03:50:16Z,2340000,,,0,,H. Barnes Free Throw 1 of 2 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
238,PT05M56.00S,2022-02-06T03:50:17.2Z,2,REGULAR,substitution,out,[],202324,,,1610612758,50,45,2022-02-06T03:50:24Z,2350000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M56.00S,2022-02-06T03:50:17.2Z,2,REGULAR,substitution,in,[],1629660,,,1610612758,50,45,2022-02-06T03:50:24Z,2360000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M56.00S,2022-02-06T03:50:36.2Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,51,45,2022-02-06T03:50:36Z,2370000,,,0,,H. Barnes Free Throw 2 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
241,PT05M36.00S,2022-02-06T03:50:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,94.03745072273325,56.127450980392155,1610612760,51,45,2022-02-06T03:51:10Z,2380000,31.0,4.0,1,right,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,3.08,Missed,,,,,,,,,,,,,,,,,,
242,PT05M34.00S,2022-02-06T03:50:59.9Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,51,45,2022-02-06T03:51:10Z,2390000,,,0,,R. Holmes REBOUND (Off:0 Def:3),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,241.0,3.0,3.0,0.0,,,,,,,,
243,PT05M22.00S,2022-02-06T03:51:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,11.251642575558476,48.28431372549019,1610612758,51,45,2022-02-06T03:51:21Z,2400000,9.0,53.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,5.4,Missed,,,,,,,,,,,,,,,,,,
244,PT05M18.00S,2022-02-06T03:51:15.9Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612758,51,45,2022-02-06T03:51:15Z,2410000,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,243.0,4.0,3.0,1.0,,,,,,,,
245,PT05M18.00S,2022-02-06T03:51:15.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626158,5.590000152587891,50.0,1610612758,51,45,2022-02-06T03:52:26Z,2420000,0.0,0.0,1,left,MISS R. Holmes tip Layup,[1626158],1610612758.0,SAC,tip,,,Holmes,R. Holmes,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
246,PT05M17.00S,2022-02-06T03:51:16.9Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612758,51,45,2022-02-06T03:52:26Z,2430000,,,0,,T. Haliburton REBOUND (Off:2 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,245.0,3.0,1.0,2.0,,,,,,,,
247,PT05M14.00S,2022-02-06T03:51:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,5.995400788436268,53.67647058823529,1610612758,53,45,2022-02-06T03:52:40Z,2440000,-18.0,4.0,1,left,T. Haliburton driving Layup (9 PTS),[1630169],1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,1.88,Made,9.0,,,,,,,,,,,,,,,,,
248,PT05M07.00S,2022-02-06T03:51:32.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,53,45,2022-02-06T03:51:32Z,2450000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M07.00S,2022-02-06T03:54:11.1Z,2,REGULAR,substitution,out,[],1630177,,,1610612760,53,45,2022-02-06T03:54:28Z,2460000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M07.00S,2022-02-06T03:54:11.1Z,2,REGULAR,substitution,in,[],1629603,,,1610612760,53,45,2022-02-06T03:54:28Z,2480000,,,0,,SUB in: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M07.00S,2022-02-06T03:54:11.1Z,2,REGULAR,substitution,in,[],1630544,,,1610612760,53,45,2022-02-06T03:54:28Z,2490000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M07.00S,2022-02-06T03:54:11.1Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,53,45,2022-02-06T03:54:42Z,2495000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M59.00S,2022-02-06T03:54:39.4Z,2,REGULAR,3pt,Jump Shot,[],1630197,91.80354796320631,96.32352941176471,1610612760,53,48,2022-02-06T03:54:55Z,2500000,232.0,25.0,1,right,A. Pokusevski 3PT  (8 PTS) (T. Jerome 3 AST),"[1630197, 1629660]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,23.29,Made,8.0,,,,,,,,,,T. Jerome,1629660.0,3.0,,,,,
256,PT04M42.00S,2022-02-06T03:54:55.8Z,2,REGULAR,3pt,Jump Shot,[],203090,19.004599211563733,5.88235294117647,1610612758,56,48,2022-02-06T03:55:01Z,2520000,221.0,126.0,1,left,M. Harkless 25' 3PT  (13 PTS) (T. Haliburton 7 AST),"[203090, 1630169]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,25.41,Made,13.0,,,,,,,,,,T. Haliburton,1630169.0,7.0,,,,,
258,PT04M23.00S,2022-02-06T03:55:15.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630544,90.48948751642575,48.03921568627451,1610612760,56,48,2022-02-06T03:55:22Z,2540000,-10.0,37.0,1,right,MISS T. Mann Hook,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,
259,PT04M20.00S,2022-02-06T03:55:18.4Z,2,REGULAR,rebound,defensive,[],203090,,,1610612758,56,48,2022-02-06T03:55:22Z,2550000,,,0,,M. Harkless REBOUND (Off:1 Def:4),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,258.0,5.0,4.0,1.0,,,,,,,,
260,PT04M10.00S,2022-02-06T03:55:27.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,11.777266754270697,39.705882352941174,1610612758,58,48,2022-02-06T03:55:35Z,2560000,51.0,58.0,1,left,R. Holmes 7' turnaround Hook (6 PTS) (D. Mitchell 2 AST),"[1626158, 1630558]",1610612758.0,SAC,turnaround,,,Holmes,R. Holmes,,,,,7.77,Made,6.0,,,,,,,,,,D. Mitchell,1630558.0,2.0,,,,,
262,PT04M00.00S,2022-02-06T03:55:42.1Z,2,REGULAR,foul,personal,[],203090,,,1610612760,58,48,2022-02-06T03:55:54Z,2580000,,,0,,M. Harkless personal FOUL (2 PF),"[203090, 1629660]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,203177.0,2.0,0.0,Jerome,1629660.0,,,,,,,,,,,,
264,PT03M42.00S,2022-02-06T03:56:19.0Z,2,REGULAR,2pt,Jump Shot,[],1630544,91.5407358738502,9.068627450980392,1610612760,58,50,2022-02-06T03:56:30Z,2600000,-205.0,27.0,1,right,T. Mann 20' step back Jump Shot (5 PTS) (A. Pokusevski 1 AST),"[1630544, 1630197]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,20.65,Made,5.0,,,,,,,,,,A. Pokusevski,1630197.0,1.0,,,,,
266,PT03M27.00S,2022-02-06T03:56:35.7Z,2,REGULAR,turnover,lost ball,[],1626158,,,1610612758,58,50,2022-02-06T03:57:29Z,2620000,,,0,,R. Holmes lost ball TURNOVER (1 TO),"[1626158, 1629660]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,1.0,Jerome,1629660.0,,
267,PT03M27.00S,2022-02-06T03:56:35.7Z,2,REGULAR,steal,,[],1629660,,,1610612760,58,50,2022-02-06T03:56:39Z,2630000,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M20.00S,2022-02-06T03:56:41.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,73.66951379763469,82.1078431372549,1610612760,58,53,2022-02-06T03:56:47Z,2640000,161.0,195.0,1,right,T. Mann 25' 3PT running (8 PTS) (T. Jerome 4 AST),"[1630544, 1629660]",1610612760.0,OKC,running,,,Mann,T. Mann,,,,,25.26,Made,8.0,,,,,,,,,,T. Jerome,1629660.0,4.0,,,,,
270,PT03M17.00S,2022-02-06T03:56:55.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,58,53,2022-02-06T03:56:55Z,2660000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M16.00S,2022-02-06T03:58:33.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,58,53,2022-02-06T03:58:33Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M07.00S,2022-02-06T03:58:47.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,10.068988173455978,44.11764705882353,1610612758,60,53,2022-02-06T03:58:55Z,2680000,29.0,42.0,1,left,H. Barnes driving bank Jump Shot (16 PTS),[203084],1610612758.0,SAC,driving bank,,,Barnes,H. Barnes,,,,,5.13,Made,16.0,,,,,,,,,,,,,,,,,
273,PT02M48.00S,2022-02-06T03:59:07.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629603,94.1688567674113,50.0,1610612760,60,55,2022-02-06T03:59:13Z,2690000,0.0,2.0,1,right,M. Diakite DUNK (5 PTS) (T. Mann 1 AST),"[1629603, 1630544]",1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,0.23,Made,5.0,,,,,,,,,,T. Mann,1630544.0,1.0,,,,,
275,PT02M27.00S,2022-02-06T03:59:33.0Z,2,REGULAR,foul,personal,[],1629660,,,1610612758,60,55,2022-02-06T03:59:46Z,2710000,,,0,,T. Jerome personal FOUL (1 PF),"[1629660, 203084]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,203177.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,
277,PT02M27.00S,2022-02-06T03:59:39.9Z,2,REGULAR,substitution,out,[],1630197,,,1610612758,60,55,2022-02-06T03:59:46Z,2730000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
