actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
540,PT09M37.00S,2021-11-25T05:01:38.1Z,4,REGULAR,foul,personal,[],203994,,,1610612758,95,97,2021-11-25T05:01:53Z,5250000,,,0,,J. Nurkic personal FOUL (4 PF),"[203994, 1627745]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,1627964.0,4.0,1.0,Jones,1627745.0,,,
542,PT09M28.00S,2021-11-25T05:02:00.8Z,4,REGULAR,3pt,Jump Shot,[],1630169,86.81011826544021,96.56862745098039,1610612758,95,97,2021-11-25T05:02:12Z,5270000,233.0,71.0,1,right,MISS T. Haliburton 24' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,,
543,PT09M25.00S,2021-11-25T05:02:03.8Z,4,REGULAR,rebound,offensive,[],1630558,,,1610612758,95,97,2021-11-25T05:02:12Z,5280000,,,0,,D. Mitchell REBOUND (Off:2 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,542.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
545,PT09M22.00S,2021-11-25T05:02:07.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630558,93.69250985545335,53.96752450980392,1610612758,95,97,2021-11-25T05:02:47Z,5300000,20.0,7.0,1,right,MISS D. Mitchell Layup,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
546,PT09M22.00S,2021-11-25T05:02:07.5Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612758,95,97,2021-11-25T05:02:17Z,5310000,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,545.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
547,PT09M22.00S,2021-11-25T05:02:11.1Z,4,REGULAR,turnover,double dribble,[],1628963,,,1610612758,95,97,2021-11-25T05:02:24Z,5320000,,,0,,M. Bagley III double dribble TURNOVER (2 TO),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,2.0,,,,,,202058.0,,,,,,,
549,PT09M02.00S,2021-11-25T05:02:42.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628372,17.16491458607096,53.431372549019606,1610612757,95,97,2021-11-25T05:02:58Z,5330000,-17.0,109.0,1,left,MISS D. Smith Jr. 11' fadeaway Shot,[1628372],1610612757.0,POR,fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,11.02,Missed,,,,,,,,,,,,,,,,,,,
550,PT09M02.00S,2021-11-25T05:02:42.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,95,97,2021-11-25T05:02:58Z,5340000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,,,,
551,PT09M02.00S,2021-11-25T05:02:55.1Z,4,REGULAR,foul,personal,[],1627745,,,1610612757,95,97,2021-11-25T05:03:23Z,5350000,,,0,,D. Jones loose ball personal FOUL (3 PF),"[1627745, 203994]",1610612758.0,SAC,loose ball,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Nurkic,203994.0,,,
553,PT08M56.00S,2021-11-25T05:03:13.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203468,22.158344283837057,8.333333333333332,1610612757,95,97,2021-11-25T05:07:54Z,5370000,208.0,156.0,1,left,MISS C. McCollum 26' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
554,PT08M52.00S,2021-11-25T05:03:17.6Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,95,97,2021-11-25T05:03:17Z,5380000,,,0,,M. Bagley III REBOUND (Off:2 Def:2),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,553.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
555,PT08M50.00S,2021-11-25T05:03:19.4Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612758,95,97,2021-11-25T05:03:29Z,5390000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 203994]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,2.0,Nurkic,203994.0,,,,,,,,,,,
556,PT08M50.00S,2021-11-25T05:03:19.4Z,4,REGULAR,steal,,[],203994,,,1610612757,95,97,2021-11-25T05:03:22Z,5400000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M46.00S,2021-11-25T05:03:23.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,29.517082785808146,70.09803921568627,1610612757,95,100,2021-11-25T05:03:31Z,5410000,-100.0,225.0,1,left,N. Powell 24' 3PT  (19 PTS) (J. Nurkic 5 AST),"[1626181, 203994]",1610612757.0,POR,,,,Powell,N. Powell,,,,,24.64,Made,,,,,19.0,,,,J. Nurkic,203994.0,5.0,,,,,,,,
559,PT08M29.00S,2021-11-25T05:03:40.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,87.72996057818659,50.245098039215684,1610612758,97,100,2021-11-25T05:09:32Z,5430000,1.0,63.0,1,right,M. Bagley III 6' driving floating Jump Shot (2 PTS) (T. Haliburton 4 AST),"[1628963, 1630169]",1610612758.0,SAC,driving floating,,,Bagley III,M. Bagley III,,,,,6.28,Made,,,,,2.0,,,,T. Haliburton,1630169.0,4.0,,,,,,,,
561,PT08M13.00S,2021-11-25T05:03:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,10.200394218134035,52.20588235294118,1610612757,97,100,2021-11-25T05:04:02Z,5450000,-11.0,43.0,1,left,MISS N. Powell Jump Shot,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,4.48,Missed,,,,,,,,,,,,,,,,,,,
562,PT08M13.00S,2021-11-25T05:03:57.2Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,97,100,2021-11-25T05:04:02Z,5460000,,,0,,M. Bagley III REBOUND (Off:2 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,561.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
563,PT08M04.00S,2021-11-25T05:04:08.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,93.11760840998686,55.14705882352941,1610612758,99,100,2021-11-25T05:04:14Z,5470000,26.0,12.0,1,right,D. Jones cutting Layup (6 PTS) (T. Haliburton 5 AST),"[1627745, 1630169]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,2.84,Made,,,,,6.0,,,,T. Haliburton,1630169.0,5.0,,,,,,,,
565,PT08M04.00S,2021-11-25T05:04:12.0Z,4,REGULAR,foul,personal,['1freethrow'],203994,,,1610612758,99,100,2021-11-25T05:04:45Z,5490000,,,0,,J. Nurkic shooting personal FOUL (5 PF) (Jones 1 FT),"[203994, 1627745]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,202058.0,5.0,1.0,Jones,1627745.0,,,
567,PT08M04.00S,2021-11-25T05:04:27.5Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,99,100,2021-11-25T05:04:44Z,5510000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M04.00S,2021-11-25T05:04:27.5Z,4,REGULAR,substitution,out,[],1628372,,,1610612758,99,100,2021-11-25T05:04:44Z,5520000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M04.00S,2021-11-25T05:04:27.5Z,4,REGULAR,substitution,out,[],203994,,,1610612758,99,100,2021-11-25T05:04:44Z,5530000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M04.00S,2021-11-25T05:04:27.5Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,99,100,2021-11-25T05:04:44Z,5540000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M04.00S,2021-11-25T05:04:27.5Z,4,REGULAR,substitution,in,[],203081,,,1610612758,99,100,2021-11-25T05:04:44Z,5550000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M04.00S,2021-11-25T05:04:27.5Z,4,REGULAR,substitution,in,[],1626204,,,1610612758,99,100,2021-11-25T05:04:44Z,5560000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M04.00S,2021-11-25T05:04:46.6Z,4,REGULAR,freethrow,1 of 1,[],1627745,,,1610612758,100,100,2021-11-25T05:04:46Z,5570000,,,0,,D. Jones Free Throw 1 of 1 (7 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
574,PT07M49.00S,2021-11-25T05:05:00.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,14.011169513797633,38.72549019607843,1610612757,100,100,2021-11-25T05:11:04Z,5580000,56.0,79.0,1,left,MISS C. McCollum 9' driving floating Shot,[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,9.72,Missed,,,,,,,,,,,,,,,,,,,
575,PT07M43.00S,2021-11-25T05:05:06.5Z,4,REGULAR,rebound,offensive,[],203468,,,1610612757,100,100,2021-11-25T05:05:16Z,5590000,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,574.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
576,PT07M43.00S,2021-11-25T05:05:05.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203468,5.590000152587891,50.0,1610612757,100,100,2021-11-25T05:05:19Z,5600000,0.0,0.0,1,left,MISS C. McCollum tip Layup,[203468],1610612757.0,POR,tip,,,McCollum,C. McCollum,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
577,PT07M42.00S,2021-11-25T05:05:06.8Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,100,100,2021-11-25T05:05:06Z,5610000,,,0,,M. Bagley III REBOUND (Off:2 Def:4),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,576.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
578,PT07M32.00S,2021-11-25T05:05:20.9Z,4,REGULAR,foul,personal,[],1626204,,,1610612758,100,100,2021-11-25T05:09:15Z,5620000,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 1628368]",1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Fox,1628368.0,,,
591,PT07M27.00S,2021-11-25T05:05:54.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,91.27792378449409,45.588235294117645,1610612758,100,100,2021-11-25T05:14:40Z,5645000,-22.0,29.0,1,right,MISS D. Jones cutting DUNK - blocked,"[1627745, 1629642]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,3.69,Missed,,,,,,,,,,,,,,,,,,Little,1629642.0
592,PT07M27.00S,2021-11-25T05:05:54.9Z,4,REGULAR,block,,[],1629642,,,1610612758,100,100,2021-11-25T05:09:53Z,5652500,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M27.00S,2021-11-25T05:05:54.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,100,100,2021-11-25T05:14:40Z,5656250,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,591.0,,,,,,,,,,,,,,,,,,
582,PT07M27.00S,2021-11-25T05:06:28.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,100,100,2021-11-25T05:06:28Z,5660000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M27.00S,2021-11-25T05:06:32.4Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612758,100,100,2021-11-25T05:21:13Z,5670000,,,0,,,[],1610612757.0,POR,overturned,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,No Foul on N. Little,,
586,PT07M22.00S,2021-11-25T05:09:32.9Z,4,REGULAR,jumpball,recovered,[],1627741,,,1610612758,100,100,2021-11-25T05:09:32Z,5700000,,,0,,Jump Ball D. Jones vs. L. Nance Jr.: Tip to B. Hield,"[1627741, 1627745, 1626204]",1610612758.0,SAC,challenge,B. Hield,1627741.0,Hield,B. Hield,Jones,1627745.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,,,,,,
589,PT07M14.00S,2021-11-25T05:09:40.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,70.12155059132719,72.79411764705883,1610612758,103,100,2021-11-25T05:09:59Z,5730000,114.0,228.0,1,right,B. Hield 25' 3PT  (15 PTS) (D. Fox 6 AST),"[1627741, 1628368]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,25.53,Made,,,,,15.0,,,,D. Fox,1628368.0,6.0,,,,,,,,
594,PT06M49.00S,2021-11-25T05:10:04.8Z,4,REGULAR,2pt,Jump Shot,[],203468,11.908672798948752,24.754901960784316,1610612757,103,100,2021-11-25T05:19:08Z,5750000,126.0,59.0,1,left,MISS C. McCollum 13' pullup Shot,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,13.95,Missed,,,,,,,,,,,,,,,,,,,
595,PT06M46.00S,2021-11-25T05:10:07.8Z,4,REGULAR,rebound,offensive,[],203468,,,1610612757,103,100,2021-11-25T05:10:11Z,5760000,,,0,,C. McCollum REBOUND (Off:2 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,594.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
596,PT06M43.00S,2021-11-25T05:10:11.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203081,35.8245729303548,55.14705882352941,1610612757,103,100,2021-11-25T05:10:16Z,5770000,-26.0,284.0,1,left,MISS D. Lillard 28' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,28.55,Missed,,,,,,,,,,,,,,,,,,,
597,PT06M43.00S,2021-11-25T05:10:11.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,103,100,2021-11-25T05:10:16Z,5780000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,,,,
598,PT06M43.00S,2021-11-25T05:10:16.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,103,100,2021-11-25T05:10:25Z,5790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M35.00S,2021-11-25T05:10:27.7Z,4,REGULAR,3pt,Jump Shot,[],1628963,72.7496714848883,20.34313725490196,1610612758,106,100,2021-11-25T05:10:46Z,5800000,-148.0,204.0,1,right,M. Bagley III 25' 3PT  (5 PTS) (D. Mitchell 3 AST),"[1628963, 1630558]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,25.2,Made,,,,,5.0,,,,D. Mitchell,1630558.0,3.0,,,,,,,,
601,PT06M17.00S,2021-11-25T05:10:45.0Z,4,REGULAR,3pt,Jump Shot,[],203468,23.73521681997372,85.04901960784314,1610612757,106,103,2021-11-25T05:19:50Z,5820000,-175.0,171.0,1,left,C. McCollum 24' 3PT step back (11 PTS),[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,24.45,Made,,,,,11.0,,,,,,,,,,,,,,
604,PT06M06.00S,2021-11-25T05:11:01.4Z,4,REGULAR,foul,offensive,[],1628368,,,1610612758,106,103,2021-11-25T05:11:54Z,5850000,,,0,,D. Fox offensive FOUL (3 PF),"[1628368, 1629642]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Little,1629642.0,,,
606,PT06M06.00S,2021-11-25T05:11:01.4Z,4,REGULAR,turnover,offensive foul,[],1628368,,,1610612758,106,103,2021-11-25T05:11:01Z,5870000,,,0,,D. Fox offensive foul TURNOVER (5 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,5.0,,,,,,202058.0,,,,,,,
607,PT06M06.00S,2021-11-25T05:11:23.5Z,4,REGULAR,foul,technical,['1freethrow'],1628368,,,1610612757,106,103,2021-11-25T05:11:32Z,5880000,,,0,,D. Fox technical FOUL (1 Tech),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,202058.0,3.0,1.0,,,,,
608,PT06M06.00S,2021-11-25T05:11:38.4Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,106,104,2021-11-25T05:11:38Z,5890000,,,0,,D. Lillard technical Free Throw 1 of 1 (26 PTS),[203081],1610612757.0,POR,technical,,,Lillard,D. Lillard,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
609,PT06M06.00S,2021-11-25T05:11:55.4Z,4,REGULAR,foul,technical,['1freethrow'],1628368,,,1610612757,106,104,2021-11-25T05:12:05Z,5900000,,,0,,D. Fox technical FOUL (2 Tech),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,202058.0,3.0,2.0,,,,,
610,PT06M06.00S,2021-11-25T05:12:26.7Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,106,105,2021-11-25T05:12:26Z,5910000,,,0,,D. Lillard technical Free Throw 1 of 1 (27 PTS),[203081],1610612757.0,POR,technical,,,Lillard,D. Lillard,,,,,,Made,,,,,27.0,,,,,,,,,,,,,,
611,PT06M06.00S,2021-11-25T05:12:27.6Z,4,REGULAR,ejection,other,[],1628368,,,1610612757,106,105,2021-11-25T05:12:39Z,5920000,,,0,,Ejection D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,202058.0,,,,,,,
612,PT06M06.00S,2021-11-25T05:12:35.3Z,4,REGULAR,substitution,out,[],1628368,,,1610612757,106,105,2021-11-25T05:12:40Z,5930000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M06.00S,2021-11-25T05:12:35.3Z,4,REGULAR,substitution,in,[],1630169,,,1610612757,106,105,2021-11-25T05:12:40Z,5940000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M48.00S,2021-11-25T05:12:57.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,26.888961892247043,13.23529411764706,1610612757,106,105,2021-11-25T05:13:07Z,5950000,184.0,200.0,1,left,MISS C. McCollum 27' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,27.19,Missed,,,,,,,,,,,,,,,,,,,
615,PT05M45.00S,2021-11-25T05:13:00.7Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,106,105,2021-11-25T05:23:07Z,5960000,,,0,,D. Jones REBOUND (Off:2 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,614.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
617,PT05M25.00S,2021-11-25T05:13:37.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,84.57621550591328,53.67647058823529,1610612758,106,105,2021-11-25T05:13:46Z,5980000,18.0,92.0,1,right,MISS T. Haliburton 9' floating Shot,[1630169],1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,9.43,Missed,,,,,,,,,,,,,,,,,,,
618,PT05M25.00S,2021-11-25T05:13:45.5Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612758,106,105,2021-11-25T05:13:45Z,5990000,,,0,,M. Bagley III REBOUND (Off:3 Def:4),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,617.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
619,PT05M25.00S,2021-11-25T05:13:45.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.40999984741211,50.0,1610612758,108,105,2021-11-25T05:13:45Z,6000000,0.0,0.0,1,right,M. Bagley III tip Layup (7 PTS),[1628963],1610612758.0,SAC,tip,,,Bagley III,M. Bagley III,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,,
620,PT05M25.00S,2021-11-25T05:13:46.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629642,,,1610612758,108,105,2021-11-25T05:13:58Z,6010000,,,0,,N. Little shooting personal FOUL (2 PF) (Bagley III 1 FT),"[1629642, 1628963]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Bagley III,1628963.0,,,
622,PT05M25.00S,2021-11-25T05:13:59.6Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628963,,,1610612758,108,105,2021-11-25T05:13:59Z,6030000,,,0,,MISS M. Bagley III Free Throw 1 of 1,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
623,PT05M21.00S,2021-11-25T05:14:00.9Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612757,108,105,2021-11-25T05:14:00Z,6040000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,622.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
624,PT05M06.00S,2021-11-25T05:14:15.6Z,4,REGULAR,3pt,Jump Shot,[],1626181,23.73521681997372,11.029411764705882,1610612757,108,108,2021-11-25T05:14:21Z,6050000,195.0,171.0,1,left,N. Powell 25' 3PT  (22 PTS) (C. McCollum 6 AST),"[1626181, 203468]",1610612757.0,POR,,,,Powell,N. Powell,,,,,25.9,Made,,,,,22.0,,,,C. McCollum,203468.0,6.0,,,,,,,,
626,PT04M46.00S,2021-11-25T05:14:34.5Z,4,REGULAR,3pt,Jump Shot,[],1627741,68.41327201051249,20.34313725490196,1610612758,108,108,2021-11-25T05:24:45Z,6070000,-148.0,244.0,1,right,MISS B. Hield 28' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,28.59,Missed,,,,,,,,,,,,,,,,,,,
627,PT04M43.00S,2021-11-25T05:14:37.5Z,4,REGULAR,rebound,defensive,[],203081,,,1610612757,108,108,2021-11-25T05:14:42Z,6080000,,,0,,D. Lillard REBOUND (Off:1 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,626.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
628,PT04M24.00S,2021-11-25T05:14:57.7Z,4,REGULAR,turnover,bad pass,[],203081,,,1610612757,108,108,2021-11-25T05:15:06Z,6090000,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1630169]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,2.0,Haliburton,1630169.0,,,,,,,,,,,
629,PT04M24.00S,2021-11-25T05:14:57.7Z,4,REGULAR,steal,,[],1630169,,,1610612758,108,108,2021-11-25T05:14:59Z,6100000,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M21.00S,2021-11-25T05:15:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629642,,,1610612758,108,108,2021-11-25T05:15:19Z,6110000,,,0,,N. Little shooting personal FOUL (3 PF) (Mitchell 2 FT),"[1629642, 1630558]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Mitchell,1630558.0,,,
632,PT04M21.00S,2021-11-25T05:15:34.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630558,,,1610612758,108,108,2021-11-25T05:15:34Z,6130000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
633,PT04M21.00S,2021-11-25T05:15:34.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,108,108,2021-11-25T05:15:34Z,6140000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,,
634,PT04M21.00S,2021-11-25T05:15:39.7Z,4,REGULAR,substitution,out,[],1626204,,,1610612758,108,108,2021-11-25T05:15:47Z,6150000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M21.00S,2021-11-25T05:15:39.7Z,4,REGULAR,substitution,in,[],203994,,,1610612758,108,108,2021-11-25T05:15:47Z,6160000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M21.00S,2021-11-25T05:15:59.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630558,,,1610612758,109,108,2021-11-25T05:15:59Z,6170000,,,0,,D. Mitchell Free Throw 2 of 2 (12 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
637,PT03M54.00S,2021-11-25T05:16:27.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,10.726018396846255,52.450980392156865,1610612757,109,108,2021-11-25T05:16:38Z,6180000,-12.0,48.0,1,left,MISS D. Lillard driving floating Shot,[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,4.98,Missed,,,,,,,,,,,,,,,,,,,
638,PT03M52.00S,2021-11-25T05:16:29.5Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612758,109,108,2021-11-25T05:16:38Z,6190000,,,0,,M. Bagley III REBOUND (Off:3 Def:5),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,637.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
