actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
185,PT10M58.00S,2021-11-06T02:43:44.9Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612758,46,22,2021-11-06T02:43:50Z,1820000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,184.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
186,PT10M55.00S,2021-11-06T02:43:47.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,15.588042049934298,95.83333333333334,1610612758,46,22,2021-11-06T02:44:02Z,1830000,-229.0,94.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
187,PT10M55.00S,2021-11-06T02:43:47.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,46,22,2021-11-06T02:44:02Z,1840000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
188,PT10M41.00S,2021-11-06T02:44:04.0Z,2,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612766,46,22,2021-11-06T02:44:18Z,1850000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1626158, 203486]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Plumlee,203486.0,,,,,,
190,PT10M41.00S,2021-11-06T02:44:27.0Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,46,22,2021-11-06T02:44:47Z,1870000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M41.00S,2021-11-06T02:44:27.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,46,22,2021-11-06T02:44:47Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,
192,PT10M41.00S,2021-11-06T02:44:27.0Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,46,22,2021-11-06T02:44:47Z,1890000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
193,PT10M38.00S,2021-11-06T02:44:30.0Z,2,REGULAR,rebound,defensive,[],203090,,,1610612758,46,22,2021-11-06T02:44:47Z,1900000,,,0,,M. Harkless REBOUND (Off:0 Def:2),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
194,PT10M14.00S,2021-11-06T02:45:06.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,26.10052562417871,88.48039215686273,1610612758,49,22,2021-11-06T02:45:20Z,1910000,-192.0,193.0,1,left,B. Hield 27' 3PT bank (6 PTS),[1627741],1610612758.0,SAC,bank,,,Hield,B. Hield,,,,,27.24,Made,,,,,6.0,,,,,,,,,,,,,,
195,PT10M03.00S,2021-11-06T02:45:18.7Z,2,REGULAR,3pt,Jump Shot,[],1626162,93.38042049934296,3.9215686274509802,1610612766,49,25,2021-11-06T02:45:25Z,1920000,-230.0,10.0,1,right,K. Oubre Jr. 3PT  (5 PTS) (T. Rozier 1 AST),"[1626162, 1626179]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.06,Made,,,,,5.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,
197,PT09M52.00S,2021-11-06T02:45:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,6.652431011826544,53.431372549019606,1610612758,49,25,2021-11-06T02:45:42Z,1940000,-17.0,10.0,1,left,MISS R. Holmes cutting Layup,[1626158],1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
198,PT09M50.00S,2021-11-06T02:45:31.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,49,25,2021-11-06T02:45:42Z,1950000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,197.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
199,PT09M44.00S,2021-11-06T02:45:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.51182654402102,46.81372549019608,1610612766,49,25,2021-11-06T02:45:48Z,1960000,-16.0,8.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,1.8,Missed,,,,,,,,,,,,,,,,,,,
200,PT09M40.00S,2021-11-06T02:45:41.1Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,49,25,2021-11-06T02:45:48Z,1970000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
201,PT09M20.00S,2021-11-06T02:46:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,19.66162943495401,65.68627450980392,1610612758,49,25,2021-11-06T02:46:09Z,1980000,-78.0,132.0,1,left,MISS D. Fox 15' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,15.38,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M18.00S,2021-11-06T02:46:03.3Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,49,25,2021-11-06T02:46:09Z,1990000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,201.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
203,PT09M13.00S,2021-11-06T02:46:09.3Z,2,REGULAR,3pt,Jump Shot,[],1626162,94.1688567674113,94.6078431372549,1610612766,49,25,2021-11-06T02:46:18Z,2000000,223.0,2.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M08.00S,2021-11-06T02:46:14.3Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,49,25,2021-11-06T02:46:18Z,2010000,,,0,,R. Holmes REBOUND (Off:3 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,203.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
205,PT09M01.00S,2021-11-06T02:46:27.1Z,2,REGULAR,foul,offensive,[],1626158,,,1610612758,49,25,2021-11-06T02:46:47Z,2020000,,,0,,R. Holmes charge offensive FOUL (2 PF),"[1626158, 1628998]",1610612758.0,SAC,charge,,,Holmes,R. Holmes,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Martin,1628998.0,,,,,,
207,PT09M01.00S,2021-11-06T02:46:27.1Z,2,REGULAR,turnover,offensive foul,[],1626158,,,1610612758,49,25,2021-11-06T02:46:27Z,2040000,,,0,,R. Holmes offensive foul TURNOVER (3 TO),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,1628487.0,,,,,3.0,,,,,
208,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,out,[],1626158,,,1610612766,49,25,2021-11-06T02:47:03Z,2050000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,out,[],1627741,,,1610612766,49,25,2021-11-06T02:47:03Z,2060000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,out,[],202397,,,1610612766,49,25,2021-11-06T02:47:03Z,2070000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,49,25,2021-11-06T02:47:03Z,2080000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,out,[],203486,,,1610612766,49,25,2021-11-06T02:47:03Z,2090000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,in,[],202684,,,1610612766,49,25,2021-11-06T02:47:03Z,2100000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,in,[],203084,,,1610612766,49,25,2021-11-06T02:47:03Z,2110000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,49,25,2021-11-06T02:47:03Z,2120000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,in,[],202330,,,1610612766,49,25,2021-11-06T02:47:03Z,2130000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M01.00S,2021-11-06T02:46:35.0Z,2,REGULAR,substitution,in,[],1630208,,,1610612766,49,25,2021-11-06T02:47:03Z,2140000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M52.00S,2021-11-06T02:47:16.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,49,25,2021-11-06T02:47:16Z,2150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M52.00S,2021-11-06T02:47:19.1Z,2,REGULAR,substitution,out,[],203090,,,1610612766,49,25,2021-11-06T02:47:25Z,2160000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M52.00S,2021-11-06T02:47:19.1Z,2,REGULAR,substitution,in,[],1627741,,,1610612766,49,25,2021-11-06T02:47:25Z,2170000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M49.00S,2021-11-06T02:47:33.9Z,2,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,49,25,2021-11-06T02:47:52Z,2180000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (1 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1179.0,,,,,1.0,,,,,
222,PT08M42.00S,2021-11-06T02:47:44.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,27.808804204993432,18.137254901960784,1610612758,52,25,2021-11-06T02:47:57Z,2190000,159.0,209.0,1,left,B. Hield 26' 3PT  (9 PTS) (D. Fox 5 AST),"[1627741, 1628368]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.27,Made,,,,,9.0,D. Fox,1628368.0,5.0,,,,,,,,,,,
224,PT08M25.00S,2021-11-06T02:48:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,93.24901445466492,44.6078431372549,1610612766,52,27,2021-11-06T02:48:17Z,2210000,-27.0,11.0,1,right,C. Martin Layup (2 PTS) (T. Rozier 2 AST),"[1628998, 1626179]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,2.92,Made,,,,,2.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,
226,PT08M16.00S,2021-11-06T02:48:10.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,5.995400788436268,48.28431372549019,1610612758,52,27,2021-11-06T02:48:23Z,2230000,9.0,4.0,1,left,MISS D. Fox Jump Shot - blocked,"[1628368, 1630208]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,0.94,Missed,,,,,,,,,,,,,,,,,,Richards,1630208.0
227,PT08M16.00S,2021-11-06T02:48:10.3Z,2,REGULAR,block,,[],1630208,,,1610612758,52,27,2021-11-06T02:48:13Z,2240000,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M16.00S,2021-11-06T02:48:10.3Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,52,27,2021-11-06T02:48:23Z,2250000,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,226.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
229,PT08M10.00S,2021-11-06T02:48:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628368,7.046649145860711,49.754901960784316,1610612758,54,27,2021-11-06T02:48:31Z,2260000,1.0,14.0,1,left,D. Fox Layup (4 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,1.38,Made,,,,,4.0,,,,,,,,,,,,,,
230,PT08M06.00S,2021-11-06T02:48:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,93.77463863337714,53.431372549019606,1610612766,54,29,2021-11-06T02:48:36Z,2270000,17.0,6.0,1,right,N. Richards Layup (2 PTS) (L. Ball 2 AST),"[1630208, 1630163]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,1.82,Made,,,,,2.0,L. Ball,1630163.0,2.0,,,,,,,,,,,
232,PT08M06.00S,2021-11-06T02:48:25.3Z,2,REGULAR,foul,personal,['1freethrow'],1630169,,,1610612766,54,29,2021-11-06T02:48:41Z,2290000,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Richards 1 FT),"[1630169, 1630208]",1610612758.0,SAC,shooting,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,1179.0,1.0,0.0,Richards,1630208.0,,,,,,
234,PT08M06.00S,2021-11-06T02:48:57.7Z,2,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,54,30,2021-11-06T02:48:57Z,2310000,,,0,,N. Richards Free Throw 1 of 1 (3 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
235,PT07M41.00S,2021-11-06T02:49:21.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,9.937582128777924,46.81372549019608,1610612758,54,30,2021-11-06T02:59:26Z,2320000,16.0,41.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,4.39,Missed,,,,,,,,,,,,,,,,,,,
236,PT07M38.00S,2021-11-06T02:49:24.6Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,54,30,2021-11-06T02:49:33Z,2330000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,235.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
237,PT07M38.00S,2021-11-06T02:49:24.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202684,5.590000152587891,50.0,1610612758,54,30,2021-11-06T03:02:53Z,2340000,0.0,0.0,1,left,MISS T. Thompson tip Layup - blocked,"[202684, 1628998]",1610612758.0,SAC,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,Martin,1628998.0
313,PT07M38.00S,2021-11-06T02:49:24.8Z,2,REGULAR,block,,[],1628998,,,1610612758,54,30,2021-11-06T03:02:53Z,2345000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M36.00S,2021-11-06T02:49:26.8Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,54,30,2021-11-06T03:02:53Z,2350000,,,0,,T. Thompson REBOUND (Off:2 Def:0),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,237.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
239,PT07M36.00S,2021-11-06T02:49:27.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,7.440867279894875,49.50980392156863,1610612758,54,30,2021-11-06T02:49:40Z,2360000,2.0,17.0,1,left,MISS T. Thompson Layup,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
240,PT07M34.00S,2021-11-06T02:49:29.4Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,54,30,2021-11-06T02:56:50Z,2370000,,,0,,T. Thompson REBOUND (Off:3 Def:0),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,239.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
278,PT07M34.00S,2021-11-06T02:49:34.6Z,2,REGULAR,turnover,lost ball,[],202684,,,1610612758,54,30,2021-11-06T02:58:19Z,2375000,,,0,,T. Thompson lost ball TURNOVER (1 TO),"[202684, 1630208]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,1.0,Richards,1630208.0,,,
279,PT07M34.00S,2021-11-06T02:49:34.6Z,2,REGULAR,steal,,[],1630208,,,1610612766,54,30,2021-11-06T02:57:45Z,2377500,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M21.00S,2021-11-06T02:49:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,69.20170827858082,71.32352941176471,1610612766,54,30,2021-11-06T02:57:45Z,2380000,107.0,237.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
242,PT07M16.00S,2021-11-06T02:49:46.8Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,54,30,2021-11-06T02:49:53Z,2390000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,241.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
243,PT07M14.00S,2021-11-06T02:49:49.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202330,70.77858081471747,50.73529411764706,1610612766,54,30,2021-11-06T03:32:29Z,2400000,4.0,222.0,1,right,MISS G. Hayward 22' Jump Shot,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,22.22,Missed,,,,,,,,,,,,,,,,,,,
244,PT07M11.00S,2021-11-06T02:49:52.2Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,54,30,2021-11-06T03:32:29Z,2410000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
245,PT06M58.00S,2021-11-06T02:50:05.0Z,2,REGULAR,3pt,Jump Shot,[],203084,5.338370565045992,96.32352941176471,1610612758,54,30,2021-11-06T02:50:18Z,2420000,-232.0,-2.0,1,left,MISS H. Barnes 3PT - blocked,"[203084, 1628998]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,Martin,1628998.0
246,PT06M58.00S,2021-11-06T02:50:05.0Z,2,REGULAR,block,,[],1628998,,,1610612758,54,30,2021-11-06T02:50:08Z,2430000,,,0,,C. Martin BLOCK (2 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M54.00S,2021-11-06T02:50:09.0Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,54,30,2021-11-06T02:50:18Z,2440000,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
248,PT06M53.00S,2021-11-06T02:50:11.2Z,2,REGULAR,3pt,Jump Shot,[],1630163,78.40013140604468,10.049019607843137,1610612766,54,33,2021-11-06T02:50:27Z,2450000,-200.0,151.0,1,right,L. Ball 25' 3PT running (6 PTS) (T. Rozier 3 AST),"[1630163, 1626179]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,25.01,Made,,,,,6.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,
250,PT06M51.00S,2021-11-06T02:50:18.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,54,33,2021-11-06T02:50:18Z,2470000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M51.00S,2021-11-06T02:52:48.5Z,2,REGULAR,substitution,out,[],1630169,,,1610612758,54,33,2021-11-06T02:53:06Z,2480000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M51.00S,2021-11-06T02:52:48.5Z,2,REGULAR,substitution,out,[],1626179,,,1610612758,54,33,2021-11-06T02:53:06Z,2490000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M51.00S,2021-11-06T02:52:48.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,54,33,2021-11-06T02:53:06Z,2500000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M51.00S,2021-11-06T02:52:48.5Z,2,REGULAR,substitution,in,[],1628970,,,1610612758,54,33,2021-11-06T02:53:06Z,2510000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M31.00S,2021-11-06T02:53:32.8Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,54,33,2021-11-06T04:27:27Z,2520000,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1628998]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,1.0,Martin,1628998.0,,,
256,PT06M31.00S,2021-11-06T02:53:32.8Z,2,REGULAR,steal,,[],1628998,,,1610612766,54,33,2021-11-06T02:53:35Z,2530000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M27.00S,2021-11-06T02:53:37.1Z,2,REGULAR,turnover,bad pass,[],1628998,,,1610612766,54,33,2021-11-06T02:53:48Z,2540000,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628998, 1628368]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,1.0,Fox,1628368.0,,,
258,PT06M27.00S,2021-11-06T02:53:37.1Z,2,REGULAR,steal,,[],1628368,,,1610612758,54,33,2021-11-06T02:53:39Z,2550000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M23.00S,2021-11-06T02:53:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,8.229303547963205,50.0,1610612758,56,33,2021-11-06T02:54:14Z,2560000,0.0,25.0,1,left,D. Fox driving Layup (6 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.49,Made,,,,,6.0,,,,,,,,,,,,,,
260,PT06M14.00S,2021-11-06T02:53:50.4Z,2,REGULAR,2pt,Jump Shot,[],1630163,80.50262812089356,31.127450980392158,1610612766,56,35,2021-11-06T04:27:40Z,2570000,-94.0,131.0,1,right,L. Ball 16' driving floating Jump Shot (8 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,16.13,Made,,,,,8.0,,,,,,,,,,,,,,
261,PT05M54.00S,2021-11-06T02:54:10.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,31.225361366622867,64.70588235294117,1610612758,56,35,2021-11-06T02:54:25Z,2580000,-74.0,241.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
262,PT05M54.00S,2021-11-06T02:54:10.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,56,35,2021-11-06T02:54:25Z,2590000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,,
263,PT05M53.00S,2021-11-06T02:54:16.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,56,35,2021-11-06T02:54:16Z,2600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M34.00S,2021-11-06T02:54:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,88.38699080157687,54.166666666666664,1610612766,56,35,2021-11-06T02:54:51Z,2610000,21.0,57.0,1,right,MISS N. Richards 6' Layup,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,6.04,Missed,,,,,,,,,,,,,,,,,,,
265,PT05M32.00S,2021-11-06T02:54:41.4Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,56,35,2021-11-06T02:54:41Z,2620000,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,264.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
267,PT05M28.00S,2021-11-06T02:54:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,92.46057818659659,51.225490196078425,1610612766,56,37,2021-11-06T02:54:55Z,2640000,6.0,18.0,1,right,N. Richards Layup (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,1.94,Made,,,,,5.0,,,,,,,,,,,,,,
