actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
272,PT05M20.00S,2022-03-08T04:27:17.0Z,2,REGULAR,3pt,Jump Shot,[],1629628,69.33311432325887,69.11764705882352,1610612752,51,35,2022-03-08T04:27:23Z,2710000,96.0,236.0,1,right,MISS R. Barrett 25' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,,,,,,Missed,,25.44,,,,,,,,,,,,,
273,PT05M17.00S,2022-03-08T04:27:20.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,51,35,2022-03-08T04:27:23Z,2720000,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,272.0,6.0,6.0,0.0,,,,,,,,,
274,PT05M04.00S,2022-03-08T04:27:33.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,27.808804204993432,18.38235294117647,1610612758,54,35,2022-03-08T04:27:36Z,2730000,158.0,209.0,1,left,D. DiVincenzo 26' 3PT pullup (6 PTS) (D. Sabonis 3 AST),"[1628978, 1627734]",1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,Made,6.0,26.2,,,,,D. Sabonis,1627734.0,3.0,,,,,,
276,PT04M45.00S,2022-03-08T04:27:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.59198423127464,57.59803921568627,1610612752,54,37,2022-03-08T04:28:01Z,2750000,38.0,17.0,1,right,R. Barrett driving Layup (11 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,Made,11.0,4.17,,,,,,,,,,,,,
277,PT04M32.00S,2022-03-08T04:28:05.6Z,2,REGULAR,3pt,Jump Shot,[],203200,23.340998685939553,86.02941176470588,1610612758,54,37,2022-03-08T04:28:11Z,2760000,-180.0,167.0,1,left,MISS J. Holiday 24' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,24.55,,,,,,,,,,,,,
278,PT04M28.00S,2022-03-08T04:28:09.6Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,54,37,2022-03-08T04:28:11Z,2770000,,,0,,T. Gibson REBOUND (Off:1 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,277.0,3.0,2.0,1.0,,,,,,,,,
279,PT04M19.00S,2022-03-08T04:28:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.9862023653088,39.46078431372549,1610612752,54,39,2022-03-08T04:31:17Z,2780000,-53.0,13.0,1,right,R. Barrett driving Layup (13 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,Made,13.0,5.44,,,,,,,,,,,,,
280,PT04M04.00S,2022-03-08T04:28:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.732588699080158,53.18627450980392,1610612758,56,39,2022-03-08T04:28:37Z,2790000,-16.0,1.0,1,left,D. Fox driving Layup (7 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,,,,Made,7.0,1.6,,,,,,,,,,,,,
281,PT03M41.00S,2022-03-08T04:28:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,81.68528252299606,48.529411764705884,1610612752,56,39,2022-03-08T04:29:05Z,2800000,-7.0,120.0,1,right,MISS R. Barrett 11' fadeaway Shot,[1629628],1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,,,,,,Missed,,11.99,,,,,,,,,,,,,
282,PT03M37.00S,2022-03-08T04:29:00.6Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,56,39,2022-03-08T04:29:05Z,2810000,,,0,,T. Gibson REBOUND (Off:2 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,281.0,4.0,2.0,2.0,,,,,,,,,
283,PT03M36.00S,2022-03-08T04:29:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201959,92.72339027595268,46.07843137254902,1610612752,56,41,2022-03-08T04:32:12Z,2820000,-20.0,16.0,1,right,T. Gibson putback Layup (2 PTS),[201959],1610612752.0,NYK,putback,,,Gibson,T. Gibson,,,,,,,,,,Made,2.0,2.52,,,,,,,,,,,,,
284,PT03M30.00S,2022-03-08T04:29:07.5Z,2,REGULAR,turnover,lost ball,[],1628978,,,1610612758,56,41,2022-03-08T04:29:14Z,2830000,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1629629]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,1.0,Reddish,1629629.0,,,
285,PT03M30.00S,2022-03-08T04:29:07.5Z,2,REGULAR,steal,,[],1629629,,,1610612752,56,41,2022-03-08T04:29:09Z,2840000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M26.00S,2022-03-08T04:29:12.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629629,93.38042049934296,58.82352941176471,1610612752,56,41,2022-03-08T04:29:19Z,2850000,44.0,10.0,1,right,MISS C. Reddish running Layup,[1629629],1610612752.0,NYK,running,,,Reddish,C. Reddish,,,,,,,,,,Missed,,4.52,,,,,,,,,,,,,
287,PT03M24.00S,2022-03-08T04:29:13.7Z,2,REGULAR,rebound,offensive,[],1629629,,,1610612752,56,41,2022-03-08T04:29:13Z,2860000,,,0,,C. Reddish REBOUND (Off:2 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,286.0,3.0,1.0,2.0,,,,,,,,,
288,PT03M23.00S,2022-03-08T04:29:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629629,93.9060446780552,54.41176470588235,1610612752,56,41,2022-03-08T04:29:23Z,2870000,22.0,5.0,1,right,MISS C. Reddish Layup,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,Missed,,2.26,,,,,,,,,,,,,
289,PT03M21.00S,2022-03-08T04:29:17.0Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,56,41,2022-03-08T04:29:23Z,2880000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,,
290,PT03M18.00S,2022-03-08T04:29:23.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,56,41,2022-03-08T04:29:23Z,2890000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M18.00S,2022-03-08T04:29:35.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,56,41,2022-03-08T04:32:15Z,2900000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M18.00S,2022-03-08T04:29:35.6Z,2,REGULAR,substitution,out,[],1629629,,,1610612758,56,41,2022-03-08T04:32:15Z,2910000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M18.00S,2022-03-08T04:29:35.6Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,56,41,2022-03-08T04:32:15Z,2920000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M18.00S,2022-03-08T04:29:35.6Z,2,REGULAR,substitution,in,[],1630193,,,1610612758,56,41,2022-03-08T04:32:15Z,2930000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M09.00S,2022-03-08T04:32:34.1Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,56,41,2022-03-08T04:32:37Z,2940000,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 1630193]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,1.0,Quickley,1630193.0,,,
296,PT03M09.00S,2022-03-08T04:32:34.1Z,2,REGULAR,steal,,[],1630193,,,1610612752,56,41,2022-03-08T04:32:35Z,2950000,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M06.00S,2022-03-08T04:32:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1629628,93.9060446780552,44.6078431372549,1610612752,56,43,2022-03-08T04:32:59Z,2960000,-27.0,5.0,1,right,R. Barrett running Layup (15 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,,,Made,15.0,2.74,,,,,,,,,,,,,
298,PT03M06.00S,2022-03-08T04:32:45.6Z,2,REGULAR,violation,defensive goaltending,[],1627734,,,1610612752,56,43,2022-03-08T04:32:59Z,2970000,,,0,,D. Sabonis defensive goaltending VIOLATION,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,1626300.0,,,,,,,,,,,,,,,,,,,,
299,PT02M54.00S,2022-03-08T04:33:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.440867279894875,50.0,1610612758,58,43,2022-03-08T04:33:17Z,2980000,0.0,17.0,1,left,H. Barnes driving Layup (13 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,,,,Made,13.0,1.74,,,,,,,,,,,,,
300,PT02M39.00S,2022-03-08T04:33:22.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,93.11760840998686,36.51960784313725,1610612752,58,43,2022-03-08T04:33:34Z,2990000,-67.0,12.0,1,right,MISS R. Barrett 6' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,,,,,,Missed,,6.85,,,,,,,,,,,,,
301,PT02M37.00S,2022-03-08T04:33:24.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,43,2022-03-08T04:33:34Z,3000000,,,0,,D. Sabonis REBOUND (Off:0 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,300.0,7.0,7.0,0.0,,,,,,,,,
302,PT02M26.00S,2022-03-08T04:33:35.4Z,2,REGULAR,2pt,Jump Shot,[],203200,21.76412614980289,61.029411764705884,1610612758,58,43,2022-03-08T04:35:15Z,3010000,-55.0,152.0,1,left,MISS J. Holiday 16' pullup Shot,[203200],1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,,,,,,Missed,,16.18,,,,,,,,,,,,,
303,PT02M23.00S,2022-03-08T04:33:38.4Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,58,43,2022-03-08T04:33:51Z,3020000,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,302.0,8.0,7.0,1.0,,,,,,,,,
304,PT02M11.00S,2022-03-08T04:33:50.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,31.35676741130092,33.82352941176471,1610612758,58,43,2022-03-08T04:33:56Z,3030000,81.0,242.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,25.54,,,,,,,,,,,,,
305,PT02M07.00S,2022-03-08T04:33:54.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,58,43,2022-03-08T04:33:56Z,3040000,,,0,,R. Barrett REBOUND (Off:0 Def:6),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,304.0,6.0,6.0,0.0,,,,,,,,,
306,PT02M00.00S,2022-03-08T04:34:00.7Z,2,REGULAR,3pt,Jump Shot,[],202692,70.12155059132719,27.205882352941174,1610612752,58,43,2022-03-08T04:34:07Z,3050000,-114.0,228.0,1,right,MISS A. Burks 25' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,,,,,,Missed,,25.53,,,,,,,,,,,,,
307,PT01M57.00S,2022-03-08T04:34:03.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,43,2022-03-08T04:34:07Z,3060000,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,306.0,9.0,8.0,1.0,,,,,,,,,
308,PT01M44.00S,2022-03-08T04:34:18.0Z,2,REGULAR,3pt,Jump Shot,[],1627734,5.601182654402102,96.07843137254902,1610612758,58,43,2022-03-08T04:34:23Z,3070000,-230.0,0.0,1,left,MISS D. Sabonis 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,Missed,,23.04,,,,,,,,,,,,,
309,PT01M40.00S,2022-03-08T04:34:22.0Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,58,43,2022-03-08T04:34:23Z,3080000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,308.0,2.0,2.0,0.0,,,,,,,,,
310,PT01M34.00S,2022-03-08T04:34:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,92.59198423127464,53.431372549019606,1610612752,58,43,2022-03-08T04:34:34Z,3090000,17.0,17.0,1,right,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,,,,,,Missed,,2.43,,,,,,,,,,,,,
311,PT01M31.00S,2022-03-08T04:34:31.3Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,43,2022-03-08T04:34:34Z,3100000,,,0,,D. Sabonis REBOUND (Off:1 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,310.0,10.0,9.0,1.0,,,,,,,,,
312,PT01M27.00S,2022-03-08T04:34:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,6.783837056504599,54.166666666666664,1610612758,60,43,2022-03-08T04:34:51Z,3110000,-21.0,11.0,1,left,D. Fox running Layup (9 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,,,,,,Made,9.0,2.37,,,,,,,,,,,,,
313,PT01M27.00S,2022-03-08T04:34:40.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203095,,,1610612758,60,43,2022-03-08T04:34:57Z,3120000,,,0,,E. Fournier shooting personal FOUL (1 PF) (Fox 1 FT),"[203095, 1628368]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,200834.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,,
315,PT01M27.00S,2022-03-08T04:34:51.1Z,2,REGULAR,substitution,out,[],1627734,,,1610612758,60,43,2022-03-08T04:35:25Z,3140000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M27.00S,2022-03-08T04:34:51.1Z,2,REGULAR,substitution,in,[],1627745,,,1610612758,60,43,2022-03-08T04:35:25Z,3150000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M27.00S,2022-03-08T04:35:01.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628368,,,1610612758,61,43,2022-03-08T04:35:01Z,3160000,,,0,,D. Fox Free Throw 1 of 1 (10 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
318,PT01M08.00S,2022-03-08T04:35:22.8Z,2,REGULAR,3pt,Jump Shot,[],202692,94.30026281208936,94.85294117647058,1610612752,61,43,2022-03-08T04:35:29Z,3170000,224.0,1.0,1,right,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Missed,,22.43,,,,,,,,,,,,,
319,PT01M05.00S,2022-03-08T04:35:25.6Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,61,43,2022-03-08T04:35:25Z,3180000,,,0,,T. Gibson REBOUND (Off:3 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,318.0,5.0,2.0,3.0,,,,,,,,,
320,PT01M03.00S,2022-03-08T04:35:27.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203095,77.87450722733246,10.784313725490197,1610612752,61,43,2022-03-08T04:35:34Z,3190000,-196.0,155.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Missed,,25.03,,,,,,,,,,,,,
321,PT01M00.00S,2022-03-08T04:35:30.7Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,61,43,2022-03-08T04:35:34Z,3200000,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,320.0,5.0,5.0,0.0,,,,,,,,,
322,PT00M54.80S,2022-03-08T04:35:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,8.229303547963205,48.03921568627451,1610612758,63,43,2022-03-08T04:35:42Z,3210000,10.0,25.0,1,left,D. Mitchell driving Layup (5 PTS) (J. Holiday 2 AST),"[1630558, 203200]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,,,,,,Made,5.0,2.68,,,,,J. Holiday,203200.0,2.0,,,,,,
324,PT00M30.00S,2022-03-08T04:36:04.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,84.70762155059133,59.55882352941176,1610612752,63,45,2022-03-08T04:36:13Z,3230000,48.0,91.0,1,right,I. Quickley 10' fadeaway Jump Shot (8 PTS),[1630193],1610612752.0,NYK,fadeaway,,,Quickley,I. Quickley,,,,,,,,,,Made,8.0,10.3,,,,,,,,,,,,,
325,PT00M09.20S,2022-03-08T04:36:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630558,19.66162943495401,7.8431372549019605,1610612758,63,45,2022-03-08T04:36:40Z,3240000,211.0,132.0,1,left,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,24.89,,,,,,,,,,,,,
326,PT00M07.10S,2022-03-08T04:36:32.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,63,45,2022-03-08T04:36:40Z,3250000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,
327,PT00M07.10S,2022-03-08T04:36:38.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,63,45,2022-03-08T04:36:38Z,3260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M07.10S,2022-03-08T04:36:39.8Z,2,REGULAR,substitution,out,[],1628368,,,1610612752,63,45,2022-03-08T04:36:45Z,3270000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M07.10S,2022-03-08T04:36:39.8Z,2,REGULAR,substitution,in,[],1628978,,,1610612752,63,45,2022-03-08T04:36:45Z,3280000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M02.30S,2022-03-08T04:37:02.1Z,2,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612752,63,45,2022-03-08T04:37:23Z,3290000,,,0,,D. Jones shooting personal FOUL (1 PF) (Quickley 2 FT),"[1627745, 1630193]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,200834.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,,
332,PT00M02.30S,2022-03-08T04:37:26.0Z,2,REGULAR,foul,technical,['1freethrow'],1243,,,1610612752,63,45,2022-03-08T04:37:54Z,3310000,,,0,,TEAM foul technical,[1243],1610612758.0,SAC,,,,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,,
333,PT00M02.30S,2022-03-08T04:37:38.4Z,2,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,63,46,2022-03-08T04:37:38Z,3320000,,,0,,I. Quickley technical Free Throw 1 of 1 (9 PTS),[1630193],1610612752.0,NYK,technical,,,Quickley,I. Quickley,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
334,PT00M02.30S,2022-03-08T04:38:00.2Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,63,47,2022-03-08T04:38:00Z,3330000,,,0,,I. Quickley Free Throw 1 of 2 (10 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
335,PT00M02.30S,2022-03-08T04:38:04.1Z,2,REGULAR,substitution,out,[],1627745,,,1610612752,63,47,2022-03-08T04:38:07Z,3340000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M02.30S,2022-03-08T04:38:04.1Z,2,REGULAR,substitution,in,[],1628368,,,1610612752,63,47,2022-03-08T04:38:07Z,3350000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M02.30S,2022-03-08T04:38:28.5Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,63,48,2022-03-08T04:38:28Z,3360000,,,0,,I. Quickley Free Throw 2 of 2 (11 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
338,PT00M00.00S,2022-03-08T04:38:40.2Z,2,REGULAR,period,end,[],0,,,1610612758,63,48,2022-03-08T04:38:40Z,3370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-03-08T04:53:01.7Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612758,63,48,2022-03-08T04:54:06Z,3380000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-03-08T04:53:01.7Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,63,48,2022-03-08T04:54:06Z,3390000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-03-08T04:53:01.7Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612758,63,48,2022-03-08T04:54:06Z,3400000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-03-08T04:53:01.7Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,63,48,2022-03-08T04:54:06Z,3410000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-03-08T04:53:01.7Z,3,REGULAR,substitution,in,['startperiod'],1626168,,,1610612758,63,48,2022-03-08T04:54:06Z,3420000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-03-08T04:53:01.7Z,3,REGULAR,substitution,in,['startperiod'],203944,,,1610612758,63,48,2022-03-08T04:54:06Z,3430000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-03-08T04:54:12.9Z,3,REGULAR,period,start,[],0,,,1610612752,63,48,2022-03-08T04:54:12Z,3440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M49.00S,2022-03-08T04:54:23.8Z,3,REGULAR,3pt,Jump Shot,[],203944,31.61957950065703,57.84313725490197,1610612752,63,51,2022-03-08T04:54:38Z,3450000,-39.0,245.0,1,left,J. Randle 24' 3PT  (16 PTS) (A. Burks 1 AST),"[203944, 202692]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Made,16.0,24.78,,,,,A. Burks,202692.0,1.0,,,,,,
348,PT11M31.00S,2022-03-08T04:54:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.59198423127464,53.431372549019606,1610612758,63,51,2022-03-08T04:54:54Z,3470000,17.0,17.0,1,right,MISS H. Barnes reverse Layup - blocked,"[203084, 201959]",1610612758.0,SAC,reverse,,,Barnes,H. Barnes,,,,,,,,,,Missed,,2.43,,,,,,,,,,,Gibson,201959.0,
373,PT11M31.00S,2022-03-08T04:54:40.3Z,3,REGULAR,block,,[],201959,,,1610612758,63,51,2022-03-08T05:01:11Z,3475000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M31.00S,2022-03-08T04:54:40.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,63,51,2022-03-08T04:54:54Z,3480000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,348.0,,,,,,,,,,,,
350,PT11M31.00S,2022-03-08T04:54:49.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,63,51,2022-03-08T04:54:49Z,3490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M08.00S,2022-03-08T04:55:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,5.995400788436268,45.09803921568628,1610612752,63,53,2022-03-08T04:55:18Z,3500000,25.0,4.0,1,left,E. Fournier Layup (7 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Made,7.0,2.48,,,,,,,,,,,,,
352,PT11M07.00S,2022-03-08T04:55:21.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,63,53,2022-03-08T04:55:21Z,3510000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
