actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
277,PT01M37.00S,2022-03-10T03:59:03.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627745,5.863994743758213,46.568627450980394,1610612758,43,59,2022-03-10T04:00:31Z,2740000,17.0,3.0,1,left,D. Jones putback Layup (5 PTS),[1627745],1610612758.0,SAC,putback,,,Jones,D. Jones,,,,,1.74,Made,5.0,,,,,,,,,,,,,,,,,,
278,PT01M37.00S,2022-03-10T03:59:08.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203085,,,1610612758,43,59,2022-03-10T03:59:17Z,2750000,,,0,,A. Rivers shooting personal FOUL (1 PF) (Jones 1 FT),"[203085, 1627745]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,,,,,,,,201638.0,,,,,1.0,0.0,Jones,1627745.0,,,,,
280,PT01M37.00S,2022-03-10T03:59:18.8Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,43,59,2022-03-10T03:59:35Z,2770000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M37.00S,2022-03-10T03:59:18.8Z,2,REGULAR,substitution,in,[],1629002,,,1610612758,43,59,2022-03-10T03:59:35Z,2780000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M37.00S,2022-03-10T03:59:34.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627745,,,1610612758,43,59,2022-03-10T03:59:37Z,2790000,,,0,,MISS D. Jones Free Throw 1 of 1,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,,
283,PT01M35.00S,2022-03-10T03:59:36.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,43,59,2022-03-10T03:59:37Z,2800000,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,282.0,9.0,9.0,0.0,,,,,,,,,,,,,,
284,PT01M18.00S,2022-03-10T03:59:52.0Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,43,59,2022-03-10T03:59:57Z,2810000,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 1627745]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,1.0,,,,,,,,,,Jones,1627745.0,
285,PT01M18.00S,2022-03-10T03:59:52.0Z,2,REGULAR,steal,,[],1627745,,,1610612758,43,59,2022-03-10T03:59:54Z,2820000,,,0,,D. Jones STEAL (2 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M04.00S,2022-03-10T04:00:07.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612758,43,59,2022-03-10T04:00:25Z,2830000,,,0,,A. Rivers personal FOUL (2 PF) (Barnes 2 FT),"[203085, 203084]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,1628172.0,,,,,2.0,0.0,Barnes,203084.0,,,,,
288,PT01M04.00S,2022-03-10T04:00:32.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,44,59,2022-03-10T04:00:32Z,2850000,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
289,PT01M04.00S,2022-03-10T04:00:48.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,45,59,2022-03-10T04:00:48Z,2860000,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
290,PT00M46.30S,2022-03-10T04:01:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.9862023653088,45.83333333333333,1610612743,45,61,2022-03-10T04:01:17Z,2870000,-21.0,13.0,1,right,N. Jokic driving Layup (22 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,2.47,Made,22.0,,,,,,,,,,,,,,,,,,
291,PT00M27.80S,2022-03-10T04:01:32.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,5.075558475689881,96.07843137254902,1610612758,48,61,2022-03-10T04:01:40Z,2880000,-230.0,-5.0,1,left,D. Fox 3PT  (10 PTS) (D. Mitchell 2 AST),"[1628368, 1630558]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,23.04,Made,10.0,,,,,,,D. Mitchell,1630558.0,2.0,,,,,,,,,
293,PT00M03.20S,2022-03-10T04:02:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.72339027595268,55.14705882352941,1610612743,48,61,2022-03-10T04:02:36Z,2900000,26.0,16.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.02,Missed,,,,,,,,,,,,,,,,,,,
294,PT00M03.20S,2022-03-10T04:02:01.9Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,48,61,2022-03-10T04:02:51Z,2910000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,293.0,10.0,9.0,1.0,,,,,,,,,,,,,,
296,PT00M03.20S,2022-03-10T04:02:31.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,92.46057818659659,55.14705882352941,1610612743,48,63,2022-03-10T04:02:58Z,2930000,26.0,18.0,1,right,N. Jokic tip Layup (24 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,3.16,Made,24.0,,,,,,,,,,,,,,,,,,
297,PT00M00.80S,2022-03-10T04:04:56.0Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203085,,,1610612758,48,63,2022-03-10T04:09:02Z,2965000,,,0,,A. Rivers shooting personal FOUL (3 PF) (Fox 3 FT),"[203085, 1628368]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,,,,,,,,201638.0,,,,,3.0,0.0,Fox,1628368.0,,,,,
299,PT00M00.80S,2022-03-10T04:04:16.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612758,48,63,2022-03-10T04:13:19Z,2970625,,,0,,,[],,,support,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,Support 3 FTs
300,PT00M00.80S,2022-03-10T04:05:39.5Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203085,,,1610612758,48,63,2022-03-10T04:12:48Z,2973750,,,0,,A. Rivers technical FOUL (1 Tech),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,202058.0,,,,,3.0,1.0,,,,,,,
301,PT00M00.80S,2022-03-10T04:05:55.5Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,48,63,2022-03-10T04:05:55Z,2980000,,,0,,MISS H. Barnes technical Free Throw 1 of 1,[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
302,PT00M00.80S,2022-03-10T04:05:55.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,48,63,2022-03-10T04:05:55Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,
303,PT00M00.80S,2022-03-10T04:06:15.7Z,2,REGULAR,freethrow,1 of 3,[],1628368,,,1610612758,49,63,2022-03-10T04:07:21Z,3000000,,,0,,D. Fox Free Throw 1 of 3 (11 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
304,PT00M00.80S,2022-03-10T04:06:15.7Z,2,REGULAR,freethrow,2 of 3,[],1628368,,,1610612758,50,63,2022-03-10T04:07:21Z,3010000,,,0,,D. Fox Free Throw 2 of 3 (12 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
305,PT00M00.80S,2022-03-10T04:06:34.0Z,2,REGULAR,substitution,out,[],203085,,,1610612758,50,63,2022-03-10T04:06:48Z,3020000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M00.80S,2022-03-10T04:06:34.0Z,2,REGULAR,substitution,in,[],203210,,,1610612758,50,63,2022-03-10T04:06:48Z,3030000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M00.80S,2022-03-10T04:06:15.7Z,2,REGULAR,freethrow,3 of 3,[],1628368,,,1610612758,51,63,2022-03-10T04:07:21Z,3040000,,,0,,D. Fox Free Throw 3 of 3 (13 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
308,PT00M00.00S,2022-03-10T04:06:57.0Z,2,REGULAR,3pt,Jump Shot,[],203932,36.74441524310118,18.137254901960784,1610612743,51,63,2022-03-10T04:08:06Z,3050000,-159.0,542.0,1,right,MISS A. Gordon 56' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,56.5,Missed,,,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2022-03-10T04:06:57.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,51,63,2022-03-10T04:08:06Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,308.0,,,,,,,,,,,,,,,,,
310,PT00M00.00S,2022-03-10T04:07:01.9Z,2,REGULAR,period,end,[],0,,,1610612743,51,63,2022-03-10T04:07:01Z,3070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-03-10T04:21:48.7Z,3,REGULAR,substitution,out,['startperiod'],1629002,,,1610612743,51,63,2022-03-10T04:22:36Z,3080000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-03-10T04:21:48.7Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612743,51,63,2022-03-10T04:22:36Z,3090000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-03-10T04:21:48.7Z,3,REGULAR,substitution,out,['startperiod'],1627745,,,1610612743,51,63,2022-03-10T04:22:36Z,3100000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-03-10T04:21:48.7Z,3,REGULAR,substitution,out,['startperiod'],203210,,,1610612743,51,63,2022-03-10T04:22:36Z,3110000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-03-10T04:21:48.7Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612743,51,63,2022-03-10T04:22:36Z,3120000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-03-10T04:21:48.7Z,3,REGULAR,substitution,in,['startperiod'],203458,,,1610612743,51,63,2022-03-10T04:22:36Z,3130000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-03-10T04:21:48.7Z,3,REGULAR,substitution,in,['startperiod'],1626168,,,1610612743,51,63,2022-03-10T04:22:36Z,3140000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-03-10T04:21:48.7Z,3,REGULAR,substitution,in,['startperiod'],203085,,,1610612743,51,63,2022-03-10T04:22:36Z,3150000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-03-10T04:23:01.2Z,3,REGULAR,period,start,[],0,,,1610612758,51,63,2022-03-10T04:23:15Z,3190000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2022-03-10T04:23:01.7Z,3,REGULAR,foul,technical,['1freethrow'],2610,,,1610612758,51,63,2022-03-10T05:34:13Z,3192500,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,,,,
320,PT12M00.00S,2022-03-10T04:23:01.7Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,51,63,2022-03-10T05:34:27Z,3195000,,,0,,MISS H. Barnes technical Free Throw 1 of 1,[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-03-10T04:23:01.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,51,63,2022-03-10T05:34:27Z,3197500,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,
323,PT11M49.00S,2022-03-10T04:23:24.4Z,3,REGULAR,3pt,Jump Shot,[],1628368,71.56701708278581,22.30392156862745,1610612758,54,63,2022-03-10T04:25:38Z,3200000,-138.0,215.0,1,right,D. Fox 25' 3PT step back (16 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,25.56,Made,16.0,,,,,,,,,,,,,,,,,,
324,PT11M28.00S,2022-03-10T04:23:46.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628432,15.982260183968464,40.68627450980392,1610612743,54,63,2022-03-10T04:23:55Z,3210000,47.0,98.0,1,left,MISS D. Reed 10' Jump Shot,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,10.82,Missed,,,,,,,,,,,,,,,,,,,
325,PT11M25.00S,2022-03-10T04:23:49.5Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,54,63,2022-03-10T04:23:55Z,3220000,,,0,,A. Len REBOUND (Off:1 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,324.0,2.0,1.0,1.0,,,,,,,,,,,,,,
326,PT11M18.00S,2022-03-10T04:23:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203458,81.68528252299606,43.38235294117647,1610612758,56,63,2022-03-10T04:24:01Z,3230000,-33.0,120.0,1,right,A. Len 12' floating Jump Shot (4 PTS) (D. Fox 3 AST),"[203458, 1628368]",1610612758.0,SAC,floating,,,Len,A. Len,,,,,12.42,Made,4.0,,,,,,,D. Fox,1628368.0,3.0,,,,,,,,,
328,PT11M08.00S,2022-03-10T04:24:09.2Z,3,REGULAR,foul,personal,[],1628368,,,1610612743,56,63,2022-03-10T04:24:15Z,3250000,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 1628420]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,1628172.0,,,,,2.0,0.0,Morris,1628420.0,,,,,
330,PT10M59.00S,2022-03-10T04:24:39.1Z,3,REGULAR,3pt,Jump Shot,[],203085,25.443495400788436,83.08823529411765,1610612743,56,66,2022-03-10T04:24:45Z,3270000,-165.0,187.0,1,left,A. Rivers 24' 3PT  (3 PTS) (A. Gordon 3 AST),"[203085, 203932]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,24.94,Made,3.0,,,,,,,A. Gordon,203932.0,3.0,,,,,,,,,
332,PT10M48.00S,2022-03-10T04:24:52.7Z,3,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,56,66,2022-03-10T04:25:03Z,3290000,,,0,,T. Lyles lost ball out-of-bounds TURNOVER (3 TO),[1626168],1610612758.0,SAC,lost ball,,,Lyles,T. Lyles,,,,,,,,,,,,1628172.0,3.0,,,,,,,,,,,,
333,PT10M35.00S,2022-03-10T04:25:12.2Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,56,66,2022-03-10T04:25:17Z,3300000,,,0,,N. Jokic lost ball TURNOVER (2 TO),"[203999, 1626168]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,2.0,,,,,,,,,,Lyles,1626168.0,
334,PT10M35.00S,2022-03-10T04:25:12.2Z,3,REGULAR,steal,,[],1626168,,,1610612758,56,66,2022-03-10T04:25:14Z,3310000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT10M26.00S,2022-03-10T04:25:20.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203200,76.2976346911958,86.76470588235294,1610612758,56,66,2022-03-10T04:25:35Z,3320000,184.0,170.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
336,PT10M22.00S,2022-03-10T04:25:25.3Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,56,66,2022-03-10T04:25:25Z,3330000,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,335.0,4.0,3.0,1.0,,,,,,,,,,,,,,
337,PT10M17.00S,2022-03-10T04:25:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628368,93.38042049934296,46.07843137254902,1610612758,58,66,2022-03-10T04:25:39Z,3340000,-20.0,10.0,1,right,D. Fox driving Layup (18 PTS) (H. Barnes 4 AST),"[1628368, 203084]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.19,Made,18.0,,,,,,,H. Barnes,203084.0,4.0,,,,,,,,,
338,PT09M58.00S,2022-03-10T04:25:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,5.469776609724048,41.66666666666667,1610612743,58,68,2022-03-10T04:25:54Z,3350000,42.0,-1.0,1,left,M. Morris driving Layup (13 PTS),[1628420],1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,4.17,Made,13.0,,,,,,,,,,,,,,,,,,
339,PT09M49.00S,2022-03-10T04:25:57.1Z,3,REGULAR,2pt,Jump Shot,[],1628368,74.98357424441524,57.84313725490197,1610612758,58,68,2022-03-10T04:29:17Z,3360000,39.0,183.0,1,right,MISS D. Fox 18' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,18.69,Missed,,,,,,,,,,,,,,,,,,,
340,PT09M45.00S,2022-03-10T04:26:01.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,58,68,2022-03-10T04:26:22Z,3370000,,,0,,N. Jokic REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,339.0,11.0,10.0,1.0,,,,,,,,,,,,,,
341,PT09M33.00S,2022-03-10T04:26:18.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,58,68,2022-03-10T04:26:18Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT09M26.00S,2022-03-10T04:26:46.4Z,3,REGULAR,foul,personal,[],203458,,,1610612743,58,68,2022-03-10T04:27:05Z,3390000,,,0,,A. Len personal FOUL (4 PF),"[203458, 203999]",1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,1628172.0,,,,,4.0,0.0,Jokic,203999.0,,,,,
344,PT09M15.00S,2022-03-10T04:27:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,9.149145860709593,49.26470588235294,1610612743,58,68,2022-03-10T04:27:24Z,3410000,4.0,34.0,1,left,MISS A. Gordon Layup - blocked,"[203932, 1626168]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,3.37,Missed,,,,,,,,,,,,,,,Lyles,1626168.0,,,
345,PT09M15.00S,2022-03-10T04:27:12.8Z,3,REGULAR,block,,[],1626168,,,1610612743,58,68,2022-03-10T04:27:35Z,3420000,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M15.00S,2022-03-10T04:27:12.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,58,68,2022-03-10T04:27:24Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,,,
347,PT09M15.00S,2022-03-10T04:27:18.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,58,68,2022-03-10T04:27:18Z,3440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT09M15.00S,2022-03-10T04:27:19.6Z,3,REGULAR,substitution,out,[],203458,,,1610612743,58,68,2022-03-10T04:27:23Z,3450000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M15.00S,2022-03-10T04:27:19.6Z,3,REGULAR,substitution,in,[],1627745,,,1610612743,58,68,2022-03-10T04:27:23Z,3460000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT09M13.00S,2022-03-10T04:27:33.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203999,9.411957950065702,19.362745098039216,1610612743,58,68,2022-03-10T04:27:42Z,3470000,153.0,36.0,1,left,MISS N. Jokic 15' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,15.74,Missed,,,,,,,,,,,,,,,,,,,
351,PT09M08.00S,2022-03-10T04:27:38.6Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,58,68,2022-03-10T04:27:42Z,3480000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,350.0,2.0,2.0,0.0,,,,,,,,,,,,,,
352,PT08M53.00S,2022-03-10T04:27:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.11760840998686,44.6078431372549,1610612758,58,68,2022-03-10T04:28:11Z,3490000,-27.0,12.0,1,right,MISS D. Fox Layup,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
353,PT08M51.00S,2022-03-10T04:27:55.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,58,68,2022-03-10T04:28:11Z,3500000,,,0,,N. Jokic REBOUND (Off:1 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,352.0,12.0,11.0,1.0,,,,,,,,,,,,,,
354,PT08M46.00S,2022-03-10T04:27:59.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203085,5.469776609724048,95.58823529411765,1610612743,58,68,2022-03-10T04:28:16Z,3510000,-228.0,-1.0,1,left,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
355,PT08M43.00S,2022-03-10T04:28:03.2Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,58,68,2022-03-10T04:28:03Z,3520000,,,0,,N. Jokic REBOUND (Off:2 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,354.0,13.0,11.0,2.0,,,,,,,,,,,,,,
356,PT08M39.00S,2022-03-10T04:28:06.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628432,8.492115637319317,53.431372549019606,1610612743,58,70,2022-03-10T04:28:18Z,3530000,-17.0,27.0,1,left,D. Reed Hook (7 PTS) (N. Jokic 6 AST),"[1628432, 203999]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,3.23,Made,7.0,,,,,,,N. Jokic,203999.0,6.0,,,,,,,,,
358,PT08M24.00S,2022-03-10T04:28:21.7Z,3,REGULAR,3pt,Jump Shot,[],203084,81.68528252299606,3.6764705882352944,1610612758,58,70,2022-03-10T04:28:54Z,3550000,-232.0,120.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
359,PT08M21.00S,2022-03-10T04:28:24.7Z,3,REGULAR,rebound,defensive,[],203085,,,1610612743,58,70,2022-03-10T04:28:54Z,3560000,,,0,,A. Rivers REBOUND (Off:0 Def:3),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,358.0,3.0,3.0,0.0,,,,,,,,,,,,,,
360,PT08M07.00S,2022-03-10T04:28:38.9Z,3,REGULAR,3pt,Jump Shot,[],1628432,20.844283837056505,5.88235294117647,1610612743,58,70,2022-03-10T04:28:56Z,3570000,221.0,143.0,1,left,MISS D. Reed 26' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
361,PT08M05.00S,2022-03-10T04:28:40.9Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,58,70,2022-03-10T04:28:56Z,3580000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,360.0,3.0,2.0,1.0,,,,,,,,,,,,,,
362,PT08M00.00S,2022-03-10T04:28:48.7Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,58,70,2022-03-10T04:29:07Z,3590000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (3 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,,201638.0,3.0,,,,,,,,,,,,
363,PT07M50.00S,2022-03-10T04:29:04.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203200,66.70499342969777,54.65686274509803,1610612758,61,70,2022-03-10T04:29:09Z,3600000,23.0,260.0,1,right,J. Holiday 26' 3PT  (8 PTS) (D. Fox 4 AST),"[203200, 1628368]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.15,Made,8.0,,,,,,,D. Fox,1628368.0,4.0,,,,,,,,,
