actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
186,PT12M00.00S,2022-02-10T03:41:37.0Z,2,REGULAR,substitution,out,['startperiod'],1629002,,,1610612758,29,37,2022-02-10T03:42:20Z,1850000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2022-02-10T03:41:37.0Z,2,REGULAR,substitution,out,['startperiod'],203200,,,1610612758,29,37,2022-02-10T03:42:20Z,1860000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2022-02-10T03:41:37.0Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612758,29,37,2022-02-10T03:42:20Z,1870000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2022-02-10T03:41:37.0Z,2,REGULAR,substitution,in,['startperiod'],1628368,,,1610612758,29,37,2022-02-10T03:42:20Z,1880000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2022-02-10T03:41:37.0Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612758,29,37,2022-02-10T03:42:20Z,1890000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2022-02-10T03:41:37.0Z,2,REGULAR,substitution,in,['startperiod'],1629669,,,1610612758,29,37,2022-02-10T03:42:20Z,1900000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2022-02-10T03:42:34.1Z,2,REGULAR,period,start,[],0,,,1610612758,29,37,2022-02-10T03:42:34Z,1910000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M49.00S,2022-02-10T03:42:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.178055190538765,50.98039215686274,1610612758,31,37,2022-02-10T03:42:55Z,1930000,-5.0,15.0,1,left,D. Fox Layup (2 PTS) (H. Barnes 2 AST),"[1628368, 203084]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,1.58,Made,2.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,,,
196,PT11M49.00S,2022-02-10T03:42:55.4Z,2,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612758,31,37,2022-02-10T03:43:02Z,1950000,,,0,,T. Prince shooting personal FOUL (2 PF) (Fox 1 FT),"[1627752, 1628368]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,204059.0,2.0,0.0,Fox,1628368.0,,,,,,,
198,PT11M49.00S,2022-02-10T03:43:19.6Z,2,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,32,37,2022-02-10T03:43:19Z,1970000,,,0,,D. Fox Free Throw 1 of 1 (3 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
199,PT11M35.00S,2022-02-10T03:43:36.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,83.78777923784494,5.147058823529411,1610612750,32,40,2022-02-10T03:43:40Z,1980000,-224.0,100.0,1,right,M. Beasley 24' 3PT  (3 PTS) (J. McLaughlin 1 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.55,Made,3.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,,,,,
201,PT11M18.00S,2022-02-10T03:43:53.6Z,2,REGULAR,3pt,Jump Shot,[],203087,14.14257555847569,3.9215686274509802,1610612758,35,40,2022-02-10T03:43:57Z,2000000,230.0,80.0,1,left,J. Lamb 24' 3PT  (7 PTS) (H. Barnes 3 AST),"[203087, 203084]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,24.4,Made,7.0,H. Barnes,203084.0,3.0,,,,,,,,,,,,,,,
203,PT11M03.00S,2022-02-10T03:44:08.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,89.96386333771353,47.05882352941176,1610612750,35,42,2022-02-10T03:44:13Z,2020000,-15.0,42.0,1,right,T. Prince floating Jump Shot (2 PTS) (N. Reid 1 AST),"[1627752, 1629675]",1610612750.0,MIN,floating,,,Prince,T. Prince,,,,,4.43,Made,2.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,,
205,PT10M45.00S,2022-02-10T03:44:25.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,11.251642575558476,37.745098039215684,1610612758,35,42,2022-02-10T03:44:29Z,2040000,61.0,53.0,1,left,MISS J. Lamb 8' floating Shot,[203087],1610612758.0,SAC,floating,,,Lamb,J. Lamb,,,,,8.12,Missed,,,,,,,,,,,,,,,,,,,
206,PT10M43.00S,2022-02-10T03:44:27.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,35,42,2022-02-10T03:44:29Z,2050000,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,205.0,2.0,1.0,1.0,,,
207,PT10M36.00S,2022-02-10T03:44:34.4Z,2,REGULAR,2pt,Jump Shot,[],1627736,84.70762155059133,26.96078431372549,1610612750,35,42,2022-02-10T03:44:38Z,2060000,-115.0,91.0,1,right,MISS M. Beasley 14' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,14.69,Missed,,,,,,,,,,,,,,,,,,,
208,PT10M33.00S,2022-02-10T03:44:37.4Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,35,42,2022-02-10T03:44:38Z,2070000,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,207.0,1.0,1.0,0.0,,,
209,PT10M29.00S,2022-02-10T03:44:43.4Z,2,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612758,35,42,2022-02-10T03:44:55Z,2080000,,,0,,J. Nowell shooting personal FOUL (1 PF) (Fox 2 FT),"[1629669, 1628368]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,,,,,,,,,,202037.0,1.0,0.0,Fox,1628368.0,,,,,,,
211,PT10M29.00S,2022-02-10T03:45:08.5Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,36,42,2022-02-10T03:45:08Z,2100000,,,0,,D. Fox Free Throw 1 of 2 (4 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
212,PT10M29.00S,2022-02-10T03:45:25.0Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,37,42,2022-02-10T03:45:25Z,2110000,,,0,,D. Fox Free Throw 2 of 2 (5 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
213,PT10M19.00S,2022-02-10T03:45:34.9Z,2,REGULAR,3pt,Jump Shot,[],1629669,66.70499342969777,49.754901960784316,1610612750,37,45,2022-02-10T03:45:39Z,2120000,-1.0,260.0,1,right,J. Nowell 26' 3PT pullup (3 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,26.05,Made,3.0,,,,,,,,,,,,,,,,,,
214,PT10M06.00S,2022-02-10T03:45:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,14.4053876478318,48.529411764705884,1610612758,37,45,2022-02-10T03:45:52Z,2130000,7.0,83.0,1,left,MISS D. Fox 8' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,8.32,Missed,,,,,,,,,,,,,,,,,,,
215,PT10M02.00S,2022-02-10T03:45:51.7Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,37,45,2022-02-10T03:45:52Z,2140000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,214.0,1.0,1.0,0.0,,,
216,PT09M58.00S,2022-02-10T03:45:59.8Z,2,REGULAR,foul,personal,[],203087,,,1610612750,37,45,2022-02-10T03:46:11Z,2150000,,,0,,J. Lamb personal FOUL (1 PF),"[203087, 1627736]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,202037.0,1.0,0.0,Beasley,1627736.0,,,,,,,
218,PT09M53.00S,2022-02-10T03:46:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,92.06636005256242,43.38235294117647,1610612750,37,45,2022-02-10T03:46:25Z,2170000,-33.0,22.0,1,right,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,3.98,Missed,,,,,,,,,,,,,,,,,,,
219,PT09M50.00S,2022-02-10T03:46:24.2Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,37,45,2022-02-10T03:46:25Z,2180000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,218.0,1.0,1.0,0.0,,,
220,PT09M47.00S,2022-02-10T03:46:26.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203084,8.09789750328515,3.431372549019608,1610612758,40,45,2022-02-10T03:46:34Z,2190000,233.0,24.0,1,left,H. Barnes 3PT running (8 PTS) (D. Mitchell 2 AST),"[203084, 1630558]",1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,23.4,Made,8.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,,
222,PT09M19.00S,2022-02-10T03:46:53.9Z,2,REGULAR,3pt,Jump Shot,[],1629162,79.31997371879106,91.66666666666666,1610612750,40,45,2022-02-10T03:46:58Z,2210000,208.0,142.0,1,right,MISS J. McLaughlin 25' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
223,PT09M16.00S,2022-02-10T03:46:57.4Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,40,45,2022-02-10T03:46:57Z,2220000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,222.0,4.0,4.0,0.0,,,
224,PT09M07.00S,2022-02-10T03:47:10.3Z,2,REGULAR,foul,personal,[],1629162,,,1610612758,40,45,2022-02-10T03:47:24Z,2230000,,,0,,J. McLaughlin personal FOUL (1 PF),"[1629162, 1627745]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,202037.0,1.0,0.0,Jones,1627745.0,,,,,,,
226,PT09M07.00S,2022-02-10T03:47:22.7Z,2,REGULAR,substitution,out,[],1627745,,,1610612758,40,45,2022-02-10T03:47:30Z,2250000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M07.00S,2022-02-10T03:47:22.7Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,40,45,2022-02-10T03:47:30Z,2260000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M58.00S,2022-02-10T03:47:41.4Z,2,REGULAR,3pt,Jump Shot,[],203084,27.414586070959263,19.607843137254903,1610612758,43,45,2022-02-10T03:47:45Z,2270000,152.0,205.0,1,left,H. Barnes 25' 3PT  (11 PTS) (D. Sabonis 4 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.54,Made,11.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,,
230,PT08M40.00S,2022-02-10T03:48:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,85.75886990801577,47.549019607843135,1610612750,43,45,2022-02-10T03:48:09Z,2290000,-12.0,81.0,1,right,MISS N. Reid 8' turnaround Shot,[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,8.23,Missed,,,,,,,,,,,,,,,,,,,
231,PT08M35.00S,2022-02-10T03:48:05.5Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,43,45,2022-02-10T03:48:09Z,2300000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,230.0,2.0,2.0,0.0,,,
232,PT08M33.00S,2022-02-10T03:48:07.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,6.1268068331143235,52.94117647058824,1610612758,43,45,2022-02-10T03:48:22Z,2310000,-15.0,5.0,1,left,MISS D. Fox running Layup - blocked,"[1628368, 1629675]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,1.56,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0,
233,PT08M33.00S,2022-02-10T03:48:07.1Z,2,REGULAR,block,,[],1629675,,,1610612758,43,45,2022-02-10T03:48:17Z,2320000,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M33.00S,2022-02-10T03:48:07.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,43,45,2022-02-10T03:48:22Z,2330000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,232.0,,,,,,
235,PT08M33.00S,2022-02-10T03:48:19.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,43,45,2022-02-10T03:48:19Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M33.00S,2022-02-10T03:48:20.4Z,2,REGULAR,substitution,out,[],1627752,,,1610612758,43,45,2022-02-10T03:48:23Z,2350000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M33.00S,2022-02-10T03:48:20.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612758,43,45,2022-02-10T03:48:23Z,2360000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M25.00S,2022-02-10T03:48:35.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203084,11.514454664914586,2.941176470588235,1610612758,46,45,2022-02-10T03:48:39Z,2370000,235.0,56.0,1,left,H. Barnes 24' 3PT  (14 PTS) (J. Lamb 1 AST),"[203084, 203087]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,24.18,Made,14.0,J. Lamb,203087.0,1.0,,,,,,,,,,,,,,,
240,PT08M13.00S,2022-02-10T03:48:47.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,69.46452036793693,30.392156862745097,1610612750,46,45,2022-02-10T03:48:51Z,2390000,-98.0,235.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
241,PT08M10.00S,2022-02-10T03:48:50.5Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,46,45,2022-02-10T03:48:51Z,2400000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,240.0,3.0,3.0,0.0,,,
242,PT07M53.00S,2022-02-10T03:49:07.0Z,2,REGULAR,3pt,Jump Shot,[],1627734,31.750985545335087,44.85294117647059,1610612758,46,45,2022-02-10T03:49:14Z,2410000,26.0,246.0,1,left,MISS D. Sabonis 24' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
243,PT07M49.00S,2022-02-10T03:49:11.0Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,46,45,2022-02-10T03:49:14Z,2420000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,242.0,3.0,3.0,0.0,,,
244,PT07M37.00S,2022-02-10T03:49:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,93.11760840998686,44.11764705882353,1610612750,46,45,2022-02-10T03:49:26Z,2430000,-29.0,12.0,1,right,MISS J. McLaughlin driving Layup,[1629162],1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
245,PT07M34.00S,2022-02-10T03:49:26.4Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,46,45,2022-02-10T03:49:26Z,2440000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,244.0,4.0,4.0,0.0,,,
246,PT07M29.00S,2022-02-10T03:49:30.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203087,25.706307490144546,82.1078431372549,1610612758,46,45,2022-02-10T03:49:40Z,2450000,-161.0,189.0,1,left,MISS J. Lamb 24' pullup 3PT,[203087],1610612758.0,SAC,pullup,,,Lamb,J. Lamb,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
247,PT07M27.00S,2022-02-10T03:49:32.7Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,46,45,2022-02-10T03:49:40Z,2460000,,,0,,N. Reid REBOUND (Off:1 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,246.0,3.0,2.0,1.0,,,
248,PT07M27.00S,2022-02-10T03:49:46.3Z,2,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,46,45,2022-02-10T03:50:13Z,2470000,,,0,,N. Reid lost ball out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,lost ball,,,Reid,N. Reid,,,,,,,,,,,1.0,,,1628487.0,,,,,,,,,,,
249,PT07M27.00S,2022-02-10T03:49:50.1Z,2,REGULAR,substitution,out,[],203087,,,1610612758,46,45,2022-02-10T03:50:11Z,2480000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M27.00S,2022-02-10T03:49:50.1Z,2,REGULAR,substitution,out,[],1627736,,,1610612758,46,45,2022-02-10T03:50:11Z,2490000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M27.00S,2022-02-10T03:49:50.1Z,2,REGULAR,substitution,out,[],1629162,,,1610612758,46,45,2022-02-10T03:50:11Z,2500000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M27.00S,2022-02-10T03:49:50.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612758,46,45,2022-02-10T03:50:11Z,2510000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M27.00S,2022-02-10T03:49:50.1Z,2,REGULAR,substitution,in,[],203200,,,1610612758,46,45,2022-02-10T03:50:11Z,2520000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M27.00S,2022-02-10T03:49:50.1Z,2,REGULAR,substitution,in,[],1626156,,,1610612758,46,45,2022-02-10T03:50:11Z,2530000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M27.00S,2022-02-10T03:49:50.1Z,2,REGULAR,substitution,in,[],1630183,,,1610612758,46,45,2022-02-10T03:50:11Z,2540000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M27.00S,2022-02-10T03:49:50.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612758,46,45,2022-02-10T03:50:11Z,2550000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M22.00S,2022-02-10T03:50:14.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,12.302890932982917,1.9607843137254901,1610612758,49,45,2022-02-10T03:50:24Z,2560000,240.0,63.0,1,left,D. Mitchell 24' 3PT  (7 PTS) (J. Holiday 2 AST),"[1630558, 203200]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,24.83,Made,7.0,J. Holiday,203200.0,2.0,,,,,,,,,,,,,,,
259,PT06M59.00S,2022-02-10T03:50:36.5Z,2,REGULAR,3pt,Jump Shot,[],1630183,77.34888304862024,10.53921568627451,1610612750,49,48,2022-02-10T03:50:41Z,2580000,-197.0,160.0,1,right,J. McDaniels 25' 3PT  (5 PTS) (K. Towns 3 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.43,Made,5.0,K. Towns,1626157.0,3.0,,,,,,,,,,,,,,,
261,PT06M46.00S,2022-02-10T03:50:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.09789750328515,47.794117647058826,1610612758,49,48,2022-02-10T03:50:54Z,2600000,11.0,24.0,1,left,MISS D. Sabonis cutting Layup,[1627734],1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
262,PT06M42.00S,2022-02-10T03:50:52.9Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,49,48,2022-02-10T03:50:52Z,2610000,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,261.0,3.0,1.0,2.0,,,
263,PT06M42.00S,2022-02-10T03:50:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612758,51,48,2022-02-10T03:50:52Z,2620000,0.0,0.0,1,left,D. Sabonis tip Layup (6 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
264,PT06M38.00S,2022-02-10T03:51:00.6Z,2,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,51,48,2022-02-10T03:51:08Z,2630000,,,0,,D. Russell step out-of-bounds TURNOVER (1 TO),[1626156],1610612750.0,MIN,step,,,Russell,D. Russell,,,,,,,,,,,1.0,,,202037.0,,,,,,,,,,,
265,PT06M38.00S,2022-02-10T03:51:09.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,51,48,2022-02-10T03:51:09Z,2640000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M38.00S,2022-02-10T03:52:53.5Z,2,REGULAR,substitution,out,[],1629669,,,1610612758,51,48,2022-02-10T03:54:07Z,2650000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M38.00S,2022-02-10T03:52:53.5Z,2,REGULAR,substitution,in,[],1630162,,,1610612758,51,48,2022-02-10T03:54:07Z,2660000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M24.00S,2022-02-10T03:54:18.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630558,23.340998685939553,87.25490196078431,1610612758,51,48,2022-02-10T03:54:23Z,2670000,-186.0,167.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
269,PT06M20.00S,2022-02-10T03:54:22.7Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,51,48,2022-02-10T03:54:23Z,2680000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,268.0,2.0,2.0,0.0,,,
270,PT06M13.00S,2022-02-10T03:54:29.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,93.51182654402102,49.754901960784316,1610612750,51,50,2022-02-10T03:54:36Z,2690000,-1.0,8.0,1,right,J. Vanderbilt cutting DUNK (4 PTS) (K. Towns 4 AST),"[1629020, 1626157]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,0.86,Made,4.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,,,,
273,PT06M12.00S,2022-02-10T03:54:41.5Z,2,REGULAR,turnover,inbound,[],1627734,,,1610612758,51,50,2022-02-10T03:54:58Z,2720000,,,0,,D. Sabonis inbound TURNOVER (3 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,3.0,,,204059.0,,,,,,,,,,,
274,PT06M08.00S,2022-02-10T03:54:54.7Z,2,REGULAR,foul,personal,[],1627734,,,1610612750,51,50,2022-02-10T03:55:07Z,2730000,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 1626157]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,204059.0,2.0,0.0,Towns,1626157.0,,,,,,,
276,PT05M59.00S,2022-02-10T03:55:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,92.9862023653088,53.431372549019606,1610612750,51,52,2022-02-10T03:55:23Z,2750000,17.0,13.0,1,right,K. Towns driving Layup (5 PTS) (D. Russell 5 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.18,Made,5.0,D. Russell,1626156.0,5.0,,,,,,,,,,,,,,,
278,PT05M50.00S,2022-02-10T03:55:30.0Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612758,51,52,2022-02-10T03:55:43Z,2770000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Barnes 2 FT),"[1630183, 203084]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,204059.0,2.0,0.0,Barnes,203084.0,,,,,,,
