actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
178,PT11M18.00S,2021-11-20T03:43:55.9Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,27,32,2021-11-20T03:43:57Z,1770000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,177.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
179,PT11M13.00S,2021-11-20T03:44:05.0Z,2,REGULAR,turnover,out-of-bounds,[],1630173,,,1610612761,27,32,2021-11-20T04:10:00Z,1780000,,,0,,P. Achiuwa bad pass out-of-bounds TURNOVER (1 TO),[1630173],1610612761.0,TOR,bad pass,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1.0,,,,202035.0,,,,,,,,,,
180,PT11M08.00S,2021-11-20T03:44:13.9Z,2,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612758,27,32,2021-11-20T03:44:42Z,1790000,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1629004, 1628963]",1610612761.0,TOR,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Bagley III,1628963.0,,,,,,
182,PT11M08.00S,2021-11-20T03:44:47.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628963,,,1610612758,28,32,2021-11-20T03:44:47Z,1810000,,,0,,M. Bagley III Free Throw 1 of 2 (3 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
183,PT11M08.00S,2021-11-20T03:44:47.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628963,,,1610612758,28,32,2021-11-20T03:45:11Z,1820000,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
184,PT11M05.00S,2021-11-20T03:44:50.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,28,32,2021-11-20T03:45:11Z,1830000,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,183.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
185,PT10M51.00S,2021-11-20T03:45:22.0Z,2,REGULAR,2pt,Jump Shot,[],1629018,75.50919842312747,39.705882352941174,1610612761,28,32,2021-11-20T03:45:28Z,1840000,-51.0,178.0,1,right,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,18.5,Missed,,,,,,,,,,,,,,,,,,,
186,PT10M49.00S,2021-11-20T03:45:24.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,28,32,2021-11-20T03:45:28Z,1850000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,185.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
187,PT10M41.00S,2021-11-20T03:45:33.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,92.06636005256242,52.450980392156865,1610612761,28,34,2021-11-20T03:45:41Z,1860000,12.0,22.0,1,right,S. Mykhailiuk driving Layup (2 PTS) (C. Boucher 1 AST),"[1629004, 1628449]",1610612761.0,TOR,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,2.53,Made,,,,,,,,2.0,,,,,,C. Boucher,1628449.0,1.0,,,
189,PT10M26.00S,2021-11-20T03:45:47.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,12.697109067017081,95.83333333333334,1610612758,28,34,2021-11-20T03:45:55Z,1880000,-229.0,67.0,1,left,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.88,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M21.00S,2021-11-20T03:45:52.3Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612761,28,34,2021-11-20T03:45:55Z,1890000,,,0,,D. Banton REBOUND (Off:1 Def:2),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,189.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
191,PT10M19.00S,2021-11-20T03:45:54.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628449,93.51182654402102,45.34313725490196,1610612761,28,36,2021-11-20T03:46:01Z,1900000,-23.0,8.0,1,right,C. Boucher running Layup (6 PTS) (D. Banton 1 AST),"[1628449, 1630625]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,2.48,Made,,,,,,,,6.0,,,,,,D. Banton,1630625.0,1.0,,,
193,PT10M01.00S,2021-11-20T03:46:12.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,17.95335085413929,49.754901960784316,1610612758,28,36,2021-11-20T03:46:17Z,1920000,1.0,116.0,1,left,MISS R. Holmes 11' Hook,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,11.63,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M58.00S,2021-11-20T03:46:15.6Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,28,36,2021-11-20T03:46:17Z,1930000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,193.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
195,PT09M53.00S,2021-11-20T03:46:20.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630625,92.72339027595268,46.07843137254902,1610612761,28,38,2021-11-20T03:54:14Z,1940000,-20.0,16.0,1,right,D. Banton running Layup (4 PTS),[1630625],1610612761.0,TOR,running,,,Banton,D. Banton,,,,,2.52,Made,,,,,,,,4.0,,,,,,,,,,,
196,PT09M53.00S,2021-11-20T03:46:28.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,28,38,2021-11-20T03:54:31Z,1950000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M53.00S,2021-11-20T03:48:11.2Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,28,38,2021-11-20T03:49:23Z,1960000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M53.00S,2021-11-20T03:48:11.2Z,2,REGULAR,substitution,out,[],1628963,,,1610612758,28,38,2021-11-20T03:49:23Z,1970000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M53.00S,2021-11-20T03:48:11.2Z,2,REGULAR,substitution,in,[],203084,,,1610612758,28,38,2021-11-20T03:49:23Z,1980000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M53.00S,2021-11-20T03:48:11.2Z,2,REGULAR,substitution,in,[],1629002,,,1610612758,28,38,2021-11-20T03:49:23Z,1990000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M37.00S,2021-11-20T03:49:42.7Z,2,REGULAR,3pt,Jump Shot,[],1630558,8.886333771353483,95.83333333333334,1610612758,28,38,2021-11-20T03:50:01Z,2000000,-229.0,31.0,1,left,MISS D. Mitchell 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,23.13,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M35.00S,2021-11-20T03:49:44.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,28,38,2021-11-20T03:50:01Z,2010000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,
203,PT09M29.00S,2021-11-20T03:50:17.7Z,2,REGULAR,jumpball,recovered,[],1630169,,,1610612758,28,38,2021-11-20T03:50:17Z,2020000,,,0,,Jump Ball R. Holmes vs. C. Boucher: Tip to T. Haliburton,"[1630169, 1626158, 1628449]",1610612758.0,SAC,outofbounds,T. Haliburton,1630169.0,Haliburton,T. Haliburton,Holmes,1626158.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,,,,
206,PT09M23.00S,2021-11-20T03:50:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,5.995400788436268,51.71568627450981,1610612758,28,38,2021-11-20T03:55:19Z,2050000,-9.0,4.0,1,left,MISS R. Holmes cutting Layup - blocked,"[1626158, 1629004]",1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,0.94,Missed,,,,,,,,,,,,,,,,,Mykhailiuk,1629004.0,
207,PT09M23.00S,2021-11-20T03:50:23.3Z,2,REGULAR,block,,[],1629004,,,1610612758,28,38,2021-11-20T03:50:26Z,2060000,,,0,,S. Mykhailiuk BLOCK (1 BLK),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M20.00S,2021-11-20T03:50:26.3Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,28,38,2021-11-20T03:50:29Z,2070000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,206.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
209,PT09M17.00S,2021-11-20T03:50:29.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,67.62483574244416,38.23529411764706,1610612761,28,38,2021-11-20T03:50:35Z,2080000,-59.0,252.0,1,right,MISS S. Mykhailiuk 25' running 3PT,[1629004],1610612761.0,TOR,running,,,Mykhailiuk,S. Mykhailiuk,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
210,PT09M14.00S,2021-11-20T03:50:32.3Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,28,38,2021-11-20T03:50:35Z,2090000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
211,PT09M08.00S,2021-11-20T03:50:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630169,31.750985545335087,48.77450980392157,1610612758,28,38,2021-11-20T03:50:47Z,2100000,6.0,246.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612758.0,SAC,step back,,,Haliburton,T. Haliburton,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
212,PT09M07.00S,2021-11-20T03:50:43.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,28,38,2021-11-20T03:50:43Z,2110000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,211.0,,,,,,,,,,,,,,,,,,
213,PT09M07.00S,2021-11-20T03:50:44.4Z,2,REGULAR,foul,personal,[],1630625,,,1610612758,28,38,2021-11-20T03:50:50Z,2120000,,,0,,D. Banton loose ball personal FOUL (2 PF),"[1630625, 1626158]",1610612761.0,TOR,loose ball,,,Banton,D. Banton,,,,,,,,,,,,,,,1179.0,2.0,0.0,Holmes,1626158.0,,,,,,
215,PT08M57.00S,2021-11-20T03:51:08.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,31.488173455978973,62.00980392156863,1610612758,31,38,2021-11-20T03:51:16Z,2140000,-60.0,243.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (H. Barnes 1 AST),"[1630558, 203084]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.08,Made,,,,,,,,3.0,,,,,,H. Barnes,203084.0,1.0,,,
217,PT08M44.00S,2021-11-20T03:51:21.4Z,2,REGULAR,3pt,Jump Shot,[],1628449,71.56701708278581,22.54901960784314,1610612761,31,38,2021-11-20T03:51:27Z,2160000,-137.0,215.0,1,right,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M41.00S,2021-11-20T03:51:24.4Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,31,38,2021-11-20T03:51:27Z,2170000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
219,PT08M33.00S,2021-11-20T03:51:32.2Z,2,REGULAR,3pt,Jump Shot,[],1629002,24.392247043363994,83.33333333333334,1610612758,31,38,2021-11-20T03:51:38Z,2180000,-167.0,177.0,1,left,MISS C. Metu 24' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
220,PT08M28.00S,2021-11-20T03:51:37.2Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612758,31,38,2021-11-20T03:51:38Z,2190000,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,219.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
221,PT08M26.00S,2021-11-20T03:51:39.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203084,31.61957950065703,50.245098039215684,1610612758,31,38,2021-11-20T03:51:44Z,2200000,-1.0,245.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
222,PT08M22.00S,2021-11-20T03:51:43.5Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,31,38,2021-11-20T03:51:44Z,2210000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
223,PT08M14.00S,2021-11-20T03:51:50.8Z,2,REGULAR,3pt,Jump Shot,[],1629018,77.34888304862024,89.70588235294117,1610612761,31,38,2021-11-20T03:58:00Z,2220000,199.0,160.0,1,right,MISS G. Trent Jr. 25' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
224,PT08M11.00S,2021-11-20T03:51:53.8Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,31,38,2021-11-20T03:51:56Z,2230000,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,223.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
225,PT08M07.00S,2021-11-20T03:52:02.6Z,2,REGULAR,foul,personal,[],1629004,,,1610612758,31,38,2021-11-20T03:52:14Z,2240000,,,0,,S. Mykhailiuk personal FOUL (2 PF),"[1629004, 1630169]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,1179.0,2.0,0.0,Haliburton,1630169.0,,,,,,
227,PT08M07.00S,2021-11-20T03:52:10.2Z,2,REGULAR,substitution,out,[],1630169,,,1610612758,31,38,2021-11-20T03:52:19Z,2260000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M07.00S,2021-11-20T03:52:10.2Z,2,REGULAR,substitution,out,[],1630625,,,1610612758,31,38,2021-11-20T03:52:19Z,2270000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M07.00S,2021-11-20T03:52:10.2Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,31,38,2021-11-20T03:52:19Z,2280000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M07.00S,2021-11-20T03:52:10.2Z,2,REGULAR,substitution,in,[],1627832,,,1610612758,31,38,2021-11-20T03:52:19Z,2290000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M00.00S,2021-11-20T03:52:32.1Z,2,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612758,31,38,2021-11-20T03:52:42Z,2300000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Fox 2 FT),"[1630173, 1628368]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Fox,1628368.0,,,,,,
233,PT08M00.00S,2021-11-20T03:52:57.4Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,31,38,2021-11-20T03:52:57Z,2320000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
234,PT08M00.00S,2021-11-20T03:52:57.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,31,38,2021-11-20T03:52:57Z,2330000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,
235,PT08M00.00S,2021-11-20T03:52:59.3Z,2,REGULAR,substitution,out,[],1628449,,,1610612758,31,38,2021-11-20T03:53:04Z,2340000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M00.00S,2021-11-20T03:52:59.3Z,2,REGULAR,substitution,in,[],1627783,,,1610612758,31,38,2021-11-20T03:53:04Z,2350000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M00.00S,2021-11-20T03:53:13.4Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,32,38,2021-11-20T03:53:13Z,2360000,,,0,,D. Fox Free Throw 2 of 2 (5 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
238,PT07M44.00S,2021-11-20T03:53:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,93.11760840998686,43.872549019607845,1610612761,32,40,2021-11-20T03:53:53Z,2370000,-31.0,12.0,1,right,F. VanVleet driving Layup (4 PTS) (P. Achiuwa 2 AST),"[1627832, 1630173]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,3.29,Made,,,,,,,,4.0,,,,,,P. Achiuwa,1630173.0,2.0,,,
239,PT07M44.00S,2021-11-20T03:53:40.2Z,2,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612761,32,40,2021-11-20T03:53:49Z,2380000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (VanVleet 1 FT),"[1630558, 1627832]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1179.0,2.0,0.0,VanVleet,1627832.0,,,,,,
242,PT07M44.00S,2021-11-20T03:53:58.0Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,32,41,2021-11-20T03:53:58Z,2400000,,,0,,F. VanVleet Free Throw 1 of 1 (5 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
243,PT07M34.00S,2021-11-20T03:54:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,8.360709592641262,47.794117647058826,1610612758,32,41,2021-11-20T03:54:17Z,2410000,11.0,26.0,1,left,MISS C. Metu driving Layup,[1629002],1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,,
244,PT07M29.00S,2021-11-20T03:54:14.8Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,32,41,2021-11-20T03:54:17Z,2420000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,243.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
245,PT07M25.00S,2021-11-20T03:54:17.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.85479632063075,43.872549019607845,1610612761,32,41,2021-11-20T03:54:29Z,2430000,-31.0,15.0,1,right,MISS P. Siakam cutting Layup,[1627783],1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,3.39,Missed,,,,,,,,,,,,,,,,,,,
246,PT07M24.00S,2021-11-20T03:54:18.9Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,32,41,2021-11-20T03:54:29Z,2440000,,,0,,C. Metu REBOUND (Off:0 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,245.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
247,PT07M24.00S,2021-11-20T03:54:26.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612758,32,41,2021-11-20T04:29:10Z,2450000,,,0,,S. Mykhailiuk take personal FOUL (3 PF) (Mitchell 2 FT),"[1629004, 1630558]",1610612761.0,TOR,take,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,1179.0,3.0,0.0,Mitchell,1630558.0,,,,,,
249,PT07M24.00S,2021-11-20T03:54:51.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612758,32,41,2021-11-20T03:55:21Z,2470000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1179.0,,,,,,,,,,Common Foul Upheld
250,PT07M24.00S,2021-11-20T03:55:57.5Z,2,REGULAR,substitution,out,[],1629004,,,1610612758,32,41,2021-11-20T03:56:02Z,2480000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M24.00S,2021-11-20T03:55:57.5Z,2,REGULAR,substitution,in,[],1630567,,,1610612758,32,41,2021-11-20T03:56:02Z,2490000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M24.00S,2021-11-20T03:56:08.6Z,2,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,32,41,2021-11-20T03:56:38Z,2500000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
253,PT07M24.00S,2021-11-20T03:56:08.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,32,41,2021-11-20T03:56:38Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,
254,PT07M24.00S,2021-11-20T03:56:08.6Z,2,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,32,41,2021-11-20T03:56:38Z,2520000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
256,PT07M24.00S,2021-11-20T03:56:08.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,32,41,2021-11-20T03:56:38Z,2525000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,254.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
358,PT07M02.00S,2021-11-20T03:56:28.9Z,2,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,32,41,2021-11-20T04:13:16Z,2532500,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (3 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,,,,,,,3.0,,,,202035.0,,,,,,,,,,
258,PT06M48.00S,2021-11-20T03:56:49.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629002,8.492115637319317,48.77450980392157,1610612758,34,41,2021-11-20T04:13:02Z,2540000,6.0,27.0,1,left,C. Metu Layup (2 PTS) (H. Barnes 2 AST),"[1629002, 203084]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,2.8,Made,,,,,,,,2.0,,,,,,H. Barnes,203084.0,2.0,,,
260,PT06M35.00S,2021-11-20T03:57:03.9Z,2,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,34,41,2021-11-20T04:09:25Z,2560000,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (4 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,,,,,,,4.0,,,,1179.0,,,,,,,,,,
261,PT06M35.00S,2021-11-20T03:57:07.1Z,2,REGULAR,substitution,out,[],1630173,,,1610612758,34,41,2021-11-20T03:57:11Z,2570000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M35.00S,2021-11-20T03:57:07.1Z,2,REGULAR,substitution,in,[],203920,,,1610612758,34,41,2021-11-20T03:57:11Z,2580000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M18.00S,2021-11-20T03:57:35.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203084,8.09789750328515,2.696078431372549,1610612758,34,41,2021-11-20T03:57:44Z,2590000,237.0,24.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
264,PT06M09.00S,2021-11-20T03:57:44.4Z,2,REGULAR,rebound,offensive,[],1629002,,,1610612758,34,41,2021-11-20T03:57:44Z,2600000,,,0,,C. Metu REBOUND (Off:1 Def:4),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,263.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
265,PT06M09.00S,2021-11-20T03:57:43.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629002,5.590000152587891,50.0,1610612758,36,41,2021-11-20T03:57:43Z,2610000,0.0,0.0,1,left,C. Metu tip DUNK (4 PTS),[1629002],1610612758.0,SAC,tip,,,Metu,C. Metu,,,,,0.0,Made,,,,,,,,4.0,,,,,,,,,,,
