actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
270,PT07M16.00S,2025-11-06T00:50:42.8Z,2,REGULAR,freethrow,1 of 2,[],1629611,,,1610612751,40,37,2025-11-06T00:50:42Z,2620000,False,,,0,,T. Mann Free Throw 1 of 2 (8 PTS),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
271,PT07M16.00S,2025-11-06T00:50:43.3Z,2,REGULAR,substitution,out,[],1641767,,,1610612751,40,37,2025-11-06T00:50:45Z,2630000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M16.00S,2025-11-06T00:50:43.3Z,2,REGULAR,substitution,in,[],1643007,,,1610612751,40,37,2025-11-06T00:50:45Z,2640000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT07M16.00S,2025-11-06T00:50:56.1Z,2,REGULAR,freethrow,2 of 2,[],1629611,,,1610612751,40,38,2025-11-06T00:50:56Z,2650000,False,,,0,,T. Mann Free Throw 2 of 2 (9 PTS),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
275,PT07M03.00S,2025-11-06T00:51:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,92.9862023653088,53.431372549019606,1610612754,42,38,2025-11-06T00:51:32Z,2670000,False,17.0,13.0,1,right,A. Nesmith cutting Layup (5 PTS) (J. Walker 4 AST),"[1630174, 1641716]",1610612754.0,IND,cutting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.18,Made,5.0,,,,,J. Walker,1641716.0,4.0,,,,,,,,,,
277,PT07M03.00S,2025-11-06T00:51:30.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630592,,,1610612754,42,38,2025-11-06T00:51:38Z,2690000,False,,,0,,J. Wilson shooting personal FOUL (2 PF) (Nesmith 1 FT),"[1630592, 1630174]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1630888.0,,,2.0,0.0,Nesmith,1630174.0
279,PT07M03.00S,2025-11-06T00:51:40.6Z,2,REGULAR,substitution,out,[],1630592,,,1610612754,42,38,2025-11-06T00:52:06Z,2710000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT07M03.00S,2025-11-06T00:51:40.6Z,2,REGULAR,substitution,in,[],1630533,,,1610612754,42,38,2025-11-06T00:52:06Z,2720000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT07M03.00S,2025-11-06T00:52:04.2Z,2,REGULAR,freethrow,1 of 1,[],1630174,,,1610612754,42,38,2025-11-06T00:52:04Z,2730000,False,,,0,,MISS A. Nesmith Free Throw 1 of 1,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT07M02.00S,2025-11-06T00:52:05.2Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,42,38,2025-11-06T00:52:07Z,2740000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,281.0,5.0,4.0,1.0,,,,,,,,,,,,,
283,PT06M49.00S,2025-11-06T00:52:19.0Z,2,REGULAR,turnover,lost ball,[],1629611,,,1610612751,42,38,2025-11-06T00:52:25Z,2750000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1630526]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Robinson-Earl,1630526.0,,,,,,,
284,PT06M49.00S,2025-11-06T00:52:19.0Z,2,REGULAR,steal,,[],1630526,,,1610612754,42,38,2025-11-06T00:52:21Z,2760000,False,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT06M38.00S,2025-11-06T00:52:30.7Z,2,REGULAR,turnover,out-of-bounds,[],1643007,,,1610612754,42,38,2025-11-06T00:52:36Z,2770000,False,,,0,,T. Peter bad pass out-of-bounds TURNOVER (1 TO),[1643007],1610612754.0,IND,bad pass,,,Peter,T. Peter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,1630888.0,,,,,,
286,PT06M38.00S,2025-11-06T00:52:35.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,42,38,2025-11-06T00:52:35Z,2780000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M38.00S,2025-11-06T00:54:54.2Z,2,REGULAR,substitution,out,[],1631213,,,1610612751,42,38,2025-11-06T00:55:39Z,2790000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M38.00S,2025-11-06T00:54:54.2Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,42,38,2025-11-06T00:55:39Z,2800000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT06M28.00S,2025-11-06T00:55:53.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630533,7.046649145860711,54.41176470588235,1610612751,42,38,2025-11-06T00:55:58Z,2810000,False,-22.0,14.0,1,left,MISS Z. Williams driving reverse Layup - blocked,"[1630533, 1630643]",1610612751.0,BKN,driving reverse,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,Huff,1630643.0,,,,
290,PT06M28.00S,2025-11-06T00:55:53.5Z,2,REGULAR,block,,[],1630643,,,1610612751,42,38,2025-11-06T00:55:55Z,2820000,False,,,0,,J. Huff BLOCK (2 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT06M25.00S,2025-11-06T00:55:56.5Z,2,REGULAR,rebound,offensive,[],1630533,,,1610612751,42,38,2025-11-06T00:55:58Z,2830000,False,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,289.0,1.0,0.0,1.0,,,,,,,,,,,,,
292,PT06M22.00S,2025-11-06T00:55:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630533,8.886333771353483,48.529411764705884,1610612751,42,38,2025-11-06T00:56:06Z,2840000,False,7.0,31.0,1,left,MISS Z. Williams putback Layup,[1630533],1610612751.0,BKN,putback,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
293,PT06M21.00S,2025-11-06T00:55:58.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,42,38,2025-11-06T00:56:53Z,2850000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,292.0,,,,,,,,,,,,,,,,
295,PT06M12.00S,2025-11-06T00:56:21.1Z,2,REGULAR,3pt,Jump Shot,[],1630643,67.62483574244416,60.29411764705882,1610612754,42,38,2025-11-06T00:56:46Z,2870000,False,51.0,252.0,1,right,MISS J. Huff 25' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
296,PT06M10.00S,2025-11-06T00:56:23.1Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,42,38,2025-11-06T00:56:27Z,2880000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,295.0,4.0,4.0,0.0,,,,,,,,,,,,,
297,PT05M56.00S,2025-11-06T00:56:38.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,4.28712220762155,49.01960784313725,1610612751,42,40,2025-11-06T00:56:42Z,2890000,False,5.0,-12.0,1,left,D. Sharpe driving DUNK (2 PTS) (M. Porter Jr. 2 AST),"[1630549, 1629008]",1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.31,Made,2.0,,,,,M. Porter Jr.,1629008.0,2.0,,,,,,,,,,
299,PT05M40.00S,2025-11-06T00:56:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,91.40932982917214,49.26470588235294,1610612754,44,40,2025-11-06T00:56:58Z,2910000,False,-4.0,28.0,1,right,J. Walker fadeaway bank Jump Shot (6 PTS) (T. Peter 2 AST),"[1641716, 1643007]",1610612754.0,IND,fadeaway bank,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.85,Made,6.0,,,,,T. Peter,1643007.0,2.0,,,,,,,,,,
300,PT05M30.00S,2025-11-06T00:57:03.6Z,2,REGULAR,3pt,Jump Shot,[],1629008,33.065045992115635,43.38235294117647,1610612751,44,43,2025-11-06T01:08:34Z,2920000,False,33.0,258.0,1,left,M. Porter Jr. 26' 3PT step back (14 PTS) (D. Sharpe 2 AST),"[1629008, 1630549]",1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,26.04,Made,14.0,,,,,D. Sharpe,1630549.0,2.0,,,,,,,,,,
302,PT05M13.00S,2025-11-06T00:57:19.6Z,2,REGULAR,3pt,Jump Shot,[],1630643,68.54467805519053,71.32352941176471,1610612754,44,43,2025-11-06T00:57:23Z,2940000,False,107.0,243.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
303,PT05M11.00S,2025-11-06T00:57:21.6Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,44,43,2025-11-06T00:57:23Z,2950000,False,,,0,,Z. Williams REBOUND (Off:1 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,302.0,2.0,1.0,1.0,,,,,,,,,,,,,
304,PT04M54.00S,2025-11-06T00:57:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,10.463206307490145,56.372549019607845,1610612751,44,45,2025-11-06T01:09:44Z,2960000,False,-32.0,46.0,1,left,T. Mann driving floating Jump Shot (11 PTS),[1629611],1610612751.0,BKN,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,11.0,,,,,,,,,,,,,,,,,
305,PT04M49.00S,2025-11-06T00:57:48.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,44,45,2025-11-06T00:57:48Z,2970000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,out,[],1643007,,,1610612754,44,45,2025-11-06T01:00:26Z,2980000,False,,,0,,SUB out: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,44,45,2025-11-06T01:00:26Z,2990000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,out,[],1630526,,,1610612754,44,45,2025-11-06T01:00:26Z,3000000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,out,[],1630643,,,1610612754,44,45,2025-11-06T01:00:26Z,3010000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,out,[],1630549,,,1610612754,44,45,2025-11-06T01:00:26Z,3020000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,in,[],1628998,,,1610612754,44,45,2025-11-06T01:00:26Z,3030000,False,,,0,,SUB in: C. Martin,[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,in,[],1641767,,,1610612754,44,45,2025-11-06T01:00:26Z,3050000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,44,45,2025-11-06T01:00:26Z,3060000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,in,[],1629651,,,1610612754,44,45,2025-11-06T01:00:26Z,3070000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT04M49.00S,2025-11-06T01:00:08.3Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,44,45,2025-11-06T01:00:40Z,3080000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT04M38.00S,2025-11-06T01:01:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.7365308804205,50.0,1610612754,44,45,2025-11-06T01:01:06Z,3090000,False,0.0,110.0,1,right,MISS P. Siakam 10' step back Shot,[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.98,Missed,,,,,,,,,,,,,,,,,,
318,PT04M33.00S,2025-11-06T01:01:07.4Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,44,45,2025-11-06T01:01:06Z,3100000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,317.0,5.0,5.0,0.0,,,,,,,,,,,,,
319,PT04M20.00S,2025-11-06T01:01:19.6Z,2,REGULAR,3pt,Jump Shot,[],1629008,33.065045992115635,47.05882352941176,1610612751,44,45,2025-11-06T01:01:24Z,3110000,False,15.0,258.0,1,left,MISS M. Porter Jr. 25' pullup 3PT,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
320,PT04M16.00S,2025-11-06T01:01:23.6Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,44,45,2025-11-06T01:01:24Z,3120000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,,319.0,1.0,1.0,0.0,,,,,,,,,,,,,
321,PT04M01.00S,2025-11-06T01:01:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,91.40932982917214,39.950980392156865,1610612754,44,45,2025-11-06T01:01:42Z,3130000,False,-50.0,28.0,1,right,MISS J. Walker driving finger roll Layup,[1641716],1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
322,PT03M59.00S,2025-11-06T01:01:39.6Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,44,45,2025-11-06T01:01:42Z,3140000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,321.0,2.0,1.0,1.0,,,,,,,,,,,,,
323,PT03M59.00S,2025-11-06T01:01:40.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630543,94.40999984741211,50.0,1610612754,46,45,2025-11-06T01:01:44Z,3150000,False,0.0,0.0,1,right,I. Jackson tip Layup (6 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
324,PT03M48.00S,2025-11-06T01:01:53.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612751,46,45,2025-11-06T01:02:01Z,3160000,False,,,0,,P. Siakam personal FOUL (2 PF) (Porter Jr. 2 FT),"[1627783, 1629008]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1630888.0,,,2.0,0.0,Porter Jr.,1629008.0
326,PT03M48.00S,2025-11-06T01:02:20.9Z,2,REGULAR,freethrow,1 of 2,[],1629008,,,1610612751,46,46,2025-11-06T01:02:20Z,3180000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (15 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
327,PT03M48.00S,2025-11-06T01:02:27.2Z,2,REGULAR,substitution,out,[],1628998,,,1610612751,46,46,2025-11-06T01:02:33Z,3190000,False,,,0,,SUB out: C. Martin,[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M48.00S,2025-11-06T01:02:27.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612751,46,46,2025-11-06T01:02:33Z,3200000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT03M48.00S,2025-11-06T01:02:44.9Z,2,REGULAR,freethrow,2 of 2,[],1629008,,,1610612751,46,47,2025-11-06T01:02:44Z,3210000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (16 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
330,PT03M41.00S,2025-11-06T01:02:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,92.06636005256242,51.71568627450981,1610612754,48,47,2025-11-06T01:12:22Z,3220000,False,9.0,22.0,1,right,B. Sheppard driving reverse Layup (10 PTS),[1641767],1610612754.0,IND,driving reverse,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,2.37,Made,10.0,,,,,,,,,,,,,,,,,
331,PT03M33.00S,2025-11-06T01:03:03.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612751,48,47,2025-11-06T01:03:08Z,3230000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Mann 2 FT),"[1630174, 1629611]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Mann,1629611.0
333,PT03M33.00S,2025-11-06T01:03:29.6Z,2,REGULAR,freethrow,1 of 2,[],1629611,,,1610612751,48,48,2025-11-06T01:03:29Z,3250000,False,,,0,,T. Mann Free Throw 1 of 2 (12 PTS),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
334,PT03M33.00S,2025-11-06T01:03:46.9Z,2,REGULAR,freethrow,2 of 2,[],1629611,,,1610612751,48,49,2025-11-06T01:03:46Z,3260000,False,,,0,,T. Mann Free Throw 2 of 2 (13 PTS),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
335,PT03M23.00S,2025-11-06T01:04:00.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612754,48,49,2025-11-06T01:04:07Z,3270000,False,,,0,,N. Clowney shooting personal FOUL (2 PF) (Siakam 2 FT),"[1641730, 1627783]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1630888.0,,,2.0,0.0,Siakam,1627783.0
337,PT03M23.00S,2025-11-06T01:04:28.9Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,48,49,2025-11-06T01:04:28Z,3290000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
338,PT03M23.00S,2025-11-06T01:04:28.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,48,49,2025-11-06T01:04:28Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,
339,PT03M23.00S,2025-11-06T01:04:28.9Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,48,49,2025-11-06T01:04:48Z,3310000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
340,PT03M22.00S,2025-11-06T01:04:29.9Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,48,49,2025-11-06T01:04:48Z,3320000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:6),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,339.0,6.0,6.0,0.0,,,,,,,,,,,,,
341,PT03M08.00S,2025-11-06T01:05:02.9Z,2,REGULAR,turnover,traveling,[],1629008,,,1610612751,48,49,2025-11-06T01:05:07Z,3330000,False,,,0,,M. Porter Jr. traveling TURNOVER (2 TO),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,1830.0,,,,,,
342,PT02M56.00S,2025-11-06T01:05:24.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,86.67871222076215,47.05882352941176,1610612754,50,49,2025-11-06T01:14:27Z,3340000,False,-15.0,73.0,1,right,I. Jackson 7' finger roll Layup (8 PTS) (B. Sheppard 2 AST),"[1630543, 1641767]",1610612754.0,IND,finger roll,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.42,Made,8.0,,,,,B. Sheppard,1641767.0,2.0,,,,,,,,,,
344,PT02M39.00S,2025-11-06T01:05:41.9Z,2,REGULAR,3pt,Jump Shot,[],1629008,33.85348226018397,33.33333333333333,1610612751,50,49,2025-11-06T01:05:46Z,3360000,False,83.0,266.0,1,left,MISS M. Porter Jr. 27' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,27.85,Missed,,,,,,,,,,,,,,,,,,
345,PT02M36.00S,2025-11-06T01:05:44.9Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,50,49,2025-11-06T01:05:46Z,3370000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,344.0,3.0,2.0,1.0,,,,,,,,,,,,,
347,PT02M26.00S,2025-11-06T01:06:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,92.85479632063075,55.14705882352941,1610612754,50,49,2025-11-06T01:06:15Z,3390000,False,26.0,15.0,1,right,MISS I. Jackson driving Layup,[1630543],1610612754.0,IND,driving,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
348,PT02M24.00S,2025-11-06T01:06:14.6Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,50,49,2025-11-06T01:06:15Z,3400000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:7),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,347.0,7.0,7.0,0.0,,,,,,,,,,,,,
349,PT02M14.00S,2025-11-06T01:06:23.0Z,2,REGULAR,3pt,Jump Shot,[],1630533,31.750985545335087,50.49019607843137,1610612751,50,49,2025-11-06T01:06:28Z,3410000,False,-2.0,246.0,1,left,MISS Z. Williams 24' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,24.6,Missed,,,,,,,,,,,,,,,,,,
350,PT02M11.00S,2025-11-06T01:06:26.0Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,50,49,2025-11-06T01:06:28Z,3420000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,349.0,2.0,2.0,0.0,,,,,,,,,,,,,
352,PT02M08.00S,2025-11-06T01:06:31.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,92.06636005256242,47.794117647058826,1610612754,52,49,2025-11-06T01:06:35Z,3440000,False,-11.0,22.0,1,right,P. Siakam running Layup (8 PTS),[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.47,Made,8.0,,,,,,,,,,,,,,,,,
353,PT02M06.00S,2025-11-06T01:06:34.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,52,49,2025-11-06T01:06:34Z,3450000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
