actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
347,PT02M24.00S,2025-12-31T21:10:35.9Z,2,REGULAR,3pt,Jump Shot,[],1631288,5.732588699080158,3.9215686274509802,1610612753,53,60,2025-12-31T21:10:40Z,3420000,False,230.0,1.0,1,left,J. Cain 3PT running (9 PTS) (W. Carter Jr. 1 AST),"[1631288, 1628976]",1610612753.0,ORL,running,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,,,,,,,,,23.04,Made,9.0,W. Carter Jr.,1628976.0,1.0,,,,,,
349,PT02M22.00S,2025-12-31T21:10:40.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,53,60,2025-12-31T21:10:40Z,3440000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT02M22.00S,2025-12-31T21:11:57.6Z,2,REGULAR,substitution,out,[],1630643,,,1610612754,53,60,2025-12-31T21:12:19Z,3450000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT02M22.00S,2025-12-31T21:11:57.6Z,2,REGULAR,substitution,in,[],1630695,,,1610612754,53,60,2025-12-31T21:12:19Z,3460000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT02M06.00S,2025-12-31T21:12:40.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,91.5407358738502,58.57843137254902,1610612754,55,60,2025-12-31T21:12:44Z,3470000,False,43.0,27.0,1,right,P. Siakam turnaround bank Jump Shot (15 PTS),[1627783],1610612754.0,IND,turnaround bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.07,Made,15.0,,,,,,,,,
354,PT01M53.00S,2025-12-31T21:12:53.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,6.258212877792378,50.49019607843137,1610612753,55,62,2025-12-31T21:12:56Z,3490000,False,-2.0,6.0,1,left,A. Black cutting DUNK (9 PTS) (P. Banchero 3 AST),"[1641710, 1631094]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,0.68,Made,9.0,P. Banchero,1631094.0,3.0,,,,,,
356,PT01M43.00S,2025-12-31T21:13:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,91.5407358738502,50.0,1610612754,57,62,2025-12-31T21:13:05Z,3510000,False,0.0,27.0,1,right,A. Nembhard driving Layup (2 PTS),[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,2.7,Made,2.0,,,,,,,,,
358,PT01M39.00S,2025-12-31T21:13:08.0Z,2,REGULAR,3pt,Jump Shot,[],1641710,28.465834428383708,15.441176470588236,1610612753,57,62,2025-12-31T21:13:12Z,3530000,False,173.0,215.0,1,left,MISS A. Black 27' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.59,Missed,,,,,,,,,,
359,PT01M36.00S,2025-12-31T21:13:11.0Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,57,62,2025-12-31T21:13:25Z,3540000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,358.0,1.0,1.0,0.0,,
360,PT01M29.00S,2025-12-31T21:13:18.2Z,2,REGULAR,3pt,Jump Shot,[],1627783,65.91655716162943,60.049019607843135,1610612754,60,62,2025-12-31T21:13:22Z,3550000,False,50.0,268.0,1,right,P. Siakam 27' 3PT  (18 PTS) (A. Nembhard 4 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,27.26,Made,18.0,A. Nembhard,1629614.0,4.0,,,,,,
362,PT01M11.00S,2025-12-31T21:13:39.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630695,,,1610612753,60,62,2025-12-31T21:13:51Z,3570000,False,,,0,,M. Potter shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1630695, 1628976]",1610612754.0,IND,shooting,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,1179.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,
364,PT01M11.00S,2025-12-31T21:14:12.1Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,60,63,2025-12-31T21:14:12Z,3590000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,
365,PT01M11.00S,2025-12-31T21:14:33.3Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,60,64,2025-12-31T21:14:33Z,3600000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,Made,6.0,,,,,,,,,
366,PT01M04.00S,2025-12-31T21:14:41.8Z,2,REGULAR,2pt,Jump Shot,[],1629614,75.1149802890933,75.49019607843137,1610612754,62,64,2025-12-31T21:14:45Z,3610000,False,127.0,181.0,1,right,A. Nembhard 22' pullup Jump Shot (4 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,22.17,Made,4.0,,,,,,,,,
367,PT00M48.60S,2025-12-31T21:14:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,8.623521681997373,45.09803921568628,1610612753,62,66,2025-12-31T21:15:01Z,3620000,False,25.0,29.0,1,left,D. Bane driving Layup (10 PTS) (A. Black 5 AST),"[1630217, 1641710]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,3.77,Made,10.0,A. Black,1641710.0,5.0,,,,,,
369,PT00M43.20S,2025-12-31T21:15:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.9862023653088,55.14705882352941,1610612754,64,66,2025-12-31T21:15:08Z,3640000,False,26.0,13.0,1,right,A. Nembhard driving finger roll Layup (6 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,2.9,Made,6.0,,,,,,,,,
370,PT00M37.90S,2025-12-31T21:15:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630217,16.507884362680684,95.58823529411765,1610612753,64,66,2025-12-31T21:15:17Z,3650000,False,-228.0,103.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.0,Missed,,,,,,,,,,
371,PT00M35.40S,2025-12-31T21:15:15.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,64,66,2025-12-31T21:15:17Z,3660000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,370.0,2.0,2.0,0.0,,
372,PT00M28.90S,2025-12-31T21:15:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,93.64323258869908,55.14705882352941,1610612754,66,66,2025-12-31T21:15:24Z,3670000,False,26.0,7.0,1,right,A. Nesmith driving Layup (6 PTS) (B. Mathurin 1 AST),"[1630174, 1631097]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,2.67,Made,6.0,B. Mathurin,1631097.0,1.0,,,,,,
374,PT00M10.70S,2025-12-31T21:15:42.9Z,2,REGULAR,3pt,Jump Shot,[],1631288,6.521024967148489,3.6764705882352944,1610612753,66,66,2025-12-31T21:15:48Z,3690000,False,232.0,9.0,1,left,MISS J. Cain 3PT,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,,,,,,,,,23.18,Missed,,,,,,,,,,
375,PT00M07.80S,2025-12-31T21:15:47.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,66,66,2025-12-31T21:15:47Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,374.0,,,,,
377,PT00M06.60S,2025-12-31T21:16:09.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612753,66,66,2025-12-31T21:16:19Z,3720000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Cain 2 FT),"[1630174, 1631288]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,101283.0,1.0,0.0,Cain,1631288.0,,,,,,,,,,,,
379,PT00M06.60S,2025-12-31T21:16:43.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631288,,,1610612753,66,67,2025-12-31T21:16:43Z,3740000,False,,,0,,J. Cain Free Throw 1 of 2 (10 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,
380,PT00M06.60S,2025-12-31T21:16:44.5Z,2,REGULAR,substitution,out,[],1630695,,,1610612753,66,67,2025-12-31T21:16:51Z,3750000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT00M06.60S,2025-12-31T21:16:44.5Z,2,REGULAR,substitution,out,[],1641710,,,1610612753,66,67,2025-12-31T21:16:51Z,3760000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT00M06.60S,2025-12-31T21:16:44.5Z,2,REGULAR,substitution,in,[],1628396,,,1610612753,66,67,2025-12-31T21:16:51Z,3770000,False,,,0,,SUB in: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT00M06.60S,2025-12-31T21:16:44.5Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,66,67,2025-12-31T21:16:51Z,3780000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT00M06.60S,2025-12-31T21:17:08.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631288,,,1610612753,66,68,2025-12-31T21:17:08Z,3790000,False,,,0,,J. Cain Free Throw 2 of 2 (11 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,
385,PT00M05.70S,2025-12-31T21:17:13.6Z,2,REGULAR,foul,personal,[],1630591,,,1610612754,66,68,2025-12-31T21:17:20Z,3800000,False,,,0,,J. Suggs take personal FOUL (2 PF),"[1630591, 1629614]",1610612753.0,ORL,take,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,1179.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,
387,PT00M05.70S,2025-12-31T21:17:25.9Z,2,REGULAR,substitution,out,[],1628396,,,1610612754,66,68,2025-12-31T21:17:27Z,3820000,False,,,0,,SUB out: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT00M05.70S,2025-12-31T21:17:25.9Z,2,REGULAR,substitution,in,[],1630695,,,1610612754,66,68,2025-12-31T21:17:27Z,3830000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT00M02.50S,2025-12-31T21:17:36.7Z,2,REGULAR,3pt,Jump Shot,[],1629614,56.718134034165566,50.73529411764706,1610612754,66,68,2025-12-31T21:17:41Z,3840000,False,4.0,354.0,1,right,MISS A. Nembhard 35' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,35.43,Missed,,,,,,,,,,
390,PT00M02.50S,2025-12-31T21:17:36.7Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,66,68,2025-12-31T21:17:41Z,3850000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,389.0,7.0,7.0,0.0,,
391,PT00M00.00S,2025-12-31T21:17:40.6Z,2,REGULAR,period,end,[],0,,,1610612753,66,68,2025-12-31T21:17:40Z,3860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2025-12-31T21:32:14.0Z,3,REGULAR,substitution,out,['startperiod'],1631288,,,1610612753,66,68,2025-12-31T21:32:56Z,3870000,False,,,0,,SUB out: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2025-12-31T21:32:14.0Z,3,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,66,68,2025-12-31T21:32:56Z,3880000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2025-12-31T21:33:05.1Z,3,REGULAR,period,start,[],0,,,1610612754,66,68,2025-12-31T21:33:05Z,3890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT11M41.00S,2025-12-31T21:33:24.0Z,3,REGULAR,3pt,Jump Shot,[],1629614,34.247700394218136,24.019607843137255,1610612754,66,68,2025-12-31T21:33:29Z,3900000,False,130.0,269.0,1,left,MISS A. Nembhard 29' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,29.91,Missed,,,,,,,,,,
396,PT11M38.00S,2025-12-31T21:33:27.0Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,66,68,2025-12-31T21:33:46Z,3910000,False,,,0,,P. Banchero REBOUND (Off:0 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,395.0,8.0,8.0,0.0,,
397,PT11M31.00S,2025-12-31T21:33:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612753,66,68,2025-12-31T21:33:41Z,3920000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Banchero 2 FT),"[1630174, 1631094]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
399,PT11M31.00S,2025-12-31T21:33:58.0Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,66,69,2025-12-31T21:33:58Z,3940000,False,,,0,,P. Banchero Free Throw 1 of 2 (14 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,
400,PT11M31.00S,2025-12-31T21:34:15.2Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,66,70,2025-12-31T21:34:15Z,3950000,False,,,0,,P. Banchero Free Throw 2 of 2 (15 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,
401,PT11M21.00S,2025-12-31T21:34:26.8Z,3,REGULAR,2pt,Jump Shot,[],1631097,18.084756898817346,18.872549019607842,1610612754,68,70,2025-12-31T21:34:30Z,3960000,False,156.0,117.0,1,left,B. Mathurin 19' pullup Jump Shot (14 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,19.5,Made,14.0,,,,,,,,,
402,PT11M06.00S,2025-12-31T21:34:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,92.59198423127464,55.63725490196079,1610612753,68,72,2025-12-31T21:34:44Z,3970000,False,28.0,17.0,1,right,A. Black Layup (11 PTS) (D. Bane 4 AST),"[1641710, 1630217]",1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,3.3,Made,11.0,D. Bane,1630217.0,4.0,,,,,,
404,PT10M49.00S,2025-12-31T21:34:59.1Z,3,REGULAR,3pt,Jump Shot,[],1629614,28.33442838370565,27.696078431372552,1610612754,71,72,2025-12-31T21:45:45Z,3990000,False,112.0,214.0,1,left,A. Nembhard 24' 3PT pullup (9 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.11,Made,9.0,,,,,,,,,
405,PT10M26.00S,2025-12-31T21:35:22.8Z,3,REGULAR,2pt,Jump Shot,[],1630591,77.7431011826544,26.47058823529412,1610612753,71,72,2025-12-31T21:35:26Z,4000000,False,-118.0,157.0,1,right,MISS J. Suggs 19' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,19.59,Missed,,,,,,,,,,
406,PT10M23.00S,2025-12-31T21:35:25.8Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,71,72,2025-12-31T21:35:26Z,4010000,False,,,0,,A. Nesmith REBOUND (Off:3 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,405.0,5.0,2.0,3.0,,
407,PT10M08.00S,2025-12-31T21:35:39.8Z,3,REGULAR,2pt,Jump Shot,[],1629614,6.915243101182654,73.52941176470588,1610612754,73,72,2025-12-31T21:35:42Z,4020000,False,-118.0,13.0,1,left,A. Nembhard 11' pullup Jump Shot (11 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,,,11.83,Made,11.0,,,,,,,,,
408,PT10M00.00S,2025-12-31T21:35:48.0Z,3,REGULAR,turnover,lost ball,[],1641710,,,1610612753,73,72,2025-12-31T21:35:51Z,4030000,False,,,0,,A. Black lost ball TURNOVER (4 TO),"[1641710, 1630174]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Center,4.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,
409,PT10M00.00S,2025-12-31T21:35:48.0Z,3,REGULAR,steal,,[],1630174,,,1610612754,73,72,2025-12-31T21:35:49Z,4040000,False,,,0,,A. Nesmith STEAL (3 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
410,PT09M54.00S,2025-12-31T21:35:55.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630174,7.5722733245729295,45.34313725490196,1610612754,73,72,2025-12-31T21:40:55Z,4050000,False,23.0,19.0,1,left,MISS A. Nesmith running DUNK,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,2.99,Missed,,,,,,,,,,
411,PT09M52.00S,2025-12-31T21:35:57.4Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612753,73,72,2025-12-31T21:40:55Z,4060000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,410.0,3.0,2.0,1.0,,
412,PT09M48.00S,2025-12-31T21:36:01.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,90.75229960578186,55.88235294117647,1610612753,73,72,2025-12-31T21:36:22Z,4070000,False,29.0,34.0,1,right,MISS J. Suggs running Layup,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.53,Missed,,,,,,,,,,
413,PT09M47.00S,2025-12-31T21:36:02.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,73,72,2025-12-31T21:36:22Z,4080000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,412.0,,,,,
414,PT09M47.00S,2025-12-31T21:36:05.3Z,3,REGULAR,foul,personal,[],1631094,,,1610612754,73,72,2025-12-31T21:36:08Z,4090000,False,,,0,,P. Banchero loose ball personal FOUL (1 PF),"[1631094, 1630695]",1610612753.0,ORL,loose ball,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,1179.0,1.0,0.0,Potter,1630695.0,,,,,,,,,,,,
416,PT09M44.00S,2025-12-31T21:36:28.7Z,3,REGULAR,foul,technical,['1freethrow'],1641710,,,1610612754,73,72,2025-12-31T21:36:35Z,4110000,False,,,0,,A. Black technical FOUL (1 Tech),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,202037.0,2.0,1.0,,,,,,,,,,,,,,
417,PT09M44.00S,2025-12-31T21:36:53.2Z,3,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,74,72,2025-12-31T21:36:53Z,4120000,False,,,0,,B. Mathurin technical Free Throw 1 of 1 (15 PTS),[1631097],1610612754.0,IND,technical,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,
418,PT09M31.00S,2025-12-31T21:37:21.9Z,3,REGULAR,turnover,traveling,[],1631097,,,1610612754,74,72,2025-12-31T21:37:27Z,4130000,False,,,0,,B. Mathurin traveling TURNOVER (3 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,1179.0,,,,,,,,,,,,,,,,
419,PT09M21.00S,2025-12-31T21:37:43.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,91.40932982917214,45.83333333333333,1610612753,74,72,2025-12-31T21:37:46Z,4140000,False,-21.0,28.0,1,right,MISS A. Black driving finger roll Layup,[1641710],1610612753.0,ORL,driving finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,3.51,Missed,,,,,,,,,,
420,PT09M19.00S,2025-12-31T21:37:45.8Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,74,72,2025-12-31T21:37:46Z,4150000,False,,,0,,A. Nesmith REBOUND (Off:3 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,419.0,6.0,3.0,3.0,,
421,PT09M13.00S,2025-12-31T21:37:51.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,6.783837056504599,3.431372549019608,1610612754,74,72,2025-12-31T21:37:55Z,4160000,False,233.0,11.0,1,left,MISS A. Nesmith running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,,,,,,23.31,Missed,,,,,,,,,,
422,PT09M10.00S,2025-12-31T21:37:54.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,74,72,2025-12-31T21:37:55Z,4170000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,421.0,10.0,9.0,1.0,,
423,PT09M03.00S,2025-12-31T21:38:01.5Z,3,REGULAR,3pt,Jump Shot,[],1631094,66.70499342969777,39.21568627450981,1610612753,74,72,2025-12-31T21:38:08Z,4180000,False,-54.0,260.0,1,right,MISS P. Banchero 26' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,26.6,Missed,,,,,,,,,,
424,PT08M59.00S,2025-12-31T21:38:05.5Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,74,72,2025-12-31T21:38:08Z,4190000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,423.0,1.0,0.0,1.0,,
425,PT08M54.00S,2025-12-31T21:38:09.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,92.59198423127464,2.696078431372549,1610612753,74,72,2025-12-31T21:38:12Z,4200000,False,-237.0,17.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,23.71,Missed,,,,,,,,,,
426,PT08M52.00S,2025-12-31T21:38:11.8Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,74,72,2025-12-31T21:38:12Z,4210000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,425.0,1.0,1.0,0.0,,
427,PT08M44.00S,2025-12-31T21:38:20.1Z,3,REGULAR,3pt,Jump Shot,[],1627783,20.581471747700395,91.42156862745098,1610612754,74,72,2025-12-31T21:38:24Z,4220000,False,-207.0,141.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.05,Missed,,,,,,,,,,
428,PT08M40.00S,2025-12-31T21:38:24.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,74,72,2025-12-31T21:38:24Z,4230000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,427.0,11.0,10.0,1.0,,
429,PT08M36.00S,2025-12-31T21:38:27.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641710,91.40932982917214,50.73529411764706,1610612753,74,74,2025-12-31T21:38:31Z,4240000,False,4.0,28.0,1,right,A. Black running DUNK (13 PTS) (D. Bane 5 AST),"[1641710, 1630217]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,2.85,Made,13.0,D. Bane,1630217.0,5.0,,,,,,
