actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
500,PT03M57.00S,2025-10-24T01:25:07.6Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,68,70,2025-10-24T01:25:08Z,4990000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,499.0,,,,,,,,7.0,5.0,2.0,,,,,,,
501,PT03M53.00S,2025-10-24T01:25:13.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631097,92.9862023653088,52.69607843137255,1610612754,70,70,2025-10-24T01:25:25Z,5000000,False,13.0,13.0,1,right,B. Mathurin running pullup Jump Shot (16 PTS),[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,,16.0,,,,,,,,,,
502,PT03M53.00S,2025-10-24T01:25:18.4Z,3,REGULAR,foul,personal,['1freethrow'],1631119,,,1610612754,70,70,2025-10-24T01:25:23Z,5010000,False,,,0,,J. Williams shooting personal FOUL (4 PF) (Mathurin 1 FT),"[1631119, 1631097]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,1155.0,4.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,
504,PT03M53.00S,2025-10-24T01:25:32.5Z,3,REGULAR,substitution,out,[],1642964,,,1610612754,70,70,2025-10-24T01:26:08Z,5030000,False,,,0,,SUB out: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M53.00S,2025-10-24T01:25:32.5Z,3,REGULAR,substitution,in,[],1631172,,,1610612754,70,70,2025-10-24T01:26:08Z,5040000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M53.00S,2025-10-24T01:25:48.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1631097,,,1610612754,71,70,2025-10-24T01:25:48Z,5050000,False,,,0,,B. Mathurin Free Throw 1 of 1 (17 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
507,PT03M37.00S,2025-10-24T01:26:06.8Z,3,REGULAR,turnover,lost ball,[],1642349,,,1610612760,71,70,2025-10-24T01:26:09Z,5060000,False,,,0,,A. Mitchell lost ball TURNOVER (1 TO),"[1642349, 1643007]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,Peter,1643007.0,,,,,
508,PT03M37.00S,2025-10-24T01:26:06.8Z,3,REGULAR,steal,,[],1643007,,,1610612754,71,70,2025-10-24T01:26:08Z,5070000,False,,,0,,T. Peter STEAL (1 STL),[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
509,PT03M31.00S,2025-10-24T01:26:12.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1643007,93.51182654402102,97.54901960784314,1610612754,74,70,2025-10-24T01:53:06Z,5080000,False,238.0,8.0,1,right,T. Peter 3PT  (3 PTS) (J. Walker 2 AST),"[1643007, 1641716]",1610612754.0,IND,,,,Peter,T. Peter,,,,,Right Corner 3,24+ Right,23.79,Made,,,,,,,,3.0,,,,,,J. Walker,1641716.0,2.0,,
511,PT03M13.00S,2025-10-24T01:26:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,6.521024967148489,46.81372549019608,1610612760,74,70,2025-10-24T01:26:35Z,5100000,False,16.0,9.0,1,left,MISS L. Dort driving Layup - blocked,"[1629652, 1630643]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
512,PT03M13.00S,2025-10-24T01:26:29.5Z,3,REGULAR,block,,[],1630643,,,1610612760,74,70,2025-10-24T01:26:31Z,5110000,False,,,0,,J. Huff BLOCK (2 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT03M12.00S,2025-10-24T01:26:30.5Z,3,REGULAR,rebound,defensive,[],1630643,,,1610612754,74,70,2025-10-24T01:26:35Z,5120000,False,,,0,,J. Huff REBOUND (Off:1 Def:2),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,511.0,,,,,,,,3.0,2.0,1.0,,,,,,,
514,PT03M09.00S,2025-10-24T01:26:34.8Z,3,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,74,70,2025-10-24T01:26:40Z,5130000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (4 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,201639.0,,,,,4.0,,,,,,,,,,,
515,PT02M58.00S,2025-10-24T01:26:52.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631096,12.040078843626807,40.931372549019606,1610612760,74,72,2025-10-24T01:27:00Z,5140000,False,45.0,61.0,1,left,C. Holmgren 7' turnaround Jump Shot (7 PTS) (A. Mitchell 2 AST),"[1631096, 1642349]",1610612760.0,OKC,turnaround,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,,,,,,,,7.0,,,,,,A. Mitchell,1642349.0,2.0,,
517,PT02M57.00S,2025-10-24T01:26:57.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,74,72,2025-10-24T01:26:57Z,5160000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT02M57.00S,2025-10-24T01:29:49.8Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,74,72,2025-10-24T01:30:13Z,5170000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M57.00S,2025-10-24T01:29:49.8Z,3,REGULAR,substitution,out,[],1630643,,,1610612754,74,72,2025-10-24T01:30:13Z,5180000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M57.00S,2025-10-24T01:29:49.8Z,3,REGULAR,substitution,out,[],1629652,,,1610612754,74,72,2025-10-24T01:30:13Z,5190000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M57.00S,2025-10-24T01:29:49.8Z,3,REGULAR,substitution,out,[],1631119,,,1610612754,74,72,2025-10-24T01:30:13Z,5200000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M57.00S,2025-10-24T01:29:49.8Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,74,72,2025-10-24T01:30:13Z,5210000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M57.00S,2025-10-24T01:29:49.8Z,3,REGULAR,substitution,in,[],1627783,,,1610612754,74,72,2025-10-24T01:30:13Z,5220000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M57.00S,2025-10-24T01:29:49.8Z,3,REGULAR,substitution,in,[],1628983,,,1610612754,74,72,2025-10-24T01:30:13Z,5230000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT02M57.00S,2025-10-24T01:29:49.8Z,3,REGULAR,substitution,in,[],1630598,,,1610612754,74,72,2025-10-24T01:30:13Z,5240000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT02M39.00S,2025-10-24T01:30:41.4Z,3,REGULAR,3pt,Jump Shot,[],1641767,94.56307490144546,3.431372549019608,1610612754,74,72,2025-10-24T01:30:45Z,5250000,False,-233.0,-1.0,1,right,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
527,PT02M36.00S,2025-10-24T01:30:44.4Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,74,72,2025-10-24T01:30:45Z,5260000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,526.0,,,,,,,,6.0,6.0,0.0,,,,,,,
528,PT02M13.00S,2025-10-24T01:31:05.5Z,3,REGULAR,3pt,Jump Shot,[],1630598,33.98488830486202,39.705882352941174,1610612760,74,75,2025-10-24T01:31:10Z,5270000,False,51.0,267.0,1,left,A. Wiggins 27' 3PT pullup (15 PTS),[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,27.19,Made,,,,,,,,15.0,,,,,,,,,,
529,PT02M03.00S,2025-10-24T01:31:17.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,92.85479632063075,58.57843137254902,1610612754,76,75,2025-10-24T01:31:21Z,5280000,False,43.0,15.0,1,right,B. Sheppard driving Layup (10 PTS) (O. Toppin 3 AST),"[1641767, 1630167]",1610612754.0,IND,driving,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,4.53,Made,,,,,,,,10.0,,,,,,O. Toppin,1630167.0,3.0,,
531,PT01M54.00S,2025-10-24T01:31:27.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.521024967148489,45.588235294117645,1610612760,76,77,2025-10-24T01:31:33Z,5300000,False,22.0,9.0,1,left,S. Gilgeous-Alexander driving Layup (28 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,,28.0,,,,,,,,,,
532,PT01M54.00S,2025-10-24T01:31:29.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641767,,,1610612760,76,77,2025-10-24T01:31:37Z,5310000,False,,,0,,B. Sheppard shooting personal FOUL (3 PF) (Gilgeous-Alexander 1 FT),"[1641767, 1628983]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,1155.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
534,PT01M54.00S,2025-10-24T01:31:52.6Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,76,78,2025-10-24T01:31:52Z,5330000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,29.0,,,,,,,,,,
535,PT01M39.00S,2025-10-24T01:32:08.5Z,3,REGULAR,3pt,Jump Shot,[],1641716,66.83639947437582,66.66666666666666,1610612754,76,78,2025-10-24T01:32:13Z,5340000,False,83.0,259.0,1,right,MISS J. Walker 27' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
536,PT01M35.00S,2025-10-24T01:32:12.5Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,76,78,2025-10-24T01:32:13Z,5350000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:6),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,535.0,,,,,,,,6.0,6.0,0.0,,,,,,,
537,PT01M22.00S,2025-10-24T01:32:25.4Z,3,REGULAR,3pt,Jump Shot,[],1630598,33.98488830486202,47.30392156862745,1610612760,76,78,2025-10-24T01:32:30Z,5360000,False,13.0,267.0,1,left,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
538,PT01M20.00S,2025-10-24T01:32:27.4Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,76,78,2025-10-24T01:32:30Z,5370000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,537.0,,,,,,,,2.0,2.0,0.0,,,,,,,
539,PT01M14.00S,2025-10-24T01:32:34.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,92.32917214191852,54.166666666666664,1610612754,78,78,2025-10-24T01:32:39Z,5380000,False,21.0,20.0,1,right,P. Siakam running Layup (19 PTS) (J. Walker 3 AST),"[1627783, 1641716]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,19.0,,,,,,J. Walker,1641716.0,3.0,,
541,PT01M14.00S,2025-10-24T01:32:36.1Z,3,REGULAR,foul,personal,['1freethrow'],1630598,,,1610612754,78,78,2025-10-24T01:32:44Z,5400000,False,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Siakam 1 FT),"[1630598, 1627783]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,1155.0,3.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
543,PT01M14.00S,2025-10-24T01:32:46.2Z,3,REGULAR,substitution,out,[],1631096,,,1610612754,78,78,2025-10-24T01:33:26Z,5420000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT01M14.00S,2025-10-24T01:32:46.2Z,3,REGULAR,substitution,in,[],1628392,,,1610612754,78,78,2025-10-24T01:33:26Z,5430000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT01M14.00S,2025-10-24T01:33:01.8Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,78,78,2025-10-24T01:33:26Z,5440000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT01M14.00S,2025-10-24T01:33:01.8Z,3,REGULAR,substitution,in,[],1628396,,,1610612754,78,78,2025-10-24T01:33:26Z,5450000,False,,,0,,SUB in: T. Bradley,[1628396],1610612754.0,IND,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT01M14.00S,2025-10-24T01:33:25.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1627783,,,1610612754,78,78,2025-10-24T01:33:28Z,5460000,False,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
548,PT01M13.00S,2025-10-24T01:33:26.3Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,78,78,2025-10-24T01:33:28Z,5470000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:9),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,547.0,,,,,,,,9.0,9.0,0.0,,,,,,,
549,PT01M00.00S,2025-10-24T01:33:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,12.040078843626807,62.745098039215684,1610612760,78,80,2025-10-24T01:33:47Z,5480000,False,-64.0,61.0,1,left,A. Mitchell 8' driving Layup (12 PTS),[1642349],1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,8.8,Made,,,,,,,,12.0,,,,,,,,,,
550,PT01M00.00S,2025-10-24T01:33:44.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1643007,,,1610612760,78,80,2025-10-24T01:33:48Z,5490000,False,,,0,,T. Peter shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1643007, 1642349]",1610612754.0,IND,shooting,,,Peter,T. Peter,,,,,In The Paint (Non-RA),8-16 Left,,,,201639.0,1.0,0.0,Mitchell,1642349.0,,,,,,,,,,,,
552,PT01M00.00S,2025-10-24T01:34:11.3Z,3,REGULAR,freethrow,1 of 1,[],1642349,,,1610612760,78,81,2025-10-24T01:34:11Z,5510000,False,,,0,,A. Mitchell Free Throw 1 of 1 (13 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
553,PT00M40.90S,2025-10-24T01:34:33.1Z,3,REGULAR,3pt,Jump Shot,[],1641716,75.50919842312747,10.049019607843137,1610612754,78,81,2025-10-24T01:34:37Z,5520000,False,-200.0,178.0,1,right,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
554,PT00M36.70S,2025-10-24T01:34:37.3Z,3,REGULAR,rebound,defensive,[],1642349,,,1610612760,78,81,2025-10-24T01:34:37Z,5530000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:2),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,,,553.0,,,,,,,,3.0,2.0,1.0,,,,,,,
555,PT00M28.50S,2025-10-24T01:34:44.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,29.6484888304862,79.41176470588235,1610612760,78,81,2025-10-24T01:34:48Z,5540000,False,-147.0,226.0,1,left,MISS S. Gilgeous-Alexander 26' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
556,PT00M25.80S,2025-10-24T01:34:47.3Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,78,81,2025-10-24T01:34:48Z,5550000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,555.0,,,,,,,,3.0,3.0,0.0,,,,,,,
557,PT00M12.40S,2025-10-24T01:35:01.3Z,3,REGULAR,turnover,out-of-bounds,[],1643007,,,1610612754,78,81,2025-10-24T01:35:06Z,5560000,False,,,0,,T. Peter bad pass out-of-bounds TURNOVER (1 TO),[1643007],1610612754.0,IND,bad pass,,,Peter,T. Peter,,,,,Mid-Range,8-16 Left,,,,1155.0,,,,,1.0,,,,,,,,,,,
558,PT00M12.40S,2025-10-24T01:35:06.1Z,3,REGULAR,substitution,out,[],1631172,,,1610612760,78,81,2025-10-24T01:35:13Z,5570000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT00M12.40S,2025-10-24T01:35:06.1Z,3,REGULAR,substitution,in,[],1642959,,,1610612760,78,81,2025-10-24T01:35:13Z,5580000,False,,,0,,SUB in: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT00M12.40S,2025-10-24T01:35:06.1Z,3,REGULAR,substitution,out,[],1643007,,,1610612760,78,81,2025-10-24T01:35:19Z,5590000,False,,,0,,SUB out: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT00M12.40S,2025-10-24T01:35:06.1Z,3,REGULAR,substitution,in,[],1631097,,,1610612760,78,81,2025-10-24T01:35:19Z,5600000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT00M03.10S,2025-10-24T01:35:40.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642349,22.946780551905388,11.519607843137255,1610612760,78,81,2025-10-24T01:35:45Z,5610000,False,192.0,163.0,1,left,MISS A. Mitchell 25' 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
563,PT00M00.10S,2025-10-24T01:35:43.0Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,78,81,2025-10-24T01:35:43Z,5620000,False,,,0,,P. Siakam REBOUND (Off:2 Def:8),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,562.0,,,,,,,,10.0,8.0,2.0,,,,,,,
564,PT00M00.00S,2025-10-24T01:35:46.9Z,3,REGULAR,period,end,[],0,,,1610612754,78,81,2025-10-24T01:35:46Z,5630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2025-10-24T01:38:42.9Z,4,REGULAR,substitution,out,['startperiod'],1641716,,,1610612754,78,81,2025-10-24T01:39:11Z,5640000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2025-10-24T01:38:42.9Z,4,REGULAR,substitution,out,['startperiod'],1642959,,,1610612754,78,81,2025-10-24T01:39:11Z,5650000,False,,,0,,SUB out: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2025-10-24T01:38:42.9Z,4,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,78,81,2025-10-24T01:39:11Z,5660000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2025-10-24T01:38:42.9Z,4,REGULAR,substitution,in,['startperiod'],1631172,,,1610612754,78,81,2025-10-24T01:39:11Z,5670000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2025-10-24T01:39:28.9Z,4,REGULAR,period,start,[],0,,,1610612760,78,81,2025-10-24T01:39:28Z,5680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT11M46.00S,2025-10-24T01:39:41.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,6.1268068331143235,54.41176470588235,1610612760,78,83,2025-10-24T01:39:45Z,5690000,False,-22.0,5.0,1,left,A. Mitchell cutting Layup (15 PTS) (I. Hartenstein 1 AST),"[1642349, 1628392]",1610612760.0,OKC,cutting,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,,15.0,,,,,,I. Hartenstein,1628392.0,1.0,,
572,PT11M32.00S,2025-10-24T01:39:57.0Z,4,REGULAR,3pt,Jump Shot,[],1631097,65.91655716162943,58.333333333333336,1610612754,81,83,2025-10-24T01:40:01Z,5710000,False,42.0,268.0,1,right,B. Mathurin 27' 3PT pullup (20 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,27.11,Made,,,,,,,,20.0,,,,,,,,,,
574,PT11M15.00S,2025-10-24T01:40:13.8Z,4,REGULAR,2pt,Jump Shot,[],1628983,19.136005256241788,70.58823529411765,1610612760,81,83,2025-10-24T01:40:18Z,5730000,False,-103.0,127.0,1,left,MISS S. Gilgeous-Alexander 16' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,16.38,Missed,,,,,,,,,,,,,,,,,,
575,PT11M13.00S,2025-10-24T01:40:15.8Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,81,83,2025-10-24T01:40:18Z,5740000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:6),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,,,574.0,,,,,,,,8.0,6.0,2.0,,,,,,,
576,PT11M07.00S,2025-10-24T01:40:22.2Z,4,REGULAR,foul,personal,['2freethrow'],1631172,,,1610612754,81,83,2025-10-24T01:40:28Z,5750000,False,,,0,,O. Dieng shooting personal FOUL (2 PF) (Siakam 2 FT),"[1631172, 1627783]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Left,,,,1155.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
578,PT11M07.00S,2025-10-24T01:40:50.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612754,81,83,2025-10-24T01:41:17Z,5770000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
579,PT11M07.00S,2025-10-24T01:40:50.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,81,83,2025-10-24T01:41:17Z,5780000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,,
580,PT11M07.00S,2025-10-24T01:40:54.9Z,4,REGULAR,substitution,out,[],1642349,,,1610612754,81,83,2025-10-24T01:40:58Z,5790000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT11M07.00S,2025-10-24T01:40:54.9Z,4,REGULAR,substitution,in,[],1629652,,,1610612754,81,83,2025-10-24T01:40:58Z,5800000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT11M07.00S,2025-10-24T01:40:50.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612754,81,83,2025-10-24T01:41:17Z,5810000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
