actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
266,PT05M52.00S,2026-03-25T23:56:21.8Z,2,REGULAR,substitution,in,[],1630174,,,1610612747,37,60,2026-03-25T23:57:07Z,2650000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M52.00S,2026-03-25T23:56:21.8Z,2,REGULAR,substitution,in,[],1629020,,,1610612747,37,60,2026-03-25T23:57:07Z,2660000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M52.00S,2026-03-25T23:56:49.5Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612747,37,61,2026-03-25T23:56:49Z,2670000,False,,,0,,L. Dončić Free Throw 1 of 1 (24 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
269,PT05M46.00S,2026-03-25T23:57:01.6Z,2,REGULAR,foul,personal,[],1628379,,,1610612754,37,61,2026-03-25T23:57:07Z,2680000,False,,,0,,L. Kennard personal FOUL (3 PF),"[1628379, 1629614]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628172.0,3.0,0.0,,,,,Nembhard,1629614.0,,
271,PT05M43.00S,2026-03-25T23:57:28.7Z,2,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612754,37,61,2026-03-25T23:57:33Z,2700000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1629020, 1629614]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,200833.0,1.0,0.0,,,,,Nembhard,1629614.0,,
273,PT05M43.00S,2026-03-25T23:58:02.6Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,38,61,2026-03-25T23:58:02Z,2720000,False,,,0,,A. Nembhard Free Throw 1 of 2 (6 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
274,PT05M43.00S,2026-03-25T23:58:24.7Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,39,61,2026-03-25T23:58:24Z,2730000,False,,,0,,A. Nembhard Free Throw 2 of 2 (7 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
275,PT05M29.00S,2026-03-25T23:58:44.9Z,2,REGULAR,foul,personal,[],1629614,,,1610612747,39,61,2026-03-25T23:58:51Z,2740000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 1629029]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,,,,,,,,,,1628172.0,2.0,0.0,,,,,Dončić,1629029.0,,
277,PT05M24.00S,2026-03-25T23:59:16.9Z,2,REGULAR,2pt,Jump Shot,[],1629029,23.209592641261498,41.17647058823529,1610612747,39,61,2026-03-25T23:59:20Z,2760000,False,44.0,166.0,1,left,MISS L. Dončić 17' pullup Shot,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Center,,,,17.15,Missed,,,,,,,,,,,,,,,
278,PT05M22.00S,2026-03-25T23:59:18.9Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,39,61,2026-03-25T23:59:20Z,2770000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,277.0,1.0,1.0,0.0,,,,
279,PT05M16.00S,2026-03-25T23:59:24.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,71.04139290407359,82.1078431372549,1610612754,42,61,2026-03-25T23:59:28Z,2780000,False,161.0,220.0,1,right,A. Nesmith 27' 3PT running (7 PTS) (A. Nembhard 6 AST),"[1630174, 1629614]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,27.21,Made,7.0,A. Nembhard,1629614.0,6.0,,,,,,,,,,,
281,PT04M57.00S,2026-03-25T23:59:43.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,4.418528252299605,50.49019607843137,1610612747,42,63,2026-03-25T23:59:47Z,2800000,False,-2.0,-11.0,1,left,J. Hayes DUNK (8 PTS) (A. Reaves 5 AST),"[1629637, 1630559]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,1.13,Made,8.0,A. Reaves,1630559.0,5.0,,,,,,,,,,,
283,PT04M55.00S,2026-03-25T23:59:51.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,42,63,2026-03-25T23:59:54Z,2820000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
284,PT04M43.00S,2026-03-26T00:00:06.4Z,2,REGULAR,2pt,Jump Shot,[],1629614,76.16622864651774,33.088235294117645,1610612754,42,63,2026-03-26T00:00:10Z,2830000,False,-85.0,172.0,1,right,MISS A. Nembhard 19' step back Shot,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,19.12,Missed,,,,,,,,,,,,,,,
285,PT04M41.00S,2026-03-26T00:00:08.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612747,42,63,2026-03-26T00:00:10Z,2840000,False,,,0,,L. Dončić REBOUND (Off:0 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,284.0,1.0,1.0,0.0,,,,
286,PT04M34.00S,2026-03-26T00:00:16.2Z,2,REGULAR,2pt,Jump Shot,[],1629029,11.514454664914586,72.79411764705883,1610612747,42,63,2026-03-26T00:00:19Z,2850000,False,-114.0,56.0,1,left,MISS L. Dončić 12' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,12.69,Missed,,,,,,,,,,,,,,,
287,PT04M32.00S,2026-03-26T00:00:18.1Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612747,42,63,2026-03-26T00:00:18Z,2860000,False,,,0,,L. Dončić REBOUND (Off:1 Def:1),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,286.0,2.0,1.0,1.0,,,,
288,PT04M30.00S,2026-03-26T00:00:20.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,11.12023653088042,46.07843137254902,1610612747,42,63,2026-03-26T00:00:22Z,2870000,False,20.0,52.0,1,left,MISS L. Dončić pullup Shot,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,5.56,Missed,,,,,,,,,,,,,,,
289,PT04M28.00S,2026-03-26T00:00:22.0Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,42,63,2026-03-26T00:00:22Z,2880000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,288.0,2.0,2.0,0.0,,,,
290,PT04M25.00S,2026-03-26T00:00:25.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,95.87713534822602,49.26470588235294,1610612754,44,63,2026-03-26T00:00:28Z,2890000,False,-4.0,-14.0,1,right,O. Toppin running alley-oop DUNK (2 PTS) (A. Nembhard 7 AST),"[1630167, 1629614]",1610612754.0,IND,running alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,1.42,Made,2.0,A. Nembhard,1629614.0,7.0,,,,,,,,,,,
292,PT04M07.00S,2026-03-26T00:00:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,16.507884362680684,41.42156862745098,1610612747,44,63,2026-03-26T00:00:46Z,2910000,False,43.0,103.0,1,left,MISS L. Kennard 11' pullup Shot,[1628379],1610612747.0,LAL,pullup,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,11.13,Missed,,,,,,,,,,,,,,,
293,PT04M05.00S,2026-03-26T00:00:44.7Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,44,63,2026-03-26T00:00:46Z,2920000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,292.0,2.0,2.0,0.0,,,,
294,PT04M01.00S,2026-03-26T00:00:49.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,84.97043363994744,0.9803921568627451,1610612754,47,63,2026-03-26T00:00:53Z,2930000,False,-245.0,89.0,1,right,B. Sheppard 26' 3PT running (6 PTS) (O. Toppin 2 AST),"[1641767, 1630167]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,,26.07,Made,6.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,
296,PT04M00.00S,2026-03-26T00:00:52.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,47,63,2026-03-26T00:00:52Z,2950000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M00.00S,2026-03-26T00:03:08.8Z,2,REGULAR,substitution,out,[],1630167,,,1610612747,47,63,2026-03-26T00:03:30Z,2960000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M00.00S,2026-03-26T00:03:08.8Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,47,63,2026-03-26T00:03:30Z,2970000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M00.00S,2026-03-26T00:03:08.8Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,47,63,2026-03-26T00:03:30Z,2980000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M00.00S,2026-03-26T00:03:08.8Z,2,REGULAR,substitution,in,[],1627783,,,1610612747,47,63,2026-03-26T00:03:30Z,2990000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M00.00S,2026-03-26T00:03:08.8Z,2,REGULAR,substitution,in,[],1628467,,,1610612747,47,63,2026-03-26T00:03:30Z,3000000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M00.00S,2026-03-26T00:03:08.8Z,2,REGULAR,substitution,in,[],1631222,,,1610612747,47,63,2026-03-26T00:03:30Z,3010000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M00.00S,2026-03-26T00:03:43.8Z,2,REGULAR,foul,technical,['1freethrow'],203935,,,1610612747,47,63,2026-03-26T00:03:53Z,3020000,False,,,0,,M. Smart technical FOUL (1 Tech),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,202049.0,0.0,1.0,,,,,,,,
306,PT04M00.00S,2026-03-26T00:04:06.7Z,2,REGULAR,freethrow,1 of 1,[],1630174,,,1610612747,47,63,2026-03-26T00:04:06Z,3030000,False,,,0,,MISS A. Nesmith technical Free Throw 1 of 1,[1630174],1610612754.0,IND,technical,,,Nesmith,A. Nesmith,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
307,PT04M00.00S,2026-03-26T00:04:06.7Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612747,47,63,2026-03-26T00:04:06Z,3040000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,,,,,
319,PT03M59.00S,2026-03-26T00:04:18.2Z,2,REGULAR,turnover,bad pass,[],1631222,,,1610612747,47,63,2026-03-26T00:06:35Z,3045000,False,,,0,,J. LaRavia bad pass TURNOVER (1 TO),"[1631222, 1630174]",1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,1.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,
320,PT03M59.00S,2026-03-26T00:04:18.2Z,2,REGULAR,steal,,[],1630174,,,1610612754,47,63,2026-03-26T00:06:35Z,3047500,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
326,PT03M58.00S,2026-03-26T00:04:24.0Z,2,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612754,47,63,2026-03-26T00:07:43Z,3048750,False,,,0,,A. Nesmith step out-of-bounds TURNOVER (1 TO),[1630174],1610612754.0,IND,step,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,1628172.0,,,,,,,,,,
309,PT03M57.00S,2026-03-26T00:04:54.8Z,2,REGULAR,turnover,out-of-bounds,[],1631222,,,1610612747,47,63,2026-03-26T00:15:08Z,3060000,False,,,0,,J. LaRavia bad pass out-of-bounds TURNOVER (2 TO),[1631222],1610612747.0,LAL,bad pass,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Right,2.0,,,,,,,,,1628172.0,,,,,,,,,,
310,PT03M42.00S,2026-03-26T00:05:21.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630174,94.82588699080158,76.47058823529412,1610612754,49,63,2026-03-26T00:05:24Z,3070000,False,132.0,-4.0,1,right,A. Nesmith 13' pullup Jump Shot (9 PTS) (A. Nembhard 8 AST),"[1630174, 1629614]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,,13.25,Made,9.0,A. Nembhard,1629614.0,8.0,,,,,,,,,,,
312,PT03M26.00S,2026-03-26T00:05:36.9Z,2,REGULAR,2pt,Jump Shot,[],1629020,15.111695137976348,12.277879901960784,1610612747,49,65,2026-03-26T00:06:05Z,3090000,False,189.0,90.0,1,left,J. Vanderbilt 20' Jump Shot (5 PTS) (L. Dončić 3 AST),"[1629020, 1629029]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Right,,,,20.88,Made,5.0,L. Dončić,1629029.0,3.0,,,,,,,,,,,
314,PT03M15.00S,2026-03-26T00:05:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.1688567674113,48.529411764705884,1610612754,51,65,2026-03-26T00:05:56Z,3110000,False,-7.0,2.0,1,right,P. Siakam cutting finger roll Layup (5 PTS) (A. Nembhard 9 AST),"[1627783, 1629614]",1610612754.0,IND,cutting finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,0.77,Made,5.0,A. Nembhard,1629614.0,9.0,,,,,,,,,,,
316,PT02M56.00S,2026-03-26T00:06:10.1Z,2,REGULAR,turnover,out-of-bounds,[],1631222,,,1610612747,51,65,2026-03-26T00:06:13Z,3130000,False,,,0,,J. LaRavia bad pass out-of-bounds TURNOVER (3 TO),[1631222],1610612747.0,LAL,bad pass,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,1628172.0,,,,,,,,,,
317,PT02M56.00S,2026-03-26T00:06:14.1Z,2,REGULAR,substitution,out,[],1628379,,,1610612754,51,65,2026-03-26T00:06:19Z,3140000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M56.00S,2026-03-26T00:06:14.1Z,2,REGULAR,substitution,in,[],2544,,,1610612754,51,65,2026-03-26T00:06:19Z,3150000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M49.00S,2026-03-26T00:06:37.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,94.1688567674113,48.28431372549019,1610612754,53,65,2026-03-26T00:06:40Z,3160000,False,-9.0,2.0,1,right,P. Siakam driving finger roll Layup (7 PTS) (A. Nembhard 10 AST),"[1627783, 1629614]",1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,0.89,Made,7.0,A. Nembhard,1629614.0,10.0,,,,,,,,,,,
322,PT02M49.00S,2026-03-26T00:06:40.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631222,,,1610612754,53,65,2026-03-26T00:06:44Z,3170000,False,,,0,,J. LaRavia shooting personal FOUL (2 PF) (Siakam 1 FT),"[1631222, 1627783]",1610612747.0,LAL,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,2.0,0.0,,,,,Siakam,1627783.0,,
324,PT02M49.00S,2026-03-26T00:07:05.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1627783,,,1610612754,54,65,2026-03-26T00:07:05Z,3190000,False,,,0,,P. Siakam Free Throw 1 of 1 (8 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
327,PT02M34.00S,2026-03-26T00:07:23.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,15.062417871222076,38.72549019607843,1610612747,54,67,2026-03-26T00:07:25Z,3200000,False,56.0,89.0,1,left,L. Dončić 10' pullup Jump Shot (26 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Right,,,,10.55,Made,26.0,,,,,,,,,,,,,,
328,PT02M26.00S,2026-03-26T00:07:30.7Z,2,REGULAR,3pt,Jump Shot,[],1629614,68.01905387647832,21.568627450980394,1610612754,54,67,2026-03-26T00:07:34Z,3210000,False,-142.0,248.0,1,right,MISS A. Nembhard 28' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,28.6,Missed,,,,,,,,,,,,,,,
329,PT02M24.00S,2026-03-26T00:07:32.7Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612747,54,67,2026-03-26T00:07:34Z,3220000,False,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,328.0,2.0,1.0,1.0,,,,
330,PT02M13.00S,2026-03-26T00:07:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,4.944152431011826,46.32352941176471,1610612747,54,67,2026-03-26T00:07:46Z,3230000,False,18.0,-6.0,1,left,MISS M. Kleber cutting Layup,[1628467],1610612747.0,LAL,cutting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,1.94,Missed,,,,,,,,,,,,,,,
331,PT02M12.00S,2026-03-26T00:07:44.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,54,67,2026-03-26T00:18:19Z,3240000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,330.0,2.0,2.0,0.0,,,,
332,PT02M09.00S,2026-03-26T00:07:47.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,94.30026281208936,95.58823529411765,1610612754,54,67,2026-03-26T00:07:51Z,3250000,False,228.0,1.0,1,right,MISS A. Nesmith running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,22.79,Missed,,,,,,,,,,,,,,,
333,PT02M07.00S,2026-03-26T00:07:49.5Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612747,54,67,2026-03-26T00:07:51Z,3260000,False,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,332.0,3.0,2.0,1.0,,,,
334,PT02M03.00S,2026-03-26T00:07:53.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,5.206964520367937,50.0,1610612747,54,69,2026-03-26T00:08:16Z,3270000,False,0.0,-4.0,1,left,L. James running finger roll Layup (11 PTS) (M. Kleber 1 AST),"[2544, 1628467]",1610612747.0,LAL,running finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,0.36,Made,11.0,M. Kleber,1628467.0,1.0,,,,,,,,,,,
336,PT01M41.00S,2026-03-26T00:08:15.0Z,2,REGULAR,3pt,Jump Shot,[],1630174,73.66951379763469,12.254901960784313,1610612754,54,69,2026-03-26T00:08:18Z,3290000,False,-189.0,195.0,1,right,MISS A. Nesmith 27' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,27.14,Missed,,,,,,,,,,,,,,,
337,PT01M41.00S,2026-03-26T00:08:15.0Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612747,54,69,2026-03-26T00:08:18Z,3300000,False,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,336.0,4.0,3.0,1.0,,,,
338,PT01M37.00S,2026-03-26T00:08:21.2Z,2,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612747,54,69,2026-03-26T00:08:26Z,3310000,False,,,0,,L. Dončić bad pass out-of-bounds TURNOVER (1 TO),[1629029],1610612747.0,LAL,bad pass,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,1628172.0,,,,,,,,,,
339,PT01M37.00S,2026-03-26T00:08:24.0Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,54,69,2026-03-26T00:08:36Z,3320000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M37.00S,2026-03-26T00:08:24.0Z,2,REGULAR,substitution,out,[],1629020,,,1610612754,54,69,2026-03-26T00:08:36Z,3330000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M37.00S,2026-03-26T00:08:24.0Z,2,REGULAR,substitution,out,[],1628467,,,1610612754,54,69,2026-03-26T00:08:36Z,3340000,False,,,0,,SUB out: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M37.00S,2026-03-26T00:08:24.0Z,2,REGULAR,substitution,in,[],1641716,,,1610612754,54,69,2026-03-26T00:08:36Z,3350000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M37.00S,2026-03-26T00:08:24.0Z,2,REGULAR,substitution,in,[],1630559,,,1610612754,54,69,2026-03-26T00:08:36Z,3360000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M37.00S,2026-03-26T00:08:24.0Z,2,REGULAR,substitution,in,[],1629637,,,1610612754,54,69,2026-03-26T00:08:36Z,3370000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M29.00S,2026-03-26T00:08:53.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612754,54,69,2026-03-26T00:09:00Z,3380000,False,,,0,,A. Reaves shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630559, 1627783]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,2.0,0.0,,,,,Siakam,1627783.0,,
347,PT01M29.00S,2026-03-26T00:09:27.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627783,,,1610612754,55,69,2026-03-26T00:09:59Z,3400000,False,,,0,,P. Siakam Free Throw 1 of 2 (9 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
348,PT01M29.00S,2026-03-26T00:09:27.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627783,,,1610612754,55,69,2026-03-26T00:09:59Z,3410000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
349,PT01M27.00S,2026-03-26T00:09:29.3Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,55,69,2026-03-26T00:09:59Z,3420000,False,,,0,,J. Hayes REBOUND (Off:2 Def:5),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,348.0,7.0,5.0,2.0,,,,
350,PT01M13.00S,2026-03-26T00:10:02.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,5.601182654402102,54.90196078431373,1610612747,55,69,2026-03-26T00:10:07Z,3430000,False,-25.0,0.0,1,left,MISS L. Dončić turnaround bank Shot,[1629029],1610612747.0,LAL,turnaround bank,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,2.45,Missed,,,,,,,,,,,,,,,
351,PT01M10.00S,2026-03-26T00:10:05.6Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,55,69,2026-03-26T00:10:07Z,3440000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,350.0,3.0,3.0,0.0,,,,
