actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
345,PT00M25.70S,2026-02-27T01:08:45.7Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,46,67,2026-02-27T01:08:46Z,3400000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,344.0,3.0,3.0,0.0,,,,,,,,,,,,,,
346,PT00M04.80S,2026-02-27T01:09:10.2Z,2,REGULAR,foul,personal,[],1630643,,,1610612766,46,67,2026-02-27T01:09:15Z,3410000,False,,,0,,J. Huff take personal FOUL (1 PF),"[1630643, 1631217]",1610612754.0,IND,take,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,,,,1.0,0.0,Diabaté,1631217.0
348,PT00M00.20S,2026-02-27T01:09:36.2Z,2,REGULAR,3pt,Jump Shot,[],1642851,68.41327201051249,69.85294117647058,1610612766,46,67,2026-02-27T01:09:41Z,3430000,False,99.0,244.0,1,right,MISS K. Knueppel 26' turnaround 3PT,[1642851],1610612766.0,CHA,turnaround,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
349,PT00M00.20S,2026-02-27T01:09:36.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,46,67,2026-02-27T01:09:41Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,348.0,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2026-02-27T01:09:39.1Z,2,REGULAR,period,end,[],0,,,1610612766,46,67,2026-02-27T01:09:39Z,3450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2026-02-27T01:23:51.8Z,3,REGULAR,substitution,out,['startperiod'],1630695,,,1610612766,46,67,2026-02-27T01:24:39Z,3460000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2026-02-27T01:23:51.8Z,3,REGULAR,substitution,in,['startperiod'],1641767,,,1610612766,46,67,2026-02-27T01:24:39Z,3470000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2026-02-27T01:24:51.5Z,3,REGULAR,period,start,[],0,,,1610612754,46,67,2026-02-27T01:24:51Z,3480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M50.00S,2026-02-27T01:25:01.0Z,3,REGULAR,3pt,Jump Shot,[],1630643,63.81406044678055,51.470588235294116,1610612754,46,67,2026-02-27T01:25:05Z,3490000,False,7.0,288.0,1,right,MISS J. Huff 28' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,28.77,Missed,,,,,,,,,,,,,,,,,,
357,PT11M47.00S,2026-02-27T01:25:04.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,46,67,2026-02-27T01:25:05Z,3500000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,356.0,2.0,2.0,0.0,,,,,,,,,,,,,,
358,PT11M30.00S,2026-02-27T01:25:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.863994743758213,51.71568627450981,1610612766,46,67,2026-02-27T01:25:24Z,3510000,False,-9.0,3.0,1,left,MISS M. Bridges cutting finger roll Layup,[1628970],1610612766.0,CHA,cutting finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
359,PT11M27.00S,2026-02-27T01:25:23.8Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,46,67,2026-02-27T01:25:24Z,3520000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,358.0,3.0,2.0,1.0,,,,,,,,,,,,,,
360,PT11M26.00S,2026-02-27T01:25:24.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,6.258212877792378,51.9607843137255,1610612766,46,69,2026-02-27T01:25:27Z,3530000,False,-10.0,6.0,1,left,M. Bridges putback Layup (7 PTS),[1628970],1610612766.0,CHA,putback,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,7.0,,,,,,,,,,,,,
361,PT11M18.00S,2026-02-27T01:25:32.2Z,3,REGULAR,turnover,bad pass,[],1641716,,,1610612754,46,69,2026-02-27T01:25:35Z,3540000,False,,,0,,J. Walker bad pass TURNOVER (2 TO),"[1641716, 1641706]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Miller,1641706.0,,,,
362,PT11M18.00S,2026-02-27T01:25:32.2Z,3,REGULAR,steal,,[],1641706,,,1610612766,46,69,2026-02-27T01:26:24Z,3550000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
363,PT11M14.00S,2026-02-27T01:25:37.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641706,6.521024967148489,48.28431372549019,1610612766,46,71,2026-02-27T01:25:40Z,3560000,False,9.0,9.0,1,left,B. Miller running alley-oop Layup (16 PTS) (L. Ball 7 AST),"[1641706, 1630163]",1610612766.0,CHA,running alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,16.0,L. Ball,1630163.0,7.0,,,,,,,,,,
365,PT11M01.00S,2026-02-27T01:25:49.0Z,3,REGULAR,2pt,Jump Shot,[],1629614,90.22667542706965,26.715686274509803,1610612754,46,71,2026-02-27T01:25:52Z,3580000,False,-116.0,39.0,1,right,MISS A. Nembhard 12' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,12.29,Missed,,,,,,,,,,,,,,,,,,
366,PT10M59.00S,2026-02-27T01:25:51.0Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,46,71,2026-02-27T01:25:52Z,3590000,False,,,0,,M. Diabaté REBOUND (Off:4 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Left,,,365.0,8.0,4.0,4.0,,,,,,,,,,,,,,
367,PT10M50.00S,2026-02-27T01:25:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,8.623521681997373,56.86274509803921,1610612766,46,71,2026-02-27T01:26:03Z,3600000,False,-34.0,29.0,1,left,MISS M. Diabaté cutting Layup,[1631217],1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,,
368,PT10M50.00S,2026-02-27T01:26:01.3Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,46,71,2026-02-27T01:26:01Z,3610000,False,,,0,,M. Diabaté REBOUND (Off:5 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,367.0,9.0,4.0,5.0,,,,,,,,,,,,,,
369,PT10M44.00S,2026-02-27T01:26:07.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,37.53285151116951,48.77450980392157,1610612766,46,71,2026-02-27T01:26:11Z,3620000,False,6.0,300.0,1,left,MISS L. Ball 30' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,30.04,Missed,,,,,,,,,,,,,,,,,,
370,PT10M42.00S,2026-02-27T01:26:09.2Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,46,71,2026-02-27T01:26:14Z,3630000,False,,,0,,J. Walker REBOUND (Off:2 Def:4),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,369.0,6.0,4.0,2.0,,,,,,,,,,,,,,
371,PT10M25.00S,2026-02-27T01:26:25.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,92.32917214191852,44.6078431372549,1610612754,48,71,2026-02-27T01:26:28Z,3640000,False,-27.0,20.0,1,right,B. Sheppard driving finger roll Layup (7 PTS) (J. Huff 2 AST),"[1641767, 1630643]",1610612754.0,IND,driving finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,7.0,J. Huff,1630643.0,2.0,,,,,,,,,,
373,PT10M02.00S,2026-02-27T01:26:48.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,11.777266754270697,35.294117647058826,1610612766,48,73,2026-02-27T01:32:19Z,3660000,False,74.0,58.0,1,left,L. Ball 9' driving floating Jump Shot (16 PTS) (M. Diabaté 2 AST),"[1630163, 1631217]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,9.38,Made,,,,,16.0,M. Diabaté,1631217.0,2.0,,,,,,,,,,
374,PT09M55.00S,2026-02-27T01:26:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,92.59198423127464,55.63725490196079,1610612754,50,73,2026-02-27T01:26:58Z,3670000,False,28.0,17.0,1,right,Q. Jackson driving finger roll Layup (6 PTS) (A. Nembhard 5 AST),"[1631245, 1629614]",1610612754.0,IND,driving finger roll,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,6.0,A. Nembhard,1629614.0,5.0,,,,,,,,,,
375,PT09M38.00S,2026-02-27T01:27:12.0Z,3,REGULAR,3pt,Jump Shot,[],1630163,33.590670170827856,42.8921568627451,1610612766,50,73,2026-02-27T01:27:19Z,3680000,False,36.0,263.0,1,left,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
376,PT09M35.00S,2026-02-27T01:27:15.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,50,73,2026-02-27T01:27:19Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,375.0,,,,,,,,,,,,,,,,,
378,PT09M32.00S,2026-02-27T01:27:41.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,17.559132720105126,94.11764705882352,1610612766,50,73,2026-02-27T01:27:45Z,3710000,False,-221.0,113.0,1,left,MISS L. Ball 24' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
379,PT09M30.00S,2026-02-27T01:27:43.4Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,50,73,2026-02-27T01:27:48Z,3720000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,378.0,2.0,2.0,0.0,,,,,,,,,,,,,,
380,PT09M21.00S,2026-02-27T01:27:51.8Z,3,REGULAR,3pt,Jump Shot,[],1641716,68.9388961892247,33.57843137254902,1610612754,50,73,2026-02-27T01:27:55Z,3730000,False,-82.0,239.0,1,right,MISS J. Walker 25' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
381,PT09M19.00S,2026-02-27T01:27:53.8Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,50,73,2026-02-27T01:27:55Z,3740000,False,,,0,,B. Miller REBOUND (Off:2 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,380.0,6.0,4.0,2.0,,,,,,,,,,,,,,
382,PT08M58.00S,2026-02-27T01:28:15.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,5.206964520367937,55.88235294117647,1610612766,50,75,2026-02-27T01:28:20Z,3750000,False,-29.0,-4.0,1,left,B. Miller driving Layup (18 PTS) (L. Ball 8 AST),"[1641706, 1630163]",1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,18.0,L. Ball,1630163.0,8.0,,,,,,,,,,
384,PT08M58.00S,2026-02-27T01:28:18.9Z,3,REGULAR,foul,personal,['1freethrow'],1630643,,,1610612766,50,75,2026-02-27T01:28:25Z,3770000,False,,,0,,J. Huff shooting personal FOUL (2 PF) (Miller 1 FT),"[1630643, 1641706]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,,,,2.0,0.0,Miller,1641706.0
386,PT08M58.00S,2026-02-27T01:28:44.1Z,3,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,50,76,2026-02-27T01:28:44Z,3790000,False,,,0,,B. Miller Free Throw 1 of 1 (19 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
387,PT08M49.00S,2026-02-27T01:28:54.8Z,3,REGULAR,3pt,Jump Shot,[],1641716,69.07030223390277,78.43137254901961,1610612754,53,76,2026-02-27T01:28:58Z,3800000,False,142.0,238.0,1,right,J. Walker 27' 3PT  (10 PTS) (B. Sheppard 2 AST),"[1641716, 1641767]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,27.74,Made,,,,,10.0,B. Sheppard,1641767.0,2.0,,,,,,,,,,
389,PT08M32.00S,2026-02-27T01:29:11.0Z,3,REGULAR,2pt,Jump Shot,[],1630163,14.799605781865965,33.33333333333333,1610612766,53,78,2026-02-27T01:41:01Z,3820000,False,83.0,87.0,1,left,L. Ball 12' driving floating Jump Shot (18 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,12.02,Made,,,,,18.0,,,,,,,,,,,,,
395,PT08M24.00S,2026-02-27T01:29:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631245,91.01511169513797,52.94117647058824,1610612754,53,78,2026-02-27T01:31:45Z,3835000,False,15.0,32.0,1,right,MISS Q. Jackson driving Layup - blocked,"[1631245, 1630163]",1610612754.0,IND,driving,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,,,,,Ball,1630163.0,,,,,,,,
396,PT08M24.00S,2026-02-27T01:29:22.3Z,3,REGULAR,block,,[],1630163,,,1610612754,53,78,2026-02-27T01:31:45Z,3842500,False,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT08M24.00S,2026-02-27T01:29:22.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,53,78,2026-02-27T01:31:45Z,3846250,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,395.0,,,,,,,,,,,,,,,,,
392,PT08M24.00S,2026-02-27T01:29:33.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,53,78,2026-02-27T01:31:45Z,3850000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M08.00S,2026-02-27T01:32:46.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,17.821944809461236,44.36274509803921,1610612766,53,78,2026-02-27T01:32:51Z,3870000,False,28.0,115.0,1,left,MISS B. Miller 11' turnaround Shot,[1641706],1610612766.0,CHA,turnaround,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,11.84,Missed,,,,,,,,,,,,,,,,,,
399,PT08M06.00S,2026-02-27T01:32:48.1Z,3,REGULAR,rebound,defensive,[],1641767,,,1610612754,53,78,2026-02-27T01:32:52Z,3880000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,398.0,2.0,1.0,1.0,,,,,,,,,,,,,,
400,PT07M59.00S,2026-02-27T01:32:54.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641716,81.94809461235218,44.11764705882353,1610612754,55,78,2026-02-27T01:43:09Z,3890000,False,-29.0,117.0,1,right,J. Walker 12' running pullup Jump Shot (12 PTS),[1641716],1610612754.0,IND,running pullup,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,12.08,Made,,,,,12.0,,,,,,,,,,,,,
401,PT07M38.00S,2026-02-27T01:33:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,7.440867279894875,45.588235294117645,1610612766,55,80,2026-02-27T01:33:18Z,3900000,False,22.0,17.0,1,left,B. Miller driving Layup (21 PTS),[1641706],1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2.81,Made,,,,,21.0,,,,,,,,,,,,,
403,PT07M28.00S,2026-02-27T01:33:29.5Z,3,REGULAR,foul,offensive,[],1631245,,,1610612754,55,80,2026-02-27T01:33:50Z,3920000,False,,,0,,Q. Jackson offensive FOUL (2 PF),"[1631245, 1630163]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,201246.0,,,,2.0,0.0,Ball,1630163.0
405,PT07M28.00S,2026-02-27T01:33:29.5Z,3,REGULAR,turnover,offensive foul,[],1631245,,,1610612754,55,80,2026-02-27T01:33:29Z,3940000,False,,,0,,Q. Jackson offensive foul TURNOVER (1 TO),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,201246.0,1.0,,,,,,
407,PT07M11.00S,2026-02-27T01:34:04.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,6.783837056504599,53.92156862745098,1610612766,55,82,2026-02-27T01:34:06Z,3950000,False,-20.0,11.0,1,left,M. Diabaté driving Layup (10 PTS) (B. Miller 3 AST),"[1631217, 1641706]",1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,10.0,B. Miller,1641706.0,3.0,,,,,,,,,,
409,PT07M00.00S,2026-02-27T01:34:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.85479632063075,56.86274509803921,1610612754,57,82,2026-02-27T01:34:17Z,3970000,False,34.0,15.0,1,right,A. Nembhard cutting Layup (9 PTS) (J. Walker 1 AST),"[1629614, 1641716]",1610612754.0,IND,cutting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,9.0,J. Walker,1641716.0,1.0,,,,,,,,,,
411,PT06M51.00S,2026-02-27T01:34:24.1Z,3,REGULAR,turnover,lost ball,[],1630163,,,1610612766,57,82,2026-02-27T01:34:27Z,3990000,False,,,0,,L. Ball lost ball TURNOVER (3 TO),"[1630163, 1631245]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,Jackson,1631245.0,,,,
412,PT06M51.00S,2026-02-27T01:34:24.1Z,3,REGULAR,steal,,[],1631245,,,1610612754,57,82,2026-02-27T01:34:25Z,4000000,False,,,0,,Q. Jackson STEAL (1 STL),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
413,PT06M49.00S,2026-02-27T01:34:33.3Z,3,REGULAR,foul,personal,[],1641706,,,1610612754,57,82,2026-02-27T01:34:43Z,4010000,False,,,0,,B. Miller personal FOUL (2 PF),"[1641706, 1631245]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202056.0,,,,2.0,0.0,Jackson,1631245.0
415,PT06M49.00S,2026-02-27T01:34:45.7Z,3,REGULAR,substitution,out,[],1630643,,,1610612754,57,82,2026-02-27T01:34:49Z,4030000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M49.00S,2026-02-27T01:34:45.7Z,3,REGULAR,substitution,in,[],1630695,,,1610612754,57,82,2026-02-27T01:34:49Z,4040000,False,,,0,,SUB in: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M49.00S,2026-02-27T01:34:53.7Z,3,REGULAR,substitution,out,[],1642851,,,1610612754,57,82,2026-02-27T01:34:57Z,4050000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M49.00S,2026-02-27T01:34:53.7Z,3,REGULAR,substitution,in,[],1630182,,,1610612754,57,82,2026-02-27T01:34:57Z,4060000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M41.00S,2026-02-27T01:35:18.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641716,93.11760840998686,45.588235294117645,1610612754,59,82,2026-02-27T01:35:21Z,4070000,False,-22.0,12.0,1,right,J. Walker driving finger roll Layup (14 PTS) (A. Nembhard 6 AST),"[1641716, 1629614]",1610612754.0,IND,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,14.0,A. Nembhard,1629614.0,6.0,,,,,,,,,,
421,PT06M23.00S,2026-02-27T01:35:38.1Z,3,REGULAR,turnover,lost ball,[],1641706,,,1610612766,59,82,2026-02-27T01:35:50Z,4090000,False,,,0,,B. Miller lost ball TURNOVER (4 TO),"[1641706, 1630695]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,4.0,Potter,1630695.0,,,,
422,PT06M23.00S,2026-02-27T01:35:38.1Z,3,REGULAR,steal,,[],1630695,,,1610612754,59,82,2026-02-27T01:49:03Z,4100000,False,,,0,,M. Potter STEAL (1 STL),[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
424,PT06M22.00S,2026-02-27T01:35:40.0Z,3,REGULAR,foul,personal,[],1631217,,,1610612754,59,82,2026-02-27T01:35:48Z,4120000,False,,,0,,M. Diabaté personal FOUL (2 PF),"[1631217, 1630695]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202056.0,,,,2.0,0.0,Potter,1630695.0
426,PT06M06.00S,2026-02-27T01:36:09.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641716,80.89684625492772,30.637254901960787,1610612754,59,82,2026-02-27T01:36:13Z,4140000,False,-97.0,127.0,1,right,MISS J. Walker 15' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,8-16 Left,15.98,Missed,,,,,,,,,,,,,,,,,,
427,PT06M04.00S,2026-02-27T01:36:11.2Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,59,82,2026-02-27T01:36:18Z,4150000,False,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,426.0,4.0,4.0,0.0,,,,,,,,,,,,,,
428,PT05M52.00S,2026-02-27T01:36:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,5.732588699080158,46.32352941176471,1610612766,59,84,2026-02-27T01:36:25Z,4160000,False,18.0,1.0,1,left,L. Ball driving finger roll Layup (20 PTS) (B. Miller 4 AST),"[1630163, 1641706]",1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,20.0,B. Miller,1641706.0,4.0,,,,,,,,,,
430,PT05M39.00S,2026-02-27T01:36:35.0Z,3,REGULAR,3pt,Jump Shot,[],1641716,69.20170827858082,64.95098039215686,1610612754,59,84,2026-02-27T01:36:39Z,4180000,False,75.0,237.0,1,right,MISS J. Walker 24' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,24.85,Missed,,,,,,,,,,,,,,,,,,
431,PT05M37.00S,2026-02-27T01:36:37.0Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,59,84,2026-02-27T01:36:44Z,4190000,False,,,0,,M. Diabaté REBOUND (Off:5 Def:5),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,430.0,10.0,5.0,5.0,,,,,,,,,,,,,,
432,PT05M18.00S,2026-02-27T01:36:56.4Z,3,REGULAR,3pt,Jump Shot,[],1641706,33.459264126149804,56.127450980392155,1610612766,59,87,2026-02-27T01:37:00Z,4200000,False,-31.0,262.0,1,left,B. Miller 26' 3PT pullup (24 PTS) (M. Diabaté 3 AST),"[1641706, 1631217]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.38,Made,,,,,24.0,M. Diabaté,1631217.0,3.0,,,,,,,,,,
434,PT05M16.00S,2026-02-27T01:37:03.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,59,87,2026-02-27T01:37:03Z,4220000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,out,[],1641716,,,1610612754,59,87,2026-02-27T01:39:46Z,4230000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,out,[],1641767,,,1610612754,59,87,2026-02-27T01:39:46Z,4240000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M16.00S,2026-02-27T01:38:52.6Z,3,REGULAR,substitution,out,[],1631245,,,1610612754,59,87,2026-02-27T01:39:46Z,4250000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
