actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
258,PT06M26.00S,2025-12-24T01:23:51.3Z,2,REGULAR,substitution,in,[],1641716,,,1610612749,30,43,2025-12-24T01:24:09Z,2540000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M26.00S,2025-12-24T01:23:51.3Z,2,REGULAR,substitution,in,[],1630679,,,1610612749,30,43,2025-12-24T01:24:09Z,2550000,False,,,0,,SUB in: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M26.00S,2025-12-24T01:23:51.3Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,30,43,2025-12-24T01:24:09Z,2560000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M15.00S,2025-12-24T01:24:27.0Z,2,REGULAR,3pt,Jump Shot,[],1631260,10.249671484888305,1.248468137254902,1610612749,30,43,2025-12-24T01:29:52Z,2570000,False,244.0,44.0,1,left,MISS A. Green 24' step back 3PT,[1631260],1610612749.0,MIL,step back,,,Green,A. Green,,,,,Right Corner 3,24+ Right,24.77,Missed,,,,,,,,,,,,,,,,,,
262,PT06M11.00S,2025-12-24T01:24:31.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,30,43,2025-12-24T01:24:30Z,2580000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,,,261.0,,,,,,,,,,,1.0,1.0,0.0,,,,
264,PT05M59.00S,2025-12-24T01:24:57.3Z,2,REGULAR,turnover,bad pass,[],1630679,,,1610612754,30,43,2025-12-24T01:24:59Z,2600000,False,,,0,,E. Thompson bad pass TURNOVER (1 TO),"[1630679, 1629645]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1.0,,,,,,Porter Jr.,1629645.0
265,PT05M59.00S,2025-12-24T01:24:57.3Z,2,REGULAR,steal,,[],1629645,,,1610612749,30,43,2025-12-24T01:24:58Z,2610000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
266,PT05M50.00S,2025-12-24T01:25:08.3Z,2,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612749,30,43,2025-12-24T01:25:18Z,2620000,False,,,0,,J. Huff shooting personal FOUL (2 PF) (Turner 2 FT),"[1630643, 1626167]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,2.0,0.0,Turner,1626167.0,,,,,,,,
268,PT05M50.00S,2025-12-24T01:25:37.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612749,30,43,2025-12-24T01:25:37Z,2640000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
269,PT05M50.00S,2025-12-24T01:25:37.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,30,43,2025-12-24T01:25:37Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,,
270,PT05M50.00S,2025-12-24T01:25:39.0Z,2,REGULAR,substitution,out,[],1630643,,,1610612749,30,43,2025-12-24T01:25:41Z,2660000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M50.00S,2025-12-24T01:25:39.0Z,2,REGULAR,substitution,in,[],1630164,,,1610612749,30,43,2025-12-24T01:25:41Z,2670000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612754.0,IND,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M50.00S,2025-12-24T01:26:00.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612749,30,44,2025-12-24T01:26:00Z,2680000,False,,,0,,M. Turner Free Throw 2 of 2 (5 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
274,PT05M28.00S,2025-12-24T01:26:36.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630679,87.86136662286465,49.754901960784316,1610612754,30,44,2025-12-24T01:31:00Z,2700000,False,-1.0,62.0,1,right,MISS E. Thompson 6' driving floating Shot,[1630679],1610612754.0,IND,driving floating,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
275,PT05M26.00S,2025-12-24T01:26:38.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,30,44,2025-12-24T01:26:39Z,2710000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,274.0,,,,,,,,,,,5.0,5.0,0.0,,,,
276,PT05M09.00S,2025-12-24T01:26:55.6Z,2,REGULAR,2pt,Jump Shot,[],1626171,14.536793692509855,32.59803921568628,1610612749,30,46,2025-12-24T01:26:59Z,2720000,False,87.0,84.0,1,left,B. Portis 12' turnaround fadeaway Jump Shot (8 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,12.1,Made,,8.0,,,,,,,,,,,,,,,,
277,PT05M03.00S,2025-12-24T01:27:05.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,30,46,2025-12-24T01:27:05Z,2730000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M58.00S,2025-12-24T01:30:12.6Z,2,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612754,30,46,2025-12-24T01:30:19Z,2740000,False,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1629645, 1629614]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1628487.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,
281,PT04M58.00S,2025-12-24T01:30:34.8Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,31,46,2025-12-24T01:30:34Z,2760000,False,,,0,,A. Nembhard Free Throw 1 of 2 (5 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
282,PT04M58.00S,2025-12-24T01:30:54.6Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,32,46,2025-12-24T01:30:54Z,2770000,False,,,0,,A. Nembhard Free Throw 2 of 2 (6 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
284,PT04M47.00S,2025-12-24T01:31:22.4Z,2,REGULAR,3pt,Jump Shot,[],1631260,9.017739816031538,96.81372549019608,1610612749,32,46,2025-12-24T01:31:27Z,2790000,False,-234.0,32.0,1,left,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
285,PT04M45.00S,2025-12-24T01:31:24.4Z,2,REGULAR,rebound,defensive,[],1630679,,,1610612754,32,46,2025-12-24T01:31:27Z,2800000,False,,,0,,E. Thompson REBOUND (Off:0 Def:2),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Left Corner 3,24+ Left,,,284.0,,,,,,,,,,,2.0,2.0,0.0,,,,
286,PT04M38.00S,2025-12-24T01:31:32.4Z,2,REGULAR,foul,personal,['2freethrow'],203914,,,1610612754,32,46,2025-12-24T01:31:38Z,2810000,False,,,0,,G. Harris shooting personal FOUL (2 PF) (Nembhard 2 FT),"[203914, 1629614]",1610612749.0,MIL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,
288,PT04M38.00S,2025-12-24T01:31:57.9Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,32,46,2025-12-24T01:31:57Z,2830000,False,,,0,,MISS A. Nembhard Free Throw 1 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
289,PT04M38.00S,2025-12-24T01:31:57.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,32,46,2025-12-24T01:31:57Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,
290,PT04M38.00S,2025-12-24T01:31:58.7Z,2,REGULAR,substitution,out,[],203914,,,1610612754,32,46,2025-12-24T01:32:01Z,2850000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M38.00S,2025-12-24T01:31:58.7Z,2,REGULAR,substitution,in,[],1631157,,,1610612754,32,46,2025-12-24T01:32:01Z,2860000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M38.00S,2025-12-24T01:32:15.7Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,33,46,2025-12-24T01:32:15Z,2870000,False,,,0,,A. Nembhard Free Throw 2 of 2 (7 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
293,PT04M21.00S,2025-12-24T01:32:33.9Z,2,REGULAR,3pt,Jump Shot,[],1626171,32.013797634691194,65.44117647058823,1610612749,33,46,2025-12-24T01:32:39Z,2880000,False,-77.0,248.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
294,PT04M17.00S,2025-12-24T01:32:37.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,33,46,2025-12-24T01:32:39Z,2890000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,293.0,,,,,,,,,,,2.0,2.0,0.0,,,,
295,PT04M12.00S,2025-12-24T01:32:42.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,77.34888304862024,6.127450980392156,1610612754,33,46,2025-12-24T01:33:53Z,2900000,False,-219.0,160.0,1,right,MISS B. Mathurin 27' running pullup 3PT,[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
296,PT04M11.00S,2025-12-24T01:32:43.8Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,33,46,2025-12-24T01:33:12Z,2910000,False,,,0,,R. Rollins REBOUND (Off:0 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,295.0,,,,,,,,,,,4.0,4.0,0.0,,,,
297,PT04M04.00S,2025-12-24T01:32:51.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629645,8.492115637319317,51.225490196078425,1610612749,33,46,2025-12-24T01:34:40Z,2920000,False,-6.0,27.0,1,left,MISS K. Porter Jr. running finger roll Layup,[1629645],1610612749.0,MIL,running finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
298,PT04M01.00S,2025-12-24T01:32:54.3Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,33,46,2025-12-24T01:32:59Z,2930000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,297.0,,,,,,,,,,,3.0,3.0,0.0,,,,
299,PT03M54.00S,2025-12-24T01:33:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,86.41590013140605,47.05882352941176,1610612754,35,46,2025-12-24T01:35:18Z,2940000,False,-15.0,75.0,1,right,A. Nembhard 7' driving floating Jump Shot (9 PTS),[1629614],1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,,9.0,,,,,,,,,,,,,,,,
300,PT03M39.00S,2025-12-24T01:33:19.7Z,2,REGULAR,foul,personal,[],1630679,,,1610612749,35,46,2025-12-24T01:33:30Z,2950000,False,,,0,,E. Thompson personal FOUL (1 PF),"[1630679, 1631260]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,1628487.0,1.0,0.0,Green,1631260.0,,,,,,,,
302,PT03M39.00S,2025-12-24T01:33:24.3Z,2,REGULAR,substitution,out,[],1641716,,,1610612749,35,46,2025-12-24T01:33:29Z,2970000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M39.00S,2025-12-24T01:33:24.3Z,2,REGULAR,substitution,in,[],1627783,,,1610612749,35,46,2025-12-24T01:33:29Z,2980000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M31.00S,2025-12-24T01:33:45.7Z,2,REGULAR,2pt,Jump Shot,[],1626171,27.414586070959263,61.274509803921575,1610612749,35,48,2025-12-24T01:33:49Z,2990000,False,-56.0,205.0,1,left,B. Portis 21' Jump Shot (10 PTS) (R. Rollins 2 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,21.28,Made,,10.0,R. Rollins,1631157.0,2.0,,,,,,,,,,,,,
306,PT03M19.00S,2025-12-24T01:33:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,87.72996057818659,51.470588235294116,1610612754,37,48,2025-12-24T01:34:00Z,3010000,False,7.0,63.0,1,right,A. Nembhard 6' pullup Jump Shot (11 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,,11.0,,,,,,,,,,,,,,,,
307,PT03M07.00S,2025-12-24T01:34:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612749,37,48,2025-12-24T01:34:24Z,3020000,False,,,0,,J. Wiseman shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1630164, 1629645]",1610612754.0,IND,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,
309,PT03M07.00S,2025-12-24T01:34:47.3Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,37,48,2025-12-24T01:34:47Z,3040000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
310,PT03M07.00S,2025-12-24T01:34:47.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,37,48,2025-12-24T01:34:47Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,
311,PT03M07.00S,2025-12-24T01:34:51.0Z,2,REGULAR,substitution,out,[],1630164,,,1610612749,37,48,2025-12-24T01:34:54Z,3060000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612754.0,IND,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M07.00S,2025-12-24T01:34:51.0Z,2,REGULAR,substitution,in,[],1630643,,,1610612749,37,48,2025-12-24T01:34:54Z,3070000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M07.00S,2025-12-24T01:34:47.3Z,2,REGULAR,violation,lane,[],1631097,,,1610612749,37,48,2025-12-24T01:35:37Z,3075000,False,,,0,,B. Mathurin lane VIOLATION,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M07.00S,2025-12-24T01:34:47.3Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,37,49,2025-12-24T01:35:37Z,3080000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (10 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
315,PT02M52.00S,2025-12-24T01:35:51.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629614,90.22667542706965,51.71568627450981,1610612754,37,49,2025-12-24T01:35:57Z,3090000,False,9.0,39.0,1,right,MISS A. Nembhard driving DUNK - blocked,"[1629614, 1626167]",1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
316,PT02M52.00S,2025-12-24T01:35:51.8Z,2,REGULAR,block,,[],1626167,,,1610612754,37,49,2025-12-24T01:35:53Z,3100000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT02M50.00S,2025-12-24T01:35:53.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,37,49,2025-12-24T01:35:57Z,3110000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,315.0,,,,,,,,,,,2.0,2.0,0.0,,,,
318,PT02M43.00S,2025-12-24T01:36:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,10.726018396846255,48.529411764705884,1610612749,37,49,2025-12-24T01:36:04Z,3120000,False,7.0,48.0,1,left,MISS M. Turner driving floating Shot,[1626167],1610612749.0,MIL,driving floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,,,,,,,,
319,PT02M40.00S,2025-12-24T01:36:04.0Z,2,REGULAR,rebound,offensive,[],1631157,,,1610612749,37,49,2025-12-24T01:36:04Z,3130000,False,,,0,,R. Rollins REBOUND (Off:1 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,318.0,,,,,,,,,,,5.0,4.0,1.0,,,,
320,PT02M40.00S,2025-12-24T01:36:03.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631157,5.590000152587891,50.0,1610612749,37,51,2025-12-24T01:36:03Z,3140000,False,0.0,0.0,1,left,R. Rollins tip Layup (6 PTS),[1631157],1610612749.0,MIL,tip,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,0.0,Made,,6.0,,,,,,,,,,,,,,,,
321,PT02M30.00S,2025-12-24T01:36:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,85.10183968462549,36.76470588235294,1610612754,37,51,2025-12-24T01:36:18Z,3150000,False,-66.0,88.0,1,right,MISS B. Mathurin 10' Jump Shot,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,10.97,Missed,,,,,,,,,,,,,,,,,,
322,PT02M29.00S,2025-12-24T01:36:16.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,37,51,2025-12-24T01:36:16Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,321.0,,,,,,,,,,,,,,,,,
324,PT02M29.00S,2025-12-24T01:36:18.1Z,2,REGULAR,substitution,out,[],1629645,,,1610612754,37,51,2025-12-24T01:36:25Z,3180000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M29.00S,2025-12-24T01:36:18.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612754,37,51,2025-12-24T01:36:25Z,3190000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M29.00S,2025-12-24T01:36:34.3Z,2,REGULAR,foul,technical,['1freethrow'],1631097,,,1610612754,37,51,2025-12-24T01:36:41Z,3200000,False,,,0,,B. Mathurin technical FOUL (1 Tech),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,1627962.0,1.0,1.0,,,,,,,,,,
327,PT02M29.00S,2025-12-24T01:36:57.0Z,2,REGULAR,freethrow,1 of 1,[],1631260,,,1610612754,37,52,2025-12-24T01:36:57Z,3210000,False,,,0,,A. Green technical Free Throw 1 of 1 (1 PTS),[1631260],1610612749.0,MIL,technical,,,Green,A. Green,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
328,PT02M28.00S,2025-12-24T01:37:12.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630679,92.9862023653088,2.941176470588235,1610612754,37,52,2025-12-24T01:37:16Z,3220000,False,-235.0,13.0,1,right,MISS E. Thompson 3PT,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
329,PT02M25.00S,2025-12-24T01:37:15.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,37,52,2025-12-24T01:37:16Z,3230000,False,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,328.0,,,,,,,,,,,6.0,6.0,0.0,,,,
330,PT02M10.00S,2025-12-24T01:37:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,5.206964520367937,56.127450980392155,1610612749,37,54,2025-12-24T01:37:32Z,3240000,False,-31.0,-4.0,1,left,B. Portis turnaround Jump Shot (12 PTS) (M. Turner 1 AST),"[1626171, 1626167]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.08,Made,,12.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,
332,PT02M09.00S,2025-12-24T01:37:33.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,37,54,2025-12-24T01:37:33Z,3260000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M02.00S,2025-12-24T01:39:19.1Z,2,REGULAR,foul,personal,[],1631157,,,1610612754,37,54,2025-12-24T01:39:23Z,3270000,False,,,0,,R. Rollins personal FOUL (2 PF),"[1631157, 1629614]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,
335,PT01M53.00S,2025-12-24T01:39:43.9Z,2,REGULAR,2pt,Jump Shot,[],1631097,86.81011826544021,33.57843137254902,1610612754,39,54,2025-12-24T01:39:47Z,3290000,False,-82.0,71.0,1,right,B. Mathurin 10' Jump Shot (5 PTS) (J. Huff 2 AST),"[1631097, 1630643]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,10.89,Made,,5.0,J. Huff,1630643.0,2.0,,,,,,,,,,,,,
337,PT01M30.00S,2025-12-24T01:40:08.1Z,2,REGULAR,3pt,Jump Shot,[],1631157,19.398817345597898,95.34313725490196,1610612749,39,57,2025-12-24T01:40:12Z,3310000,False,-227.0,130.0,1,left,R. Rollins 26' 3PT step back (9 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,26.12,Made,,9.0,,,,,,,,,,,,,,,,
338,PT01M08.00S,2025-12-24T01:40:28.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,82.47371879106439,50.73529411764706,1610612754,41,57,2025-12-24T01:40:32Z,3320000,False,4.0,112.0,1,right,B. Mathurin 11' Jump Shot (7 PTS) (A. Nembhard 2 AST),"[1631097, 1629614]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,,7.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,
340,PT00M45.30S,2025-12-24T01:40:54.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,10.463206307490145,52.94117647058824,1610612749,41,59,2025-12-24T01:41:37Z,3340000,False,-15.0,46.0,1,left,R. Rollins driving floating Jump Shot (11 PTS),[1631157],1610612749.0,MIL,driving floating,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,,11.0,,,,,,,,,,,,,,,,
341,PT00M45.30S,2025-12-24T01:40:56.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631097,,,1610612749,41,59,2025-12-24T01:41:00Z,3350000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Rollins 1 FT),"[1631097, 1631157]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,2.0,1.0,Rollins,1631157.0,,,,,,,,
343,PT00M45.30S,2025-12-24T01:41:12.0Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,41,59,2025-12-24T01:41:31Z,3370000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M45.30S,2025-12-24T01:41:12.0Z,2,REGULAR,substitution,in,[],203914,,,1610612749,41,59,2025-12-24T01:41:31Z,3380000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
