actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
422,PT07M16.00S,2026-04-11T00:59:27.4Z,3,REGULAR,substitution,in,[],1641771,,,1610612754,64,72,2026-04-11T00:59:41Z,4140000,False,,,0,,SUB in: J. Slawson,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M16.00S,2026-04-11T00:59:27.4Z,3,REGULAR,substitution,in,[],1630643,,,1610612754,64,72,2026-04-11T00:59:41Z,4150000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M16.00S,2026-04-11T00:59:27.4Z,3,REGULAR,substitution,in,[],1642880,,,1610612754,64,72,2026-04-11T00:59:41Z,4160000,False,,,0,,SUB in: K. Jones,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M56.00S,2026-04-11T01:00:16.5Z,3,REGULAR,3pt,Jump Shot,[],1641716,33.98488830486202,31.61764705882353,1610612754,64,72,2026-04-11T01:00:20Z,4170000,False,92.0,267.0,1,left,MISS J. Walker 28' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,28.24,Missed,,,,,,,,,,,,
426,PT06M53.00S,2026-04-11T01:00:19.5Z,3,REGULAR,rebound,offensive,[],1641716,,,1610612754,64,72,2026-04-11T01:00:20Z,4180000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,425.0,3.0,2.0,1.0,,,,,,,,
427,PT06M50.00S,2026-04-11T01:00:24.7Z,3,REGULAR,foul,personal,['3freethrow'],1630178,,,1610612754,64,72,2026-04-11T01:00:30Z,4190000,False,,,0,,T. Maxey shooting personal FOUL (1 PF) (Thompson 3 FT),"[1630178, 1630679]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,1626300.0,1.0,0.0,Thompson,1630679.0,,,,,,,,,,,,,,,
429,PT06M50.00S,2026-04-11T01:00:54.5Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],1630679,,,1610612754,65,72,2026-04-11T01:00:54Z,4210000,False,,,0,,E. Thompson Free Throw 1 of 3 (6 PTS),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,
430,PT06M50.00S,2026-04-11T01:01:10.8Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],1630679,,,1610612754,66,72,2026-04-11T01:01:10Z,4220000,False,,,0,,E. Thompson Free Throw 2 of 3 (7 PTS),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,
431,PT06M50.00S,2026-04-11T01:01:27.1Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],1630679,,,1610612754,67,72,2026-04-11T01:01:27Z,4230000,False,,,0,,E. Thompson Free Throw 3 of 3 (8 PTS),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,
432,PT06M36.00S,2026-04-11T01:01:42.2Z,3,REGULAR,3pt,Jump Shot,[],1626162,92.46057818659659,95.83333333333334,1610612755,67,72,2026-04-11T01:01:48Z,4240000,False,229.0,18.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,22.99,Missed,,,,,,,,,,,,
433,PT06M32.00S,2026-04-11T01:01:46.2Z,3,REGULAR,rebound,offensive,[],1642845,,,1610612755,67,72,2026-04-11T01:01:48Z,4250000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:4),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,,,,,,,432.0,5.0,4.0,1.0,,,,,,,,
434,PT06M30.00S,2026-04-11T01:01:48.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202331,64.60249671484888,55.63725490196079,1610612755,67,72,2026-04-11T01:02:03Z,4260000,False,28.0,280.0,1,right,MISS P. George 28' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,28.16,Missed,,,,,,,,,,,,
435,PT06M28.00S,2026-04-11T01:01:50.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,67,72,2026-04-11T01:02:03Z,4270000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,434.0,,,,,,,,,,,
436,PT06M28.00S,2026-04-11T01:01:53.5Z,3,REGULAR,foul,personal,[],203083,,,1610612754,67,72,2026-04-11T01:02:30Z,4280000,False,,,0,,A. Drummond loose ball personal FOUL (2 PF),"[203083, 1641771]",1610612755.0,PHI,loose ball,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,2.0,0.0,Slawson,1641771.0,,,,,,,,,,,,,,,
438,PT06M21.00S,2026-04-11T01:02:11.5Z,3,REGULAR,turnover,out-of-bounds,[],1630679,,,1610612754,67,72,2026-04-11T01:02:16Z,4300000,False,,,0,,E. Thompson lost ball out-of-bounds TURNOVER (3 TO),[1630679],1610612754.0,IND,lost ball,,,Thompson,E. Thompson,,,,,Restricted Area,0-8 Center,1627524.0,,,,,3.0,,,,,,,,,,,,,,
439,PT06M21.00S,2026-04-11T01:02:33.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,67,72,2026-04-11T01:02:33Z,4310000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M21.00S,2026-04-11T01:04:58.5Z,3,REGULAR,substitution,out,[],1641716,,,1610612755,67,72,2026-04-11T01:05:18Z,4320000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M21.00S,2026-04-11T01:04:58.5Z,3,REGULAR,substitution,out,[],1630679,,,1610612755,67,72,2026-04-11T01:05:18Z,4330000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M21.00S,2026-04-11T01:04:58.5Z,3,REGULAR,substitution,in,[],1643007,,,1610612755,67,72,2026-04-11T01:05:18Z,4340000,False,,,0,,SUB in: T. Peter,[1643007],1610612754.0,IND,,,,Peter,T. Peter,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M21.00S,2026-04-11T01:04:58.5Z,3,REGULAR,substitution,in,[],1641738,,,1610612755,67,72,2026-04-11T01:05:18Z,4350000,False,,,0,,SUB in: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M12.00S,2026-04-11T01:05:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,89.96386333771353,47.549019607843135,1610612755,67,72,2026-04-11T01:05:40Z,4360000,False,-12.0,42.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,4.36,Missed,,,,,,,,,,,,
445,PT06M07.00S,2026-04-11T01:05:40.0Z,3,REGULAR,rebound,offensive,[],1630178,,,1610612755,67,72,2026-04-11T01:07:22Z,4370000,False,,,0,,T. Maxey REBOUND (Off:3 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,444.0,5.0,2.0,3.0,,,,,,,,
458,PT06M07.00S,2026-04-11T01:05:42.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630178,87.20433639947439,46.81372549019608,1610612755,67,72,2026-04-11T01:07:39Z,4375000,False,-16.0,68.0,1,right,MISS T. Maxey 6' tip Layup,[1630178],1610612755.0,PHI,tip,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.96,Missed,,,,,,,,,,,,
459,PT06M06.00S,2026-04-11T01:05:43.4Z,3,REGULAR,rebound,defensive,[],1641738,,,1610612754,67,72,2026-04-11T01:07:39Z,4377500,False,,,0,,K. Brown REBOUND (Off:0 Def:2),[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,458.0,2.0,2.0,0.0,,,,,,,,
446,PT05M56.00S,2026-04-11T01:05:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630643,32.40801576872536,69.6078431372549,1610612754,70,72,2026-04-11T01:05:53Z,4380000,False,-98.0,252.0,1,left,J. Huff 27' 3PT  (6 PTS) (J. Slawson 3 AST),"[1630643, 1641771]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,,,,,,,27.05,Made,,,,,6.0,J. Slawson,1641771.0,3.0,,,,
448,PT05M31.00S,2026-04-11T01:06:15.2Z,3,REGULAR,2pt,Jump Shot,[],1630178,84.44480946123521,68.38235294117648,1610612755,70,74,2026-04-11T01:06:24Z,4400000,False,92.0,94.0,1,right,T. Maxey 13' floating Jump Shot (23 PTS) (V. Edgecombe 5 AST),"[1630178, 1642845]",1610612755.0,PHI,floating,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,,13.12,Made,,,,,23.0,V. Edgecombe,1642845.0,5.0,,,,
450,PT05M10.00S,2026-04-11T01:06:35.8Z,3,REGULAR,3pt,Jump Shot,[],1641771,19.136005256241788,90.68627450980392,1610612754,70,74,2026-04-11T01:06:39Z,4420000,False,-203.0,127.0,1,left,MISS J. Slawson 24' 3PT,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,Missed,,,,,,,,,,,,
451,PT05M07.00S,2026-04-11T01:06:38.8Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,70,74,2026-04-11T01:06:39Z,4430000,False,,,0,,T. Maxey REBOUND (Off:3 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,450.0,6.0,3.0,3.0,,,,,,,,
452,PT05M00.00S,2026-04-11T01:06:45.9Z,3,REGULAR,3pt,Jump Shot,[],202331,93.51182654402102,96.32352941176471,1610612755,70,77,2026-04-11T01:06:49Z,4440000,False,232.0,8.0,1,right,P. George 3PT  (13 PTS) (T. Maxey 3 AST),"[202331, 1630178]",1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,23.18,Made,,,,,13.0,T. Maxey,1630178.0,3.0,,,,
454,PT04M45.00S,2026-04-11T01:07:00.3Z,3,REGULAR,3pt,Jump Shot,[],1641771,6.389618922470433,97.05882352941177,1610612754,70,77,2026-04-11T01:07:04Z,4460000,False,-235.0,8.0,1,left,MISS J. Slawson 3PT,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,Left Corner 3,24+ Left,,,,,,,23.54,Missed,,,,,,,,,,,,
455,PT04M44.00S,2026-04-11T01:07:01.3Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,70,77,2026-04-11T01:07:04Z,4470000,False,,,0,,A. Drummond REBOUND (Off:3 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,,,,454.0,10.0,7.0,3.0,,,,,,,,
456,PT04M35.00S,2026-04-11T01:07:14.2Z,3,REGULAR,foul,personal,['2freethrow'],1643007,,,1610612755,70,77,2026-04-11T01:07:19Z,4480000,False,,,0,,T. Peter shooting personal FOUL (1 PF) (Maxey 2 FT),"[1643007, 1630178]",1610612754.0,IND,shooting,,,Peter,T. Peter,,,,,Mid-Range,8-16 Left,1162.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
460,PT04M35.00S,2026-04-11T01:07:40.3Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,70,78,2026-04-11T01:07:40Z,4500000,False,,,0,,T. Maxey Free Throw 1 of 2 (24 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Made,,,,,24.0,,,,,,,
461,PT04M35.00S,2026-04-11T01:07:40.9Z,3,REGULAR,substitution,out,[],1641771,,,1610612755,70,78,2026-04-11T01:08:04Z,4510000,False,,,0,,SUB out: J. Slawson,[1641771],1610612754.0,IND,,,,Slawson,J. Slawson,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M35.00S,2026-04-11T01:07:40.9Z,3,REGULAR,substitution,out,[],1641738,,,1610612755,70,78,2026-04-11T01:08:04Z,4520000,False,,,0,,SUB out: K. Brown,[1641738],1610612754.0,IND,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M35.00S,2026-04-11T01:07:40.9Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,70,78,2026-04-11T01:08:04Z,4530000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M35.00S,2026-04-11T01:07:40.9Z,3,REGULAR,substitution,out,[],1642845,,,1610612755,70,78,2026-04-11T01:08:04Z,4540000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M35.00S,2026-04-11T01:07:40.9Z,3,REGULAR,substitution,in,[],1630167,,,1610612755,70,78,2026-04-11T01:08:04Z,4550000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M35.00S,2026-04-11T01:07:40.9Z,3,REGULAR,substitution,in,[],1630679,,,1610612755,70,78,2026-04-11T01:08:04Z,4560000,False,,,0,,SUB in: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M35.00S,2026-04-11T01:07:40.9Z,3,REGULAR,substitution,in,[],1631230,,,1610612755,70,78,2026-04-11T01:08:04Z,4570000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M35.00S,2026-04-11T01:07:40.9Z,3,REGULAR,substitution,in,[],1629656,,,1610612755,70,78,2026-04-11T01:08:04Z,4580000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M35.00S,2026-04-11T01:08:06.1Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,70,79,2026-04-11T01:08:06Z,4590000,False,,,0,,T. Maxey Free Throw 2 of 2 (25 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,Made,,,,,25.0,,,,,,,
470,PT04M25.00S,2026-04-11T01:08:17.6Z,3,REGULAR,2pt,Jump Shot,[],1630679,25.04927726675427,65.44117647058823,1610612754,72,79,2026-04-11T01:08:22Z,4600000,False,-77.0,183.0,1,left,E. Thompson 19' pullup Jump Shot (10 PTS) (O. Toppin 2 AST),"[1630679, 1630167]",1610612754.0,IND,pullup,,,Thompson,E. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,19.86,Made,,,,,10.0,O. Toppin,1630167.0,2.0,,,,
472,PT04M10.00S,2026-04-11T01:08:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,88.78120893561103,47.30392156862745,1610612755,72,81,2026-04-11T01:10:53Z,4620000,False,-13.0,53.0,1,right,P. George pullup Jump Shot (15 PTS),[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.47,Made,,,,,15.0,,,,,,,
473,PT04M10.00S,2026-04-11T01:08:35.8Z,3,REGULAR,foul,personal,['1freethrow'],1630679,,,1610612755,72,81,2026-04-11T01:08:42Z,4630000,False,,,0,,E. Thompson shooting personal FOUL (1 PF) (George 1 FT),"[1630679, 202331]",1610612754.0,IND,shooting,,,Thompson,E. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1627524.0,1.0,0.0,George,202331.0,,,,,,,,,,,,,,,
475,PT04M10.00S,2026-04-11T01:09:07.2Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612755,72,81,2026-04-11T01:09:11Z,4650000,False,,,0,,MISS P. George Free Throw 1 of 1,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
476,PT04M08.00S,2026-04-11T01:09:09.2Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,72,81,2026-04-11T01:09:11Z,4660000,False,,,0,,O. Toppin REBOUND (Off:0 Def:5),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,475.0,5.0,5.0,0.0,,,,,,,,
477,PT03M55.00S,2026-04-11T01:09:21.2Z,3,REGULAR,turnover,bad pass,[],1630643,,,1610612754,72,81,2026-04-11T01:09:23Z,4670000,False,,,0,,J. Huff bad pass TURNOVER (1 TO),"[1630643, 1630178]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Center,,,,,,1.0,,,,,,,,,,,Maxey,1630178.0,,
478,PT03M55.00S,2026-04-11T01:09:21.2Z,3,REGULAR,steal,,[],1630178,,,1610612755,72,81,2026-04-11T01:09:22Z,4680000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
479,PT03M51.00S,2026-04-11T01:09:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203083,89.96386333771353,45.09803921568628,1610612755,72,81,2026-04-11T01:09:30Z,4690000,False,-25.0,42.0,1,right,MISS A. Drummond running finger roll Layup - blocked,"[203083, 1630643]",1610612755.0,PHI,running finger roll,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.85,Missed,,,,,,,,,,,Huff,1630643.0
480,PT03M51.00S,2026-04-11T01:09:25.6Z,3,REGULAR,block,,[],1630643,,,1610612755,72,81,2026-04-11T01:09:27Z,4700000,False,,,0,,J. Huff BLOCK (4 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
481,PT03M48.00S,2026-04-11T01:09:28.6Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612755,72,81,2026-04-11T01:09:30Z,4710000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,479.0,2.0,1.0,1.0,,,,,,,,
482,PT03M46.00S,2026-04-11T01:09:30.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202331,82.47371879106439,57.84313725490197,1610612755,72,83,2026-04-11T01:09:34Z,4720000,False,39.0,112.0,1,right,P. George 11' pullup Jump Shot (17 PTS) (Q. Grimes 1 AST),"[202331, 1629656]",1610612755.0,PHI,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.89,Made,,,,,17.0,Q. Grimes,1629656.0,1.0,,,,
484,PT03M35.00S,2026-04-11T01:09:42.5Z,3,REGULAR,turnover,out-of-bounds,[],1630643,,,1610612754,72,83,2026-04-11T01:09:47Z,4740000,False,,,0,,J. Huff bad pass out-of-bounds TURNOVER (2 TO),[1630643],1610612754.0,IND,bad pass,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,1626300.0,,,,,2.0,,,,,,,,,,,,,,
485,PT03M19.00S,2026-04-11T01:10:02.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,76.03482260183968,13.970588235294118,1610612755,72,83,2026-04-11T01:10:06Z,4750000,False,-180.0,173.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,24.96,Missed,,,,,,,,,,,,
486,PT03M17.00S,2026-04-11T01:10:04.6Z,3,REGULAR,rebound,defensive,[],1630679,,,1610612754,72,83,2026-04-11T01:10:06Z,4760000,False,,,0,,E. Thompson REBOUND (Off:0 Def:2),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,485.0,2.0,2.0,0.0,,,,,,,,
487,PT03M07.00S,2026-04-11T01:10:15.5Z,3,REGULAR,3pt,Jump Shot,[],1630167,5.863994743758213,96.81372549019608,1610612754,75,83,2026-04-11T01:10:19Z,4770000,False,-234.0,3.0,1,left,O. Toppin 3PT  (5 PTS) (K. Jones 3 AST),"[1630167, 1642880]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,23.41,Made,,,,,5.0,K. Jones,1642880.0,3.0,,,,
489,PT02M54.00S,2026-04-11T01:10:32.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,75,83,2026-04-11T01:10:32Z,4790000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M54.00S,2026-04-11T01:11:40.5Z,3,REGULAR,substitution,out,[],202331,,,1610612755,75,83,2026-04-11T01:11:59Z,4800000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M54.00S,2026-04-11T01:11:40.5Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,75,83,2026-04-11T01:11:59Z,4810000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M42.00S,2026-04-11T01:12:27.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,85.23324572930355,44.36274509803921,1610612755,75,85,2026-04-11T01:12:30Z,4820000,False,-28.0,86.0,1,right,T. Maxey 9' turnaround Jump Shot (27 PTS),[1630178],1610612755.0,PHI,turnaround,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.08,Made,,,,,27.0,,,,,,,
493,PT02M21.00S,2026-04-11T01:12:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630679,7.703679369250986,51.71568627450981,1610612754,77,85,2026-04-11T01:12:50Z,4830000,False,-9.0,20.0,1,left,E. Thompson driving Layup (12 PTS) (J. Huff 2 AST),"[1630679, 1630643]",1610612754.0,IND,driving,,,Thompson,E. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,2.17,Made,,,,,12.0,J. Huff,1630643.0,2.0,,,,
495,PT02M06.00S,2026-04-11T01:13:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,84.83902759526939,55.392156862745104,1610612755,77,85,2026-04-11T01:13:07Z,4850000,False,27.0,90.0,1,right,MISS A. Drummond 9' floating Shot,[203083],1610612755.0,PHI,floating,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.4,Missed,,,,,,,,,,,,
496,PT02M05.00S,2026-04-11T01:13:02.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,77,85,2026-04-11T01:13:07Z,4860000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,495.0,,,,,,,,,,,
497,PT02M05.00S,2026-04-11T01:13:06.9Z,3,REGULAR,foul,personal,[],203083,,,1610612754,77,85,2026-04-11T01:13:10Z,4870000,False,,,0,,A. Drummond loose ball personal FOUL (3 PF),"[203083, 1630679]",1610612755.0,PHI,loose ball,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,1162.0,3.0,0.0,Thompson,1630679.0,,,,,,,,,,,,,,,
499,PT01M55.00S,2026-04-11T01:13:34.2Z,3,REGULAR,3pt,Jump Shot,[],1630643,35.03613666228647,52.69607843137255,1610612754,77,85,2026-04-11T01:13:39Z,4890000,False,-13.0,277.0,1,left,MISS J. Huff 27' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,,,,27.71,Missed,,,,,,,,,,,,
500,PT01M53.00S,2026-04-11T01:13:36.2Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,77,85,2026-04-11T01:13:39Z,4900000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,499.0,3.0,2.0,1.0,,,,,,,,
501,PT01M40.00S,2026-04-11T01:13:50.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,72.88107752956637,82.59803921568627,1610612755,77,85,2026-04-11T01:13:55Z,4910000,False,163.0,202.0,1,right,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,25.99,Missed,,,,,,,,,,,,
502,PT01M36.00S,2026-04-11T01:13:54.4Z,3,REGULAR,rebound,defensive,[],1630643,,,1610612754,77,85,2026-04-11T01:13:55Z,4920000,False,,,0,,J. Huff REBOUND (Off:0 Def:5),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,,,,,,,,,501.0,5.0,5.0,0.0,,,,,,,,
503,PT01M24.00S,2026-04-11T01:14:05.1Z,3,REGULAR,3pt,Jump Shot,[],1630643,32.276609724047304,39.950980392156865,1610612754,77,85,2026-04-11T01:14:12Z,4930000,False,50.0,251.0,1,left,MISS J. Huff 25' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,,,,25.59,Missed,,,,,,,,,,,,
504,PT01M22.00S,2026-04-11T01:14:07.1Z,3,REGULAR,rebound,offensive,[],1630643,,,1610612754,77,85,2026-04-11T01:14:53Z,4940000,False,,,0,,J. Huff REBOUND (Off:1 Def:5),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,,,,,,,,,503.0,6.0,5.0,1.0,,,,,,,,
