actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
261,PT06M24.00S,2026-03-13T00:26:21.7Z,2,REGULAR,freethrow,2 of 2,[],1642874,,,1610612751,43,33,2026-03-13T00:26:21Z,2590000,False,,,0,,D. Wolf Free Throw 2 of 2 (7 PTS),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
262,PT06M11.00S,2026-03-13T00:26:38.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,92.72339027595268,51.470588235294116,1610612737,45,33,2026-03-13T00:26:43Z,2600000,False,7.0,16.0,1,right,O. Okongwu cutting DUNK (6 PTS) (J. Johnson 4 AST),"[1630168, 1630552]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.75,J. Johnson,1630552.0,4.0,,,,,,,,,
264,PT06M11.00S,2026-03-13T00:26:42.5Z,2,REGULAR,foul,personal,['1freethrow'],1642874,,,1610612737,45,33,2026-03-13T00:27:08Z,2620000,False,,,0,,D. Wolf shooting personal FOUL (2 PF) (Okongwu 1 FT),"[1642874, 1630168]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,1629178.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
266,PT06M11.00S,2026-03-13T00:26:50.6Z,2,REGULAR,substitution,out,[],1642874,,,1610612737,45,33,2026-03-13T00:26:57Z,2640000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M11.00S,2026-03-13T00:26:50.6Z,2,REGULAR,substitution,out,[],1641730,,,1610612737,45,33,2026-03-13T00:26:57Z,2650000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M11.00S,2026-03-13T00:26:50.6Z,2,REGULAR,substitution,in,[],1631169,,,1610612737,45,33,2026-03-13T00:26:57Z,2660000,False,,,0,,SUB in: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M11.00S,2026-03-13T00:26:50.6Z,2,REGULAR,substitution,in,[],1630623,,,1610612737,45,33,2026-03-13T00:26:57Z,2670000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M11.00S,2026-03-13T00:27:14.6Z,2,REGULAR,freethrow,1 of 1,[],1630168,,,1610612737,45,33,2026-03-13T00:27:17Z,2680000,False,,,0,,MISS O. Okongwu Free Throw 1 of 1,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
271,PT06M08.00S,2026-03-13T00:27:17.6Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612751,45,33,2026-03-13T00:27:17Z,2690000,False,,,0,,J. Minott REBOUND (Off:0 Def:1),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,270.0,1.0,1.0,0.0,,,,,
272,PT05M46.00S,2026-03-13T00:27:38.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630592,6.389618922470433,43.627450980392155,1610612751,45,35,2026-03-13T00:30:09Z,2700000,False,32.0,8.0,1,left,J. Wilson driving bank Hook (2 PTS),[1630592],1610612751.0,BKN,driving bank,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.28,,,,,,,,,,,,
273,PT05M36.00S,2026-03-13T00:27:48.3Z,2,REGULAR,3pt,Jump Shot,[],1642258,81.2910643889619,6.862745098039216,1610612737,45,35,2026-03-13T00:27:53Z,2710000,False,-216.0,123.0,1,right,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.85,,,,,,,,,,,,
274,PT05M32.00S,2026-03-13T00:27:52.3Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612751,45,35,2026-03-13T00:27:53Z,2720000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,273.0,1.0,1.0,0.0,,,,,
275,PT05M27.00S,2026-03-13T00:27:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,9.017739816031538,46.07843137254902,1610612751,45,35,2026-03-13T00:28:01Z,2730000,False,20.0,32.0,1,left,MISS T. Mann running Layup - blocked,"[1629611, 1642258]",1610612751.0,BKN,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.78,,,,,,,,,Risacher,1642258.0,,
276,PT05M27.00S,2026-03-13T00:27:56.7Z,2,REGULAR,block,,[],1642258,,,1610612751,45,35,2026-03-13T00:27:59Z,2740000,False,,,0,,Z. Risacher BLOCK (1 BLK),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT05M25.00S,2026-03-13T00:27:58.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,45,35,2026-03-13T00:28:01Z,2750000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,275.0,5.0,4.0,1.0,,,,,
278,PT05M22.00S,2026-03-13T00:28:02.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,76.69185282522996,90.19607843137256,1610612737,45,35,2026-03-13T00:31:01Z,2760000,False,201.0,167.0,1,right,MISS N. Alexander-Walker 26' running 3PT,[1629638],1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.11,,,,,,,,,,,,
279,PT05M19.00S,2026-03-13T00:28:05.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,45,35,2026-03-13T00:28:11Z,2770000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,278.0,,,,,,,,
281,PT05M04.00S,2026-03-13T00:28:28.7Z,2,REGULAR,3pt,Jump Shot,[],1630592,7.178055190538765,96.07843137254902,1610612751,45,38,2026-03-13T00:28:33Z,2790000,False,-230.0,15.0,1,left,J. Wilson 3PT  (5 PTS) (J. Minott 1 AST),"[1630592, 1631169]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,23.09,J. Minott,1631169.0,1.0,,,,,,,,,
283,PT04M59.00S,2026-03-13T00:28:37.9Z,2,REGULAR,foul,personal,[],1630592,,,1610612737,45,38,2026-03-13T00:28:44Z,2810000,False,,,0,,J. Wilson personal FOUL (1 PF),"[1630592, 1642258]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right Center,1627961.0,1.0,0.0,Risacher,1642258.0,,,,,,,,,,,,,,,
285,PT04M48.00S,2026-03-13T00:29:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,92.19776609724047,48.28431372549019,1610612737,45,38,2026-03-13T00:29:21Z,2830000,False,-9.0,21.0,1,right,MISS Z. Risacher driving Layup,[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.25,,,,,,,,,,,,
286,PT04M44.00S,2026-03-13T00:29:18.3Z,2,REGULAR,rebound,offensive,[],1642258,,,1610612737,45,38,2026-03-13T00:29:18Z,2840000,False,,,0,,Z. Risacher REBOUND (Off:5 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,285.0,7.0,2.0,5.0,,,,,
287,PT04M44.00S,2026-03-13T00:29:18.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642258,94.40999984741211,50.0,1610612737,45,38,2026-03-13T00:29:18Z,2850000,False,0.0,0.0,1,right,MISS Z. Risacher tip Layup,[1642258],1610612737.0,ATL,tip,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
288,PT04M42.00S,2026-03-13T00:29:19.9Z,2,REGULAR,rebound,offensive,[],1642258,,,1610612737,45,38,2026-03-13T00:29:19Z,2860000,False,,,0,,Z. Risacher REBOUND (Off:6 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,287.0,8.0,2.0,6.0,,,,,
289,PT04M42.00S,2026-03-13T00:29:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642258,94.40999984741211,50.0,1610612737,47,38,2026-03-13T00:29:19Z,2870000,False,0.0,0.0,1,right,Z. Risacher tip Layup (16 PTS),[1642258],1610612737.0,ATL,tip,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,,,Made,16.0,0.0,,,,,,,,,,,,
290,PT04M26.00S,2026-03-13T00:29:36.1Z,2,REGULAR,turnover,bad pass,[],1630592,,,1610612751,47,38,2026-03-13T00:29:40Z,2880000,False,,,0,,J. Wilson bad pass TURNOVER (1 TO),"[1630592, 1629216]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Vincent,1629216.0
291,PT04M26.00S,2026-03-13T00:29:36.1Z,2,REGULAR,steal,,[],1629216,,,1610612737,47,38,2026-03-13T00:29:38Z,2890000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
292,PT04M22.00S,2026-03-13T00:29:39.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629216,74.32654402102497,86.02941176470588,1610612737,50,38,2026-03-13T00:32:04Z,2900000,False,180.0,189.0,1,right,G. Vincent 26' 3PT running pullup (6 PTS),[1629216],1610612737.0,ATL,running pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,26.09,,,,,,,,,,,,
293,PT04M14.00S,2026-03-13T00:29:50.7Z,2,REGULAR,foul,personal,[],1630552,,,1610612751,50,38,2026-03-13T00:29:58Z,2910000,False,,,0,,J. Johnson personal FOUL (1 PF),"[1630552, 1631169]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,1629178.0,1.0,0.0,Minott,1631169.0,,,,,,,,,,,,,,,
295,PT04M14.00S,2026-03-13T00:30:05.7Z,2,REGULAR,substitution,out,[],1629216,,,1610612751,50,38,2026-03-13T00:30:18Z,2930000,False,,,0,,SUB out: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M14.00S,2026-03-13T00:30:05.7Z,2,REGULAR,substitution,out,[],1642258,,,1610612751,50,38,2026-03-13T00:30:18Z,2940000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M14.00S,2026-03-13T00:30:05.7Z,2,REGULAR,substitution,in,[],203468,,,1610612751,50,38,2026-03-13T00:30:18Z,2950000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M14.00S,2026-03-13T00:30:05.7Z,2,REGULAR,substitution,in,[],1630228,,,1610612751,50,38,2026-03-13T00:30:18Z,2960000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M00.00S,2026-03-13T00:30:47.8Z,2,REGULAR,3pt,Jump Shot,[],1643052,19.398817345597898,5.147058823529411,1610612751,50,41,2026-03-13T00:30:53Z,2970000,False,224.0,130.0,1,left,C. Johnson 25' 3PT step back (3 PTS) (T. Etienne 2 AST),"[1643052, 1630623]",1610612751.0,BKN,step back,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.91,T. Etienne,1630623.0,2.0,,,,,,,,,
301,PT03M42.00S,2026-03-13T00:31:06.3Z,2,REGULAR,turnover,bad pass,[],1630552,,,1610612737,50,41,2026-03-13T00:31:10Z,2990000,False,,,0,,J. Johnson bad pass TURNOVER (2 TO),"[1630552, 1631169]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,Minott,1631169.0
302,PT03M42.00S,2026-03-13T00:31:06.3Z,2,REGULAR,steal,,[],1631169,,,1610612751,50,41,2026-03-13T00:31:08Z,3000000,False,,,0,,J. Minott STEAL (1 STL),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
303,PT03M33.00S,2026-03-13T00:31:15.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,9.674770039421814,3.9215686274509802,1610612751,50,41,2026-03-13T00:31:20Z,3010000,False,230.0,38.0,1,left,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.36,,,,,,,,,,,,
304,PT03M30.00S,2026-03-13T00:31:18.0Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612737,50,41,2026-03-13T00:31:20Z,3020000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,303.0,3.0,3.0,0.0,,,,,
305,PT03M27.00S,2026-03-13T00:31:21.6Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612737,50,41,2026-03-13T00:31:26Z,3030000,False,,,0,,J. Kuminga bad pass TURNOVER (2 TO),"[1630228, 1631169]",1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,,,Minott,1631169.0
306,PT03M27.00S,2026-03-13T00:31:21.6Z,2,REGULAR,steal,,[],1631169,,,1610612751,50,41,2026-03-13T00:31:23Z,3040000,False,,,0,,J. Minott STEAL (2 STL),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
307,PT03M22.00S,2026-03-13T00:31:25.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631169,5.863994743758213,50.49019607843137,1610612751,50,43,2026-03-13T00:31:30Z,3050000,False,-2.0,3.0,1,left,J. Minott driving Hook (5 PTS),[1631169],1610612751.0,BKN,driving,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,0.36,,,,,,,,,,,,
308,PT02M57.00S,2026-03-13T00:31:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.80354796320631,55.88235294117647,1610612737,50,43,2026-03-13T00:31:56Z,3060000,False,29.0,25.0,1,right,MISS C. McCollum driving Layup,[203468],1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.83,,,,,,,,,,,,
309,PT02M55.00S,2026-03-13T00:31:52.4Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,50,43,2026-03-13T00:31:56Z,3070000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,308.0,2.0,2.0,0.0,,,,,
310,PT02M50.00S,2026-03-13T00:31:57.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631169,22.28975032851511,9.803921568627452,1610612751,50,43,2026-03-13T00:32:03Z,3080000,False,201.0,157.0,1,left,MISS J. Minott 25' running 3PT,[1631169],1610612751.0,BKN,running,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.5,,,,,,,,,,,,
311,PT02M47.00S,2026-03-13T00:32:00.6Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612737,50,43,2026-03-13T00:32:03Z,3090000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,310.0,4.0,4.0,0.0,,,,,
312,PT02M29.00S,2026-03-13T00:32:19.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,84.83902759526939,46.81372549019608,1610612737,50,43,2026-03-13T00:32:24Z,3100000,False,-16.0,90.0,1,right,MISS O. Okongwu 9' floating Shot,[1630168],1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.14,,,,,,,,,,,,
313,PT02M26.00S,2026-03-13T00:32:22.3Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612751,50,43,2026-03-13T00:32:24Z,3110000,False,,,0,,J. Minott REBOUND (Off:0 Def:2),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,312.0,2.0,2.0,0.0,,,,,
314,PT02M15.00S,2026-03-13T00:32:33.7Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203468,,,1610612751,50,43,2026-03-13T00:33:03Z,3120000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Minott 3 FT),"[203468, 1631169]",1610612737.0,ATL,shooting,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,1629178.0,1.0,0.0,Minott,1631169.0,,,,,,,,,,,,,,,
316,PT02M15.00S,2026-03-13T00:33:04.7Z,2,REGULAR,freethrow,1 of 3,[],1631169,,,1610612751,50,44,2026-03-13T00:33:37Z,3140000,False,,,0,,J. Minott Free Throw 1 of 3 (6 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
317,PT02M15.00S,2026-03-13T00:33:04.7Z,2,REGULAR,freethrow,2 of 3,[],1631169,,,1610612751,50,45,2026-03-13T00:33:37Z,3150000,False,,,0,,J. Minott Free Throw 2 of 3 (7 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
318,PT02M15.00S,2026-03-13T00:33:04.7Z,2,REGULAR,freethrow,3 of 3,[],1631169,,,1610612751,50,45,2026-03-13T00:33:37Z,3160000,False,,,0,,MISS J. Minott Free Throw 3 of 3,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
319,PT02M13.00S,2026-03-13T00:33:06.7Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612737,50,45,2026-03-13T00:33:37Z,3170000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:5),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,318.0,5.0,5.0,0.0,,,,,
320,PT01M57.00S,2026-03-13T00:33:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,88.25558475689881,50.98039215686274,1610612737,52,45,2026-03-13T00:33:56Z,3180000,False,5.0,58.0,1,right,C. McCollum driving floating Jump Shot (6 PTS),[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,5.81,,,,,,,,,,,,
321,PT01M44.00S,2026-03-13T00:34:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,5.206964520367937,49.26470588235294,1610612751,52,47,2026-03-13T00:34:09Z,3190000,False,4.0,-4.0,1,left,T. Mann driving Layup (6 PTS),[1629611],1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.52,,,,,,,,,,,,
322,PT01M29.00S,2026-03-13T00:34:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,82.86793692509855,46.07843137254902,1610612737,52,47,2026-03-13T00:34:42Z,3200000,False,-20.0,109.0,1,right,MISS J. Johnson 11' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.03,,,,,,,,,,,,
323,PT01M28.00S,2026-03-13T00:34:21.0Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612737,52,47,2026-03-13T00:34:42Z,3210000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:5),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,322.0,6.0,5.0,1.0,,,,,
324,PT01M28.00S,2026-03-13T00:34:27.1Z,2,REGULAR,foul,personal,[],1630623,,,1610612737,52,47,2026-03-13T00:34:48Z,3220000,False,,,0,,T. Etienne personal FOUL (4 PF),"[1630623, 1630228]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Restricted Area,0-8 Center,1629178.0,4.0,0.0,Kuminga,1630228.0,,,,,,,,,,,,,,,
326,PT01M28.00S,2026-03-13T00:34:52.7Z,2,REGULAR,substitution,out,[],1630623,,,1610612737,52,47,2026-03-13T00:34:58Z,3240000,False,,,0,,SUB out: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M28.00S,2026-03-13T00:34:52.7Z,2,REGULAR,substitution,in,[],1630604,,,1610612737,52,47,2026-03-13T00:34:58Z,3250000,False,,,0,,SUB in: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M20.00S,2026-03-13T00:35:16.1Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612737,52,47,2026-03-13T00:35:20Z,3260000,False,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1631169]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,Minott,1631169.0
329,PT01M20.00S,2026-03-13T00:35:16.1Z,2,REGULAR,steal,,[],1631169,,,1610612751,52,47,2026-03-13T00:35:18Z,3270000,False,,,0,,J. Minott STEAL (3 STL),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M17.00S,2026-03-13T00:35:22.4Z,2,REGULAR,turnover,out-of-bounds,[],1630592,,,1610612751,52,47,2026-03-13T00:35:28Z,3280000,False,,,0,,J. Wilson bad pass out-of-bounds TURNOVER (2 TO),[1630592],1610612751.0,BKN,bad pass,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Left,1629178.0,,,,,,,,,,,,,,,2.0,,,,
331,PT01M01.00S,2026-03-13T00:35:50.4Z,2,REGULAR,violation,kicked ball,[],1630604,,,1610612737,52,47,2026-03-13T00:35:54Z,3290000,False,,,0,,E. Liddell kicked ball VIOLATION,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,1629178.0,,,,,,,,,,,,,,,,,,,
332,PT00M54.10S,2026-03-13T00:36:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,92.32917214191852,50.98039215686274,1610612737,54,47,2026-03-13T00:36:18Z,3300000,False,5.0,20.0,1,right,O. Okongwu cutting Layup (8 PTS) (J. Johnson 5 AST),"[1630168, 1630552]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.02,J. Johnson,1630552.0,5.0,,,,,,,,,
334,PT00M32.70S,2026-03-13T00:36:36.9Z,2,REGULAR,3pt,Jump Shot,[],1630592,27.020367936925098,78.67647058823529,1610612751,54,47,2026-03-13T00:36:42Z,3320000,False,-143.0,201.0,1,left,MISS J. Wilson 24' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.73,,,,,,,,,,,,
335,PT00M29.40S,2026-03-13T00:36:40.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,54,47,2026-03-13T00:36:42Z,3330000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,334.0,3.0,3.0,0.0,,,,,
336,PT00M12.10S,2026-03-13T00:36:57.5Z,2,REGULAR,3pt,Jump Shot,[],1629638,67.7562417871222,34.31372549019608,1610612737,57,47,2026-03-13T00:37:02Z,3340000,False,-78.0,251.0,1,right,N. Alexander-Walker 26' 3PT step back (8 PTS) (J. Johnson 6 AST),"[1629638, 1630552]",1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,Made,8.0,26.26,J. Johnson,1630552.0,6.0,,,,,,,,,
338,PT00M00.40S,2026-03-13T00:37:11.8Z,2,REGULAR,3pt,Jump Shot,[],1631169,31.09395532194481,26.47058823529412,1610612751,57,50,2026-03-13T00:37:32Z,3360000,False,118.0,240.0,1,left,J. Minott 26' 3PT  (10 PTS) (T. Mann 1 AST),"[1631169, 1629611]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,26.71,T. Mann,1629611.0,1.0,,,,,,,,,
341,PT00M00.00S,2026-03-13T00:37:58.5Z,2,REGULAR,period,end,[],0,,,1610612737,57,50,2026-03-13T00:37:58Z,3390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,out,['startperiod'],1630228,,,1610612737,57,50,2026-03-13T00:52:27Z,3400000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2026-03-13T00:52:09.4Z,3,REGULAR,substitution,out,['startperiod'],1631169,,,1610612737,57,50,2026-03-13T00:52:27Z,3410000,False,,,0,,SUB out: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
