actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
591,PT05M58.00S,2026-01-18T02:32:42.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,67.09921156373193,65.68627450980392,1610612738,85,126,2026-01-18T02:37:44Z,5840000,False,78.0,257.0,1,right,MISS S. Hauser 26' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
592,PT05M55.00S,2026-01-18T02:32:45.0Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612737,85,126,2026-01-18T02:32:47Z,5850000,False,,,0,,L. Kennard REBOUND (Off:0 Def:4),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,591.0,4.0,4.0,0.0,,,,,,,,,,,,,,
593,PT05M46.00S,2026-01-18T02:32:55.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,8.886333771353483,48.03921568627451,1610612737,87,126,2026-01-18T02:33:13Z,5860000,False,10.0,31.0,1,left,C. McCollum driving floating Jump Shot (10 PTS),[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.25,Made,,,,,10.0,,,,,,,,,,,,,
594,PT05M46.00S,2026-01-18T02:33:01.9Z,4,REGULAR,foul,personal,['1freethrow'],1631248,,,1610612737,87,126,2026-01-18T02:33:39Z,5870000,False,,,0,,B. Scheierman shooting personal FOUL (2 PF) (McCollum 1 FT),"[1631248, 203468]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,200834.0,,,,,,,2.0,0.0,McCollum,203468.0,,
596,PT05M46.00S,2026-01-18T02:33:13.9Z,4,REGULAR,substitution,out,[],1630552,,,1610612737,87,126,2026-01-18T02:33:56Z,5890000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M46.00S,2026-01-18T02:33:13.9Z,4,REGULAR,substitution,out,[],1628379,,,1610612737,87,126,2026-01-18T02:33:56Z,5900000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M46.00S,2026-01-18T02:33:13.9Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,87,126,2026-01-18T02:33:56Z,5910000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M46.00S,2026-01-18T02:33:13.9Z,4,REGULAR,substitution,out,[],1629014,,,1610612737,87,126,2026-01-18T02:33:56Z,5920000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M46.00S,2026-01-18T02:33:13.9Z,4,REGULAR,substitution,in,[],1642854,,,1610612737,87,126,2026-01-18T02:33:56Z,5930000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M46.00S,2026-01-18T02:33:13.9Z,4,REGULAR,substitution,in,[],1631243,,,1610612737,87,126,2026-01-18T02:33:56Z,5940000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M46.00S,2026-01-18T02:33:13.9Z,4,REGULAR,substitution,in,[],1630811,,,1610612737,87,126,2026-01-18T02:33:56Z,5950000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M46.00S,2026-01-18T02:33:13.9Z,4,REGULAR,substitution,in,[],1631199,,,1610612737,87,126,2026-01-18T02:33:56Z,5960000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M46.00S,2026-01-18T02:33:44.7Z,4,REGULAR,freethrow,1 of 1,[],203468,,,1610612737,88,126,2026-01-18T02:33:44Z,5970000,False,,,0,,C. McCollum Free Throw 1 of 1 (11 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
605,PT05M31.00S,2026-01-18T02:34:00.4Z,4,REGULAR,3pt,Jump Shot,[],1630573,64.60249671484888,43.13725490196079,1610612738,88,126,2026-01-18T02:34:07Z,5980000,False,-34.0,280.0,1,right,MISS S. Hauser 28' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,28.23,Missed,,,,,,,,,,,,,,,,,,
606,PT05M25.00S,2026-01-18T02:34:06.4Z,4,REGULAR,rebound,offensive,[],1631199,,,1610612738,88,126,2026-01-18T02:35:24Z,5990000,False,,,0,,R. Harper Jr. REBOUND (Off:1 Def:0),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Center,,,605.0,1.0,0.0,1.0,,,,,,,,,,,,,,
607,PT05M25.00S,2026-01-18T02:34:06.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631199,94.40999984741211,50.0,1610612738,88,126,2026-01-18T02:35:28Z,6000000,False,0.0,0.0,1,right,MISS R. Harper Jr. putback Layup,[1631199],1610612738.0,BOS,putback,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
608,PT05M24.00S,2026-01-18T02:34:07.6Z,4,REGULAR,rebound,offensive,[],1631199,,,1610612738,88,126,2026-01-18T02:35:28Z,6010000,False,,,0,,R. Harper Jr. REBOUND (Off:2 Def:0),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Restricted Area,0-8 Center,,,607.0,2.0,0.0,2.0,,,,,,,,,,,,,,
609,PT05M23.00S,2026-01-18T02:34:08.1Z,4,REGULAR,turnover,lost ball,[],1631199,,,1610612738,88,126,2026-01-18T02:47:55Z,6020000,False,,,0,,R. Harper Jr. lost ball TURNOVER (1 TO),"[1631199, 1631243]",1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,,,Gueye,1631243.0
610,PT05M23.00S,2026-01-18T02:34:08.1Z,4,REGULAR,steal,,[],1631243,,,1610612737,88,126,2026-01-18T02:43:11Z,6030000,False,,,0,,M. Gueye STEAL (2 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
611,PT05M16.00S,2026-01-18T02:34:15.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,9.937582128777924,63.23529411764706,1610612737,88,126,2026-01-18T02:40:21Z,6040000,False,-66.0,41.0,1,left,MISS C. McCollum 7' driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
612,PT05M13.00S,2026-01-18T02:34:18.3Z,4,REGULAR,rebound,offensive,[],1642854,,,1610612737,88,126,2026-01-18T02:40:21Z,6050000,False,,,0,,A. Newell REBOUND (Off:2 Def:0),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,,,611.0,2.0,0.0,2.0,,,,,,,,,,,,,,
613,PT05M11.00S,2026-01-18T02:34:20.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642854,6.652431011826544,50.73529411764706,1610612737,88,126,2026-01-18T02:34:24Z,6060000,False,-4.0,10.0,1,left,MISS A. Newell putback Layup - blocked,"[1642854, 1642873]",1610612737.0,ATL,putback,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,Williams,1642873.0,,,,,,,,,
614,PT05M11.00S,2026-01-18T02:34:20.6Z,4,REGULAR,block,,[],1642873,,,1610612737,88,126,2026-01-18T02:34:23Z,6070000,False,,,0,,A. Williams BLOCK (2 BLK),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT05M08.00S,2026-01-18T02:34:23.6Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,88,126,2026-01-18T02:34:24Z,6080000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:6),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,613.0,6.0,6.0,0.0,,,,,,,,,,,,,,
616,PT05M05.00S,2026-01-18T02:34:26.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631248,90.75229960578186,50.49019607843137,1610612738,88,126,2026-01-18T02:34:33Z,6090000,False,2.0,34.0,1,right,MISS B. Scheierman running Layup - blocked,"[1631248, 1630811]",1610612738.0,BOS,running,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,Wallace,1630811.0,,,,,,,,,
617,PT05M05.00S,2026-01-18T02:34:26.8Z,4,REGULAR,block,,[],1630811,,,1610612738,88,126,2026-01-18T02:34:29Z,6100000,False,,,0,,K. Wallace BLOCK (1 BLK),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
618,PT05M01.00S,2026-01-18T02:34:30.8Z,4,REGULAR,rebound,offensive,[],1642864,,,1610612738,88,126,2026-01-18T02:34:33Z,6110000,False,,,0,,H. González REBOUND (Off:2 Def:6),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Restricted Area,0-8 Center,,,616.0,8.0,6.0,2.0,,,,,,,,,,,,,,
619,PT05M00.00S,2026-01-18T02:34:31.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,69.99014454664915,21.813725490196077,1610612738,88,126,2026-01-18T02:35:12Z,6120000,False,-141.0,230.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,,
620,PT04M59.00S,2026-01-18T02:34:32.7Z,4,REGULAR,rebound,defensive,[],1631243,,,1610612737,88,126,2026-01-18T02:35:12Z,6130000,False,,,0,,M. Gueye REBOUND (Off:1 Def:5),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,619.0,6.0,5.0,1.0,,,,,,,,,,,,,,
621,PT04M55.00S,2026-01-18T02:34:40.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,88,126,2026-01-18T02:34:40Z,6140000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M55.00S,2026-01-18T02:35:48.5Z,4,REGULAR,substitution,out,[],203468,,,1610612737,88,126,2026-01-18T02:36:04Z,6150000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M55.00S,2026-01-18T02:35:48.5Z,4,REGULAR,substitution,out,[],1630557,,,1610612737,88,126,2026-01-18T02:36:04Z,6160000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M55.00S,2026-01-18T02:35:48.5Z,4,REGULAR,substitution,out,[],1630573,,,1610612737,88,126,2026-01-18T02:36:04Z,6170000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M55.00S,2026-01-18T02:35:48.5Z,4,REGULAR,substitution,in,[],1642484,,,1610612737,88,126,2026-01-18T02:36:04Z,6180000,False,,,0,,SUB in: R. Dennis,[1642484],1610612737.0,ATL,,,,Dennis,R. Dennis,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M55.00S,2026-01-18T02:35:48.5Z,4,REGULAR,substitution,in,[],1631216,,,1610612737,88,126,2026-01-18T02:36:04Z,6190000,False,,,0,,SUB in: C. Houstan,[1631216],1610612737.0,ATL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M55.00S,2026-01-18T02:35:48.5Z,4,REGULAR,substitution,in,[],1630214,,,1610612737,88,126,2026-01-18T02:36:04Z,6200000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M43.00S,2026-01-18T02:36:29.4Z,4,REGULAR,3pt,Jump Shot,[],1631243,30.831143232588698,32.59803921568628,1610612737,91,126,2026-01-18T02:36:34Z,6210000,False,87.0,237.0,1,left,M. Gueye 25' 3PT  (5 PTS) (K. Wallace 1 AST),"[1631243, 1630811]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,5.0,,,,,K. Wallace,1630811.0,1.0,,,,,,
630,PT04M25.00S,2026-01-18T02:36:46.4Z,4,REGULAR,3pt,Jump Shot,[],1631199,66.44218134034165,48.77450980392157,1610612738,91,129,2026-01-18T02:36:51Z,6230000,False,-6.0,263.0,1,right,R. Harper Jr. 26' 3PT  (3 PTS) (B. Scheierman 4 AST),"[1631199, 1631248]",1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Center,26.3,Made,,,,,3.0,,,,,B. Scheierman,1631248.0,4.0,,,,,,
632,PT04M14.00S,2026-01-18T02:36:59.1Z,4,REGULAR,3pt,Jump Shot,[],1642484,31.750985545335087,51.225490196078425,1610612737,91,129,2026-01-18T02:37:04Z,6250000,False,-6.0,246.0,1,left,MISS R. Dennis 24' 3PT,[1642484],1610612737.0,ATL,,,,Dennis,R. Dennis,,,,,Above the Break 3,24+ Center,24.61,Missed,,,,,,,,,,,,,,,,,,
633,PT04M09.00S,2026-01-18T02:37:04.1Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612738,91,129,2026-01-18T03:29:20Z,6260000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,632.0,1.0,1.0,0.0,,,,,,,,,,,,,,
634,PT04M00.00S,2026-01-18T02:37:14.1Z,4,REGULAR,turnover,traveling,[],1631248,,,1610612738,91,129,2026-01-18T02:37:21Z,6270000,False,,,0,,B. Scheierman traveling TURNOVER (1 TO),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Center,,,,,,,,1627963.0,1.0,,,,,,,,,,,
635,PT03M47.00S,2026-01-18T02:37:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642854,5.469776609724048,48.03921568627451,1610612737,93,129,2026-01-18T02:37:47Z,6280000,False,10.0,-1.0,1,left,A. Newell cutting Layup (5 PTS) (R. Dennis 1 AST),"[1642854, 1642484]",1610612737.0,ATL,cutting,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,5.0,,,,,R. Dennis,1642484.0,1.0,,,,,,
637,PT03M44.00S,2026-01-18T02:37:48.0Z,4,REGULAR,foul,personal,[],1642484,,,1610612738,93,129,2026-01-18T02:37:54Z,6300000,False,,,0,,R. Dennis personal FOUL (1 PF),"[1642484, 1631199]",1610612737.0,ATL,,,,Dennis,R. Dennis,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627963.0,,,,,,,1.0,0.0,Harper Jr.,1631199.0,,
640,PT03M28.00S,2026-01-18T02:38:26.3Z,4,REGULAR,3pt,Jump Shot,[],1630214,90.09526938239159,95.58823529411765,1610612738,93,129,2026-01-18T02:38:32Z,6330000,False,228.0,41.0,1,right,MISS X. Tillman 3PT,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
641,PT03M22.00S,2026-01-18T02:38:32.3Z,4,REGULAR,rebound,defensive,[],1630811,,,1610612737,93,129,2026-01-18T02:38:32Z,6340000,False,,,0,,K. Wallace REBOUND (Off:1 Def:1),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Right Corner 3,24+ Right,,,640.0,2.0,1.0,1.0,,,,,,,,,,,,,,
642,PT03M20.00S,2026-01-18T02:38:34.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642854,5.206964520367937,50.49019607843137,1610612737,95,129,2026-01-18T02:38:41Z,6350000,False,-2.0,-4.0,1,left,A. Newell running DUNK (7 PTS) (K. Wallace 2 AST),"[1642854, 1630811]",1610612737.0,ATL,running,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,7.0,,,,,K. Wallace,1630811.0,2.0,,,,,,
644,PT03M04.00S,2026-01-18T02:38:51.0Z,4,REGULAR,turnover,out-of-bounds,[],1642864,,,1610612738,95,129,2026-01-18T02:38:59Z,6370000,False,,,0,,H. González bad pass out-of-bounds TURNOVER (2 TO),[1642864],1610612738.0,BOS,bad pass,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,2.0,,,,,,,,,,,
645,PT02M55.00S,2026-01-18T02:39:06.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642854,31.09395532194481,60.049019607843135,1610612737,95,129,2026-01-18T02:39:11Z,6380000,False,-50.0,240.0,1,left,MISS A. Newell 24' 3PT,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Center,24.5,Missed,,,,,,,,,,,,,,,,,,
646,PT02M51.00S,2026-01-18T02:39:10.3Z,4,REGULAR,rebound,defensive,[],1631199,,,1610612738,95,129,2026-01-18T02:39:11Z,6390000,False,,,0,,R. Harper Jr. REBOUND (Off:2 Def:1),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Center,,,645.0,3.0,1.0,2.0,,,,,,,,,,,,,,
647,PT02M43.00S,2026-01-18T02:39:18.7Z,4,REGULAR,foul,personal,['2freethrow'],1642854,,,1610612738,95,129,2026-01-18T02:39:41Z,6400000,False,,,0,,A. Newell shooting personal FOUL (1 PF) (Williams 2 FT),"[1642854, 1642873]",1610612737.0,ATL,shooting,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627961.0,,,,,,,1.0,0.0,Williams,1642873.0,,
649,PT02M43.00S,2026-01-18T02:39:45.5Z,4,REGULAR,freethrow,1 of 2,[],1642873,,,1610612738,95,130,2026-01-18T02:39:45Z,6420000,False,,,0,,A. Williams Free Throw 1 of 2 (1 PTS),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
650,PT02M43.00S,2026-01-18T02:40:03.8Z,4,REGULAR,freethrow,2 of 2,[],1642873,,,1610612738,95,131,2026-01-18T02:40:03Z,6430000,False,,,0,,A. Williams Free Throw 2 of 2 (2 PTS),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
651,PT02M35.00S,2026-01-18T02:40:13.3Z,4,REGULAR,2pt,Jump Shot,[],1630811,16.770696452036795,30.88235294117647,1610612737,97,131,2026-01-18T02:40:18Z,6440000,False,96.0,105.0,1,left,K. Wallace 14' pullup Jump Shot (2 PTS) (R. Dennis 2 AST),"[1630811, 1642484]",1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,Mid-Range,8-16 Right,14.21,Made,,,,,2.0,,,,,R. Dennis,1642484.0,2.0,,,,,,
653,PT02M15.00S,2026-01-18T02:40:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642864,93.11760840998686,48.03921568627451,1610612738,97,131,2026-01-18T02:40:57Z,6460000,False,-10.0,12.0,1,right,MISS H. González driving Layup,[1642864],1610612738.0,BOS,driving,,,González,H. González,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
654,PT02M14.00S,2026-01-18T02:40:35.1Z,4,REGULAR,rebound,offensive,[],1642873,,,1610612738,97,131,2026-01-18T02:40:57Z,6470000,False,,,0,,A. Williams REBOUND (Off:1 Def:3),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,Restricted Area,0-8 Center,,,653.0,4.0,3.0,1.0,,,,,,,,,,,,,,
655,PT02M14.00S,2026-01-18T02:40:40.9Z,4,REGULAR,foul,personal,['2freethrow'],1631216,,,1610612738,97,131,2026-01-18T02:40:51Z,6480000,False,,,0,,C. Houstan shooting personal FOUL (1 PF) (Williams 2 FT),"[1631216, 1642873]",1610612737.0,ATL,shooting,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,,,1.0,0.0,Williams,1642873.0,,
657,PT02M14.00S,2026-01-18T02:41:04.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642873,,,1610612738,97,132,2026-01-18T02:41:04Z,6500000,False,,,0,,A. Williams Free Throw 1 of 2 (3 PTS),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
658,PT02M14.00S,2026-01-18T02:41:04.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642873,,,1610612738,97,132,2026-01-18T02:41:28Z,6510000,False,,,0,,MISS A. Williams Free Throw 2 of 2,[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
659,PT02M13.00S,2026-01-18T02:41:05.4Z,4,REGULAR,rebound,defensive,[],1631243,,,1610612737,97,132,2026-01-18T02:42:03Z,6520000,False,,,0,,M. Gueye REBOUND (Off:1 Def:6),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,658.0,7.0,6.0,1.0,,,,,,,,,,,,,,
660,PT02M00.00S,2026-01-18T02:41:34.9Z,4,REGULAR,3pt,Jump Shot,[],1630811,28.465834428383708,76.22549019607843,1610612737,97,132,2026-01-18T02:41:40Z,6530000,False,-131.0,215.0,1,left,MISS K. Wallace 25' pullup 3PT,[1630811],1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
661,PT01M56.00S,2026-01-18T02:41:38.9Z,4,REGULAR,rebound,defensive,[],1631248,,,1610612738,97,132,2026-01-18T02:41:40Z,6540000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:7),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,660.0,7.0,7.0,0.0,,,,,,,,,,,,,,
662,PT01M55.00S,2026-01-18T02:41:39.4Z,4,REGULAR,turnover,lost ball,[],1631248,,,1610612738,97,132,2026-01-18T02:41:44Z,6550000,False,,,0,,B. Scheierman lost ball TURNOVER (2 TO),"[1631248, 1642484]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,,,,,,,,Dennis,1642484.0
663,PT01M55.00S,2026-01-18T02:41:39.4Z,4,REGULAR,steal,,[],1642484,,,1610612737,97,132,2026-01-18T02:41:41Z,6560000,False,,,0,,R. Dennis STEAL (1 STL),[1642484],1610612737.0,ATL,,,,Dennis,R. Dennis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
664,PT01M54.00S,2026-01-18T02:41:42.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642854,5.732588699080158,49.01960784313725,1610612737,99,132,2026-01-18T02:41:56Z,6570000,False,5.0,1.0,1,left,A. Newell alley-oop DUNK (9 PTS) (R. Dennis 3 AST),"[1642854, 1642484]",1610612737.0,ATL,alley-oop,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,9.0,,,,,R. Dennis,1642484.0,3.0,,,,,,
666,PT01M54.00S,2026-01-18T02:41:46.8Z,4,REGULAR,foul,personal,['1freethrow'],1631248,,,1610612737,99,132,2026-01-18T02:41:57Z,6590000,False,,,0,,B. Scheierman shooting personal FOUL (3 PF) (Newell 1 FT),"[1631248, 1642854]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,,,3.0,0.0,Newell,1642854.0,,
668,PT01M54.00S,2026-01-18T02:42:11.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1642854,,,1610612737,100,132,2026-01-18T02:42:11Z,6610000,False,,,0,,A. Newell Free Throw 1 of 1 (10 PTS),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
669,PT01M33.00S,2026-01-18T02:42:33.4Z,4,REGULAR,turnover,lost ball,[],1630214,,,1610612738,100,132,2026-01-18T02:42:38Z,6620000,False,,,0,,X. Tillman lost ball TURNOVER (1 TO),"[1630214, 1630811]",1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,,,,Wallace,1630811.0
670,PT01M33.00S,2026-01-18T02:42:33.4Z,4,REGULAR,steal,,[],1630811,,,1610612737,100,132,2026-01-18T02:42:35Z,6630000,False,,,0,,K. Wallace STEAL (1 STL),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
671,PT01M22.00S,2026-01-18T02:42:46.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630811,8.754927726675426,42.40196078431372,1610612737,102,132,2026-01-18T02:42:51Z,6640000,False,38.0,30.0,1,left,K. Wallace driving floating Jump Shot (4 PTS) (R. Dennis 4 AST),"[1630811, 1642484]",1610612737.0,ATL,driving floating,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,,,,,4.0,,,,,R. Dennis,1642484.0,4.0,,,,,,
673,PT01M22.00S,2026-01-18T02:42:55.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642864,,,1610612737,102,132,2026-01-18T02:43:07Z,6660000,False,,,0,,H. González shooting personal FOUL (4 PF) (Wallace 1 FT),"[1642864, 1630811]",1610612738.0,BOS,shooting,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,,,,,,,4.0,0.0,Wallace,1630811.0,,
