actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
420,PT08M44.00S,2026-02-25T01:58:28.4Z,3,REGULAR,3pt,Jump Shot,[],1630168,8.623521681997373,3.6764705882352944,1610612737,70,49,2026-02-25T01:58:33Z,4170000,False,232.0,29.0,1,left,O. Okongwu 3PT  (10 PTS) (D. Daniels 4 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.34,Made,,,,,,,,,,,,,,,10.0,D. Daniels,1630700.0,4.0
422,PT08M29.00S,2026-02-25T01:58:43.4Z,3,REGULAR,turnover,lost ball,[],1642848,,,1610612764,70,49,2026-02-25T01:58:49Z,4190000,False,,,0,,T. Johnson lost ball TURNOVER (2 TO),"[1642848, 1631243]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Gueye,1631243.0,,,,,,,,,,,
423,PT08M29.00S,2026-02-25T01:58:43.4Z,3,REGULAR,steal,,[],1631243,,,1610612737,70,49,2026-02-25T01:58:45Z,4200000,False,,,0,,M. Gueye STEAL (2 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
424,PT08M26.00S,2026-02-25T01:58:46.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631243,5.206964520367937,52.20588235294118,1610612737,72,49,2026-02-25T02:02:55Z,4210000,False,-11.0,-4.0,1,left,M. Gueye driving DUNK (6 PTS),[1631243],1610612737.0,ATL,driving,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,,,,,,,,6.0,,,
425,PT08M04.00S,2026-02-25T01:59:07.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,81.68528252299606,56.61764705882353,1610612764,72,49,2026-02-25T01:59:14Z,4220000,False,33.0,120.0,1,right,MISS T. Vukcevic 12' floating Shot,[1641774],1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,12.42,Missed,,,,,,,,,,,,,,,,,,
426,PT08M02.00S,2026-02-25T01:59:09.8Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612737,72,49,2026-02-25T01:59:14Z,4230000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,425.0,2.0,2.0,0.0,,,,,,,,,,,,,,
428,PT07M43.00S,2026-02-25T01:59:47.0Z,3,REGULAR,3pt,Jump Shot,[],1629638,28.07161629434954,74.50980392156863,1610612737,72,49,2026-02-25T01:59:53Z,4250000,False,-123.0,211.0,1,left,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
429,PT07M41.00S,2026-02-25T01:59:49.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,72,49,2026-02-25T01:59:53Z,4260000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,428.0,,,,,,,,,,,,,,,,,
431,PT07M38.00S,2026-02-25T02:00:12.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,10.988830486202366,4.166666666666666,1610612737,75,49,2026-02-25T02:00:18Z,4280000,False,229.0,51.0,1,left,N. Alexander-Walker 3PT  (16 PTS) (O. Okongwu 5 AST),"[1629638, 1630168]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.48,Made,,,,,,,,,,,,,,,16.0,O. Okongwu,1630168.0,5.0
433,PT07M37.00S,2026-02-25T02:00:17.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,75,49,2026-02-25T02:00:17Z,4300000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M16.00S,2026-02-25T02:03:29.8Z,3,REGULAR,3pt,Jump Shot,[],1642273,66.44218134034165,52.450980392156865,1610612764,75,49,2026-02-25T02:03:35Z,4310000,False,12.0,263.0,1,right,MISS K. George 26' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
435,PT07M13.00S,2026-02-25T02:03:32.8Z,3,REGULAR,rebound,defensive,[],1631243,,,1610612737,75,49,2026-02-25T02:03:35Z,4320000,False,,,0,,M. Gueye REBOUND (Off:1 Def:6),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,434.0,7.0,6.0,1.0,,,,,,,,,,,,,,
436,PT07M07.00S,2026-02-25T02:03:38.1Z,3,REGULAR,3pt,Jump Shot,[],1630700,12.565703022339028,4.6568627450980395,1610612737,75,49,2026-02-25T02:03:43Z,4330000,False,227.0,66.0,1,left,MISS D. Daniels 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,23.6,Missed,,,,,,,,,,,,,,,,,,
437,PT07M05.00S,2026-02-25T02:03:40.1Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,75,49,2026-02-25T02:03:43Z,4340000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:6),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Right Corner 3,24+ Right,,,436.0,6.0,6.0,0.0,,,,,,,,,,,,,,
438,PT06M54.00S,2026-02-25T02:03:51.7Z,3,REGULAR,3pt,Jump Shot,[],1642848,71.82982917214193,22.794117647058822,1610612764,75,49,2026-02-25T02:03:56Z,4350000,False,-136.0,212.0,1,right,MISS T. Johnson 25' pullup 3PT,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
439,PT06M51.00S,2026-02-25T02:03:54.7Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,75,49,2026-02-25T02:03:56Z,4360000,False,,,0,,D. Daniels REBOUND (Off:3 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,438.0,7.0,4.0,3.0,,,,,,,,,,,,,,
440,PT06M44.00S,2026-02-25T02:04:01.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,23.340998685939553,87.00980392156863,1610612737,75,49,2026-02-25T02:04:07Z,4370000,False,-185.0,167.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
441,PT06M41.00S,2026-02-25T02:04:04.7Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,75,49,2026-02-25T02:04:04Z,4380000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,440.0,10.0,6.0,4.0,,,,,,,,,,,,,,
443,PT06M39.00S,2026-02-25T02:04:10.6Z,3,REGULAR,substitution,out,[],203468,,,1610612737,75,49,2026-02-25T02:04:23Z,4400000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M39.00S,2026-02-25T02:04:10.6Z,3,REGULAR,substitution,out,[],1629638,,,1610612737,75,49,2026-02-25T02:04:23Z,4410000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M39.00S,2026-02-25T02:04:10.6Z,3,REGULAR,substitution,out,[],1631243,,,1610612737,75,49,2026-02-25T02:04:23Z,4420000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M39.00S,2026-02-25T02:04:10.6Z,3,REGULAR,substitution,out,[],1641774,,,1610612737,75,49,2026-02-25T02:04:23Z,4430000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M39.00S,2026-02-25T02:04:10.6Z,3,REGULAR,substitution,in,[],1630228,,,1610612737,75,49,2026-02-25T02:04:23Z,4440000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M39.00S,2026-02-25T02:04:10.6Z,3,REGULAR,substitution,in,[],1629216,,,1610612737,75,49,2026-02-25T02:04:23Z,4450000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M39.00S,2026-02-25T02:04:10.6Z,3,REGULAR,substitution,in,[],1642258,,,1610612737,75,49,2026-02-25T02:04:23Z,4460000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M39.00S,2026-02-25T02:04:10.6Z,3,REGULAR,substitution,in,[],1630264,,,1610612737,75,49,2026-02-25T02:04:23Z,4470000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M27.00S,2026-02-25T02:04:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,5.601182654402102,49.754901960784316,1610612737,77,49,2026-02-25T02:04:51Z,4480000,False,1.0,0.0,1,left,D. Daniels driving Layup (6 PTS) (O. Okongwu 6 AST),"[1630700, 1630168]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,,,,,,,,,6.0,O. Okongwu,1630168.0,6.0
453,PT06M15.00S,2026-02-25T02:05:00.6Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612764,77,49,2026-02-25T02:05:32Z,4500000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1629216, 1641731]",1610612737.0,ATL,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627964.0,1.0,0.0,Coulibaly,1641731.0,,,,
455,PT06M15.00S,2026-02-25T02:05:36.0Z,3,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,77,50,2026-02-25T02:05:36Z,4520000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (7 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
456,PT06M15.00S,2026-02-25T02:05:52.9Z,3,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,77,51,2026-02-25T02:05:52Z,4530000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (8 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
457,PT05M58.00S,2026-02-25T02:06:11.7Z,3,REGULAR,3pt,Jump Shot,[],1630228,7.440867279894875,97.54901960784314,1610612737,80,51,2026-02-25T02:06:16Z,4540000,False,-238.0,17.0,1,left,J. Kuminga 3PT  (10 PTS) (D. Daniels 5 AST),"[1630228, 1630700]",1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,23.83,Made,,,,,,,,,,,,,,,10.0,D. Daniels,1630700.0,5.0
459,PT05M45.00S,2026-02-25T02:06:24.5Z,3,REGULAR,3pt,Jump Shot,[],1642848,72.35545335085413,19.852941176470587,1610612764,80,51,2026-02-25T02:06:29Z,4560000,False,-151.0,207.0,1,right,MISS T. Johnson 25' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
460,PT05M42.00S,2026-02-25T02:06:27.5Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612737,80,51,2026-02-25T02:06:29Z,4570000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,459.0,5.0,4.0,1.0,,,,,,,,,,,,,,
461,PT05M33.00S,2026-02-25T02:06:36.4Z,3,REGULAR,3pt,Jump Shot,[],1629216,27.54599211563732,79.16666666666666,1610612737,83,51,2026-02-25T02:06:41Z,4580000,False,-146.0,206.0,1,left,G. Vincent 25' 3PT step back (9 PTS) (O. Okongwu 7 AST),"[1629216, 1630168]",1610612737.0,ATL,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.27,Made,,,,,,,,,,,,,,,9.0,O. Okongwu,1630168.0,7.0
463,PT05M19.00S,2026-02-25T02:06:50.4Z,3,REGULAR,3pt,Jump Shot,[],1642273,75.3777923784494,13.480392156862745,1610612764,83,54,2026-02-25T02:06:57Z,4600000,False,-183.0,179.0,1,right,K. George 25' 3PT  (11 PTS) (T. Johnson 2 AST),"[1642273, 1642848]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.56,Made,,,,,,,,,,,,,,,11.0,T. Johnson,1642848.0,2.0
465,PT05M08.00S,2026-02-25T02:07:01.9Z,3,REGULAR,3pt,Jump Shot,[],1630168,30.962549277266753,36.029411764705884,1610612737,83,54,2026-02-25T02:07:07Z,4620000,False,70.0,239.0,1,left,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,24.85,Missed,,,,,,,,,,,,,,,,,,
466,PT05M05.00S,2026-02-25T02:07:05.1Z,3,REGULAR,rebound,offensive,[],1629216,,,1610612737,83,54,2026-02-25T02:07:05Z,4630000,False,,,0,,G. Vincent REBOUND (Off:1 Def:1),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,465.0,2.0,1.0,1.0,,,,,,,,,,,,,,
467,PT05M00.00S,2026-02-25T02:07:09.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630168,5.732588699080158,53.67647058823529,1610612737,83,54,2026-02-25T02:09:46Z,4640000,False,-18.0,1.0,1,left,MISS O. Okongwu floating Shot - blocked,"[1630168, 1641731]",1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,Coulibaly,1641731.0,,,,,,,,,
468,PT05M00.00S,2026-02-25T02:07:09.8Z,3,REGULAR,block,,[],1641731,,,1610612737,83,54,2026-02-25T02:07:13Z,4650000,False,,,0,,B. Coulibaly BLOCK (4 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
469,PT04M58.00S,2026-02-25T02:07:11.8Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,83,54,2026-02-25T02:09:46Z,4660000,False,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,467.0,2.0,2.0,0.0,,,,,,,,,,,,,,
470,PT04M55.00S,2026-02-25T02:07:14.9Z,3,REGULAR,turnover,bad pass,[],1630264,,,1610612764,83,54,2026-02-25T02:07:21Z,4670000,False,,,0,,A. Gill bad pass TURNOVER (2 TO),"[1630264, 1642258]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Risacher,1642258.0,,,,,,,,,,,
471,PT04M55.00S,2026-02-25T02:07:14.9Z,3,REGULAR,steal,,[],1642258,,,1610612737,83,54,2026-02-25T02:07:17Z,4680000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
472,PT04M54.00S,2026-02-25T02:07:18.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,28.465834428383708,76.9607843137255,1610612737,83,54,2026-02-25T02:11:10Z,4690000,False,-135.0,215.0,1,left,MISS Z. Risacher 25' pullup 3PT,[1642258],1610612737.0,ATL,pullup,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
473,PT04M53.00S,2026-02-25T02:07:19.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,83,54,2026-02-25T02:07:37Z,4700000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,472.0,,,,,,,,,,,,,,,,,
475,PT04M53.00S,2026-02-25T02:07:25.3Z,3,REGULAR,substitution,out,[],1630168,,,1610612764,83,54,2026-02-25T02:07:31Z,4720000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M53.00S,2026-02-25T02:07:25.3Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,83,54,2026-02-25T02:07:31Z,4730000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M53.00S,2026-02-25T02:07:25.3Z,3,REGULAR,substitution,in,[],1629111,,,1610612764,83,54,2026-02-25T02:07:31Z,4740000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M53.00S,2026-02-25T02:07:25.3Z,3,REGULAR,substitution,in,[],1642364,,,1610612764,83,54,2026-02-25T02:07:31Z,4750000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M43.00S,2026-02-25T02:07:42.5Z,3,REGULAR,turnover,bad pass,[],1642273,,,1610612764,83,54,2026-02-25T02:07:48Z,4760000,False,,,0,,K. George bad pass TURNOVER (4 TO),"[1642273, 1630228]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,Kuminga,1630228.0,,,,,,,,,,,
480,PT04M43.00S,2026-02-25T02:07:42.5Z,3,REGULAR,steal,,[],1630228,,,1610612737,83,54,2026-02-25T02:07:44Z,4770000,False,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
481,PT04M39.00S,2026-02-25T02:07:46.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642258,23.73521681997372,85.29411764705883,1610612737,83,54,2026-02-25T02:07:54Z,4780000,False,-176.0,171.0,1,left,MISS Z. Risacher 24' running pullup 3PT,[1642258],1610612737.0,ATL,running pullup,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
482,PT04M35.00S,2026-02-25T02:07:50.7Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,83,54,2026-02-25T02:07:54Z,4790000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:6),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,481.0,6.0,6.0,0.0,,,,,,,,,,,,,,
483,PT04M29.00S,2026-02-25T02:07:55.9Z,3,REGULAR,3pt,Jump Shot,[],1641731,75.1149802890933,86.51960784313727,1610612764,83,54,2026-02-25T02:08:01Z,4800000,False,183.0,181.0,1,right,MISS B. Coulibaly 25' step back 3PT,[1641731],1610612764.0,WAS,step back,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
484,PT04M26.00S,2026-02-25T02:07:58.9Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,83,54,2026-02-25T02:08:01Z,4810000,False,,,0,,D. Daniels REBOUND (Off:3 Def:5),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,483.0,8.0,5.0,3.0,,,,,,,,,,,,,,
485,PT04M21.00S,2026-02-25T02:08:06.5Z,3,REGULAR,foul,personal,['2freethrow'],1642848,,,1610612737,83,54,2026-02-25T02:08:31Z,4820000,False,,,0,,T. Johnson shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1642848, 1630228]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202041.0,1.0,0.0,Kuminga,1630228.0,,,,
487,PT04M21.00S,2026-02-25T02:08:32.6Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612737,83,54,2026-02-25T02:08:32Z,4840000,False,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
488,PT04M21.00S,2026-02-25T02:08:32.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,83,54,2026-02-25T02:08:32Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,,,
489,PT04M21.00S,2026-02-25T02:08:34.7Z,3,REGULAR,substitution,out,[],1642848,,,1610612737,83,54,2026-02-25T02:08:53Z,4860000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M21.00S,2026-02-25T02:08:34.7Z,3,REGULAR,substitution,out,[],1642273,,,1610612737,83,54,2026-02-25T02:08:53Z,4870000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M21.00S,2026-02-25T02:08:34.7Z,3,REGULAR,substitution,in,[],1642860,,,1610612737,83,54,2026-02-25T02:08:53Z,4880000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M21.00S,2026-02-25T02:08:34.7Z,3,REGULAR,substitution,in,[],1630536,,,1610612737,83,54,2026-02-25T02:08:53Z,4890000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M21.00S,2026-02-25T02:08:55.6Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612737,84,54,2026-02-25T02:08:55Z,4900000,False,,,0,,J. Kuminga Free Throw 2 of 2 (11 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
494,PT04M13.00S,2026-02-25T02:09:04.1Z,3,REGULAR,turnover,lost ball,[],1642860,,,1610612764,84,54,2026-02-25T02:09:12Z,4910000,False,,,0,,W. Riley lost ball TURNOVER (1 TO),"[1642860, 1630700]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Daniels,1630700.0,,,,,,,,,,,
495,PT04M13.00S,2026-02-25T02:09:04.1Z,3,REGULAR,steal,,[],1630700,,,1610612737,84,54,2026-02-25T02:09:06Z,4920000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
496,PT04M09.00S,2026-02-25T02:09:08.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630228,6.1268068331143235,52.20588235294118,1610612737,86,54,2026-02-25T02:10:39Z,4930000,False,-11.0,5.0,1,left,J. Kuminga cutting DUNK (13 PTS) (D. Daniels 6 AST),"[1630228, 1630700]",1610612737.0,ATL,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,,,,,,,13.0,D. Daniels,1630700.0,6.0
498,PT03M55.00S,2026-02-25T02:09:24.3Z,3,REGULAR,foul,personal,[],1629216,,,1610612764,86,54,2026-02-25T02:09:33Z,4950000,False,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1630536]",1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1627963.0,2.0,0.0,Cooper,1630536.0,,,,
500,PT03M44.00S,2026-02-25T02:09:54.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642860,89.83245729303549,52.450980392156865,1610612764,86,56,2026-02-25T02:10:01Z,4970000,False,12.0,43.0,1,right,W. Riley driving floating Jump Shot (6 PTS),[1642860],1610612764.0,WAS,driving floating,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,,,,,,,,,,,,,,,6.0,,,
501,PT03M37.00S,2026-02-25T02:10:01.6Z,3,REGULAR,3pt,Jump Shot,[],1629216,27.677398160315374,77.69607843137256,1610612737,86,56,2026-02-25T02:10:06Z,4980000,False,-138.0,208.0,1,left,MISS G. Vincent 24' pullup 3PT,[1629216],1610612737.0,ATL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
502,PT03M34.00S,2026-02-25T02:10:04.3Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612737,86,56,2026-02-25T02:10:04Z,4990000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:4),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,501.0,6.0,4.0,2.0,,,,,,,,,,,,,,
503,PT03M29.00S,2026-02-25T02:10:10.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,7.5722733245729295,46.07843137254902,1610612737,86,56,2026-02-25T02:17:11Z,5000000,False,20.0,19.0,1,left,MISS J. Landale driving Layup - blocked,"[1629111, 1630264]",1610612737.0,ATL,driving,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,Gill,1630264.0,,,,,,,,,
