actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
338,PT00M50.30S,2025-11-29T01:36:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,89.43823915900131,56.372549019607845,1610612739,60,60,2025-11-29T01:36:17Z,3350000,False,32.0,47.0,1,right,D. Mitchell driving floating bank Jump Shot (22 PTS),[1628378],1610612739.0,CLE,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,22.0,,,,5.66,,,,,,,,,
339,PT00M41.70S,2025-11-29T01:36:26.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630700,11.12023653088042,53.18627450980392,1610612737,60,60,2025-11-29T01:36:31Z,3360000,False,-16.0,52.0,1,left,MISS D. Daniels turnaround Hook,[1630700],1610612737.0,ATL,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.44,,,,,,,,,
340,PT00M38.70S,2025-11-29T01:36:29.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,60,60,2025-11-29T01:36:31Z,3370000,False,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,339.0,8.0,5.0,3.0,,,
341,PT00M31.60S,2025-11-29T01:36:37.3Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612739,60,60,2025-11-29T01:36:57Z,3380000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Hunter 2 FT),"[1630552, 1629631]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,202027.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,
343,PT00M31.60S,2025-11-29T01:37:00.9Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612739,60,61,2025-11-29T01:37:00Z,3400000,False,,,0,,D. Hunter Free Throw 1 of 2 (11 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
344,PT00M31.60S,2025-11-29T01:37:14.7Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612739,60,62,2025-11-29T01:37:14Z,3410000,False,,,0,,D. Hunter Free Throw 2 of 2 (12 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
345,PT00M10.20S,2025-11-29T01:37:37.7Z,2,REGULAR,3pt,Jump Shot,[],1629638,30.436925098554536,72.79411764705883,1610612737,60,62,2025-11-29T01:37:43Z,3420000,False,-114.0,234.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.99,,,,,,,,,
346,PT00M06.80S,2025-11-29T01:37:41.1Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612739,60,62,2025-11-29T01:37:43Z,3430000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,345.0,3.0,3.0,0.0,,,
347,PT00M05.30S,2025-11-29T01:37:43.2Z,2,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612739,60,62,2025-11-29T01:37:48Z,3440000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (2 TO),[1629631],1610612739.0,CLE,bad pass,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,202901.0,,,,,,,2.0,,,,,,,,,,,,
348,PT00M00.60S,2025-11-29T01:37:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630552,8.229303547963205,54.65686274509803,1610612737,60,62,2025-11-29T01:52:11Z,3450000,False,-23.0,25.0,1,left,MISS J. Johnson driving finger roll Layup - blocked,"[1630552, 1628386]",1610612737.0,ATL,driving finger roll,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.41,Allen,1628386.0,,,,,,,
349,PT00M00.60S,2025-11-29T01:37:53.2Z,2,REGULAR,block,,[],1628386,,,1610612737,60,62,2025-11-29T01:37:56Z,3460000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
350,PT00M00.10S,2025-11-29T01:37:53.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,60,62,2025-11-29T01:38:08Z,3470000,False,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,348.0,9.0,6.0,3.0,,,
351,PT00M00.00S,2025-11-29T01:37:58.0Z,2,REGULAR,period,end,[],0,,,1610612739,60,62,2025-11-29T01:37:58Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-11-29T01:54:14.3Z,3,REGULAR,period,start,[],0,,,1610612737,60,62,2025-11-29T01:54:14Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M48.00S,2025-11-29T01:56:50.8Z,3,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612737,60,62,2025-11-29T01:57:21Z,3500000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628386, 1630552]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,202027.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
356,PT11M48.00S,2025-11-29T01:57:24.1Z,3,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,61,62,2025-11-29T01:57:24Z,3520000,False,,,0,,J. Johnson Free Throw 1 of 2 (12 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
357,PT11M48.00S,2025-11-29T01:57:24.1Z,3,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,61,62,2025-11-29T01:57:41Z,3530000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
358,PT11M47.00S,2025-11-29T01:57:25.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,61,62,2025-11-29T01:57:41Z,3540000,False,,,0,,J. Allen REBOUND (Off:3 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,357.0,8.0,5.0,3.0,,,
359,PT11M36.00S,2025-11-29T01:57:50.9Z,3,REGULAR,3pt,Jump Shot,[],1630596,32.53942181340342,60.29411764705882,1610612739,61,65,2025-11-29T01:57:55Z,3550000,False,-51.0,253.0,1,left,E. Mobley 25' 3PT  (10 PTS) (D. Mitchell 2 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,,,,25.86,,,,,,,D. Mitchell,1628378.0,2.0
361,PT11M14.00S,2025-11-29T01:58:13.1Z,3,REGULAR,3pt,Jump Shot,[],1630168,90.48948751642575,3.431372549019608,1610612737,61,65,2025-11-29T01:58:18Z,3570000,False,-233.0,37.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.57,,,,,,,,,
362,PT11M11.00S,2025-11-29T01:58:16.1Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,61,65,2025-11-29T02:06:00Z,3580000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,361.0,2.0,2.0,0.0,,,
363,PT11M02.00S,2025-11-29T01:58:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,9.806176084099869,41.911764705882355,1610612739,61,65,2025-11-29T01:58:31Z,3590000,False,40.0,40.0,1,left,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.66,,,,,,,,,
364,PT10M59.00S,2025-11-29T01:58:29.2Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,61,65,2025-11-29T01:58:31Z,3600000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,363.0,5.0,4.0,1.0,,,
367,PT10M44.00S,2025-11-29T01:59:16.2Z,3,REGULAR,3pt,Jump Shot,[],1629638,96.5341655716163,4.411764705882353,1610612737,64,65,2025-11-29T01:59:22Z,3630000,False,-228.0,-20.0,1,right,N. Alexander-Walker 3PT  (18 PTS) (D. Daniels 4 AST),"[1629638, 1630700]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,Made,18.0,,,,22.88,,,,,,,D. Daniels,1630700.0,4.0
369,PT10M22.00S,2025-11-29T01:59:38.4Z,3,REGULAR,turnover,bad pass,[],1628386,,,1610612739,64,65,2025-11-29T01:59:42Z,3650000,False,,,0,,J. Allen bad pass TURNOVER (2 TO),"[1628386, 1630700]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Daniels,1630700.0,,,,,,,,,,
370,PT10M22.00S,2025-11-29T01:59:38.4Z,3,REGULAR,steal,,[],1630700,,,1610612737,64,65,2025-11-29T01:59:40Z,3660000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT10M17.00S,2025-11-29T01:59:43.2Z,3,REGULAR,foul,personal,['3freethrow'],1629636,,,1610612737,64,65,2025-11-29T01:59:54Z,3670000,False,,,0,,D. Garland shooting personal FOUL (2 PF) (Alexander-Walker 3 FT),"[1629636, 1629638]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,1146.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
373,PT10M17.00S,2025-11-29T02:00:15.5Z,3,REGULAR,freethrow,1 of 3,"['fromturnover', 'fastbreak']",1629638,,,1610612737,65,65,2025-11-29T02:00:15Z,3690000,False,,,0,,N. Alexander-Walker Free Throw 1 of 3 (19 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
374,PT10M17.00S,2025-11-29T02:00:29.3Z,3,REGULAR,freethrow,2 of 3,"['fastbreak', 'fromturnover']",1629638,,,1610612737,66,65,2025-11-29T02:00:29Z,3700000,False,,,0,,N. Alexander-Walker Free Throw 2 of 3 (20 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
375,PT10M17.00S,2025-11-29T02:00:44.4Z,3,REGULAR,freethrow,3 of 3,"['fastbreak', 'fromturnover']",1629638,,,1610612737,67,65,2025-11-29T02:00:44Z,3710000,False,,,0,,N. Alexander-Walker Free Throw 3 of 3 (21 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
376,PT10M09.00S,2025-11-29T02:00:55.0Z,3,REGULAR,turnover,lost ball,[],1629636,,,1610612739,67,65,2025-11-29T02:01:01Z,3720000,False,,,0,,D. Garland lost ball TURNOVER (2 TO),"[1629636, 1630168]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,Okongwu,1630168.0,,,,,,,,,,
377,PT10M09.00S,2025-11-29T02:00:55.0Z,3,REGULAR,steal,,[],1630168,,,1610612737,67,65,2025-11-29T02:00:57Z,3730000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
378,PT10M04.00S,2025-11-29T02:00:59.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642258,93.38042049934296,50.98039215686274,1610612737,69,65,2025-11-29T02:02:04Z,3740000,False,5.0,10.0,1,right,Z. Risacher running alley-oop DUNK (6 PTS) (J. Johnson 6 AST),"[1642258, 1630552]",1610612737.0,ATL,running alley-oop,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,1.09,,,,,,,J. Johnson,1630552.0,6.0
380,PT09M50.00S,2025-11-29T02:01:13.4Z,3,REGULAR,2pt,Jump Shot,[],1629631,6.521024967148489,33.33333333333333,1610612739,69,67,2025-11-29T02:01:18Z,3760000,False,83.0,9.0,1,left,D. Hunter 8' floating Jump Shot (14 PTS) (D. Garland 6 AST),"[1629631, 1629636]",1610612739.0,CLE,floating,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,Made,14.0,,,,8.38,,,,,,,D. Garland,1629636.0,6.0
382,PT09M39.00S,2025-11-29T02:01:24.6Z,3,REGULAR,3pt,Jump Shot,[],1630552,68.80749014454665,66.42156862745098,1610612737,72,67,2025-11-29T02:01:29Z,3780000,False,82.0,241.0,1,right,J. Johnson 25' 3PT  (15 PTS) (D. Daniels 5 AST),"[1630552, 1630700]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,15.0,,,,25.43,,,,,,,D. Daniels,1630700.0,5.0
384,PT09M23.00S,2025-11-29T02:01:39.9Z,3,REGULAR,3pt,Jump Shot,[],1628378,19.92444152431012,8.823529411764707,1610612739,72,67,2025-11-29T02:01:45Z,3800000,False,206.0,135.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.61,,,,,,,,,
385,PT09M21.00S,2025-11-29T02:01:41.9Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,72,67,2025-11-29T02:01:45Z,3810000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,384.0,6.0,6.0,0.0,,,
386,PT09M16.00S,2025-11-29T02:01:48.5Z,3,REGULAR,turnover,bad pass,[],1630700,,,1610612737,72,67,2025-11-29T02:01:54Z,3820000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 1629631]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,Hunter,1629631.0,,,,,,,,,,
387,PT09M16.00S,2025-11-29T02:01:48.5Z,3,REGULAR,steal,,[],1629631,,,1610612739,72,67,2025-11-29T02:01:50Z,3830000,False,,,0,,D. Hunter STEAL (2 STL),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
388,PT09M11.00S,2025-11-29T02:01:53.0Z,3,REGULAR,turnover,bad pass,[],1629631,,,1610612739,72,67,2025-11-29T02:01:56Z,3840000,False,,,0,,D. Hunter bad pass TURNOVER (3 TO),"[1629631, 1630700]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,,,3.0,Daniels,1630700.0,,,,,,,,,,
389,PT09M11.00S,2025-11-29T02:01:53.0Z,3,REGULAR,steal,,[],1630700,,,1610612737,72,67,2025-11-29T02:01:54Z,3850000,False,,,0,,D. Daniels STEAL (3 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
390,PT09M05.00S,2025-11-29T02:01:58.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630552,92.72339027595268,48.529411764705884,1610612737,74,67,2025-11-29T02:06:32Z,3860000,False,-7.0,16.0,1,right,J. Johnson running finger roll Layup (17 PTS) (D. Daniels 6 AST),"[1630552, 1630700]",1610612737.0,ATL,running finger roll,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,,,,1.75,,,,,,,D. Daniels,1630700.0,6.0
392,PT08M53.00S,2025-11-29T02:02:10.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.30946123521682,48.77450980392157,1610612739,74,69,2025-11-29T02:02:15Z,3880000,False,6.0,16.0,1,left,E. Mobley cutting DUNK (12 PTS) (J. Allen 1 AST),"[1630596, 1628386]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.73,,,,,,,J. Allen,1628386.0,1.0
394,PT08M51.00S,2025-11-29T02:02:17.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,74,69,2025-11-29T02:02:17Z,3900000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M36.00S,2025-11-29T02:05:49.0Z,3,REGULAR,3pt,Jump Shot,[],1642258,74.72076215505913,14.460784313725492,1610612737,77,69,2025-11-29T02:05:53Z,3910000,False,-178.0,185.0,1,right,Z. Risacher 25' 3PT  (9 PTS) (O. Okongwu 2 AST),"[1642258, 1630168]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,25.66,,,,,,,O. Okongwu,1630168.0,2.0
397,PT08M24.00S,2025-11-29T02:06:02.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,8.623521681997373,47.30392156862745,1610612739,77,69,2025-11-29T02:06:06Z,3930000,False,13.0,29.0,1,left,MISS J. Allen cutting DUNK,[1628386],1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.16,,,,,,,,,
398,PT08M21.00S,2025-11-29T02:06:04.5Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,77,69,2025-11-29T02:06:04Z,3940000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,397.0,7.0,7.0,0.0,,,
399,PT08M17.00S,2025-11-29T02:06:08.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630552,67.7562417871222,47.30392156862745,1610612737,77,69,2025-11-29T02:06:17Z,3950000,False,-13.0,251.0,1,right,MISS J. Johnson 25' running 3PT,[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.1,,,,,,,,,
400,PT08M14.00S,2025-11-29T02:06:11.4Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,77,69,2025-11-29T02:06:17Z,3960000,False,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,399.0,2.0,2.0,0.0,,,
401,PT08M00.00S,2025-11-29T02:06:25.0Z,3,REGULAR,2pt,Jump Shot,[],1629636,6.652431011826544,11.519607843137255,1610612739,77,71,2025-11-29T02:06:31Z,3970000,False,192.0,10.0,1,left,D. Garland 19' Jump Shot (10 PTS) (E. Mobley 3 AST),"[1629636, 1630596]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,,,,,,Made,10.0,,,,19.27,,,,,,,E. Mobley,1630596.0,3.0
403,PT07M47.00S,2025-11-29T02:06:37.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,84.44480946123521,54.65686274509803,1610612737,77,71,2025-11-29T02:08:52Z,3990000,False,23.0,94.0,1,right,MISS O. Okongwu 9' driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.66,,,,,,,,,
404,PT07M45.00S,2025-11-29T02:06:39.7Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,77,71,2025-11-29T02:06:42Z,4000000,False,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,403.0,10.0,7.0,3.0,,,
405,PT07M35.00S,2025-11-29T02:06:50.8Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612739,77,71,2025-11-29T02:07:12Z,4010000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Allen 2 FT),"[1630168, 1628386]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,202027.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
407,PT07M35.00S,2025-11-29T02:07:14.9Z,3,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,77,72,2025-11-29T02:07:14Z,4030000,False,,,0,,J. Allen Free Throw 1 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
408,PT07M35.00S,2025-11-29T02:07:30.3Z,3,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,77,73,2025-11-29T02:07:30Z,4040000,False,,,0,,J. Allen Free Throw 2 of 2 (6 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
409,PT07M19.00S,2025-11-29T02:07:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.72339027595268,48.77450980392157,1610612737,79,73,2025-11-29T02:07:54Z,4050000,False,-6.0,16.0,1,right,N. Alexander-Walker driving Layup (23 PTS) (D. Daniels 7 AST),"[1629638, 1630700]",1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,23.0,,,,1.7,,,,,,,D. Daniels,1630700.0,7.0
411,PT07M06.00S,2025-11-29T02:08:00.9Z,3,REGULAR,turnover,lost ball,[],1629636,,,1610612739,79,73,2025-11-29T02:08:05Z,4070000,False,,,0,,D. Garland lost ball TURNOVER (3 TO),"[1629636, 1629638]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,Alexander-Walker,1629638.0,,,,,,,,,,
412,PT07M06.00S,2025-11-29T02:08:00.9Z,3,REGULAR,steal,,[],1629638,,,1610612737,79,73,2025-11-29T02:08:02Z,4080000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
413,PT07M04.00S,2025-11-29T02:08:04.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629638,92.9862023653088,49.50980392156863,1610612737,79,73,2025-11-29T02:11:29Z,4090000,False,-2.0,13.0,1,right,MISS N. Alexander-Walker running finger roll Layup,[1629638],1610612737.0,ATL,running finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.36,,,,,,,,,
414,PT07M03.00S,2025-11-29T02:08:05.5Z,3,REGULAR,rebound,offensive,[],1630552,,,1610612737,79,73,2025-11-29T02:11:29Z,4100000,False,,,0,,J. Johnson REBOUND (Off:2 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,413.0,6.0,4.0,2.0,,,
415,PT07M01.00S,2025-11-29T02:08:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629638,93.11760840998686,50.49019607843137,1610612737,81,73,2025-11-29T02:11:46Z,4110000,False,2.0,12.0,1,right,N. Alexander-Walker Layup (25 PTS) (J. Johnson 7 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,,,,1.25,,,,,,,J. Johnson,1630552.0,7.0
418,PT06M48.00S,2025-11-29T02:08:28.2Z,3,REGULAR,substitution,out,[],1630700,,,1610612739,81,73,2025-11-29T02:08:38Z,4140000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M48.00S,2025-11-29T02:08:28.2Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,81,73,2025-11-29T02:08:38Z,4150000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M48.00S,2025-11-29T02:08:28.2Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,81,73,2025-11-29T02:08:38Z,4160000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M48.00S,2025-11-29T02:08:28.2Z,3,REGULAR,substitution,in,[],1630811,,,1610612739,81,73,2025-11-29T02:08:38Z,4170000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M48.00S,2025-11-29T02:08:28.2Z,3,REGULAR,substitution,in,[],1628366,,,1610612739,81,73,2025-11-29T02:08:38Z,4180000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M48.00S,2025-11-29T02:08:28.2Z,3,REGULAR,substitution,in,[],1642281,,,1610612739,81,73,2025-11-29T02:08:38Z,4190000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
