actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
254,PT06M55.00S,2026-03-16T23:58:27.9Z,2,REGULAR,substitution,in,[],1641724,,,1610612753,44,33,2026-03-16T23:58:33Z,2530000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M47.00S,2026-03-16T23:58:50.5Z,2,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,44,33,2026-03-16T23:58:57Z,2540000,False,,,0,,W. Carter Jr. lost ball out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,lost ball,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,1.0,,,,,,,,,,,,
256,PT06M36.00S,2026-03-16T23:59:07.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629638,71.43561103810775,61.76470588235294,1610612737,44,33,2026-03-16T23:59:13Z,2550000,False,59.0,216.0,1,right,MISS N. Alexander-Walker 22' pullup Shot,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Center,22.39,Missed,,,,,,,,,,,,,,,,,,
257,PT06M33.00S,2026-03-16T23:59:10.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,44,33,2026-03-16T23:59:13Z,2560000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,256.0,7.0,7.0,0.0,,,,,,,,,,,,,,
258,PT06M30.00S,2026-03-16T23:59:16.8Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612753,44,33,2026-03-16T23:59:30Z,2570000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Banchero 2 FT),"[1630552, 1631094]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,2.0,0.0,Banchero,1631094.0,,,,,,,,
260,PT06M30.00S,2026-03-16T23:59:47.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,44,34,2026-03-16T23:59:47Z,2590000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
261,PT06M30.00S,2026-03-17T00:00:04.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,44,35,2026-03-17T00:00:04Z,2600000,False,,,0,,P. Banchero Free Throw 2 of 2 (6 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
262,PT06M17.00S,2026-03-17T00:00:18.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,78.9257555847569,92.8921568627451,1610612737,44,35,2026-03-17T00:00:25Z,2610000,False,214.0,146.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
263,PT06M14.00S,2026-03-17T00:00:21.9Z,2,REGULAR,rebound,offensive,[],1629638,,,1610612737,44,35,2026-03-17T00:00:25Z,2620000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,262.0,4.0,2.0,2.0,,,,,,,,,,,,,,
264,PT06M13.00S,2026-03-17T00:00:25.6Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612737,44,35,2026-03-17T00:00:47Z,2630000,False,,,0,,J. Carter shooting personal FOUL (2 PF) (Alexander-Walker 2 FT),"[1628975, 1629638]",1610612753.0,ORL,shooting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,,
266,PT06M13.00S,2026-03-17T00:00:48.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629638,,,1610612737,45,35,2026-03-17T00:00:48Z,2650000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (15 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
267,PT06M13.00S,2026-03-17T00:01:04.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629638,,,1610612737,46,35,2026-03-17T00:01:04Z,2660000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (16 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
268,PT05M55.00S,2026-03-17T00:01:26.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612753,46,35,2026-03-17T00:01:52Z,2670000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630228, 1631094]",1610612737.0,ATL,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,,1.0,0.0,Banchero,1631094.0,,,,,,,,
270,PT05M55.00S,2026-03-17T00:01:56.3Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,46,36,2026-03-17T00:01:56Z,2690000,False,,,0,,P. Banchero Free Throw 1 of 2 (7 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
271,PT05M55.00S,2026-03-17T00:02:13.6Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,46,37,2026-03-17T00:02:13Z,2700000,False,,,0,,P. Banchero Free Throw 2 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
272,PT05M41.00S,2026-03-17T00:02:28.3Z,2,REGULAR,3pt,Jump Shot,[],1629638,96.00854139290408,98.0392156862745,1610612737,49,37,2026-03-17T00:02:33Z,2710000,False,240.0,-15.0,1,right,N. Alexander-Walker 24' 3PT  (19 PTS) (J. Kuminga 1 AST),"[1629638, 1630228]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,24.07,Made,,,,,,,,,,,19.0,J. Kuminga,1630228.0,1.0,,,,
274,PT05M33.00S,2026-03-17T00:02:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,5.601182654402102,50.245098039215684,1610612753,49,37,2026-03-17T00:02:45Z,2730000,False,-1.0,0.0,1,left,MISS T. da Silva cutting finger roll Layup,[1641783],1610612753.0,ORL,cutting finger roll,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,0.12,Missed,,,,,,,,,,,,,,,,,,
275,PT05M31.00S,2026-03-17T00:02:39.5Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612737,49,37,2026-03-17T00:02:45Z,2740000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,,,
276,PT05M27.00S,2026-03-17T00:02:44.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641783,,,1610612737,49,37,2026-03-17T00:02:53Z,2750000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1641783, 1630228]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,,1.0,0.0,Kuminga,1630228.0,,,,,,,,
278,PT05M27.00S,2026-03-17T00:03:08.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630228,,,1610612737,50,37,2026-03-17T00:03:08Z,2770000,False,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
279,PT05M27.00S,2026-03-17T00:03:24.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630228,,,1610612737,51,37,2026-03-17T00:03:24Z,2780000,False,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
280,PT05M13.00S,2026-03-17T00:03:41.1Z,2,REGULAR,turnover,bad pass,[],1628975,,,1610612753,51,37,2026-03-17T00:03:46Z,2790000,False,,,0,,J. Carter bad pass TURNOVER (2 TO),"[1628975, 1629638]",1610612753.0,ORL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left,,,,,,,,2.0,,,,,,,,,Alexander-Walker,1629638.0,,
281,PT05M13.00S,2026-03-17T00:03:41.1Z,2,REGULAR,steal,,[],1629638,,,1610612737,51,37,2026-03-17T00:03:43Z,2800000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
282,PT04M59.00S,2026-03-17T00:03:55.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630168,88.25558475689881,49.754901960784316,1610612737,53,37,2026-03-17T00:04:00Z,2810000,False,-1.0,58.0,1,right,O. Okongwu driving floating Jump Shot (2 PTS) (J. Johnson 2 AST),"[1630168, 1630552]",1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,,,,,,,2.0,J. Johnson,1630552.0,2.0,,,,
284,PT04M59.00S,2026-03-17T00:04:00.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,53,37,2026-03-17T00:04:07Z,2830000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M59.00S,2026-03-17T00:05:24.0Z,2,REGULAR,substitution,out,[],1628975,,,1610612753,53,37,2026-03-17T00:05:40Z,2840000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M59.00S,2026-03-17T00:05:24.0Z,2,REGULAR,substitution,out,[],1641724,,,1610612753,53,37,2026-03-17T00:05:40Z,2850000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M59.00S,2026-03-17T00:05:24.0Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,53,37,2026-03-17T00:05:40Z,2860000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M59.00S,2026-03-17T00:05:24.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,53,37,2026-03-17T00:05:40Z,2870000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M38.00S,2026-03-17T00:06:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,5.601182654402102,48.03921568627451,1610612753,53,37,2026-03-17T00:06:16Z,2880000,False,10.0,0.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
290,PT04M36.00S,2026-03-17T00:06:13.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,53,37,2026-03-17T00:06:16Z,2890000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,289.0,4.0,3.0,1.0,,,,,,,,,,,,,,
291,PT04M30.00S,2026-03-17T00:06:19.8Z,2,REGULAR,3pt,Jump Shot,[],1630168,68.28186596583443,66.91176470588235,1610612737,53,37,2026-03-17T00:06:24Z,2900000,False,85.0,246.0,1,right,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
292,PT04M27.00S,2026-03-17T00:06:22.8Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,53,37,2026-03-17T00:06:24Z,2910000,False,,,0,,P. Banchero REBOUND (Off:0 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,291.0,8.0,8.0,0.0,,,,,,,,,,,,,,
293,PT04M18.00S,2026-03-17T00:06:32.0Z,2,REGULAR,3pt,Jump Shot,[],1631094,28.465834428383708,74.26470588235294,1610612753,53,40,2026-03-17T00:07:24Z,2920000,False,-121.0,215.0,1,left,P. Banchero 24' 3PT pullup (11 PTS) (W. Carter Jr. 1 AST),"[1631094, 1628976]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,24.69,Made,,,,,,,,,,,11.0,W. Carter Jr.,1628976.0,1.0,,,,
295,PT04M00.00S,2026-03-17T00:06:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.9060446780552,50.73529411764706,1610612737,55,40,2026-03-17T00:06:55Z,2940000,False,4.0,5.0,1,right,D. Daniels cutting finger roll Layup (9 PTS) (N. Alexander-Walker 4 AST),"[1630700, 1629638]",1610612737.0,ATL,cutting finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,,9.0,N. Alexander-Walker,1629638.0,4.0,,,,
297,PT03M47.00S,2026-03-17T00:07:02.2Z,2,REGULAR,3pt,Jump Shot,[],1641783,12.828515111695138,4.411764705882353,1610612753,55,43,2026-03-17T00:07:07Z,2960000,False,228.0,68.0,1,left,T. da Silva 3PT  (5 PTS) (J. Suggs 2 AST),"[1641783, 1630591]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,23.79,Made,,,,,,,,,,,5.0,J. Suggs,1630591.0,2.0,,,,
299,PT03M38.00S,2026-03-17T00:07:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629638,91.93495400788436,49.50980392156863,1610612737,57,43,2026-03-17T00:07:31Z,2980000,False,-2.0,23.0,1,right,N. Alexander-Walker cutting Layup (21 PTS) (J. Johnson 3 AST),"[1629638, 1630552]",1610612737.0,ATL,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,,,21.0,J. Johnson,1630552.0,3.0,,,,
301,PT03M38.00S,2026-03-17T00:07:18.5Z,2,REGULAR,violation,defensive goaltending,[],1630591,,,1610612737,57,43,2026-03-17T00:07:31Z,3000000,False,,,0,,J. Suggs defensive goaltending VIOLATION,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,1179.0,,,,,,,,,,,,,
304,PT03M25.00S,2026-03-17T00:07:51.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612753,57,43,2026-03-17T00:08:04Z,3030000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1630228, 1628976]",1610612737.0,ATL,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,
306,PT03M25.00S,2026-03-17T00:08:32.7Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,57,44,2026-03-17T00:08:32Z,3050000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
307,PT03M25.00S,2026-03-17T00:08:35.4Z,2,REGULAR,substitution,out,[],1630228,,,1610612753,57,44,2026-03-17T00:08:38Z,3060000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M25.00S,2026-03-17T00:08:35.4Z,2,REGULAR,substitution,in,[],203468,,,1610612753,57,44,2026-03-17T00:08:38Z,3070000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M25.00S,2026-03-17T00:08:58.7Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,57,45,2026-03-17T00:08:58Z,3080000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (10 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
310,PT03M14.00S,2026-03-17T00:09:11.9Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612737,57,45,2026-03-17T00:09:16Z,3090000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1628976]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,Carter Jr.,1628976.0,,
311,PT03M14.00S,2026-03-17T00:09:11.9Z,2,REGULAR,steal,,[],1628976,,,1610612753,57,45,2026-03-17T00:09:13Z,3100000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
312,PT03M10.00S,2026-03-17T00:09:18.4Z,2,REGULAR,turnover,traveling,[],1628976,,,1610612753,57,45,2026-03-17T00:09:25Z,3110000,False,,,0,,W. Carter Jr. traveling TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right,,,,,,,1179.0,2.0,,,,,,,,,,,,
313,PT02M56.00S,2026-03-17T00:09:39.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,83.52496714848883,53.67647058823529,1610612737,57,45,2026-03-17T00:09:45Z,3120000,False,18.0,102.0,1,right,MISS C. McCollum 10' driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,10.4,Missed,,,,,,,,,,,,,,,,,,
314,PT02M52.00S,2026-03-17T00:09:43.4Z,2,REGULAR,rebound,offensive,[],1630700,,,1610612737,57,45,2026-03-17T00:09:45Z,3130000,False,,,0,,D. Daniels REBOUND (Off:3 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,313.0,6.0,3.0,3.0,,,,,,,,,,,,,,
315,PT02M52.00S,2026-03-17T00:09:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630700,94.40999984741211,50.0,1610612737,57,45,2026-03-17T00:09:43Z,3140000,False,0.0,0.0,1,right,MISS D. Daniels tip Layup,[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
316,PT02M51.00S,2026-03-17T00:09:44.1Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,57,45,2026-03-17T00:09:44Z,3150000,False,,,0,,P. Banchero REBOUND (Off:0 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,315.0,9.0,9.0,0.0,,,,,,,,,,,,,,
317,PT02M43.00S,2026-03-17T00:09:52.0Z,2,REGULAR,3pt,Jump Shot,[],1641783,5.863994743758213,97.30392156862744,1610612753,57,45,2026-03-17T00:10:02Z,3160000,False,-237.0,3.0,1,left,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
318,PT02M42.00S,2026-03-17T00:09:53.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,57,45,2026-03-17T00:10:03Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,317.0,,,,,,,,,,,,,,,,,
320,PT02M36.00S,2026-03-17T00:10:25.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,24.392247043363994,85.7843137254902,1610612753,57,45,2026-03-17T00:10:30Z,3190000,False,-179.0,177.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
321,PT02M33.00S,2026-03-17T00:10:28.1Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,57,45,2026-03-17T00:10:30Z,3200000,False,,,0,,J. Johnson REBOUND (Off:0 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,320.0,6.0,6.0,0.0,,,,,,,,,,,,,,
322,PT02M30.00S,2026-03-17T00:10:31.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203468,83.13074901445466,2.2058823529411766,1610612737,57,45,2026-03-17T00:10:42Z,3210000,False,-239.0,106.0,1,right,MISS C. McCollum 26' running 3PT,[203468],1610612737.0,ATL,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
323,PT02M27.00S,2026-03-17T00:10:34.5Z,2,REGULAR,rebound,offensive,[],203468,,,1610612737,57,45,2026-03-17T00:10:34Z,3220000,False,,,0,,C. McCollum REBOUND (Off:1 Def:0),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,322.0,1.0,0.0,1.0,,,,,,,,,,,,,,
324,PT02M24.00S,2026-03-17T00:10:37.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630552,93.51182654402102,48.03921568627451,1610612737,59,45,2026-03-17T00:11:23Z,3230000,False,-10.0,8.0,1,right,J. Johnson cutting DUNK (8 PTS) (C. McCollum 3 AST),"[1630552, 203468]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,,8.0,C. McCollum,203468.0,3.0,,,,
326,PT02M10.00S,2026-03-17T00:10:50.7Z,2,REGULAR,3pt,Jump Shot,[],1630217,6.521024967148489,96.32352941176471,1610612753,59,48,2026-03-17T00:10:55Z,3250000,False,-232.0,9.0,1,left,D. Bane 3PT  (7 PTS) (J. Suggs 3 AST),"[1630217, 1630591]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,,,,,,,7.0,J. Suggs,1630591.0,3.0,,,,
328,PT01M59.00S,2026-03-17T00:11:02.7Z,2,REGULAR,3pt,Jump Shot,[],1630552,70.38436268068331,23.774509803921568,1610612737,59,48,2026-03-17T00:11:09Z,3270000,False,-131.0,226.0,1,right,MISS J. Johnson 26' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
329,PT01M55.00S,2026-03-17T00:11:06.7Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,59,48,2026-03-17T00:11:09Z,3280000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,328.0,2.0,2.0,0.0,,,,,,,,,,,,,,
330,PT01M37.00S,2026-03-17T00:11:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.178055190538765,48.77450980392157,1610612753,59,48,2026-03-17T00:12:16Z,3290000,False,6.0,15.0,1,left,MISS J. Suggs driving reverse Layup - blocked,"[1630591, 203468]",1610612753.0,ORL,driving reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,McCollum,203468.0
331,PT01M37.00S,2026-03-17T00:11:24.8Z,2,REGULAR,block,,[],203468,,,1610612753,59,48,2026-03-17T00:42:50Z,3300000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT01M34.00S,2026-03-17T00:11:27.8Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,59,48,2026-03-17T00:11:34Z,3310000,False,,,0,,D. Daniels REBOUND (Off:3 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,330.0,7.0,4.0,3.0,,,,,,,,,,,,,,
333,PT01M31.00S,2026-03-17T00:11:31.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630168,67.88764783180025,32.35294117647059,1610612737,62,48,2026-03-17T00:11:39Z,3320000,False,-88.0,249.0,1,right,O. Okongwu 26' 3PT running (5 PTS) (D. Daniels 2 AST),"[1630168, 1630700]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,26.45,Made,,,,,,,,,,,5.0,D. Daniels,1630700.0,2.0,,,,
337,PT01M18.00S,2026-03-17T00:12:15.5Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612753,62,48,2026-03-17T00:15:20Z,3360000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M18.00S,2026-03-17T00:15:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.30946123521682,51.225490196078425,1610612753,62,48,2026-03-17T00:15:19Z,3380000,False,-6.0,16.0,1,left,MISS D. Bane driving Layup,[1630217],1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
340,PT01M18.00S,2026-03-17T00:15:14.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,62,48,2026-03-17T00:15:14Z,3390000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,339.0,,,,,,,,,,,,,,,,,
