actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
429,PT05M31.00S,2022-11-05T02:10:35.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,86.28449408672799,4.166666666666666,1610612761,82,66,2022-11-05T02:10:39Z,4250000,-229.0,76.0,1,right,O. Anunoby 24' 3PT  (19 PTS) (P. Siakam 4 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,24.16,Made,,,,,19.0,P. Siakam,1627783.0,4.0,,,,,,,
431,PT05M10.00S,2022-11-05T02:10:57.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,13.272010512483575,45.07506127450981,1610612742,82,66,2022-11-05T02:11:46Z,4270000,25.0,72.0,1,left,MISS S. Dinwiddie 7' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,7.64,Missed,,,,,,,,,,,,,,,
432,PT05M06.00S,2022-11-05T02:11:01.9Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,82,66,2022-11-05T02:11:03Z,4280000,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,431.0,4.0,3.0,1.0,,,,,,,,,,,
433,PT05M01.00S,2022-11-05T02:11:08.9Z,3,REGULAR,foul,personal,[],203939,,,1610612761,82,66,2022-11-05T02:12:24Z,4290000,,,0,,D. Powell personal FOUL (2 PF),"[203939, 1627783]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,2.0,1.0,Siakam,1627783.0
435,PT05M01.00S,2022-11-05T02:11:28.4Z,3,REGULAR,substitution,out,[],203939,,,1610612761,82,66,2022-11-05T02:11:43Z,4310000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M01.00S,2022-11-05T02:11:28.4Z,3,REGULAR,substitution,out,[],203493,,,1610612761,82,66,2022-11-05T02:11:43Z,4320000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M01.00S,2022-11-05T02:11:28.4Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,82,66,2022-11-05T02:11:43Z,4330000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M01.00S,2022-11-05T02:11:28.4Z,3,REGULAR,substitution,out,[],1629018,,,1610612761,82,66,2022-11-05T02:11:43Z,4340000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M01.00S,2022-11-05T02:11:28.4Z,3,REGULAR,substitution,in,[],1626174,,,1610612761,82,66,2022-11-05T02:11:43Z,4350000,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M01.00S,2022-11-05T02:11:28.4Z,3,REGULAR,substitution,in,[],203501,,,1610612761,82,66,2022-11-05T02:11:43Z,4360000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M01.00S,2022-11-05T02:11:28.4Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,82,66,2022-11-05T02:11:43Z,4370000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M01.00S,2022-11-05T02:11:28.4Z,3,REGULAR,substitution,in,[],203490,,,1610612761,82,66,2022-11-05T02:11:43Z,4380000,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M55.00S,2022-11-05T02:12:03.1Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612761,82,66,2022-11-05T02:12:12Z,4420000,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[203915, 1630173]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,2.0,1.0,Achiuwa,1630173.0
448,PT04M55.00S,2022-11-05T02:12:33.1Z,3,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,82,67,2022-11-05T02:12:33Z,4440000,,,0,,P. Achiuwa Free Throw 1 of 2 (7 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
449,PT04M55.00S,2022-11-05T02:12:52.3Z,3,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,82,68,2022-11-05T02:12:52Z,4450000,,,0,,P. Achiuwa Free Throw 2 of 2 (8 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
450,PT04M35.00S,2022-11-05T02:13:16.5Z,3,REGULAR,turnover,traveling,[],1626174,,,1610612742,82,68,2022-11-05T02:13:20Z,4460000,,,0,,C. Wood traveling TURNOVER (1 TO),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,1626302.0,,,,
451,PT04M35.00S,2022-11-05T02:13:21.6Z,3,REGULAR,substitution,out,[],203915,,,1610612761,82,68,2022-11-05T02:13:27Z,4470000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M35.00S,2022-11-05T02:13:21.6Z,3,REGULAR,substitution,in,[],1628467,,,1610612761,82,68,2022-11-05T02:13:27Z,4480000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M24.00S,2022-11-05T02:13:45.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,92.85479632063075,95.83333333333334,1610612761,82,71,2022-11-05T02:13:49Z,4490000,229.0,15.0,1,right,C. Boucher 3PT  (10 PTS) (P. Siakam 5 AST),"[1628449, 1627783]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,22.97,Made,,,,,10.0,P. Siakam,1627783.0,5.0,,,,,,,
455,PT04M09.00S,2022-11-05T02:14:03.6Z,3,REGULAR,foul,personal,[],1627783,,,1610612742,82,71,2022-11-05T02:14:11Z,4510000,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 1626174]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1628487.0,3.0,1.0,Wood,1626174.0
457,PT04M09.00S,2022-11-05T02:14:09.7Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,82,71,2022-11-05T02:14:14Z,4530000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M09.00S,2022-11-05T02:14:09.7Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,82,71,2022-11-05T02:14:14Z,4540000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M58.00S,2022-11-05T02:14:39.4Z,3,REGULAR,3pt,Jump Shot,[],203501,6.783837056504599,94.85294117647058,1610612742,85,71,2022-11-05T02:14:44Z,4550000,-224.0,11.0,1,left,T. Hardaway Jr. 3PT  (6 PTS) (M. Kleber 2 AST),"[203501, 1628467]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,,,,22.46,Made,,,,,6.0,M. Kleber,1628467.0,2.0,,,,,,,
461,PT03M39.00S,2022-11-05T02:14:59.7Z,3,REGULAR,2pt,Jump Shot,[],1628384,76.2976346911958,30.88235294117647,1610612761,85,73,2022-11-05T02:15:06Z,4570000,-96.0,170.0,1,right,O. Anunoby 19' Jump Shot (21 PTS) (P. Siakam 6 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,,,,19.53,Made,,,,,21.0,P. Siakam,1627783.0,6.0,,,,,,,
463,PT03M25.00S,2022-11-05T02:15:12.8Z,3,REGULAR,3pt,Jump Shot,[],203501,24.78646517739816,83.82352941176471,1610612742,85,73,2022-11-05T02:15:17Z,4590000,-169.0,180.0,1,left,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,24.73,Missed,,,,,,,,,,,,,,,
464,PT03M22.00S,2022-11-05T02:15:15.8Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,85,73,2022-11-05T02:15:17Z,4600000,,,0,,P. Siakam REBOUND (Off:4 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,463.0,7.0,3.0,4.0,,,,,,,,,,,
465,PT03M08.00S,2022-11-05T02:15:30.5Z,3,REGULAR,3pt,Jump Shot,[],1628384,69.33311432325887,73.0392156862745,1610612761,85,73,2022-11-05T02:15:34Z,4610000,115.0,236.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,26.24,Missed,,,,,,,,,,,,,,,
466,PT03M05.00S,2022-11-05T02:15:33.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,85,73,2022-11-05T02:15:34Z,4620000,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,465.0,6.0,5.0,1.0,,,,,,,,,,,
467,PT03M00.00S,2022-11-05T02:15:39.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626174,6.915243101182654,45.34313725490196,1610612742,87,73,2022-11-05T02:15:49Z,4630000,23.0,13.0,1,left,C. Wood running alley-oop Layup (8 PTS) (T. Hardaway Jr. 2 AST),"[1626174, 203501]",1610612742.0,DAL,running alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,2.64,Made,,,,,8.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,
469,PT02M41.00S,2022-11-05T02:15:56.3Z,3,REGULAR,2pt,Jump Shot,[],1628449,80.15768725361366,75.9842218137255,1610612761,87,75,2022-11-05T02:16:21Z,4650000,130.0,134.0,1,right,C. Boucher 18' pullup Jump Shot (12 PTS) (P. Achiuwa 2 AST),"[1628449, 1630173]",1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right Center,,,,18.66,Made,,,,,12.0,P. Achiuwa,1630173.0,2.0,,,,,,,
471,PT02M24.00S,2022-11-05T02:16:14.0Z,3,REGULAR,3pt,Jump Shot,[],1628467,33.327858081471746,50.245098039215684,1610612742,87,75,2022-11-05T02:16:18Z,4670000,-1.0,261.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,,,,26.08,Missed,,,,,,,,,,,,,,,
472,PT02M21.00S,2022-11-05T02:16:17.0Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,87,75,2022-11-05T02:16:18Z,4680000,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,471.0,5.0,3.0,2.0,,,,,,,,,,,
473,PT02M06.00S,2022-11-05T02:16:35.1Z,3,REGULAR,foul,personal,[],1629029,,,1610612761,87,75,2022-11-05T02:16:43Z,4690000,,,0,,L. Doncic personal FOUL (2 PF),"[1629029, 1628384]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Anunoby,1628384.0
475,PT02M06.00S,2022-11-05T02:16:47.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,87,75,2022-11-05T02:16:47Z,4710000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M06.00S,2022-11-05T02:17:00.8Z,3,REGULAR,foul,technical,['1freethrow'],1629029,,,1610612761,87,75,2022-11-05T02:19:36Z,4720000,,,0,,L. Doncic technical FOUL (1 Tech),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,1626302.0,2.0,1.0,,
477,PT02M06.00S,2022-11-05T02:19:51.3Z,3,REGULAR,freethrow,1 of 1,[],1628384,,,1610612761,87,76,2022-11-05T02:19:51Z,4730000,,,0,,O. Anunoby technical Free Throw 1 of 1 (22 PTS),[1628384],1610612761.0,TOR,technical,,,Anunoby,O. Anunoby,,,,,,,,,,,Made,,,,,22.0,,,,,,,,,,
478,PT01M56.00S,2022-11-05T02:20:18.7Z,3,REGULAR,3pt,Jump Shot,[],203490,68.80749014454665,30.637254901960787,1610612761,87,76,2022-11-05T02:20:25Z,4740000,-97.0,241.0,1,right,MISS O. Porter Jr. 25' 3PT,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.94,Missed,,,,,,,,,,,,,,,
479,PT01M55.00S,2022-11-05T02:20:19.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,87,76,2022-11-05T02:20:25Z,4750000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,478.0,,,,,,,,,,,,,,
480,PT01M55.00S,2022-11-05T02:20:25.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612761,87,76,2022-11-05T02:20:36Z,4760000,,,0,,L. Doncic loose ball personal FOUL (3 PF) (Boucher 2 FT),"[1629029, 1628449]",1610612742.0,DAL,loose ball,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628487.0,3.0,1.0,Boucher,1628449.0
482,PT01M55.00S,2022-11-05T02:20:50.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628449,,,1610612761,87,76,2022-11-05T02:20:50Z,4780000,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
483,PT01M55.00S,2022-11-05T02:20:50.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,87,76,2022-11-05T02:20:50Z,4790000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,
484,PT01M55.00S,2022-11-05T02:21:07.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628449,,,1610612761,87,77,2022-11-05T02:21:07Z,4800000,,,0,,C. Boucher Free Throw 2 of 2 (13 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
485,PT01M35.00S,2022-11-05T02:21:28.3Z,3,REGULAR,3pt,Jump Shot,[],1626174,6.783837056504599,93.87254901960785,1610612742,90,77,2022-11-05T02:21:32Z,4810000,-219.0,11.0,1,left,C. Wood 3PT  (11 PTS) (T. Hardaway Jr. 3 AST),"[1626174, 203501]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,,,,21.97,Made,,,,,11.0,T. Hardaway Jr.,203501.0,3.0,,,,,,,
487,PT01M23.00S,2022-11-05T02:21:44.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612761,90,77,2022-11-05T02:21:54Z,4830000,,,0,,J. Green personal FOUL (2 PF) (Siakam 2 FT),"[1630182, 1627783]",1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Siakam,1627783.0
489,PT01M23.00S,2022-11-05T02:22:18.3Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,90,78,2022-11-05T02:22:18Z,4850000,,,0,,P. Siakam Free Throw 1 of 2 (18 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,
490,PT01M23.00S,2022-11-05T02:22:18.3Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,90,78,2022-11-05T02:22:45Z,4860000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
491,PT01M21.00S,2022-11-05T02:22:20.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612742,90,78,2022-11-05T02:22:45Z,4870000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,490.0,5.0,5.0,0.0,,,,,,,,,,,
492,PT01M07.00S,2022-11-05T02:22:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,19.398817345597898,38.48039215686275,1610612742,92,78,2022-11-05T02:23:02Z,4880000,58.0,130.0,1,left,L. Doncic 14' turnaround fadeaway Jump Shot (29 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,14.2,Made,,,,,29.0,,,,,,,,,,
493,PT00M55.10S,2022-11-05T02:23:09.4Z,3,REGULAR,turnover,lost ball,[],1627783,,,1610612761,92,78,2022-11-05T02:23:13Z,4890000,,,0,,P. Siakam lost ball TURNOVER (2 TO),"[1627783, 1626174]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,2.0,Wood,1626174.0,,,,,,,,,,,,,,,,,
494,PT00M55.10S,2022-11-05T02:23:09.4Z,3,REGULAR,steal,,[],1626174,,,1610612742,92,78,2022-11-05T02:23:10Z,4900000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
495,PT00M52.90S,2022-11-05T02:23:12.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626174,6.1268068331143235,48.28431372549019,1610612742,94,78,2022-11-05T02:23:21Z,4910000,9.0,5.0,1,left,C. Wood running DUNK (13 PTS),[1626174],1610612742.0,DAL,running,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,1.0,Made,,,,,13.0,,,,,,,,,,
496,PT00M52.90S,2022-11-05T02:23:19.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,94,78,2022-11-05T02:23:19Z,4920000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M52.90S,2022-11-05T02:25:07.1Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,94,78,2022-11-05T02:25:10Z,4930000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M52.90S,2022-11-05T02:25:07.1Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,94,78,2022-11-05T02:25:10Z,4940000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M40.30S,2022-11-05T02:25:35.2Z,3,REGULAR,3pt,Jump Shot,[],1628449,82.7365308804205,93.38235294117648,1610612761,94,78,2022-11-05T02:25:39Z,4950000,217.0,110.0,1,right,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,24.31,Missed,,,,,,,,,,,,,,,
500,PT00M37.00S,2022-11-05T02:25:38.5Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,94,78,2022-11-05T02:25:39Z,4960000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,499.0,2.0,2.0,0.0,,,,,,,,,,,
501,PT00M19.30S,2022-11-05T02:25:56.2Z,3,REGULAR,2pt,Jump Shot,[],1629029,15.614733902759525,30.369178921568633,1610612742,96,78,2022-11-05T02:26:19Z,4970000,98.0,94.0,1,left,L. Doncic 13' turnaround fadeaway Jump Shot (31 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,13.61,Made,,,,,31.0,,,,,,,,,,
502,PT00M02.10S,2022-11-05T02:26:16.5Z,3,REGULAR,3pt,Jump Shot,[],1630567,67.88764783180025,60.29411764705882,1610612761,96,81,2022-11-05T02:26:47Z,4980000,51.0,249.0,1,right,S. Barnes 25' 3PT pullup (3 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,25.47,Made,,,,,3.0,,,,,,,,,,
505,PT00M00.00S,2022-11-05T02:26:32.8Z,3,REGULAR,period,end,[],0,,,1610612742,96,81,2022-11-05T02:26:32Z,5010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-11-05T02:27:04.3Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,96,81,2022-11-05T02:28:58Z,5020000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-11-05T02:27:04.3Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612742,96,81,2022-11-05T02:28:58Z,5030000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-11-05T02:27:04.3Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,96,81,2022-11-05T02:28:58Z,5040000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-11-05T02:27:04.3Z,4,REGULAR,substitution,in,['startperiod'],1629018,,,1610612742,96,81,2022-11-05T02:28:58Z,5050000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-11-05T02:29:12.9Z,4,REGULAR,period,start,[],0,,,1610612761,96,81,2022-11-05T02:29:12Z,5060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M44.00S,2022-11-05T02:29:28.7Z,4,REGULAR,3pt,Jump Shot,[],1630567,67.36202365308804,42.40196078431372,1610612761,96,81,2022-11-05T02:29:33Z,5070000,-38.0,254.0,1,right,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,25.71,Missed,,,,,,,,,,,,,,,
512,PT11M43.00S,2022-11-05T02:29:32.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,96,81,2022-11-05T02:29:32Z,5080000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,511.0,,,,,,,,,,,,,,
513,PT11M43.00S,2022-11-05T02:29:34.4Z,4,REGULAR,foul,personal,[],1630182,,,1610612761,96,81,2022-11-05T02:29:43Z,5090000,,,0,,J. Green loose ball personal FOUL (3 PF),"[1630182, 1628449]",1610612742.0,DAL,loose ball,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Boucher,1628449.0
515,PT11M31.00S,2022-11-05T02:30:03.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,66.96780551905388,45.83333333333333,1610612761,96,81,2022-11-05T02:30:40Z,5110000,-21.0,258.0,1,right,MISS G. Trent Jr. 25' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,25.88,Missed,,,,,,,,,,,,,,,
516,PT11M28.00S,2022-11-05T02:30:06.4Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,96,81,2022-11-05T02:30:08Z,5120000,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,515.0,5.0,3.0,2.0,,,,,,,,,,,
517,PT11M27.00S,2022-11-05T02:30:07.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,93.64323258869908,51.470588235294116,1610612761,96,83,2022-11-05T02:30:56Z,5130000,7.0,7.0,1,right,C. Boucher putback Layup (15 PTS),[1628449],1610612761.0,TOR,putback,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,1.04,Made,,,,,15.0,,,,,,,,,,
518,PT11M06.00S,2022-11-05T02:30:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,5.863994743758213,47.794117647058826,1610612742,96,83,2022-11-05T02:30:32Z,5140000,11.0,3.0,1,left,MISS T. Hardaway Jr. driving Layup,[203501],1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,1.13,Missed,,,,,,,,,,,,,,,
519,PT11M06.00S,2022-11-05T02:30:27.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,96,83,2022-11-05T02:30:32Z,5150000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,518.0,,,,,,,,,,,,,,
